date_obj,Worm%20batta price
2016-08-28,395
2016-08-31,395
2016-09-01,395
2016-09-02,395
2016-09-03,395
2016-09-04,395
2016-09-05,395
2016-09-06,395
2016-09-07,395
2016-09-08,395
2016-09-09,395
2016-09-10,395
2016-09-11,395
2016-09-12,395
2016-09-13,395
2016-09-14,395
2016-09-15,395
2016-09-16,385
2016-09-17,385
2016-09-18,385
2016-09-19,385
2016-09-20,385
2016-09-21,385
2016-09-22,385
2016-09-23,385
2016-09-24,385
2016-09-25,385
2016-09-26,385
2016-09-27,385
2016-09-28,385
2016-09-29,385
2016-09-30,385
2016-10-01,385
2016-10-02,385
2016-10-03,385
2016-10-04,385
2016-10-05,385
2016-10-06,385
2016-10-07,385
2016-10-08,385
2016-10-09,385
2016-10-10,385
2016-10-11,385
2016-10-12,385
2016-10-13,385
2016-10-14,385
2016-10-15,385
2016-10-16,385
2016-10-17,385
2016-10-18,385
2016-10-19,385
2016-10-20,385
2016-10-21,385
2016-10-22,385
2016-10-23,383
2016-10-24,383
2016-10-25,383
2016-10-26,383
2016-10-27,383
2016-10-28,383
2016-10-29,383
2016-10-30,383
2016-10-31,383
2016-11-01,383
2016-11-02,383
2016-11-03,383
2016-11-04,383
2016-11-05,383
2016-11-06,383
2016-11-07,383
2016-11-08,383
2016-11-09,383
2016-11-10,383
2016-11-11,383
2016-11-12,383
2016-11-13,383
2016-11-14,383
2016-12-08,394
2016-12-09,394
2016-12-10,394
2016-12-11,394
2016-12-12,394
2016-12-13,394
2016-12-14,394
2016-12-15,394
2016-12-16,394
2016-12-17,394
2016-12-18,394
2016-12-19,394
2016-12-20,394
2016-12-21,394
2016-12-22,394
2016-12-23,394
2016-12-24,394
2016-12-25,394
2016-12-26,394
2016-12-27,394
2016-12-28,406
2016-12-29,406
2016-12-30,406
2016-12-31,406
2017-01-01,406
2017-01-02,406
2017-01-03,406
2017-01-04,406
2017-01-05,406
2017-01-06,406
2017-01-07,406
2017-01-08,406
2017-01-09,406
2017-01-10,406
2017-01-11,406
2017-01-12,406
2017-01-13,406
2017-01-14,406
2017-01-15,406
2017-01-16,406
2017-01-17,406
2017-01-18,406
2017-01-19,406
2017-01-20,406
2017-01-21,406
2017-01-22,406
2017-01-27,419
2017-01-28,419
2017-01-29,419
2017-01-30,419
2017-01-31,419
2017-02-01,419
2017-02-02,419
2017-02-03,419
2017-02-04,419
2017-02-05,419
2017-02-06,419
2017-02-07,419
2017-02-08,419
2017-02-09,419
2017-02-10,419
2017-02-11,419
2017-02-12,419
2017-02-13,405
2017-02-14,405
2017-02-15,405
2017-02-16,405
2017-02-18,405
2017-02-19,405
2017-02-20,405
2017-02-21,405
2017-02-22,405
2017-02-23,405
2017-02-24,405
2017-02-25,405
2017-02-26,405
2017-02-27,405
2017-02-28,405
2017-03-01,405
2017-03-02,405
2017-03-03,405
2017-03-04,405
2017-03-05,405
2017-03-06,405
2017-03-07,399
2017-03-08,399
2017-03-09,399
2017-03-10,399
2017-03-11,399
2017-03-12,399
2017-03-13,399
2017-03-14,399
2017-03-15,399
2017-03-16,399
2017-03-17,399
2017-03-18,399
2017-03-19,399
2017-03-20,399
2017-03-21,399
2017-03-22,399
2017-03-23,399
2017-03-24,399
2017-03-25,399
2017-03-26,399
2017-03-27,399
2017-03-28,399
2017-03-29,399
2017-03-30,399
2017-03-31,399
2017-04-01,396
2017-04-02,396
2017-04-03,396
2017-04-04,396
2017-04-12,396
2017-04-13,396
2017-04-14,396
2017-04-15,396
2017-04-16,396
2017-04-17,396
2017-04-18,396
2017-04-19,396
2017-04-20,396
2017-04-21,396
2017-04-22,396
2017-04-23,396
2017-04-24,396
2017-04-25,396
2017-04-26,396
2017-04-27,396
2017-04-28,407
2017-04-29,407
2017-04-30,407
2017-05-01,407
2017-05-02,407
2017-05-03,407
2017-05-04,407
2017-05-05,407
2017-05-06,407
2017-05-07,407
2017-05-08,407
2017-05-09,407
2017-05-10,407
2017-05-11,407
2017-05-12,407
2017-05-13,407
2017-05-14,407
2017-05-15,407
2017-05-16,407
2017-05-17,407
2017-05-18,407
2017-05-19,407
2017-05-20,414
2017-05-21,414
2017-05-22,414
2017-05-23,414
2017-05-24,414
2017-05-25,414
2017-05-26,414
2017-05-27,414
2017-05-28,414
2017-05-29,414
2017-05-30,414
2017-05-31,414
2017-06-01,414
2017-06-02,414
2017-06-03,414
2017-06-06,427
2017-06-07,427
2017-06-08,427
2017-06-09,427
2017-06-10,427
2017-06-11,427
2017-06-12,427
2017-06-13,427
2017-06-14,427
2017-06-15,427
2017-06-16,427
2017-06-17,427
2017-06-18,427
2017-06-19,435
2017-06-20,435
2017-06-21,435
2017-06-22,435
2017-06-23,435
2017-06-24,435
2017-06-25,435
2017-06-26,435
2017-06-27,435
2017-06-28,435
2017-06-29,435
2017-06-30,435
2017-07-01,435
2017-07-02,435
2017-07-03,435
2017-07-04,435
2017-07-05,435
2017-07-06,435
2017-07-07,435
2017-07-08,435
2017-07-13,435
2017-07-14,435
2017-07-15,435
2017-07-16,435
2017-07-17,435
2017-07-18,456
2017-07-19,456
2017-07-20,456
2017-07-21,456
2017-07-22,456
2017-07-23,456
2017-07-24,456
2017-07-25,456
2017-07-26,456
2017-07-27,456
2017-07-28,456
2017-07-29,456
2017-07-30,456
2017-07-31,456
2017-08-01,456
2017-08-02,456
2017-08-03,456
2017-08-04,456
2017-08-05,456
2017-08-06,475
2017-08-09,475
2017-08-10,475
2017-08-11,475
2017-08-12,475
2017-08-13,475
2017-08-14,475
2017-08-15,475
2017-08-16,475
2017-08-17,475
2017-08-18,475
2017-08-19,475
2017-08-20,475
2017-08-21,475
2017-08-22,475
2017-08-23,475
2017-08-24,475
2017-08-25,475
2017-08-26,475
2017-08-27,475
2017-08-28,487
2017-08-29,487
2017-08-30,487
2017-08-31,487
2017-09-01,487
2017-09-02,487
2017-09-03,487
2017-09-04,487
2017-09-05,487
2017-09-06,487
2017-09-07,487
2017-09-08,487
2017-09-09,487
2017-09-10,487
2017-09-11,487
2017-09-12,487
2017-09-13,487
2017-09-14,487
2017-09-15,487
2017-09-16,487
2017-09-17,487
2017-09-18,487
2017-09-19,487
2017-09-20,487
2017-09-21,503
2017-09-22,503
2017-09-23,503
2017-09-24,503
2017-09-25,503
2017-09-26,503
2017-09-27,503
2017-09-28,503
2017-09-29,503
2017-09-30,503
2017-10-01,503
2017-10-02,503
2017-10-03,503
2017-10-04,503
2017-10-05,503
2017-10-06,503
2017-10-07,503
2017-10-08,503
2017-10-09,503
2017-10-10,503
2017-10-11,503
2017-10-12,503
2017-10-13,503
2017-10-14,503
2017-10-15,503
2017-10-16,503
2017-10-17,503
2017-10-18,503
2017-10-19,503
2017-10-20,528
2017-10-21,528
2017-10-22,528
2017-10-23,528
2017-10-24,528
2017-10-25,528
2017-10-26,528
2017-10-27,528
2017-10-28,528
2017-10-29,528
2017-10-30,528
2017-10-31,528
2017-11-01,528
2017-11-02,528
2017-11-03,528
2017-11-04,528
2017-11-05,528
2017-11-06,528
2017-11-07,528
2017-11-08,528
2017-11-09,528
2017-11-10,528
2017-11-11,528
2017-11-12,528
2017-11-13,528
2017-11-14,528
2017-11-15,528
2017-11-16,528
2017-11-17,528
2017-11-18,551
2017-11-19,551
2017-11-20,551
2017-11-21,551
2017-11-22,551
2017-11-23,551
2017-11-24,551
2017-11-25,551
2017-11-26,551
2017-11-27,551
2017-11-28,551
2017-11-29,551
2017-11-30,551
2017-12-01,551
2017-12-02,551
2017-12-03,551
2017-12-04,551
2017-12-05,551
2017-12-06,551
2017-12-07,551
2017-12-08,551
2017-12-09,551
2017-12-10,551
2017-12-11,551
2017-12-12,551
2017-12-13,559
2017-12-14,559
2017-12-15,559
2017-12-16,559
2017-12-17,559
2017-12-18,559
2017-12-19,559
2017-12-20,559
2017-12-21,559
2017-12-22,559
2017-12-23,559
2017-12-24,559
2017-12-25,559
2017-12-26,559
2017-12-27,559
2017-12-28,559
2017-12-29,559
2017-12-30,559
2017-12-31,559
2018-01-01,559
2018-01-02,559
2018-01-03,559
2018-01-04,559
2018-01-05,559
2018-01-06,559
2018-01-07,559
2018-01-08,559
2018-01-09,559
2018-01-10,583
2018-01-11,583
2018-01-12,583
2018-01-13,583
2018-01-14,583
2018-01-15,583
2018-01-16,583
2018-01-17,583
2018-01-18,583
2018-01-19,583
2018-01-20,583
2018-01-21,583
2018-01-22,583
2018-01-23,583
2018-01-24,583
2018-01-25,583
2018-01-26,583
2018-01-27,583
2018-01-28,583
2018-01-29,583
2018-01-30,583
2018-02-01,583
2018-02-02,583
2018-02-03,583
2018-02-04,583
2018-02-05,583
2018-02-06,603
2018-02-07,603
2018-02-08,603
2018-02-09,603
2018-02-10,603
2018-02-11,603
2018-02-12,603
2018-02-13,603
2018-02-14,603
2018-02-15,603
2018-02-16,603
2018-02-17,603
2018-02-18,603
2018-02-19,603
2018-02-20,603
2018-02-21,603
2018-02-22,603
2018-02-23,603
2018-02-24,603
2018-02-25,603
2018-02-26,603
2018-02-27,603
2018-02-28,603
2018-03-01,603
2018-03-02,594
2018-03-03,594
2018-03-04,594
2018-03-05,594
2018-03-06,594
2018-03-07,594
2018-03-08,594
2018-03-09,594
2018-03-10,594
2018-03-11,594
2018-03-12,594
2018-03-13,594
2018-03-14,594
2018-03-15,594
2018-03-16,594
2018-03-17,594
2018-03-18,594
2018-03-20,594
2018-03-21,594
2018-03-23,594
2018-03-24,594
2018-03-26,594
2018-03-27,594
2018-03-28,594
2018-03-29,594
2018-03-30,594
2018-03-31,617
2018-04-01,617
2018-04-02,617
2018-04-03,617
2018-04-04,617
2018-04-05,617
2018-04-06,617
2018-04-08,617
2018-04-09,617
2018-04-10,617
2018-04-11,617
2018-04-12,617
2018-04-13,617
2018-04-14,617
2018-04-16,617
2018-04-17,617
2018-04-18,617
2018-04-19,617
2018-04-20,617
2018-04-21,617
2018-04-22,617
2018-04-23,617
2018-04-24,617
2018-04-25,617
2018-04-26,617
2018-04-27,617
2018-04-28,617
2018-04-29,610
2018-04-30,610
2018-05-02,610
2018-05-03,610
2018-05-04,610
2018-05-05,610
2018-05-06,610
2018-05-07,610
2018-05-08,610
2018-05-09,610
2018-05-10,610
2018-05-11,610
2018-05-12,610
2018-05-13,610
2018-05-14,610
2018-05-15,610
2018-05-16,610
2018-05-17,610
2018-05-18,610
2018-05-19,610
2018-05-20,610
2018-05-21,610
2018-05-22,610
2018-05-23,610
2018-05-24,610
2018-05-25,610
2018-05-26,609
2018-05-27,609
2018-05-28,609
2018-05-29,609
2018-05-30,609
2018-05-31,609
2018-06-01,609
2018-06-02,609
2018-06-03,609
2018-06-04,609
2018-06-05,609
2018-06-06,609
2018-06-07,609
2018-06-08,609
2018-06-09,609
2018-06-10,609
2018-06-11,609
2018-06-12,609
2018-06-13,609
2018-06-14,609
2018-06-15,609
2018-06-16,609
2018-06-17,609
2018-06-18,609
2018-06-19,609
2018-06-20,609
2018-06-21,609
2018-06-22,612
2018-06-23,612
2018-06-24,612
2018-06-25,612
2018-06-26,612
2018-06-27,612
2018-06-28,612
2018-06-29,612
2018-06-30,612
2018-07-01,612
2018-07-02,612
2018-07-03,612
2018-07-04,612
2018-07-05,612
2018-07-06,612
2018-07-07,612
2018-07-08,612
2018-07-09,612
2018-07-10,612
2018-07-11,612
2018-07-12,612
2018-07-13,612
2018-07-14,612
2018-07-15,612
2018-07-16,612
2018-07-17,612
2018-07-18,612
2018-07-19,612
2018-07-20,612
2018-07-21,612
2018-07-22,612
2018-07-23,612
2018-07-24,612
2018-07-25,612
2018-07-26,612
2018-07-27,612
2018-07-28,612
2018-07-29,607
2018-07-30,607
2018-07-31,607
2018-08-01,607
2018-08-02,607
2018-08-03,607
2018-08-04,607
2018-08-05,607
2018-08-06,607
2018-08-07,607
2018-08-08,607
2018-08-09,607
2018-08-10,607
2018-08-11,607
2018-08-12,607
2018-08-14,607
2018-08-16,607
2018-08-17,633
2018-08-18,633
2018-08-19,633
2018-08-20,633
2018-08-21,633
2018-08-22,633
2018-08-23,633
2018-08-24,633
2018-08-25,633
2018-08-26,633
2018-08-27,633
2018-08-28,633
2018-08-29,633
2018-08-30,633
2018-08-31,633
2018-09-01,633
2018-09-02,633
2018-09-03,633
2018-09-04,634
2018-09-05,634
2018-09-06,634
2018-09-07,634
2018-09-08,634
2018-09-09,634
2018-09-10,634
2018-09-11,634
2018-09-12,634
2018-09-13,634
2018-09-14,634
2018-09-15,634
2018-09-16,634
2018-09-17,634
2018-09-18,634
2018-09-20,665
2018-09-21,665
2018-09-22,665
2018-09-23,665
2018-09-24,665
2018-09-25,665
2018-09-26,665
2018-09-27,665
2018-09-28,665
2018-09-29,665
2018-09-30,665
2018-10-02,665
2018-10-03,673
2018-10-04,673
2018-10-05,673
2018-10-06,673
2018-10-07,673
2018-10-08,673
2018-10-09,673
2018-10-10,673
2018-10-11,673
2018-10-12,673
2018-10-13,673
2018-10-14,673
2018-10-15,673
2018-10-16,673
2018-10-17,673
2018-10-18,673
2018-10-19,673
2018-10-20,679
2018-10-21,679
2018-10-22,679
2018-10-23,679
2018-10-24,679
2018-10-25,679
2018-10-26,679
2018-10-27,679
2018-10-28,679
2018-10-29,679
2018-10-30,679
2018-10-31,679
2018-11-01,679
2018-11-03,679
2018-11-04,701
2018-11-05,701
2018-11-06,701
2018-11-07,701
2018-11-08,701
2018-11-09,701
2018-11-10,701
2018-11-11,701
2018-11-12,701
2018-11-13,701
2018-11-14,701
2018-11-15,701
2018-11-16,700
2018-11-17,700
2018-11-18,700
2018-11-19,700
2018-11-20,700
2018-11-21,700
2018-11-22,700
2018-11-23,700
2018-11-24,700
2018-11-25,700
2018-11-26,700
2018-11-27,717
2018-11-28,717
2018-11-29,717
2018-12-01,717
2018-12-02,717
2018-12-03,717
2018-12-04,717
2018-12-05,717
2018-12-07,717
2018-12-09,736
2018-12-10,736
2018-12-11,736
2018-12-12,736
2018-12-13,736
2018-12-14,736
2018-12-15,736
2018-12-16,736
2018-12-17,736
2018-12-18,736
2018-12-19,738
2018-12-20,738
2018-12-21,738
2018-12-22,738
2018-12-23,738
2018-12-24,738
2018-12-25,738
2018-12-26,738
2018-12-27,738
2018-12-28,738
2018-12-29,746
2018-12-30,746
2018-12-31,746
2019-01-01,746
2019-01-02,746
2019-01-03,746
2019-01-04,746
2019-01-05,746
2019-01-06,746
2019-01-08,746
2019-01-10,738
2019-01-11,738
2019-01-12,738
2019-01-13,738
2019-01-14,738
2019-01-15,738
2019-01-16,738
2019-01-17,738
2019-01-18,738
2019-01-19,743
2019-01-20,743
2019-01-21,743
2019-01-22,743
2019-01-23,743
2019-01-24,743
2019-01-25,743
2019-01-26,743
2019-01-27,743
2019-01-28,749
2019-01-29,749
2019-01-30,749
2019-01-31,749
2019-02-01,749
2019-02-02,749
2019-02-03,749
2019-02-04,749
2019-02-05,749
2019-02-06,749
2019-02-07,749
2019-02-08,756
2019-02-09,756
2019-02-10,756
2019-02-11,756
2019-02-12,756
2019-02-13,756
2019-02-14,756
2019-02-15,756
2019-02-16,756
2019-02-17,756
2019-02-18,756
2019-02-19,756
2019-02-20,794
2019-02-21,794
2019-02-22,794
2019-02-23,794
2019-02-24,794
2019-02-25,794
2019-02-26,794
2019-02-27,794
2019-02-28,794
2019-03-01,794
2019-03-02,794
2019-03-03,794
2019-03-04,794
2019-03-05,794
2019-03-06,794
2019-03-07,794
2019-03-08,794
2019-03-09,794
2019-03-10,794
2019-03-11,794
2019-03-12,799
2019-03-13,799
2019-03-14,799
2019-03-15,799
2019-03-16,799
2019-03-17,799
2019-03-18,799
2019-03-19,799
2019-03-20,799
2019-03-21,799
2019-03-22,799
2019-03-23,799
2019-03-24,799
2019-03-25,799
2019-03-26,799
2019-03-27,810
2019-03-28,810
2019-03-29,810
2019-03-30,810
2019-03-31,810
2019-04-01,810
2019-04-02,810
2019-04-03,810
2019-04-04,810
2019-04-05,810
2019-04-06,810
2019-04-07,810
2019-04-08,810
2019-04-09,810
2019-04-10,810
2019-04-11,810
2019-04-12,829
2019-04-13,829
2019-04-14,829
2019-04-15,829
2019-04-16,829
2019-04-17,829
2019-04-18,829
2019-04-19,829
2019-04-20,829
2019-04-21,829
2019-04-22,829
2019-04-23,829
2019-04-24,829
2019-04-25,829
2019-04-26,852
2019-04-27,852
2019-04-28,852
2019-04-29,852
2019-04-30,852
2019-05-01,852
2019-05-02,852
2019-05-03,852
2019-05-04,852
2019-05-05,852
2019-05-06,852
2019-05-07,858
2019-05-08,858
2019-05-09,858
2019-05-10,858
2019-05-11,858
2019-05-12,858
2019-05-13,858
2019-05-14,858
2019-05-15,858
2019-05-16,858
2019-05-17,858
2019-05-18,858
2019-05-19,858
2019-05-20,858
2019-05-21,869
2019-05-22,869
2019-05-23,869
2019-05-24,869
2019-05-25,869
2019-05-26,869
2019-05-27,869
2019-05-28,869
2019-05-29,869
2019-05-30,869
2019-05-31,869
2019-06-01,869
2019-06-02,869
2019-06-03,869
2019-06-04,869
2019-06-05,869
2019-06-06,869
2019-06-07,869
2019-06-08,895
2019-06-09,895
2019-06-10,895
2019-06-11,895
2019-06-12,895
2019-06-13,895
2019-06-14,895
2019-06-15,895
2019-06-16,895
2019-06-17,895
2019-06-18,895
2019-06-19,895
2019-06-20,895
2019-06-21,895
2019-06-22,895
2019-06-23,940
2019-06-24,940
2019-06-25,940
2019-06-26,940
2019-06-27,940
2019-06-28,940
2019-06-29,940
2019-06-30,940
2019-07-01,940
2019-07-02,940
2019-07-03,940
2019-07-04,940
2019-07-05,940
2019-07-06,971
2019-07-07,971
2019-07-08,971
2019-07-09,971
2019-07-10,971
2019-07-11,971
2019-07-12,971
2019-07-13,971
2019-07-14,971
2019-07-15,971
2019-07-16,971
2019-07-17,971
2019-07-18,971
2019-07-19,1006
2019-07-20,1006
2019-07-21,1006
2019-07-22,1006
2019-07-23,1006
2019-07-24,1006
2019-07-25,1006
2019-07-26,1006
2019-07-27,1006
2019-07-28,1006
2019-07-29,1006
2019-07-30,1006
2019-07-31,1006
2019-08-01,1006
2019-08-02,1006
2019-08-03,1021
2019-08-04,1021
2019-08-05,1021
2019-08-06,1021
2019-08-07,1021
2019-08-08,1021
2019-08-09,1021
2019-08-10,1021
2019-08-11,1021
2019-08-12,1021
2019-08-13,1021
2019-08-14,1021
2019-08-15,1033
2019-08-16,1033
2019-08-17,1033
2019-08-18,1033
2019-08-19,1033
2019-08-20,1033
2019-08-21,1033
2019-08-22,1033
2019-08-23,1033
2019-08-24,1033
2019-08-24,1033
2019-08-25,1033
2019-08-25,1033
2019-08-26,1033
2019-08-26,1033
2019-08-27,1084
2019-08-27,1084
2019-08-28,1084
2019-08-29,1084
2019-08-30,1084
2019-08-31,1084
2019-09-01,1084
