date_obj,Chocolate%20bomb price
2016-02-18,1255
2016-02-19,1255
2016-02-20,1255
2016-02-21,1255
2016-02-22,1255
2016-02-23,1255
2016-02-24,1275
2016-02-25,1275
2016-02-26,1275
2016-02-27,1275
2016-02-28,1275
2016-02-29,1275
2016-03-01,1275
2016-03-02,1293
2016-03-03,1293
2016-03-04,1293
2016-03-05,1293
2016-03-06,1293
2016-03-07,1293
2016-03-08,1345
2016-03-09,1345
2016-03-10,1345
2016-03-11,1345
2016-03-12,1345
2016-03-13,1408
2016-03-14,1408
2016-03-15,1408
2016-03-16,1408
2016-03-17,1408
2016-03-18,1408
2016-03-19,1440
2016-03-20,1440
2016-03-21,1440
2016-03-22,1440
2016-03-23,1440
2016-03-24,1440
2016-03-25,1440
2016-03-26,1440
2016-03-27,1494
2016-03-28,1494
2016-03-29,1494
2016-03-30,1494
2016-03-31,1494
2016-04-01,1477
2016-04-02,1477
2016-04-03,1477
2016-04-04,1477
2016-04-05,1477
2016-04-06,1518
2016-04-07,1518
2016-04-08,1518
2016-04-09,1518
2016-04-10,1518
2016-04-11,1518
2016-04-12,1518
2016-04-13,1528
2016-04-14,1528
2016-04-15,1528
2016-04-16,1528
2016-04-17,1528
2016-04-18,1581
2016-04-19,1581
2016-04-20,1581
2016-04-21,1581
2016-04-22,1581
2016-04-23,1581
2016-04-24,1581
2016-04-25,1509
2016-04-26,1509
2016-04-27,1509
2016-04-28,1509
2016-04-29,1509
2016-04-30,1509
2016-05-01,1531
2016-05-02,1531
2016-05-03,1531
2016-05-04,1531
2016-05-05,1531
2016-05-06,1531
2016-05-07,1530
2016-05-08,1530
2016-05-09,1530
2016-05-10,1530
2016-05-11,1530
2016-05-12,1515
2016-05-13,1515
2016-05-14,1515
2016-05-15,1515
2016-05-16,1515
2016-05-17,1515
2016-05-18,1515
2016-05-19,1572
2016-05-22,1572
2016-05-23,1572
2016-05-24,1572
2016-05-25,1590
2016-05-26,1590
2016-05-27,1590
2016-05-28,1590
2016-05-29,1534
2016-05-30,1534
2016-05-31,1534
2016-06-01,1534
2016-06-02,1534
2016-06-03,1534
2016-06-04,1534
2016-06-05,1551
2016-06-06,1551
2016-06-07,1551
2016-06-08,1551
2016-06-09,1520
2016-06-10,1520
2016-06-11,1520
2016-06-12,1520
2016-06-13,1520
2016-06-14,1511
2016-06-15,1511
2016-06-16,1511
2016-06-17,1511
2016-06-18,1511
2016-06-19,1511
2016-06-20,1490
2016-06-21,1490
2016-06-22,1490
2016-06-23,1490
2016-06-24,1490
2016-06-25,1490
2016-06-26,1516
2016-06-27,1516
2016-06-28,1516
2016-06-29,1516
2016-06-30,1516
2016-07-01,1442
2016-07-02,1442
2016-07-03,1442
2016-07-04,1442
2016-07-05,1442
2016-07-06,1442
2016-07-07,1442
2016-07-08,1392
2016-07-09,1392
2016-07-10,1392
2016-07-11,1392
2016-07-12,1392
2016-07-13,1392
2016-07-14,1392
2016-07-15,1418
2016-07-16,1418
2016-07-17,1418
2016-07-18,1418
2016-07-23,1418
2016-07-24,1370
2016-07-25,1370
2016-07-26,1370
2016-07-27,1370
2016-07-28,1370
2016-07-29,1370
2016-07-30,1357
2016-07-31,1357
2016-08-01,1357
2016-08-02,1357
2016-08-03,1357
2016-08-04,1357
2016-08-05,1357
2016-08-06,1357
2016-08-07,1306
2016-08-08,1306
2016-08-09,1306
2016-08-10,1306
2016-08-11,1306
2016-08-12,1306
2016-08-13,1306
2016-08-14,1261
2016-08-15,1261
2016-08-16,1261
2016-08-17,1261
2016-08-18,1261
2016-08-19,1261
2016-08-20,1261
2016-08-21,1251
2016-08-22,1251
2016-08-23,1251
2016-08-24,1251
2016-08-25,1251
2016-08-26,1251
2016-08-28,1251
2016-08-31,1287
2016-09-01,1287
2016-09-02,1287
2016-09-03,1287
2016-09-04,1287
2016-09-05,1287
2016-09-06,1270
2016-09-07,1270
2016-09-08,1270
2016-09-09,1270
2016-09-10,1270
2016-09-11,1270
2016-09-12,1270
2016-09-13,1270
2016-09-14,1269
2016-09-15,1269
2016-09-16,1269
2016-09-17,1269
2016-09-18,1269
2016-09-19,1269
2016-09-20,1269
2016-09-21,1269
2016-09-22,1227
2016-09-23,1227
2016-09-24,1227
2016-09-25,1227
2016-09-26,1227
2016-09-27,1227
2016-09-28,1227
2016-09-29,1227
2016-09-30,1227
2016-10-01,1220
2016-10-02,1220
2016-10-03,1220
2016-10-04,1220
2016-10-05,1220
2016-10-06,1220
2016-10-07,1220
2016-10-08,1220
2016-10-09,1220
2016-10-10,1225
2016-10-11,1225
2016-10-12,1225
2016-10-13,1225
2016-10-14,1225
2016-10-15,1225
2016-10-16,1225
2016-10-17,1225
2016-10-18,1175
2016-10-19,1175
2016-10-20,1175
2016-10-21,1175
2016-10-22,1175
2016-10-23,1175
2016-10-24,1175
2016-10-25,1175
2016-10-26,1198
2016-10-27,1198
2016-10-28,1198
2016-10-29,1198
2016-10-30,1198
2016-10-31,1198
2016-11-01,1198
2016-11-02,1198
2016-11-03,1222
2016-11-04,1222
2016-11-05,1222
2016-11-06,1222
2016-11-07,1222
2016-11-08,1222
2016-11-09,1222
2016-11-10,1195
2016-11-11,1195
2016-11-12,1195
2016-11-13,1195
2016-11-14,1195
2016-11-15,1195
2016-12-07,1216
2016-12-08,1216
2016-12-09,1216
2016-12-10,1216
2016-12-11,1277
2016-12-12,1277
2016-12-13,1277
2016-12-14,1277
2016-12-15,1277
2016-12-16,1277
2016-12-17,1294
2016-12-18,1294
2016-12-19,1294
2016-12-20,1294
2016-12-21,1294
2016-12-22,1294
2016-12-23,1294
2016-12-24,1291
2016-12-25,1291
2016-12-26,1291
2016-12-27,1291
2016-12-28,1291
2016-12-29,1291
2016-12-30,1291
2016-12-31,1308
2017-01-01,1308
2017-01-02,1308
2017-01-03,1308
2017-01-04,1308
2017-01-05,1308
2017-01-06,1308
2017-01-07,1250
2017-01-08,1250
2017-01-09,1250
2017-01-10,1250
2017-01-11,1250
2017-01-12,1225
2017-01-13,1225
2017-01-14,1225
2017-01-15,1225
2017-01-16,1225
2017-01-17,1225
2017-01-18,1184
2017-01-19,1184
2017-01-20,1184
2017-01-21,1184
2017-01-22,1184
2017-01-23,1184
2017-01-27,1142
2017-01-28,1142
2017-01-29,1161
2017-01-30,1161
2017-01-31,1161
2017-02-01,1161
2017-02-02,1161
2017-02-03,1107
2017-02-04,1107
2017-02-05,1107
2017-02-06,1107
2017-02-07,1107
2017-02-08,1089
2017-02-09,1089
2017-02-10,1089
2017-02-11,1089
2017-02-12,1089
2017-02-13,1050
2017-02-14,1050
2017-02-15,1050
2017-02-16,1050
2017-02-18,1078
2017-02-19,1078
2017-02-20,1078
2017-02-21,1078
2017-02-22,1078
2017-02-23,1029
2017-02-24,1029
2017-02-25,1029
2017-02-26,1029
2017-02-27,1029
2017-02-28,989
2017-03-01,989
2017-03-02,989
2017-03-03,989
2017-03-04,989
2017-03-05,989
2017-03-06,990
2017-03-07,990
2017-03-08,990
2017-03-09,990
2017-03-10,990
2017-03-11,978
2017-03-12,978
2017-03-13,978
2017-03-14,978
2017-03-15,978
2017-03-16,951
2017-03-17,951
2017-03-18,951
2017-03-19,951
2017-03-20,951
2017-03-21,951
2017-03-22,928
2017-03-23,928
2017-03-24,928
2017-03-25,928
2017-03-26,928
2017-03-27,949
2017-03-28,949
2017-03-29,949
2017-03-30,949
2017-03-31,949
2017-04-01,949
2017-04-02,968
2017-04-03,968
2017-04-04,968
2017-04-12,1009
2017-04-13,1009
2017-04-14,1009
2017-04-15,1009
2017-04-16,1009
2017-04-17,1046
2017-04-18,1046
2017-04-19,1046
2017-04-20,1046
2017-04-21,1046
2017-04-22,1046
2017-04-23,1056
2017-04-24,1056
2017-04-25,1056
2017-04-26,1056
2017-04-27,1056
2017-04-28,1075
2017-04-29,1075
2017-04-30,1075
2017-05-01,1075
2017-05-02,1075
2017-05-03,1075
2017-05-04,1075
2017-05-05,1096
2017-05-06,1096
2017-05-07,1096
2017-05-08,1096
2017-05-09,1096
2017-05-10,1096
2017-05-11,1100
2017-05-12,1100
2017-05-13,1100
2017-05-14,1100
2017-05-15,1100
2017-05-16,1094
2017-05-17,1094
2017-05-18,1094
2017-05-19,1094
2017-05-20,1094
2017-05-21,1094
2017-05-22,1057
2017-05-23,1057
2017-05-24,1057
2017-05-25,1057
2017-05-26,1057
2017-05-27,1057
2017-05-28,1057
2017-05-29,1083
2017-05-30,1083
2017-05-31,1083
2017-06-01,1083
2017-06-02,1083
2017-06-03,1045
2017-06-04,1045
2017-06-05,1045
2017-06-06,1045
2017-06-07,1001
2017-06-08,1001
2017-06-09,1001
2017-06-10,1001
2017-06-11,1024
2017-06-12,1024
2017-06-13,1024
2017-06-14,1024
2017-06-15,1024
2017-06-16,991
2017-06-17,991
2017-06-18,991
2017-06-19,991
2017-06-20,991
2017-06-21,965
2017-06-22,965
2017-06-23,965
2017-06-24,965
2017-06-25,965
2017-06-26,965
2017-06-27,928
2017-06-28,928
2017-06-29,928
2017-06-30,928
2017-07-01,928
2017-07-02,928
2017-07-03,974
2017-07-04,974
2017-07-05,974
2017-07-06,974
2017-07-07,974
2017-07-08,974
2017-07-13,1003
2017-07-14,1003
2017-07-15,1003
2017-07-16,1015
2017-07-17,1015
2017-07-18,1015
2017-07-19,1015
2017-07-20,1015
2017-07-21,1011
2017-07-22,1011
2017-07-23,1011
2017-07-24,1011
2017-07-25,1011
2017-07-26,980
2017-07-27,980
2017-07-28,980
2017-07-29,980
2017-07-30,980
2017-07-31,980
2017-08-01,946
2017-08-02,946
2017-08-03,946
2017-08-04,946
2017-08-05,948
2017-08-06,948
2017-08-09,948
2017-08-10,945
2017-08-11,945
2017-08-12,945
2017-08-13,945
2017-08-14,945
2017-08-15,957
2017-08-16,957
2017-08-17,957
2017-08-18,957
2017-08-19,957
2017-08-20,968
2017-08-21,968
2017-08-22,968
2017-08-23,968
2017-08-24,968
2017-08-25,968
2017-08-26,995
2017-08-27,995
2017-08-28,995
2017-08-29,995
2017-08-30,995
2017-08-31,995
2017-09-01,949
2017-09-02,949
2017-09-03,949
2017-09-04,949
2017-09-05,949
2017-09-06,927
2017-09-07,927
2017-09-08,927
2017-09-09,927
2017-09-10,903
2017-09-11,903
2017-09-12,903
2017-09-13,903
2017-09-14,903
2017-09-15,903
2017-09-16,869
2017-09-17,869
2017-09-18,869
2017-09-19,869
2017-09-20,869
2017-09-21,869
2017-09-22,840
2017-09-23,840
2017-09-24,840
2017-09-25,840
2017-09-26,840
2017-09-27,840
2017-09-28,802
2017-09-29,802
2017-09-30,802
2017-10-01,802
2017-10-02,802
2017-10-03,801
2017-10-04,801
2017-10-05,801
2017-10-06,801
2017-10-07,801
2017-10-08,801
2017-10-09,817
2017-10-10,817
2017-10-11,817
2017-10-12,817
2017-10-13,817
2017-10-14,819
2017-10-15,819
2017-10-16,819
2017-10-17,819
2017-10-18,819
2017-10-19,819
2017-10-20,819
2017-10-21,828
2017-10-22,828
2017-10-23,828
2017-10-24,828
2017-10-25,828
2017-10-26,831
2017-10-27,831
2017-10-28,831
2017-10-29,831
2017-10-30,831
2017-10-31,791
2017-11-01,791
2017-11-02,791
2017-11-03,791
2017-11-04,788
2017-11-05,788
2017-11-06,788
2017-11-07,788
2017-11-08,788
2017-11-09,788
2017-11-10,750
2017-11-11,750
2017-11-12,750
2017-11-13,750
2017-11-14,750
2017-11-15,750
2017-11-16,714
2017-11-17,714
2017-11-18,714
2017-11-19,714
2017-11-20,682
2017-11-21,682
2017-11-22,682
2017-11-23,682
2017-11-24,682
2017-11-25,717
2017-11-26,717
2017-11-27,717
2017-11-28,717
2017-11-29,717
2017-11-30,717
2017-12-01,737
2017-12-02,737
2017-12-03,737
2017-12-04,737
2017-12-05,737
2017-12-06,737
2017-12-07,737
2017-12-08,703
2017-12-09,703
2017-12-10,703
2017-12-11,703
2017-12-12,714
2017-12-13,714
2017-12-14,714
2017-12-15,714
2017-12-16,714
2017-12-17,714
2017-12-18,746
2017-12-19,746
2017-12-20,746
2017-12-21,746
2017-12-22,746
2017-12-23,746
2017-12-24,784
2017-12-25,784
2017-12-26,784
2017-12-27,784
2017-12-28,796
2017-12-29,796
2017-12-30,796
2017-12-31,796
2018-01-01,796
2018-01-02,796
2018-01-03,796
2018-01-04,796
2018-01-05,831
2018-01-06,831
2018-01-07,831
2018-01-08,831
2018-01-09,873
2018-01-10,873
2018-01-11,873
2018-01-12,873
2018-01-13,887
2018-01-14,887
2018-01-15,887
2018-01-16,849
2018-01-17,849
2018-01-18,849
2018-01-19,849
2018-01-20,812
2018-01-21,812
2018-01-22,812
2018-01-23,775
2018-01-24,775
2018-01-25,775
2018-01-26,775
2018-01-27,740
2018-01-28,740
2018-01-29,740
2018-01-30,740
2018-01-31,709
2018-02-01,709
2018-02-02,709
2018-02-03,709
2018-02-04,703
2018-02-05,703
2018-02-06,703
2018-02-07,703
2018-02-08,703
2018-02-09,696
2018-02-10,696
2018-02-11,696
2018-02-12,696
2018-02-13,666
2018-02-14,666
2018-02-15,666
2018-02-16,650
2018-02-17,650
2018-02-18,650
2018-02-19,638
2018-02-20,638
2018-02-21,638
2018-02-22,638
2018-02-23,632
2018-02-24,632
2018-02-25,632
2018-02-26,632
2018-02-27,614
2018-02-28,614
2018-03-01,614
2018-03-02,599
2018-03-03,599
2018-03-04,599
2018-03-05,627
2018-03-06,627
2018-03-07,627
2018-03-08,627
2018-03-09,649
2018-03-10,649
2018-03-11,649
2018-03-12,674
2018-03-13,674
2018-03-14,674
2018-03-15,674
2018-03-16,674
2018-03-17,701
2018-03-18,701
2018-03-20,696
2018-03-21,696
2018-03-23,696
2018-03-24,696
2018-03-25,731
2018-03-26,731
2018-03-27,731
2018-03-28,731
2018-03-29,758
2018-03-30,758
2018-03-31,758
2018-04-02,758
2018-04-03,789
2018-04-04,789
2018-04-05,789
2018-04-06,789
2018-04-07,789
2018-04-08,778
2018-04-09,778
2018-04-10,778
2018-04-11,778
2018-04-12,810
2018-04-13,810
2018-04-14,810
2018-04-15,810
2018-04-16,810
2018-04-17,815
2018-04-18,815
2018-04-19,815
2018-04-20,815
2018-04-21,815
2018-04-22,783
2018-04-23,783
2018-04-24,783
2018-04-25,783
2018-04-26,785
2018-04-27,785
2018-04-28,785
2018-04-29,785
2018-04-30,802
2018-05-01,802
2018-05-03,802
2018-05-04,802
2018-05-05,835
2018-05-07,835
2018-05-08,835
2018-05-09,809
2018-05-10,809
2018-05-11,809
2018-05-12,809
2018-05-13,786
2018-05-14,786
2018-05-15,786
2018-05-16,786
2018-05-17,748
2018-05-18,748
2018-05-19,748
2018-05-20,714
2018-05-21,714
2018-05-22,714
2018-05-23,706
2018-05-24,706
2018-05-25,706
2018-05-26,706
2018-05-27,697
2018-05-28,697
2018-05-29,697
2018-05-30,697
2018-05-31,709
2018-06-01,709
2018-06-02,709
2018-06-03,742
2018-06-04,742
2018-06-05,742
2018-06-06,742
2018-06-07,768
2018-06-08,768
2018-06-09,768
2018-06-10,733
2018-06-11,733
2018-06-12,733
2018-06-13,732
2018-06-14,732
2018-06-15,732
2018-06-16,732
2018-06-17,716
2018-06-18,716
2018-06-19,716
2018-06-20,716
2018-06-21,712
2018-06-22,712
2018-06-23,712
2018-06-24,691
2018-06-25,691
2018-06-26,691
2018-06-27,691
2018-06-28,701
2018-06-29,701
2018-06-30,701
2018-07-01,701
2018-07-02,684
2018-07-03,684
2018-07-04,684
2018-07-05,684
2018-07-06,699
2018-07-07,699
2018-07-08,699
2018-07-09,715
2018-07-10,715
2018-07-11,715
2018-07-12,715
2018-07-13,715
2018-07-14,710
2018-07-15,710
2018-07-16,710
2018-07-17,726
2018-07-18,726
2018-07-19,726
2018-07-20,726
2018-07-21,748
2018-07-22,748
2018-07-23,731
2018-07-24,731
2018-07-25,731
2018-07-26,731
2018-07-27,752
2018-07-28,752
2018-07-29,752
2018-07-30,752
2018-07-31,756
2018-08-01,756
2018-08-02,756
2018-08-03,756
2018-08-04,777
2018-08-05,777
2018-08-06,777
2018-08-07,777
2018-08-08,768
2018-08-09,768
2018-08-10,768
2018-08-11,768
2018-08-12,771
2018-08-14,771
2018-08-16,807
2018-08-17,807
2018-08-18,807
2018-08-19,838
2018-08-20,838
2018-08-21,838
2018-08-22,838
2018-08-23,838
2018-08-24,838
2018-08-25,879
2018-08-26,879
2018-08-27,879
2018-08-28,879
2018-08-29,849
2018-08-30,849
2018-08-31,849
2018-09-01,865
2018-09-02,865
2018-09-03,865
2018-09-04,865
2018-09-05,875
2018-09-06,875
2018-09-07,875
2018-09-08,875
2018-09-09,862
2018-09-10,862
2018-09-11,862
2018-09-12,862
2018-09-13,883
2018-09-14,883
2018-09-15,883
2018-09-16,917
2018-09-17,917
2018-09-18,917
2018-09-19,917
2018-09-20,922
2018-09-21,922
2018-09-22,922
2018-09-23,919
2018-09-24,919
2018-09-25,919
2018-09-26,919
2018-09-27,920
2018-09-28,920
2018-09-29,920
2018-09-30,920
2018-10-01,881
2018-10-02,881
2018-10-03,853
2018-10-04,853
2018-10-05,853
2018-10-06,850
2018-10-07,850
2018-10-08,850
2018-10-09,850
2018-10-10,862
2018-10-11,862
2018-10-12,862
2018-10-13,868
2018-10-14,868
2018-10-15,868
2018-10-16,868
2018-10-17,893
2018-10-18,893
2018-10-19,893
2018-10-20,893
2018-10-21,915
2018-10-22,915
2018-10-23,915
2018-10-24,951
2018-10-25,951
2018-10-26,951
2018-10-27,933
2018-10-28,933
2018-10-29,933
2018-10-30,933
2018-10-31,948
2018-11-01,948
2018-11-03,948
2018-11-04,954
2018-11-05,954
2018-11-06,954
2018-11-07,932
2018-11-08,932
2018-11-09,932
2018-11-10,965
2018-11-11,965
2018-11-12,965
2018-11-13,957
2018-11-14,957
2018-11-15,957
2018-11-16,958
2018-11-17,958
2018-11-18,958
2018-11-19,1006
2018-11-20,1006
2018-11-21,1006
2018-11-22,1057
2018-11-23,1057
2018-11-24,1057
2018-11-25,1100
2018-11-26,1100
2018-11-27,1100
2018-11-28,1089
2018-11-29,1089
2018-12-01,1034
2018-12-02,1034
2018-12-03,1034
2018-12-04,1023
2018-12-05,1023
2018-12-07,1014
2018-12-09,975
2018-12-10,977
2018-12-11,977
2018-12-12,977
2018-12-13,977
2018-12-14,977
2018-12-15,977
2018-12-16,1015
2018-12-17,1015
2018-12-18,1015
2018-12-19,1015
2018-12-20,1015
2018-12-21,1015
2018-12-22,1018
2018-12-23,1018
2018-12-24,1006
2018-12-25,1006
2018-12-26,1006
2018-12-27,980
2018-12-28,980
2018-12-29,1003
2018-12-30,1003
2018-12-31,1003
2019-01-01,1005
2019-01-02,1005
2019-01-03,1004
2019-01-04,1004
2019-01-05,1025
2019-01-06,1025
2019-01-08,1003
2019-01-10,1005
2019-01-11,1055
2019-01-12,1055
2019-01-13,1069
2019-01-14,1069
2019-01-15,1067
2019-01-16,1067
2019-01-17,1103
2019-01-18,1103
2019-01-19,1068
2019-01-20,1068
2019-01-21,1052
2019-01-22,1052
2019-01-23,1040
2019-01-24,1040
2019-01-25,1058
2019-01-26,1058
2019-01-27,1020
2019-01-28,1020
2019-01-29,988
2019-01-30,988
2019-01-31,974
2019-02-01,974
2019-02-02,999
2019-02-03,999
2019-02-04,999
2019-02-05,998
2019-02-06,998
2019-02-07,972
2019-02-08,972
2019-02-09,987
2019-02-10,987
2019-02-11,958
2019-02-12,958
2019-02-13,948
2019-02-14,948
2019-02-15,988
2019-02-16,988
2019-02-17,952
2019-02-18,952
2019-02-19,952
2019-02-20,982
2019-02-21,982
2019-02-22,970
2019-02-23,970
2019-02-24,959
2019-02-25,959
2019-02-26,919
2019-02-27,919
2019-02-28,919
2019-03-01,919
2019-03-02,921
2019-03-03,921
2019-03-04,939
2019-03-05,939
2019-03-06,899
2019-03-07,899
2019-03-08,899
2019-03-09,897
2019-03-10,897
2019-03-11,854
2019-03-12,854
2019-03-13,878
2019-03-14,878
2019-03-15,878
2019-03-16,863
2019-03-17,863
2019-03-18,863
2019-03-19,863
2019-03-20,861
2019-03-21,861
2019-03-22,861
2019-03-23,821
2019-03-24,821
2019-03-25,830
2019-03-26,830
2019-03-27,830
2019-03-28,813
2019-03-29,813
2019-03-30,813
2019-03-31,793
2019-04-01,793
2019-04-02,784
2019-04-03,784
2019-04-04,767
2019-04-05,767
2019-04-06,796
2019-04-07,796
2019-04-08,793
2019-04-09,793
2019-04-10,793
2019-04-11,786
2019-04-12,786
2019-04-13,820
2019-04-14,820
2019-04-15,820
2019-04-16,822
2019-04-17,822
2019-04-18,839
2019-04-19,839
2019-04-20,839
2019-04-21,847
2019-04-22,847
2019-04-23,845
2019-04-24,845
2019-04-25,845
2019-04-26,824
2019-04-27,824
2019-04-28,824
2019-04-29,806
2019-04-30,806
2019-05-01,806
2019-05-02,807
2019-05-03,807
2019-05-04,784
2019-05-05,784
2019-05-06,753
2019-05-07,753
2019-05-08,737
2019-05-09,737
2019-05-10,742
2019-05-11,742
2019-05-12,754
2019-05-13,754
2019-05-14,756
2019-05-15,756
2019-05-16,756
2019-05-17,756
2019-05-18,792
2019-05-19,792
2019-05-20,792
2019-05-21,784
2019-05-22,784
2019-05-23,774
2019-05-24,774
2019-05-25,774
2019-05-26,813
2019-05-27,813
2019-05-28,813
2019-05-29,824
2019-05-30,824
2019-05-31,824
2019-06-01,809
2019-06-02,809
2019-06-03,809
2019-06-04,788
2019-06-05,788
2019-06-06,788
2019-06-07,782
2019-06-08,782
2019-06-09,779
2019-06-10,779
2019-06-11,751
2019-06-12,751
2019-06-13,742
2019-06-14,742
2019-06-15,742
2019-06-16,778
2019-06-17,778
2019-06-18,778
2019-06-19,781
2019-06-20,781
