date_obj,Ruby%20amulet%20(u) price
2015-12-21,1257
2015-12-22,1257
2015-12-23,1257
2015-12-24,1257
2015-12-25,1257
2015-12-26,1257
2015-12-27,1257
2015-12-28,1257
2015-12-29,1257
2015-12-30,1257
2015-12-31,1257
2016-01-01,1257
2016-01-02,1275
2016-01-03,1275
2016-01-04,1275
2016-01-05,1275
2016-01-06,1275
2016-01-07,1275
2016-01-08,1275
2016-01-09,1275
2016-01-10,1275
2016-01-11,1275
2016-01-12,1275
2016-01-13,1275
2016-01-14,1275
2016-01-15,1275
2016-01-16,1275
2016-01-17,1275
2016-01-18,1275
2016-01-19,1275
2016-01-20,1278
2016-01-21,1278
2016-01-22,1278
2016-01-23,1278
2016-01-24,1278
2016-01-25,1278
2016-01-26,1278
2016-01-27,1278
2016-01-28,1278
2016-01-29,1278
2016-01-30,1278
2016-01-31,1278
2016-02-01,1278
2016-02-02,1278
2016-02-03,1278
2016-02-04,1278
2016-02-05,1278
2016-02-06,1278
2016-02-07,1278
2016-02-08,1278
2016-02-09,1283
2016-02-10,1283
2016-02-11,1283
2016-02-12,1283
2016-02-13,1283
2016-02-14,1283
2016-02-15,1283
2016-02-16,1283
2016-02-17,1283
2016-02-18,1283
2016-02-19,1283
2016-02-20,1283
2016-02-21,1283
2016-02-22,1283
2016-02-23,1283
2016-02-24,1283
2016-02-25,1283
2016-02-26,1283
2016-02-27,1279
2016-02-28,1279
2016-02-29,1279
2016-03-01,1279
2016-03-02,1279
2016-03-03,1279
2016-03-04,1279
2016-03-05,1279
2016-03-06,1279
2016-03-07,1279
2016-03-08,1279
2016-03-09,1279
2016-03-10,1279
2016-03-11,1279
2016-03-12,1279
2016-03-13,1279
2016-03-14,1279
2016-03-15,1279
2016-03-16,1256
2016-03-17,1256
2016-03-18,1256
2016-03-19,1256
2016-03-20,1256
2016-03-21,1256
2016-03-22,1256
2016-03-23,1256
2016-03-24,1256
2016-03-25,1256
2016-03-26,1256
2016-03-27,1256
2016-03-28,1256
2016-03-29,1256
2016-03-30,1256
2016-03-31,1256
2016-04-01,1256
2016-04-02,1256
2016-04-03,1231
2016-04-04,1231
2016-04-05,1231
2016-04-06,1231
2016-04-07,1231
2016-04-08,1231
2016-04-09,1231
2016-04-10,1231
2016-04-11,1231
2016-04-12,1231
2016-04-13,1231
2016-04-14,1231
2016-04-15,1231
2016-04-16,1231
2016-04-17,1231
2016-04-18,1231
2016-04-19,1231
2016-04-20,1235
2016-04-21,1235
2016-04-22,1235
2016-04-23,1235
2016-04-24,1235
2016-04-25,1235
2016-04-26,1235
2016-04-27,1235
2016-04-28,1235
2016-04-29,1235
2016-04-30,1235
2016-05-01,1235
2016-05-02,1235
2016-05-03,1235
2016-05-04,1235
2016-05-05,1235
2016-05-06,1235
2016-05-07,1235
2016-05-08,1235
2016-05-09,1229
2016-05-10,1229
2016-05-11,1229
2016-05-12,1229
2016-05-13,1229
2016-05-14,1229
2016-05-15,1229
2016-05-16,1229
2016-05-17,1229
2016-05-18,1229
2016-05-19,1229
2016-05-22,1229
2016-05-23,1229
2016-05-24,1229
2016-05-25,1229
2016-05-26,1229
2016-05-27,1239
2016-05-28,1239
2016-05-29,1239
2016-05-30,1239
2016-05-31,1239
2016-06-01,1239
2016-06-02,1239
2016-06-03,1239
2016-06-04,1239
2016-06-05,1239
2016-06-06,1239
2016-06-07,1239
2016-06-08,1239
2016-06-09,1239
2016-06-10,1239
2016-06-11,1239
2016-06-12,1239
2016-06-13,1239
2016-06-14,1239
2016-06-15,1239
2016-06-16,1239
2016-06-17,1269
2016-06-18,1269
2016-06-19,1269
2016-06-20,1269
2016-06-21,1269
2016-06-22,1269
2016-06-23,1269
2016-06-24,1269
2016-06-25,1269
2016-06-26,1269
2016-06-27,1269
2016-06-28,1269
2016-06-29,1269
2016-06-30,1269
2016-07-01,1269
2016-07-02,1269
2016-07-03,1269
2016-07-04,1269
2016-07-05,1269
2016-07-06,1318
2016-07-07,1318
2016-07-08,1318
2016-07-09,1318
2016-07-10,1318
2016-07-11,1318
2016-07-12,1318
2016-07-13,1318
2016-07-14,1318
2016-07-15,1318
2016-07-16,1318
2016-07-17,1318
2016-07-18,1318
2016-07-23,1318
2016-07-24,1318
2016-07-25,1318
2016-07-26,1318
2016-07-27,1318
2016-07-28,1318
2016-07-29,1318
2016-07-30,1318
2016-07-31,1322
2016-08-01,1322
2016-08-02,1322
2016-08-03,1322
2016-08-04,1322
2016-08-05,1322
2016-08-06,1322
2016-08-07,1322
2016-08-08,1322
2016-08-09,1322
2016-08-10,1322
2016-08-11,1322
2016-08-12,1322
2016-08-13,1322
2016-08-14,1322
2016-08-15,1322
2016-08-16,1322
2016-08-17,1322
2016-08-18,1322
2016-08-19,1322
2016-08-20,1322
2016-08-21,1322
2016-08-22,1322
2016-08-23,1322
2016-08-24,1322
2016-08-25,1322
2016-08-26,1322
2016-08-28,1318
2016-08-31,1318
2016-09-01,1318
2016-09-02,1318
2016-09-03,1318
2016-09-04,1318
2016-09-05,1318
2016-09-06,1318
2016-09-07,1318
2016-09-08,1318
2016-09-09,1318
2016-09-10,1318
2016-09-11,1318
2016-09-12,1318
2016-09-13,1318
2016-09-14,1318
2016-09-15,1318
2016-09-16,1318
2016-09-17,1318
2016-09-18,1318
2016-09-19,1318
2016-09-20,1318
2016-09-21,1318
2016-09-22,1318
2016-09-23,1320
2016-09-24,1320
2016-09-25,1320
2016-09-26,1320
2016-09-27,1320
2016-09-28,1320
2016-09-29,1320
2016-09-30,1320
2016-10-01,1320
2016-10-02,1320
2016-10-03,1320
2016-10-04,1320
2016-10-05,1320
2016-10-06,1320
2016-10-07,1320
2016-10-08,1320
2016-10-09,1320
2016-10-10,1320
2016-10-11,1320
2016-10-12,1320
2016-10-13,1320
2016-10-14,1320
2016-10-15,1320
2016-10-16,1320
2016-10-17,1320
2016-10-18,1320
2016-10-19,1283
2016-10-20,1283
2016-10-21,1283
2016-10-22,1283
2016-10-23,1283
2016-10-24,1283
2016-10-25,1283
2016-10-26,1283
2016-10-27,1283
2016-10-28,1283
2016-10-29,1283
2016-10-30,1283
2016-10-31,1283
2016-11-01,1283
2016-11-02,1283
2016-11-03,1283
2016-11-04,1283
2016-11-05,1283
2016-11-06,1283
2016-11-07,1283
2016-11-08,1283
2016-11-09,1283
2016-11-10,1283
2016-11-11,1283
2016-11-12,1283
2016-11-13,1283
2016-11-14,1304
2016-12-08,1321
2016-12-09,1321
2016-12-10,1321
2016-12-11,1321
2016-12-12,1321
2016-12-13,1321
2016-12-14,1321
2016-12-15,1321
2016-12-16,1321
2016-12-17,1321
2016-12-18,1321
2016-12-19,1321
2016-12-20,1321
2016-12-21,1321
2016-12-22,1321
2016-12-23,1321
2016-12-24,1321
2016-12-25,1321
2016-12-26,1321
2016-12-27,1321
2016-12-28,1321
2016-12-29,1321
2016-12-30,1321
2016-12-31,1321
2017-01-01,1321
2017-01-02,1302
2017-01-03,1302
2017-01-04,1302
2017-01-05,1302
2017-01-06,1302
2017-01-07,1302
2017-01-08,1302
2017-01-09,1302
2017-01-10,1302
2017-01-11,1302
2017-01-12,1302
2017-01-13,1302
2017-01-14,1302
2017-01-15,1302
2017-01-16,1302
2017-01-17,1302
2017-01-18,1302
2017-01-19,1302
2017-01-20,1302
2017-01-21,1302
2017-01-22,1302
2017-01-27,1294
2017-01-28,1294
2017-01-29,1294
2017-01-30,1294
2017-01-31,1294
2017-02-01,1294
2017-02-02,1294
2017-02-03,1294
2017-02-04,1294
2017-02-05,1294
2017-02-06,1294
2017-02-07,1294
2017-02-08,1294
2017-02-09,1294
2017-02-10,1294
2017-02-11,1294
2017-02-12,1294
2017-02-13,1294
2017-02-14,1294
2017-02-15,1294
2017-02-16,1280
2017-02-18,1280
2017-02-19,1280
2017-02-20,1280
2017-02-21,1280
2017-02-22,1280
2017-02-23,1280
2017-02-24,1280
2017-02-25,1280
2017-02-26,1280
2017-02-27,1280
2017-02-28,1280
2017-03-01,1280
2017-03-02,1280
2017-03-03,1280
2017-03-04,1280
2017-03-05,1280
2017-03-06,1280
2017-03-07,1280
2017-03-08,1280
2017-03-09,1280
2017-03-10,1245
2017-03-11,1245
2017-03-12,1245
2017-03-13,1245
2017-03-14,1245
2017-03-15,1245
2017-03-16,1245
2017-03-17,1245
2017-03-18,1245
2017-03-19,1245
2017-03-20,1245
2017-03-21,1245
2017-03-22,1245
2017-03-23,1245
2017-03-24,1245
2017-03-25,1245
2017-03-26,1245
2017-03-27,1245
2017-03-28,1245
2017-03-29,1245
2017-03-30,1260
2017-03-31,1260
2017-04-01,1260
2017-04-02,1260
2017-04-03,1260
2017-04-04,1260
2017-04-12,1260
2017-04-13,1260
2017-04-14,1260
2017-04-15,1260
2017-04-16,1260
2017-04-17,1260
2017-04-18,1265
2017-04-19,1265
2017-04-20,1265
2017-04-21,1265
2017-04-22,1265
2017-04-23,1265
2017-04-24,1265
2017-04-25,1265
2017-04-26,1265
2017-04-27,1265
2017-04-28,1265
2017-04-29,1265
2017-04-30,1265
2017-05-01,1265
2017-05-02,1265
2017-05-03,1265
2017-05-04,1265
2017-05-05,1265
2017-05-06,1265
2017-05-07,1284
2017-05-08,1284
2017-05-09,1284
2017-05-10,1284
2017-05-11,1284
2017-05-12,1284
2017-05-13,1284
2017-05-14,1284
2017-05-15,1284
2017-05-16,1284
2017-05-17,1284
2017-05-18,1284
2017-05-19,1284
2017-05-20,1284
2017-05-21,1284
2017-05-22,1284
2017-05-23,1284
2017-05-24,1284
2017-05-25,1284
2017-05-26,1284
2017-05-27,1284
2017-05-28,1284
2017-05-29,1284
2017-05-30,1284
2017-05-31,1284
2017-06-01,1284
2017-06-02,1284
2017-06-03,1284
2017-06-06,1284
2017-06-07,1284
2017-06-08,1284
2017-06-09,1284
2017-06-10,1284
2017-06-11,1284
2017-06-12,1284
2017-06-13,1284
2017-06-14,1284
2017-06-15,1284
2017-06-16,1284
2017-06-17,1284
2017-06-18,1284
2017-06-19,1254
2017-06-20,1254
2017-06-21,1254
2017-06-22,1254
2017-06-23,1254
2017-06-24,1254
2017-06-25,1254
2017-06-26,1254
2017-06-27,1254
2017-06-28,1254
2017-06-29,1254
2017-06-30,1254
2017-07-01,1254
2017-07-02,1254
2017-07-03,1254
2017-07-04,1254
2017-07-05,1254
2017-07-06,1254
2017-07-07,1254
2017-07-08,1254
2017-07-13,1245
2017-07-14,1245
2017-07-15,1245
2017-07-16,1245
2017-07-17,1245
2017-07-18,1245
2017-07-19,1245
2017-07-20,1245
2017-07-21,1245
2017-07-22,1245
2017-07-23,1245
2017-07-24,1245
2017-07-25,1245
2017-07-26,1245
2017-07-27,1254
2017-07-28,1254
2017-07-29,1254
2017-07-30,1254
2017-07-31,1254
2017-08-01,1254
2017-08-02,1254
2017-08-03,1254
2017-08-04,1254
2017-08-05,1254
2017-08-06,1254
2017-08-09,1254
2017-08-10,1254
2017-08-11,1254
2017-08-12,1254
2017-08-13,1254
2017-08-14,1254
2017-08-15,1254
2017-08-17,1254
2017-08-18,1213
2017-08-19,1213
2017-08-20,1213
2017-08-21,1213
2017-08-22,1213
2017-08-23,1213
2017-08-24,1213
2017-08-25,1213
2017-08-26,1213
2017-08-27,1213
2017-08-28,1213
2017-08-29,1213
2017-08-30,1213
2017-08-31,1213
2017-09-01,1213
2017-09-02,1213
2017-09-03,1213
2017-09-04,1213
2017-09-05,1213
2017-09-06,1213
2017-09-07,1191
2017-09-08,1191
2017-09-09,1191
2017-09-10,1191
2017-09-11,1191
2017-09-12,1191
2017-09-13,1191
2017-09-14,1191
2017-09-15,1191
2017-09-16,1191
2017-09-17,1191
2017-09-19,1191
2017-09-20,1191
2017-09-21,1191
2017-09-22,1191
2017-09-23,1191
2017-09-24,1191
2017-09-25,1191
2017-09-26,1224
2017-09-27,1224
2017-09-28,1224
2017-09-29,1224
2017-09-30,1224
2017-10-01,1224
2017-10-02,1224
2017-10-03,1224
2017-10-04,1224
2017-10-05,1224
2017-10-06,1224
2017-10-07,1224
2017-10-08,1224
2017-10-09,1224
2017-10-10,1224
2017-10-11,1224
2017-10-12,1224
2017-10-13,1224
2017-10-14,1224
2017-10-15,1224
2017-10-16,1201
2017-10-17,1201
2017-10-18,1201
2017-10-19,1201
2017-10-20,1201
2017-10-21,1201
2017-10-22,1201
2017-10-23,1201
2017-10-24,1201
2017-10-25,1201
2017-10-26,1201
2017-10-27,1201
2017-10-28,1201
2017-10-29,1201
2017-10-30,1201
2017-10-31,1201
2017-11-01,1201
2017-11-02,1201
2017-11-03,1167
2017-11-04,1167
2017-11-05,1167
2017-11-06,1167
2017-11-07,1167
2017-11-08,1167
2017-11-09,1167
2017-11-10,1167
2017-11-11,1167
2017-11-12,1167
2017-11-13,1167
2017-11-14,1167
2017-11-15,1167
2017-11-16,1167
2017-11-17,1167
2017-11-18,1167
2017-11-19,1167
2017-11-20,1181
2017-11-21,1181
2017-11-22,1181
2017-11-23,1181
2017-11-24,1181
2017-11-25,1181
2017-11-26,1181
2017-11-27,1181
2017-11-28,1181
2017-11-29,1181
2017-11-30,1181
2017-12-01,1181
2017-12-02,1181
2017-12-03,1181
2017-12-04,1181
2017-12-05,1181
2017-12-06,1181
2017-12-07,1181
2017-12-08,1181
2017-12-09,1169
2017-12-10,1169
2017-12-11,1169
2017-12-12,1169
2017-12-13,1169
2017-12-14,1169
2017-12-15,1169
2017-12-16,1169
2017-12-17,1169
2017-12-18,1169
2017-12-19,1169
2017-12-20,1169
2017-12-21,1169
2017-12-22,1169
2017-12-23,1169
2017-12-24,1169
2017-12-25,1169
2017-12-26,1156
2017-12-27,1156
2017-12-28,1156
2017-12-29,1156
2017-12-30,1156
2017-12-31,1156
2018-01-01,1156
2018-01-02,1156
2018-01-03,1156
2018-01-04,1156
2018-01-05,1156
2018-01-06,1156
2018-01-07,1156
2018-01-08,1156
2018-01-09,1152
2018-01-10,1152
2018-01-11,1152
2018-01-12,1152
2018-01-13,1152
2018-01-14,1152
2018-01-15,1152
2018-01-16,1152
2018-01-17,1152
2018-01-18,1152
2018-01-19,1152
2018-01-20,1152
2018-01-21,1152
2018-01-22,1152
2018-01-23,1152
2018-01-24,1143
2018-01-25,1143
2018-01-26,1143
2018-01-27,1143
2018-01-28,1143
2018-01-29,1143
2018-01-31,1143
2018-02-01,1143
2018-02-02,1143
2018-02-03,1143
2018-02-04,1190
2018-02-05,1190
2018-02-06,1190
2018-02-07,1190
2018-02-08,1190
2018-02-09,1190
2018-02-10,1190
2018-02-11,1190
2018-02-12,1190
2018-02-13,1190
2018-02-14,1190
2018-02-15,1190
2018-02-16,1190
2018-02-17,1190
2018-02-18,1189
2018-02-19,1189
2018-02-20,1189
2018-02-21,1189
2018-02-22,1189
2018-02-23,1189
2018-02-24,1189
2018-02-25,1189
2018-02-26,1189
2018-02-27,1189
2018-02-28,1189
2018-03-01,1189
2018-03-02,1159
2018-03-03,1159
2018-03-04,1159
2018-03-05,1159
2018-03-06,1159
2018-03-07,1159
2018-03-08,1159
2018-03-09,1159
2018-03-10,1159
2018-03-11,1159
2018-03-12,1159
2018-03-13,1159
2018-03-14,1159
2018-03-15,1159
2018-03-16,1159
2018-03-17,1171
2018-03-18,1171
2018-03-19,1171
2018-03-20,1171
2018-03-21,1171
2018-03-23,1171
2018-03-24,1171
2018-03-26,1171
2018-03-27,1171
2018-03-29,1171
2018-03-30,1171
2018-03-31,1201
2018-04-01,1201
2018-04-02,1201
2018-04-03,1201
2018-04-04,1201
2018-04-05,1201
2018-04-06,1201
2018-04-08,1201
2018-04-09,1201
2018-04-10,1201
2018-04-11,1201
2018-04-12,1201
2018-04-13,1200
2018-04-14,1200
2018-04-15,1200
2018-04-16,1200
2018-04-17,1200
2018-04-18,1200
2018-04-19,1200
2018-04-20,1200
2018-04-21,1200
2018-04-22,1200
2018-04-23,1200
2018-04-24,1200
2018-04-25,1200
2018-04-26,1200
2018-04-27,1174
2018-04-28,1174
2018-04-29,1174
2018-04-30,1174
2018-05-01,1174
2018-05-02,1174
2018-05-03,1174
2018-05-04,1174
2018-05-05,1174
2018-05-06,1174
2018-05-07,1174
2018-05-08,1174
2018-05-09,1174
2018-05-10,1174
2018-05-11,1174
2018-05-12,1141
2018-05-13,1141
2018-05-14,1141
2018-05-15,1141
2018-05-16,1141
2018-05-17,1141
2018-05-18,1141
2018-05-19,1141
2018-05-20,1141
2018-05-21,1141
2018-05-22,1141
2018-05-23,1141
2018-05-24,1141
2018-05-25,1141
2018-05-26,1155
2018-05-27,1155
2018-05-28,1155
2018-05-29,1155
2018-05-30,1155
2018-05-31,1155
2018-06-01,1155
2018-06-02,1155
2018-06-03,1155
2018-06-04,1155
2018-06-05,1155
2018-06-06,1155
2018-06-07,1155
2018-06-08,1155
2018-06-09,1154
2018-06-10,1154
2018-06-11,1154
2018-06-12,1154
2018-06-13,1154
2018-06-14,1154
2018-06-15,1154
2018-06-16,1154
2018-06-17,1154
2018-06-18,1154
2018-06-19,1154
2018-06-20,1154
2018-06-21,1156
2018-06-22,1156
2018-06-23,1156
2018-06-24,1156
2018-06-25,1156
2018-06-26,1156
2018-06-27,1156
2018-06-28,1156
2018-06-29,1156
2018-06-30,1156
2018-07-01,1156
2018-07-02,1156
2018-07-03,1156
2018-07-04,1137
2018-07-05,1137
2018-07-06,1137
2018-07-07,1137
2018-07-08,1137
2018-07-09,1137
2018-07-10,1137
2018-07-11,1137
2018-07-12,1137
2018-07-13,1137
2018-07-14,1137
2018-07-15,1137
2018-07-16,1137
2018-07-17,1137
2018-07-18,1137
2018-07-19,1137
2018-07-20,1137
2018-07-21,1137
2018-07-22,1137
2018-07-23,1137
2018-07-24,1137
2018-07-25,1131
2018-07-26,1131
2018-07-27,1131
2018-07-28,1131
2018-07-29,1131
2018-07-30,1131
2018-07-31,1131
2018-08-01,1131
2018-08-02,1131
2018-08-03,1131
2018-08-04,1131
2018-08-05,1156
2018-08-06,1156
2018-08-07,1156
2018-08-08,1156
2018-08-09,1156
2018-08-10,1156
2018-08-11,1156
2018-08-12,1156
2018-08-14,1156
2018-08-16,1156
2018-08-17,1184
2018-08-18,1184
2018-08-19,1184
2018-08-20,1184
2018-08-21,1184
2018-08-22,1184
2018-08-23,1184
2018-08-24,1184
2018-08-25,1184
2018-08-26,1184
2018-08-27,1184
2018-08-28,1172
2018-08-29,1172
2018-08-30,1172
2018-08-31,1172
2018-09-01,1172
2018-09-02,1172
2018-09-03,1172
2018-09-04,1172
2018-09-05,1172
2018-09-06,1172
2018-09-07,1172
2018-09-08,1172
2018-09-09,1172
2018-09-10,1137
2018-09-11,1137
2018-09-12,1137
2018-09-13,1137
2018-09-14,1137
2018-09-15,1137
2018-09-16,1137
2018-09-17,1137
2018-09-18,1137
2018-09-19,1137
2018-09-20,1137
2018-09-21,1137
2018-09-22,1137
2018-09-23,1137
2018-09-24,1137
2018-09-25,1137
2018-09-26,1138
2018-09-27,1138
2018-09-28,1138
2018-09-29,1138
2018-09-30,1138
2018-10-02,1138
2018-10-03,1138
2018-10-04,1138
2018-10-05,1138
2018-10-06,1138
2018-10-07,1138
2018-10-08,1160
2018-10-09,1160
2018-10-10,1160
2018-10-11,1160
2018-10-12,1160
2018-10-13,1160
2018-10-14,1160
2018-10-15,1160
2018-10-16,1160
2018-10-17,1160
2018-10-18,1160
2018-10-19,1160
2018-10-20,1160
2018-10-21,1169
2018-10-22,1169
2018-10-23,1169
2018-10-24,1169
2018-10-25,1169
2018-10-26,1169
2018-10-27,1169
2018-10-28,1169
2018-10-29,1169
2018-10-30,1169
2018-10-31,1169
2018-11-01,1177
2018-11-03,1177
2018-11-04,1177
2018-11-05,1177
2018-11-06,1177
2018-11-07,1177
2018-11-08,1177
2018-11-09,1177
2018-11-10,1177
2018-11-11,1202
2018-11-12,1202
2018-11-13,1202
2018-11-14,1202
2018-11-15,1202
2018-11-16,1202
2018-11-17,1202
2018-11-19,1208
2018-11-20,1208
2018-11-21,1208
2018-11-22,1208
2018-11-23,1208
2018-11-24,1158
2018-11-25,1158
2018-11-26,1158
2018-11-27,1158
2018-11-28,1158
2018-11-29,1158
2018-12-01,1110
2018-12-02,1110
2018-12-03,1110
2018-12-05,1110
2018-12-07,1110
2018-12-09,1092
2018-12-10,1092
2018-12-11,1092
2018-12-13,1092
2018-12-14,1092
2018-12-15,1092
2018-12-16,1092
2018-12-17,1092
2018-12-18,1129
2018-12-19,1129
2018-12-20,1129
2018-12-21,1129
2018-12-22,1129
2018-12-23,1129
2018-12-24,1129
2018-12-25,1129
2018-12-26,1162
2018-12-27,1162
2018-12-28,1162
2018-12-29,1162
2018-12-30,1162
2018-12-31,1162
2019-01-01,1162
2019-01-02,1180
2019-01-03,1180
2019-01-04,1180
2019-01-05,1180
2019-01-06,1180
2019-01-08,1138
2019-01-10,1138
2019-01-11,1138
2019-01-12,1138
2019-01-13,1138
2019-01-14,1138
2019-01-15,1104
2019-01-16,1104
2019-01-17,1104
2019-01-18,1104
2019-01-19,1104
2019-01-20,1104
2019-01-21,1104
2019-01-22,1104
2019-01-23,1116
2019-01-24,1116
2019-01-25,1116
2019-01-26,1116
2019-01-27,1116
2019-01-28,1116
2019-01-29,1116
2019-01-30,1122
2019-01-31,1122
2019-02-01,1122
2019-02-02,1122
2019-02-03,1122
2019-02-04,1122
2019-02-05,1122
2019-02-06,1095
2019-02-07,1095
2019-02-08,1095
2019-02-09,1095
2019-02-10,1095
2019-02-11,1095
2019-02-12,1095
2019-02-13,1112
2019-02-14,1112
2019-02-15,1112
2019-02-16,1112
2019-02-17,1112
2019-02-18,1112
2019-02-19,1112
2019-02-20,1112
2019-02-21,1137
2019-02-22,1137
2019-02-23,1137
2019-02-24,1137
2019-02-25,1137
2019-02-26,1137
2019-02-27,1137
2019-02-28,1137
2019-03-01,1137
2019-03-02,1137
2019-03-03,1137
2019-03-04,1137
2019-03-05,1137
2019-03-06,1115
2019-03-07,1115
2019-03-08,1115
2019-03-09,1115
2019-03-10,1115
2019-03-11,1115
2019-03-12,1115
2019-03-13,1115
2019-03-14,1115
2019-03-15,1115
2019-03-16,1115
2019-03-17,1115
2019-03-18,1115
2019-03-19,1115
2019-03-20,1115
2019-03-21,1101
2019-03-22,1101
2019-03-23,1101
2019-03-24,1101
2019-03-25,1101
2019-03-26,1101
2019-03-27,1101
2019-03-28,1101
2019-03-29,1122
2019-03-30,1122
2019-03-31,1122
2019-04-01,1122
2019-04-02,1122
2019-04-03,1122
2019-04-04,1122
2019-04-05,1122
2019-04-06,1108
