date_obj,Oak%20blackjack(o) price
2015-12-11,313
2015-12-12,313
2015-12-13,313
2015-12-14,313
2015-12-15,313
2015-12-16,313
2015-12-17,313
2015-12-18,313
2015-12-19,313
2015-12-20,313
2015-12-21,313
2015-12-22,313
2015-12-23,313
2015-12-24,313
2015-12-25,313
2015-12-26,313
2015-12-27,313
2015-12-28,313
2015-12-29,313
2015-12-30,313
2015-12-31,313
2016-01-01,313
2016-01-02,313
2016-01-03,313
2016-01-04,313
2016-01-05,313
2016-01-06,313
2016-01-07,313
2016-01-08,313
2016-01-09,313
2016-01-10,313
2016-01-11,313
2016-01-12,313
2016-01-13,313
2016-01-14,313
2016-01-15,313
2016-01-16,313
2016-01-17,313
2016-01-18,313
2016-01-19,313
2016-01-20,313
2016-01-21,313
2016-01-22,313
2016-01-23,313
2016-01-24,313
2016-01-25,313
2016-01-26,313
2016-01-27,313
2016-01-28,313
2016-01-29,313
2016-01-30,313
2016-01-31,313
2016-02-01,313
2016-02-02,313
2016-02-03,313
2016-02-04,313
2016-02-05,313
2016-02-06,313
2016-02-07,313
2016-02-08,313
2016-02-09,313
2016-02-10,313
2016-02-11,313
2016-02-12,313
2016-02-13,313
2016-02-14,313
2016-02-15,313
2016-02-16,313
2016-02-17,313
2016-02-18,313
2016-02-19,313
2016-02-20,313
2016-02-21,313
2016-02-22,313
2016-02-23,313
2016-02-24,313
2016-02-25,313
2016-02-26,313
2016-02-27,313
2016-02-28,313
2016-02-29,313
2016-03-01,313
2016-03-02,313
2016-03-03,313
2016-03-04,313
2016-03-05,313
2016-03-06,313
2016-03-07,313
2016-03-08,313
2016-03-09,313
2016-03-10,313
2016-03-11,313
2016-03-12,313
2016-03-13,313
2016-03-14,313
2016-03-15,313
2016-03-16,313
2016-03-17,313
2016-03-18,313
2016-03-19,313
2016-03-20,313
2016-03-21,313
2016-03-22,313
2016-03-23,313
2016-03-24,313
2016-03-25,313
2016-03-26,313
2016-03-27,313
2016-03-28,313
2016-03-29,313
2016-03-30,313
2016-03-31,323
2016-04-01,323
2016-04-02,323
2016-04-03,323
2016-04-04,323
2016-04-05,323
2016-04-06,323
2016-04-07,323
2016-04-08,323
2016-04-09,323
2016-04-10,323
2016-04-11,323
2016-04-12,323
2016-04-13,323
2016-04-14,323
2016-04-15,323
2016-04-16,323
2016-04-17,323
2016-04-18,323
2016-04-19,323
2016-04-20,323
2016-04-21,323
2016-04-22,323
2016-04-23,323
2016-04-24,323
2016-04-25,323
2016-04-26,323
2016-04-27,323
2016-04-28,323
2016-04-29,323
2016-04-30,323
2016-05-01,323
2016-05-02,323
2016-05-03,323
2016-05-04,323
2016-05-05,323
2016-05-06,323
2016-05-07,323
2016-05-08,323
2016-05-09,323
2016-05-10,323
2016-05-11,323
2016-05-12,323
2016-05-13,323
2016-05-14,323
2016-05-15,323
2016-05-16,323
2016-05-17,323
2016-05-18,323
2016-05-19,323
2016-05-22,323
2016-05-23,323
2016-05-24,323
2016-05-25,323
2016-05-26,323
2016-05-27,323
2016-05-28,323
2016-05-29,323
2016-05-30,323
2016-05-31,323
2016-06-01,323
2016-06-02,323
2016-06-03,323
2016-06-04,323
2016-06-05,323
2016-06-06,323
2016-06-07,323
2016-06-08,323
2016-06-09,323
2016-06-10,323
2016-06-11,323
2016-06-12,323
2016-06-13,323
2016-06-14,323
2016-06-15,323
2016-06-16,323
2016-06-17,323
2016-06-18,323
2016-06-19,323
2016-06-20,323
2016-06-21,323
2016-06-22,323
2016-06-23,323
2016-06-24,323
2016-06-25,323
2016-06-26,323
2016-06-27,323
2016-06-28,323
2016-06-29,323
2016-06-30,323
2016-07-01,323
2016-07-02,323
2016-07-03,323
2016-07-04,323
2016-07-05,323
2016-07-06,323
2016-07-07,323
2016-07-08,323
2016-07-09,323
2016-07-10,323
2016-07-11,323
2016-07-12,323
2016-07-13,323
2016-07-14,323
2016-07-15,323
2016-07-16,323
2016-07-17,323
2016-07-18,323
2016-07-23,323
2016-07-24,323
2016-07-25,323
2016-07-26,323
2016-07-27,323
2016-07-28,323
2016-07-29,323
2016-07-30,323
2016-07-31,323
2016-08-01,323
2016-08-02,323
2016-08-03,323
2016-08-04,323
2016-08-05,323
2016-08-06,323
2016-08-07,323
2016-08-08,323
2016-08-09,323
2016-08-10,323
2016-08-11,323
2016-08-12,323
2016-08-13,323
2016-08-14,323
2016-08-15,323
2016-08-16,323
2016-08-17,323
2016-08-18,323
2016-08-19,323
2016-08-20,323
2016-08-21,323
2016-08-22,323
2016-08-23,323
2016-08-24,323
2016-08-25,323
2016-08-26,323
2016-08-28,323
2016-08-31,323
2016-09-01,323
2016-09-02,323
2016-09-03,323
2016-09-04,323
2016-09-05,323
2016-09-06,323
2016-09-07,323
2016-09-08,323
2016-09-09,336
2016-09-10,336
2016-09-11,336
2016-09-12,336
2016-09-13,336
2016-09-14,336
2016-09-15,336
2016-09-16,336
2016-09-17,336
2016-09-18,336
2016-09-19,336
2016-09-20,336
2016-09-21,336
2016-09-22,336
2016-09-23,336
2016-09-24,336
2016-09-25,336
2016-09-26,336
2016-09-27,336
2016-09-28,336
2016-09-29,336
2016-09-30,336
2016-10-01,336
2016-10-02,336
2016-10-03,336
2016-10-04,336
2016-10-05,336
2016-10-06,336
2016-10-07,336
2016-10-08,336
2016-10-09,336
2016-10-10,336
2016-10-11,336
2016-10-12,336
2016-10-13,336
2016-10-14,336
2016-10-15,336
2016-10-16,336
2016-10-17,336
2016-10-18,336
2016-10-19,336
2016-10-20,336
2016-10-21,336
2016-10-22,336
2016-10-23,336
2016-10-24,336
2016-10-25,336
2016-10-26,336
2016-10-27,336
2016-10-28,336
2016-10-29,336
2016-10-30,336
2016-10-31,336
2016-11-01,336
2016-11-02,336
2016-11-03,336
2016-11-04,336
2016-11-05,336
2016-11-06,336
2016-11-07,336
2016-11-08,336
2016-11-09,336
2016-11-10,336
2016-11-11,336
2016-11-12,336
2016-11-13,336
2016-11-14,336
2016-12-07,336
2016-12-08,336
2016-12-09,336
2016-12-10,336
2016-12-11,336
2016-12-12,336
2016-12-13,336
2016-12-14,336
2016-12-15,336
2016-12-16,336
2016-12-17,336
2016-12-18,336
2016-12-19,336
2016-12-20,336
2016-12-21,336
2016-12-22,336
2016-12-23,336
2016-12-24,336
2016-12-25,336
2016-12-26,336
2016-12-27,336
2016-12-28,336
2016-12-29,336
2016-12-30,336
2016-12-31,336
2017-01-01,336
2017-01-02,336
2017-01-03,336
2017-01-04,336
2017-01-05,336
2017-01-06,336
2017-01-07,336
2017-01-08,336
2017-01-09,336
2017-01-10,336
2017-01-11,336
2017-01-12,336
2017-01-13,336
2017-01-14,336
2017-01-15,336
2017-01-16,336
2017-01-17,336
2017-01-18,336
2017-01-19,336
2017-01-20,336
2017-01-21,336
2017-01-22,336
2017-01-27,336
2017-01-28,336
2017-01-29,336
2017-01-30,336
2017-01-31,336
2017-02-01,336
2017-02-02,336
2017-02-03,348
2017-02-04,348
2017-02-05,348
2017-02-06,348
2017-02-07,348
2017-02-08,348
2017-02-09,348
2017-02-10,348
2017-02-11,348
2017-02-12,348
2017-02-13,348
2017-02-14,348
2017-02-15,348
2017-02-16,348
2017-02-18,348
2017-02-19,348
2017-02-20,348
2017-02-21,348
2017-02-22,348
2017-02-23,348
2017-02-24,348
2017-02-25,348
2017-02-26,348
2017-02-27,348
2017-02-28,348
2017-03-01,348
2017-03-02,348
2017-03-03,348
2017-03-04,348
2017-03-05,348
2017-03-06,348
2017-03-07,348
2017-03-08,348
2017-03-09,348
2017-03-10,348
2017-03-11,348
2017-03-12,348
2017-03-13,348
2017-03-14,348
2017-03-15,348
2017-03-16,348
2017-03-17,348
2017-03-18,348
2017-03-19,348
2017-03-20,348
2017-03-21,348
2017-03-22,348
2017-03-23,348
2017-03-24,348
2017-03-25,348
2017-03-26,348
2017-03-27,348
2017-03-28,348
2017-03-29,348
2017-03-30,348
2017-03-31,348
2017-04-01,348
2017-04-02,348
2017-04-03,348
2017-04-04,348
2017-04-12,348
2017-04-13,348
2017-04-14,348
2017-04-15,348
2017-04-16,348
2017-04-17,348
2017-04-18,348
2017-04-19,348
2017-04-20,348
2017-04-21,348
2017-04-22,348
2017-04-23,348
2017-04-24,348
2017-04-25,348
2017-04-26,348
2017-04-27,348
2017-04-28,348
2017-04-29,348
2017-04-30,348
2017-05-01,348
2017-05-02,348
2017-05-03,348
2017-05-04,348
2017-05-05,348
2017-05-06,348
2017-05-07,348
2017-05-08,348
2017-05-09,348
2017-05-10,348
2017-05-11,348
2017-05-12,348
2017-05-13,348
2017-05-14,348
2017-05-15,348
2017-05-16,348
2017-05-17,348
2017-05-18,348
2017-05-19,348
2017-05-20,348
2017-05-21,348
2017-05-22,348
2017-05-23,348
2017-05-24,348
2017-05-25,348
2017-05-26,348
2017-05-27,348
2017-05-28,348
2017-05-29,348
2017-05-30,348
2017-05-31,348
2017-06-01,348
2017-06-02,348
2017-06-03,348
2017-06-06,348
2017-06-07,348
2017-06-08,348
2017-06-09,348
2017-06-10,348
2017-06-11,348
2017-06-12,348
2017-06-13,348
2017-06-14,348
2017-06-15,348
2017-06-16,348
2017-06-17,348
2017-06-18,348
2017-06-19,348
2017-06-20,348
2017-06-21,348
2017-06-22,348
2017-06-23,348
2017-06-24,348
2017-06-25,348
2017-06-26,348
2017-06-27,348
2017-06-28,348
2017-06-29,348
2017-06-30,348
2017-07-01,348
2017-07-02,348
2017-07-03,348
2017-07-04,348
2017-07-05,363
2017-07-06,363
2017-07-07,363
2017-07-08,363
2017-07-13,363
2017-07-14,363
2017-07-15,363
2017-07-16,363
2017-07-17,363
2017-07-18,363
2017-07-19,363
2017-07-20,363
2017-07-21,363
2017-07-22,363
2017-07-23,363
2017-07-24,363
2017-07-25,363
2017-07-26,363
2017-07-27,363
2017-07-28,363
2017-07-29,363
2017-07-30,363
2017-07-31,363
2017-08-01,363
2017-08-02,363
2017-08-03,363
2017-08-04,363
2017-08-05,363
2017-08-06,363
2017-08-09,363
2017-08-10,363
2017-08-11,363
2017-08-12,363
2017-08-13,363
2017-08-14,363
2017-08-15,363
2017-08-16,363
2017-08-17,363
2017-08-18,363
2017-08-19,363
2017-08-20,363
2017-08-22,363
2017-08-23,363
2017-08-24,363
2017-08-25,363
2017-08-26,363
2017-08-27,363
2017-08-28,363
2017-08-29,363
2017-08-30,363
2017-08-31,363
2017-09-01,363
2017-09-02,363
2017-09-03,363
2017-09-04,363
2017-09-05,363
2017-09-06,363
2017-09-07,363
2017-09-08,363
2017-09-09,363
2017-09-10,363
2017-09-11,363
2017-09-12,363
2017-09-13,363
2017-09-14,363
2017-09-15,363
2017-09-16,363
2017-09-17,363
2017-09-19,363
2017-09-20,363
2017-09-21,363
2017-09-22,363
2017-09-23,363
2017-09-24,363
2017-09-25,363
2017-09-26,363
2017-09-27,363
2017-09-28,363
2017-09-29,363
2017-09-30,363
2017-10-01,363
2017-10-02,363
2017-10-03,363
2017-10-04,363
2017-10-05,363
2017-10-06,363
2017-10-07,363
2017-10-08,363
2017-10-09,363
2017-10-10,363
2017-10-11,363
2017-10-12,363
2017-10-13,363
2017-10-14,363
2017-10-15,363
2017-10-16,363
2017-10-17,363
2017-10-18,363
2017-10-19,363
2017-10-20,363
2017-10-21,363
2017-10-22,363
2017-10-23,363
2017-10-24,363
2017-10-25,363
2017-10-26,363
2017-10-27,363
2017-10-28,363
2017-10-29,363
2017-10-30,363
2017-10-31,363
2017-11-01,363
2017-11-02,363
2017-11-03,363
2017-11-04,363
2017-11-05,363
2017-11-06,363
2017-11-07,363
2017-11-08,363
2017-11-09,363
2017-11-10,363
2017-11-11,363
2017-11-12,363
2017-11-13,363
2017-11-14,363
2017-11-15,363
2017-11-16,363
2017-11-17,363
2017-11-18,363
2017-11-19,363
2017-11-20,363
2017-11-21,363
2017-11-22,363
2017-11-23,363
2017-11-24,363
2017-11-25,375
2017-11-26,375
2017-11-27,375
2017-11-28,375
2017-11-29,375
2017-11-30,375
2017-12-01,375
2017-12-02,375
2017-12-03,375
2017-12-04,375
2017-12-05,375
2017-12-06,375
2017-12-07,375
2017-12-08,375
2017-12-09,375
2017-12-10,375
2017-12-11,375
2017-12-12,375
2017-12-14,375
2017-12-15,375
2017-12-17,375
2017-12-18,375
2017-12-19,375
2017-12-20,375
2017-12-21,375
2017-12-22,375
2017-12-23,375
2017-12-24,375
2017-12-25,375
2017-12-26,375
2017-12-27,375
2017-12-28,375
2017-12-29,375
2017-12-30,375
2017-12-31,375
2018-01-01,375
2018-01-02,375
2018-01-03,375
2018-01-04,375
2018-01-05,375
2018-01-06,375
2018-01-07,375
2018-01-08,375
2018-01-09,375
2018-01-10,375
2018-01-11,375
2018-01-12,375
2018-01-13,375
2018-01-14,375
2018-01-15,375
2018-01-16,375
2018-01-17,375
2018-01-18,375
2018-01-19,375
2018-01-20,375
2018-01-21,375
2018-01-22,375
2018-01-23,375
2018-01-24,375
2018-01-25,375
2018-01-26,375
2018-01-27,392
2018-01-28,392
2018-01-29,392
2018-01-31,392
2018-02-01,392
2018-02-02,392
2018-02-03,392
2018-02-04,392
2018-02-05,392
2018-02-06,392
2018-02-07,392
2018-02-08,392
2018-02-09,392
2018-02-10,392
2018-02-11,392
2018-02-12,392
2018-02-13,392
2018-02-14,392
2018-02-15,392
2018-02-16,392
2018-02-17,392
2018-02-18,392
2018-02-19,392
2018-02-20,392
2018-02-21,392
2018-02-22,392
2018-02-23,392
2018-02-24,392
2018-02-25,392
2018-02-26,392
2018-02-27,392
2018-03-01,392
2018-03-02,392
2018-03-03,392
2018-03-04,392
2018-03-05,392
2018-03-06,392
2018-03-07,392
2018-03-08,392
2018-03-09,392
2018-03-10,392
2018-03-11,392
2018-03-12,392
2018-03-13,392
2018-03-14,392
2018-03-15,392
2018-03-16,392
2018-03-17,399
2018-03-18,399
2018-03-19,399
2018-03-20,399
2018-03-21,399
2018-03-23,399
2018-03-24,399
2018-03-26,399
2018-03-27,399
2018-03-28,399
2018-03-29,399
2018-03-30,399
2018-03-31,399
2018-04-01,399
2018-04-02,399
2018-04-03,399
2018-04-04,399
2018-04-05,399
2018-04-06,399
2018-04-07,399
2018-04-08,399
2018-04-09,399
2018-04-10,399
2018-04-11,399
2018-04-12,399
2018-04-13,399
2018-04-14,399
2018-04-15,399
2018-04-16,399
2018-04-17,399
2018-04-18,399
2018-04-19,399
2018-04-20,399
2018-04-21,399
2018-04-22,399
2018-04-23,399
2018-04-24,399
2018-04-25,399
2018-04-26,399
2018-04-27,399
2018-04-28,399
2018-04-29,399
2018-04-30,405
2018-05-01,405
2018-05-02,405
2018-05-04,405
2018-05-05,405
2018-05-06,405
2018-05-07,405
2018-05-08,405
2018-05-09,405
2018-05-10,405
2018-05-11,405
2018-05-12,405
2018-05-13,405
2018-05-14,405
2018-05-15,405
2018-05-16,405
2018-05-17,405
2018-05-18,405
2018-05-19,405
2018-05-20,405
2018-05-21,405
2018-05-22,405
2018-05-23,405
2018-05-24,405
2018-05-25,405
2018-05-26,405
2018-05-27,405
2018-05-28,405
2018-05-29,405
2018-05-30,405
2018-05-31,405
2018-06-01,405
2018-06-02,405
2018-06-03,405
2018-06-04,405
2018-06-05,405
2018-06-06,405
2018-06-07,405
2018-06-08,405
2018-06-09,405
2018-06-10,405
2018-06-11,405
2018-06-12,405
2018-06-13,420
2018-06-14,420
2018-06-15,420
2018-06-16,420
2018-06-17,420
2018-06-18,420
2018-06-19,420
2018-06-20,420
2018-06-21,420
2018-06-22,420
2018-06-23,420
2018-06-24,420
2018-06-25,420
2018-06-26,420
2018-06-27,420
2018-06-28,420
2018-06-29,420
2018-06-30,420
2018-07-01,420
2018-07-02,420
2018-07-03,420
2018-07-04,420
2018-07-05,420
2018-07-06,420
2018-07-07,420
2018-07-08,420
2018-07-09,420
2018-07-10,420
2018-07-11,420
2018-07-12,420
2018-07-13,420
2018-07-14,420
2018-07-15,420
2018-07-16,420
2018-07-17,420
2018-07-18,420
2018-07-19,420
2018-07-20,420
2018-07-21,420
2018-07-22,420
2018-07-23,420
2018-07-24,420
2018-07-25,420
2018-07-26,420
2018-07-27,420
2018-07-28,420
2018-07-29,420
2018-07-30,420
2018-07-31,420
2018-08-01,420
2018-08-02,420
2018-08-03,420
2018-08-04,420
2018-08-05,420
2018-08-06,420
2018-08-07,420
2018-08-08,420
2018-08-09,420
2018-08-10,420
2018-08-11,420
2018-08-12,420
2018-08-14,420
2018-08-16,420
2018-08-17,436
2018-08-18,436
2018-08-19,436
2018-08-20,436
2018-08-21,436
2018-08-22,436
2018-08-23,436
2018-08-24,436
2018-08-25,436
2018-08-26,436
2018-08-27,436
2018-08-28,436
2018-08-29,436
2018-08-30,436
2018-08-31,436
2018-09-01,436
2018-09-02,436
2018-09-03,436
2018-09-04,436
2018-09-05,436
2018-09-06,436
2018-09-07,436
2018-09-08,436
2018-09-09,436
2018-09-10,436
2018-09-11,436
2018-09-12,436
2018-09-13,436
2018-09-14,436
2018-09-15,436
2018-09-16,436
2018-09-17,436
2018-09-18,436
2018-09-19,436
2018-09-20,436
2018-09-21,436
2018-09-22,455
2018-09-23,455
2018-09-24,455
2018-09-25,455
2018-09-26,455
2018-09-27,455
2018-09-28,455
2018-09-29,455
2018-09-30,455
2018-10-02,455
2018-10-03,455
2018-10-04,455
2018-10-05,455
2018-10-06,455
2018-10-07,455
2018-10-08,455
2018-10-09,455
2018-10-10,455
2018-10-11,455
2018-10-12,455
2018-10-13,455
2018-10-14,455
2018-10-15,455
2018-10-16,455
2018-10-17,455
2018-10-18,455
2018-10-19,455
2018-10-20,455
2018-10-21,455
2018-10-22,455
2018-10-23,455
2018-10-24,455
2018-10-25,455
2018-10-26,455
2018-10-27,473
2018-10-28,473
2018-10-29,473
2018-10-30,473
2018-10-31,473
2018-11-01,473
2018-11-03,473
2018-11-04,473
2018-11-05,473
2018-11-06,473
2018-11-07,473
2018-11-08,473
2018-11-09,473
2018-11-10,473
2018-11-11,473
2018-11-12,473
2018-11-13,473
2018-11-15,473
2018-11-16,473
2018-11-17,473
2018-11-18,496
2018-11-19,496
2018-11-20,496
2018-11-21,496
2018-11-22,496
2018-11-23,496
2018-11-24,496
2018-11-25,496
2018-11-26,496
2018-11-27,496
2018-11-28,496
2018-11-29,496
2018-12-01,496
2018-12-02,496
2018-12-03,496
2018-12-04,496
2018-12-05,496
2018-12-07,518
2018-12-09,518
2018-12-10,518
2018-12-11,518
2018-12-12,518
2018-12-13,518
2018-12-14,518
2018-12-15,518
2018-12-16,518
2018-12-17,518
2018-12-18,518
2018-12-19,518
2018-12-20,518
2018-12-21,518
2018-12-22,518
2018-12-23,518
2018-12-24,526
2018-12-25,526
2018-12-26,526
2018-12-27,526
2018-12-28,526
2018-12-29,526
2018-12-30,526
2018-12-31,526
2019-01-01,526
2019-01-02,526
2019-01-03,526
2019-01-04,526
2019-01-05,526
2019-01-06,526
2019-01-08,526
2019-01-10,526
2019-01-11,526
2019-01-12,526
2019-01-13,526
2019-01-14,526
2019-01-15,549
2019-01-16,549
2019-01-17,549
2019-01-18,549
2019-01-19,549
2019-01-20,549
2019-01-21,549
2019-01-22,549
2019-01-23,549
2019-01-24,549
2019-01-25,549
2019-01-26,549
2019-01-27,549
2019-01-28,549
2019-01-29,549
2019-01-30,549
2019-01-31,549
2019-02-01,549
2019-02-02,549
2019-02-03,549
2019-02-04,549
2019-02-05,549
2019-02-06,571
2019-02-07,571
2019-02-08,571
2019-02-09,571
2019-02-10,571
2019-02-11,571
2019-02-12,571
2019-02-13,571
2019-02-14,571
2019-02-15,571
2019-02-16,571
2019-02-17,571
2019-02-18,571
2019-02-19,571
2019-02-20,571
2019-02-21,571
2019-02-22,571
2019-02-23,571
2019-02-24,571
2019-02-25,571
2019-02-26,571
2019-02-27,571
2019-02-28,571
2019-03-01,571
2019-03-02,571
2019-03-03,571
2019-03-04,571
2019-03-05,571
2019-03-06,571
2019-03-07,571
2019-03-08,571
2019-03-09,571
2019-03-10,571
2019-03-11,571
2019-03-12,571
2019-03-13,571
2019-03-14,571
2019-03-15,571
2019-03-16,571
2019-03-17,571
2019-03-18,571
2019-03-19,571
2019-03-20,594
2019-03-21,594
2019-03-22,594
2019-03-23,594
2019-03-24,594
2019-03-25,594
2019-03-26,594
2019-03-27,594
2019-03-28,594
2019-03-29,594
2019-03-30,594
2019-03-31,594
2019-04-01,594
2019-04-02,594
2019-04-03,594
2019-04-04,594
2019-04-05,594
2019-04-06,594
2019-04-07,594
2019-04-08,594
2019-04-09,594
2019-04-10,594
2019-04-11,594
2019-04-12,594
2019-04-13,621
2019-04-14,621
2019-04-15,621
2019-04-16,621
2019-04-17,621
2019-04-18,621
2019-04-19,621
2019-04-20,621
2019-04-21,621
2019-04-22,621
2019-04-23,621
2019-04-24,621
2019-04-25,621
2019-04-26,621
2019-04-27,621
2019-04-28,621
2019-04-29,621
2019-04-30,621
2019-05-01,621
2019-05-02,621
2019-05-03,621
2019-05-04,621
2019-05-05,621
2019-05-06,621
2019-05-07,631
2019-05-08,631
2019-05-09,631
2019-05-10,631
2019-05-11,631
2019-05-12,631
2019-05-13,631
2019-05-14,631
2019-05-15,631
2019-05-16,631
2019-05-17,631
2019-05-18,631
2019-05-19,631
2019-05-20,631
2019-05-21,631
2019-05-22,631
2019-05-23,631
2019-05-24,631
2019-05-25,631
2019-05-26,631
2019-05-27,631
2019-05-28,631
2019-05-29,631
2019-05-30,631
2019-05-31,631
2019-06-01,631
2019-06-02,631
2019-06-03,631
2019-06-04,631
2019-06-05,636
2019-06-06,636
2019-06-07,636
2019-06-08,636
2019-06-09,636
2019-06-10,636
2019-06-11,636
2019-06-12,636
2019-06-13,636
2019-06-14,636
2019-06-15,636
2019-06-16,636
2019-06-17,636
2019-06-18,636
2019-06-19,636
2019-06-20,636
2019-06-21,636
2019-06-22,636
2019-06-23,636
2019-06-24,636
2019-06-25,636
2019-06-26,636
2019-06-27,636
2019-06-28,636
2019-06-29,636
2019-06-30,636
2019-07-01,636
2019-07-02,636
2019-07-03,636
2019-07-04,629
2019-07-05,629
2019-07-06,629
2019-07-07,629
2019-07-08,629
2019-07-09,629
2019-07-10,629
2019-07-11,629
2019-07-12,629
2019-07-13,629
2019-07-14,629
2019-07-15,629
2019-07-16,629
2019-07-17,629
2019-07-18,629
2019-07-19,629
2019-07-20,629
2019-07-21,629
2019-07-22,629
2019-07-23,629
2019-07-24,629
2019-07-25,629
2019-07-26,629
2019-07-27,629
2019-07-28,629
2019-07-29,629
2019-07-30,629
2019-07-31,629
2019-08-01,629
2019-08-02,629
2019-08-03,629
2019-08-04,629
2019-08-05,629
2019-08-06,648
2019-08-07,648
2019-08-08,648
2019-08-09,648
2019-08-10,648
2019-08-11,648
2019-08-12,648
2019-08-13,648
2019-08-14,648
2019-08-15,648
2019-08-16,648
2019-08-17,648
2019-08-18,648
2019-08-19,648
2019-08-20,648
2019-08-21,648
2019-08-22,648
2019-08-23,648
2019-08-24,648
2019-08-24,648
2019-08-25,648
2019-08-25,648
2019-08-26,648
2019-08-26,648
2019-08-27,648
2019-08-27,648
2019-08-28,648
2019-08-29,648
