date_obj,3rd%20age%20full%20helmet price
2016-10-20,27537324
2016-10-21,27537324
2016-10-22,28069316
2016-10-23,28069316
2016-10-24,28645149
2016-10-25,28645149
2016-10-26,28645149
2016-10-27,29165452
2016-10-28,29165452
2016-10-29,29165452
2016-10-30,29620332
2016-10-31,29620332
2016-11-01,29620332
2016-11-02,29620332
2016-11-03,30064859
2016-11-04,30064859
2016-11-05,30064859
2016-11-06,29646908
2016-11-07,29646908
2016-11-08,29646908
2016-11-09,29646908
2016-11-10,29197423
2016-11-11,29197423
2016-11-12,29197423
2016-11-13,29197423
2016-11-14,28193278
2016-11-15,28193278
2016-12-07,28902223
2016-12-08,28902223
2016-12-09,28902223
2016-12-10,28335284
2016-12-11,28335284
2016-12-12,28335284
2016-12-13,28335284
2016-12-14,28126414
2016-12-15,28126414
2016-12-16,28126414
2016-12-17,27628590
2016-12-18,27628590
2016-12-19,27628590
2016-12-20,27628590
2016-12-21,27674385
2016-12-22,27674385
2016-12-23,27674385
2016-12-24,27674385
2016-12-25,27621324
2016-12-26,27621324
2016-12-27,27621324
2016-12-28,28648170
2016-12-29,28648170
2016-12-30,28648170
2016-12-31,29640829
2017-01-01,29640829
2017-01-02,28763043
2017-01-03,28763043
2017-01-04,28763043
2017-01-05,27364493
2017-01-06,27364493
2017-01-07,25996268
2017-01-08,25996268
2017-01-09,24701818
2017-01-10,24701818
2017-01-11,23551132
2017-01-12,23551132
2017-01-13,23551132
2017-01-14,23241351
2017-01-15,23241351
2017-01-16,23671026
2017-01-17,23671026
2017-01-18,24327868
2017-01-19,24327868
2017-01-20,24327868
2017-01-21,24586699
2017-01-22,24586699
2017-01-23,24586699
2017-01-27,23036214
2017-01-28,23036214
2017-01-29,21945783
2017-01-30,21945783
2017-01-31,21945783
2017-02-01,20848493
2017-02-02,20848493
2017-02-03,20848493
2017-02-04,19810033
2017-02-05,19810033
2017-02-06,19810033
2017-02-07,18822340
2017-02-08,18822340
2017-02-09,19039323
2017-02-10,19371992
2017-02-11,19371992
2017-02-12,19553209
2017-02-13,19553209
2017-02-14,19151100
2017-02-15,19151100
2017-02-16,18703295
2017-02-17,18703295
2017-02-18,18703295
2017-02-19,18503328
2017-02-20,18503328
2017-02-21,18503328
2017-02-22,18277451
2017-02-23,18277451
2017-02-24,18277451
2017-02-25,17753378
2017-02-26,17753378
2017-02-27,17753378
2017-02-28,17127466
2017-03-01,17127466
2017-03-02,17127466
2017-03-03,16614422
2017-03-04,16614422
2017-03-05,16614422
2017-03-06,16182414
2017-03-07,16182414
2017-03-08,16422907
2017-03-09,16422907
2017-03-10,17004580
2017-03-11,17004580
2017-03-12,17004580
2017-03-13,17064203
2017-03-14,17064203
2017-03-15,17479146
2017-03-16,17479146
2017-03-17,17754599
2017-03-18,17754599
2017-03-19,18614316
2017-03-20,18614316
2017-03-21,18920856
2017-03-22,18920856
2017-03-23,19192497
2017-03-24,19192497
2017-03-25,19192497
2017-03-26,19190540
2017-03-27,19190540
2017-03-28,19190540
2017-03-29,19028401
2017-03-30,19028401
2017-03-31,19207137
2017-04-01,19207137
2017-04-02,19207137
2017-04-03,19320231
2017-04-04,19320231
2017-04-05,19821171
2017-04-12,21184417
2017-04-13,21184417
2017-04-14,20793089
2017-04-15,20793089
2017-04-16,20164276
2017-04-17,20164276
2017-04-18,20164276
2017-04-19,19749581
2017-04-20,19749581
2017-04-21,19749581
2017-04-22,20064579
2017-04-23,20064579
2017-04-24,20448054
2017-04-25,20448054
2017-04-26,20490601
2017-04-27,20490601
2017-04-28,20490601
2017-04-29,20438573
2017-04-30,20438573
2017-05-01,20438573
2017-05-02,20608337
2017-05-03,20608337
2017-05-04,20608337
2017-05-05,20452972
2017-05-06,20452972
2017-05-07,20452972
2017-05-08,20388830
2017-05-09,20388830
2017-05-10,20388830
2017-05-11,20352180
2017-05-12,20352180
2017-05-13,20352180
2017-05-14,20477912
2017-05-15,20477912
2017-05-16,21255315
2017-05-17,21255315
2017-05-18,21378173
2017-05-19,21378173
2017-05-20,20915272
2017-05-21,20915272
2017-05-22,21619848
2017-05-23,21619848
2017-05-24,21619848
2017-05-25,21623713
2017-05-26,21623713
2017-05-27,21623713
2017-05-28,21340720
2017-05-29,21340720
2017-05-30,21340720
2017-05-31,20518337
2017-06-01,20518337
2017-06-02,20049989
2017-06-03,20049989
2017-06-04,19315784
2017-06-05,19315784
2017-06-06,19315784
2017-06-07,19049046
2017-06-08,19049046
2017-06-09,19049046
2017-06-10,19834361
2017-06-11,19834361
2017-06-12,19834361
2017-06-13,19297694
2017-06-14,19297694
2017-06-15,19297694
2017-06-16,18754872
2017-06-17,18754872
2017-06-18,18754872
2017-06-19,18616874
2017-06-20,18616874
2017-06-21,19103800
2017-06-22,19103800
2017-06-23,19103800
2017-06-24,19585362
2017-06-25,19585362
2017-06-26,19585362
2017-06-27,19215155
2017-06-28,19215155
2017-06-29,19626675
2017-06-30,19626675
2017-07-01,20442918
2017-07-02,20442918
2017-07-03,21293300
2017-07-04,21293300
2017-07-05,21293300
2017-07-06,21739327
2017-07-07,21739327
2017-07-08,21739327
2017-07-09,21498378
2017-07-13,20649609
2017-07-14,19974242
2017-07-15,19974242
2017-07-16,19974242
2017-07-17,19812452
2017-07-18,19812452
2017-07-19,19812452
2017-07-20,19397099
2017-07-21,19397099
2017-07-22,19297789
2017-07-23,19297789
2017-07-24,19921986
2017-07-25,19921986
2017-07-26,20749640
2017-07-27,20749640
2017-07-28,21654028
2017-07-29,21654028
2017-07-30,21389081
2017-07-31,21389081
2017-08-01,21389081
2017-08-02,20401496
2017-08-03,20401496
2017-08-04,20401496
2017-08-05,20584335
2017-08-06,20584335
2017-08-07,21065037
2017-08-08,21065037
2017-08-09,21358015
2017-08-10,21358015
2017-08-11,21511268
2017-08-12,21511268
2017-08-13,21272252
2017-08-14,21272252
2017-08-15,21249592
2017-08-16,21249592
2017-08-17,20816083
2017-08-18,20816083
2017-08-19,20816083
2017-08-20,20445885
2017-08-21,20445885
2017-08-22,20262254
2017-08-23,20262254
2017-08-24,20262254
2017-08-25,20088960
2017-08-26,20088960
2017-08-27,19770297
2017-08-28,19770297
2017-08-29,19770297
2017-08-30,19742880
2017-08-31,19742880
2017-09-01,19742880
2017-09-02,19755078
2017-09-03,19755078
2017-09-04,19755078
2017-09-05,19535096
2017-09-06,19535096
2017-09-07,19535096
2017-09-08,19085858
2017-09-09,19085858
2017-09-10,18581729
2017-09-11,18581729
2017-09-12,18581729
2017-09-13,18587675
2017-09-14,18587675
2017-09-15,18587675
2017-09-16,18303846
2017-09-17,18303846
2017-09-18,18246199
2017-09-19,18246199
2017-09-20,18246199
2017-09-21,18350072
2017-09-22,18350072
2017-09-23,18350072
2017-09-24,18399357
2017-09-25,18399357
2017-09-26,18399357
2017-09-27,18390982
2017-09-28,18390982
2017-09-29,18390982
2017-09-30,18342324
2017-10-01,18342324
2017-10-02,18342324
2017-10-03,18415720
2017-10-04,18415720
2017-10-05,18873707
2017-10-06,18873707
2017-10-07,19499179
2017-10-08,19499179
2017-10-09,20325386
2017-10-10,20325386
2017-10-11,20325386
2017-10-12,20422771
2017-10-13,20422771
2017-10-14,20227783
2017-10-15,20227783
2017-10-16,20227783
2017-10-17,19985493
2017-10-18,19985493
2017-10-19,19985493
2017-10-20,19848205
2017-10-21,19848205
2017-10-22,19848205
2017-10-23,20017686
2017-10-24,20017686
2017-10-25,20757352
2017-10-26,20757352
2017-10-27,20757352
2017-10-28,20456185
2017-10-29,20456185
2017-10-30,20223397
2017-10-31,20223397
2017-11-01,20223397
2017-11-02,19768343
2017-11-03,19768343
2017-11-04,19637182
2017-11-05,19637182
2017-11-06,19637182
2017-11-07,19864905
2017-11-08,19864905
2017-11-09,19864905
2017-11-10,19764376
2017-11-11,19764376
2017-11-12,19764376
2017-11-13,19653301
2017-11-14,19653301
2017-11-15,19653301
2017-11-16,19491345
2017-11-17,19491345
2017-11-18,19491345
2017-11-19,19668850
2017-11-20,19668850
2017-11-21,19691419
2017-11-22,19691419
2017-11-23,19691419
2017-11-24,19667651
2017-11-25,19667651
2017-11-26,19914433
2017-11-27,19914433
2017-11-28,19885178
2017-11-29,19885178
2017-11-30,20216880
2017-12-01,20827820
2017-12-02,20827820
2017-12-03,21662499
2017-12-04,21662499
2017-12-05,22067927
2017-12-06,22067927
2017-12-07,21957227
2017-12-08,21957227
2017-12-09,21540922
2017-12-10,21540922
2017-12-11,21399041
2017-12-12,21399041
2017-12-13,21285835
2017-12-14,21285835
2017-12-15,21035161
2017-12-16,21035161
2017-12-17,21035161
2017-12-18,20564683
2017-12-19,20564683
2017-12-20,20564683
2017-12-21,20756519
2017-12-22,20756519
2017-12-23,20736647
2017-12-24,20736647
2017-12-25,20736647
2017-12-26,20658468
2017-12-27,20658468
2017-12-28,20655944
2017-12-29,20655944
2017-12-30,21030814
2017-12-31,21030814
2018-01-01,21647813
2018-01-02,21647813
2018-01-03,21309269
2018-01-04,21309269
2018-01-05,21451484
2018-01-06,21451484
2018-01-07,21073528
2018-01-08,21073528
2018-01-09,20745211
2018-01-10,20745211
2018-01-11,20745211
2018-01-12,20463183
2018-01-13,20789736
2018-01-14,20789736
2018-01-15,21043138
2018-01-16,21314858
2018-01-17,21314858
2018-01-18,21857542
2018-01-19,21857542
2018-01-20,21836879
2018-01-21,21836879
2018-01-22,21777432
2018-01-23,21777432
2018-01-24,21842416
2018-01-25,21842416
2018-01-26,22032182
2018-01-27,22032182
2018-01-28,22273806
2018-01-29,22273806
2018-01-30,22273285
2018-01-31,22273285
2018-02-01,22273285
2018-02-02,22254339
2018-02-03,22254339
2018-02-04,21861055
2018-02-05,21861055
2018-02-06,21037564
2018-02-07,21037564
2018-02-08,21037564
2018-02-09,20853011
2018-02-10,20853011
2018-02-11,20656375
2018-02-12,20656375
2018-02-13,20563633
2018-02-14,20563633
2018-02-15,20835164
2018-02-16,20835164
2018-02-17,20835164
2018-02-18,20743817
2018-02-19,20743817
2018-02-20,20789536
2018-02-21,20789536
2018-02-22,20889342
2018-02-23,20889342
2018-02-24,20774632
2018-02-25,21278704
2018-02-26,21278704
2018-02-27,21540312
2018-02-28,21540312
2018-03-01,21542808
2018-03-02,21405659
2018-03-03,21405659
2018-03-04,21290355
2018-03-05,21290355
2018-03-06,21111136
2018-03-07,21111136
2018-03-08,20867697
2018-03-09,20867697
2018-03-10,20778862
2018-03-11,20778862
2018-03-12,20722173
2018-03-13,20722173
2018-03-14,20664100
2018-03-15,20664100
2018-03-16,20664100
2018-03-17,20554311
2018-03-18,20554311
2018-03-19,20554311
2018-03-20,20468130
2018-03-21,20468130
2018-03-22,20468130
2018-03-23,20520935
2018-03-24,20520935
2018-03-25,20444842
2018-03-26,20444842
2018-03-27,20505859
2018-03-28,20505859
2018-03-29,20801997
2018-03-30,20801997
2018-03-31,20801997
2018-04-01,20820224
2018-04-02,20820224
2018-04-03,20954998
2018-04-04,20954998
2018-04-05,21146932
2018-04-06,21310282
2018-04-07,21310282
2018-04-08,21310282
2018-04-09,21185137
2018-04-10,21185137
2018-04-11,20961447
2018-04-12,20961447
2018-04-13,20582507
2018-04-14,20582507
2018-04-15,20497371
2018-04-16,20497371
2018-04-17,20555616
2018-04-18,20555616
2018-04-19,20555616
2018-04-20,21114829
2018-04-21,21931022
2018-04-22,21931022
2018-04-23,21931022
2018-04-24,21929799
2018-04-25,21929799
2018-04-26,21446917
2018-04-27,21446917
2018-04-28,21022371
2018-04-29,21022371
2018-04-30,20761631
2018-05-01,20761631
2018-05-02,20923415
2018-05-03,21397709
2018-05-04,21397709
2018-05-05,21949529
2018-05-06,21949529
2018-05-07,21404608
2018-05-08,21404608
2018-05-09,21129780
2018-05-10,21129780
2018-05-11,20486291
2018-05-12,20486291
2018-05-13,20486291
2018-05-14,20173793
2018-05-15,20173793
2018-05-16,19851418
2018-05-17,19851418
2018-05-18,19836085
2018-05-19,19836085
2018-05-20,19836085
2018-05-21,19963639
2018-05-22,19963639
2018-05-23,19988384
2018-05-24,19988384
2018-05-25,19004527
2018-05-26,19143072
2018-05-27,19143072
2018-05-28,19140603
2018-05-29,19140603
2018-05-30,19113365
2018-05-31,19113365
2018-06-01,19107786
2018-06-02,18763686
2018-06-03,18763686
2018-06-04,18763686
2018-06-05,18202562
2018-06-06,18202562
2018-06-07,17760855
2018-06-08,17760855
2018-06-09,17262761
2018-06-10,17262761
2018-06-11,16563910
2018-06-12,16563910
2018-06-13,15837135
2018-06-14,15837135
2018-06-15,15178599
2018-06-16,15178599
2018-06-17,14995252
2018-06-18,14995252
2018-06-19,14758115
2018-06-20,14758115
2018-06-21,15099329
2018-06-22,15572019
2018-06-23,15572019
2018-06-24,15671191
2018-06-25,15671191
2018-06-26,15673708
2018-06-27,15673708
2018-06-28,15586014
2018-06-29,15586014
2018-06-30,15426002
2018-07-01,15426002
2018-07-02,15241839
2018-07-03,15241839
2018-07-04,15107551
2018-07-05,15107551
2018-07-06,15000158
2018-07-07,15000158
2018-07-08,14544579
2018-07-09,14544579
2018-07-10,14598148
2018-07-11,14598148
2018-07-12,14598148
2018-07-13,14778219
2018-07-14,14778219
2018-07-15,14709724
2018-07-16,14709724
2018-07-17,14726434
2018-07-18,14726434
2018-07-19,14641345
2018-07-20,14641345
2018-07-21,14658768
2018-07-22,14658768
2018-07-23,14700646
2018-07-24,14700646
2018-07-25,14789603
2018-07-26,14789603
2018-07-27,14739085
2018-07-28,14739085
2018-07-29,14739085
2018-07-30,14885421
2018-07-31,15515221
2018-08-01,15515221
2018-08-02,16219676
2018-08-03,16219676
2018-08-04,16942061
2018-08-05,16942061
2018-08-06,17726694
2018-08-07,17726694
2018-08-08,18532750
2018-08-09,18532750
2018-08-10,19151136
2018-08-11,19151136
2018-08-12,19151136
2018-08-14,18756241
2018-08-16,17818428
2018-08-17,16927506
2018-08-18,16927506
2018-08-19,16081130
2018-08-20,16081130
2018-08-21,15500010
2018-08-22,15500010
2018-08-23,16038353
2018-08-24,16038353
2018-08-25,15455946
2018-08-26,15455946
2018-08-27,15197764
2018-08-28,15197764
2018-08-29,15205408
2018-08-30,15205408
2018-08-31,15089953
2018-09-01,15487345
2018-09-02,15487345
2018-09-03,15846339
2018-09-04,15846339
2018-09-05,15744844
2018-09-06,15744844
2018-09-07,16149020
2018-09-08,15742621
2018-09-09,15742621
2018-09-10,15187471
2018-09-11,15187471
2018-09-12,14928074
2018-09-13,14928074
2018-09-14,15020571
2018-09-15,15020571
2018-09-16,15082123
2018-09-17,15082123
2018-09-18,15082123
2018-09-19,14988610
2018-09-20,14988610
2018-09-21,15212008
2018-09-22,15760289
2018-09-23,15760289
2018-09-24,16395537
2018-09-25,16395537
2018-09-26,17057858
2018-09-27,17057858
2018-09-28,17741961
2018-09-29,17741961
2018-09-30,18471246
2018-10-01,18471246
2018-10-02,19152136
2018-10-03,19152136
2018-10-04,19152136
2018-10-05,19756009
2018-10-06,20555211
2018-10-07,20555211
2018-10-08,21456367
2018-10-09,21456367
2018-10-10,22306765
2018-10-11,22306765
2018-10-12,22306765
2018-10-13,23272197
2018-10-14,23272197
2018-10-15,23747196
2018-10-16,23747196
2018-10-17,24079758
2018-10-18,24079758
2018-10-19,24730944
2018-10-20,24730944
2018-10-21,25253981
2018-10-22,25253981
2018-10-23,26248341
2018-10-24,26248341
2018-10-25,27268811
2018-10-26,27268811
2018-10-27,27268811
2018-10-28,28319335
2018-10-29,28319335
2018-10-30,28319335
2018-10-31,29262884
