date_obj,Vodka price
2017-03-06,340
2017-03-07,340
2017-03-08,340
2017-03-09,340
2017-03-10,340
2017-03-11,343
2017-03-12,343
2017-03-13,343
2017-03-14,343
2017-03-15,355
2017-03-16,355
2017-03-17,355
2017-03-18,355
2017-03-19,367
2017-03-20,367
2017-03-21,367
2017-03-22,367
2017-03-23,375
2017-03-24,375
2017-03-25,375
2017-03-26,375
2017-03-27,375
2017-03-28,383
2017-03-29,383
2017-03-30,383
2017-03-31,383
2017-04-01,383
2017-04-02,383
2017-04-03,383
2017-04-04,383
2017-04-12,388
2017-04-13,388
2017-04-14,388
2017-04-15,401
2017-04-16,401
2017-04-17,401
2017-04-18,401
2017-04-19,408
2017-04-20,408
2017-04-21,408
2017-04-22,408
2017-04-23,408
2017-04-24,404
2017-04-25,404
2017-04-26,404
2017-04-27,404
2017-04-28,404
2017-04-29,415
2017-04-30,415
2017-05-01,415
2017-05-02,415
2017-05-03,415
2017-05-04,431
2017-05-05,431
2017-05-06,431
2017-05-07,431
2017-05-08,431
2017-05-09,440
2017-05-10,440
2017-05-11,440
2017-05-12,440
2017-05-13,440
2017-05-14,452
2017-05-15,452
2017-05-16,452
2017-05-17,452
2017-05-18,452
2017-05-19,452
2017-05-20,469
2017-05-21,469
2017-05-22,469
2017-05-23,469
2017-05-24,469
2017-05-25,469
2017-05-26,469
2017-05-27,469
2017-05-28,469
2017-05-29,469
2017-05-30,469
2017-05-31,455
2017-06-01,455
2017-06-02,455
2017-06-03,455
2017-06-06,453
2017-06-07,453
2017-06-08,453
2017-06-09,453
2017-06-10,445
2017-06-11,445
2017-06-12,445
2017-06-13,445
2017-06-14,425
2017-06-15,425
2017-06-16,425
2017-06-17,425
2017-06-18,425
2017-06-19,405
2017-06-20,405
2017-06-21,405
2017-06-22,405
2017-06-23,405
2017-06-24,407
2017-06-25,407
2017-06-26,407
2017-06-27,407
2017-06-28,407
2017-06-29,386
2017-06-30,386
2017-07-01,386
2017-07-02,386
2017-07-03,386
2017-07-04,377
2017-07-05,377
2017-07-06,377
2017-07-07,377
2017-07-08,377
2017-07-13,383
2017-07-14,389
2017-07-15,389
2017-07-16,389
2017-07-17,389
2017-07-18,389
2017-07-19,403
2017-07-20,403
2017-07-21,403
2017-07-22,403
2017-07-23,391
2017-07-24,391
2017-07-25,391
2017-07-26,391
2017-07-27,391
2017-07-28,395
2017-07-29,395
2017-07-30,395
2017-07-31,395
2017-08-01,395
2017-08-02,392
2017-08-03,392
2017-08-04,392
2017-08-05,392
2017-08-06,392
2017-08-09,383
2017-08-10,383
2017-08-11,383
2017-08-12,389
2017-08-13,389
2017-08-14,389
2017-08-15,389
2017-08-16,389
2017-08-17,404
2017-08-18,404
2017-08-19,404
2017-08-20,404
2017-08-21,404
2017-08-22,410
2017-08-23,410
2017-08-24,410
2017-08-25,410
2017-08-26,410
2017-08-27,396
2017-08-28,396
2017-08-29,396
2017-08-30,396
2017-08-31,396
2017-09-01,396
2017-09-02,384
2017-09-03,384
2017-09-04,384
2017-09-05,384
2017-09-06,384
2017-09-07,389
2017-09-08,369
2017-09-09,350
2017-09-10,332
2017-09-11,315
2017-09-12,315
2017-09-13,299
2017-09-14,284
2017-09-15,284
2017-09-16,269
2017-09-17,256
2017-09-18,256
2017-09-19,245
2017-09-20,233
2017-09-21,233
2017-09-22,238
2017-09-23,238
2017-09-24,247
2017-09-25,247
2017-09-26,249
2017-09-27,249
2017-09-28,251
2017-09-29,251
2017-09-30,254
2017-10-01,254
2017-10-02,252
2017-10-03,252
2017-10-04,252
2017-10-05,253
2017-10-06,253
2017-10-07,255
2017-10-08,255
2017-10-09,267
2017-10-10,267
2017-10-11,281
2017-10-12,281
2017-10-13,295
2017-10-14,295
2017-10-15,310
2017-10-16,310
2017-10-17,309
2017-10-18,309
2017-10-19,314
2017-10-20,314
2017-10-21,312
2017-10-22,312
2017-10-23,319
2017-10-24,319
2017-10-25,304
2017-10-26,304
2017-10-27,288
2017-10-28,288
2017-10-29,283
2017-10-30,283
2017-10-31,281
2017-11-01,281
2017-11-02,281
2017-11-03,285
2017-11-04,285
2017-11-05,283
2017-11-06,283
2017-11-07,283
2017-11-08,281
2017-11-09,281
2017-11-10,294
2017-11-11,294
2017-11-12,302
2017-11-13,302
2017-11-14,302
2017-11-15,317
2017-11-16,317
2017-11-17,325
2017-11-18,325
2017-11-19,329
2017-11-20,329
2017-11-21,329
2017-11-22,329
2017-11-23,329
2017-11-24,326
2017-11-25,326
2017-11-26,328
2017-11-27,328
2017-11-28,328
2017-11-29,329
2017-11-30,329
2017-12-01,312
2017-12-02,312
2017-12-03,312
2017-12-04,296
2017-12-05,296
2017-12-06,307
2017-12-07,307
2017-12-08,307
2017-12-09,309
2017-12-10,309
2017-12-11,320
2017-12-12,320
2017-12-13,320
2017-12-14,333
2017-12-15,333
2017-12-16,335
2017-12-17,335
2017-12-18,341
2017-12-19,341
2017-12-20,341
2017-12-21,351
2017-12-22,351
2017-12-23,357
2017-12-24,357
2017-12-25,357
2017-12-26,340
2017-12-27,340
2017-12-28,323
2017-12-29,323
2017-12-30,306
2017-12-31,306
2018-01-01,290
2018-01-02,290
2018-01-03,297
2018-01-04,306
2018-01-05,309
2018-01-06,300
2018-01-07,300
2018-01-08,287
2018-01-09,291
2018-01-10,291
2018-01-11,278
2018-01-12,278
2018-01-13,274
2018-01-14,274
2018-01-15,274
2018-01-16,274
2018-01-17,266
2018-01-18,266
2018-01-19,277
2018-01-20,277
2018-01-21,267
2018-01-22,267
2018-01-23,253
2018-01-24,253
2018-01-25,240
2018-01-26,240
2018-01-27,228
2018-01-28,220
2018-01-29,220
2018-01-30,226
2018-02-01,238
2018-02-02,238
2018-02-03,230
2018-02-04,230
2018-02-05,220
2018-02-06,220
2018-02-07,231
2018-02-08,231
2018-02-09,237
2018-02-10,237
2018-02-11,225
2018-02-12,225
2018-02-13,213
2018-02-14,213
2018-02-15,202
2018-02-16,202
2018-02-17,192
2018-02-18,192
2018-02-19,191
2018-02-20,191
2018-02-21,199
2018-02-22,199
2018-02-23,205
2018-02-24,205
2018-02-25,216
2018-02-26,216
2018-02-27,227
2018-02-28,227
2018-03-01,230
2018-03-02,236
2018-03-03,236
2018-03-04,248
2018-03-05,248
2018-03-06,261
2018-03-07,261
2018-03-08,264
2018-03-09,264
2018-03-10,273
2018-03-11,273
2018-03-12,278
2018-03-13,278
2018-03-14,288
2018-03-15,288
2018-03-16,294
2018-03-17,299
2018-03-18,299
2018-03-19,296
2018-03-20,285
2018-03-21,285
2018-03-23,293
2018-03-24,296
2018-03-26,307
2018-03-27,307
2018-03-28,312
2018-03-29,312
2018-03-30,296
2018-03-31,296
2018-04-01,283
2018-04-02,283
2018-04-03,275
2018-04-04,275
2018-04-05,271
2018-04-06,271
2018-04-08,267
2018-04-09,277
2018-04-10,277
2018-04-11,269
2018-04-12,269
2018-04-13,280
2018-04-14,280
2018-04-16,274
2018-04-17,284
2018-04-18,284
2018-04-19,284
2018-04-20,283
2018-04-21,283
2018-04-22,295
2018-04-23,295
2018-04-24,301
2018-04-25,301
2018-04-26,301
2018-04-27,299
2018-04-28,299
2018-04-29,292
2018-04-30,292
2018-05-02,306
2018-05-03,306
2018-05-04,317
2018-05-05,317
2018-05-06,303
2018-05-08,296
2018-05-09,296
2018-05-10,302
2018-05-11,302
2018-05-12,318
2018-05-13,318
2018-05-14,332
2018-05-15,332
2018-05-16,342
2018-05-17,342
2018-05-18,348
2018-05-19,348
2018-05-20,359
2018-05-21,359
2018-05-22,341
2018-05-23,341
2018-05-24,341
2018-05-25,357
2018-05-26,371
2018-05-27,371
2018-05-28,378
2018-05-29,378
2018-05-30,391
2018-05-31,391
2018-06-01,390
2018-06-02,387
2018-06-03,387
2018-06-04,379
2018-06-05,367
2018-06-06,348
2018-06-07,348
2018-06-08,330
2018-06-09,330
2018-06-10,313
2018-06-11,313
2018-06-12,300
2018-06-13,294
2018-06-14,294
2018-06-15,303
2018-06-16,303
2018-06-17,291
2018-06-18,291
2018-06-19,287
2018-06-20,287
2018-06-21,301
2018-06-22,301
2018-06-23,314
2018-06-24,314
2018-06-25,326
2018-06-26,326
2018-06-27,320
2018-06-28,320
2018-06-29,325
2018-06-30,325
2018-07-01,326
2018-07-02,326
2018-07-03,317
2018-07-04,317
2018-07-05,324
2018-07-06,333
2018-07-07,333
2018-07-08,345
2018-07-09,345
2018-07-10,330
2018-07-11,330
2018-07-12,330
2018-07-13,335
2018-07-14,337
2018-07-15,337
2018-07-16,341
2018-07-17,326
2018-07-18,326
2018-07-19,326
2018-07-20,326
2018-07-21,329
2018-07-22,318
2018-07-23,334
2018-07-24,334
2018-07-25,327
2018-07-26,327
2018-07-27,336
2018-07-28,336
2018-07-29,345
2018-07-30,345
2018-07-31,358
2018-08-01,358
2018-08-02,356
2018-08-03,356
2018-08-04,351
2018-08-05,333
2018-08-06,333
2018-08-07,324
2018-08-08,330
2018-08-09,330
2018-08-10,326
2018-08-11,326
2018-08-12,320
2018-08-14,331
2018-08-16,333
2018-08-17,323
2018-08-18,323
2018-08-19,310
2018-08-20,310
2018-08-21,310
2018-08-22,306
2018-08-23,306
2018-08-24,314
2018-08-25,317
2018-08-26,317
2018-08-27,331
2018-08-28,335
2018-08-29,335
2018-08-30,334
2018-08-31,334
2018-09-01,332
2018-09-02,332
2018-09-03,342
2018-09-04,329
2018-09-05,329
2018-09-06,313
2018-09-07,312
2018-09-08,320
2018-09-09,320
2018-09-10,305
2018-09-11,305
2018-09-12,298
2018-09-13,298
2018-09-14,292
2018-09-15,285
2018-09-16,285
2018-09-17,274
2018-09-18,266
2018-09-19,266
2018-09-20,252
2018-09-21,252
2018-09-22,239
2018-09-23,239
2018-09-24,227
2018-09-25,227
2018-09-26,222
2018-09-27,222
2018-09-28,223
2018-09-29,223
2018-09-30,225
2018-10-02,237
2018-10-03,246
2018-10-04,246
2018-10-05,246
2018-10-06,252
2018-10-07,252
2018-10-08,262
2018-10-09,262
2018-10-10,271
2018-10-11,271
2018-10-12,282
2018-10-13,288
2018-10-14,288
2018-10-15,285
2018-10-16,285
2018-10-17,295
2018-10-18,295
2018-10-19,301
2018-10-20,301
2018-10-21,315
2018-10-22,316
2018-10-23,316
2018-10-24,318
2018-10-25,318
2018-10-26,324
2018-10-27,328
2018-10-28,325
2018-10-29,325
2018-10-30,331
2018-10-31,339
2018-11-01,342
2018-11-03,355
2018-11-04,373
2018-11-05,392
2018-11-06,404
2018-11-07,404
2018-11-08,383
2018-11-09,372
2018-11-10,355
2018-11-11,347
2018-11-12,330
2018-11-13,318
2018-11-14,318
2018-11-15,311
2018-11-16,304
2018-11-17,304
2018-11-18,290
2018-11-19,290
2018-11-20,290
2018-11-21,290
2018-11-22,299
2018-11-23,306
2018-11-24,292
2018-11-25,283
2018-11-26,283
2018-11-27,272
2018-11-28,262
2018-12-01,245
2018-12-02,251
2018-12-03,251
2018-12-04,245
2018-12-05,242
2018-12-07,238
2018-12-09,234
2018-12-10,225
2018-12-11,217
2018-12-12,217
2018-12-13,222
2018-12-14,230
2018-12-15,228
2018-12-16,226
2018-12-17,226
2018-12-18,238
2018-12-19,249
2018-12-20,246
2018-12-21,251
2018-12-22,251
2018-12-23,249
2018-12-24,259
2018-12-25,259
2018-12-26,250
2018-12-27,251
2018-12-28,251
2018-12-29,261
2018-12-30,253
2018-12-31,256
2019-01-01,264
2019-01-02,261
2019-01-03,260
2019-01-04,259
2019-01-05,267
2019-01-06,278
2019-01-08,275
2019-01-10,263
2019-01-11,270
2019-01-12,272
2019-01-13,282
2019-01-14,271
2019-01-15,257
2019-01-16,244
2019-01-17,231
2019-01-18,219
2019-01-19,211
2019-01-20,200
2019-01-21,190
2019-01-22,187
2019-01-23,192
2019-01-24,195
2019-01-25,193
2019-01-26,198
2019-01-27,204
2019-01-28,208
2019-01-29,201
2019-01-30,195
2019-01-31,198
2019-02-01,199
2019-02-02,206
2019-02-03,209
2019-02-04,209
2019-02-05,201
2019-02-06,201
2019-02-07,207
2019-02-08,218
2019-02-09,226
2019-02-10,231
2019-02-11,228
2019-02-12,221
2019-02-13,218
2019-02-14,218
2019-02-15,211
2019-02-16,211
2019-02-17,210
2019-02-18,208
2019-02-19,206
2019-02-20,200
2019-02-21,209
2019-02-22,200
2019-02-23,199
2019-02-24,198
2019-02-25,204
2019-02-26,207
2019-02-27,204
2019-02-28,204
2019-03-01,206
2019-03-02,209
2019-03-03,217
2019-03-04,225
2019-03-05,237
2019-03-06,247
2019-03-07,248
2019-03-08,248
2019-03-09,255
2019-03-10,260
2019-03-11,260
2019-03-12,257
2019-03-13,257
2019-03-14,265
2019-03-15,265
2019-03-16,279
2019-03-17,288
2019-03-18,288
2019-03-19,287
2019-03-20,298
2019-03-21,304
2019-03-22,304
2019-03-23,318
2019-03-24,331
2019-03-25,331
2019-03-26,335
2019-03-27,335
2019-03-28,332
2019-03-29,318
2019-03-30,318
2019-03-31,326
2019-04-01,313
2019-04-02,313
2019-04-03,311
2019-04-04,297
2019-04-05,288
2019-04-06,288
2019-04-07,273
2019-04-08,259
2019-04-09,246
2019-04-10,234
2019-04-11,222
2019-04-12,210
2019-04-13,199
2019-04-14,189
2019-04-15,179
2019-04-16,178
2019-04-17,185
2019-04-18,195
2019-04-19,205
2019-04-20,216
2019-04-21,216
2019-04-22,223
2019-04-23,219
2019-04-24,208
2019-04-25,197
2019-04-26,199
2019-04-27,199
2019-04-28,207
2019-04-29,214
2019-04-30,214
2019-05-01,214
2019-05-02,212
2019-05-03,213
2019-05-04,224
2019-05-05,236
2019-05-06,236
2019-05-07,248
2019-05-08,261
2019-05-09,261
2019-05-10,275
2019-05-11,289
2019-05-12,304
2019-05-13,315
2019-05-14,323
2019-05-15,323
2019-05-16,306
2019-05-17,306
2019-05-18,292
2019-05-19,292
2019-05-20,288
2019-05-21,288
2019-05-22,274
2019-05-23,260
2019-05-24,247
2019-05-25,234
2019-05-26,222
2019-05-27,210
2019-05-28,199
2019-05-29,200
2019-05-30,197
2019-05-31,197
2019-06-01,199
2019-06-02,203
2019-06-03,209
2019-06-04,218
2019-06-05,216
2019-06-06,216
2019-06-07,215
2019-06-08,206
2019-06-09,208
2019-06-10,208
2019-06-11,211
2019-06-12,209
2019-06-13,201
2019-06-14,206
2019-06-15,206
2019-06-16,216
2019-06-17,227
2019-06-18,227
2019-06-19,238
2019-06-20,245
2019-06-21,245
2019-06-22,235
2019-06-23,228
2019-06-24,228
2019-06-25,223
2019-06-26,223
2019-06-27,213
2019-06-28,213
2019-06-29,212
2019-06-30,204
2019-07-01,204
2019-07-02,194
2019-07-03,199
2019-07-04,199
2019-07-05,206
2019-07-06,206
2019-07-07,212
2019-07-08,212
2019-07-09,204
2019-07-10,205
2019-07-11,205
2019-07-12,207
2019-07-13,207
2019-07-14,198
2019-07-15,198
2019-07-16,192
2019-07-17,190
2019-07-18,190
2019-07-19,187
2019-07-20,187
2019-07-21,192
2019-07-22,192
2019-07-23,194
2019-07-24,194
2019-07-25,192
2019-07-26,192
2019-07-27,189
2019-07-28,181
2019-07-29,173
2019-07-30,171
2019-07-31,163
2019-08-01,163
2019-08-02,157
2019-08-03,161
2019-08-04,161
2019-08-05,167
2019-08-06,167
2019-08-07,171
2019-08-08,171
2019-08-09,169
2019-08-10,171
2019-08-11,171
2019-08-12,169
2019-08-13,169
2019-08-14,173
2019-08-15,169
2019-08-16,169
2019-08-17,169
2019-08-18,160
2019-08-19,153
2019-08-20,153
2019-08-21,159
2019-08-22,162
2019-08-23,162
2019-08-24,163
2019-08-24,163
2019-08-25,163
2019-08-25,163
2019-08-26,168
2019-08-26,168
2019-08-27,168
2019-08-27,168
2019-08-28,168
2019-08-29,168
2019-08-30,173
2019-08-31,173
2019-09-01,176
2019-09-02,176
2019-09-03,183
2019-09-04,183
2019-09-05,187
2019-09-06,187
2019-09-07,190
