date_obj,Veg%20ball price
2016-08-26,471
2016-08-28,460
2016-08-31,460
2016-09-01,460
2016-09-02,460
2016-09-03,460
2016-09-04,460
2016-09-05,460
2016-09-06,460
2016-09-07,460
2016-09-08,460
2016-09-09,460
2016-09-10,460
2016-09-11,460
2016-09-12,460
2016-09-13,460
2016-09-14,460
2016-09-15,460
2016-09-16,460
2016-09-17,460
2016-09-18,460
2016-09-19,460
2016-09-20,460
2016-09-21,460
2016-09-22,460
2016-09-23,460
2016-09-24,460
2016-09-25,460
2016-09-26,460
2016-09-27,460
2016-09-28,460
2016-09-29,460
2016-09-30,460
2016-10-01,460
2016-10-02,460
2016-10-03,460
2016-10-04,460
2016-10-05,460
2016-10-06,460
2016-10-07,460
2016-10-08,460
2016-10-09,460
2016-10-10,460
2016-10-11,460
2016-10-12,460
2016-10-13,460
2016-10-14,460
2016-10-15,460
2016-10-16,460
2016-10-17,460
2016-10-18,460
2016-10-19,460
2016-10-20,460
2016-10-21,460
2016-10-22,460
2016-10-23,460
2016-10-24,460
2016-10-25,457
2016-10-26,457
2016-10-27,457
2016-10-28,457
2016-10-29,457
2016-10-30,457
2016-10-31,457
2016-11-01,457
2016-11-02,457
2016-11-03,457
2016-11-04,457
2016-11-05,457
2016-11-06,457
2016-11-07,457
2016-11-08,457
2016-11-09,457
2016-11-10,457
2016-11-11,457
2016-11-12,457
2016-11-13,457
2016-11-14,457
2016-12-08,457
2016-12-09,457
2016-12-10,457
2016-12-11,457
2016-12-12,457
2016-12-13,457
2016-12-14,457
2016-12-15,457
2016-12-16,462
2016-12-17,462
2016-12-18,462
2016-12-19,462
2016-12-20,462
2016-12-21,462
2016-12-22,462
2016-12-23,462
2016-12-24,462
2016-12-25,462
2016-12-26,462
2016-12-27,462
2016-12-28,462
2016-12-29,462
2016-12-30,462
2016-12-31,462
2017-01-01,462
2017-01-02,462
2017-01-03,462
2017-01-04,462
2017-01-05,462
2017-01-06,462
2017-01-07,462
2017-01-08,462
2017-01-09,462
2017-01-10,462
2017-01-11,462
2017-01-12,462
2017-01-13,462
2017-01-14,462
2017-01-15,462
2017-01-16,462
2017-01-17,462
2017-01-18,462
2017-01-19,462
2017-01-20,462
2017-01-21,462
2017-01-22,462
2017-01-27,485
2017-01-28,485
2017-01-29,485
2017-01-30,485
2017-01-31,485
2017-02-01,485
2017-02-02,485
2017-02-03,485
2017-02-04,485
2017-02-05,485
2017-02-06,485
2017-02-07,485
2017-02-08,485
2017-02-09,485
2017-02-10,485
2017-02-11,485
2017-02-12,485
2017-02-13,485
2017-02-14,485
2017-02-15,485
2017-02-16,485
2017-02-18,485
2017-02-19,485
2017-02-20,485
2017-02-21,485
2017-02-22,485
2017-02-23,485
2017-02-24,485
2017-02-25,485
2017-02-26,485
2017-02-27,485
2017-02-28,485
2017-03-01,485
2017-03-02,485
2017-03-03,485
2017-03-04,485
2017-03-05,495
2017-03-06,495
2017-03-07,495
2017-03-08,495
2017-03-09,495
2017-03-10,495
2017-03-11,495
2017-03-12,495
2017-03-13,495
2017-03-14,495
2017-03-15,495
2017-03-16,495
2017-03-17,495
2017-03-18,495
2017-03-19,495
2017-03-20,495
2017-03-21,495
2017-03-22,495
2017-03-23,495
2017-03-24,495
2017-03-25,495
2017-03-26,495
2017-03-27,495
2017-03-28,495
2017-03-29,495
2017-03-30,495
2017-03-31,495
2017-04-01,495
2017-04-02,495
2017-04-03,495
2017-04-04,495
2017-04-12,494
2017-04-13,494
2017-04-14,494
2017-04-15,494
2017-04-16,494
2017-04-17,494
2017-04-18,494
2017-04-19,494
2017-04-20,494
2017-04-21,494
2017-04-22,494
2017-04-23,494
2017-04-24,494
2017-04-25,494
2017-04-26,494
2017-04-27,494
2017-04-28,494
2017-04-29,494
2017-04-30,494
2017-05-01,494
2017-05-02,494
2017-05-03,494
2017-05-04,494
2017-05-05,494
2017-05-06,494
2017-05-07,494
2017-05-08,494
2017-05-09,494
2017-05-10,494
2017-05-11,494
2017-05-12,494
2017-05-13,494
2017-05-14,494
2017-05-15,494
2017-05-16,494
2017-05-17,494
2017-05-18,505
2017-05-19,505
2017-05-20,505
2017-05-21,505
2017-05-22,505
2017-05-23,505
2017-05-24,505
2017-05-25,505
2017-05-26,505
2017-05-27,505
2017-05-28,505
2017-05-29,505
2017-05-30,505
2017-05-31,505
2017-06-01,505
2017-06-02,505
2017-06-03,505
2017-06-06,505
2017-06-07,505
2017-06-08,505
2017-06-09,505
2017-06-10,505
2017-06-11,505
2017-06-12,505
2017-06-13,505
2017-06-14,505
2017-06-15,505
2017-06-16,505
2017-06-17,517
2017-06-18,517
2017-06-19,517
2017-06-20,517
2017-06-21,517
2017-06-22,517
2017-06-23,517
2017-06-24,517
2017-06-25,517
2017-06-26,517
2017-06-27,517
2017-06-28,517
2017-06-29,517
2017-06-30,517
2017-07-01,517
2017-07-02,517
2017-07-03,517
2017-07-04,517
2017-07-05,517
2017-07-06,517
2017-07-07,517
2017-07-08,517
2017-07-13,517
2017-07-14,517
2017-07-15,517
2017-07-16,517
2017-07-17,517
2017-07-18,517
2017-07-19,517
2017-07-20,517
2017-07-21,517
2017-07-22,517
2017-07-23,517
2017-07-24,517
2017-07-25,517
2017-07-26,517
2017-07-27,525
2017-07-28,525
2017-07-29,525
2017-07-30,525
2017-07-31,525
2017-08-01,525
2017-08-02,525
2017-08-03,525
2017-08-04,525
2017-08-05,525
2017-08-06,525
2017-08-09,525
2017-08-10,525
2017-08-11,525
2017-08-12,525
2017-08-13,525
2017-08-14,525
2017-08-15,525
2017-08-16,525
2017-08-17,525
2017-08-18,525
2017-08-19,525
2017-08-20,525
2017-08-21,525
2017-08-22,525
2017-08-23,525
2017-08-24,525
2017-08-25,525
2017-08-26,525
2017-08-27,525
2017-08-28,525
2017-08-29,525
2017-08-30,525
2017-08-31,525
2017-09-01,525
2017-09-02,533
2017-09-03,533
2017-09-04,533
2017-09-05,533
2017-09-06,533
2017-09-07,533
2017-09-08,533
2017-09-09,533
2017-09-10,533
2017-09-11,533
2017-09-12,533
2017-09-13,533
2017-09-14,533
2017-09-15,533
2017-09-16,533
2017-09-17,533
2017-09-18,533
2017-09-19,533
2017-09-20,533
2017-09-21,533
2017-09-22,533
2017-09-23,533
2017-09-24,533
2017-09-25,533
2017-09-26,533
2017-09-27,533
2017-09-28,533
2017-09-29,533
2017-09-30,533
2017-10-01,533
2017-10-02,533
2017-10-03,533
2017-10-04,533
2017-10-05,533
2017-10-06,533
2017-10-07,533
2017-10-08,533
2017-10-09,533
2017-10-10,533
2017-10-11,533
2017-10-12,533
2017-10-13,533
2017-10-14,533
2017-10-15,533
2017-10-16,533
2017-10-17,533
2017-10-18,538
2017-10-19,538
2017-10-20,538
2017-10-21,538
2017-10-22,538
2017-10-23,538
2017-10-24,538
2017-10-25,538
2017-10-26,538
2017-10-27,538
2017-10-28,538
2017-10-29,538
2017-10-30,538
2017-10-31,538
2017-11-01,538
2017-11-02,538
2017-11-03,538
2017-11-04,538
2017-11-05,538
2017-11-06,538
2017-11-07,538
2017-11-08,538
2017-11-09,538
2017-11-10,538
2017-11-11,538
2017-11-12,538
2017-11-13,538
2017-11-14,538
2017-11-15,538
2017-11-16,538
2017-11-17,538
2017-11-18,538
2017-11-19,538
2017-11-20,538
2017-11-21,538
2017-11-22,538
2017-11-23,538
2017-11-24,538
2017-11-25,538
2017-11-26,550
2017-11-27,550
2017-11-28,550
2017-11-29,550
2017-11-30,550
2017-12-01,550
2017-12-02,550
2017-12-03,550
2017-12-04,550
2017-12-05,550
2017-12-06,550
2017-12-07,550
2017-12-08,550
2017-12-09,550
2017-12-10,550
2017-12-11,550
2017-12-12,550
2017-12-13,550
2017-12-14,550
2017-12-15,550
2017-12-16,550
2017-12-17,550
2017-12-18,550
2017-12-19,550
2017-12-20,550
2017-12-21,550
2017-12-22,550
2017-12-23,550
2017-12-24,550
2017-12-25,550
2017-12-26,550
2017-12-27,550
2017-12-28,550
2017-12-29,550
2017-12-30,550
2017-12-31,550
2018-01-01,550
2018-01-02,550
2018-01-03,550
2018-01-04,550
2018-01-05,550
2018-01-06,550
2018-01-07,550
2018-01-08,550
2018-01-09,550
2018-01-10,578
2018-01-11,578
2018-01-12,578
2018-01-13,578
2018-01-14,578
2018-01-15,578
2018-01-16,578
2018-01-17,578
2018-01-18,578
2018-01-19,578
2018-01-20,578
2018-01-21,578
2018-01-22,578
2018-01-23,578
2018-01-24,578
2018-01-25,578
2018-01-26,578
2018-01-27,578
2018-01-28,578
2018-01-29,578
2018-01-30,578
2018-02-01,578
2018-02-02,578
2018-02-03,578
2018-02-04,578
2018-02-05,578
2018-02-06,578
2018-02-07,578
2018-02-08,578
2018-02-09,578
2018-02-10,578
2018-02-11,578
2018-02-12,578
2018-02-13,578
2018-02-14,578
2018-02-15,578
2018-02-16,598
2018-02-17,598
2018-02-18,598
2018-02-19,598
2018-02-20,598
2018-02-21,598
2018-02-22,598
2018-02-23,598
2018-02-24,598
2018-02-25,598
2018-02-26,598
2018-02-27,598
2018-02-28,598
2018-03-01,598
2018-03-02,598
2018-03-03,598
2018-03-04,598
2018-03-05,598
2018-03-06,598
2018-03-07,598
2018-03-08,598
2018-03-09,598
2018-03-10,598
2018-03-11,598
2018-03-12,598
2018-03-13,598
2018-03-14,598
2018-03-15,598
2018-03-16,598
2018-03-17,598
2018-03-18,598
2018-03-19,598
2018-03-20,598
2018-03-21,598
2018-03-23,598
2018-03-24,598
2018-03-26,598
2018-03-27,598
2018-03-28,598
2018-03-29,628
2018-03-30,628
2018-03-31,628
2018-04-01,628
2018-04-02,628
2018-04-03,628
2018-04-04,628
2018-04-05,628
2018-04-06,628
2018-04-08,628
2018-04-09,628
2018-04-10,628
2018-04-11,628
2018-04-12,628
2018-04-13,628
2018-04-14,628
2018-04-16,628
2018-04-17,628
2018-04-18,628
2018-04-19,628
2018-04-20,628
2018-04-21,628
2018-04-22,628
2018-04-23,628
2018-04-24,628
2018-04-25,628
2018-04-26,628
2018-04-27,628
2018-04-28,628
2018-04-29,628
2018-04-30,628
2018-05-02,628
2018-05-03,628
2018-05-04,628
2018-05-05,628
2018-05-06,628
2018-05-07,628
2018-05-08,628
2018-05-09,628
2018-05-10,628
2018-05-11,628
2018-05-12,628
2018-05-13,628
2018-05-14,628
2018-05-15,628
2018-05-16,642
2018-05-17,642
2018-05-18,642
2018-05-19,642
2018-05-20,642
2018-05-21,642
2018-05-22,642
2018-05-23,642
2018-05-24,642
2018-05-25,642
2018-05-26,642
2018-05-27,642
2018-05-28,642
2018-05-29,642
2018-05-30,642
2018-05-31,642
2018-06-01,642
2018-06-02,642
2018-06-03,642
2018-06-04,642
2018-06-05,642
2018-06-06,642
2018-06-07,642
2018-06-08,642
2018-06-09,642
2018-06-10,642
2018-06-11,642
2018-06-12,642
2018-06-13,642
2018-06-14,642
2018-06-15,642
2018-06-16,642
2018-06-17,642
2018-06-18,642
2018-06-19,642
2018-06-20,642
2018-06-21,642
2018-06-22,642
2018-06-23,642
2018-06-24,642
2018-06-25,642
2018-06-26,642
2018-06-27,642
2018-06-28,642
2018-06-29,672
2018-06-30,672
2018-07-01,672
2018-07-02,672
2018-07-03,672
2018-07-04,672
2018-07-05,672
2018-07-06,672
2018-07-07,672
2018-07-08,672
2018-07-09,672
2018-07-10,672
2018-07-11,672
2018-07-12,672
2018-07-13,672
2018-07-14,672
2018-07-15,672
2018-07-16,672
2018-07-17,672
2018-07-18,672
2018-07-19,672
2018-07-20,672
2018-07-21,672
2018-07-22,672
2018-07-23,672
2018-07-24,672
2018-07-25,672
2018-07-26,672
2018-07-27,672
2018-07-28,672
2018-07-29,672
2018-07-30,672
2018-07-31,672
2018-08-01,672
2018-08-02,672
2018-08-03,672
2018-08-04,672
2018-08-05,672
2018-08-06,672
2018-08-07,672
2018-08-08,672
2018-08-09,672
2018-08-10,672
2018-08-11,672
2018-08-12,672
2018-08-14,672
2018-08-16,672
2018-08-17,672
2018-08-18,672
2018-08-19,672
2018-08-20,672
2018-08-21,691
2018-08-22,691
2018-08-23,691
2018-08-24,691
2018-08-25,691
2018-08-26,691
2018-08-27,691
2018-08-28,691
2018-08-29,691
2018-08-30,691
2018-08-31,691
2018-09-01,691
2018-09-02,691
2018-09-03,691
2018-09-04,691
2018-09-05,691
2018-09-06,691
2018-09-07,691
2018-09-08,691
2018-09-09,691
2018-09-10,691
2018-09-11,691
2018-09-12,691
2018-09-13,691
2018-09-14,691
2018-09-15,691
2018-09-16,691
2018-09-17,691
2018-09-18,691
2018-09-19,691
2018-09-20,691
2018-09-21,691
2018-09-22,691
2018-09-23,691
2018-09-24,691
2018-09-25,691
2018-09-26,696
2018-09-27,696
2018-09-28,696
2018-09-29,696
2018-09-30,696
2018-10-02,696
2018-10-03,696
2018-10-04,696
2018-10-05,696
2018-10-06,696
2018-10-07,696
2018-10-08,696
2018-10-09,696
2018-10-10,696
2018-10-11,696
2018-10-12,696
2018-10-13,696
2018-10-14,696
2018-10-15,696
2018-10-16,696
2018-10-17,696
2018-10-18,696
2018-10-19,696
2018-10-20,696
2018-10-21,696
2018-10-22,696
2018-10-23,696
2018-10-24,696
2018-10-25,696
2018-10-26,718
2018-10-27,718
2018-10-28,718
2018-10-29,718
2018-10-30,718
2018-10-31,718
2018-11-01,718
2018-11-03,718
2018-11-04,718
2018-11-05,718
2018-11-06,718
2018-11-07,718
2018-11-08,718
2018-11-09,718
2018-11-10,718
2018-11-11,718
2018-11-12,718
2018-11-13,718
2018-11-14,718
2018-11-15,718
2018-11-16,718
2018-11-17,734
2018-11-18,734
2018-11-19,734
2018-11-20,734
2018-11-21,734
2018-11-22,734
2018-11-23,734
2018-11-24,734
2018-11-25,734
2018-11-26,734
2018-11-27,734
2018-11-28,734
2018-12-01,734
2018-12-02,734
2018-12-03,734
2018-12-05,734
2018-12-07,734
2018-12-09,734
2018-12-10,757
2018-12-11,757
2018-12-12,757
2018-12-13,757
2018-12-14,757
2018-12-15,757
2018-12-16,757
2018-12-17,757
2018-12-18,757
2018-12-19,757
2018-12-20,757
2018-12-21,757
2018-12-22,757
2018-12-23,757
2018-12-24,757
2018-12-25,757
2018-12-26,757
2018-12-27,757
2018-12-28,757
2018-12-29,771
2018-12-30,771
2018-12-31,771
2019-01-01,771
2019-01-02,771
2019-01-03,771
2019-01-04,771
2019-01-05,771
2019-01-06,771
2019-01-08,771
2019-01-10,771
2019-01-11,771
2019-01-12,771
2019-01-13,771
2019-01-14,771
2019-01-15,771
2019-01-16,771
2019-01-17,771
2019-01-18,771
2019-01-19,784
2019-01-20,784
2019-01-21,784
2019-01-22,784
2019-01-23,784
2019-01-25,784
2019-01-26,784
2019-01-27,784
2019-01-28,784
2019-01-29,784
2019-01-30,784
2019-01-31,784
2019-02-01,784
2019-02-02,784
2019-02-03,800
2019-02-04,800
2019-02-05,800
2019-02-06,800
2019-02-07,800
2019-02-08,800
2019-02-09,800
2019-02-10,800
2019-02-11,800
2019-02-12,800
2019-02-13,800
2019-02-14,800
2019-02-15,800
2019-02-16,800
2019-02-17,800
2019-02-18,800
2019-02-19,800
2019-02-20,800
2019-02-21,800
2019-02-22,800
2019-02-23,811
2019-02-24,811
2019-02-25,811
2019-02-26,811
2019-02-27,811
2019-02-28,811
2019-03-01,811
2019-03-02,811
2019-03-03,811
2019-03-04,811
2019-03-05,811
2019-03-06,811
2019-03-07,811
2019-03-08,811
2019-03-09,811
2019-03-10,811
2019-03-11,811
2019-03-12,811
2019-03-13,811
2019-03-14,811
2019-03-15,811
2019-03-16,811
2019-03-17,811
2019-03-18,811
2019-03-19,811
2019-03-20,811
2019-03-21,811
2019-03-22,811
2019-03-23,811
2019-03-24,834
2019-03-25,834
2019-03-26,834
2019-03-27,834
2019-03-28,834
2019-03-29,834
2019-03-30,834
2019-03-31,834
2019-04-01,834
2019-04-02,834
2019-04-03,834
2019-04-04,834
2019-04-05,834
2019-04-06,834
2019-04-07,834
2019-04-08,834
2019-04-09,834
2019-04-10,834
2019-04-11,834
2019-04-12,834
2019-04-13,834
2019-04-14,834
2019-04-15,834
2019-04-16,834
2019-04-17,834
2019-04-18,834
2019-04-19,856
2019-04-20,856
2019-04-21,856
2019-04-22,856
2019-04-23,856
2019-04-24,856
2019-04-25,856
2019-04-26,856
2019-04-27,856
2019-04-28,856
2019-04-29,856
2019-04-30,856
2019-05-01,856
2019-05-02,856
2019-05-03,856
2019-05-04,856
2019-05-05,856
2019-05-06,856
2019-05-07,856
2019-05-08,856
2019-05-09,887
2019-05-10,887
2019-05-11,887
2019-05-12,887
2019-05-13,887
2019-05-14,887
2019-05-15,887
2019-05-16,887
2019-05-17,887
2019-05-18,887
2019-05-19,887
2019-05-20,887
2019-05-21,887
2019-05-22,887
2019-05-23,887
2019-05-24,887
2019-05-25,887
2019-05-26,887
2019-05-27,887
2019-05-28,887
2019-05-29,887
2019-05-30,887
2019-05-31,887
2019-06-01,887
2019-06-02,887
2019-06-03,892
2019-06-04,892
2019-06-05,892
2019-06-06,892
2019-06-07,892
2019-06-08,892
2019-06-09,892
2019-06-10,892
2019-06-11,892
2019-06-12,892
2019-06-13,892
2019-06-14,892
2019-06-15,892
2019-06-16,892
2019-06-17,892
2019-06-18,892
2019-06-19,892
2019-06-20,892
2019-06-21,892
2019-06-22,892
2019-06-23,902
2019-06-24,902
2019-06-25,902
2019-06-26,902
2019-06-27,902
2019-06-28,902
2019-06-29,902
2019-06-30,902
2019-07-01,902
2019-07-02,902
2019-07-03,902
2019-07-04,902
2019-07-05,902
2019-07-06,902
2019-07-07,902
2019-07-08,902
2019-07-09,902
2019-07-10,902
2019-07-11,902
2019-07-12,902
2019-07-13,898
2019-07-14,898
2019-07-15,898
2019-07-16,898
2019-07-17,898
2019-07-18,898
2019-07-19,898
2019-07-20,898
2019-07-21,898
2019-07-22,898
2019-07-23,898
2019-07-24,898
2019-07-25,898
2019-07-26,898
2019-07-27,898
2019-07-28,898
2019-07-29,898
2019-07-30,898
2019-07-31,898
2019-08-01,898
2019-08-02,898
2019-08-03,898
2019-08-04,898
2019-08-05,898
2019-08-06,899
2019-08-07,899
2019-08-08,899
2019-08-09,899
2019-08-10,899
2019-08-11,899
2019-08-12,899
2019-08-13,899
2019-08-14,899
2019-08-15,899
2019-08-16,899
2019-08-17,899
2019-08-18,899
2019-08-19,899
2019-08-20,899
2019-08-21,899
2019-08-22,899
2019-08-23,899
2019-08-24,899
2019-08-24,899
2019-08-25,899
2019-08-25,899
2019-08-26,899
2019-08-26,899
2019-08-27,899
2019-08-27,899
2019-08-28,899
2019-08-29,899
2019-08-30,899
2019-08-31,899
2019-09-01,899
2019-09-02,899
2019-09-03,899
2019-09-04,899
2019-09-05,899
2019-09-06,899
2019-09-07,899
