date_obj,Black%20warlock%20(item) price
2016-02-23,4056
2016-02-24,4056
2016-02-25,4056
2016-02-26,4056
2016-02-27,4056
2016-02-28,4056
2016-02-29,4056
2016-03-01,4056
2016-03-02,4056
2016-03-03,4056
2016-03-04,4056
2016-03-05,4056
2016-03-06,4056
2016-03-07,4056
2016-03-08,4056
2016-03-09,4056
2016-03-10,4056
2016-03-11,4056
2016-03-12,4056
2016-03-13,4056
2016-03-14,4056
2016-03-15,4056
2016-03-16,4056
2016-03-17,4056
2016-03-18,4056
2016-03-19,4056
2016-03-20,4056
2016-03-21,4056
2016-03-22,4056
2016-03-23,4056
2016-03-24,4056
2016-03-25,4056
2016-03-26,4056
2016-03-27,4056
2016-03-28,4056
2016-03-29,4056
2016-03-30,4056
2016-03-31,4056
2016-04-01,4056
2016-04-02,4056
2016-04-03,4056
2016-04-04,4056
2016-04-05,4056
2016-04-06,4056
2016-04-07,4056
2016-04-08,4056
2016-04-09,4056
2016-04-10,4056
2016-04-11,4056
2016-04-12,4056
2016-04-13,4056
2016-04-14,4056
2016-04-15,4056
2016-04-16,4056
2016-04-17,4056
2016-04-18,4056
2016-04-19,4056
2016-04-20,4056
2016-04-21,4056
2016-04-22,4056
2016-04-23,4056
2016-04-24,4056
2016-04-25,4056
2016-04-26,4056
2016-04-27,4056
2016-04-28,4056
2016-04-29,4056
2016-04-30,4056
2016-05-01,4056
2016-05-02,4056
2016-05-03,4056
2016-05-04,4056
2016-05-05,4056
2016-05-06,4056
2016-05-07,4056
2016-05-08,4056
2016-05-09,4056
2016-05-10,4056
2016-05-11,4056
2016-05-12,4056
2016-05-13,4056
2016-05-14,4056
2016-05-15,4056
2016-05-16,4056
2016-05-17,4056
2016-05-18,4056
2016-05-19,4056
2016-05-22,4056
2016-05-23,4056
2016-05-24,4056
2016-05-25,4056
2016-05-26,4056
2016-05-27,4056
2016-05-28,4056
2016-05-29,4056
2016-05-30,4056
2016-05-31,4056
2016-06-01,4056
2016-06-02,4056
2016-06-03,4056
2016-06-04,4056
2016-06-05,4056
2016-06-06,4056
2016-06-07,4056
2016-06-08,4056
2016-06-09,4056
2016-06-10,4056
2016-06-11,4056
2016-06-12,4056
2016-06-13,4056
2016-06-14,4056
2016-06-15,4056
2016-06-16,4056
2016-06-17,4056
2016-06-18,4056
2016-06-19,4056
2016-06-20,4056
2016-06-21,4056
2016-06-22,4056
2016-06-23,4056
2016-06-24,4056
2016-06-25,4056
2016-06-26,4056
2016-06-27,4056
2016-06-28,4056
2016-06-29,4056
2016-06-30,4056
2016-07-01,4056
2016-07-02,4056
2016-07-03,4056
2016-07-04,4056
2016-07-05,4056
2016-07-06,4056
2016-07-07,4056
2016-07-08,4056
2016-07-09,4056
2016-07-10,4056
2016-07-11,4056
2016-07-12,4056
2016-07-13,4056
2016-07-14,4056
2016-07-15,4056
2016-07-16,4056
2016-07-17,4056
2016-07-18,4056
2016-07-23,3870
2016-07-24,3870
2016-07-25,3870
2016-07-26,3870
2016-07-27,3870
2016-07-28,3870
2016-07-29,3870
2016-07-30,3870
2016-07-31,3870
2016-08-01,3870
2016-08-02,3870
2016-08-03,3870
2016-08-04,3870
2016-08-05,3870
2016-08-06,3870
2016-08-07,3870
2016-08-08,3870
2016-08-09,3870
2016-08-10,3870
2016-08-11,3870
2016-08-12,3870
2016-08-13,3870
2016-08-14,3870
2016-08-15,3870
2016-08-16,3870
2016-08-17,3870
2016-08-18,3870
2016-08-19,3870
2016-08-20,3870
2016-08-21,3870
2016-08-22,3870
2016-08-23,3870
2016-08-24,3870
2016-08-25,3870
2016-08-26,3870
2016-08-28,3870
2016-08-31,3870
2016-09-01,3870
2016-09-02,3870
2016-09-03,3870
2016-09-04,3870
2016-09-05,3870
2016-09-06,3870
2016-09-07,3870
2016-09-08,3870
2016-09-09,3870
2016-09-10,3870
2016-09-11,3870
2016-09-12,3870
2016-09-13,3870
2016-09-14,3870
2016-09-15,3870
2016-09-16,3870
2016-09-17,3870
2016-09-18,3870
2016-09-19,3870
2016-09-20,3870
2016-09-21,3870
2016-09-22,3870
2016-09-23,3870
2016-09-24,3870
2016-09-25,3870
2016-09-26,3870
2016-09-27,3870
2016-09-28,3870
2016-09-29,3870
2016-09-30,3870
2016-10-01,3870
2016-10-02,3870
2016-10-03,3870
2016-10-04,3870
2016-10-05,3870
2016-10-06,3870
2016-10-07,3870
2016-10-08,3870
2016-10-09,3870
2016-10-10,3870
2016-10-11,3870
2016-10-12,3870
2016-10-13,3870
2016-10-14,3870
2016-10-15,3870
2016-10-16,3870
2016-10-17,3870
2016-10-18,3870
2016-10-19,3870
2016-10-20,3870
2016-10-21,3870
2016-10-22,3870
2016-10-23,3870
2016-10-24,3870
2016-10-25,3870
2016-10-26,3870
2016-10-27,3870
2016-10-28,3870
2016-10-29,3681
2016-10-30,3681
2016-10-31,3681
2016-11-01,3681
2016-11-02,3681
2016-11-03,3681
2016-11-04,3681
2016-11-05,3681
2016-11-06,3681
2016-11-07,3681
2016-11-08,3681
2016-11-09,3681
2016-11-10,3681
2016-11-11,3681
2016-11-12,3681
2016-11-13,3681
2016-11-14,3681
2016-11-15,3681
2016-12-07,3681
2016-12-08,3681
2016-12-09,3681
2016-12-10,3681
2016-12-11,3681
2016-12-12,3681
2016-12-13,3681
2016-12-14,3681
2016-12-15,3681
2016-12-16,3681
2016-12-17,3681
2016-12-18,3681
2016-12-19,3681
2016-12-20,3681
2016-12-21,3681
2016-12-22,3681
2016-12-23,3681
2016-12-24,3681
2016-12-25,3681
2016-12-26,3681
2016-12-27,3681
2016-12-28,3681
2016-12-29,3681
2016-12-30,3681
2016-12-31,3681
2017-01-01,3681
2017-01-02,3681
2017-01-03,3681
2017-01-04,3681
2017-01-05,3681
2017-01-06,3681
2017-01-07,3681
2017-01-08,3681
2017-01-09,3681
2017-01-10,3681
2017-01-11,3681
2017-01-12,3681
2017-01-13,3681
2017-01-14,3681
2017-01-15,3504
2017-01-16,3504
2017-01-17,3504
2017-01-18,3504
2017-01-19,3504
2017-01-20,3504
2017-01-21,3504
2017-01-22,3504
2017-01-23,3504
2017-01-27,3504
2017-01-28,3504
2017-01-29,3504
2017-01-30,3504
2017-01-31,3504
2017-02-01,3504
2017-02-02,3504
2017-02-03,3504
2017-02-04,3504
2017-02-05,3504
2017-02-06,3504
2017-02-07,3504
2017-02-08,3504
2017-02-09,3504
2017-02-10,3504
2017-02-11,3504
2017-02-12,3504
2017-02-13,3504
2017-02-14,3504
2017-02-15,3504
2017-02-16,3504
2017-02-18,3504
2017-02-19,3504
2017-02-20,3504
2017-02-21,3504
2017-02-22,3504
2017-02-23,3504
2017-02-24,3504
2017-02-25,3504
2017-02-26,3504
2017-02-27,3504
2017-02-28,3504
2017-03-01,3504
2017-03-02,3504
2017-03-03,3504
2017-03-04,3504
2017-03-05,3504
2017-03-06,3504
2017-03-07,3504
2017-03-08,3504
2017-03-09,3504
2017-03-10,3504
2017-03-11,3504
2017-03-12,3504
2017-03-13,3504
2017-03-14,3504
2017-03-15,3504
2017-03-16,3504
2017-03-17,3504
2017-03-18,3504
2017-03-19,3504
2017-03-20,3504
2017-03-21,3342
2017-03-22,3342
2017-03-23,3342
2017-03-24,3342
2017-03-25,3342
2017-03-26,3342
2017-03-27,3342
2017-03-28,3342
2017-03-29,3342
2017-03-30,3342
2017-03-31,3342
2017-04-01,3342
2017-04-02,3342
2017-04-03,3342
2017-04-04,3342
2017-04-12,3342
2017-04-13,3342
2017-04-14,3342
2017-04-15,3342
2017-04-16,3342
2017-04-17,3342
2017-04-18,3342
2017-04-19,3342
2017-04-20,3342
2017-04-21,3342
2017-04-22,3342
2017-04-23,3342
2017-04-24,3342
2017-04-25,3342
2017-04-26,3342
2017-04-27,3342
2017-04-28,3342
2017-04-29,3342
2017-04-30,3342
2017-05-01,3342
2017-05-02,3342
2017-05-03,3342
2017-05-04,3342
2017-05-05,3342
2017-05-06,3342
2017-05-07,3342
2017-05-08,3342
2017-05-09,3342
2017-05-10,3342
2017-05-11,3342
2017-05-12,3342
2017-05-13,3342
2017-05-14,3342
2017-05-15,3342
2017-05-16,3342
2017-05-17,3342
2017-05-18,3342
2017-05-19,3342
2017-05-20,3342
2017-05-21,3342
2017-05-22,3342
2017-05-23,3342
2017-05-24,3342
2017-05-25,3342
2017-05-26,3342
2017-05-27,3181
2017-05-28,3181
2017-05-29,3181
2017-05-30,3181
2017-05-31,3181
2017-06-01,3181
2017-06-02,3181
2017-06-03,3181
2017-06-04,3181
2017-06-05,3181
2017-06-06,3181
2017-06-07,3181
2017-06-08,3181
2017-06-09,3181
2017-06-10,3181
2017-06-11,3181
2017-06-12,3181
2017-06-13,3181
2017-06-14,3181
2017-06-15,3181
2017-06-16,3181
2017-06-17,3181
2017-06-18,3181
2017-06-19,3181
2017-06-20,3181
2017-06-21,3181
2017-06-22,3181
2017-06-23,3181
2017-06-24,3181
2017-06-25,3181
2017-06-26,3181
2017-06-27,3181
2017-06-28,3181
2017-06-29,3181
2017-06-30,3181
2017-07-01,3181
2017-07-02,3181
2017-07-03,3181
2017-07-04,3181
2017-07-05,3181
2017-07-06,3181
2017-07-07,3181
2017-07-08,3181
2017-07-13,3181
2017-07-14,3181
2017-07-15,3181
2017-07-16,3181
2017-07-17,3181
2017-07-18,3181
2017-07-19,3181
2017-07-20,3181
2017-07-21,3181
2017-07-22,3181
2017-07-23,3181
2017-07-24,3181
2017-07-25,3181
2017-07-26,3181
2017-07-27,3181
2017-07-28,3034
2017-07-29,3034
2017-07-30,3034
2017-07-31,3034
2017-08-01,3034
2017-08-02,3034
2017-08-03,3034
2017-08-04,3034
2017-08-05,3034
2017-08-06,3034
2017-08-07,3034
2017-08-08,3034
2017-08-09,3034
2017-08-10,3034
2017-08-11,3034
2017-08-12,3034
2017-08-13,3034
2017-08-14,3034
2017-08-15,3034
2017-08-16,3034
2017-08-17,3034
2017-08-18,3034
2017-08-19,3034
2017-08-20,3034
2017-08-21,3034
2017-08-22,3034
2017-08-23,3034
2017-08-24,3034
2017-08-25,3034
2017-08-26,3034
2017-08-27,3034
2017-08-28,3034
2017-08-29,3034
2017-08-30,3034
2017-08-31,3034
2017-09-01,3034
2017-09-02,3034
2017-09-03,3034
2017-09-04,3034
2017-09-05,3034
2017-09-06,3034
2017-09-07,3034
2017-09-08,3034
2017-09-09,3034
2017-09-10,3034
2017-09-11,3034
2017-09-12,3034
2017-09-13,3034
2017-09-14,3034
2017-09-15,3034
2017-09-16,3034
2017-09-17,3034
2017-09-18,3034
2017-09-19,3034
2017-09-20,3034
2017-09-22,3034
2017-09-23,3034
2017-09-24,3034
2017-09-25,3034
2017-09-26,3034
2017-09-27,3034
2017-09-28,3034
2017-09-29,3034
2017-09-30,3034
2017-10-01,3034
2017-10-02,3034
2017-10-03,2893
2017-10-04,2893
2017-10-05,2893
2017-10-06,2893
2017-10-07,2893
2017-10-08,2893
2017-10-09,2893
2017-10-10,2893
2017-10-11,2893
2017-10-12,2893
2017-10-13,2893
2017-10-14,2893
2017-10-15,2893
2017-10-16,2893
2017-10-17,2893
2017-10-18,2893
2017-10-19,2893
2017-10-20,2893
2017-10-21,2893
2017-10-22,2893
2017-10-23,2893
2017-10-24,2893
2017-10-25,2893
2017-10-26,2893
2017-10-27,2893
2017-10-28,2893
2017-10-29,2893
2017-10-30,2893
2017-10-31,2893
2017-11-01,2893
2017-11-02,2893
2017-11-03,2893
2017-11-04,2893
2017-11-05,2893
2017-11-06,2893
2017-11-07,2893
2017-11-08,2893
2017-11-09,2893
2017-11-10,2893
2017-11-11,2893
2017-11-12,2893
2017-11-13,2893
2017-11-14,2893
2017-11-15,2893
2017-11-16,2893
2017-11-17,2893
2017-11-18,2893
2017-11-19,2893
2017-11-20,2893
2017-11-21,2893
2017-11-22,2893
2017-11-23,2893
2017-11-24,2893
2017-11-25,2893
2017-11-26,2893
2017-11-27,2893
2017-11-28,2893
2017-11-29,2893
2017-11-30,2893
2017-12-01,2893
2017-12-02,2893
2017-12-03,2893
2017-12-04,2893
2017-12-05,2893
2017-12-06,2893
2017-12-07,2893
2017-12-08,2893
2017-12-09,2893
2017-12-10,2893
2017-12-11,2893
2017-12-12,2893
2017-12-13,2757
2017-12-14,2757
2017-12-15,2757
2017-12-16,2757
2017-12-17,2757
2017-12-18,2757
2017-12-19,2757
2017-12-20,2757
2017-12-21,2757
2017-12-22,2757
2017-12-23,2757
2017-12-24,2757
2017-12-25,2757
2017-12-26,2757
2017-12-27,2757
2017-12-28,2757
2017-12-29,2757
2017-12-30,2757
2017-12-31,2757
2018-01-01,2757
2018-01-02,2757
2018-01-03,2757
2018-01-04,2757
2018-01-05,2757
2018-01-06,2757
2018-01-07,2757
2018-01-08,2757
2018-01-09,2757
2018-01-10,2757
2018-01-11,2757
2018-01-12,2757
2018-01-13,2757
2018-01-14,2757
2018-01-15,2757
2018-01-16,2757
2018-01-17,2757
2018-01-18,2757
2018-01-19,2757
2018-01-20,2757
2018-01-21,2757
2018-01-22,2757
2018-01-23,2757
2018-01-24,2757
2018-01-25,2757
2018-01-26,2757
2018-01-27,2757
2018-01-28,2757
2018-01-29,2757
2018-01-30,2635
2018-01-31,2635
2018-02-01,2635
2018-02-02,2635
2018-02-03,2635
2018-02-04,2635
2018-02-05,2635
2018-02-06,2635
2018-02-07,2635
2018-02-08,2635
2018-02-09,2635
2018-02-10,2635
2018-02-11,2635
2018-02-12,2635
2018-02-13,2635
2018-02-14,2635
2018-02-15,2635
2018-02-16,2635
2018-02-17,2635
2018-02-18,2635
2018-02-19,2635
2018-02-20,2635
2018-02-21,2635
2018-02-22,2635
2018-02-23,2635
2018-02-24,2635
2018-02-25,2635
2018-02-26,2635
2018-02-27,2635
2018-02-28,2635
2018-03-01,2635
2018-03-02,2635
2018-03-03,2635
2018-03-04,2635
2018-03-05,2635
2018-03-06,2635
2018-03-07,2635
2018-03-08,2635
2018-03-09,2635
2018-03-10,2635
2018-03-11,2635
2018-03-12,2635
2018-03-13,2635
2018-03-14,2635
2018-03-15,2510
2018-03-16,2510
2018-03-17,2510
2018-03-18,2510
2018-03-20,2510
2018-03-21,2510
2018-03-22,2510
2018-03-23,2510
2018-03-24,2510
2018-03-25,2510
2018-03-26,2510
2018-03-27,2510
2018-03-28,2510
2018-03-29,2510
2018-03-30,2510
2018-03-31,2510
2018-04-01,2510
2018-04-02,2510
2018-04-03,2510
2018-04-04,2510
2018-04-05,2510
2018-04-06,2510
2018-04-07,2510
2018-04-08,2510
2018-04-09,2510
2018-04-10,2510
2018-04-11,2510
2018-04-12,2510
2018-04-13,2510
2018-04-14,2510
2018-04-15,2510
2018-04-16,2510
2018-04-17,2510
2018-04-18,2510
2018-04-19,2510
2018-04-20,2510
2018-04-21,2510
2018-04-22,2510
2018-04-23,2510
2018-04-24,2510
2018-04-25,2510
2018-04-26,2510
2018-04-27,2510
2018-04-28,2396
2018-04-29,2396
2018-04-30,2396
2018-05-01,2396
2018-05-02,2396
2018-05-03,2396
2018-05-04,2396
2018-05-05,2396
2018-05-06,2396
2018-05-07,2396
2018-05-08,2396
2018-05-09,2396
2018-05-10,2396
2018-05-11,2396
2018-05-12,2396
2018-05-13,2396
2018-05-14,2396
2018-05-15,2396
2018-05-16,2396
2018-05-17,2396
2018-05-18,2396
2018-05-19,2396
2018-05-20,2396
2018-05-21,2396
2018-05-22,2396
2018-05-23,2396
2018-05-24,2396
2018-05-25,2396
2018-05-26,2396
2018-05-27,2396
2018-05-28,2396
2018-05-29,2396
2018-05-30,2396
2018-05-31,2396
2018-06-01,2396
2018-06-02,2396
2018-06-03,2396
2018-06-04,2396
2018-06-05,2396
2018-06-06,2289
2018-06-07,2289
2018-06-08,2289
2018-06-09,2289
2018-06-10,2289
2018-06-11,2289
2018-06-12,2289
2018-06-13,2289
2018-06-14,2289
2018-06-15,2289
2018-06-16,2289
2018-06-17,2289
2018-06-18,2289
2018-06-19,2289
2018-06-20,2289
2018-06-21,2289
2018-06-22,2289
2018-06-23,2289
2018-06-24,2289
2018-06-25,2289
2018-06-26,2289
2018-06-27,2289
2018-06-28,2289
2018-06-29,2289
2018-06-30,2289
2018-07-01,2289
2018-07-02,2289
2018-07-03,2289
2018-07-04,2289
2018-07-05,2289
2018-07-06,2289
2018-07-07,2289
2018-07-08,2289
2018-07-09,2182
2018-07-10,2182
2018-07-11,2182
2018-07-12,2182
2018-07-13,2182
2018-07-14,2182
2018-07-15,2182
2018-07-16,2182
2018-07-17,2182
2018-07-18,2182
2018-07-19,2182
2018-07-20,2182
2018-07-21,2182
2018-07-22,2182
2018-07-23,2182
2018-07-24,2182
2018-07-25,2182
2018-07-26,2182
2018-07-27,2182
2018-07-28,2182
2018-07-29,2182
2018-07-30,2182
2018-07-31,2182
2018-08-01,2182
2018-08-02,2182
2018-08-03,2182
2018-08-04,2182
2018-08-05,2182
2018-08-06,2182
2018-08-07,2182
2018-08-08,2081
2018-08-09,2081
2018-08-10,2081
2018-08-11,2081
2018-08-12,2081
2018-08-14,2081
2018-08-16,2081
2018-08-17,2081
2018-08-18,2081
2018-08-19,2081
2018-08-20,2081
2018-08-21,2081
2018-08-22,2081
2018-08-23,2081
2018-08-24,2081
2018-08-25,2081
2018-08-26,2081
2018-08-27,2081
2018-08-28,2081
2018-08-29,2081
2018-08-30,2081
2018-08-31,2081
2018-09-01,2081
2018-09-02,2081
2018-09-03,1984
2018-09-04,1984
2018-09-05,1984
2018-09-06,1984
2018-09-07,1984
2018-09-08,1984
2018-09-09,1984
2018-09-10,1984
2018-09-11,1984
2018-09-12,1984
2018-09-13,1984
2018-09-14,1984
2018-09-15,1984
2018-09-16,1984
2018-09-17,1984
2018-09-18,1984
2018-09-19,1984
2018-09-20,1984
2018-09-21,1984
2018-09-22,1984
2018-09-23,1984
2018-09-24,1984
2018-09-25,1984
2018-09-26,1984
2018-09-27,1984
2018-09-28,1984
2018-09-29,1984
2018-09-30,1984
2018-10-01,1904
2018-10-02,1904
2018-10-03,1904
2018-10-04,1904
2018-10-05,1904
2018-10-06,1904
2018-10-07,1904
2018-10-08,1904
2018-10-09,1904
2018-10-10,1904
2018-10-11,1904
2018-10-12,1904
2018-10-13,1904
2018-10-14,1904
2018-10-15,1904
2018-10-16,1904
2018-10-17,1904
2018-10-18,1904
2018-10-19,1904
2018-10-20,1904
2018-10-21,1904
2018-10-22,1904
2018-10-23,1904
2018-10-24,1904
2018-10-25,1904
2018-10-26,1904
2018-10-27,1820
2018-10-28,1820
2018-10-29,1820
2018-10-30,1820
2018-10-31,1820
2018-11-01,1820
2018-11-03,1820
2018-11-04,1820
2018-11-05,1820
2018-11-06,1820
2018-11-07,1820
2018-11-08,1820
2018-11-09,1820
2018-11-10,1820
2018-11-11,1820
2018-11-12,1820
2018-11-13,1820
2018-11-15,1820
2018-11-16,1820
2018-11-17,1820
2018-11-18,1820
2018-11-19,1738
2018-11-20,1738
2018-11-21,1738
2018-11-22,1738
2018-11-23,1738
2018-11-24,1738
2018-11-25,1738
2018-11-26,1738
2018-11-27,1738
2018-11-28,1738
2018-11-29,1738
2018-12-01,1738
2018-12-02,1738
2018-12-03,1738
2018-12-04,1738
2018-12-05,1738
2018-12-07,1738
2018-12-09,1738
2018-12-10,1656
2018-12-11,1656
2018-12-12,1656
2018-12-13,1656
2018-12-14,1656
2018-12-15,1656
2018-12-16,1656
2018-12-17,1656
2018-12-18,1656
2018-12-19,1656
2018-12-20,1656
2018-12-21,1656
2018-12-22,1656
2018-12-23,1656
2018-12-24,1656
2018-12-25,1656
2018-12-26,1656
2018-12-27,1656
2018-12-28,1656
2018-12-29,1656
2018-12-30,1589
2018-12-31,1589
2019-01-01,1589
2019-01-02,1589
2019-01-03,1589
2019-01-04,1589
2019-01-05,1589
2019-01-06,1589
2019-01-08,1589
2019-01-10,1589
2019-01-11,1589
2019-01-12,1589
2019-01-13,1589
2019-01-14,1589
2019-01-15,1589
2019-01-16,1519
2019-01-17,1519
2019-01-18,1519
2019-01-19,1519
2019-01-20,1519
2019-01-21,1519
2019-01-22,1519
2019-01-23,1519
2019-01-24,1519
2019-01-25,1519
2019-01-26,1519
2019-01-27,1519
2019-01-28,1519
2019-01-29,1519
2019-01-30,1519
2019-01-31,1519
2019-02-01,1519
2019-02-02,1449
2019-02-03,1449
2019-02-04,1449
2019-02-05,1449
2019-02-06,1449
2019-02-07,1449
2019-02-08,1449
2019-02-09,1449
2019-02-10,1449
2019-02-11,1449
2019-02-12,1449
2019-02-13,1449
2019-02-14,1449
2019-02-15,1449
2019-02-16,1449
2019-02-17,1449
2019-02-18,1449
2019-02-19,1380
2019-02-20,1380
2019-02-21,1380
2019-02-22,1380
2019-02-23,1380
2019-02-24,1380
2019-02-25,1380
2019-02-26,1380
2019-02-27,1380
2019-02-28,1380
2019-03-01,1380
2019-03-02,1380
2019-03-03,1380
2019-03-04,1380
2019-03-05,1380
2019-03-06,1380
2019-03-07,1380
2019-03-08,1380
2019-03-09,1380
2019-03-10,1380
2019-03-11,1380
2019-03-12,1380
2019-03-13,1380
2019-03-14,1380
2019-03-15,1318
2019-03-16,1318
