date_obj,Bagged%20dead%20tree price
2016-06-09,1297
2016-06-10,1297
2016-06-11,1297
2016-06-12,1297
2016-06-13,1297
2016-06-14,1297
2016-06-15,1297
2016-06-16,1297
2016-06-17,1297
2016-06-18,1297
2016-06-19,1297
2016-06-20,1297
2016-06-21,1297
2016-06-22,1297
2016-06-23,1297
2016-06-24,1297
2016-06-25,1297
2016-06-26,1297
2016-06-27,1297
2016-06-28,1297
2016-06-29,1297
2016-06-30,1297
2016-07-01,1297
2016-07-02,1297
2016-07-03,1297
2016-07-04,1297
2016-07-05,1297
2016-07-06,1297
2016-07-07,1297
2016-07-08,1297
2016-07-09,1297
2016-07-10,1297
2016-07-11,1297
2016-07-12,1297
2016-07-13,1297
2016-07-14,1297
2016-07-15,1297
2016-07-16,1297
2016-07-17,1297
2016-07-18,1297
2016-07-23,1297
2016-07-24,1297
2016-07-25,1297
2016-07-26,1309
2016-07-27,1309
2016-07-28,1309
2016-07-29,1309
2016-07-30,1309
2016-07-31,1309
2016-08-01,1309
2016-08-02,1309
2016-08-03,1309
2016-08-04,1309
2016-08-05,1309
2016-08-06,1309
2016-08-07,1309
2016-08-08,1309
2016-08-09,1309
2016-08-10,1309
2016-08-11,1309
2016-08-12,1309
2016-08-13,1309
2016-08-14,1309
2016-08-15,1309
2016-08-16,1309
2016-08-17,1309
2016-08-18,1309
2016-08-19,1309
2016-08-20,1309
2016-08-21,1309
2016-08-22,1309
2016-08-23,1309
2016-08-24,1309
2016-08-25,1309
2016-08-26,1309
2016-08-28,1309
2016-08-31,1309
2016-09-01,1309
2016-09-02,1309
2016-09-03,1309
2016-09-04,1309
2016-09-05,1309
2016-09-06,1309
2016-09-07,1309
2016-09-08,1309
2016-09-09,1309
2016-09-10,1309
2016-09-11,1309
2016-09-12,1309
2016-09-13,1309
2016-09-14,1309
2016-09-15,1309
2016-09-16,1309
2016-09-17,1309
2016-09-18,1309
2016-09-19,1309
2016-09-20,1309
2016-09-21,1309
2016-09-22,1309
2016-09-23,1309
2016-09-24,1309
2016-09-25,1309
2016-09-26,1309
2016-09-27,1309
2016-09-28,1309
2016-09-29,1309
2016-09-30,1309
2016-10-01,1309
2016-10-02,1309
2016-10-03,1309
2016-10-04,1309
2016-10-05,1309
2016-10-06,1309
2016-10-07,1309
2016-10-08,1309
2016-10-09,1338
2016-10-10,1338
2016-10-11,1338
2016-10-12,1338
2016-10-13,1338
2016-10-14,1338
2016-10-15,1338
2016-10-16,1338
2016-10-17,1338
2016-10-18,1338
2016-10-19,1338
2016-10-20,1338
2016-10-21,1338
2016-10-22,1338
2016-10-23,1338
2016-10-24,1338
2016-10-25,1338
2016-10-26,1338
2016-10-27,1338
2016-10-28,1338
2016-10-29,1338
2016-10-30,1338
2016-10-31,1338
2016-11-01,1338
2016-11-02,1338
2016-11-03,1338
2016-11-04,1338
2016-11-05,1338
2016-11-06,1338
2016-11-07,1338
2016-11-08,1338
2016-11-09,1338
2016-11-10,1338
2016-11-11,1338
2016-11-12,1338
2016-11-13,1338
2016-11-14,1338
2016-11-15,1338
2016-12-07,1338
2016-12-08,1338
2016-12-09,1338
2016-12-10,1338
2016-12-11,1338
2016-12-12,1338
2016-12-13,1338
2016-12-14,1338
2016-12-15,1338
2016-12-16,1338
2016-12-17,1338
2016-12-18,1338
2016-12-19,1338
2016-12-20,1338
2016-12-21,1366
2016-12-22,1366
2016-12-23,1366
2016-12-24,1366
2016-12-25,1366
2016-12-26,1366
2016-12-27,1366
2016-12-28,1366
2016-12-29,1366
2016-12-30,1366
2016-12-31,1366
2017-01-01,1366
2017-01-02,1366
2017-01-03,1366
2017-01-04,1366
2017-01-05,1366
2017-01-06,1366
2017-01-07,1366
2017-01-08,1366
2017-01-09,1366
2017-01-10,1366
2017-01-11,1366
2017-01-12,1366
2017-01-13,1366
2017-01-14,1366
2017-01-15,1366
2017-01-16,1366
2017-01-17,1366
2017-01-18,1366
2017-01-19,1366
2017-01-20,1366
2017-01-21,1366
2017-01-22,1366
2017-01-23,1366
2017-01-27,1366
2017-01-28,1366
2017-01-29,1366
2017-01-30,1366
2017-01-31,1366
2017-02-01,1366
2017-02-02,1366
2017-02-03,1366
2017-02-04,1366
2017-02-05,1366
2017-02-06,1366
2017-02-07,1366
2017-02-08,1366
2017-02-09,1366
2017-02-10,1366
2017-02-11,1366
2017-02-12,1366
2017-02-13,1366
2017-02-14,1366
2017-02-15,1366
2017-02-16,1366
2017-02-18,1366
2017-02-19,1402
2017-02-20,1402
2017-02-21,1402
2017-02-22,1402
2017-02-23,1402
2017-02-24,1402
2017-02-25,1402
2017-02-26,1402
2017-02-27,1402
2017-02-28,1402
2017-03-01,1402
2017-03-02,1402
2017-03-03,1402
2017-03-04,1402
2017-03-05,1402
2017-03-06,1402
2017-03-07,1402
2017-03-08,1402
2017-03-09,1402
2017-03-10,1402
2017-03-11,1402
2017-03-12,1402
2017-03-13,1402
2017-03-14,1402
2017-03-15,1402
2017-03-16,1402
2017-03-17,1402
2017-03-18,1402
2017-03-19,1402
2017-03-20,1402
2017-03-21,1402
2017-03-22,1402
2017-03-23,1402
2017-03-24,1402
2017-03-25,1402
2017-03-26,1402
2017-03-27,1402
2017-03-28,1402
2017-03-29,1402
2017-03-30,1402
2017-03-31,1402
2017-04-01,1402
2017-04-02,1402
2017-04-03,1402
2017-04-04,1402
2017-04-05,1402
2017-04-12,1402
2017-04-13,1402
2017-04-14,1402
2017-04-15,1402
2017-04-16,1402
2017-04-17,1402
2017-04-18,1426
2017-04-19,1426
2017-04-20,1426
2017-04-21,1426
2017-04-22,1426
2017-04-23,1426
2017-04-24,1426
2017-04-25,1426
2017-04-26,1426
2017-04-27,1426
2017-04-28,1426
2017-04-29,1426
2017-04-30,1426
2017-05-01,1426
2017-05-02,1426
2017-05-03,1426
2017-05-04,1426
2017-05-05,1426
2017-05-06,1426
2017-05-07,1426
2017-05-08,1426
2017-05-09,1426
2017-05-10,1426
2017-05-11,1426
2017-05-12,1426
2017-05-13,1426
2017-05-14,1426
2017-05-15,1426
2017-05-16,1426
2017-05-17,1426
2017-05-18,1426
2017-05-19,1426
2017-05-20,1426
2017-05-21,1426
2017-05-22,1426
2017-05-23,1426
2017-05-24,1426
2017-05-25,1426
2017-05-26,1426
2017-05-27,1426
2017-05-28,1426
2017-05-29,1426
2017-05-30,1426
2017-05-31,1426
2017-06-01,1426
2017-06-02,1426
2017-06-03,1426
2017-06-04,1426
2017-06-05,1426
2017-06-06,1426
2017-06-07,1426
2017-06-08,1426
2017-06-09,1426
2017-06-10,1426
2017-06-11,1426
2017-06-12,1426
2017-06-13,1433
2017-06-14,1433
2017-06-15,1433
2017-06-16,1433
2017-06-17,1433
2017-06-18,1433
2017-06-19,1433
2017-06-20,1433
2017-06-21,1433
2017-06-22,1433
2017-06-23,1433
2017-06-24,1433
2017-06-25,1433
2017-06-26,1433
2017-06-27,1433
2017-06-28,1433
2017-06-29,1433
2017-06-30,1433
2017-07-01,1433
2017-07-02,1433
2017-07-03,1433
2017-07-04,1433
2017-07-05,1433
2017-07-06,1433
2017-07-07,1433
2017-07-08,1433
2017-07-09,1433
2017-07-13,1433
2017-07-14,1433
2017-07-15,1433
2017-07-16,1433
2017-07-17,1433
2017-07-18,1433
2017-07-19,1433
2017-07-20,1433
2017-07-21,1433
2017-07-22,1433
2017-07-23,1433
2017-07-24,1433
2017-07-25,1433
2017-07-26,1433
2017-07-27,1433
2017-07-28,1433
2017-07-29,1433
2017-07-30,1433
2017-07-31,1433
2017-08-01,1433
2017-08-02,1433
2017-08-03,1433
2017-08-04,1433
2017-08-05,1448
2017-08-06,1448
2017-08-07,1448
2017-08-08,1448
2017-08-09,1448
2017-08-10,1448
2017-08-11,1448
2017-08-12,1448
2017-08-13,1448
2017-08-14,1448
2017-08-15,1448
2017-08-16,1448
2017-08-17,1448
2017-08-18,1448
2017-08-19,1448
2017-08-20,1448
2017-08-21,1448
2017-08-22,1448
2017-08-23,1448
2017-08-24,1448
2017-08-25,1448
2017-08-26,1448
2017-08-27,1448
2017-08-28,1448
2017-08-29,1448
2017-08-30,1448
2017-08-31,1448
2017-09-01,1448
2017-09-02,1448
2017-09-03,1448
2017-09-04,1448
2017-09-05,1448
2017-09-06,1448
2017-09-07,1448
2017-09-08,1448
2017-09-09,1448
2017-09-10,1448
2017-09-11,1448
2017-09-12,1448
2017-09-13,1448
2017-09-14,1448
2017-09-15,1448
2017-09-16,1448
2017-09-17,1448
2017-09-18,1448
2017-09-19,1448
2017-09-20,1448
2017-09-22,1448
2017-09-23,1448
2017-09-24,1448
2017-09-25,1448
2017-09-26,1448
2017-09-27,1448
2017-09-28,1448
2017-09-29,1448
2017-09-30,1448
2017-10-01,1448
2017-10-02,1448
2017-10-03,1461
2017-10-04,1461
2017-10-05,1461
2017-10-06,1461
2017-10-07,1461
2017-10-08,1461
2017-10-09,1461
2017-10-10,1461
2017-10-11,1461
2017-10-12,1461
2017-10-13,1461
2017-10-14,1461
2017-10-15,1461
2017-10-16,1461
2017-10-17,1461
2017-10-18,1461
2017-10-19,1461
2017-10-20,1461
2017-10-21,1461
2017-10-22,1461
2017-10-23,1461
2017-10-24,1461
2017-10-25,1461
2017-10-26,1461
2017-10-27,1461
2017-10-28,1461
2017-10-29,1461
2017-10-30,1461
2017-10-31,1461
2017-11-01,1461
2017-11-02,1461
2017-11-03,1461
2017-11-04,1461
2017-11-05,1461
2017-11-06,1461
2017-11-07,1461
2017-11-08,1461
2017-11-09,1461
2017-11-10,1461
2017-11-11,1461
2017-11-12,1461
2017-11-13,1461
2017-11-14,1461
2017-11-15,1461
2017-11-16,1461
2017-11-17,1461
2017-11-18,1461
2017-11-19,1461
2017-11-20,1461
2017-11-21,1461
2017-11-22,1461
2017-11-23,1461
2017-11-24,1461
2017-11-25,1461
2017-11-26,1461
2017-11-27,1461
2017-11-28,1461
2017-11-29,1461
2017-11-30,1461
2017-12-01,1461
2017-12-02,1461
2017-12-03,1461
2017-12-04,1461
2017-12-05,1482
2017-12-06,1482
2017-12-07,1482
2017-12-08,1482
2017-12-09,1482
2017-12-10,1482
2017-12-11,1482
2017-12-12,1482
2017-12-13,1482
2017-12-14,1482
2017-12-15,1482
2017-12-16,1482
2017-12-17,1482
2017-12-18,1482
2017-12-19,1482
2017-12-20,1482
2017-12-21,1482
2017-12-22,1482
2017-12-23,1482
2017-12-24,1482
2017-12-25,1482
2017-12-26,1482
2017-12-27,1482
2017-12-28,1482
2017-12-29,1482
2017-12-30,1482
2017-12-31,1482
2018-01-01,1482
2018-01-02,1482
2018-01-03,1482
2018-01-04,1482
2018-01-05,1482
2018-01-06,1482
2018-01-07,1482
2018-01-08,1482
2018-01-09,1482
2018-01-10,1482
2018-01-11,1482
2018-01-12,1482
2018-01-13,1482
2018-01-14,1482
2018-01-15,1482
2018-01-16,1482
2018-01-17,1482
2018-01-18,1482
2018-01-19,1482
2018-01-20,1482
2018-01-21,1482
2018-01-22,1482
2018-01-23,1482
2018-01-24,1518
2018-01-25,1518
2018-01-26,1518
2018-01-27,1518
2018-01-28,1518
2018-01-29,1518
2018-01-30,1518
2018-01-31,1518
2018-02-01,1518
2018-02-02,1518
2018-02-03,1518
2018-02-04,1518
2018-02-05,1518
2018-02-06,1518
2018-02-07,1518
2018-02-08,1518
2018-02-09,1518
2018-02-10,1518
2018-02-11,1518
2018-02-12,1518
2018-02-13,1518
2018-02-14,1518
2018-02-15,1518
2018-02-16,1518
2018-02-17,1518
2018-02-18,1518
2018-02-19,1518
2018-02-20,1518
2018-02-21,1518
2018-02-22,1518
2018-02-23,1518
2018-02-24,1518
2018-02-25,1518
2018-02-26,1518
2018-02-27,1518
2018-02-28,1518
2018-03-01,1518
2018-03-02,1518
2018-03-03,1518
2018-03-04,1518
2018-03-05,1518
2018-03-06,1518
2018-03-07,1518
2018-03-08,1518
2018-03-09,1518
2018-03-10,1551
2018-03-11,1551
2018-03-12,1551
2018-03-13,1551
2018-03-14,1551
2018-03-15,1551
2018-03-16,1551
2018-03-17,1551
2018-03-18,1551
2018-03-20,1551
2018-03-22,1551
2018-03-23,1551
2018-03-24,1551
2018-03-25,1551
2018-03-26,1551
2018-03-27,1551
2018-03-28,1551
2018-03-29,1551
2018-03-30,1551
2018-03-31,1551
2018-04-01,1551
2018-04-02,1551
2018-04-03,1551
2018-04-04,1551
2018-04-05,1551
2018-04-06,1551
2018-04-07,1551
2018-04-08,1551
2018-04-09,1551
2018-04-10,1551
2018-04-11,1551
2018-04-12,1551
2018-04-13,1551
2018-04-14,1551
2018-04-15,1551
2018-04-16,1551
2018-04-17,1551
2018-04-18,1551
2018-04-19,1551
2018-04-20,1551
2018-04-21,1551
2018-04-22,1551
2018-04-23,1551
2018-04-24,1551
2018-04-25,1551
2018-04-26,1551
2018-04-27,1551
2018-04-28,1551
2018-04-29,1534
2018-04-30,1534
2018-05-01,1534
2018-05-02,1534
2018-05-03,1534
2018-05-04,1534
2018-05-05,1534
2018-05-06,1534
2018-05-07,1534
2018-05-08,1534
2018-05-09,1534
2018-05-10,1534
2018-05-11,1534
2018-05-12,1534
2018-05-13,1534
2018-05-14,1534
2018-05-15,1534
2018-05-16,1534
2018-05-17,1534
2018-05-18,1534
2018-05-19,1534
2018-05-20,1534
2018-05-21,1534
2018-05-22,1534
2018-05-23,1534
2018-05-24,1534
2018-05-25,1534
2018-05-26,1534
2018-05-27,1534
2018-05-28,1534
2018-05-29,1534
2018-05-30,1534
2018-05-31,1534
2018-06-01,1534
2018-06-02,1534
2018-06-03,1534
2018-06-04,1534
2018-06-05,1534
2018-06-06,1534
2018-06-07,1534
2018-06-08,1534
2018-06-09,1534
2018-06-10,1534
2018-06-11,1534
2018-06-12,1534
2018-06-13,1534
2018-06-14,1534
2018-06-15,1534
2018-06-16,1534
2018-06-17,1563
2018-06-18,1563
2018-06-19,1563
2018-06-20,1563
2018-06-21,1563
2018-06-22,1563
2018-06-23,1563
2018-06-24,1563
2018-06-25,1563
2018-06-26,1563
2018-06-27,1563
2018-06-28,1563
2018-06-29,1563
2018-06-30,1563
2018-07-01,1563
2018-07-02,1563
2018-07-03,1563
2018-07-04,1563
2018-07-05,1563
2018-07-06,1563
2018-07-07,1563
2018-07-08,1563
2018-07-09,1563
2018-07-10,1563
2018-07-11,1563
2018-07-12,1563
2018-07-13,1563
2018-07-14,1563
2018-07-15,1563
2018-07-16,1563
2018-07-17,1563
2018-07-18,1563
2018-07-19,1563
2018-07-20,1563
2018-07-21,1563
2018-07-22,1563
2018-07-23,1563
2018-07-24,1563
2018-07-25,1563
2018-07-26,1563
2018-07-27,1563
2018-07-28,1563
2018-07-29,1563
2018-07-30,1563
2018-07-31,1563
2018-08-01,1563
2018-08-02,1563
2018-08-03,1563
2018-08-04,1563
2018-08-05,1563
2018-08-06,1563
2018-08-07,1563
2018-08-08,1563
2018-08-09,1563
2018-08-10,1563
2018-08-11,1563
2018-08-12,1563
2018-08-14,1563
2018-08-16,1515
2018-08-17,1515
2018-08-18,1515
2018-08-19,1515
2018-08-20,1515
2018-08-21,1515
2018-08-22,1515
2018-08-23,1515
2018-08-24,1515
2018-08-25,1515
2018-08-26,1515
2018-08-27,1515
2018-08-28,1515
2018-08-29,1515
2018-08-30,1515
2018-08-31,1515
2018-09-01,1515
2018-09-02,1515
2018-09-03,1515
2018-09-04,1515
2018-09-05,1515
2018-09-06,1515
2018-09-07,1515
2018-09-08,1515
2018-09-09,1515
2018-09-10,1515
2018-09-11,1515
2018-09-12,1515
2018-09-13,1515
2018-09-14,1515
2018-09-15,1524
2018-09-16,1524
2018-09-17,1524
2018-09-18,1524
2018-09-19,1524
2018-09-20,1524
2018-09-21,1524
2018-09-22,1524
2018-09-23,1524
2018-09-24,1524
2018-09-25,1524
2018-09-26,1524
2018-09-27,1524
2018-09-28,1524
2018-09-29,1524
2018-09-30,1524
2018-10-01,1524
2018-10-02,1524
2018-10-03,1524
2018-10-04,1524
2018-10-05,1524
2018-10-06,1524
2018-10-07,1524
2018-10-08,1524
2018-10-09,1524
2018-10-10,1524
2018-10-11,1524
2018-10-12,1524
2018-10-13,1524
2018-10-14,1524
2018-10-15,1524
2018-10-16,1515
2018-10-17,1515
2018-10-18,1515
2018-10-19,1515
2018-10-20,1515
2018-10-21,1515
2018-10-22,1515
2018-10-23,1515
2018-10-24,1515
2018-10-25,1515
2018-10-26,1515
2018-10-27,1515
2018-10-28,1515
2018-10-29,1515
2018-10-30,1515
2018-10-31,1515
2018-11-01,1515
2018-11-03,1515
2018-11-04,1515
2018-11-05,1515
2018-11-06,1515
2018-11-07,1515
2018-11-08,1515
2018-11-09,1515
2018-11-10,1506
2018-11-11,1506
2018-11-12,1506
2018-11-13,1506
2018-11-14,1506
2018-11-15,1506
2018-11-16,1506
2018-11-17,1506
2018-11-18,1506
2018-11-19,1506
2018-11-20,1506
2018-11-21,1506
2018-11-22,1506
2018-11-23,1506
2018-11-24,1506
2018-11-25,1456
2018-11-26,1456
2018-11-27,1456
2018-11-28,1456
2018-11-29,1456
2018-12-01,1456
2018-12-02,1456
2018-12-03,1456
2018-12-04,1456
2018-12-05,1456
2018-12-07,1456
2018-12-09,1456
2018-12-10,1473
2018-12-11,1473
2018-12-12,1473
2018-12-13,1473
2018-12-14,1473
2018-12-15,1473
2018-12-16,1473
2018-12-17,1473
2018-12-18,1473
2018-12-19,1473
2018-12-20,1473
2018-12-21,1473
2018-12-22,1473
2018-12-23,1473
2018-12-24,1473
2018-12-25,1473
2018-12-26,1473
2018-12-27,1483
2018-12-28,1483
2018-12-29,1483
2018-12-30,1483
2018-12-31,1483
2019-01-01,1483
2019-01-02,1483
2019-01-03,1483
2019-01-04,1483
2019-01-05,1483
2019-01-06,1483
2019-01-08,1483
2019-01-10,1483
2019-01-11,1483
2019-01-12,1466
2019-01-13,1466
2019-01-14,1466
2019-01-15,1466
2019-01-16,1466
2019-01-17,1466
2019-01-18,1466
2019-01-19,1466
2019-01-20,1466
2019-01-21,1466
2019-01-22,1466
2019-01-23,1466
2019-01-24,1466
2019-01-25,1466
2019-01-26,1466
2019-01-27,1466
2019-01-28,1466
2019-01-29,1494
2019-01-30,1494
2019-01-31,1494
2019-02-01,1494
2019-02-02,1494
2019-02-03,1494
2019-02-04,1494
2019-02-05,1494
2019-02-06,1494
2019-02-07,1494
2019-02-08,1494
2019-02-09,1494
2019-02-10,1494
2019-02-11,1494
2019-02-12,1494
2019-02-13,1494
2019-02-14,1494
2019-02-15,1494
2019-02-16,1494
2019-02-17,1486
2019-02-18,1486
2019-02-19,1486
2019-02-20,1486
2019-02-21,1486
2019-02-22,1486
2019-02-23,1486
2019-02-24,1486
2019-02-25,1486
2019-02-26,1486
2019-02-27,1486
2019-02-28,1486
2019-03-01,1486
2019-03-02,1486
2019-03-03,1486
2019-03-04,1486
2019-03-05,1486
2019-03-06,1486
2019-03-07,1486
2019-03-08,1486
2019-03-09,1486
2019-03-10,1486
2019-03-11,1486
2019-03-12,1486
2019-03-13,1486
2019-03-14,1486
