date_obj,Black%20med%20helm price
2016-04-29,411
2016-04-30,411
2016-05-01,411
2016-05-02,411
2016-05-03,391
2016-05-04,391
2016-05-05,391
2016-05-06,391
2016-05-07,391
2016-05-08,391
2016-05-09,391
2016-05-10,379
2016-05-11,379
2016-05-12,379
2016-05-13,379
2016-05-14,379
2016-05-15,379
2016-05-16,379
2016-05-17,365
2016-05-18,365
2016-05-19,365
2016-05-22,365
2016-05-23,352
2016-05-24,352
2016-05-25,352
2016-05-26,352
2016-05-27,352
2016-05-28,352
2016-05-29,337
2016-05-30,337
2016-05-31,337
2016-06-01,337
2016-06-02,337
2016-06-03,321
2016-06-04,321
2016-06-05,321
2016-06-06,321
2016-06-07,321
2016-06-08,321
2016-06-09,311
2016-06-10,311
2016-06-11,311
2016-06-12,311
2016-06-13,311
2016-06-14,302
2016-06-15,302
2016-06-16,302
2016-06-17,302
2016-06-18,302
2016-06-19,316
2016-06-20,316
2016-06-21,316
2016-06-22,316
2016-06-23,316
2016-06-24,332
2016-06-25,332
2016-06-26,332
2016-06-27,332
2016-06-28,332
2016-06-29,332
2016-06-30,349
2016-07-01,349
2016-07-02,349
2016-07-03,349
2016-07-04,349
2016-07-05,349
2016-07-06,367
2016-07-07,367
2016-07-08,367
2016-07-09,367
2016-07-10,367
2016-07-11,367
2016-07-12,385
2016-07-13,385
2016-07-14,385
2016-07-15,385
2016-07-16,385
2016-07-17,385
2016-07-18,390
2016-07-23,390
2016-07-24,390
2016-07-25,408
2016-07-26,408
2016-07-27,408
2016-07-28,408
2016-07-29,408
2016-07-30,408
2016-07-31,408
2016-08-01,417
2016-08-02,417
2016-08-03,417
2016-08-04,417
2016-08-05,417
2016-08-06,417
2016-08-07,417
2016-08-08,410
2016-08-09,410
2016-08-10,410
2016-08-11,410
2016-08-12,410
2016-08-13,410
2016-08-14,410
2016-08-15,411
2016-08-16,411
2016-08-17,411
2016-08-18,411
2016-08-19,411
2016-08-20,411
2016-08-21,411
2016-08-22,428
2016-08-23,428
2016-08-24,428
2016-08-25,428
2016-08-26,428
2016-08-28,428
2016-08-31,419
2016-09-01,419
2016-09-02,419
2016-09-03,419
2016-09-04,419
2016-09-05,414
2016-09-06,414
2016-09-07,414
2016-09-08,414
2016-09-09,414
2016-09-10,414
2016-09-11,414
2016-09-12,414
2016-09-13,405
2016-09-14,405
2016-09-15,405
2016-09-16,405
2016-09-17,405
2016-09-18,405
2016-09-19,405
2016-09-20,405
2016-09-21,405
2016-09-22,398
2016-09-23,398
2016-09-24,398
2016-09-25,398
2016-09-26,398
2016-09-27,398
2016-09-28,398
2016-09-29,398
2016-09-30,382
2016-10-01,382
2016-10-02,382
2016-10-03,382
2016-10-04,382
2016-10-05,382
2016-10-06,382
2016-10-07,382
2016-10-08,365
2016-10-09,365
2016-10-10,365
2016-10-11,365
2016-10-12,365
2016-10-13,365
2016-10-14,365
2016-10-15,365
2016-10-16,355
2016-10-17,355
2016-10-18,355
2016-10-19,355
2016-10-20,355
2016-10-21,355
2016-10-22,355
2016-10-23,343
2016-10-24,343
2016-10-25,343
2016-10-26,343
2016-10-27,343
2016-10-28,343
2016-10-29,343
2016-10-30,360
2016-10-31,360
2016-11-01,360
2016-11-02,360
2016-11-03,360
2016-11-04,360
2016-11-05,360
2016-11-06,360
2016-11-07,345
2016-11-08,345
2016-11-09,345
2016-11-10,345
2016-11-11,345
2016-11-12,345
2016-11-13,345
2016-11-14,331
2016-11-15,331
2016-12-07,278
2016-12-08,278
2016-12-09,278
2016-12-10,278
2016-12-11,278
2016-12-12,271
2016-12-13,271
2016-12-14,271
2016-12-15,271
2016-12-16,271
2016-12-17,271
2016-12-18,264
2016-12-19,264
2016-12-20,264
2016-12-21,264
2016-12-22,264
2016-12-23,264
2016-12-24,253
2016-12-25,253
2016-12-26,253
2016-12-27,253
2016-12-28,253
2016-12-29,243
2016-12-30,243
2016-12-31,243
2017-01-01,243
2017-01-02,236
2017-01-03,236
2017-01-04,236
2017-01-05,236
2017-01-06,236
2017-01-07,230
2017-01-08,230
2017-01-09,230
2017-01-10,230
2017-01-11,230
2017-01-12,227
2017-01-13,227
2017-01-14,227
2017-01-15,227
2017-01-16,227
2017-01-17,224
2017-01-18,224
2017-01-19,224
2017-01-20,224
2017-01-21,224
2017-01-22,216
2017-01-23,216
2017-01-27,212
2017-01-28,212
2017-01-29,212
2017-01-30,212
2017-01-31,212
2017-02-01,203
2017-02-02,203
2017-02-03,203
2017-02-04,203
2017-02-05,203
2017-02-06,210
2017-02-07,210
2017-02-08,210
2017-02-09,210
2017-02-10,210
2017-02-11,220
2017-02-12,220
2017-02-13,220
2017-02-14,220
2017-02-15,220
2017-02-16,229
2017-02-18,229
2017-02-19,229
2017-02-20,229
2017-02-21,229
2017-02-22,238
2017-02-23,238
2017-02-24,238
2017-02-25,238
2017-02-26,238
2017-02-27,238
2017-02-28,228
2017-03-01,228
2017-03-02,228
2017-03-03,228
2017-03-04,228
2017-03-05,239
2017-03-06,239
2017-03-07,239
2017-03-08,239
2017-03-09,239
2017-03-10,242
2017-03-11,242
2017-03-12,242
2017-03-13,242
2017-03-14,240
2017-03-15,240
2017-03-16,240
2017-03-17,240
2017-03-18,240
2017-03-19,239
2017-03-20,239
2017-03-21,239
2017-03-22,239
2017-03-23,239
2017-03-24,244
2017-03-25,244
2017-03-26,244
2017-03-27,244
2017-03-28,244
2017-03-29,245
2017-03-30,245
2017-03-31,245
2017-04-01,245
2017-04-02,245
2017-04-03,237
2017-04-04,237
2017-04-12,246
2017-04-13,246
2017-04-14,246
2017-04-15,250
2017-04-16,250
2017-04-17,250
2017-04-18,250
2017-04-19,240
2017-04-20,240
2017-04-21,240
2017-04-22,240
2017-04-23,240
2017-04-24,235
2017-04-25,235
2017-04-26,235
2017-04-27,235
2017-04-28,235
2017-04-29,228
2017-04-30,228
2017-05-01,228
2017-05-02,228
2017-05-03,228
2017-05-04,222
2017-05-05,222
2017-05-06,222
2017-05-07,222
2017-05-08,222
2017-05-09,218
2017-05-10,218
2017-05-11,218
2017-05-12,218
2017-05-13,216
2017-05-14,216
2017-05-15,216
2017-05-16,216
2017-05-17,216
2017-05-18,208
2017-05-19,208
2017-05-20,208
2017-05-21,208
2017-05-22,208
2017-05-23,204
2017-05-24,204
2017-05-25,204
2017-05-26,204
2017-05-27,202
2017-05-28,202
2017-05-29,202
2017-05-30,202
2017-05-31,202
2017-06-01,199
2017-06-02,199
2017-06-03,199
2017-06-04,199
2017-06-05,198
2017-06-06,198
2017-06-07,198
2017-06-08,198
2017-06-09,199
2017-06-10,199
2017-06-11,199
2017-06-12,199
2017-06-13,192
2017-06-14,192
2017-06-15,192
2017-06-16,192
2017-06-17,192
2017-06-18,193
2017-06-19,193
2017-06-20,193
2017-06-21,193
2017-06-22,193
2017-06-23,195
2017-06-24,195
2017-06-25,195
2017-06-26,195
2017-06-27,200
2017-06-28,200
2017-06-29,200
2017-06-30,200
2017-07-01,200
2017-07-02,195
2017-07-03,195
2017-07-04,195
2017-07-05,195
2017-07-06,189
2017-07-07,189
2017-07-08,189
2017-07-13,187
2017-07-14,193
2017-07-15,193
2017-07-16,193
2017-07-17,193
2017-07-18,193
2017-07-19,200
2017-07-20,200
2017-07-21,200
2017-07-22,200
2017-07-23,195
2017-07-24,195
2017-07-25,195
2017-07-26,195
2017-07-27,194
2017-07-28,194
2017-07-29,194
2017-07-30,194
2017-07-31,194
2017-08-01,196
2017-08-02,196
2017-08-03,196
2017-08-04,196
2017-08-05,204
2017-08-06,204
2017-08-07,204
2017-08-08,204
2017-08-09,204
2017-08-10,204
2017-08-11,204
2017-08-12,204
2017-08-13,201
2017-08-14,201
2017-08-15,201
2017-08-16,201
2017-08-17,212
2017-08-18,212
2017-08-19,212
2017-08-20,212
2017-08-21,212
2017-08-22,223
2017-08-23,223
2017-08-24,223
2017-08-25,223
2017-08-26,234
2017-08-27,234
2017-08-28,234
2017-08-29,234
2017-08-30,245
2017-08-31,245
2017-09-01,245
2017-09-02,245
2017-09-03,258
2017-09-04,258
2017-09-05,258
2017-09-06,258
2017-09-07,266
2017-09-08,266
2017-09-09,266
2017-09-10,256
2017-09-11,256
2017-09-12,256
2017-09-13,256
2017-09-14,250
2017-09-15,250
2017-09-16,250
2017-09-17,250
2017-09-18,243
2017-09-19,243
2017-09-20,243
2017-09-22,232
2017-09-23,232
2017-09-24,232
2017-09-25,232
2017-09-26,233
2017-09-27,233
2017-09-28,233
2017-09-29,233
2017-09-30,232
2017-10-01,232
2017-10-02,232
2017-10-03,232
2017-10-04,232
2017-10-05,235
2017-10-06,235
2017-10-07,235
2017-10-08,235
2017-10-09,228
2017-10-10,228
2017-10-11,228
2017-10-12,228
2017-10-13,219
2017-10-14,219
2017-10-15,219
2017-10-16,219
2017-10-17,211
2017-10-18,211
2017-10-19,211
2017-10-20,211
2017-10-21,204
2017-10-22,204
2017-10-23,204
2017-10-24,204
2017-10-25,197
2017-10-26,197
2017-10-27,197
2017-10-28,197
2017-10-29,190
2017-10-30,190
2017-10-31,190
2017-11-01,190
2017-11-02,198
2017-11-03,198
2017-11-04,198
2017-11-05,197
2017-11-06,197
2017-11-07,197
2017-11-08,197
2017-11-09,205
2017-11-10,205
2017-11-11,205
2017-11-12,216
2017-11-13,216
2017-11-14,216
2017-11-15,216
2017-11-16,217
2017-11-17,217
2017-11-18,217
2017-11-19,217
2017-11-20,213
2017-11-21,213
2017-11-22,213
2017-11-23,213
2017-11-24,205
2017-11-25,205
2017-11-26,205
2017-11-27,205
2017-11-28,205
2017-11-29,205
2017-11-30,205
2017-12-01,205
2017-12-02,198
2017-12-03,198
2017-12-04,198
2017-12-05,198
2017-12-06,193
2017-12-07,193
2017-12-08,193
2017-12-09,193
2017-12-10,192
2017-12-11,192
2017-12-12,192
2017-12-13,192
2017-12-14,197
2017-12-15,197
2017-12-16,197
2017-12-17,197
2017-12-18,195
2017-12-19,195
2017-12-20,195
2017-12-21,195
2017-12-22,193
2017-12-23,193
2017-12-24,193
2017-12-25,193
2017-12-26,187
2017-12-27,187
2017-12-28,187
2017-12-29,187
2017-12-30,190
2017-12-31,190
2018-01-01,190
2018-01-02,190
2018-01-03,187
2018-01-04,187
2018-01-05,187
2018-01-06,188
2018-01-07,188
2018-01-08,188
2018-01-09,187
2018-01-10,187
2018-01-11,187
2018-01-12,187
2018-01-13,184
2018-01-14,184
2018-01-15,184
2018-01-16,176
2018-01-17,176
2018-01-18,176
2018-01-19,176
2018-01-20,172
2018-01-21,172
2018-01-22,172
2018-01-23,178
2018-01-24,178
2018-01-25,181
2018-01-26,181
2018-01-27,176
2018-01-28,176
2018-01-29,178
2018-01-30,178
2018-01-31,180
2018-02-01,180
2018-02-02,180
2018-02-03,179
2018-02-04,179
2018-02-05,183
2018-02-06,183
2018-02-07,177
2018-02-08,177
2018-02-09,178
2018-02-10,178
2018-02-11,175
2018-02-12,175
2018-02-13,178
2018-02-14,178
2018-02-15,183
2018-02-16,183
2018-02-17,184
2018-02-18,184
2018-02-19,180
2018-02-20,180
2018-02-21,180
2018-02-22,180
2018-02-23,178
2018-02-24,178
2018-02-25,172
2018-02-26,172
2018-02-27,180
2018-02-28,180
2018-03-01,180
2018-03-02,175
2018-03-03,175
2018-03-04,172
2018-03-05,172
2018-03-06,175
2018-03-07,175
2018-03-08,184
2018-03-09,184
2018-03-10,194
2018-03-11,194
2018-03-12,204
2018-03-13,204
2018-03-14,215
2018-03-15,215
2018-03-16,215
2018-03-17,222
2018-03-18,222
2018-03-20,228
2018-03-21,228
2018-03-22,228
2018-03-23,240
2018-03-24,240
2018-03-25,247
2018-03-26,247
2018-03-27,252
2018-03-28,252
2018-03-29,253
2018-03-30,253
2018-03-31,253
2018-04-01,258
2018-04-02,258
2018-04-03,266
2018-04-04,266
2018-04-05,266
2018-04-06,280
2018-04-07,280
2018-04-08,294
2018-04-09,294
2018-04-10,309
2018-04-11,309
2018-04-12,325
2018-04-13,325
2018-04-14,325
2018-04-15,340
2018-04-16,340
2018-04-17,350
2018-04-18,350
2018-04-19,350
2018-04-20,355
2018-04-21,355
2018-04-22,367
2018-04-23,367
2018-04-24,359
2018-04-25,359
2018-04-26,359
2018-04-27,352
2018-04-28,352
2018-04-29,350
2018-04-30,350
2018-05-01,347
2018-05-02,347
2018-05-03,347
2018-05-04,334
2018-05-05,334
2018-05-06,322
2018-05-07,322
2018-05-08,309
2018-05-09,309
2018-05-10,295
2018-05-11,295
2018-05-12,284
2018-05-13,284
2018-05-14,273
2018-05-15,273
2018-05-16,260
2018-05-17,260
2018-05-18,251
2018-05-19,251
2018-05-20,248
2018-05-21,248
2018-05-22,239
2018-05-23,239
2018-05-24,240
2018-05-25,240
2018-05-26,239
2018-05-27,239
2018-05-28,239
2018-05-29,242
2018-05-30,242
2018-05-31,242
2018-06-01,241
2018-06-02,241
2018-06-03,233
2018-06-04,233
2018-06-05,230
2018-06-06,230
2018-06-07,230
2018-06-08,226
2018-06-09,226
2018-06-10,226
2018-06-11,231
2018-06-12,231
2018-06-13,233
2018-06-14,233
2018-06-15,233
2018-06-16,229
2018-06-17,229
2018-06-18,227
2018-06-19,227
2018-06-20,227
2018-06-21,219
2018-06-22,219
2018-06-23,219
2018-06-24,216
2018-06-25,216
2018-06-26,216
2018-06-27,211
2018-06-28,211
2018-06-29,213
2018-06-30,213
2018-07-01,211
2018-07-02,211
2018-07-03,211
2018-07-04,206
2018-07-05,206
2018-07-06,215
2018-07-07,215
2018-07-08,215
2018-07-09,219
2018-07-10,219
2018-07-11,215
2018-07-12,215
2018-07-13,209
2018-07-14,209
2018-07-15,207
2018-07-16,207
2018-07-17,212
2018-07-18,212
2018-07-19,212
2018-07-20,216
2018-07-21,216
2018-07-22,219
2018-07-23,219
2018-07-24,227
2018-07-25,227
2018-07-26,228
2018-07-27,225
2018-07-28,225
2018-07-29,216
2018-07-30,216
2018-07-31,211
2018-08-01,211
2018-08-02,219
2018-08-03,219
2018-08-04,225
2018-08-05,225
2018-08-06,220
2018-08-07,220
2018-08-08,220
2018-08-09,220
2018-08-10,230
2018-08-11,230
2018-08-12,242
2018-08-14,246
2018-08-16,259
2018-08-17,256
2018-08-18,256
2018-08-19,249
2018-08-20,239
2018-08-21,239
2018-08-22,238
2018-08-23,238
2018-08-24,229
2018-08-25,236
2018-08-26,236
2018-08-27,225
2018-08-28,225
2018-08-29,225
2018-08-30,220
2018-08-31,215
2018-09-01,215
2018-09-02,211
2018-09-03,211
2018-09-04,209
2018-09-05,209
2018-09-06,205
2018-09-07,196
2018-09-08,189
2018-09-09,189
2018-09-10,186
2018-09-11,186
2018-09-12,181
2018-09-13,181
2018-09-14,180
2018-09-15,184
2018-09-16,184
2018-09-17,181
2018-09-18,184
2018-09-19,184
2018-09-20,184
2018-09-21,184
2018-09-22,180
2018-09-23,180
2018-09-24,175
2018-09-25,175
2018-09-26,170
2018-09-27,170
2018-09-28,167
2018-09-29,167
2018-09-30,164
2018-10-01,164
2018-10-02,163
2018-10-03,163
2018-10-04,163
2018-10-05,163
2018-10-06,162
2018-10-07,162
2018-10-08,166
2018-10-09,166
2018-10-10,167
2018-10-11,167
2018-10-12,174
2018-10-13,174
2018-10-14,170
2018-10-15,170
2018-10-16,179
2018-10-17,179
2018-10-18,177
2018-10-19,177
2018-10-20,173
2018-10-21,173
2018-10-22,176
2018-10-23,176
2018-10-24,180
2018-10-25,180
2018-10-26,185
2018-10-27,185
2018-10-28,185
2018-10-29,185
2018-10-30,191
2018-10-31,194
2018-11-01,199
2018-11-03,200
2018-11-04,202
2018-11-05,207
2018-11-06,216
2018-11-07,223
2018-11-08,233
2018-11-09,229
2018-11-10,226
2018-11-11,216
2018-11-12,215
2018-11-13,215
2018-11-15,220
2018-11-16,216
2018-11-17,227
2018-11-18,232
2018-11-19,227
2018-11-20,223
2018-11-21,223
2018-11-22,221
2018-11-23,227
2018-11-24,228
2018-11-25,230
2018-11-26,230
2018-11-27,238
2018-11-28,236
2018-11-29,230
2018-12-01,235
2018-12-02,246
2018-12-03,246
2018-12-04,259
2018-12-05,272
2018-12-07,286
2018-12-09,300
2018-12-10,315
2018-12-11,315
2018-12-12,331
2018-12-13,348
2018-12-14,351
2018-12-15,349
2018-12-16,351
2018-12-17,351
2018-12-18,350
2018-12-19,358
2018-12-20,374
2018-12-21,392
2018-12-22,392
2018-12-23,379
2018-12-24,367
2018-12-25,354
2018-12-26,352
2018-12-27,351
2018-12-28,351
2018-12-29,350
2018-12-30,358
2018-12-31,356
2019-01-01,356
2019-01-02,350
2019-01-03,355
2019-01-04,348
2019-01-05,351
2019-01-06,350
2019-01-08,351
2019-01-10,353
2019-01-11,352
2019-01-12,350
2019-01-13,346
2019-01-14,351
2019-01-15,354
2019-01-16,363
2019-01-17,381
2019-01-18,372
2019-01-19,354
2019-01-20,352
2019-01-21,352
2019-01-22,350
2019-01-23,350
2019-01-24,350
2019-01-25,351
2019-01-26,353
2019-01-27,348
2019-01-28,352
2019-01-29,350
2019-01-30,359
2019-01-31,359
2019-02-01,361
2019-02-02,357
2019-02-03,353
2019-02-04,353
2019-02-05,350
2019-02-06,350
2019-02-07,351
2019-02-08,355
2019-02-09,351
2019-02-10,350
2019-02-11,351
2019-02-12,351
2019-02-13,352
2019-02-14,352
2019-02-15,351
2019-02-16,350
2019-02-17,350
2019-02-18,350
2019-02-19,355
2019-02-20,353
2019-02-21,352
2019-02-22,352
2019-02-23,352
2019-02-24,351
2019-02-25,350
2019-02-26,360
2019-02-27,360
2019-02-28,360
2019-03-01,352
2019-03-02,351
2019-03-03,350
2019-03-04,355
2019-03-05,357
2019-03-06,353
2019-03-07,352
2019-03-08,352
2019-03-09,354
2019-03-10,349
2019-03-11,362
2019-03-12,352
2019-03-13,352
2019-03-14,351
2019-03-15,351
2019-03-16,349
2019-03-17,346
2019-03-18,346
2019-03-19,355
2019-03-20,369
2019-03-21,369
2019-03-22,369
2019-03-23,358
2019-03-24,353
2019-03-25,353
2019-03-26,350
2019-03-27,350
2019-03-28,350
2019-03-29,352
2019-03-30,352
2019-03-31,354
2019-04-01,363
2019-04-02,363
2019-04-03,381
2019-04-04,381
2019-04-05,399
2019-04-06,399
2019-04-07,384
2019-04-08,368
2019-04-09,368
2019-04-10,356
2019-04-11,347
2019-04-12,334
2019-04-13,325
2019-04-14,311
2019-04-15,311
2019-04-16,303
2019-04-17,303
2019-04-18,291
2019-04-19,291
2019-04-20,284
2019-04-21,284
2019-04-22,275
2019-04-23,275
2019-04-24,271
2019-04-25,271
2019-04-26,272
2019-04-27,272
2019-04-28,286
2019-04-29,286
2019-04-30,295
2019-05-01,295
2019-05-02,305
2019-05-03,296
2019-05-04,283
2019-05-05,271
2019-05-06,265
2019-05-07,252
2019-05-08,246
2019-05-09,246
2019-05-10,244
2019-05-11,244
2019-05-12,247
2019-05-13,245
2019-05-14,245
2019-05-15,242
2019-05-16,242
2019-05-17,233
2019-05-18,223
2019-05-19,223
2019-05-20,220
2019-05-21,220
2019-05-22,214
2019-05-23,208
2019-05-24,208
2019-05-25,213
2019-05-26,213
2019-05-27,224
2019-05-28,224
2019-05-29,227
2019-05-30,227
2019-05-31,226
2019-06-01,226
2019-06-02,221
2019-06-03,221
2019-06-04,218
2019-06-05,214
2019-06-06,214
2019-06-07,206
2019-06-08,200
2019-06-09,192
2019-06-10,192
2019-06-11,187
2019-06-12,187
2019-06-13,189
2019-06-14,189
2019-06-15,185
2019-06-16,177
2019-06-17,177
2019-06-18,174
2019-06-19,174
2019-06-20,172
2019-06-21,172
2019-06-22,181
2019-06-23,190
2019-06-24,190
2019-06-25,189
2019-06-26,189
2019-06-27,185
2019-06-28,185
2019-06-29,179
2019-06-30,182
2019-07-01,182
2019-07-02,184
2019-07-03,184
2019-07-04,194
2019-07-05,203
2019-07-06,203
2019-07-07,195
2019-07-08,195
2019-07-09,185
2019-07-10,185
2019-07-11,183
2019-07-12,182
2019-07-13,182
2019-07-14,183
2019-07-15,183
2019-07-16,185
2019-07-17,190
2019-07-18,190
2019-07-19,197
2019-07-20,197
2019-07-21,201
2019-07-22,201
2019-07-23,207
2019-07-24,207
2019-07-25,218
2019-07-26,218
2019-07-27,229
2019-07-28,240
2019-07-29,242
2019-07-30,231
2019-07-31,231
