date_obj,Fremennik%20yellow%20cloak price
2015-11-23,2193
2015-11-24,2193
2015-11-25,2193
2015-11-26,2193
2015-11-27,2193
2015-11-28,2147
2015-11-29,2147
2015-11-30,2147
2015-12-01,2147
2015-12-02,2147
2015-12-03,2147
2015-12-04,2147
2015-12-05,2062
2015-12-06,2062
2015-12-07,2062
2015-12-08,2062
2015-12-09,2062
2015-12-10,2062
2015-12-11,1960
2015-12-12,1960
2015-12-13,1960
2015-12-14,1960
2015-12-15,1960
2015-12-16,1960
2015-12-17,1960
2015-12-18,1862
2015-12-19,1862
2015-12-20,1862
2015-12-21,1862
2015-12-22,1862
2015-12-23,1862
2015-12-24,1861
2015-12-25,1861
2015-12-26,1861
2015-12-27,1861
2015-12-28,1861
2015-12-29,1861
2015-12-30,1862
2015-12-31,1862
2016-01-01,1862
2016-01-02,1862
2016-01-03,1862
2016-01-04,1862
2016-01-05,1845
2016-01-06,1845
2016-01-07,1845
2016-01-08,1845
2016-01-09,1845
2016-01-10,1845
2016-01-11,1845
2016-01-12,1778
2016-01-13,1778
2016-01-14,1778
2016-01-15,1778
2016-01-16,1778
2016-01-17,1778
2016-01-18,1778
2016-01-19,1807
2016-01-20,1807
2016-01-21,1807
2016-01-22,1807
2016-01-23,1807
2016-01-24,1807
2016-01-25,1838
2016-01-26,1838
2016-01-27,1838
2016-01-28,1838
2016-01-29,1838
2016-01-30,1838
2016-01-31,1866
2016-02-01,1866
2016-02-02,1866
2016-02-03,1866
2016-02-04,1866
2016-02-05,1866
2016-02-06,1881
2016-02-07,1881
2016-02-08,1881
2016-02-09,1881
2016-02-10,1881
2016-02-11,1881
2016-02-12,1881
2016-02-13,1923
2016-02-14,1923
2016-02-15,1923
2016-02-16,1923
2016-02-17,1923
2016-02-18,1923
2016-02-19,1923
2016-02-20,1923
2016-02-21,1866
2016-02-22,1866
2016-02-23,1866
2016-02-24,1866
2016-02-25,1866
2016-02-26,1866
2016-02-27,1866
2016-02-28,1859
2016-02-29,1859
2016-03-01,1859
2016-03-02,1859
2016-03-03,1859
2016-03-04,1859
2016-03-05,1768
2016-03-06,1768
2016-03-07,1768
2016-03-08,1768
2016-03-09,1768
2016-03-10,1683
2016-03-11,1683
2016-03-12,1683
2016-03-13,1683
2016-03-14,1683
2016-03-15,1683
2016-03-16,1621
2016-03-17,1621
2016-03-18,1621
2016-03-19,1621
2016-03-20,1621
2016-03-21,1621
2016-03-22,1621
2016-03-23,1665
2016-03-24,1665
2016-03-25,1665
2016-03-26,1665
2016-03-27,1665
2016-03-28,1665
2016-03-29,1664
2016-03-30,1664
2016-03-31,1664
2016-04-01,1664
2016-04-02,1664
2016-04-03,1664
2016-04-04,1664
2016-04-05,1697
2016-04-06,1697
2016-04-07,1697
2016-04-08,1697
2016-04-09,1697
2016-04-10,1697
2016-04-11,1697
2016-04-12,1697
2016-04-13,1666
2016-04-14,1666
2016-04-15,1666
2016-04-16,1666
2016-04-17,1666
2016-04-18,1666
2016-04-19,1666
2016-04-20,1588
2016-04-21,1588
2016-04-22,1588
2016-04-23,1588
2016-04-24,1588
2016-04-25,1588
2016-04-26,1588
2016-04-27,1588
2016-04-28,1512
2016-04-29,1512
2016-04-30,1512
2016-05-01,1512
2016-05-02,1512
2016-05-03,1512
2016-05-04,1512
2016-05-05,1477
2016-05-06,1477
2016-05-07,1477
2016-05-08,1477
2016-05-09,1477
2016-05-10,1477
2016-05-11,1477
2016-05-12,1477
2016-05-13,1414
2016-05-14,1414
2016-05-15,1414
2016-05-16,1414
2016-05-17,1414
2016-05-18,1414
2016-05-19,1414
2016-05-22,1416
2016-05-23,1416
2016-05-24,1416
2016-05-25,1416
2016-05-26,1416
2016-05-27,1444
2016-05-28,1444
2016-05-29,1444
2016-05-30,1444
2016-05-31,1444
2016-06-01,1444
2016-06-02,1444
2016-06-03,1444
2016-06-04,1392
2016-06-05,1392
2016-06-06,1392
2016-06-07,1392
2016-06-08,1392
2016-06-09,1392
2016-06-10,1396
2016-06-11,1396
2016-06-12,1396
2016-06-13,1396
2016-06-14,1396
2016-06-15,1396
2016-06-16,1396
2016-06-17,1416
2016-06-18,1416
2016-06-19,1416
2016-06-20,1416
2016-06-21,1416
2016-06-22,1416
2016-06-23,1357
2016-06-24,1357
2016-06-25,1357
2016-06-26,1357
2016-06-27,1357
2016-06-28,1357
2016-06-29,1357
2016-06-30,1333
2016-07-01,1333
2016-07-02,1333
2016-07-03,1333
2016-07-04,1333
2016-07-05,1333
2016-07-06,1278
2016-07-07,1278
2016-07-08,1278
2016-07-09,1278
2016-07-10,1278
2016-07-11,1250
2016-07-12,1250
2016-07-13,1250
2016-07-14,1250
2016-07-15,1250
2016-07-16,1250
2016-07-17,1250
2016-07-18,1256
2016-07-23,1256
2016-07-24,1256
2016-07-25,1262
2016-07-26,1262
2016-07-27,1262
2016-07-28,1262
2016-07-29,1262
2016-07-30,1262
2016-07-31,1262
2016-08-01,1274
2016-08-02,1274
2016-08-03,1274
2016-08-04,1274
2016-08-05,1274
2016-08-06,1274
2016-08-07,1310
2016-08-08,1310
2016-08-09,1310
2016-08-10,1310
2016-08-11,1310
2016-08-12,1310
2016-08-13,1310
2016-08-14,1310
2016-08-15,1338
2016-08-16,1338
2016-08-17,1338
2016-08-18,1338
2016-08-19,1338
2016-08-20,1338
2016-08-21,1338
2016-08-22,1338
2016-08-23,1291
2016-08-24,1291
2016-08-25,1291
2016-08-26,1291
2016-08-28,1291
2016-08-31,1251
2016-09-01,1251
2016-09-02,1251
2016-09-03,1251
2016-09-04,1251
2016-09-05,1251
2016-09-06,1251
2016-09-07,1251
2016-09-08,1256
2016-09-09,1256
2016-09-10,1256
2016-09-11,1256
2016-09-12,1256
2016-09-13,1256
2016-09-14,1256
2016-09-15,1279
2016-09-16,1279
2016-09-17,1279
2016-09-18,1279
2016-09-19,1279
2016-09-20,1279
2016-09-21,1279
2016-09-22,1279
2016-09-23,1279
2016-09-24,1300
2016-09-25,1300
2016-09-26,1300
2016-09-27,1300
2016-09-28,1300
2016-09-29,1300
2016-09-30,1300
2016-10-01,1300
2016-10-02,1327
2016-10-03,1327
2016-10-04,1327
2016-10-05,1327
2016-10-06,1327
2016-10-07,1327
2016-10-08,1327
2016-10-09,1327
2016-10-10,1327
2016-10-11,1374
2016-10-12,1374
2016-10-13,1374
2016-10-14,1374
2016-10-15,1374
2016-10-16,1374
2016-10-17,1374
2016-10-18,1374
2016-10-19,1374
2016-10-20,1411
2016-10-21,1411
2016-10-22,1411
2016-10-23,1411
2016-10-24,1411
2016-10-25,1411
2016-10-26,1411
2016-10-27,1411
2016-10-28,1406
2016-10-29,1406
2016-10-30,1406
2016-10-31,1406
2016-11-01,1406
2016-11-02,1406
2016-11-03,1406
2016-11-04,1406
2016-11-05,1426
2016-11-06,1426
2016-11-07,1426
2016-11-08,1426
2016-11-09,1426
2016-11-10,1426
2016-11-11,1426
2016-11-12,1465
2016-11-13,1465
2016-11-14,1465
2016-11-15,1465
2016-12-07,1463
2016-12-08,1463
2016-12-09,1463
2016-12-10,1463
2016-12-11,1463
2016-12-12,1463
2016-12-13,1456
2016-12-14,1456
2016-12-15,1456
2016-12-16,1456
2016-12-17,1456
2016-12-18,1456
2016-12-19,1456
2016-12-20,1456
2016-12-21,1481
2016-12-22,1481
2016-12-23,1481
2016-12-24,1481
2016-12-25,1481
2016-12-26,1481
2016-12-27,1481
2016-12-28,1481
2016-12-29,1460
2016-12-30,1460
2016-12-31,1460
2017-01-01,1460
2017-01-02,1460
2017-01-03,1460
2017-01-04,1453
2017-01-05,1453
2017-01-06,1453
2017-01-07,1453
2017-01-08,1453
2017-01-09,1453
2017-01-10,1386
2017-01-11,1386
2017-01-12,1386
2017-01-13,1386
2017-01-14,1386
2017-01-15,1386
2017-01-16,1373
2017-01-17,1373
2017-01-18,1373
2017-01-19,1373
2017-01-20,1373
2017-01-21,1367
2017-01-22,1367
2017-01-23,1367
2017-01-27,1375
2017-01-28,1375
2017-01-29,1375
2017-01-30,1375
2017-01-31,1375
2017-02-01,1370
2017-02-02,1370
2017-02-03,1370
2017-02-04,1370
2017-02-05,1370
2017-02-06,1370
2017-02-07,1301
2017-02-08,1301
2017-02-09,1301
2017-02-10,1301
2017-02-11,1301
2017-02-12,1235
2017-02-13,1235
2017-02-14,1235
2017-02-15,1235
2017-02-16,1235
2017-02-18,1184
2017-02-19,1184
2017-02-20,1184
2017-02-21,1184
2017-02-22,1194
2017-02-23,1194
2017-02-24,1194
2017-02-25,1194
2017-02-26,1194
2017-02-27,1194
2017-02-28,1163
2017-03-01,1163
2017-03-02,1163
2017-03-03,1163
2017-03-04,1163
2017-03-05,1163
2017-03-06,1157
2017-03-07,1157
2017-03-08,1157
2017-03-09,1157
2017-03-10,1157
2017-03-11,1157
2017-03-12,1152
2017-03-13,1152
2017-03-14,1152
2017-03-15,1152
2017-03-16,1152
2017-03-17,1177
2017-03-18,1177
2017-03-19,1177
2017-03-20,1177
2017-03-21,1177
2017-03-22,1177
2017-03-23,1167
2017-03-24,1167
2017-03-25,1167
2017-03-26,1167
2017-03-27,1167
2017-03-28,1167
2017-03-29,1192
2017-03-30,1192
2017-03-31,1192
2017-04-01,1192
2017-04-02,1192
2017-04-03,1192
2017-04-04,1192
2017-04-12,1157
2017-04-13,1122
2017-04-14,1122
2017-04-15,1122
2017-04-16,1122
2017-04-17,1122
2017-04-18,1122
2017-04-19,1088
2017-04-20,1088
2017-04-21,1088
2017-04-22,1088
2017-04-23,1088
2017-04-24,1088
2017-04-25,1088
2017-04-26,1036
2017-04-27,1036
2017-04-28,1036
2017-04-29,1036
2017-04-30,1036
2017-05-01,1036
2017-05-02,1036
2017-05-03,1009
2017-05-04,1009
2017-05-05,1009
2017-05-06,1009
2017-05-07,1009
2017-05-08,1009
2017-05-09,1006
2017-05-10,1006
2017-05-11,1006
2017-05-12,1006
2017-05-13,1006
2017-05-14,1006
2017-05-15,1006
2017-05-16,1020
2017-05-17,1020
2017-05-18,1020
2017-05-19,1020
2017-05-20,1020
2017-05-21,1020
2017-05-22,1020
2017-05-23,1020
2017-05-24,1028
2017-05-25,1028
2017-05-26,1028
2017-05-27,1028
2017-05-28,1028
2017-05-29,1028
2017-05-30,1028
2017-05-31,1028
2017-06-01,1028
2017-06-02,1039
2017-06-03,1039
2017-06-04,1039
2017-06-05,1039
2017-06-06,1039
2017-06-07,1039
2017-06-08,1056
2017-06-09,1056
2017-06-10,1056
2017-06-11,1056
2017-06-12,1066
2017-06-13,1066
2017-06-14,1066
2017-06-15,1066
2017-06-16,1066
2017-06-17,1066
2017-06-18,1066
2017-06-19,1066
2017-06-20,1053
2017-06-21,1053
2017-06-22,1053
2017-06-23,1053
2017-06-24,1053
2017-06-25,1053
2017-06-26,1053
2017-06-27,1053
2017-06-28,1053
2017-06-29,1053
2017-06-30,1053
2017-07-01,1053
2017-07-02,1053
2017-07-03,1053
2017-07-04,1053
2017-07-05,1053
2017-07-06,1029
2017-07-07,1029
2017-07-08,1029
2017-07-13,1029
2017-07-14,1019
2017-07-15,1019
2017-07-16,1019
2017-07-17,1019
2017-07-18,1019
2017-07-19,1019
2017-07-20,1019
2017-07-21,1019
2017-07-22,1006
2017-07-23,1006
2017-07-24,1006
2017-07-25,1006
2017-07-26,1006
2017-07-27,1006
2017-07-28,1006
2017-07-29,1006
2017-07-30,1001
2017-07-31,1001
2017-08-01,1001
2017-08-02,1001
2017-08-03,1001
2017-08-04,1001
2017-08-05,1001
2017-08-06,966
2017-08-09,966
2017-08-10,966
2017-08-11,966
2017-08-12,966
2017-08-13,933
2017-08-14,933
2017-08-15,933
2017-08-16,933
2017-08-17,933
2017-08-18,933
2017-08-19,933
2017-08-20,932
2017-08-21,932
2017-08-22,932
2017-08-23,932
2017-08-24,932
2017-08-25,932
2017-08-26,932
2017-08-27,944
2017-08-28,944
2017-08-29,944
2017-08-30,944
2017-08-31,944
2017-09-01,944
2017-09-02,944
2017-09-03,944
2017-09-04,979
2017-09-05,979
2017-09-06,979
2017-09-07,979
2017-09-08,979
2017-09-09,979
2017-09-10,979
2017-09-11,979
2017-09-12,988
2017-09-13,988
2017-09-14,988
2017-09-15,988
2017-09-16,988
2017-09-17,988
2017-09-18,988
2017-09-19,994
2017-09-20,994
2017-09-21,994
2017-09-22,994
2017-09-23,994
2017-09-24,994
2017-09-25,994
2017-09-26,1013
2017-09-27,1013
2017-09-28,1013
2017-09-29,1013
2017-09-30,1013
2017-10-01,1013
2017-10-02,1013
2017-10-03,1013
2017-10-04,1046
2017-10-05,1046
2017-10-06,1046
2017-10-07,1046
2017-10-08,1046
2017-10-09,1046
2017-10-10,1046
2017-10-11,1046
2017-10-12,1073
2017-10-13,1073
2017-10-14,1073
2017-10-15,1073
2017-10-16,1073
2017-10-17,1073
2017-10-18,1073
2017-10-19,1073
2017-10-20,1073
2017-10-21,1036
2017-10-22,1036
2017-10-23,1036
2017-10-24,1036
2017-10-25,1036
2017-10-26,1036
2017-10-27,1036
2017-10-28,1036
2017-10-29,1011
2017-10-30,1011
2017-10-31,1011
2017-11-01,1011
2017-11-02,1011
2017-11-03,1011
2017-11-04,1011
2017-11-05,1011
2017-11-06,973
2017-11-07,973
2017-11-08,973
2017-11-09,973
2017-11-10,973
2017-11-11,973
2017-11-12,973
2017-11-13,973
2017-11-14,977
2017-11-15,977
2017-11-16,977
2017-11-17,977
2017-11-18,977
2017-11-19,977
2017-11-20,977
2017-11-21,977
2017-11-22,970
2017-11-23,970
2017-11-24,970
2017-11-25,970
2017-11-26,970
2017-11-27,970
2017-11-28,970
2017-11-29,970
2017-11-30,970
2017-12-01,976
2017-12-02,976
2017-12-03,976
2017-12-04,976
2017-12-05,976
2017-12-06,976
2017-12-07,976
2017-12-08,976
2017-12-09,976
2017-12-10,976
2017-12-11,976
2017-12-12,976
2017-12-13,976
2017-12-14,976
2017-12-15,976
2017-12-16,976
2017-12-17,976
2017-12-18,996
2017-12-19,996
2017-12-20,996
2017-12-21,996
2017-12-22,996
2017-12-23,996
2017-12-24,996
2017-12-25,996
2017-12-26,996
2017-12-27,1035
2017-12-28,1035
2017-12-29,1035
2017-12-30,1035
2017-12-31,1035
2018-01-01,1035
2018-01-02,1035
2018-01-03,1035
2018-01-04,1027
2018-01-05,1027
2018-01-06,1027
2018-01-07,1027
2018-01-08,1027
2018-01-09,1027
2018-01-10,1027
2018-01-11,1046
2018-01-12,1046
2018-01-13,1046
2018-01-14,1046
2018-01-15,1046
2018-01-16,1046
2018-01-17,1046
2018-01-18,1034
2018-01-19,1034
2018-01-20,1034
2018-01-21,1034
2018-01-22,1034
2018-01-23,1034
2018-01-24,993
2018-01-25,993
2018-01-26,993
2018-01-27,993
2018-01-28,980
2018-01-29,980
2018-01-30,980
2018-01-31,980
2018-02-01,979
2018-02-02,979
2018-02-03,979
2018-02-04,979
2018-02-05,996
2018-02-06,996
2018-02-07,996
2018-02-08,996
2018-02-09,976
2018-02-10,976
2018-02-11,976
2018-02-12,990
2018-02-13,990
2018-02-14,990
2018-02-15,990
2018-02-16,1004
2018-02-17,1004
2018-02-18,1004
2018-02-19,1038
2018-02-20,1038
2018-02-21,1038
2018-02-22,1038
2018-02-23,1048
2018-02-24,1048
2018-02-25,1048
2018-02-26,1080
2018-02-27,1080
2018-02-28,1080
2018-03-01,1080
2018-03-02,1026
2018-03-03,1026
2018-03-04,1026
2018-03-05,1026
2018-03-06,1004
2018-03-07,1004
2018-03-08,1004
2018-03-09,1004
2018-03-10,1030
2018-03-11,1030
2018-03-12,1030
2018-03-13,1030
2018-03-14,1031
2018-03-15,1031
2018-03-16,1031
2018-03-17,1031
2018-03-18,1033
2018-03-20,1033
2018-03-21,1033
2018-03-23,1022
2018-03-24,1022
2018-03-25,1022
2018-03-26,1022
2018-03-27,1024
2018-03-28,1024
2018-03-29,1024
2018-03-30,1024
2018-03-31,1024
2018-04-01,1019
2018-04-02,1019
2018-04-03,1019
2018-04-04,1019
2018-04-05,1010
2018-04-06,1010
2018-04-07,1010
2018-04-08,1010
2018-04-09,999
2018-04-10,999
2018-04-11,999
2018-04-12,999
2018-04-13,999
2018-04-14,1006
2018-04-15,1006
2018-04-16,1006
2018-04-17,1006
2018-04-18,1042
2018-04-19,1042
2018-04-20,1042
2018-04-21,1042
2018-04-22,1031
2018-04-23,1031
2018-04-24,1031
2018-04-25,1031
2018-04-26,1027
2018-04-27,1027
2018-04-28,1027
2018-04-29,1027
2018-04-30,1049
2018-05-01,1049
2018-05-02,1049
2018-05-03,1049
2018-05-04,1031
2018-05-05,1031
2018-05-06,1031
2018-05-07,1031
2018-05-08,1031
2018-05-09,1052
2018-05-10,1052
2018-05-11,1052
2018-05-12,1052
2018-05-13,1052
2018-05-14,1073
2018-05-15,1073
2018-05-16,1073
2018-05-17,1073
2018-05-18,1071
2018-05-19,1071
2018-05-20,1071
2018-05-21,1071
2018-05-22,1097
2018-05-23,1097
2018-05-24,1097
2018-05-25,1097
2018-05-26,1111
2018-05-27,1111
2018-05-28,1111
2018-05-29,1111
2018-05-30,1111
2018-05-31,1119
2018-06-01,1119
2018-06-02,1119
2018-06-03,1133
2018-06-04,1133
2018-06-05,1133
2018-06-06,1133
2018-06-07,1097
2018-06-08,1097
2018-06-09,1097
2018-06-10,1097
2018-06-11,1123
2018-06-12,1123
2018-06-13,1123
2018-06-14,1123
2018-06-15,1094
2018-06-16,1094
2018-06-17,1094
2018-06-18,1094
2018-06-19,1074
2018-06-20,1074
2018-06-21,1074
2018-06-22,1074
2018-06-23,1074
2018-06-24,1039
2018-06-25,1039
2018-06-26,1039
2018-06-27,1039
2018-06-28,1054
2018-06-29,1054
2018-06-30,1054
2018-07-01,1054
2018-07-02,1071
2018-07-03,1071
2018-07-04,1071
2018-07-05,1071
2018-07-06,1071
2018-07-07,1084
2018-07-08,1084
2018-07-09,1084
2018-07-10,1084
2018-07-11,1109
2018-07-12,1109
2018-07-13,1109
2018-07-14,1120
2018-07-15,1120
2018-07-16,1120
2018-07-17,1120
2018-07-18,1157
2018-07-19,1157
2018-07-20,1157
2018-07-21,1169
2018-07-22,1169
2018-07-23,1169
2018-07-24,1211
2018-07-25,1211
2018-07-26,1211
2018-07-27,1164
2018-07-28,1164
2018-07-29,1164
2018-07-30,1164
2018-07-31,1119
2018-08-01,1119
2018-08-02,1119
2018-08-03,1119
2018-08-04,1120
2018-08-05,1120
2018-08-06,1120
2018-08-07,1132
2018-08-08,1132
2018-08-09,1132
2018-08-10,1143
2018-08-11,1143
2018-08-12,1143
2018-08-14,1145
2018-08-16,1145
2018-08-17,1155
2018-08-18,1155
2018-08-19,1155
2018-08-20,1164
2018-08-21,1164
2018-08-22,1164
2018-08-23,1182
2018-08-24,1182
2018-08-25,1182
2018-08-26,1182
2018-08-27,1182
2018-08-28,1204
2018-08-29,1204
2018-08-30,1204
2018-08-31,1226
2018-09-01,1226
2018-09-02,1216
2018-09-03,1216
2018-09-04,1195
2018-09-05,1195
2018-09-06,1195
2018-09-07,1192
2018-09-08,1192
2018-09-09,1192
2018-09-10,1231
2018-09-11,1231
2018-09-12,1231
2018-09-13,1209
2018-09-14,1209
2018-09-15,1206
2018-09-16,1206
2018-09-17,1206
2018-09-18,1207
2018-09-19,1207
2018-09-20,1207
2018-09-21,1223
2018-09-22,1223
2018-09-23,1197
2018-09-24,1197
2018-09-25,1197
2018-09-26,1186
2018-09-27,1186
2018-09-28,1186
2018-09-29,1186
2018-09-30,1224
2018-10-01,1224
2018-10-02,1224
2018-10-03,1262
2018-10-04,1262
2018-10-05,1262
2018-10-06,1284
2018-10-07,1284
2018-10-08,1284
2018-10-09,1284
2018-10-10,1278
2018-10-11,1278
2018-10-12,1278
2018-10-13,1314
2018-10-14,1314
2018-10-15,1314
2018-10-16,1314
2018-10-17,1263
2018-10-18,1263
2018-10-19,1263
2018-10-20,1277
2018-10-21,1277
2018-10-22,1277
2018-10-23,1313
2018-10-24,1313
2018-10-25,1313
2018-10-26,1344
2018-10-27,1344
2018-10-28,1344
2018-10-29,1336
2018-10-30,1336
2018-10-31,1359
2018-11-01,1359
2018-11-03,1367
2018-11-04,1396
2018-11-05,1417
2018-11-06,1441
2018-11-07,1441
2018-11-08,1460
2018-11-09,1460
2018-11-10,1447
2018-11-11,1447
2018-11-12,1417
2018-11-13,1350
2018-11-14,1350
2018-11-15,1282
2018-11-16,1275
2018-11-17,1275
2018-11-18,1283
2018-11-19,1283
2018-11-20,1343
2018-11-21,1343
2018-11-22,1381
2018-11-23,1381
2018-11-24,1372
2018-11-25,1329
2018-11-26,1329
2018-11-27,1272
2018-11-28,1210
2018-11-29,1152
2018-12-01,1094
2018-12-02,1094
2018-12-03,1039
2018-12-04,988
2018-12-05,974
2018-12-07,968
2018-12-09,939
2018-12-10,928
2018-12-11,928
2018-12-12,971
2018-12-13,971
2018-12-14,970
2018-12-15,970
2018-12-16,968
2018-12-17,968
2018-12-18,1003
2018-12-19,1003
2018-12-20,992
2018-12-21,992
2018-12-22,1011
2018-12-23,1011
2018-12-24,1013
2018-12-25,1013
2018-12-26,1013
2018-12-27,1022
2018-12-28,1022
2018-12-29,1034
2018-12-30,1034
2018-12-31,1025
2019-01-01,1025
2019-01-02,1050
2019-01-03,1050
2019-01-04,1068
2019-01-05,1068
2019-01-06,1035
2019-01-08,1035
2019-01-10,985
2019-01-11,983
2019-01-12,983
2019-01-13,1021
2019-01-14,1021
2019-01-15,1006
2019-01-16,1006
2019-01-17,987
2019-01-18,987
2019-01-19,946
2019-01-20,946
2019-01-21,944
2019-01-22,944
2019-01-23,991
2019-01-24,991
2019-01-25,991
2019-01-26,1019
2019-01-27,1019
2019-01-28,1028
2019-01-29,1028
2019-01-30,1018
2019-01-31,1018
2019-02-01,987
2019-02-02,987
2019-02-03,987
2019-02-04,1004
2019-02-05,1004
2019-02-06,1002
2019-02-07,1002
2019-02-08,964
2019-02-09,964
2019-02-10,963
2019-02-11,963
2019-02-12,963
2019-02-13,981
2019-02-14,981
2019-02-15,1017
2019-02-16,1017
2019-02-17,1044
2019-02-18,1044
2019-02-19,1078
2019-02-20,1078
2019-02-21,1081
2019-02-22,1081
2019-02-23,1033
2019-02-24,1033
2019-02-25,1016
2019-02-26,1016
2019-02-27,1016
2019-02-28,1016
2019-03-01,1016
2019-03-02,986
2019-03-03,986
2019-03-04,999
2019-03-05,999
2019-03-06,980
2019-03-07,980
2019-03-08,980
2019-03-09,966
2019-03-10,966
2019-03-11,1010
2019-03-12,1010
2019-03-13,987
2019-03-14,987
2019-03-15,987
2019-03-16,987
2019-03-17,987
2019-03-18,987
2019-03-19,1000
2019-03-20,997
2019-03-21,997
2019-03-22,997
2019-03-23,985
2019-03-24,985
2019-03-25,985
2019-03-26,957
2019-03-27,957
2019-03-28,957
2019-03-29,945
2019-03-30,945
2019-03-31,945
2019-04-01,933
2019-04-02,933
2019-04-03,933
2019-04-04,956
2019-04-05,956
