date_obj,Adamant%20shield%20(h4) price
2015-03-26,6380
2015-03-27,6380
2015-03-28,6106
2015-03-29,6106
2015-03-30,5819
2015-03-31,5819
2015-04-01,5819
2015-04-02,5571
2015-04-03,5571
2015-04-04,5326
2015-04-05,5326
2015-04-06,5326
2015-04-07,5083
2015-04-08,5083
2015-04-09,5083
2015-04-10,4855
2015-04-11,4855
2015-04-12,4646
2015-04-13,4646
2015-04-14,4646
2015-04-15,4451
2015-04-16,4451
2015-04-17,4451
2015-04-18,4230
2015-04-19,4230
2015-04-20,4230
2015-04-21,4046
2015-04-22,4046
2015-04-23,4046
2015-04-24,3856
2015-04-25,3856
2015-04-26,3856
2015-04-27,3688
2015-04-28,3688
2015-04-29,3688
2015-04-30,3537
2015-05-01,3537
2015-05-02,3371
2015-05-03,3371
2015-05-04,3371
2015-05-05,3219
2015-05-06,3219
2015-05-07,3073
2015-05-08,3073
2015-05-09,2973
2015-05-10,2973
2015-05-11,2973
2015-05-12,2868
2015-05-13,2868
2015-05-14,2868
2015-05-15,2779
2015-05-16,2779
2015-05-17,2702
2015-05-18,2702
2015-05-19,2702
2015-05-20,2768
2015-05-21,2768
2015-05-22,2768
2015-05-23,2890
2015-05-24,2890
2015-05-25,2890
2015-05-26,3013
2015-05-27,3013
2015-05-28,3013
2015-05-29,3013
2015-05-30,2888
2015-05-31,2888
2015-06-01,2888
2015-06-02,2818
2015-06-03,2818
2015-06-04,2818
2015-06-05,2818
2015-06-06,2903
2015-06-07,2903
2015-06-08,2903
2015-06-09,2903
2015-06-10,2843
2015-06-11,2843
2015-06-12,2843
2015-06-13,2843
2015-06-14,2793
2015-06-15,2793
2015-06-16,2793
2015-06-17,2793
2015-06-18,2700
2015-06-19,2700
2015-06-20,2700
2015-06-21,2777
2015-06-22,2777
2015-06-23,2777
2015-06-24,2822
2015-06-25,2822
2015-06-26,2822
2015-06-27,2822
2015-06-28,2797
2015-06-29,2797
2015-06-30,2797
2015-07-01,2797
2015-07-02,2884
2015-07-03,2884
2015-07-04,2884
2015-07-05,2884
2015-07-06,2903
2015-07-07,2903
2015-07-08,2903
2015-07-09,2903
2015-07-10,2871
2015-07-11,2871
2015-07-12,2871
2015-07-13,2871
2015-07-14,2915
2015-07-15,2915
2015-07-16,2915
2015-07-17,2915
2015-07-18,2905
2015-07-19,2905
2015-07-20,2905
2015-07-21,2905
2015-07-22,3002
2015-07-23,3002
2015-07-24,3002
2015-07-25,3002
2015-07-26,3002
2015-07-27,3011
2015-07-28,3011
2015-07-29,3011
2015-07-30,3011
2015-07-31,2998
2015-08-01,2998
2015-08-02,2998
2015-08-03,2998
2015-08-04,3053
2015-08-05,3053
2015-08-06,3053
2015-08-07,3053
2015-08-08,2960
2015-08-09,2960
2015-08-10,2960
2015-08-11,3015
2015-08-12,3015
2015-08-13,3015
2015-08-14,2920
2015-08-15,2920
2015-08-16,2920
2015-08-17,2920
2015-08-18,2793
2015-08-19,2793
2015-08-20,2793
2015-08-21,2723
2015-08-22,2723
2015-08-23,2723
2015-08-24,2723
2015-08-25,2784
2015-08-26,2784
2015-08-27,2784
2015-08-28,2853
2015-08-29,2853
2015-08-30,2853
2015-08-31,2853
2015-09-01,2853
2015-09-02,2951
2015-09-03,2951
2015-09-04,2951
2015-09-05,2951
2015-09-06,3018
2015-09-07,3018
2015-09-08,3018
2015-09-09,3018
2015-09-10,3055
2015-09-11,3055
2015-09-12,3055
2015-09-13,3055
2015-09-14,3055
2015-09-15,3037
2015-09-16,3037
2015-09-17,3037
2015-09-18,3037
2015-09-19,3037
2015-09-20,2962
2015-09-21,2962
2015-09-22,2962
2015-09-23,2962
2015-09-24,2962
2015-09-25,2993
2015-09-27,2993
2015-09-28,3016
2015-09-29,3016
2015-09-30,3016
2015-10-05,3054
2015-10-06,3054
2015-10-07,3054
2015-10-08,3054
2015-10-09,3068
2015-10-10,3068
2015-10-11,3068
2015-10-12,3068
2015-10-13,3068
2015-10-14,3055
2015-10-15,3055
2015-10-16,3055
2015-10-17,3055
2015-10-18,3063
2015-10-19,3063
2015-10-20,3063
2015-10-22,3147
2015-10-23,3147
2015-10-24,3147
2015-10-25,3273
2015-10-26,3273
2015-10-27,3273
2015-10-28,3273
2015-10-29,3273
2015-10-30,3187
2015-10-31,3187
2015-11-01,3187
2015-11-02,3187
2015-11-03,3187
2015-11-04,3086
2015-11-05,3086
2015-11-06,3086
2015-11-07,3086
2015-11-08,3045
2015-11-09,3045
2015-11-10,3045
2015-11-11,3045
2015-11-12,3045
2015-11-13,3010
2015-11-14,3010
2015-11-15,3010
2015-11-16,3010
2015-11-17,3010
2015-11-18,3056
2015-11-19,3056
2015-11-20,3056
2015-11-21,3056
2015-11-22,3087
2015-11-23,3087
2015-11-24,3087
2015-11-25,3087
2015-11-26,3087
2015-11-27,3103
2015-11-28,3103
2015-11-29,3103
