date_obj,White%202h%20sword price
2016-05-02,19812
2016-05-03,19812
2016-05-04,19812
2016-05-05,19812
2016-05-06,19812
2016-05-07,19812
2016-05-08,19812
2016-05-09,19812
2016-05-10,19812
2016-05-11,19812
2016-05-12,18834
2016-05-13,18834
2016-05-14,18834
2016-05-15,18834
2016-05-16,18834
2016-05-17,18834
2016-05-18,18834
2016-05-19,18834
2016-05-22,18834
2016-05-23,18834
2016-05-24,18834
2016-05-25,18834
2016-05-26,18834
2016-05-27,18834
2016-05-28,18834
2016-05-29,18834
2016-05-30,18834
2016-05-31,18834
2016-06-01,18834
2016-06-02,18834
2016-06-03,18834
2016-06-04,18834
2016-06-05,18834
2016-06-06,18834
2016-06-07,18834
2016-06-08,17900
2016-06-09,17900
2016-06-10,17900
2016-06-11,17900
2016-06-12,17900
2016-06-13,17900
2016-06-14,17900
2016-06-15,17900
2016-06-16,17900
2016-06-17,17900
2016-06-18,17900
2016-06-19,17900
2016-06-20,17900
2016-06-21,17900
2016-06-22,17900
2016-06-23,17900
2016-06-24,17900
2016-06-25,17900
2016-06-26,17900
2016-06-27,17900
2016-06-28,17900
2016-06-29,17900
2016-06-30,17900
2016-07-01,17900
2016-07-02,17900
2016-07-03,17900
2016-07-04,17900
2016-07-05,17900
2016-07-06,17900
2016-07-07,17049
2016-07-08,17049
2016-07-09,17049
2016-07-10,17049
2016-07-11,17049
2016-07-12,17049
2016-07-13,17049
2016-07-14,17049
2016-07-15,17049
2016-07-16,17049
2016-07-17,17049
2016-07-18,17049
2016-07-24,17049
2016-07-25,17049
2016-07-26,17049
2016-07-27,17049
2016-07-28,17049
2016-07-29,17049
2016-07-30,17049
2016-07-31,17049
2016-08-01,17049
2016-08-02,17049
2016-08-03,16446
2016-08-04,16446
2016-08-05,16446
2016-08-06,16446
2016-08-07,16446
2016-08-08,16446
2016-08-09,16446
2016-08-10,16446
2016-08-11,16446
2016-08-12,16446
2016-08-13,16446
2016-08-14,16446
2016-08-15,16446
2016-08-16,16446
2016-08-17,16446
2016-08-18,16446
2016-08-19,15637
2016-08-20,15637
2016-08-21,15637
2016-08-22,15637
2016-08-23,15637
2016-08-24,15637
2016-08-25,15637
2016-08-26,15637
2016-08-28,15637
2016-08-31,15637
2016-09-01,15637
2016-09-02,15637
2016-09-03,15637
2016-09-04,15637
2016-09-05,15637
2016-09-06,15637
2016-09-07,15637
2016-09-08,15637
2016-09-09,15637
2016-09-10,15637
2016-09-11,15637
2016-09-12,15637
2016-09-13,15637
2016-09-14,15637
2016-09-15,15637
2016-09-16,15637
2016-09-17,15637
2016-09-18,14871
2016-09-19,14871
2016-09-20,14871
2016-09-21,14871
2016-09-22,14871
2016-09-23,14871
2016-09-24,14871
2016-09-25,14871
2016-09-26,14871
2016-09-27,14871
2016-09-28,14871
2016-09-29,14871
2016-09-30,14871
2016-10-01,14871
2016-10-02,14871
2016-10-03,14871
2016-10-04,14871
2016-10-05,14871
2016-10-06,14871
2016-10-07,14871
2016-10-08,14871
2016-10-09,14871
2016-10-10,14871
2016-10-11,14871
2016-10-12,14871
2016-10-13,14871
2016-10-14,14871
2016-10-15,14871
2016-10-16,14871
2016-10-17,14871
2016-10-18,14871
2016-10-19,14871
2016-10-20,14871
2016-10-21,14871
2016-10-22,14871
2016-10-23,14871
2016-10-24,14134
2016-10-25,14134
2016-10-26,14134
2016-10-27,14134
2016-10-28,14134
2016-10-29,14134
2016-10-30,14134
2016-10-31,14134
2016-11-01,14134
2016-11-02,14134
2016-11-03,14134
2016-11-04,14134
2016-11-05,14134
2016-11-06,14134
2016-11-07,14134
2016-11-08,14134
2016-11-09,14134
2016-11-10,14134
2016-11-11,14134
2016-11-12,14134
2016-11-13,14134
2016-11-14,14134
2016-12-08,13456
2016-12-09,13456
2016-12-10,13456
2016-12-11,13456
2016-12-12,13456
2016-12-13,13456
2016-12-14,13456
2016-12-15,13456
2016-12-16,13456
2016-12-17,13456
2016-12-18,13456
2016-12-19,13456
2016-12-20,13456
2016-12-21,13456
2016-12-22,13456
2016-12-23,12808
2016-12-24,12808
2016-12-25,12808
2016-12-26,12808
2016-12-27,12808
2016-12-28,12808
2016-12-29,12808
2016-12-30,12808
2016-12-31,12808
2017-01-01,12808
2017-01-02,12808
2017-01-03,12808
2017-01-04,12808
2017-01-05,12808
2017-01-06,12808
2017-01-07,12808
2017-01-08,12808
2017-01-09,12808
2017-01-10,12808
2017-01-11,12808
2017-01-12,12808
2017-01-13,12808
2017-01-14,12808
2017-01-15,12808
2017-01-16,12808
2017-01-17,12808
2017-01-18,12178
2017-01-19,12178
2017-01-20,12178
2017-01-21,12178
2017-01-22,12178
2017-01-27,12178
2017-01-28,12178
2017-01-29,12178
2017-01-30,12178
2017-01-31,12178
2017-02-01,12178
2017-02-02,12178
2017-02-03,12178
2017-02-04,12178
2017-02-05,12178
2017-02-06,12178
2017-02-07,12178
2017-02-08,12178
2017-02-09,12178
2017-02-10,12178
2017-02-11,12178
2017-02-12,12178
2017-02-13,11578
2017-02-14,11578
2017-02-15,11578
2017-02-16,11578
2017-02-18,11578
2017-02-19,11578
2017-02-20,11578
2017-02-21,11578
2017-02-22,11578
2017-02-23,11578
2017-02-24,11578
2017-02-25,11578
2017-02-26,11578
2017-02-27,11578
2017-02-28,11578
2017-03-01,11578
2017-03-02,11578
2017-03-03,11578
2017-03-04,11578
2017-03-05,11578
2017-03-06,11578
2017-03-07,11578
2017-03-08,11578
2017-03-09,11578
2017-03-10,11578
2017-03-11,11578
2017-03-12,11017
2017-03-13,11017
2017-03-14,11017
2017-03-15,11017
2017-03-16,11017
2017-03-17,11017
2017-03-18,11017
2017-03-19,11017
2017-03-20,11017
2017-03-21,11017
2017-03-22,11017
2017-03-23,11017
2017-03-24,11017
2017-03-25,11017
2017-03-26,11017
2017-03-27,11017
2017-03-28,11017
2017-03-29,11017
2017-03-30,11017
2017-03-31,11017
2017-04-01,11017
2017-04-02,11017
2017-04-03,11017
2017-04-04,11017
2017-04-12,10475
2017-04-13,10475
2017-04-14,10475
2017-04-15,10475
2017-04-16,10475
2017-04-17,10475
2017-04-18,10475
2017-04-19,10475
2017-04-20,10475
2017-04-21,10475
2017-04-22,10475
2017-04-23,10475
2017-04-24,10475
2017-04-25,10475
2017-04-26,10475
2017-04-27,10475
2017-04-28,10475
2017-04-29,10475
2017-04-30,10475
2017-05-01,10475
2017-05-02,10475
2017-05-03,10475
2017-05-04,10475
2017-05-05,9957
2017-05-06,9957
2017-05-07,9957
2017-05-08,9957
2017-05-09,9957
2017-05-10,9957
2017-05-11,9957
2017-05-12,9957
2017-05-13,9957
2017-05-14,9957
2017-05-15,9957
2017-05-16,9957
2017-05-17,9957
2017-05-18,9957
2017-05-19,9957
2017-05-20,9957
2017-05-21,9957
2017-05-22,9957
2017-05-23,9957
2017-05-24,9957
2017-05-25,9957
2017-05-26,9957
2017-05-27,9957
2017-05-28,9957
2017-05-29,9957
2017-05-30,9466
2017-05-31,9466
2017-06-01,9466
2017-06-02,9466
2017-06-03,9466
2017-06-06,9466
2017-06-07,9466
2017-06-08,9466
2017-06-09,9466
2017-06-10,9466
2017-06-11,9466
2017-06-12,9466
2017-06-13,9466
2017-06-14,9466
2017-06-15,9466
2017-06-16,9466
2017-06-17,9466
2017-06-18,9466
2017-06-19,9466
2017-06-20,9000
2017-06-21,9000
2017-06-22,9000
2017-06-23,9000
2017-06-24,9000
2017-06-25,9000
2017-06-26,9000
2017-06-27,9000
2017-06-28,9000
2017-06-29,9000
2017-06-30,9000
2017-07-01,9000
2017-07-02,9000
2017-07-03,9000
2017-07-04,9000
2017-07-05,9000
2017-07-06,9000
2017-07-07,9000
2017-07-08,9000
2017-07-13,9000
2017-07-14,9000
2017-07-15,8562
2017-07-16,8562
2017-07-17,8562
2017-07-18,8562
2017-07-19,8562
2017-07-20,8562
2017-07-21,8562
2017-07-22,8562
2017-07-23,8562
2017-07-24,8562
2017-07-25,8562
2017-07-26,8562
2017-07-27,8562
2017-07-28,8562
2017-07-29,8562
2017-07-30,8562
2017-07-31,8562
2017-08-01,8562
2017-08-02,8562
2017-08-03,8562
2017-08-04,8156
2017-08-05,8156
2017-08-06,8156
2017-08-09,8156
2017-08-10,8156
2017-08-11,8156
2017-08-12,8156
2017-08-13,8156
2017-08-14,8156
2017-08-15,8156
2017-08-16,8156
2017-08-17,8156
2017-08-18,8156
2017-08-19,8156
2017-08-20,8156
2017-08-21,8156
2017-08-22,8156
2017-08-23,8156
2017-08-24,7761
2017-08-25,7761
2017-08-26,7761
2017-08-27,7761
2017-08-28,7761
2017-08-29,7761
2017-08-30,7761
2017-08-31,7761
2017-09-01,7761
2017-09-02,7761
2017-09-03,7761
2017-09-04,7761
2017-09-05,7761
2017-09-06,7761
2017-09-07,7761
2017-09-08,7761
2017-09-09,7761
2017-09-10,7761
2017-09-11,7761
2017-09-12,7761
2017-09-13,7761
2017-09-14,7761
2017-09-15,7761
2017-09-16,7761
2017-09-17,7454
2017-09-18,7454
2017-09-19,7454
2017-09-20,7454
2017-09-21,7454
2017-09-22,7454
2017-09-23,7454
2017-09-24,7454
2017-09-25,7454
2017-09-26,7454
2017-09-27,7454
2017-09-28,7454
2017-09-29,7454
2017-09-30,7454
2017-10-01,7454
2017-10-02,7454
2017-10-03,7454
2017-10-04,7454
2017-10-05,7454
2017-10-06,7454
2017-10-07,7454
2017-10-08,7454
2017-10-09,7454
2017-10-10,7454
2017-10-11,7454
2017-10-12,7454
2017-10-13,7094
2017-10-14,7094
2017-10-15,7094
2017-10-16,7094
2017-10-17,7094
2017-10-18,7094
2017-10-19,7094
2017-10-20,7094
2017-10-21,7094
2017-10-22,7094
2017-10-23,7094
2017-10-24,7094
2017-10-25,7094
2017-10-26,7094
2017-10-27,7094
2017-10-28,7094
2017-10-29,7094
2017-10-30,7094
2017-10-31,7094
2017-11-01,7094
2017-11-02,7094
2017-11-03,7094
2017-11-04,7094
2017-11-05,7094
2017-11-06,7094
2017-11-07,7094
2017-11-08,6747
2017-11-09,6747
2017-11-10,6747
2017-11-11,6747
2017-11-12,6747
2017-11-13,6747
2017-11-14,6747
2017-11-15,6747
2017-11-16,6747
2017-11-17,6747
2017-11-18,6747
2017-11-19,6747
2017-11-20,6747
2017-11-21,6747
2017-11-22,6747
2017-11-23,6747
2017-11-24,6747
2017-11-25,6747
2017-11-26,6747
2017-11-27,6747
2017-11-28,6747
2017-11-29,6747
2017-11-30,6426
2017-12-01,6426
2017-12-02,6426
2017-12-03,6426
2017-12-04,6426
2017-12-05,6426
2017-12-06,6426
2017-12-07,6426
2017-12-08,6426
2017-12-09,6426
2017-12-10,6426
2017-12-11,6426
2017-12-12,6426
2017-12-13,6426
2017-12-14,6426
2017-12-15,6426
2017-12-16,6426
2017-12-17,6426
2017-12-18,6426
2017-12-19,6426
2017-12-20,6114
2017-12-21,6114
2017-12-22,6114
2017-12-23,6114
2017-12-24,6114
2017-12-25,6114
2017-12-26,6114
2017-12-27,6114
2017-12-28,6114
2017-12-29,6114
2017-12-30,6114
2017-12-31,6114
2018-01-01,6114
2018-01-02,6114
2018-01-03,6114
2018-01-04,6114
2018-01-05,6114
2018-01-06,6114
2018-01-07,6114
2018-01-08,6114
2018-01-09,5833
2018-01-10,5833
2018-01-11,5833
2018-01-12,5833
2018-01-13,5833
2018-01-14,5833
2018-01-15,5833
2018-01-16,5833
2018-01-17,5833
2018-01-18,5833
2018-01-19,5833
2018-01-20,5833
2018-01-21,5833
2018-01-22,5833
2018-01-23,5833
2018-01-24,5592
2018-01-25,5592
2018-01-26,5592
2018-01-27,5592
2018-01-28,5592
2018-01-29,5592
2018-01-30,5592
2018-02-01,5592
2018-02-02,5592
2018-02-03,5592
2018-02-04,5323
2018-02-05,5323
2018-02-06,5323
2018-02-07,5323
2018-02-08,5323
2018-02-09,5323
2018-02-10,5323
2018-02-11,5323
2018-02-12,5323
2018-02-13,5323
2018-02-14,5323
2018-02-15,5071
2018-02-16,5071
2018-02-17,5071
2018-02-18,5071
2018-02-19,5071
2018-02-20,5071
2018-02-21,5071
2018-02-22,5071
2018-02-23,5071
2018-02-24,5071
2018-02-25,5071
2018-02-26,4842
2018-02-27,4842
2018-02-28,4842
2018-03-01,4842
2018-03-02,4842
2018-03-03,4842
2018-03-04,4842
2018-03-05,4842
2018-03-06,4842
2018-03-07,4842
2018-03-08,4842
2018-03-09,4638
2018-03-10,4638
2018-03-11,4638
2018-03-12,4638
2018-03-13,4638
2018-03-14,4638
2018-03-15,4638
2018-03-16,4638
2018-03-17,4638
2018-03-18,4638
2018-03-19,4638
2018-03-20,4430
2018-03-21,4430
2018-03-23,4430
2018-03-24,4430
2018-03-26,4430
2018-03-27,4430
2018-03-28,4430
2018-03-29,4430
2018-03-30,4430
2018-03-31,4430
2018-04-01,4430
2018-04-02,4430
2018-04-03,4342
2018-04-04,4342
2018-04-05,4342
2018-04-06,4342
2018-04-08,4342
2018-04-09,4342
2018-04-10,4342
2018-04-11,4342
2018-04-12,4342
2018-04-13,4342
2018-04-14,4342
2018-04-16,4142
2018-04-17,4142
2018-04-18,4142
2018-04-19,4142
2018-04-20,4142
2018-04-21,4142
2018-04-22,4142
2018-04-23,4142
2018-04-24,4142
2018-04-25,4142
2018-04-26,4142
2018-04-27,4142
2018-04-28,4142
2018-04-29,3947
2018-04-30,3947
2018-05-01,3947
2018-05-02,3947
2018-05-03,3947
2018-05-04,3947
2018-05-05,3947
2018-05-06,3947
2018-05-07,3947
2018-05-08,3947
2018-05-09,3947
2018-05-10,3947
2018-05-11,3947
2018-05-12,3947
2018-05-13,3789
2018-05-14,3789
2018-05-15,3789
2018-05-16,3789
2018-05-17,3789
2018-05-18,3789
2018-05-19,3789
2018-05-20,3789
2018-05-21,3789
2018-05-22,3789
2018-05-23,3606
2018-05-24,3606
2018-05-25,3606
2018-05-26,3606
2018-05-27,3606
2018-05-28,3606
2018-05-29,3606
2018-05-30,3606
2018-05-31,3606
2018-06-01,3606
2018-06-02,3606
2018-06-03,3606
2018-06-04,3606
2018-06-05,3448
2018-06-06,3448
2018-06-07,3448
2018-06-08,3448
2018-06-09,3448
2018-06-10,3448
2018-06-11,3448
2018-06-12,3448
2018-06-13,3448
2018-06-14,3448
2018-06-15,3448
2018-06-16,3448
2018-06-17,3448
2018-06-18,3313
2018-06-19,3313
2018-06-20,3313
2018-06-21,3313
2018-06-22,3313
2018-06-23,3313
2018-06-24,3313
2018-06-25,3313
2018-06-26,3313
2018-06-27,3313
2018-06-28,3313
2018-06-29,3313
2018-06-30,3313
2018-07-01,3181
2018-07-02,3181
2018-07-03,3181
2018-07-04,3181
2018-07-05,3181
2018-07-06,3181
2018-07-07,3181
2018-07-08,3181
2018-07-09,3181
2018-07-10,3181
2018-07-11,3181
2018-07-12,3181
2018-07-13,3181
2018-07-14,3181
2018-07-15,3181
2018-07-16,3181
2018-07-17,3181
2018-07-18,3181
2018-07-19,3181
2018-07-20,3080
2018-07-21,3080
2018-07-22,3080
2018-07-23,3080
2018-07-24,3080
2018-07-25,3080
2018-07-26,3080
2018-07-27,3080
2018-07-28,3080
2018-07-29,2961
2018-07-30,2961
2018-07-31,2961
2018-08-01,2961
2018-08-02,2961
2018-08-03,2961
2018-08-04,2961
2018-08-05,2877
2018-08-06,2877
2018-08-07,2877
2018-08-08,2877
2018-08-09,2877
2018-08-10,2877
2018-08-11,2877
2018-08-12,2877
2018-08-14,2776
2018-08-16,2776
2018-08-17,2776
2018-08-18,2776
2018-08-19,2776
2018-08-20,2666
2018-08-21,2666
2018-08-22,2666
2018-08-23,2666
2018-08-24,2666
2018-08-25,2666
2018-08-26,2666
2018-08-27,2616
2018-08-28,2616
2018-08-29,2616
2018-08-30,2616
2018-08-31,2616
2018-09-01,2616
2018-09-02,2616
2018-09-03,2574
2018-09-04,2574
2018-09-05,2574
2018-09-06,2574
2018-09-07,2574
2018-09-08,2574
2018-09-09,2574
2018-09-10,2496
2018-09-11,2496
2018-09-12,2496
2018-09-13,2496
2018-09-14,2496
2018-09-15,2496
2018-09-16,2496
2018-09-17,2496
2018-09-18,2496
2018-09-19,2409
2018-09-20,2409
2018-09-21,2409
2018-09-22,2409
2018-09-23,2409
2018-09-24,2409
2018-09-25,2409
2018-09-26,2331
2018-09-27,2331
2018-09-28,2331
2018-09-29,2331
2018-09-30,2331
2018-10-02,2331
2018-10-03,2331
2018-10-04,2331
2018-10-05,2331
2018-10-06,2243
2018-10-07,2243
2018-10-08,2243
2018-10-09,2243
2018-10-10,2243
2018-10-11,2243
2018-10-12,2243
2018-10-13,2243
2018-10-14,2243
2018-10-15,2243
2018-10-16,2224
2018-10-17,2224
2018-10-18,2224
2018-10-19,2224
2018-10-20,2224
2018-10-21,2224
2018-10-22,2224
2018-10-23,2224
2018-10-24,2224
2018-10-25,2224
2018-10-26,2224
2018-10-27,2241
2018-10-28,2241
2018-10-29,2241
2018-10-30,2241
2018-10-31,2241
2018-11-01,2241
2018-11-03,2190
2018-11-04,2190
2018-11-05,2198
2018-11-06,2198
2018-11-07,2198
2018-11-08,2198
2018-11-09,2198
2018-11-10,2139
2018-11-11,2139
2018-11-12,2139
2018-11-13,2139
2018-11-14,2139
2018-11-15,2095
2018-11-16,2095
2018-11-17,2095
2018-11-18,2095
2018-11-19,2095
2018-11-20,2105
2018-11-21,2105
2018-11-22,2105
2018-11-23,2105
2018-11-24,2105
2018-11-25,2105
2018-11-26,2050
2018-11-27,2050
2018-11-28,2050
2018-11-29,2050
2018-12-01,2050
2018-12-02,2017
2018-12-03,2017
2018-12-04,2017
2018-12-05,2017
2018-12-07,2017
2018-12-09,2000
2018-12-10,2000
2018-12-11,2000
2018-12-12,2000
2018-12-13,2000
2018-12-14,2000
2018-12-15,2000
2018-12-16,1933
2018-12-17,1933
2018-12-18,1933
2018-12-19,1933
2018-12-20,1933
2018-12-21,1933
2018-12-22,1933
2018-12-23,1872
2018-12-24,1872
2018-12-25,1872
2018-12-26,1872
2018-12-27,1872
2018-12-28,1872
2018-12-29,1872
2018-12-30,1872
2018-12-31,1845
2019-01-01,1845
2019-01-02,1845
2019-01-03,1845
2019-01-04,1845
2019-01-05,1845
2019-01-06,1845
2019-01-08,1790
2019-01-10,1790
2019-01-11,1790
2019-01-12,1790
2019-01-13,1790
2019-01-14,1789
2019-01-15,1789
2019-01-16,1789
2019-01-17,1789
2019-01-18,1789
2019-01-19,1789
2019-01-20,1789
2019-01-22,1747
2019-01-23,1747
2019-01-24,1747
2019-01-25,1747
2019-01-26,1747
2019-01-27,1747
2019-01-28,1747
2019-01-29,1747
2019-01-30,1696
2019-01-31,1696
2019-02-01,1696
2019-02-02,1696
2019-02-03,1696
2019-02-04,1696
2019-02-05,1696
2019-02-06,1696
2019-02-07,1650
2019-02-08,1650
2019-02-09,1650
2019-02-10,1650
2019-02-11,1650
2019-02-12,1650
2019-02-13,1650
2019-02-14,1650
2019-02-15,1650
2019-02-16,1711
2019-02-17,1711
2019-02-18,1711
2019-02-19,1711
2019-02-20,1711
2019-02-21,1711
2019-02-22,1711
2019-02-23,1711
2019-02-24,1711
2019-02-25,1752
2019-02-26,1752
2019-02-27,1752
2019-02-28,1752
2019-03-01,1752
2019-03-02,1752
2019-03-03,1752
2019-03-04,1752
2019-03-05,1752
2019-03-06,1752
2019-03-07,1752
2019-03-08,1752
2019-03-09,1752
2019-03-10,1786
2019-03-11,1786
2019-03-12,1786
2019-03-13,1786
2019-03-14,1786
2019-03-15,1786
2019-03-16,1786
2019-03-17,1786
2019-03-18,1786
2019-03-19,1738
2019-03-20,1738
2019-03-21,1738
2019-03-22,1738
2019-03-23,1738
2019-03-24,1738
2019-03-25,1738
2019-03-26,1738
2019-03-27,1738
2019-03-28,1678
2019-03-29,1678
2019-03-30,1678
2019-03-31,1678
2019-04-01,1678
2019-04-02,1678
2019-04-03,1678
2019-04-04,1678
2019-04-05,1678
2019-04-06,1678
