date_obj,Black%20shield%20(h1) price
2015-03-26,5912
2015-03-27,5912
2015-03-28,5912
2015-03-29,5641
2015-03-30,5641
2015-03-31,5408
2015-04-01,5408
2015-04-02,5408
2015-04-03,5151
2015-04-04,5151
2015-04-05,4952
2015-04-06,4952
2015-04-07,4730
2015-04-08,4730
2015-04-09,4730
2015-04-10,4515
2015-04-11,4515
2015-04-12,4515
2015-04-13,4306
2015-04-14,4306
2015-04-15,4306
2015-04-16,4107
2015-04-17,4107
2015-04-18,3974
2015-04-19,3974
2015-04-20,3974
2015-04-21,3812
2015-04-22,3812
2015-04-23,3812
2015-04-24,3634
2015-04-25,3634
2015-04-26,3634
2015-04-27,3461
2015-04-28,3461
2015-04-29,3461
2015-04-30,3303
2015-05-01,3303
2015-05-02,3166
2015-05-03,3166
2015-05-04,3166
2015-05-05,3046
2015-05-06,3046
2015-05-07,3046
2015-05-08,2916
2015-05-09,2916
2015-05-10,2916
2015-05-11,2916
2015-05-12,2831
2015-05-13,2831
2015-05-14,2831
2015-05-15,2767
2015-05-16,2767
2015-05-17,2767
2015-05-18,2676
2015-05-19,2676
2015-05-20,2676
2015-05-21,2676
2015-05-22,2604
2015-05-23,2604
2015-05-24,2604
2015-05-25,2502
2015-05-26,2502
2015-05-27,2502
2015-05-28,2431
2015-05-29,2431
2015-05-30,2431
2015-05-31,2382
2015-06-01,2382
2015-06-02,2382
2015-06-03,2301
2015-06-04,2301
2015-06-05,2301
2015-06-06,2301
2015-06-07,2290
2015-06-08,2290
2015-06-09,2290
2015-06-10,2261
2015-06-11,2261
2015-06-12,2261
2015-06-13,2261
2015-06-14,2261
2015-06-15,2238
2015-06-16,2238
2015-06-17,2238
2015-06-18,2238
2015-06-19,2240
2015-06-20,2240
2015-06-21,2240
2015-06-22,2240
2015-06-23,2220
2015-06-24,2220
2015-06-25,2220
2015-06-26,2220
2015-06-27,2278
2015-06-28,2278
2015-06-29,2278
2015-06-30,2278
2015-07-01,2256
2015-07-02,2256
2015-07-03,2256
2015-07-04,2256
2015-07-05,2256
2015-07-06,2267
2015-07-07,2267
2015-07-08,2267
2015-07-09,2267
2015-07-10,2222
2015-07-11,2222
2015-07-12,2222
2015-07-13,2222
2015-07-14,2174
2015-07-15,2174
2015-07-16,2174
2015-07-17,2174
2015-07-18,2174
2015-07-19,2153
2015-07-20,2153
2015-07-21,2153
2015-07-22,2142
2015-07-23,2142
2015-07-24,2142
2015-07-25,2142
2015-07-26,2142
2015-07-27,2087
2015-07-28,2087
2015-07-29,2087
2015-07-30,1995
2015-07-31,1995
2015-08-01,1995
2015-08-02,1995
2015-08-03,1901
2015-08-04,1901
2015-08-05,1901
2015-08-06,1845
2015-08-07,1845
2015-08-08,1845
2015-08-09,1816
2015-08-10,1816
2015-08-11,1816
2015-08-12,1816
2015-08-13,1811
2015-08-14,1811
2015-08-15,1811
2015-08-16,1744
2015-08-17,1744
2015-08-18,1744
2015-08-19,1744
2015-08-20,1671
2015-08-21,1671
2015-08-22,1671
2015-08-23,1671
2015-08-24,1637
2015-08-25,1637
2015-08-26,1637
2015-08-27,1637
2015-08-28,1637
2015-08-29,1626
2015-08-30,1626
2015-08-31,1626
2015-09-01,1626
2015-09-02,1625
2015-09-03,1625
2015-09-04,1625
2015-09-05,1625
2015-09-06,1660
2015-09-07,1660
2015-09-08,1660
2015-09-09,1660
2015-09-10,1604
2015-09-11,1604
2015-09-12,1604
2015-09-13,1604
2015-09-14,1604
2015-09-15,1577
2015-09-16,1577
2015-09-17,1577
2015-09-18,1577
2015-09-19,1571
2015-09-20,1571
2015-09-21,1571
2015-09-22,1571
2015-09-23,1554
2015-09-24,1554
2015-09-25,1554
2015-09-27,1554
2015-09-28,1499
2015-09-29,1499
2015-09-30,1499
2015-10-05,1460
2015-10-06,1490
2015-10-07,1490
2015-10-08,1490
2015-10-09,1490
2015-10-10,1524
2015-10-11,1524
2015-10-12,1524
2015-10-13,1524
2015-10-14,1553
2015-10-15,1553
2015-10-16,1553
2015-10-17,1553
2015-10-18,1578
2015-10-19,1578
2015-10-20,1578
2015-10-22,1630
2015-10-23,1630
2015-10-24,1630
2015-10-25,1630
2015-10-26,1703
2015-10-27,1703
2015-10-29,1703
2015-10-30,1703
2015-10-31,1764
2015-11-01,1764
2015-11-02,1764
2015-11-03,1764
2015-11-04,1764
2015-11-05,1758
2015-11-06,1758
2015-11-07,1758
2015-11-08,1758
2015-11-09,1758
2015-11-10,1707
2015-11-11,1707
2015-11-12,1707
2015-11-13,1707
2015-11-14,1716
2015-11-15,1716
2015-11-16,1716
2015-11-17,1716
2015-11-18,1716
2015-11-19,1669
2015-11-20,1669
2015-11-21,1669
2015-11-22,1669
2015-11-23,1669
2015-11-24,1663
2015-11-25,1663
2015-11-26,1663
2015-11-27,1663
2015-11-28,1616
2015-11-29,1616
2015-11-30,1616
2015-12-01,1543
2015-12-02,1543
2015-12-03,1543
2015-12-04,1543
2015-12-05,1505
2015-12-06,1505
2015-12-07,1505
2015-12-08,1479
2015-12-09,1479
2015-12-10,1417
2015-12-11,1417
2015-12-12,1417
2015-12-13,1417
2015-12-14,1360
2015-12-15,1360
2015-12-16,1360
2015-12-17,1360
2015-12-18,1345
2015-12-19,1345
2015-12-20,1345
2015-12-21,1345
2015-12-22,1359
2015-12-23,1359
2015-12-24,1359
2015-12-25,1359
2015-12-26,1323
2015-12-27,1323
2015-12-28,1323
2015-12-29,1313
2015-12-30,1313
2015-12-31,1313
2016-01-01,1313
2016-01-02,1313
2016-01-03,1335
2016-01-04,1335
2016-01-05,1335
2016-01-06,1335
2016-01-07,1371
2016-01-08,1371
2016-01-09,1371
2016-01-10,1371
2016-01-11,1371
2016-01-12,1384
2016-01-13,1384
2016-01-14,1384
2016-01-15,1384
2016-01-16,1384
2016-01-17,1394
2016-01-18,1394
2016-01-19,1394
2016-01-20,1394
2016-01-21,1394
2016-01-22,1393
2016-01-23,1393
2016-01-24,1393
2016-01-25,1393
2016-01-26,1393
2016-01-27,1384
2016-01-28,1384
2016-01-29,1384
2016-01-30,1384
2016-01-31,1364
2016-02-01,1364
2016-02-02,1364
2016-02-03,1364
2016-02-04,1364
2016-02-05,1338
2016-02-06,1338
2016-02-07,1338
2016-02-08,1338
2016-02-09,1309
2016-02-10,1309
2016-02-11,1309
2016-02-12,1309
2016-02-13,1250
2016-02-14,1250
2016-02-15,1250
2016-02-16,1250
2016-02-17,1223
2016-02-18,1223
2016-02-19,1223
