date_obj,Calquat%20sapling price
2015-07-24,1834
2015-07-25,1834
2015-07-26,1834
2015-07-27,1834
2015-07-28,1744
2015-07-29,1744
2015-07-30,1744
2015-07-31,1744
2015-08-01,1744
2015-08-02,1744
2015-08-03,1744
2015-08-04,1744
2015-08-05,1660
2015-08-06,1660
2015-08-07,1660
2015-08-08,1660
2015-08-09,1660
2015-08-10,1579
2015-08-11,1579
2015-08-12,1579
2015-08-13,1579
2015-08-14,1579
2015-08-15,1579
2015-08-16,1502
2015-08-17,1502
2015-08-18,1502
2015-08-19,1502
2015-08-20,1502
2015-08-21,1436
2015-08-22,1436
2015-08-23,1436
2015-08-24,1436
2015-08-25,1436
2015-08-26,1436
2015-08-27,1436
2015-08-28,1403
2015-08-29,1403
2015-08-30,1403
2015-08-31,1403
2015-09-01,1403
2015-09-02,1403
2015-09-03,1403
2015-09-04,1364
2015-09-05,1364
2015-09-06,1364
2015-09-07,1364
2015-09-08,1364
2015-09-09,1364
2015-09-10,1364
2015-09-11,1343
2015-09-12,1343
2015-09-13,1343
2015-09-14,1343
2015-09-15,1343
2015-09-16,1343
2015-09-17,1343
2015-09-18,1341
2015-09-19,1341
2015-09-20,1341
2015-09-21,1341
2015-09-22,1341
2015-09-23,1341
2015-09-24,1341
2015-09-25,1341
2015-09-27,1317
2015-09-28,1317
2015-09-29,1317
2015-09-30,1317
2015-10-05,1316
2015-10-06,1316
2015-10-07,1316
2015-10-08,1316
2015-10-09,1316
2015-10-10,1316
2015-10-11,1252
2015-10-12,1252
2015-10-13,1252
2015-10-14,1252
2015-10-15,1252
2015-10-16,1252
2015-10-17,1252
2015-10-18,1194
2015-10-19,1194
2015-10-20,1194
2015-10-22,1194
2015-10-23,1194
2015-10-24,1194
2015-10-25,1206
2015-10-26,1206
2015-10-27,1206
2015-10-29,1206
2015-10-30,1206
2015-10-31,1206
2015-11-01,1206
2015-11-02,1206
2015-11-03,1218
2015-11-04,1218
2015-11-05,1218
2015-11-06,1218
2015-11-07,1218
2015-11-08,1218
2015-11-09,1218
2015-11-10,1218
2015-11-11,1218
2015-11-12,1227
2015-11-13,1227
2015-11-14,1227
2015-11-15,1227
2015-11-16,1227
2015-11-17,1227
2015-11-18,1227
2015-11-19,1227
2015-11-20,1227
2015-11-21,1247
2015-11-22,1247
2015-11-23,1247
2015-11-24,1247
2015-11-25,1247
2015-11-26,1247
2015-11-27,1247
2015-11-28,1247
2015-11-29,1254
2015-11-30,1254
2015-12-01,1254
2015-12-02,1254
2015-12-03,1254
2015-12-04,1254
2015-12-05,1254
2015-12-06,1254
2015-12-07,1216
2015-12-08,1216
2015-12-09,1216
2015-12-10,1216
2015-12-11,1216
2015-12-12,1216
2015-12-13,1216
2015-12-14,1216
2015-12-15,1214
2015-12-16,1214
2015-12-17,1214
2015-12-18,1214
2015-12-19,1214
2015-12-20,1214
2015-12-21,1214
2015-12-22,1190
2015-12-23,1190
2015-12-24,1190
2015-12-25,1190
2015-12-26,1190
2015-12-27,1190
2015-12-28,1190
2015-12-29,1176
2015-12-30,1176
2015-12-31,1176
2016-01-01,1176
2016-01-02,1176
2016-01-03,1176
2016-01-04,1136
2016-01-05,1136
2016-01-06,1136
2016-01-07,1136
2016-01-08,1136
2016-01-09,1136
2016-01-10,1080
2016-01-11,1080
2016-01-12,1080
2016-01-13,1080
2016-01-14,1080
2016-01-15,1044
2016-01-16,1044
2016-01-17,1044
2016-01-18,1044
2016-01-19,1044
2016-01-20,1044
2016-01-21,1013
2016-01-22,1013
2016-01-23,1013
2016-01-24,1013
2016-01-25,1013
2016-01-26,1013
2016-01-27,1029
2016-01-28,1029
2016-01-29,1029
2016-01-30,1029
2016-01-31,1029
2016-02-01,1029
2016-02-02,1066
2016-02-03,1066
2016-02-04,1066
2016-02-05,1066
2016-02-06,1066
2016-02-07,1066
2016-02-08,1067
2016-02-09,1067
2016-02-10,1067
2016-02-11,1067
2016-02-12,1067
2016-02-13,1075
2016-02-14,1075
2016-02-15,1075
2016-02-16,1075
2016-02-17,1075
2016-02-18,1075
2016-02-19,1098
2016-02-20,1098
2016-02-21,1098
2016-02-22,1098
2016-02-23,1098
2016-02-24,1048
2016-02-25,1048
2016-02-26,1048
2016-02-27,1048
2016-02-28,1048
2016-02-29,996
2016-03-01,996
2016-03-02,996
2016-03-03,996
2016-03-04,996
2016-03-05,996
2016-03-06,951
2016-03-07,951
2016-03-08,951
2016-03-09,951
2016-03-10,951
2016-03-11,951
2016-03-12,935
2016-03-13,935
2016-03-14,935
2016-03-15,935
2016-03-16,935
2016-03-17,935
2016-03-18,933
2016-03-19,933
2016-03-20,933
2016-03-21,933
2016-03-22,933
2016-03-23,933
2016-03-24,966
2016-03-25,966
2016-03-26,966
2016-03-27,966
2016-03-28,966
2016-03-29,1008
2016-03-30,1008
2016-03-31,1008
2016-04-01,1008
2016-04-02,1008
2016-04-03,1008
2016-04-04,1033
2016-04-05,1033
2016-04-06,1033
2016-04-07,1033
2016-04-08,1033
2016-04-09,1033
2016-04-10,1063
2016-04-11,1063
2016-04-12,1063
2016-04-13,1063
2016-04-14,1063
2016-04-15,1063
2016-04-16,1050
2016-04-17,1050
2016-04-18,1050
2016-04-19,1050
2016-04-20,1050
2016-04-21,1011
2016-04-22,1011
2016-04-23,1011
2016-04-24,1011
2016-04-25,1011
2016-04-26,1011
2016-04-27,1001
2016-04-28,1001
2016-04-29,1001
2016-04-30,1001
2016-05-01,1001
2016-05-02,1001
2016-05-03,1004
2016-05-04,1004
2016-05-05,1004
2016-05-06,1004
2016-05-07,1004
2016-05-08,1004
2016-05-09,969
2016-05-10,969
2016-05-11,969
2016-05-12,969
2016-05-13,969
2016-05-14,970
2016-05-15,970
2016-05-16,970
2016-05-17,970
2016-05-18,970
2016-05-19,991
2016-05-22,991
2016-05-23,991
2016-05-24,1025
2016-05-25,1025
2016-05-26,1025
2016-05-27,1025
2016-05-28,1025
2016-05-29,1067
2016-05-30,1067
2016-05-31,1067
2016-06-01,1067
2016-06-02,1067
2016-06-03,1078
2016-06-04,1078
2016-06-05,1078
2016-06-06,1078
2016-06-07,1094
2016-06-08,1094
2016-06-09,1094
2016-06-10,1094
2016-06-11,1117
2016-06-12,1117
2016-06-13,1117
2016-06-14,1117
2016-06-15,1092
2016-06-16,1092
2016-06-17,1092
2016-06-18,1092
2016-06-19,1060
2016-06-20,1060
2016-06-21,1060
2016-06-22,1060
2016-06-23,1048
2016-06-24,1048
2016-06-25,1048
2016-06-26,1048
2016-06-27,1048
2016-06-28,1025
2016-06-29,1025
2016-06-30,1025
2016-07-01,1025
2016-07-02,996
2016-07-03,996
2016-07-04,996
2016-07-05,996
2016-07-06,989
2016-07-07,989
2016-07-08,989
2016-07-09,989
2016-07-10,980
2016-07-11,980
2016-07-12,980
2016-07-13,980
2016-07-14,980
2016-07-15,997
2016-07-16,997
2016-07-17,997
2016-07-18,997
2016-07-23,1004
2016-07-24,1004
2016-07-25,1023
2016-07-26,1023
2016-07-27,1023
2016-07-28,1023
2016-07-29,1023
2016-07-30,1042
2016-07-31,1042
2016-08-01,1042
2016-08-02,1042
2016-08-03,1056
2016-08-04,1056
2016-08-05,1056
2016-08-06,1056
2016-08-07,1056
2016-08-08,1006
2016-08-09,1006
2016-08-10,1006
2016-08-11,1006
2016-08-12,1037
2016-08-13,1037
2016-08-14,1037
2016-08-15,1037
2016-08-16,1072
2016-08-17,1072
2016-08-18,1072
2016-08-19,1072
2016-08-20,1064
2016-08-21,1064
2016-08-22,1064
2016-08-23,1064
2016-08-24,1084
2016-08-25,1084
2016-08-26,1084
2016-08-28,1084
2016-08-31,1047
2016-09-01,1047
2016-09-02,1047
2016-09-03,1023
2016-09-04,1023
2016-09-05,1023
2016-09-06,976
2016-09-07,976
2016-09-08,976
2016-09-09,976
2016-09-10,947
2016-09-11,947
2016-09-12,947
2016-09-13,947
2016-09-14,901
2016-09-15,901
2016-09-16,901
2016-09-17,901
2016-09-18,905
2016-09-19,905
2016-09-20,905
2016-09-21,905
2016-09-22,946
2016-09-23,946
2016-09-24,946
2016-09-25,946
2016-09-26,946
2016-09-27,971
2016-09-28,971
2016-09-29,971
2016-09-30,971
2016-10-01,997
2016-10-02,997
2016-10-03,997
2016-10-04,997
2016-10-05,997
2016-10-06,996
2016-10-07,996
2016-10-08,996
2016-10-09,996
2016-10-10,996
2016-10-11,991
2016-10-12,991
2016-10-13,991
2016-10-14,991
2016-10-15,1008
2016-10-16,1008
2016-10-17,1008
2016-10-18,1008
2016-10-19,1008
2016-10-20,983
2016-10-21,983
2016-10-22,983
2016-10-23,983
2016-10-24,989
2016-10-25,989
2016-10-26,989
2016-10-27,989
2016-10-28,989
2016-10-29,963
2016-10-30,963
2016-10-31,963
2016-11-01,963
2016-11-02,943
2016-11-03,943
2016-11-04,943
2016-11-05,943
2016-11-06,976
2016-11-07,976
2016-11-08,976
2016-11-09,976
2016-11-10,985
2016-11-11,985
2016-11-12,985
2016-11-13,985
2016-11-14,985
2016-11-15,1005
2016-12-07,1143
2016-12-08,1133
2016-12-09,1133
2016-12-10,1133
2016-12-11,1133
2016-12-12,1145
2016-12-13,1145
2016-12-14,1145
2016-12-15,1145
2016-12-16,1117
2016-12-17,1117
2016-12-18,1117
2016-12-19,1117
2016-12-20,1080
2016-12-21,1080
2016-12-22,1080
2016-12-23,1053
2016-12-24,1053
2016-12-25,1053
2016-12-26,1053
2016-12-27,1047
2016-12-28,1047
2016-12-29,1047
2016-12-30,1077
2016-12-31,1077
2017-01-01,1077
2017-01-02,1115
2017-01-03,1115
2017-01-04,1115
2017-01-05,1115
2017-01-06,1090
2017-01-07,1090
2017-01-08,1090
2017-01-09,1073
2017-01-10,1073
2017-01-11,1073
2017-01-12,1104
2017-01-13,1104
2017-01-14,1104
2017-01-15,1080
2017-01-16,1080
2017-01-17,1080
2017-01-18,1034
2017-01-19,1034
2017-01-20,1034
2017-01-21,985
2017-01-22,985
2017-01-23,985
2017-01-27,891
2017-01-28,891
2017-01-29,891
2017-01-30,908
2017-01-31,908
2017-02-01,917
2017-02-02,917
2017-02-03,917
2017-02-04,906
2017-02-05,906
2017-02-06,906
2017-02-07,898
2017-02-08,898
2017-02-09,898
2017-02-10,875
2017-02-11,875
2017-02-12,875
2017-02-13,873
2017-02-14,873
2017-02-15,873
2017-02-16,871
2017-02-18,871
2017-02-19,854
2017-02-20,854
2017-02-21,854
2017-02-22,864
2017-02-23,864
2017-02-24,864
2017-02-25,842
2017-02-26,842
2017-02-27,842
2017-02-28,837
2017-03-01,837
2017-03-02,837
2017-03-03,837
2017-03-04,837
2017-03-05,837
2017-03-06,848
2017-03-07,848
2017-03-08,848
2017-03-09,848
2017-03-10,870
2017-03-11,870
2017-03-12,870
2017-03-13,897
2017-03-14,897
2017-03-15,919
2017-03-16,919
2017-03-17,919
2017-03-18,910
2017-03-19,910
2017-03-20,885
2017-03-21,885
2017-03-22,885
2017-03-23,855
2017-03-24,855
2017-03-25,855
2017-03-26,812
2017-03-27,812
2017-03-28,812
2017-03-29,782
2017-03-30,782
2017-03-31,782
2017-04-01,758
2017-04-02,758
2017-04-03,762
2017-04-04,762
2017-04-12,767
2017-04-13,767
2017-04-14,767
2017-04-15,777
2017-04-16,777
2017-04-17,771
2017-04-18,771
2017-04-19,771
2017-04-20,781
2017-04-21,781
2017-04-22,781
2017-04-23,784
2017-04-24,784
2017-04-25,789
2017-04-26,789
2017-04-27,789
2017-04-28,789
2017-04-29,749
2017-04-30,749
2017-05-01,749
2017-05-02,711
2017-05-03,711
2017-05-04,711
2017-05-05,725
2017-05-06,725
2017-05-07,725
2017-05-08,724
2017-05-09,724
2017-05-10,741
2017-05-11,741
2017-05-12,741
2017-05-13,760
2017-05-14,760
2017-05-15,760
2017-05-16,758
2017-05-17,758
2017-05-18,758
2017-05-19,786
2017-05-20,786
2017-05-21,786
2017-05-22,802
2017-05-23,802
2017-05-24,817
2017-05-25,817
2017-05-26,817
2017-05-27,843
2017-05-28,843
2017-05-29,843
2017-05-30,878
2017-05-31,878
2017-06-01,894
2017-06-02,894
2017-06-03,894
2017-06-04,882
2017-06-05,882
2017-06-06,916
2017-06-07,916
2017-06-08,916
2017-06-09,920
2017-06-10,920
2017-06-11,909
2017-06-12,909
2017-06-13,909
2017-06-14,925
2017-06-15,925
2017-06-16,925
2017-06-17,957
2017-06-18,957
2017-06-19,957
2017-06-20,977
2017-06-21,977
2017-06-22,977
2017-06-23,983
2017-06-24,983
2017-06-25,983
2017-06-26,984
2017-06-27,984
2017-06-28,944
2017-06-29,944
2017-06-30,944
2017-07-01,934
2017-07-02,934
2017-07-03,934
2017-07-04,906
2017-07-05,906
2017-07-06,906
2017-07-07,906
2017-07-08,896
2017-07-13,874
2017-07-14,885
2017-07-15,885
2017-07-16,885
2017-07-17,876
2017-07-18,876
2017-07-19,876
2017-07-20,891
2017-07-21,891
2017-07-22,891
2017-07-23,883
2017-07-24,883
2017-07-25,883
2017-07-26,855
2017-07-27,855
2017-07-28,855
2017-07-29,819
2017-07-30,819
2017-07-31,819
2017-08-01,807
2017-08-02,807
2017-08-03,807
2017-08-04,802
2017-08-05,802
2017-08-06,788
2017-08-09,810
2017-08-10,810
2017-08-11,810
2017-08-12,822
2017-08-13,822
2017-08-14,822
2017-08-15,846
2017-08-16,846
2017-08-17,878
2017-08-18,878
2017-08-19,878
2017-08-20,872
2017-08-21,872
2017-08-22,878
2017-08-23,878
2017-08-24,878
2017-08-25,876
2017-08-26,876
2017-08-27,832
2017-08-28,832
2017-08-29,832
2017-08-30,792
2017-08-31,792
2017-09-01,792
2017-09-02,752
2017-09-03,752
2017-09-04,752
2017-09-05,714
2017-09-06,714
2017-09-07,678
2017-09-08,678
2017-09-09,678
2017-09-10,696
2017-09-11,696
2017-09-12,696
2017-09-13,720
2017-09-14,720
2017-09-15,720
2017-09-16,732
2017-09-17,732
2017-09-18,749
2017-09-19,749
2017-09-20,771
2017-09-21,771
2017-09-22,788
2017-09-23,788
2017-09-24,788
2017-09-25,750
2017-09-26,750
2017-09-27,750
2017-09-28,712
2017-09-29,712
2017-09-30,712
2017-10-01,678
2017-10-02,678
2017-10-03,678
2017-10-04,662
2017-10-05,662
2017-10-06,646
2017-10-07,646
2017-10-08,646
2017-10-09,644
2017-10-10,644
2017-10-11,644
2017-10-12,654
2017-10-13,654
2017-10-14,641
2017-10-15,641
2017-10-16,641
2017-10-17,624
2017-10-18,624
2017-10-19,622
2017-10-20,622
2017-10-21,622
2017-10-22,604
2017-10-23,604
2017-10-24,604
2017-10-25,612
2017-10-26,612
2017-10-27,612
2017-10-28,613
2017-10-29,613
2017-10-30,608
2017-10-31,608
2017-11-01,608
2017-11-02,593
2017-11-03,593
2017-11-04,601
2017-11-05,601
2017-11-06,601
2017-11-07,605
2017-11-08,605
2017-11-09,597
2017-11-10,597
2017-11-11,597
2017-11-12,583
2017-11-13,583
2017-11-14,583
2017-11-15,553
2017-11-16,553
2017-11-17,541
2017-11-18,541
2017-11-19,541
2017-11-20,542
2017-11-21,542
2017-11-22,554
2017-11-23,554
2017-11-24,578
2017-11-25,578
2017-11-26,599
2017-11-27,599
2017-11-28,599
2017-11-29,624
2017-11-30,624
2017-12-01,648
2017-12-02,648
2017-12-03,671
2017-12-04,671
2017-12-05,703
2017-12-06,703
2017-12-07,732
2017-12-08,732
2017-12-09,732
2017-12-10,756
2017-12-11,756
2017-12-12,771
2017-12-13,771
2017-12-14,771
2017-12-15,778
2017-12-16,778
2017-12-17,778
2017-12-18,748
2017-12-19,748
2017-12-20,748
2017-12-21,725
2017-12-22,725
2017-12-23,713
2017-12-24,713
2017-12-25,713
2017-12-26,687
2017-12-27,687
2017-12-28,657
2017-12-29,657
2017-12-30,632
2017-12-31,632
2018-01-01,600
2018-01-02,600
2018-01-03,590
2018-01-04,590
2018-01-05,578
2018-01-06,578
2018-01-07,569
2018-01-08,569
2018-01-09,575
2018-01-10,575
2018-01-11,575
2018-01-12,575
2018-01-13,575
2018-01-14,583
2018-01-15,583
2018-01-16,603
2018-01-17,603
2018-01-18,627
2018-01-19,627
2018-01-20,628
2018-01-21,628
2018-01-22,644
2018-01-23,644
2018-01-24,662
2018-01-25,662
2018-01-26,681
2018-01-27,704
2018-01-28,704
2018-01-29,705
2018-01-30,684
2018-01-31,684
2018-02-01,660
2018-02-02,647
2018-02-03,638
2018-02-04,641
2018-02-05,641
2018-02-06,645
2018-02-07,655
2018-02-08,655
2018-02-09,648
2018-02-10,648
2018-02-11,620
2018-02-12,594
2018-02-13,594
2018-02-14,570
2018-02-15,554
2018-02-16,552
2018-02-17,542
2018-02-18,556
2018-02-19,563
2018-02-20,582
2018-02-21,591
2018-02-22,588
2018-02-23,568
2018-02-24,568
2018-02-25,587
2018-02-26,615
2018-02-27,643
2018-02-28,643
2018-03-01,674
2018-03-02,698
2018-03-03,701
2018-03-04,701
2018-03-05,718
2018-03-06,742
2018-03-07,765
2018-03-08,801
2018-03-09,819
2018-03-10,798
2018-03-11,825
2018-03-12,850
2018-03-13,856
2018-03-14,875
2018-03-15,900
2018-03-16,929
2018-03-17,943
2018-03-18,985
2018-03-20,1029
2018-03-21,1076
2018-03-23,1101
2018-03-24,1142
2018-03-25,1176
2018-03-26,1196
2018-03-27,1172
2018-03-28,1172
2018-03-29,1113
2018-03-30,1089
2018-03-31,1095
2018-04-01,1100
2018-04-02,1099
2018-04-03,1068
2018-04-04,1099
2018-04-05,1099
2018-04-06,1136
2018-04-07,1136
2018-04-08,1166
2018-04-09,1181
2018-04-10,1213
2018-04-11,1245
2018-04-12,1235
2018-04-13,1235
2018-04-14,1173
2018-04-15,1141
2018-04-16,1141
2018-04-17,1083
2018-04-18,1083
2018-04-19,1031
2018-04-20,997
2018-04-21,972
2018-04-22,972
2018-04-23,979
2018-04-24,943
2018-04-25,923
2018-04-26,923
2018-04-27,930
2018-04-28,903
2018-04-29,870
2018-04-30,843
2018-05-01,878
2018-05-02,878
2018-05-03,910
2018-05-04,941
2018-05-05,976
2018-05-07,1002
2018-05-08,1017
2018-05-09,1000
2018-05-10,979
2018-05-11,951
2018-05-12,961
2018-05-13,961
2018-05-14,967
2018-05-15,940
2018-05-16,936
2018-05-17,935
2018-05-18,913
2018-05-19,895
2018-05-20,895
2018-05-21,909
2018-05-22,909
2018-05-23,914
2018-05-24,910
2018-05-25,929
2018-05-26,906
2018-05-27,906
2018-05-28,888
2018-05-29,884
2018-05-30,869
2018-05-31,853
2018-06-01,820
2018-06-02,779
2018-06-03,779
2018-06-04,740
2018-06-05,707
2018-06-06,716
2018-06-07,716
2018-06-08,739
2018-06-09,739
2018-06-10,770
2018-06-11,767
2018-06-12,795
2018-06-13,802
2018-06-14,821
2018-06-15,843
2018-06-16,880
2018-06-17,896
2018-06-18,932
2018-06-19,937
2018-06-20,937
2018-06-21,977
2018-06-22,985
2018-06-23,985
2018-06-24,937
2018-06-25,926
2018-06-26,920
2018-06-27,941
2018-06-28,928
2018-06-29,881
2018-06-30,841
2018-07-01,854
2018-07-02,876
2018-07-03,891
2018-07-04,912
2018-07-05,912
2018-07-06,885
2018-07-07,875
2018-07-08,870
2018-07-09,879
2018-07-10,891
2018-07-11,926
2018-07-12,900
2018-07-13,879
2018-07-14,876
2018-07-15,876
2018-07-16,858
2018-07-17,821
2018-07-18,796
2018-07-19,788
2018-07-20,765
2018-07-21,761
2018-07-22,747
2018-07-23,759
2018-07-24,792
2018-07-25,821
2018-07-26,846
2018-07-27,860
2018-07-28,871
2018-07-29,906
2018-07-30,929
2018-07-31,931
2018-08-01,931
2018-08-02,929
2018-08-03,922
2018-08-04,907
2018-08-05,898
2018-08-06,883
2018-08-07,873
2018-08-08,897
2018-08-09,897
2018-08-10,883
2018-08-11,870
2018-08-12,866
2018-08-14,847
2018-08-16,836
2018-08-17,809
2018-08-18,809
2018-08-19,818
2018-08-20,823
2018-08-21,801
2018-08-22,788
2018-08-23,802
2018-08-24,828
2018-08-25,853
2018-08-26,882
2018-08-27,905
2018-08-28,948
2018-08-29,993
2018-08-30,1031
2018-08-31,1047
2018-09-01,1021
2018-09-02,978
2018-09-03,932
2018-09-04,888
2018-09-05,884
2018-09-06,884
2018-09-07,875
2018-09-08,880
2018-09-09,880
2018-09-10,885
2018-09-11,885
2018-09-12,901
2018-09-13,928
2018-09-14,916
2018-09-15,870
2018-09-16,870
2018-09-17,871
2018-09-18,854
2018-09-19,820
2018-09-20,836
2018-09-21,825
2018-09-22,833
2018-09-23,842
2018-09-24,880
2018-09-25,880
2018-09-26,882
2018-09-27,909
2018-09-28,916
2018-09-29,930
2018-09-30,935
2018-10-01,952
2018-10-02,949
2018-10-03,933
2018-10-04,933
2018-10-05,905
2018-10-06,889
2018-10-07,889
2018-10-08,875
2018-10-09,862
2018-10-10,870
2018-10-11,869
2018-10-12,859
2018-10-13,847
2018-10-14,831
2018-10-15,832
2018-10-16,827
2018-10-17,843
2018-10-18,865
2018-10-19,821
2018-10-20,821
2018-10-21,793
2018-10-22,766
2018-10-23,759
2018-10-24,769
2018-10-25,791
2018-10-26,803
2018-10-27,792
2018-10-28,810
2018-10-29,843
2018-10-30,847
2018-10-31,811
2018-11-01,776
2018-11-03,700
2018-11-04,666
2018-11-05,656
2018-11-06,644
2018-11-07,657
2018-11-08,650
2018-11-09,661
2018-11-10,640
2018-11-11,654
2018-11-12,643
2018-11-13,642
2018-11-14,641
2018-11-15,650
2018-11-16,653
2018-11-17,635
2018-11-18,636
2018-11-19,658
2018-11-20,677
2018-11-21,691
2018-11-22,682
2018-11-23,675
2018-11-24,699
2018-11-25,709
2018-11-26,733
2018-11-27,739
2018-11-28,765
2018-11-29,796
2018-12-01,790
2018-12-02,773
2018-12-03,773
2018-12-04,740
2018-12-05,730
2018-12-07,765
2018-12-09,800
2018-12-10,827
2018-12-11,860
2018-12-12,843
2018-12-13,846
2018-12-14,809
2018-12-15,793
2018-12-16,795
2018-12-17,755
2018-12-18,753
2018-12-19,759
2018-12-20,768
2018-12-21,780
2018-12-22,783
2018-12-23,744
2018-12-24,755
2018-12-25,763
2018-12-26,799
2018-12-27,827
2018-12-28,858
2018-12-29,880
2018-12-30,910
2018-12-31,901
2019-01-01,868
2019-01-02,886
2019-01-03,880
2019-01-04,855
2019-01-05,831
2019-01-06,841
2019-01-08,840
2019-01-10,795
2019-01-11,799
2019-01-12,811
2019-01-13,824
2019-01-14,790
2019-01-15,750
2019-01-16,728
2019-01-17,699
2019-01-18,700
2019-01-19,705
2019-01-20,726
2019-01-21,710
2019-01-22,695
2019-01-23,699
2019-01-24,688
2019-01-25,674
2019-01-26,683
2019-01-27,691
2019-01-28,701
2019-01-29,693
2019-01-30,677
2019-01-31,669
2019-02-01,663
2019-02-02,659
2019-02-03,656
2019-02-04,634
2019-02-05,640
2019-02-06,624
2019-02-07,596
2019-02-08,569
2019-02-09,552
2019-02-10,530
2019-02-11,503
2019-02-12,477
2019-02-13,453
2019-02-14,430
2019-02-15,438
2019-02-16,419
2019-02-17,398
2019-02-18,378
2019-02-19,369
2019-02-20,363
2019-02-21,372
2019-02-22,383
2019-02-23,401
2019-02-24,420
2019-02-25,434
2019-02-26,450
2019-02-27,453
2019-02-28,464
2019-03-01,457
2019-03-02,469
2019-03-03,470
2019-03-04,454
2019-03-05,453
2019-03-06,471
2019-03-07,491
2019-03-08,478
2019-03-09,470
2019-03-10,452
2019-03-11,467
2019-03-12,479
2019-03-13,486
2019-03-14,469
2019-03-15,474
2019-03-16,471
2019-03-17,462
2019-03-18,441
2019-03-19,433
2019-03-20,444
2019-03-21,439
2019-03-22,429
2019-03-23,425
2019-03-24,415
2019-03-25,432
2019-03-26,436
2019-03-27,430
2019-03-28,424
2019-03-29,417
2019-03-30,417
2019-03-31,415
2019-04-01,411
2019-04-02,401
2019-04-03,406
2019-04-04,422
2019-04-05,433
2019-04-06,431
2019-04-07,423
2019-04-08,431
2019-04-09,442
2019-04-10,448
2019-04-11,460
2019-04-12,473
2019-04-13,484
2019-04-14,506
2019-04-15,523
2019-04-16,539
2019-04-17,560
2019-04-18,540
2019-04-19,516
2019-04-20,495
2019-04-21,483
2019-04-22,471
2019-04-23,475
2019-04-24,464
2019-04-25,456
2019-04-26,463
2019-04-27,460
2019-04-28,470
2019-04-29,481
2019-04-30,477
2019-05-01,483
2019-05-02,485
2019-05-03,476
2019-05-04,484
2019-05-05,459
2019-05-06,436
2019-05-07,439
2019-05-08,439
2019-05-09,441
2019-05-10,446
2019-05-11,455
2019-05-12,453
2019-05-13,447
2019-05-14,447
2019-05-15,443
2019-05-16,435
2019-05-17,413
2019-05-18,393
2019-05-19,373
2019-05-20,357
2019-05-21,356
2019-05-22,352
2019-05-23,345
2019-05-24,336
2019-05-25,327
2019-05-26,323
2019-05-27,306
2019-05-28,298
2019-05-29,296
2019-05-30,300
2019-05-31,313
2019-06-01,329
2019-06-02,341
2019-06-03,337
2019-06-04,325
2019-06-05,339
2019-06-06,354
2019-06-07,364
2019-06-08,377
2019-06-09,387
2019-06-10,387
2019-06-11,405
2019-06-12,416
2019-06-13,415
2019-06-14,423
2019-06-15,432
2019-06-16,446
2019-06-17,459
2019-06-18,444
2019-06-19,421
2019-06-20,418
2019-06-21,410
2019-06-22,417
2019-06-23,428
2019-06-24,423
2019-06-25,414
2019-06-26,407
2019-06-27,413
2019-06-28,413
