date_obj,Imbued%20heart price
2018-07-26,26721939
2018-07-27,25392260
2018-07-28,24366820
2018-07-29,24728333
2018-07-30,24040774
2018-07-31,23385771
2018-08-01,23366588
2018-08-02,23501246
2018-08-03,23891333
2018-08-04,24363195
2018-08-05,24695485
2018-08-06,24670017
2018-08-07,24623701
2018-08-08,23656181
2018-08-09,22530526
2018-08-10,22624578
2018-08-11,23534105
2018-08-12,23422331
2018-08-14,22463967
2018-08-16,21567733
2018-08-17,21596923
2018-08-18,22253163
2018-08-19,22878582
2018-08-20,23687322
2018-08-21,24289078
2018-08-22,25127977
2018-08-23,26160587
2018-08-24,26622131
2018-08-25,26693352
2018-08-26,25852516
2018-08-27,24877639
2018-08-28,25017794
2018-08-29,25991568
2018-08-30,26177278
2018-08-31,26891161
2018-09-01,26483987
2018-09-02,25947261
2018-09-03,25556278
2018-09-04,25682639
2018-09-05,25663107
2018-09-06,25488641
2018-09-07,25532857
2018-09-08,25939793
2018-09-09,25685988
2018-09-10,25309320
2018-09-11,25313858
2018-09-12,25168367
2018-09-13,25224061
2018-09-14,25621559
2018-09-15,25857713
2018-09-16,25962896
2018-09-17,25933619
2018-09-18,25600695
2018-09-19,25497540
2018-09-20,25424684
2018-09-21,25619434
2018-09-22,25651475
2018-09-23,25544431
2018-09-24,25628195
2018-09-25,25739595
2018-09-26,25698743
2018-09-27,26149660
2018-09-28,26330726
2018-09-29,26675317
2018-09-30,26586134
2018-10-01,26599481
2018-10-02,26694716
2018-10-03,26486493
2018-10-04,26440076
2018-10-05,26498168
2018-10-06,26078838
2018-10-07,25625054
2018-10-08,25535121
2018-10-09,25286529
2018-10-10,25201815
2018-10-11,24951816
2018-10-12,24789209
2018-10-13,24591766
2018-10-14,24588212
2018-10-15,24415225
2018-10-16,24451744
2018-10-17,25074811
2018-10-18,24763600
2018-10-19,24523905
2018-10-20,24438447
2018-10-21,24255598
2018-10-22,24089012
2018-10-23,24164533
2018-10-24,24681156
2018-10-25,25016377
2018-10-26,25242667
2018-10-27,25362869
2018-10-28,25452171
2018-10-29,25216552
2018-10-30,25431702
2018-10-31,25238465
2018-11-01,25131734
2018-11-03,24902253
2018-11-04,24687126
2018-11-05,24540979
2018-11-06,24404130
2018-11-07,24355421
2018-11-08,24272700
2018-11-09,24072315
2018-11-10,23829645
2018-11-11,23506079
2018-11-12,22621831
2018-11-13,21697372
2018-11-14,21383716
2018-11-15,20557015
2018-11-16,20339339
2018-11-17,21267195
2018-11-18,21221420
2018-11-19,20821495
2018-11-20,20258659
2018-11-21,20224439
2018-11-22,19670856
2018-11-23,18696224
2018-11-24,18819757
2018-11-25,19720562
2018-11-26,20423490
2018-11-27,20489346
2018-11-28,20743583
2018-11-29,20634331
2018-12-01,20556577
2018-12-02,20476485
2018-12-03,20386556
2018-12-04,20281343
2018-12-05,20186376
2018-12-07,20288888
2018-12-09,20522676
2018-12-10,20520983
2018-12-11,20401433
2018-12-12,20447571
2018-12-13,20478478
2018-12-14,20563605
2018-12-15,20467473
2018-12-16,20373857
2018-12-17,20496382
2018-12-18,20706459
2018-12-19,20787274
2018-12-20,20762871
2018-12-21,20907652
2018-12-22,20756061
2018-12-23,21032165
2018-12-24,21135252
2018-12-25,21497543
2018-12-26,21386647
2018-12-27,21654613
2018-12-28,21595467
2018-12-29,21597479
2018-12-30,21474358
2018-12-31,21346959
2019-01-01,21292230
2019-01-02,21262631
2019-01-03,21230362
2019-01-04,21251218
2019-01-05,21712896
2019-01-06,22393448
2019-01-08,22393103
2019-01-10,21576494
2019-01-11,20504482
2019-01-12,19768835
2019-01-13,19396110
2019-01-14,19019452
2019-01-15,19085761
2019-01-16,18906626
2019-01-17,18939178
2019-01-18,19774749
2019-01-19,19689571
2019-01-20,19850640
2019-01-21,20201144
2019-01-22,20339939
2019-01-23,20240032
2019-01-24,20224949
2019-01-25,20485311
2019-01-26,20332697
2019-01-27,20478667
2019-01-28,20315028
2019-01-29,20223481
2019-01-30,20237311
2019-01-31,20410550
2019-02-01,20725666
2019-02-02,21129267
2019-02-03,21368962
2019-02-04,21209973
2019-02-05,21313241
2019-02-06,21773881
2019-02-07,22233478
2019-02-08,22187004
2019-02-09,22149694
2019-02-10,21980987
2019-02-11,21244469
2019-02-12,21037311
2019-02-13,20488726
2019-02-14,19904540
2019-02-15,19389249
2019-02-16,19550027
2019-02-17,19531894
2019-02-18,19726765
2019-02-19,20108240
2019-02-20,20426309
2019-02-21,20477578
2019-02-22,20523993
2019-02-23,20350870
2019-02-24,20354571
2019-02-25,20262685
2019-02-26,20280172
2019-02-27,20348330
2019-02-28,20243378
2019-03-01,20102008
2019-03-02,20088155
2019-03-03,20124747
2019-03-04,19957930
2019-03-05,19915927
2019-03-06,19928577
2019-03-07,19847387
2019-03-08,19809484
2019-03-09,19867263
2019-03-10,19914658
2019-03-11,19951432
2019-03-12,20251717
2019-03-13,20323414
2019-03-14,20328675
2019-03-15,20137155
2019-03-16,20050298
2019-03-17,20265412
2019-03-18,20239865
2019-03-19,20127983
2019-03-20,20292534
2019-03-21,20528296
2019-03-22,20452057
2019-03-23,20396901
2019-03-24,20396552
2019-03-25,20303221
2019-03-26,20291980
2019-03-27,20149589
2019-03-28,20182758
2019-03-29,20283580
2019-03-30,20376206
2019-03-31,20387810
2019-04-01,20671379
2019-04-02,20638012
2019-04-03,21078439
2019-04-04,20898812
2019-04-05,20897384
2019-04-06,21072420
2019-04-07,21047847
2019-04-08,20962215
2019-04-09,21023388
2019-04-10,21400459
2019-04-11,21527697
2019-04-12,21569435
2019-04-13,21577103
2019-04-14,21670436
2019-04-15,21453646
2019-04-16,21443633
2019-04-17,21245199
2019-04-18,21250351
2019-04-19,21183214
2019-04-20,21295433
2019-04-21,21464859
2019-04-22,21324780
2019-04-23,21473479
2019-04-24,21437830
2019-04-25,21409864
2019-04-26,21350278
2019-04-27,21405944
2019-04-28,21453477
2019-04-29,21688143
2019-04-30,21577594
2019-05-01,21552375
2019-05-02,21532748
2019-05-03,21624211
2019-05-04,21781931
2019-05-05,22353715
2019-05-06,22360695
2019-05-07,22335892
2019-05-08,22287760
2019-05-09,22271397
2019-05-10,22242875
2019-05-11,22224766
2019-05-12,22194860
2019-05-13,22242877
2019-05-14,22405717
2019-05-15,22381478
2019-05-16,22490376
2019-05-17,22313644
2019-05-18,22139789
2019-05-19,21784400
2019-05-20,21298852
2019-05-21,20862239
2019-05-22,20874878
2019-05-23,20824967
2019-05-24,21158351
2019-05-25,21513713
2019-05-26,21388236
2019-05-27,21221115
2019-05-28,21022343
2019-05-29,21014644
2019-05-30,21032746
2019-05-31,21207761
2019-06-01,21420114
2019-06-02,21915357
2019-06-03,21768217
2019-06-04,21597347
2019-06-05,21473529
2019-06-06,21345177
2019-06-07,21261919
2019-06-08,21278839
2019-06-09,21225740
2019-06-10,21108016
2019-06-11,21050169
2019-06-12,20906966
2019-06-13,20536371
2019-06-14,20602930
2019-06-15,20554820
2019-06-16,20509053
2019-06-17,20376826
2019-06-18,20249632
2019-06-19,19660763
2019-06-20,18682603
2019-06-21,18437454
2019-06-22,18134442
2019-06-23,17615460
2019-06-24,17300468
2019-06-25,18006558
2019-06-26,18522879
2019-06-27,19172221
2019-06-28,19722516
2019-06-29,20075463
2019-06-30,20878894
2019-07-01,20731035
2019-07-02,20574806
2019-07-03,20309989
2019-07-04,20042059
2019-07-05,19558129
2019-07-06,19481758
2019-07-07,19863491
2019-07-08,19849039
2019-07-09,19741490
2019-07-10,19523614
2019-07-11,19631916
2019-07-12,19396359
2019-07-13,19450628
2019-07-14,19564975
2019-07-15,19749831
2019-07-16,19850659
2019-07-17,20264007
2019-07-18,20221424
2019-07-19,20316040
2019-07-20,20834301
2019-07-21,20795339
2019-07-22,20796198
2019-07-23,21045976
2019-07-24,21065117
2019-07-25,21303364
2019-07-26,21513056
2019-07-27,21290782
2019-07-28,21149155
2019-07-29,20942866
2019-07-30,20590164
2019-07-31,19993153
2019-08-01,19934942
2019-08-02,19848105
2019-08-03,19704526
2019-08-04,19769300
2019-08-05,19885018
2019-08-06,19916562
2019-08-07,19819456
2019-08-08,19779729
2019-08-09,19797626
2019-08-10,19726595
2019-08-11,19667662
2019-08-12,19564440
2019-08-13,19602250
2019-08-14,19631647
2019-08-15,19720742
2019-08-16,19671489
2019-08-17,19458120
2019-08-18,19401427
2019-08-19,19246068
2019-08-20,18949405
2019-08-21,18902357
2019-08-22,18611566
2019-08-23,18344484
2019-08-24,18341005
2019-08-24,18341005
2019-08-25,18338953
2019-08-25,18338953
2019-08-26,18465295
2019-08-26,18465295
2019-08-27,18397628
2019-08-27,18397628
2019-08-28,18455805
2019-08-29,18742989
2019-08-30,19124972
2019-08-31,18981750
2019-09-01,19478339
2019-09-02,19553377
2019-09-03,19490463
2019-09-04,19404608
2019-09-05,19089203
2019-09-06,19002396
2019-09-07,18955651
2019-09-08,18953941
2019-09-09,18688033
2019-09-10,18421827
2019-09-11,18221653
2019-09-12,18253509
2019-09-13,18827953
2019-09-14,19320107
2019-09-15,19345333
2019-09-16,19223069
2019-09-17,19123500
2019-09-18,19128063
2019-09-19,19455319
2019-09-20,19569844
2019-09-21,19807163
2019-09-22,19783248
2019-09-23,19768735
2019-09-24,19850568
2019-09-25,20364873
2019-09-26,20226117
2019-09-27,20482604
2019-09-28,20182417
2019-09-29,20079530
2019-09-30,19998141
2019-10-01,19986546
2019-10-02,19946722
2019-10-03,20186285
2019-10-04,20090174
2019-10-05,20028990
2019-10-06,20211195
2019-10-07,20361864
2019-10-08,20930994
2019-10-09,20764623
2019-10-10,20835202
2019-10-11,20828168
2019-10-12,20798641
2019-10-13,20781355
2019-10-14,20971216
2019-10-15,20902097
2019-10-16,21549203
2019-10-17,21833952
2019-10-18,21804284
2019-10-19,21869737
2019-10-20,21863213
2019-10-21,21805522
2019-10-22,21803710
2019-10-23,21813442
2019-10-24,21721267
2019-10-25,22059754
2019-10-26,21985959
2019-10-27,21921467
2019-10-28,21500908
2019-10-29,21044347
2019-10-30,21044883
2019-10-31,21014050
2019-11-01,21007911
2019-11-02,21204406
2019-11-03,21326698
2019-11-04,21248569
2019-11-05,21336625
2019-11-06,21389448
2019-11-07,21402832
2019-11-08,21670706
2019-11-09,22001135
2019-11-10,22103345
2019-11-11,22083698
2019-11-12,22024641
2019-11-13,21996360
2019-11-14,21805570
2019-11-15,21669130
2019-11-16,21723062
2019-11-17,21517078
2019-11-18,21237510
2019-11-19,20936952
2019-11-20,20776623
2019-11-21,20271020
2019-11-22,20889633
2019-11-23,21282794
2019-11-24,21210849
2019-11-25,21132731
2019-11-26,21074535
2019-11-27,21042887
2019-11-28,21272096
2019-11-29,21150380
2019-11-30,20821713
2019-12-01,20720802
2019-12-02,20446220
2019-12-03,20083025
2019-12-04,19893169
2019-12-05,19816452
2019-12-06,19689843
2019-12-07,19580695
2019-12-08,20242972
2019-12-09,21011740
2019-12-10,20607270
2019-12-11,20024762
2019-12-12,19674943
2019-12-13,19401674
2019-12-14,19656913
2019-12-15,20072001
2019-12-16,19715477
2019-12-17,19714272
2019-12-18,19853292
2019-12-19,19854459
2019-12-20,19892879
2019-12-21,19852701
2019-12-22,19767982
2019-12-23,19619768
2019-12-24,19581795
2019-12-25,19471441
2019-12-26,19406058
2019-12-27,19351089
2019-12-28,19321587
2019-12-29,19254662
2019-12-30,19396184
2019-12-31,19333316
2020-01-01,19305556
2020-01-02,19417905
2020-01-03,19690520
2020-01-04,19825623
2020-01-05,19760053
2020-01-06,20191596
2020-01-07,20150711
2020-01-08,20067239
2020-01-09,19898180
2020-01-10,19915248
2020-01-11,20104691
2020-01-12,20122775
2020-01-13,20095461
2020-01-14,20018676
2020-01-15,20002335
2020-01-16,19961067
2020-01-17,20048030
2020-01-18,20311711
2020-01-19,20844592
2020-01-20,20674599
2020-01-21,21125998
2020-01-22,21364080
2020-01-23,21442635
2020-01-24,21736180
2020-01-25,21867501
2020-01-26,22083867
2020-01-27,22859945
2020-01-28,22820113
2020-01-29,22635057
2020-01-30,22525235
2020-01-31,22807019
2020-02-01,22975571
2020-02-02,23575163
2020-02-03,23820030
2020-02-04,24016356
2020-02-05,24095810
2020-02-06,23013655
2020-02-07,21862972
2020-02-08,21044824
2020-02-09,21160504
2020-02-10,21426676
2020-02-11,21914974
2020-02-12,22289512
2020-02-13,23091021
2020-02-14,23563531
2020-02-15,23691553
2020-02-16,23856047
2020-02-17,23972637
2020-02-18,23524606
2020-02-19,23087157
2020-02-20,22840531
2020-02-21,22956440
2020-02-22,22942846
2020-02-23,23046654
2020-02-24,23314625
2020-02-25,23488450
2020-02-26,24068434
2020-02-27,24753771
2020-02-28,25100756
2020-02-29,25113323
2020-03-01,25178215
2020-03-02,25444476
2020-03-03,25426421
2020-03-04,25583715
2020-03-05,25637874
2020-03-06,25804764
2020-03-07,25975412
2020-03-08,26605773
2020-03-09,26990460
2020-03-10,27320275
2020-03-11,27012142
2020-03-12,26876680
2020-03-13,26850999
2020-03-14,27123488
2020-03-15,27481423
2020-03-16,27902673
2020-03-17,27695733
2020-03-18,27723374
2020-03-19,26543672
2020-03-20,26225128
2020-03-21,26086562
2020-03-22,26122787
2020-03-23,26981496
2020-03-24,27063898
2020-03-25,27047988
2020-03-26,27201360
2020-03-27,27164101
2020-03-28,27018024
2020-03-29,26521663
2020-03-30,26565417
2020-03-31,26697121
2020-04-01,26690740
2020-04-02,26999193
2020-04-03,27010185
2020-04-04,27000703
2020-04-05,26974658
2020-04-06,26885985
2020-04-07,26943876
2020-04-08,27223520
2020-04-09,27408219
2020-04-10,27640118
2020-04-11,27952066
2020-04-12,27945177
2020-04-13,28140583
2020-04-14,28302684
2020-04-15,28729535
2020-04-16,29052258
2020-04-17,29244495
2020-04-18,29339313
2020-04-19,28962098
2020-04-20,28735661
2020-04-21,28441082
