date_obj,Green%20d'hide%20vambraces price
2019-03-12,1363
2019-03-13,1352
2019-03-14,1331
2019-03-15,1316
2019-03-16,1326
2019-03-17,1328
2019-03-18,1296
2019-03-19,1315
2019-03-20,1302
2019-03-21,1301
2019-03-22,1293
2019-03-23,1303
2019-03-24,1313
2019-03-25,1313
2019-03-26,1315
2019-03-27,1333
2019-03-28,1347
2019-03-29,1358
2019-03-30,1336
2019-03-31,1334
2019-04-01,1349
2019-04-02,1336
2019-04-03,1345
2019-04-04,1321
2019-04-05,1316
2019-04-06,1313
2019-04-07,1320
2019-04-08,1292
2019-04-09,1319
2019-04-10,1317
2019-04-11,1296
2019-04-12,1289
2019-04-13,1301
2019-04-14,1293
2019-04-15,1259
2019-04-16,1286
2019-04-17,1288
2019-04-18,1289
2019-04-19,1288
2019-04-20,1313
2019-04-21,1321
2019-04-22,1306
2019-04-23,1303
2019-04-24,1315
2019-04-25,1331
2019-04-26,1346
2019-04-27,1335
2019-04-28,1317
2019-04-29,1308
2019-04-30,1301
2019-05-01,1310
2019-05-02,1301
2019-05-03,1315
2019-05-04,1296
2019-05-05,1295
2019-05-06,1289
2019-05-07,1280
2019-05-08,1287
2019-05-09,1299
2019-05-10,1313
2019-05-11,1300
2019-05-12,1285
2019-05-13,1294
2019-05-14,1293
2019-05-15,1311
2019-05-16,1316
2019-05-17,1324
2019-05-18,1319
2019-05-19,1302
2019-05-20,1307
2019-05-21,1307
2019-05-22,1318
2019-05-23,1317
2019-05-24,1308
2019-05-25,1317
2019-05-26,1310
2019-05-27,1306
2019-05-28,1317
2019-05-29,1312
2019-05-30,1315
2019-05-31,1275
2019-06-01,1293
2019-06-02,1303
2019-06-03,1313
2019-06-04,1315
2019-06-05,1302
2019-06-06,1330
2019-06-07,1330
2019-06-08,1346
2019-06-09,1326
2019-06-10,1318
2019-06-11,1317
2019-06-12,1326
2019-06-13,1347
2019-06-14,1370
2019-06-15,1411
2019-06-16,1411
2019-06-17,1364
2019-06-18,1363
2019-06-19,1353
2019-06-20,1327
2019-06-21,1355
2019-06-22,1394
2019-06-23,1357
2019-06-24,1321
2019-06-25,1299
2019-06-26,1311
2019-06-27,1311
2019-06-28,1324
2019-06-29,1326
2019-06-30,1298
2019-07-01,1323
2019-07-02,1294
2019-07-03,1322
2019-07-04,1338
2019-07-05,1323
2019-07-06,1317
2019-07-07,1344
2019-07-08,1310
2019-07-09,1303
2019-07-10,1299
2019-07-11,1296
2019-07-12,1318
2019-07-13,1330
2019-07-14,1313
2019-07-15,1309
2019-07-16,1303
2019-07-17,1310
2019-07-18,1294
2019-07-19,1303
2019-07-20,1292
2019-07-21,1290
2019-07-22,1296
2019-07-23,1292
2019-07-24,1301
2019-07-25,1312
2019-07-26,1311
2019-07-27,1302
2019-07-28,1292
2019-07-29,1302
2019-07-30,1305
2019-07-31,1303
2019-08-01,1312
2019-08-02,1314
2019-08-03,1312
2019-08-04,1313
2019-08-05,1314
2019-08-06,1305
2019-08-07,1306
2019-08-08,1279
2019-08-09,1280
2019-08-10,1289
2019-08-11,1300
2019-08-12,1294
2019-08-13,1258
2019-08-14,1274
2019-08-15,1295
2019-08-16,1304
2019-08-17,1303
2019-08-18,1304
2019-08-19,1309
2019-08-20,1312
2019-08-21,1286
2019-08-22,1299
2019-08-23,1313
2019-08-24,1306
2019-08-24,1306
2019-08-25,1298
2019-08-25,1298
2019-08-26,1284
2019-08-26,1284
2019-08-27,1258
2019-08-27,1258
2019-08-28,1287
2019-08-29,1286
2019-08-30,1273
2019-08-31,1284
2019-09-01,1295
2019-09-02,1289
2019-09-03,1285
2019-09-04,1286
2019-09-05,1301
2019-09-06,1294
2019-09-07,1290
2019-09-08,1284
2019-09-09,1297
2019-09-10,1293
2019-09-11,1298
2019-09-12,1294
2019-09-13,1285
2019-09-14,1295
2019-09-15,1282
2019-09-16,1277
2019-09-17,1287
2019-09-18,1287
2019-09-19,1283
2019-09-20,1279
2019-09-21,1275
2019-09-22,1268
2019-09-23,1254
2019-09-24,1266
2019-09-25,1278
2019-09-26,1262
2019-09-27,1255
2019-09-28,1278
2019-09-29,1274
2019-09-30,1271
2019-10-01,1265
2019-10-02,1278
2019-10-03,1278
2019-10-04,1275
2019-10-05,1284
2019-10-06,1276
2019-10-07,1276
2019-10-08,1282
2019-10-09,1273
2019-10-10,1265
2019-10-11,1273
2019-10-12,1283
2019-10-13,1266
2019-10-14,1263
2019-10-15,1271
2019-10-16,1262
2019-10-17,1276
2019-10-18,1287
2019-10-19,1296
2019-10-20,1284
2019-10-21,1290
2019-10-22,1282
2019-10-23,1278
2019-10-24,1267
2019-10-25,1282
2019-10-26,1297
2019-10-27,1273
2019-10-28,1291
2019-10-29,1287
2019-10-30,1285
2019-10-31,1301
2019-11-01,1291
2019-11-02,1300
2019-11-03,1289
2019-11-04,1296
2019-11-05,1317
2019-11-06,1311
2019-11-07,1288
2019-11-08,1294
2019-11-09,1306
2019-11-10,1286
2019-11-11,1287
2019-11-12,1295
2019-11-13,1292
2019-11-14,1293
2019-11-15,1298
2019-11-16,1294
2019-11-17,1288
2019-11-18,1285
2019-11-19,1285
2019-11-20,1288
2019-11-21,1263
2019-11-22,1263
2019-11-23,1287
2019-11-24,1281
2019-11-25,1271
2019-11-26,1295
2019-11-27,1286
2019-11-28,1295
2019-11-29,1305
2019-11-30,1315
2019-12-01,1341
2019-12-02,1321
2019-12-03,1316
2019-12-04,1296
2019-12-05,1297
2019-12-06,1279
2019-12-07,1299
2019-12-08,1305
2019-12-09,1304
2019-12-10,1298
2019-12-11,1294
2019-12-12,1277
2019-12-13,1260
2019-12-14,1276
2019-12-15,1288
2019-12-16,1294
2019-12-17,1291
2019-12-18,1288
2019-12-19,1288
2019-12-20,1304
2019-12-21,1310
2019-12-22,1301
2019-12-23,1302
2019-12-24,1284
2019-12-25,1294
2019-12-26,1302
2019-12-27,1284
2019-12-28,1290
2019-12-29,1288
2019-12-30,1279
2019-12-31,1280
2020-01-01,1289
2020-01-02,1290
2020-01-03,1303
2020-01-04,1293
2020-01-05,1286
2020-01-06,1301
2020-01-07,1294
2020-01-08,1291
2020-01-09,1295
2020-01-10,1291
2020-01-11,1292
2020-01-12,1279
2020-01-13,1258
2020-01-14,1279
2020-01-15,1281
2020-01-16,1276
2020-01-17,1296
2020-01-18,1288
2020-01-19,1274
2020-01-20,1290
2020-01-21,1290
2020-01-22,1292
2020-01-23,1295
2020-01-24,1299
2020-01-25,1292
2020-01-26,1283
2020-01-27,1292
2020-01-28,1308
2020-01-29,1309
2020-01-30,1298
2020-01-31,1288
2020-02-01,1277
2020-02-02,1285
2020-02-03,1276
2020-02-04,1277
2020-02-05,1287
2020-02-06,1278
2020-02-07,1273
2020-02-08,1284
2020-02-09,1267
2020-02-10,1283
2020-02-11,1277
2020-02-12,1272
2020-02-13,1278
2020-02-14,1274
2020-02-15,1233
2020-02-16,1222
2020-02-17,1224
2020-02-18,1241
2020-02-19,1246
2020-02-20,1274
2020-02-21,1260
2020-02-22,1232
2020-02-23,1223
2020-02-24,1231
2020-02-25,1252
2020-02-26,1257
2020-02-27,1241
2020-02-28,1269
2020-02-29,1269
2020-03-01,1263
2020-03-02,1268
2020-03-03,1245
2020-03-04,1254
2020-03-05,1242
2020-03-06,1252
2020-03-07,1268
2020-03-08,1251
2020-03-09,1268
2020-03-10,1277
2020-03-11,1294
2020-03-12,1304
2020-03-13,1296
2020-03-14,1290
2020-03-15,1281
2020-03-16,1277
2020-03-17,1259
2020-03-18,1242
2020-03-19,1239
2020-03-20,1267
2020-03-21,1283
2020-03-22,1291
2020-03-23,1288
2020-03-24,1267
2020-03-25,1281
2020-03-26,1275
2020-03-27,1269
2020-03-28,1251
2020-03-29,1260
2020-03-30,1245
2020-03-31,1263
2020-04-01,1250
2020-04-02,1263
2020-04-03,1256
2020-04-04,1234
2020-04-05,1193
2020-04-06,1216
2020-04-07,1226
2020-04-08,1238
2020-04-09,1249
2020-04-10,1240
2020-04-11,1258
2020-04-12,1255
2020-04-13,1258
2020-04-14,1223
2020-04-15,1242
2020-04-16,1236
2020-04-17,1239
2020-04-18,1250
2020-04-19,1245
2020-04-20,1227
2020-04-21,1233
2020-04-22,1271
2020-04-23,1270
2020-04-24,1258
2020-04-25,1269
2020-04-26,1261
2020-04-27,1252
2020-04-28,1256
2020-04-29,1256
2020-04-30,1260
2020-05-01,1245
2020-05-02,1261
2020-05-03,1242
2020-05-04,1265
2020-05-05,1258
2020-05-06,1260
2020-05-07,1249
2020-05-08,1266
2020-05-09,1259
2020-05-10,1274
2020-05-11,1256
2020-05-12,1269
2020-05-13,1251
