date_obj,Rune%20helm%20(h4) price
2015-08-14,20814
2015-08-15,20814
2015-08-16,20786
2015-08-17,20786
2015-08-18,20346
2015-08-19,20346
2015-08-20,20291
2015-08-21,20333
2015-08-22,20361
2015-08-23,20361
2015-08-24,20141
2015-08-25,20141
2015-08-26,20141
2015-08-27,20712
2015-08-28,20712
2015-08-29,21211
2015-08-30,21211
2015-08-31,21428
2015-09-01,21260
2015-09-02,21260
2015-09-03,21006
2015-09-04,21006
2015-09-05,20548
2015-09-06,20548
2015-09-07,20453
2015-09-08,20731
2015-09-09,21076
2015-09-10,21521
2015-09-11,21843
2015-09-12,21843
2015-09-13,22053
2015-09-14,22053
2015-09-15,21991
2015-09-16,21991
2015-09-17,21870
2015-09-18,21870
2015-09-19,21342
2015-09-20,21342
2015-09-21,21183
2015-09-22,20591
2015-09-23,20696
2015-09-24,20696
2015-09-25,21173
2015-09-27,20729
2015-09-28,20729
2015-09-29,20087
2015-09-30,19875
2015-10-05,20254
2015-10-06,20563
2015-10-07,20563
2015-10-08,20722
2015-10-09,20809
2015-10-10,20809
2015-10-11,21024
2015-10-12,21024
2015-10-13,21310
2015-10-14,21310
2015-10-15,21380
2015-10-16,21380
2015-10-17,21658
2015-10-18,21658
2015-10-19,21333
2015-10-20,21333
2015-10-22,20953
2015-10-23,21493
2015-10-24,21493
2015-10-25,21100
2015-10-26,21100
2015-10-27,21683
2015-10-29,21750
2015-10-30,21750
2015-10-31,21017
2015-11-01,21017
2015-11-02,20965
2015-11-03,20965
2015-11-04,21333
2015-11-05,21333
2015-11-06,21020
2015-11-07,21020
2015-11-08,20403
2015-11-09,20403
2015-11-10,20668
2015-11-11,20668
2015-11-12,20976
2015-11-13,20976
2015-11-14,20835
2015-11-15,20799
2015-11-16,20799
2015-11-17,20602
2015-11-18,20602
2015-11-19,20965
2015-11-20,20965
2015-11-21,21247
2015-11-22,21316
2015-11-23,21316
2015-11-24,21294
2015-11-25,21725
2015-11-26,21725
2015-11-27,21631
2015-11-28,21631
2015-11-29,20881
2015-11-30,20867
2015-12-01,20867
2015-12-02,21496
2015-12-03,21732
2015-12-04,21732
2015-12-05,21725
2015-12-06,21706
2015-12-07,21706
2015-12-08,22043
2015-12-09,22096
2015-12-10,22096
2015-12-11,22253
2015-12-12,22253
2015-12-13,21395
2015-12-14,21395
2015-12-15,21221
2015-12-16,21221
2015-12-17,21020
2015-12-18,21020
2015-12-19,20735
2015-12-20,20903
2015-12-21,20903
2015-12-22,20547
2015-12-23,20686
2015-12-24,20686
2015-12-25,20834
2015-12-26,20834
2015-12-27,21191
2015-12-28,21191
2015-12-29,20951
2015-12-30,21160
2015-12-31,21892
2016-01-01,21892
2016-01-02,21646
2016-01-03,21091
2016-01-04,21532
2016-01-05,21339
2016-01-06,22143
2016-01-07,22143
2016-01-08,21913
2016-01-09,21913
2016-01-10,21881
2016-01-11,21881
2016-01-12,21792
2016-01-13,21792
2016-01-14,21289
2016-01-15,21289
2016-01-16,20962
2016-01-17,20962
2016-01-18,21039
2016-01-19,21039
2016-01-20,20766
2016-01-21,20766
2016-01-22,20970
2016-01-23,21289
2016-01-24,21289
2016-01-25,21195
2016-01-26,21431
2016-01-27,21435
2016-01-28,21435
2016-01-29,21356
2016-01-30,21356
2016-01-31,22034
2016-02-01,22574
2016-02-02,22574
2016-02-03,22385
2016-02-04,22385
2016-02-05,22552
2016-02-06,22228
2016-02-07,22228
2016-02-08,21789
2016-02-09,21457
2016-02-10,21056
2016-02-11,21056
2016-02-12,21073
2016-02-13,21771
2016-02-14,21771
2016-02-15,21280
2016-02-16,21280
2016-02-17,20946
2016-02-18,20946
2016-02-19,20747
2016-02-20,21091
2016-02-21,21066
2016-02-22,21066
2016-02-23,20772
2016-02-24,20772
2016-02-25,20971
2016-02-26,20971
2016-02-27,21352
2016-02-28,21352
2016-02-29,21473
2016-03-01,21797
2016-03-02,21797
2016-03-03,21657
2016-03-04,21264
2016-03-05,21398
2016-03-06,21674
2016-03-07,21674
2016-03-08,22001
2016-03-09,22001
2016-03-10,21303
2016-03-11,21303
2016-03-12,21258
2016-03-13,21258
2016-03-14,21268
2016-03-15,21099
2016-03-16,21348
2016-03-17,22045
2016-03-18,21960
2016-03-19,22026
2016-03-20,22044
2016-03-21,22551
2016-03-22,22302
2016-03-23,21788
2016-03-24,21788
2016-03-25,22178
2016-03-26,21720
2016-03-27,21720
2016-03-28,21639
2016-03-29,21639
2016-03-30,22199
2016-03-31,22102
2016-04-01,22102
2016-04-02,21784
2016-04-03,21700
2016-04-04,21600
2016-04-05,21600
2016-04-06,21454
2016-04-07,21493
2016-04-08,21184
2016-04-09,21049
2016-04-10,21635
2016-04-11,21635
2016-04-12,21092
2016-04-13,21083
2016-04-14,21083
2016-04-15,21058
2016-04-16,21437
2016-04-17,21542
2016-04-18,21071
2016-04-19,21412
2016-04-20,21338
2016-04-21,21305
2016-04-22,21305
2016-04-23,21507
2016-04-24,21365
2016-04-25,21142
2016-04-26,21203
2016-04-27,21070
2016-04-28,20812
2016-04-29,21633
2016-04-30,22685
2016-05-01,23666
2016-05-02,24850
2016-05-03,25289
2016-05-04,25700
2016-05-05,24863
2016-05-06,24863
2016-05-07,24572
2016-05-08,24572
2016-05-09,23518
2016-05-10,22516
2016-05-11,22516
2016-05-12,22483
2016-05-13,22268
2016-05-14,22268
2016-05-15,21873
2016-05-16,21873
2016-05-17,21649
2016-05-18,21583
2016-05-19,21583
2016-05-22,21351
2016-05-23,21043
2016-05-24,20909
2016-05-25,21366
2016-05-26,21216
2016-05-27,20880
2016-05-28,20880
2016-05-29,21513
2016-05-30,22585
2016-05-31,23715
2016-06-01,24901
2016-06-02,25654
2016-06-03,25654
2016-06-04,25238
2016-06-05,25238
2016-06-06,25387
2016-06-07,25387
2016-06-08,25379
2016-06-09,25509
2016-06-10,25364
2016-06-11,25573
2016-06-12,25253
2016-06-13,25253
2016-06-14,25586
2016-06-15,26301
2016-06-16,26301
2016-06-17,25499
2016-06-18,25499
2016-06-19,25228
2016-06-20,25051
2016-06-21,24123
2016-06-22,23513
2016-06-23,22974
2016-06-24,22974
2016-06-25,22348
2016-06-26,22348
2016-06-27,21551
2016-06-28,21089
2016-06-29,21489
2016-06-30,21309
2016-07-01,20991
2016-07-02,21553
2016-07-03,21553
2016-07-04,21576
2016-07-05,21576
2016-07-06,21627
2016-07-07,21555
2016-07-08,22079
2016-07-09,22548
2016-07-10,22939
2016-07-11,22897
2016-07-12,22064
2016-07-13,21120
2016-07-14,21545
2016-07-15,21974
2016-07-16,22809
2016-07-17,23261
2016-07-18,22820
2016-07-23,22611
2016-07-24,22700
2016-07-25,22274
2016-07-26,22580
2016-07-27,22652
2016-07-28,22740
2016-07-29,22362
2016-07-30,22601
2016-07-31,22601
2016-08-01,22356
2016-08-02,22228
2016-08-03,21873
2016-08-04,21873
2016-08-05,21818
2016-08-06,21757
2016-08-07,21526
2016-08-08,21752
2016-08-09,21998
2016-08-10,22204
2016-08-11,21950
2016-08-12,21950
2016-08-13,21488
2016-08-14,21695
2016-08-15,21375
2016-08-16,21349
2016-08-17,21552
2016-08-18,21973
2016-08-19,22056
2016-08-20,21954
2016-08-21,21962
2016-08-22,21599
2016-08-23,21890
2016-08-24,21890
2016-08-25,22094
2016-08-26,22094
2016-08-28,22176
2016-08-31,21420
2016-09-01,21851
2016-09-02,21851
2016-09-03,21943
2016-09-04,22051
2016-09-05,22760
2016-09-06,23363
2016-09-07,24105
2016-09-08,24105
2016-09-09,24039
2016-09-10,24042
2016-09-11,24042
2016-09-12,23332
2016-09-13,22676
2016-09-14,22676
2016-09-15,22253
2016-09-16,22253
2016-09-17,22635
2016-09-18,22417
2016-09-19,22358
2016-09-20,22358
2016-09-21,22517
2016-09-22,22561
2016-09-23,21887
2016-09-24,21887
2016-09-25,21236
2016-09-26,21236
2016-09-27,20909
2016-09-28,20964
2016-09-29,20964
2016-09-30,20934
2016-10-01,21255
2016-10-02,21255
2016-10-03,21197
2016-10-04,20861
2016-10-05,21511
2016-10-06,21511
2016-10-07,21302
2016-10-08,21028
2016-10-09,21028
2016-10-10,21161
2016-10-11,21162
2016-10-12,21162
2016-10-13,21224
2016-10-14,21738
2016-10-15,21329
2016-10-16,21329
2016-10-17,21337
2016-10-18,21337
2016-10-19,21199
2016-10-20,21144
2016-10-21,20987
2016-10-22,20987
2016-10-23,21461
2016-10-24,21731
2016-10-25,21731
2016-10-26,21338
2016-10-27,21338
2016-10-28,21274
2016-10-29,21025
2016-10-30,21117
2016-10-31,21320
2016-11-01,21320
2016-11-02,21903
2016-11-03,21903
2016-11-04,21197
2016-11-05,21197
2016-11-06,21170
2016-11-07,21281
2016-11-08,22149
2016-11-09,23213
2016-11-10,22614
2016-11-11,22614
2016-11-12,23094
2016-11-13,23094
2016-11-14,23353
2016-12-08,23046
2016-12-09,22985
2016-12-10,22887
2016-12-11,22593
2016-12-12,22314
2016-12-13,22434
2016-12-14,22654
2016-12-15,22654
2016-12-16,21976
2016-12-17,21798
2016-12-18,21798
2016-12-19,21285
2016-12-20,21287
2016-12-21,21617
2016-12-22,21871
2016-12-23,22070
2016-12-24,22070
2016-12-25,22335
2016-12-26,22335
2016-12-27,22573
2016-12-28,22651
2016-12-29,22598
2016-12-30,22240
2016-12-31,22060
2017-01-01,22829
2017-01-02,22472
2017-01-03,22129
2017-01-04,21758
2017-01-05,21758
2017-01-06,21239
2017-01-07,20958
2017-01-08,20882
2017-01-09,21033
2017-01-10,21933
2017-01-11,22602
2017-01-12,22803
2017-01-13,22670
2017-01-14,22466
2017-01-15,22539
2017-01-16,22522
2017-01-17,22133
2017-01-18,21787
2017-01-19,22436
2017-01-20,22668
2017-01-21,22625
2017-01-22,23243
2017-01-27,22528
2017-01-28,22167
2017-01-29,22391
2017-01-30,22391
2017-01-31,21970
2017-02-01,22115
2017-02-02,21770
2017-02-03,21877
2017-02-04,21977
2017-02-05,21984
2017-02-06,21657
2017-02-07,21882
2017-02-08,21785
2017-02-09,21785
2017-02-10,21602
2017-02-11,21739
2017-02-12,21739
2017-02-13,21802
2017-02-14,21509
2017-02-15,21509
2017-02-16,21935
2017-02-18,21726
2017-02-19,21638
2017-02-20,21638
2017-02-21,21519
2017-02-22,21519
2017-02-23,21525
2017-02-24,21525
2017-02-25,21529
2017-02-26,21690
2017-02-27,21269
2017-02-28,21248
2017-03-01,21481
2017-03-02,21821
2017-03-03,21821
2017-03-04,21733
2017-03-05,21789
2017-03-06,21976
2017-03-07,22207
2017-03-08,22207
2017-03-09,22153
2017-03-10,22500
2017-03-11,22187
2017-03-12,22331
2017-03-13,21848
2017-03-14,21680
2017-03-15,21356
2017-03-16,21594
2017-03-17,21906
2017-03-18,21848
2017-03-19,21790
2017-03-20,22049
2017-03-21,21661
2017-03-22,21866
2017-03-23,21623
2017-03-24,21906
2017-03-25,21906
2017-03-26,21776
2017-03-27,21401
2017-03-28,21620
2017-03-29,21429
2017-03-30,21743
2017-03-31,22006
2017-04-01,21990
2017-04-02,21990
2017-04-03,21891
2017-04-04,21816
2017-04-12,22139
2017-04-13,22026
2017-04-14,22026
2017-04-15,22236
2017-04-16,21739
2017-04-17,21766
2017-04-18,22306
2017-04-19,21836
2017-04-20,22148
2017-04-21,22123
2017-04-22,22123
2017-04-23,21697
2017-04-24,21620
2017-04-25,21409
2017-04-26,21409
2017-04-27,21380
2017-04-28,21585
2017-04-29,21657
2017-04-30,21657
2017-05-01,21641
2017-05-02,22077
2017-05-03,21916
2017-05-04,22051
2017-05-05,21880
2017-05-06,21589
2017-05-07,21276
2017-05-08,21838
2017-05-09,21739
2017-05-10,21739
2017-05-11,21433
2017-05-12,21679
2017-05-13,21394
2017-05-14,21394
2017-05-15,21512
2017-05-16,21525
2017-05-17,21625
2017-05-18,21387
2017-05-19,21387
2017-05-20,21538
2017-05-21,21538
2017-05-22,21716
2017-05-23,21724
2017-05-24,21730
2017-05-25,21730
2017-05-26,21481
2017-05-27,21614
2017-05-28,21286
2017-05-29,21200
2017-05-30,21187
2017-05-31,21252
2017-06-01,21139
2017-06-02,21489
2017-06-03,21489
2017-06-06,21155
2017-06-07,20962
2017-06-08,20962
2017-06-09,20632
2017-06-10,20771
2017-06-11,20889
2017-06-12,20889
2017-06-13,20847
2017-06-14,20956
2017-06-15,20956
2017-06-16,21222
2017-06-17,21222
2017-06-18,21354
2017-06-19,21354
2017-06-20,21361
2017-06-21,21293
2017-06-22,21293
2017-06-23,21157
2017-06-24,20820
2017-06-25,20870
2017-06-26,21312
2017-06-27,20975
2017-06-28,20975
2017-06-29,21230
2017-06-30,21204
2017-07-01,21204
2017-07-02,21307
2017-07-03,21082
2017-07-04,21072
2017-07-05,21072
2017-07-06,21035
2017-07-07,21035
2017-07-08,20844
2017-07-13,20948
2017-07-14,21111
2017-07-15,21111
2017-07-16,21011
2017-07-17,21366
2017-07-18,21970
2017-07-19,22141
2017-07-20,22103
2017-07-21,22252
2017-07-22,22061
2017-07-23,22011
2017-07-24,22011
2017-07-25,22132
2017-07-26,22439
2017-07-27,21935
2017-07-28,21506
2017-07-29,21506
2017-07-30,21350
2017-07-31,21350
2017-08-01,21400
2017-08-02,21021
2017-08-03,21021
2017-08-04,21054
2017-08-05,21052
2017-08-06,21052
2017-08-09,20913
2017-08-10,21072
2017-08-11,21072
2017-08-12,20990
2017-08-13,20990
2017-08-14,21149
2017-08-15,21089
2017-08-17,21211
2017-08-18,21211
2017-08-19,21368
2017-08-20,21457
2017-08-21,21365
2017-08-22,21140
2017-08-23,21335
2017-08-24,21335
2017-08-25,21056
2017-08-26,21089
2017-08-27,20876
2017-08-28,20876
2017-08-29,20610
2017-08-30,20398
2017-08-31,20398
2017-09-01,20512
2017-09-02,20610
2017-09-03,20610
2017-09-04,20822
2017-09-05,20819
2017-09-06,20919
2017-09-07,20973
2017-09-08,20973
2017-09-09,21218
2017-09-10,21226
2017-09-11,21510
2017-09-12,21510
2017-09-13,21254
2017-09-14,20775
2017-09-15,20775
2017-09-16,20664
2017-09-17,20668
2017-09-19,20988
2017-09-20,21333
2017-09-21,21333
2017-09-22,21326
2017-09-23,21326
2017-09-24,21265
2017-09-25,21265
2017-09-26,21296
2017-09-27,21296
2017-09-28,21258
2017-09-29,21537
2017-09-30,21537
2017-10-01,21349
2017-10-02,21117
2017-10-03,21117
2017-10-04,21364
2017-10-05,21746
2017-10-06,21864
2017-10-07,21652
2017-10-08,21683
2017-10-09,21322
2017-10-10,21342
2017-10-11,21342
2017-10-12,21596
2017-10-13,21160
2017-10-14,20950
2017-10-15,20950
2017-10-16,21016
2017-10-17,21016
2017-10-18,21045
2017-10-19,20812
2017-10-20,20776
2017-10-21,20768
2017-10-22,20685
2017-10-23,20796
2017-10-24,20873
2017-10-25,20925
2017-10-26,20925
2017-10-27,21181
2017-10-28,21181
2017-10-29,21339
2017-10-30,21321
2017-10-31,21278
2017-11-01,21278
2017-11-02,20989
2017-11-03,20978
2017-11-04,20981
2017-11-05,20710
2017-11-06,20810
2017-11-07,20810
2017-11-08,20527
2017-11-09,21112
2017-11-10,21723
2017-11-11,22076
2017-11-12,22423
2017-11-13,22423
2017-11-14,22695
2017-11-15,22963
2017-11-16,22320
2017-11-17,21977
2017-11-18,21977
2017-11-19,21996
2017-11-20,22439
2017-11-21,22012
2017-11-22,22012
2017-11-23,21547
2017-11-24,21508
2017-11-25,21393
2017-11-26,21601
2017-11-27,21601
2017-11-28,21537
2017-11-29,21537
2017-11-30,22120
2017-12-01,21903
2017-12-02,21903
2017-12-03,21590
2017-12-04,21590
2017-12-05,21252
2017-12-06,21628
2017-12-07,21768
2017-12-08,21768
2017-12-09,21579
2017-12-10,21374
2017-12-11,21289
2017-12-12,21289
2017-12-13,21882
2017-12-14,21882
2017-12-15,21942
2017-12-16,21942
2017-12-17,21692
2017-12-18,21712
2017-12-19,21712
2017-12-20,21727
2017-12-21,21635
2017-12-22,22149
2017-12-23,22339
2017-12-24,22162
2017-12-25,22162
2017-12-26,22352
2017-12-27,21988
2017-12-28,21988
2017-12-29,21884
2017-12-30,21719
2017-12-31,21719
2018-01-01,21614
2018-01-02,21614
2018-01-03,21468
2018-01-04,21468
2018-01-05,21593
2018-01-06,21221
2018-01-07,21015
2018-01-08,21005
2018-01-09,21167
2018-01-10,21167
2018-01-11,21135
2018-01-12,21015
2018-01-13,21188
2018-01-14,21431
2018-01-15,21238
2018-01-16,21512
2018-01-17,21642
2018-01-18,21822
2018-01-19,21822
2018-01-20,21751
2018-01-21,21450
2018-01-22,21215
2018-01-23,21027
2018-01-24,20951
2018-01-25,20951
2018-01-26,21377
2018-01-27,21413
2018-01-28,21313
2018-01-29,22023
2018-01-30,21848
2018-01-31,22112
2018-02-01,22112
2018-02-02,21532
2018-02-03,21392
2018-02-04,21384
2018-02-05,21228
2018-02-06,21292
2018-02-07,20960
2018-02-08,20960
2018-02-09,21051
2018-02-10,21051
2018-02-11,21044
2018-02-12,21175
2018-02-13,21175
2018-02-14,21072
2018-02-15,21114
2018-02-16,21538
2018-02-17,21326
2018-02-18,21161
2018-02-19,21724
2018-02-20,21724
2018-02-21,22469
2018-02-22,22469
2018-02-23,22685
2018-02-24,22685
2018-02-25,23107
2018-02-26,23042
2018-02-27,22920
2018-02-28,22920
2018-03-01,22488
2018-03-02,22110
2018-03-03,21990
2018-03-04,21990
2018-03-05,21877
2018-03-06,21317
2018-03-07,21336
2018-03-08,21450
2018-03-09,21956
2018-03-10,21306
2018-03-11,21010
2018-03-12,21172
2018-03-13,21172
2018-03-14,21147
2018-03-15,21147
2018-03-16,21315
2018-03-17,21544
2018-03-18,21544
2018-03-19,21549
2018-03-20,21654
2018-03-21,21654
2018-03-23,21831
2018-03-24,21613
2018-03-26,21614
2018-03-27,21297
2018-03-28,21297
2018-03-29,21386
2018-03-30,21386
2018-03-31,21401
2018-04-01,21401
2018-04-02,22086
2018-04-03,22311
2018-04-04,22252
2018-04-05,22252
2018-04-06,22013
2018-04-08,21938
2018-04-09,21696
2018-04-10,21696
2018-04-11,21692
2018-04-12,22003
2018-04-13,22003
2018-04-14,22016
2018-04-15,22231
2018-04-16,22231
2018-04-17,21781
2018-04-18,21781
2018-04-19,21854
2018-04-20,21422
2018-04-21,21293
2018-04-22,21293
2018-04-23,21589
2018-04-24,21589
2018-04-25,21346
2018-04-26,21346
2018-04-27,21582
2018-04-28,21849
2018-04-29,21943
2018-04-30,21556
2018-05-01,21461
2018-05-02,21461
2018-05-03,21443
2018-05-04,21443
2018-05-05,21549
2018-05-06,21549
2018-05-07,21304
2018-05-08,21304
2018-05-09,21301
2018-05-10,21203
2018-05-11,21018
2018-05-12,21322
2018-05-13,21322
2018-05-14,21336
2018-05-15,21770
2018-05-16,22135
2018-05-17,21637
2018-05-18,21721
2018-05-19,21430
2018-05-20,21430
2018-05-21,21337
2018-05-22,21337
2018-05-23,21442
2018-05-24,21442
2018-05-25,21726
2018-05-26,21695
2018-05-27,21695
2018-05-28,22024
2018-05-29,21572
2018-05-30,21572
2018-05-31,21384
2018-06-01,21712
2018-06-02,21925
2018-06-03,22467
2018-06-04,22270
2018-06-05,22145
2018-06-06,21705
2018-06-07,21705
2018-06-08,21766
2018-06-09,21766
2018-06-10,22182
2018-06-11,22340
2018-06-12,22390
2018-06-13,22241
2018-06-14,22194
2018-06-15,21935
2018-06-16,21937
2018-06-17,21919
2018-06-18,21568
2018-06-19,21357
2018-06-20,21357
2018-06-21,21320
2018-06-22,21402
2018-06-23,21402
2018-06-24,21501
2018-06-25,21770
2018-06-26,21770
2018-06-27,21535
2018-06-28,21578
2018-06-29,21373
2018-06-30,21393
2018-07-01,21391
2018-07-02,21615
2018-07-03,21857
2018-07-04,21803
2018-07-05,21935
2018-07-06,21506
2018-07-07,21529
2018-07-08,21698
2018-07-09,21502
2018-07-10,21492
2018-07-11,21521
2018-07-12,21521
2018-07-13,21361
2018-07-14,21466
2018-07-15,21466
2018-07-16,21620
2018-07-17,21675
2018-07-18,21675
2018-07-19,21477
2018-07-20,21537
2018-07-21,21380
2018-07-22,21533
2018-07-23,21727
2018-07-24,21999
2018-07-25,21823
2018-07-26,21672
2018-07-27,21853
2018-07-28,21853
2018-07-29,21931
2018-07-30,22203
2018-07-31,21986
2018-08-01,21986
2018-08-02,21955
2018-08-03,21947
2018-08-04,22087
2018-08-05,21365
2018-08-06,21650
2018-08-07,21993
2018-08-08,21816
2018-08-09,21816
2018-08-10,21759
2018-08-11,21741
2018-08-12,21545
2018-08-14,21900
2018-08-16,22470
2018-08-17,22349
2018-08-18,22349
2018-08-19,22670
2018-08-20,22711
2018-08-21,22711
2018-08-22,22622
2018-08-23,23141
2018-08-24,22769
2018-08-25,22764
2018-08-26,22456
2018-08-27,22820
2018-08-28,23003
2018-08-29,23249
2018-08-30,23768
2018-08-31,23723
2018-09-01,23557
2018-09-02,23728
2018-09-03,23907
2018-09-04,23690
2018-09-05,23365
2018-09-06,23365
2018-09-07,22802
2018-09-08,21995
2018-09-09,21855
2018-09-10,21853
2018-09-11,21853
2018-09-12,20989
2018-09-13,20874
2018-09-14,21149
2018-09-15,21178
2018-09-16,21178
2018-09-17,21407
2018-09-18,21760
2018-09-19,22146
2018-09-20,22376
2018-09-21,21748
2018-09-22,21735
2018-09-23,21697
2018-09-24,21869
2018-09-25,21869
2018-09-26,21837
2018-09-27,21736
2018-09-28,21571
2018-09-29,21584
2018-09-30,21388
2018-10-02,22314
2018-10-03,22730
2018-10-04,22730
2018-10-05,22495
2018-10-06,22571
2018-10-07,22527
2018-10-08,22443
2018-10-09,22471
2018-10-10,21616
2018-10-11,21900
2018-10-12,21900
2018-10-13,21413
2018-10-14,21176
2018-10-15,21495
2018-10-16,21623
2018-10-17,22085
2018-10-18,21933
2018-10-19,22143
2018-10-20,22632
2018-10-21,22445
2018-10-22,22145
2018-10-23,22145
2018-10-24,21646
2018-10-25,21719
2018-10-26,21955
2018-10-27,21927
2018-10-28,21404
2018-10-29,21404
2018-10-30,21351
2018-10-31,21279
2018-11-01,21525
2018-11-03,22457
2018-11-04,22286
2018-11-05,22322
2018-11-06,21920
2018-11-07,21844
2018-11-08,22009
2018-11-09,22150
2018-11-10,22053
2018-11-11,21984
2018-11-12,21615
2018-11-13,21754
2018-11-14,22020
2018-11-15,21505
2018-11-16,22272
2018-11-17,23316
2018-11-18,24083
2018-11-19,23746
2018-11-20,23002
2018-11-21,22301
2018-11-22,22189
2018-11-23,22046
2018-11-24,22395
2018-11-25,22514
2018-11-26,21963
2018-11-27,21704
2018-11-28,21906
2018-12-01,21718
2018-12-02,21695
2018-12-03,21695
2018-12-04,21687
2018-12-05,21620
2018-12-07,21547
2018-12-09,22405
2018-12-10,22239
2018-12-11,22050
2018-12-12,22080
2018-12-13,21587
2018-12-14,21826
2018-12-15,22099
2018-12-16,21750
2018-12-17,21646
2018-12-18,21731
2018-12-19,21808
2018-12-20,22085
2018-12-21,22135
2018-12-22,21853
2018-12-23,21892
2018-12-24,21937
2018-12-25,21852
2018-12-26,21754
2018-12-27,21759
2018-12-28,21588
2018-12-29,21668
2018-12-30,21649
2018-12-31,21808
2019-01-01,22136
2019-01-02,22246
2019-01-03,22167
2019-01-04,22044
2019-01-05,22050
2019-01-06,22089
2019-01-08,21766
2019-01-10,21330
2019-01-11,21328
2019-01-12,21666
2019-01-13,21959
2019-01-14,21992
2019-01-15,21905
2019-01-16,21579
2019-01-17,21352
2019-01-18,21490
2019-01-19,21522
2019-01-20,21370
2019-01-21,21278
2019-01-22,21390
2019-01-23,21597
2019-01-24,21592
2019-01-25,21680
2019-01-26,21668
2019-01-27,21532
2019-01-28,22348
2019-01-29,23030
2019-01-30,22551
2019-01-31,21755
2019-02-01,21704
2019-02-02,21877
2019-02-03,21658
2019-02-04,21885
2019-02-05,21823
2019-02-06,22537
2019-02-07,22456
2019-02-08,22279
2019-02-09,21795
2019-02-10,21869
2019-02-11,22259
2019-02-12,22400
2019-02-13,22111
2019-02-14,21879
2019-02-15,21750
2019-02-16,21668
2019-02-17,21760
2019-02-18,21868
2019-02-19,21502
2019-02-20,21661
2019-02-21,21696
2019-02-22,21761
2019-02-23,22283
2019-02-24,22043
2019-02-25,22087
2019-02-26,22426
2019-02-27,22486
2019-02-28,22133
2019-03-01,22200
2019-03-02,22532
2019-03-03,22100
2019-03-04,22622
2019-03-05,23195
2019-03-06,23656
2019-03-07,23998
2019-03-08,23705
2019-03-09,23624
2019-03-10,23110
2019-03-11,22561
2019-03-12,22044
2019-03-13,21812
2019-03-14,21673
2019-03-15,21484
2019-03-16,21671
2019-03-17,21755
2019-03-18,21382
2019-03-19,21488
2019-03-20,21295
2019-03-21,21684
2019-03-22,21625
2019-03-23,21942
2019-03-24,22592
2019-03-25,23419
2019-03-26,24047
2019-03-27,24727
2019-03-28,24889
2019-03-29,24598
2019-03-30,24553
2019-03-31,24325
2019-04-01,23888
2019-04-02,23452
2019-04-03,23308
