date_obj,Banana%20sapling price
2015-09-22,478
2015-09-23,478
2015-09-24,478
2015-09-25,478
2015-09-27,478
2015-09-28,455
2015-09-29,455
2015-09-30,455
2015-10-05,455
2015-10-06,433
2015-10-07,433
2015-10-08,433
2015-10-09,433
2015-10-10,433
2015-10-11,433
2015-10-12,433
2015-10-13,423
2015-10-14,423
2015-10-15,423
2015-10-16,423
2015-10-17,423
2015-10-18,423
2015-10-19,423
2015-10-20,423
2015-10-22,420
2015-10-23,420
2015-10-24,420
2015-10-25,420
2015-10-26,420
2015-10-27,420
2015-10-28,420
2015-10-29,420
2015-10-30,420
2015-10-31,406
2015-11-01,406
2015-11-02,406
2015-11-03,406
2015-11-04,406
2015-11-05,406
2015-11-06,406
2015-11-07,406
2015-11-08,406
2015-11-09,406
2015-11-10,406
2015-11-11,406
2015-11-12,422
2015-11-13,422
2015-11-14,422
2015-11-15,422
2015-11-16,422
2015-11-17,422
2015-11-18,422
2015-11-19,422
2015-11-20,422
2015-11-21,422
2015-11-22,408
2015-11-23,408
2015-11-24,408
2015-11-25,408
2015-11-26,408
2015-11-27,408
2015-11-28,408
2015-11-29,408
2015-11-30,408
2015-12-01,408
2015-12-02,402
2015-12-03,402
2015-12-04,402
2015-12-05,402
2015-12-06,402
2015-12-07,402
2015-12-08,402
2015-12-09,402
2015-12-10,402
2015-12-11,401
2015-12-12,401
2015-12-13,401
2015-12-14,401
2015-12-15,401
2015-12-16,401
2015-12-17,401
2015-12-18,401
2015-12-19,395
2015-12-20,395
2015-12-21,395
2015-12-22,395
2015-12-23,395
2015-12-24,395
2015-12-25,395
2015-12-26,395
2015-12-27,399
2015-12-28,399
2015-12-29,399
2015-12-30,399
2015-12-31,399
2016-01-01,399
2016-01-02,399
2016-01-03,397
2016-01-04,397
2016-01-05,397
2016-01-06,397
2016-01-07,397
2016-01-08,397
2016-01-09,401
2016-01-10,401
2016-01-11,401
2016-01-12,401
2016-01-13,401
2016-01-14,401
2016-01-15,400
2016-01-16,400
2016-01-17,400
2016-01-18,400
2016-01-19,400
2016-01-20,400
2016-01-21,400
2016-01-22,398
2016-01-23,398
2016-01-24,398
2016-01-25,398
2016-01-26,398
2016-01-27,398
2016-01-28,398
2016-01-29,402
2016-01-30,402
2016-01-31,402
2016-02-01,402
2016-02-02,402
2016-02-03,402
2016-02-04,399
2016-02-05,399
2016-02-06,399
2016-02-07,399
2016-02-08,399
2016-02-09,399
2016-02-10,399
2016-02-11,393
2016-02-12,393
2016-02-13,393
2016-02-14,393
2016-02-15,393
2016-02-16,393
2016-02-17,389
2016-02-18,389
2016-02-19,389
2016-02-20,389
2016-02-21,389
2016-02-22,389
2016-02-23,372
2016-02-24,372
2016-02-25,372
2016-02-26,372
2016-02-27,372
2016-02-28,372
2016-02-29,367
2016-03-01,367
2016-03-02,367
2016-03-03,367
2016-03-04,367
2016-03-05,367
2016-03-06,367
2016-03-07,362
2016-03-08,362
2016-03-09,362
2016-03-10,362
2016-03-11,362
2016-03-12,362
2016-03-13,350
2016-03-14,350
2016-03-15,350
2016-03-16,350
2016-03-17,350
2016-03-18,350
2016-03-19,335
2016-03-20,335
2016-03-21,335
2016-03-22,335
2016-03-23,335
2016-03-24,335
2016-03-25,326
2016-03-26,326
2016-03-27,326
2016-03-28,326
2016-03-29,326
2016-03-30,326
2016-03-31,335
2016-04-01,335
2016-04-02,335
2016-04-03,335
2016-04-04,335
2016-04-05,335
2016-04-06,348
2016-04-07,348
2016-04-08,348
2016-04-09,348
2016-04-10,348
2016-04-11,348
2016-04-12,348
2016-04-13,351
2016-04-14,351
2016-04-15,351
2016-04-16,351
2016-04-17,351
2016-04-18,351
2016-04-19,347
2016-04-20,347
2016-04-21,347
2016-04-22,347
2016-04-23,347
2016-04-24,347
2016-04-25,341
2016-04-26,341
2016-04-27,341
2016-04-28,341
2016-04-29,341
2016-04-30,341
2016-05-01,329
2016-05-02,329
2016-05-03,329
2016-05-04,329
2016-05-05,329
2016-05-06,329
2016-05-07,326
2016-05-08,326
2016-05-09,326
2016-05-10,326
2016-05-11,326
2016-05-12,326
2016-05-13,321
2016-05-14,321
2016-05-15,321
2016-05-16,321
2016-05-17,321
2016-05-18,309
2016-05-19,309
2016-05-22,309
2016-05-23,309
2016-05-24,307
2016-05-25,307
2016-05-26,307
2016-05-27,307
2016-05-28,307
2016-05-29,320
2016-05-30,320
2016-05-31,320
2016-06-01,320
2016-06-02,320
2016-06-03,320
2016-06-04,331
2016-06-05,331
2016-06-06,331
2016-06-07,331
2016-06-08,331
2016-06-09,329
2016-06-10,329
2016-06-11,329
2016-06-12,329
2016-06-13,329
2016-06-14,325
2016-06-15,325
2016-06-16,325
2016-06-17,325
2016-06-18,325
2016-06-19,319
2016-06-20,319
2016-06-21,319
2016-06-22,319
2016-06-23,319
2016-06-24,312
2016-06-25,312
2016-06-26,312
2016-06-27,312
2016-06-28,312
2016-06-29,312
2016-06-30,305
2016-07-01,305
2016-07-02,305
2016-07-03,305
2016-07-04,305
2016-07-05,297
2016-07-06,297
2016-07-07,297
2016-07-08,297
2016-07-09,297
2016-07-10,298
2016-07-11,298
2016-07-12,298
2016-07-13,298
2016-07-14,298
2016-07-15,306
2016-07-16,306
2016-07-17,306
2016-07-18,306
2016-07-23,309
2016-07-24,309
2016-07-25,309
2016-07-26,312
2016-07-27,312
2016-07-28,312
2016-07-29,312
2016-07-30,312
2016-07-31,305
2016-08-01,305
2016-08-02,305
2016-08-03,305
2016-08-04,305
2016-08-05,305
2016-08-06,301
2016-08-07,301
2016-08-08,301
2016-08-09,301
2016-08-10,301
2016-08-11,308
2016-08-12,308
2016-08-13,308
2016-08-14,308
2016-08-15,308
2016-08-16,308
2016-08-17,307
2016-08-18,307
2016-08-19,307
2016-08-20,307
2016-08-21,307
2016-08-22,307
2016-08-23,296
2016-08-24,296
2016-08-25,296
2016-08-26,296
2016-08-28,296
2016-08-31,292
2016-09-01,292
2016-09-02,292
2016-09-03,292
2016-09-04,292
2016-09-05,288
2016-09-06,288
2016-09-07,288
2016-09-08,288
2016-09-09,288
2016-09-10,288
2016-09-11,288
2016-09-12,280
2016-09-13,280
2016-09-14,280
2016-09-15,280
2016-09-16,280
2016-09-17,280
2016-09-18,280
2016-09-19,280
2016-09-20,280
2016-09-21,280
2016-09-22,280
2016-09-23,280
2016-09-24,280
2016-09-25,280
2016-09-26,282
2016-09-27,282
2016-09-28,282
2016-09-29,282
2016-09-30,282
2016-10-01,282
2016-10-02,282
2016-10-03,282
2016-10-04,282
2016-10-05,282
2016-10-06,282
2016-10-07,282
2016-10-08,282
2016-10-09,279
2016-10-10,279
2016-10-11,279
2016-10-12,279
2016-10-13,279
2016-10-14,279
2016-10-15,279
2016-10-16,282
2016-10-17,282
2016-10-18,282
2016-10-19,282
2016-10-20,282
2016-10-21,282
2016-10-22,282
2016-10-23,285
2016-10-24,285
2016-10-25,285
2016-10-26,285
2016-10-27,285
2016-10-28,285
2016-10-29,285
2016-10-30,283
2016-10-31,283
2016-11-01,283
2016-11-02,283
2016-11-03,283
2016-11-04,283
2016-11-05,272
2016-11-06,272
2016-11-07,272
2016-11-08,272
2016-11-09,272
2016-11-10,272
2016-11-11,261
2016-11-12,261
2016-11-13,261
2016-11-14,261
2016-11-15,261
2016-12-07,258
2016-12-08,258
2016-12-09,257
2016-12-10,257
2016-12-11,257
2016-12-12,257
2016-12-13,257
2016-12-14,257
2016-12-15,257
2016-12-16,257
2016-12-17,257
2016-12-18,257
2016-12-19,257
2016-12-20,265
2016-12-21,265
2016-12-22,265
2016-12-23,265
2016-12-24,265
2016-12-25,274
2016-12-26,274
2016-12-27,274
2016-12-28,274
2016-12-29,274
2016-12-30,288
2016-12-31,288
2017-01-01,288
2017-01-02,288
2017-01-03,300
2017-01-04,300
2017-01-05,300
2017-01-06,300
2017-01-07,312
2017-01-08,312
2017-01-09,312
2017-01-10,312
2017-01-11,312
2017-01-12,312
2017-01-13,312
2017-01-14,312
2017-01-15,317
2017-01-16,317
2017-01-17,317
2017-01-18,323
2017-01-19,323
2017-01-20,323
2017-01-21,323
2017-01-22,323
2017-01-23,323
2017-01-27,316
2017-01-28,316
2017-01-29,316
2017-01-30,316
2017-01-31,315
2017-02-01,315
2017-02-02,315
2017-02-03,315
2017-02-04,317
2017-02-05,317
2017-02-06,317
2017-02-07,317
2017-02-08,330
2017-02-09,330
2017-02-10,330
2017-02-11,330
2017-02-12,330
2017-02-13,340
2017-02-14,340
2017-02-15,340
2017-02-16,340
2017-02-18,349
2017-02-19,349
2017-02-20,349
2017-02-21,349
2017-02-22,355
2017-02-23,355
2017-02-24,355
2017-02-25,355
2017-02-26,355
2017-02-27,348
2017-02-28,348
2017-03-01,348
2017-03-02,348
2017-03-03,332
2017-03-04,332
2017-03-05,332
2017-03-06,332
2017-03-07,323
2017-03-08,323
2017-03-09,323
2017-03-10,323
2017-03-11,323
2017-03-12,321
2017-03-13,321
2017-03-14,321
2017-03-15,321
2017-03-16,319
2017-03-17,319
2017-03-18,319
2017-03-19,319
2017-03-20,318
2017-03-21,318
2017-03-22,318
2017-03-23,318
2017-03-24,318
2017-03-25,318
2017-03-26,318
2017-03-27,318
2017-03-28,318
2017-03-29,321
2017-03-30,321
2017-03-31,321
2017-04-01,321
2017-04-02,321
2017-04-03,325
2017-04-04,325
2017-04-05,325
2017-04-12,303
2017-04-13,303
2017-04-14,303
2017-04-15,303
2017-04-16,293
2017-04-17,293
2017-04-18,293
2017-04-19,293
2017-04-20,283
2017-04-21,283
2017-04-22,283
2017-04-23,283
2017-04-24,275
2017-04-25,275
2017-04-26,275
2017-04-27,275
2017-04-28,271
2017-04-29,271
2017-04-30,271
2017-05-01,271
2017-05-02,280
2017-05-03,280
2017-05-04,280
2017-05-05,280
2017-05-06,280
2017-05-07,284
2017-05-08,284
2017-05-09,284
2017-05-10,284
2017-05-11,279
2017-05-12,279
2017-05-13,279
2017-05-14,279
2017-05-15,278
2017-05-16,278
2017-05-17,278
2017-05-18,278
2017-05-19,283
2017-05-20,283
2017-05-21,283
2017-05-22,283
2017-05-23,292
2017-05-24,292
2017-05-25,292
2017-05-26,292
2017-05-27,304
2017-05-28,304
2017-05-29,304
2017-05-30,304
2017-05-31,315
2017-06-01,315
2017-06-02,315
2017-06-03,315
2017-06-04,312
2017-06-05,312
2017-06-06,312
2017-06-07,312
2017-06-08,309
2017-06-09,309
2017-06-10,309
2017-06-11,309
2017-06-12,302
2017-06-13,302
2017-06-14,302
2017-06-15,302
2017-06-16,300
2017-06-17,300
2017-06-18,300
2017-06-19,300
2017-06-20,294
2017-06-21,294
2017-06-22,294
2017-06-23,294
2017-06-24,294
2017-06-25,279
2017-06-26,279
2017-06-27,279
2017-06-28,279
2017-06-29,281
2017-06-30,281
2017-07-01,281
2017-07-02,281
2017-07-03,281
2017-07-04,274
2017-07-05,274
2017-07-06,274
2017-07-07,274
2017-07-08,274
2017-07-09,269
2017-07-13,269
2017-07-14,266
2017-07-15,266
2017-07-16,266
2017-07-17,266
2017-07-18,266
2017-07-19,256
2017-07-20,256
2017-07-21,256
2017-07-22,256
2017-07-23,253
2017-07-24,253
2017-07-25,253
2017-07-26,253
2017-07-27,242
2017-07-28,242
2017-07-29,242
2017-07-30,242
2017-07-31,242
2017-08-01,242
2017-08-02,242
2017-08-03,242
2017-08-04,242
2017-08-05,244
2017-08-06,244
2017-08-07,244
2017-08-08,244
2017-08-09,241
2017-08-10,241
2017-08-11,241
2017-08-12,241
2017-08-13,241
2017-08-14,233
2017-08-15,233
2017-08-16,233
2017-08-17,233
2017-08-18,233
2017-08-19,222
2017-08-20,222
2017-08-21,222
2017-08-22,222
2017-08-23,211
2017-08-24,211
2017-08-25,211
2017-08-26,211
2017-08-27,202
2017-08-28,202
2017-08-29,202
2017-08-30,202
2017-08-31,197
2017-09-01,197
2017-09-02,197
2017-09-03,197
2017-09-04,197
2017-09-05,193
2017-09-06,193
2017-09-07,193
2017-09-08,193
2017-09-09,193
2017-09-10,194
2017-09-11,194
2017-09-12,194
2017-09-13,194
2017-09-14,194
2017-09-15,191
2017-09-16,191
2017-09-17,191
2017-09-18,191
2017-09-19,191
2017-09-20,195
2017-09-22,195
2017-09-23,195
2017-09-24,195
2017-09-25,192
2017-09-26,192
2017-09-27,192
2017-09-28,192
2017-09-29,192
2017-09-30,188
2017-10-01,188
2017-10-02,188
2017-10-03,188
2017-10-04,188
2017-10-05,186
2017-10-06,186
2017-10-07,186
2017-10-08,186
2017-10-09,180
2017-10-10,180
2017-10-11,180
2017-10-12,180
2017-10-13,180
2017-10-14,172
2017-10-15,172
2017-10-16,172
2017-10-17,172
2017-10-18,172
2017-10-19,169
2017-10-20,169
2017-10-21,169
2017-10-22,169
2017-10-23,169
2017-10-24,167
2017-10-25,167
2017-10-26,167
2017-10-27,167
2017-10-28,167
2017-10-29,169
2017-10-30,169
2017-10-31,169
2017-11-01,169
2017-11-02,169
2017-11-03,167
2017-11-04,167
2017-11-05,167
2017-11-06,167
2017-11-07,173
2017-11-08,173
2017-11-09,173
2017-11-10,173
2017-11-11,173
2017-11-12,182
2017-11-13,182
2017-11-14,182
2017-11-15,182
2017-11-16,188
2017-11-17,188
2017-11-18,188
2017-11-19,188
2017-11-20,188
2017-11-21,183
2017-11-22,183
2017-11-23,183
2017-11-24,183
2017-11-25,183
2017-11-26,177
2017-11-27,177
2017-11-28,177
2017-11-29,177
2017-11-30,177
2017-12-01,175
2017-12-02,175
2017-12-03,175
2017-12-04,175
2017-12-05,175
2017-12-06,174
2017-12-07,174
2017-12-08,174
2017-12-09,174
2017-12-10,174
2017-12-11,168
2017-12-12,168
2017-12-13,168
2017-12-14,168
2017-12-15,168
2017-12-16,168
2017-12-17,168
2017-12-18,168
2017-12-19,168
2017-12-20,168
2017-12-21,173
2017-12-22,173
2017-12-23,173
2017-12-24,173
2017-12-25,173
2017-12-26,174
2017-12-27,174
2017-12-28,174
2017-12-29,174
2017-12-30,174
2017-12-31,174
2018-01-01,174
2018-01-02,174
2018-01-03,174
2018-01-04,174
2018-01-05,174
2018-01-06,174
2018-01-07,173
2018-01-08,173
2018-01-09,173
2018-01-10,173
2018-01-11,173
2018-01-12,173
2018-01-13,173
2018-01-14,173
2018-01-15,175
2018-01-16,175
2018-01-17,175
2018-01-18,178
2018-01-19,178
2018-01-20,178
2018-01-21,178
2018-01-22,181
2018-01-23,181
2018-01-24,181
2018-01-25,181
2018-01-26,181
2018-01-27,186
2018-01-28,186
2018-01-29,187
2018-01-30,187
2018-01-31,189
2018-02-01,189
2018-02-02,189
2018-02-03,186
2018-02-04,186
2018-02-05,186
2018-02-06,187
2018-02-07,187
2018-02-08,187
2018-02-09,190
2018-02-10,190
2018-02-11,190
2018-02-12,198
2018-02-13,198
2018-02-14,208
2018-02-15,208
2018-02-16,211
2018-02-17,211
2018-02-18,203
2018-02-19,203
2018-02-20,198
2018-02-21,198
2018-02-22,200
2018-02-23,200
2018-02-24,200
2018-02-25,205
2018-02-26,205
2018-02-27,204
2018-02-28,204
2018-03-01,204
2018-03-02,195
2018-03-03,195
2018-03-04,195
2018-03-05,185
2018-03-06,185
2018-03-07,180
2018-03-08,180
2018-03-09,181
2018-03-10,181
2018-03-11,188
2018-03-12,188
2018-03-13,197
2018-03-14,197
2018-03-15,197
2018-03-16,206
2018-03-17,206
2018-03-18,207
2018-03-20,204
2018-03-22,204
2018-03-23,202
2018-03-24,202
2018-03-25,201
2018-03-26,201
2018-03-27,199
2018-03-28,199
2018-03-29,199
2018-03-30,198
2018-03-31,198
2018-04-01,198
2018-04-02,196
2018-04-03,196
2018-04-04,198
2018-04-05,198
2018-04-06,198
2018-04-07,205
2018-04-08,205
2018-04-09,197
2018-04-10,197
2018-04-11,190
2018-04-12,190
2018-04-13,185
2018-04-14,185
2018-04-15,185
2018-04-16,186
2018-04-17,186
2018-04-18,192
2018-04-19,192
2018-04-20,194
2018-04-21,194
2018-04-22,194
2018-04-23,196
2018-04-24,196
2018-04-25,196
2018-04-26,196
2018-04-27,196
2018-04-28,198
2018-04-29,198
2018-04-30,193
2018-05-01,193
2018-05-02,193
2018-05-03,191
2018-05-04,191
2018-05-05,189
2018-05-06,189
2018-05-07,189
2018-05-08,189
2018-05-09,187
2018-05-10,187
2018-05-11,187
2018-05-12,185
2018-05-13,185
2018-05-14,185
2018-05-15,179
2018-05-16,179
2018-05-17,171
2018-05-18,171
2018-05-19,168
2018-05-20,168
2018-05-21,162
2018-05-22,162
2018-05-23,154
2018-05-24,154
2018-05-25,154
2018-05-26,147
2018-05-27,147
2018-05-28,141
2018-05-29,141
2018-05-30,144
2018-05-31,144
2018-06-01,140
2018-06-02,140
2018-06-03,142
2018-06-04,142
2018-06-05,142
2018-06-06,142
2018-06-07,142
2018-06-08,142
2018-06-09,142
2018-06-10,142
2018-06-11,145
2018-06-12,145
2018-06-13,144
2018-06-14,144
2018-06-15,145
2018-06-16,145
2018-06-17,145
2018-06-18,145
2018-06-19,148
2018-06-20,148
2018-06-21,148
2018-06-22,151
2018-06-23,151
2018-06-24,151
2018-06-25,157
2018-06-26,157
2018-06-27,160
2018-06-28,160
2018-06-29,159
2018-06-30,159
2018-07-01,161
2018-07-02,161
2018-07-03,161
2018-07-04,161
2018-07-05,161
2018-07-06,167
2018-07-07,167
2018-07-08,167
2018-07-09,168
2018-07-10,168
2018-07-11,169
2018-07-12,169
2018-07-13,165
2018-07-14,165
2018-07-15,164
2018-07-16,164
2018-07-17,163
2018-07-18,163
2018-07-19,163
2018-07-20,166
2018-07-21,166
2018-07-22,165
2018-07-23,165
2018-07-24,162
2018-07-25,162
2018-07-26,162
2018-07-27,157
2018-07-28,157
2018-07-29,150
2018-07-30,150
2018-07-31,151
2018-08-01,151
2018-08-02,154
2018-08-03,154
2018-08-04,159
2018-08-05,159
2018-08-06,162
2018-08-07,162
2018-08-08,169
2018-08-09,169
2018-08-10,174
2018-08-11,174
2018-08-12,182
2018-08-14,189
2018-08-16,197
2018-08-17,197
2018-08-18,193
2018-08-19,193
2018-08-20,188
2018-08-21,188
2018-08-22,185
2018-08-23,185
2018-08-24,186
2018-08-25,186
2018-08-26,187
2018-08-27,187
2018-08-28,188
2018-08-29,188
2018-08-30,183
2018-08-31,183
2018-09-01,176
2018-09-02,176
2018-09-03,168
2018-09-04,162
2018-09-05,162
2018-09-06,160
2018-09-07,158
2018-09-08,158
2018-09-09,156
2018-09-10,156
2018-09-11,156
2018-09-12,156
2018-09-13,155
2018-09-14,155
2018-09-15,154
2018-09-16,154
2018-09-17,148
2018-09-18,142
2018-09-19,142
2018-09-20,144
2018-09-21,144
2018-09-22,144
2018-09-23,144
2018-09-24,140
2018-09-25,140
2018-09-26,136
2018-09-27,136
2018-09-28,138
2018-09-29,138
2018-09-30,134
2018-10-01,134
2018-10-02,134
2018-10-03,130
2018-10-04,130
2018-10-05,124
2018-10-06,117
2018-10-07,117
2018-10-08,119
2018-10-09,119
2018-10-10,117
2018-10-11,117
2018-10-12,113
2018-10-13,113
2018-10-14,113
2018-10-15,113
2018-10-16,113
2018-10-17,113
2018-10-18,113
2018-10-19,113
2018-10-20,111
2018-10-21,111
2018-10-22,115
2018-10-23,115
2018-10-24,120
2018-10-25,120
2018-10-26,126
2018-10-27,126
2018-10-28,131
2018-10-29,131
2018-10-30,135
2018-10-31,135
2018-11-01,135
2018-11-03,128
2018-11-04,128
2018-11-05,122
2018-11-06,123
2018-11-07,123
2018-11-08,122
2018-11-09,122
2018-11-10,127
2018-11-11,127
2018-11-12,125
2018-11-13,119
2018-11-14,119
2018-11-15,119
2018-11-16,119
2018-11-17,119
2018-11-18,121
2018-11-19,121
2018-11-20,125
2018-11-21,125
2018-11-22,131
2018-11-23,131
2018-11-24,136
2018-11-25,138
2018-11-26,138
2018-11-27,144
2018-11-28,150
2018-11-29,158
2018-12-01,164
2018-12-02,168
2018-12-03,168
2018-12-04,172
2018-12-05,179
2018-12-07,183
2018-12-09,181
2018-12-10,185
2018-12-11,185
2018-12-12,192
2018-12-13,202
2018-12-14,202
2018-12-15,210
2018-12-16,215
2018-12-17,215
2018-12-18,216
2018-12-19,206
2018-12-20,204
2018-12-21,206
2018-12-22,206
2018-12-23,210
2018-12-24,215
2018-12-25,215
2018-12-26,217
2018-12-27,217
2018-12-28,217
2018-12-29,218
2018-12-30,218
2018-12-31,210
2019-01-01,210
2019-01-02,200
2019-01-03,200
2019-01-04,197
2019-01-05,187
2019-01-06,182
2019-01-08,177
2019-01-10,162
2019-01-11,160
2019-01-12,157
2019-01-13,149
2019-01-14,142
2019-01-15,139
2019-01-16,135
2019-01-17,131
2019-01-18,126
2019-01-19,122
2019-01-20,118
2019-01-21,119
2019-01-22,118
2019-01-23,120
2019-01-24,119
2019-01-25,117
2019-01-26,120
2019-01-27,119
2019-01-28,113
2019-01-29,109
2019-01-30,109
2019-01-31,106
2019-02-01,105
2019-02-02,105
2019-02-03,106
2019-02-04,106
2019-02-05,102
2019-02-06,102
2019-02-07,99
2019-02-08,97
2019-02-09,94
2019-02-10,91
2019-02-11,89
2019-02-12,87
2019-02-13,84
2019-02-14,84
2019-02-15,82
2019-02-16,79
2019-02-17,80
2019-02-18,82
2019-02-19,81
2019-02-20,79
2019-02-21,76
2019-02-22,74
2019-02-23,72
2019-02-24,70
2019-02-25,69
2019-02-26,69
2019-02-27,70
2019-02-28,70
2019-03-01,69
2019-03-02,67
2019-03-03,65
2019-03-04,66
2019-03-05,66
2019-03-06,67
2019-03-07,67
2019-03-08,67
2019-03-09,68
2019-03-10,66
2019-03-11,67
2019-03-12,67
2019-03-13,67
2019-03-14,69
2019-03-15,69
2019-03-16,66
2019-03-17,68
2019-03-18,68
2019-03-19,68
2019-03-20,67
2019-03-21,66
2019-03-22,66
2019-03-23,63
2019-03-24,63
2019-03-25,63
2019-03-26,63
2019-03-27,63
2019-03-28,62
2019-03-29,60
2019-03-30,60
2019-03-31,58
2019-04-01,57
2019-04-02,57
2019-04-03,56
2019-04-04,56
2019-04-05,56
2019-04-06,57
2019-04-07,59
2019-04-08,62
2019-04-09,66
2019-04-10,70
2019-04-11,74
2019-04-12,77
2019-04-13,81
2019-04-14,85
2019-04-15,85
2019-04-16,89
2019-04-17,89
2019-04-18,93
2019-04-19,93
2019-04-20,97
2019-04-21,97
2019-04-22,101
2019-04-23,105
2019-04-24,105
2019-04-25,108
2019-04-26,104
2019-04-27,104
2019-04-28,104
2019-04-29,103
2019-04-30,101
2019-05-01,101
2019-05-02,102
2019-05-03,96
2019-05-04,91
2019-05-05,87
2019-05-06,87
2019-05-07,83
2019-05-08,82
2019-05-09,82
2019-05-10,80
2019-05-11,79
2019-05-12,80
2019-05-13,79
2019-05-14,79
2019-05-15,79
2019-05-16,82
2019-05-17,82
2019-05-18,82
2019-05-19,82
2019-05-20,83
2019-05-21,83
2019-05-22,83
2019-05-23,84
2019-05-24,84
2019-05-25,83
2019-05-26,83
2019-05-27,83
2019-05-28,85
2019-05-29,84
2019-05-30,84
2019-05-31,85
2019-06-01,85
2019-06-02,86
2019-06-03,88
2019-06-04,90
2019-06-05,88
2019-06-06,88
2019-06-07,86
2019-06-08,82
2019-06-09,84
2019-06-10,84
2019-06-11,84
2019-06-12,84
2019-06-13,84
2019-06-14,84
2019-06-15,86
2019-06-16,87
2019-06-17,87
2019-06-18,86
2019-06-19,86
2019-06-20,90
2019-06-21,90
2019-06-22,92
2019-06-23,95
2019-06-24,95
2019-06-25,98
2019-06-26,98
2019-06-27,102
2019-06-28,102
2019-06-29,107
2019-06-30,110
2019-07-01,110
2019-07-02,112
2019-07-03,114
2019-07-04,114
2019-07-05,116
2019-07-06,116
2019-07-07,120
2019-07-08,120
2019-07-09,122
2019-07-10,122
2019-07-11,123
2019-07-12,124
2019-07-13,124
2019-07-14,122
2019-07-15,122
2019-07-16,121
2019-07-17,118
2019-07-18,118
2019-07-19,117
2019-07-20,117
2019-07-21,116
2019-07-22,117
2019-07-23,118
2019-07-24,118
2019-07-25,121
2019-07-26,121
2019-07-27,125
2019-07-28,125
2019-07-29,122
2019-07-30,123
2019-07-31,123
2019-08-01,123
2019-08-02,123
2019-08-03,121
2019-08-04,121
2019-08-05,117
2019-08-06,117
2019-08-07,117
2019-08-08,117
2019-08-09,116
2019-08-10,112
2019-08-11,112
2019-08-12,109
2019-08-13,109
2019-08-14,107
2019-08-15,102
2019-08-16,100
2019-08-17,100
2019-08-18,98
2019-08-19,97
2019-08-20,97
2019-08-21,93
