date_obj,Green%20boots price
2015-09-30,1145
2015-10-05,1104
2015-10-06,1081
2015-10-07,1081
2015-10-08,1081
2015-10-09,1081
2015-10-10,1081
2015-10-11,1050
2015-10-12,1050
2015-10-13,1050
2015-10-14,1050
2015-10-15,1026
2015-10-16,1026
2015-10-17,1026
2015-10-18,1026
2015-10-19,992
2015-10-20,992
2015-10-22,992
2015-10-23,987
2015-10-24,987
2015-10-25,987
2015-10-26,987
2015-10-27,944
2015-10-29,944
2015-10-30,944
2015-10-31,902
2015-11-01,902
2015-11-02,902
2015-11-03,902
2015-11-04,902
2015-11-05,881
2015-11-06,881
2015-11-07,881
2015-11-08,881
2015-11-09,902
2015-11-10,902
2015-11-11,902
2015-11-12,902
2015-11-13,902
2015-11-14,910
2015-11-15,910
2015-11-16,910
2015-11-17,910
2015-11-18,910
2015-11-19,901
2015-11-20,901
2015-11-21,901
2015-11-22,901
2015-11-23,901
2015-11-24,885
2015-11-25,885
2015-11-26,885
2015-11-27,885
2015-11-28,904
2015-11-29,904
2015-11-30,904
2015-12-01,904
2015-12-02,921
2015-12-03,921
2015-12-04,921
2015-12-05,921
2015-12-06,905
2015-12-07,905
2015-12-08,905
2015-12-09,905
2015-12-10,890
2015-12-11,890
2015-12-12,890
2015-12-13,890
2015-12-14,890
2015-12-15,898
2015-12-16,898
2015-12-17,898
2015-12-18,898
2015-12-19,883
2015-12-20,883
2015-12-21,883
2015-12-22,883
2015-12-23,889
2015-12-24,889
2015-12-25,889
2015-12-26,889
2015-12-27,885
2015-12-28,885
2015-12-29,885
2015-12-30,910
2015-12-31,910
2016-01-01,910
2016-01-02,910
2016-01-03,895
2016-01-04,895
2016-01-05,895
2016-01-06,895
2016-01-07,900
2016-01-08,900
2016-01-09,900
2016-01-10,900
2016-01-11,907
2016-01-12,907
2016-01-13,907
2016-01-14,897
2016-01-15,897
2016-01-16,897
2016-01-17,897
2016-01-18,894
2016-01-19,894
2016-01-20,894
2016-01-21,894
2016-01-22,907
2016-01-23,907
2016-01-24,907
2016-01-25,893
2016-01-26,893
2016-01-27,893
2016-01-28,893
2016-01-29,897
2016-01-30,897
2016-01-31,897
2016-02-01,897
2016-02-02,936
2016-02-03,936
2016-02-04,936
2016-02-05,936
2016-02-06,898
2016-02-07,898
2016-02-08,898
2016-02-09,898
2016-02-10,870
2016-02-11,870
2016-02-12,870
2016-02-13,904
2016-02-14,904
2016-02-15,904
2016-02-16,904
2016-02-17,905
2016-02-18,905
2016-02-19,905
2016-02-20,905
2016-02-21,916
2016-02-22,916
2016-02-23,916
2016-02-24,916
2016-02-25,939
2016-02-26,939
2016-02-27,939
2016-02-28,939
2016-02-29,921
2016-03-01,921
2016-03-02,921
2016-03-03,915
2016-03-04,915
2016-03-05,915
2016-03-06,894
2016-03-07,894
2016-03-08,894
2016-03-09,894
2016-03-10,887
2016-03-11,887
2016-03-12,887
2016-03-13,897
2016-03-14,897
2016-03-15,897
2016-03-16,884
2016-03-17,884
2016-03-18,884
2016-03-19,877
2016-03-20,877
2016-03-21,877
2016-03-22,860
2016-03-23,860
2016-03-24,860
2016-03-25,857
2016-03-26,857
2016-03-27,857
2016-03-28,834
2016-03-29,834
2016-03-30,834
2016-03-31,834
2016-04-01,797
2016-04-02,797
2016-04-03,757
2016-04-04,757
2016-04-05,757
2016-04-06,751
2016-04-07,751
2016-04-08,751
2016-04-09,727
2016-04-10,727
2016-04-11,727
2016-04-12,697
2016-04-13,697
2016-04-14,697
2016-04-15,723
2016-04-16,723
2016-04-17,723
2016-04-18,707
2016-04-19,707
2016-04-20,707
2016-04-21,720
2016-04-22,720
2016-04-23,720
2016-04-24,719
2016-04-25,719
2016-04-26,719
2016-04-27,722
2016-04-28,722
2016-04-29,722
2016-04-30,749
2016-05-01,749
2016-05-02,749
2016-05-03,759
2016-05-04,759
2016-05-05,759
2016-05-06,739
2016-05-07,739
2016-05-08,739
2016-05-09,745
2016-05-10,745
2016-05-11,745
2016-05-12,777
2016-05-13,777
2016-05-14,777
2016-05-15,776
2016-05-16,776
2016-05-17,776
2016-05-18,758
2016-05-19,758
2016-05-22,767
2016-05-23,767
2016-05-24,767
2016-05-25,787
2016-05-26,787
2016-05-27,787
2016-05-28,789
2016-05-29,789
2016-05-30,789
2016-05-31,799
2016-06-01,799
2016-06-02,799
2016-06-03,803
2016-06-04,803
2016-06-05,803
2016-06-06,785
2016-06-07,785
2016-06-08,785
2016-06-09,756
2016-06-10,756
2016-06-11,756
2016-06-12,754
2016-06-13,754
2016-06-14,754
2016-06-15,722
2016-06-16,722
2016-06-17,708
2016-06-18,708
2016-06-19,708
2016-06-20,675
2016-06-21,675
2016-06-22,675
2016-06-23,681
2016-06-24,681
2016-06-25,681
2016-06-26,681
2016-06-27,646
2016-06-28,646
2016-06-29,646
2016-06-30,613
2016-07-01,613
2016-07-02,613
2016-07-03,582
2016-07-04,582
2016-07-05,582
2016-07-06,552
2016-07-07,552
2016-07-08,524
2016-07-09,524
2016-07-10,506
2016-07-11,506
2016-07-12,503
2016-07-13,503
2016-07-14,519
2016-07-15,519
2016-07-16,512
2016-07-17,512
2016-07-18,516
2016-07-23,532
2016-07-24,552
2016-07-25,552
2016-07-26,552
2016-07-27,579
2016-07-28,579
2016-07-29,579
2016-07-30,602
2016-07-31,602
2016-08-01,602
2016-08-02,603
2016-08-03,603
2016-08-04,603
2016-08-05,612
2016-08-06,612
2016-08-07,612
2016-08-08,614
2016-08-09,614
2016-08-10,614
2016-08-11,635
2016-08-12,635
2016-08-13,635
2016-08-14,635
2016-08-15,636
2016-08-16,636
2016-08-17,636
2016-08-18,636
2016-08-19,653
2016-08-20,653
2016-08-21,653
2016-08-22,653
2016-08-23,651
2016-08-24,651
2016-08-25,651
2016-08-26,651
2016-08-28,653
2016-08-31,651
2016-09-01,651
2016-09-02,651
2016-09-03,651
2016-09-04,649
2016-09-05,649
2016-09-06,649
2016-09-07,649
2016-09-08,648
2016-09-09,648
2016-09-10,648
2016-09-11,648
2016-09-12,641
2016-09-13,641
2016-09-14,641
2016-09-15,641
2016-09-16,639
2016-09-17,639
2016-09-18,639
2016-09-19,639
2016-09-20,639
2016-09-21,639
2016-09-22,639
2016-09-23,639
2016-09-24,663
2016-09-25,663
2016-09-26,663
2016-09-27,663
2016-09-28,687
2016-09-29,687
2016-09-30,687
2016-10-01,687
2016-10-02,716
2016-10-03,716
2016-10-04,716
2016-10-05,716
2016-10-06,716
2016-10-07,730
2016-10-08,730
2016-10-09,730
2016-10-10,730
2016-10-11,722
2016-10-12,722
2016-10-13,722
2016-10-14,722
2016-10-15,734
2016-10-16,734
2016-10-17,734
2016-10-18,734
2016-10-19,728
2016-10-20,728
2016-10-21,728
2016-10-22,728
2016-10-23,751
2016-10-24,751
2016-10-25,751
2016-10-26,758
2016-10-27,758
2016-10-28,758
2016-10-29,758
2016-10-30,767
2016-10-31,767
2016-11-01,767
2016-11-02,767
2016-11-03,776
2016-11-04,776
2016-11-05,776
2016-11-06,776
2016-11-07,790
2016-11-08,790
2016-11-09,790
2016-11-10,790
2016-11-11,807
2016-11-12,807
2016-11-13,807
2016-11-14,807
2016-11-15,817
2016-12-07,789
2016-12-08,796
2016-12-09,796
2016-12-10,796
2016-12-11,807
2016-12-12,807
2016-12-13,807
2016-12-14,798
2016-12-15,798
2016-12-16,798
2016-12-17,798
2016-12-18,806
2016-12-19,806
2016-12-20,806
2016-12-21,800
2016-12-22,800
2016-12-23,800
2016-12-24,800
2016-12-25,802
2016-12-26,802
2016-12-27,802
2016-12-28,802
2016-12-29,805
2016-12-30,805
2016-12-31,805
2017-01-01,805
2017-01-02,786
2017-01-03,786
2017-01-04,786
2017-01-05,786
2017-01-06,811
2017-01-07,811
2017-01-08,811
2017-01-09,826
2017-01-10,826
2017-01-11,826
2017-01-12,859
2017-01-13,859
2017-01-14,859
2017-01-15,889
2017-01-16,889
2017-01-17,889
2017-01-18,868
2017-01-19,868
2017-01-20,868
2017-01-21,866
2017-01-22,866
2017-01-23,866
2017-01-27,863
2017-01-28,863
2017-01-29,863
2017-01-30,876
2017-01-31,876
2017-02-01,875
2017-02-02,875
2017-02-03,875
2017-02-04,894
2017-02-05,894
2017-02-06,894
2017-02-07,894
2017-02-08,886
2017-02-09,886
2017-02-10,886
2017-02-11,909
2017-02-12,909
2017-02-13,909
2017-02-14,916
2017-02-15,916
2017-02-16,916
2017-02-18,899
2017-02-19,899
2017-02-20,899
2017-02-21,925
2017-02-22,925
2017-02-23,925
2017-02-24,925
2017-02-25,937
2017-02-26,937
2017-02-27,937
2017-02-28,918
2017-03-01,918
2017-03-02,918
2017-03-03,885
2017-03-04,885
2017-03-05,885
2017-03-06,869
2017-03-07,869
2017-03-08,869
2017-03-09,869
2017-03-10,857
2017-03-11,857
2017-03-12,857
2017-03-13,864
2017-03-14,864
2017-03-15,864
2017-03-16,869
2017-03-17,869
2017-03-18,869
2017-03-19,872
2017-03-20,872
2017-03-21,872
2017-03-22,872
2017-03-23,872
2017-03-24,872
2017-03-25,851
2017-03-26,851
2017-03-27,851
2017-03-28,818
2017-03-29,818
2017-03-30,818
2017-03-31,788
2017-04-01,788
2017-04-02,788
2017-04-03,773
2017-04-04,773
2017-04-12,662
2017-04-13,662
2017-04-14,662
2017-04-15,655
2017-04-16,655
2017-04-17,667
2017-04-18,667
2017-04-19,667
2017-04-20,667
2017-04-21,653
2017-04-22,653
2017-04-23,653
2017-04-24,651
2017-04-25,651
2017-04-26,651
2017-04-27,644
2017-04-28,644
2017-04-29,644
2017-04-30,614
2017-05-01,614
2017-05-02,614
2017-05-03,604
2017-05-04,604
2017-05-05,604
2017-05-06,593
2017-05-07,593
2017-05-08,593
2017-05-09,615
2017-05-10,615
2017-05-11,615
2017-05-12,615
2017-05-13,618
2017-05-14,618
2017-05-15,618
2017-05-16,618
2017-05-17,617
2017-05-18,617
2017-05-19,617
2017-05-20,626
2017-05-21,626
2017-05-22,626
2017-05-23,626
2017-05-24,627
2017-05-25,627
2017-05-26,627
2017-05-27,627
2017-05-28,642
2017-05-29,642
2017-05-30,642
2017-05-31,670
2017-06-01,670
2017-06-02,670
2017-06-03,670
2017-06-04,663
2017-06-05,663
2017-06-06,663
2017-06-07,656
2017-06-08,656
2017-06-09,656
2017-06-10,636
2017-06-11,636
2017-06-12,636
2017-06-13,638
2017-06-14,638
2017-06-15,638
2017-06-16,660
2017-06-17,660
2017-06-18,660
2017-06-19,660
2017-06-20,669
2017-06-21,669
2017-06-22,669
2017-06-23,669
2017-06-24,658
2017-06-25,658
2017-06-26,658
2017-06-27,626
2017-06-28,626
2017-06-29,626
2017-06-30,594
2017-07-01,594
2017-07-02,594
2017-07-03,594
2017-07-04,564
2017-07-05,564
2017-07-06,564
2017-07-07,564
2017-07-08,560
2017-07-13,575
2017-07-14,553
2017-07-15,553
2017-07-16,553
2017-07-17,537
2017-07-18,537
2017-07-19,537
2017-07-20,537
2017-07-21,530
2017-07-22,530
2017-07-23,530
2017-07-24,514
2017-07-25,514
2017-07-26,514
2017-07-27,528
2017-07-28,528
2017-07-29,528
2017-07-30,554
2017-07-31,554
2017-08-01,554
2017-08-02,554
2017-08-03,579
2017-08-04,579
2017-08-05,579
2017-08-06,598
2017-08-09,612
2017-08-10,612
2017-08-11,612
2017-08-12,621
2017-08-13,621
2017-08-14,621
2017-08-15,621
2017-08-16,641
2017-08-17,641
2017-08-18,641
2017-08-19,654
2017-08-20,654
2017-08-21,654
2017-08-22,682
2017-08-23,682
2017-08-24,682
2017-08-25,682
2017-08-26,704
2017-08-27,704
2017-08-28,704
2017-08-29,704
2017-08-30,688
2017-08-31,688
2017-09-01,688
2017-09-02,687
2017-09-03,687
2017-09-04,687
2017-09-05,705
2017-09-06,705
2017-09-07,705
2017-09-08,705
2017-09-09,707
2017-09-10,707
2017-09-11,707
2017-09-12,707
2017-09-13,695
2017-09-14,695
2017-09-15,695
2017-09-16,695
2017-09-17,696
2017-09-18,696
2017-09-19,696
2017-09-20,685
2017-09-21,685
2017-09-22,685
2017-09-23,685
2017-09-24,680
2017-09-25,680
2017-09-26,680
2017-09-27,680
2017-09-28,689
2017-09-29,689
2017-09-30,689
2017-10-01,667
2017-10-02,667
2017-10-03,667
2017-10-04,667
2017-10-05,683
2017-10-06,683
2017-10-07,683
2017-10-08,683
2017-10-09,709
2017-10-10,709
2017-10-11,709
2017-10-12,709
2017-10-13,719
2017-10-14,719
2017-10-15,719
2017-10-16,723
2017-10-17,723
2017-10-18,723
2017-10-19,723
2017-10-20,721
2017-10-21,721
2017-10-22,721
2017-10-23,696
2017-10-24,696
2017-10-25,696
2017-10-26,686
2017-10-27,686
2017-10-28,686
2017-10-29,688
2017-10-30,688
2017-10-31,688
2017-11-01,688
2017-11-02,672
2017-11-03,672
2017-11-04,672
2017-11-05,664
2017-11-06,664
2017-11-07,664
2017-11-08,664
2017-11-09,633
2017-11-10,633
2017-11-11,633
2017-11-12,633
2017-11-13,619
2017-11-14,619
2017-11-15,619
2017-11-16,619
2017-11-17,635
2017-11-18,635
2017-11-19,635
2017-11-20,635
2017-11-21,646
2017-11-22,646
2017-11-23,646
2017-11-24,646
2017-11-25,638
2017-11-26,638
2017-11-27,638
2017-11-28,638
2017-11-29,638
2017-11-30,638
2017-12-01,638
2017-12-02,638
2017-12-03,632
2017-12-04,632
2017-12-05,632
2017-12-06,634
2017-12-07,634
2017-12-08,634
2017-12-09,634
2017-12-10,614
2017-12-11,614
2017-12-12,614
2017-12-13,614
2017-12-14,616
2017-12-15,616
2017-12-16,616
2017-12-17,616
2017-12-18,624
2017-12-19,624
2017-12-20,624
2017-12-21,622
2017-12-22,622
2017-12-23,622
2017-12-24,622
2017-12-25,625
2017-12-26,625
2017-12-27,625
2017-12-28,651
2017-12-29,651
2017-12-30,651
2017-12-31,662
2018-01-01,662
2018-01-02,662
2018-01-03,649
2018-01-04,649
2018-01-05,649
2018-01-06,641
2018-01-07,641
2018-01-08,641
2018-01-09,658
2018-01-10,658
2018-01-11,658
2018-01-12,677
2018-01-13,677
2018-01-14,677
2018-01-15,647
2018-01-16,647
2018-01-17,654
2018-01-18,654
2018-01-19,654
2018-01-20,647
2018-01-21,647
2018-01-22,647
2018-01-23,660
2018-01-25,653
2018-01-26,653
2018-01-27,660
2018-01-28,660
2018-01-29,673
2018-01-30,673
2018-01-31,644
2018-02-01,644
2018-02-02,667
2018-02-03,667
2018-02-04,667
2018-02-05,683
2018-02-06,683
2018-02-07,676
2018-02-08,676
2018-02-09,681
2018-02-10,681
2018-02-11,704
2018-02-12,704
2018-02-13,692
2018-02-14,692
2018-02-15,689
2018-02-16,689
2018-02-17,686
2018-02-18,686
2018-02-19,683
2018-02-20,683
2018-02-21,659
2018-02-22,659
2018-02-23,665
2018-02-24,665
2018-02-25,687
2018-02-26,687
2018-02-27,677
2018-02-28,677
2018-03-01,695
2018-03-02,709
2018-03-03,709
2018-03-04,727
2018-03-05,727
2018-03-06,718
2018-03-07,718
2018-03-08,710
2018-03-09,710
2018-03-10,688
2018-03-11,688
2018-03-12,665
2018-03-13,665
2018-03-14,664
2018-03-15,664
2018-03-16,664
2018-03-17,651
2018-03-18,651
2018-03-19,638
2018-03-20,638
2018-03-21,653
2018-03-23,653
2018-03-24,658
2018-03-25,658
2018-03-26,656
2018-03-27,656
2018-03-28,681
2018-03-29,681
2018-03-30,710
2018-03-31,710
2018-04-01,729
2018-04-02,729
2018-04-03,696
2018-04-04,696
2018-04-05,697
2018-04-06,697
2018-04-07,695
2018-04-08,695
2018-04-09,665
2018-04-10,665
2018-04-11,640
2018-04-12,640
2018-04-13,637
2018-04-14,637
2018-04-15,666
2018-04-16,666
2018-04-17,687
2018-04-18,687
2018-04-19,687
2018-04-20,700
2018-04-21,700
2018-04-22,733
2018-04-23,733
2018-04-24,745
2018-04-25,745
2018-04-26,745
2018-04-27,733
2018-04-28,733
2018-04-29,740
2018-04-30,740
2018-05-01,720
2018-05-04,720
2018-05-05,720
2018-05-06,695
2018-05-07,695
2018-05-08,660
2018-05-09,660
2018-05-10,627
2018-05-11,627
2018-05-12,595
2018-05-13,595
2018-05-14,565
2018-05-15,565
2018-05-16,536
2018-05-17,536
2018-05-18,509
2018-05-19,520
2018-05-20,520
2018-05-21,523
2018-05-22,523
2018-05-23,497
2018-05-24,497
2018-05-25,497
2018-05-26,516
2018-05-27,516
2018-05-28,516
2018-05-29,516
2018-05-30,529
2018-05-31,529
2018-06-01,533
2018-06-02,533
2018-06-03,527
2018-06-04,527
2018-06-05,550
2018-06-06,550
2018-06-07,550
2018-06-08,550
2018-06-09,523
2018-06-10,523
2018-06-11,520
2018-06-12,520
2018-06-13,530
2018-06-14,530
2018-06-15,538
2018-06-16,538
2018-06-17,546
2018-06-18,546
2018-06-19,543
2018-06-20,543
2018-06-21,549
2018-06-22,549
2018-06-23,573
2018-06-24,573
2018-06-25,574
2018-06-26,574
2018-06-27,574
2018-06-28,547
2018-06-29,547
2018-06-30,535
2018-07-01,535
2018-07-02,533
2018-07-03,533
2018-07-04,543
2018-07-05,543
2018-07-06,554
2018-07-07,554
2018-07-08,564
2018-07-09,564
2018-07-10,579
2018-07-11,579
2018-07-12,579
2018-07-13,571
2018-07-14,584
2018-07-15,584
2018-07-16,606
2018-07-17,604
2018-07-18,604
2018-07-19,587
2018-07-20,587
2018-07-21,609
2018-07-22,609
2018-07-23,625
2018-07-24,625
2018-07-25,644
2018-07-26,644
2018-07-27,654
2018-07-28,654
2018-07-29,621
2018-07-30,621
2018-07-31,608
2018-08-01,608
2018-08-02,616
2018-08-03,616
2018-08-04,623
2018-08-05,623
2018-08-06,637
2018-08-07,637
2018-08-08,636
2018-08-09,636
2018-08-10,615
2018-08-11,615
2018-08-12,614
2018-08-14,599
2018-08-16,583
2018-08-17,590
2018-08-18,590
2018-08-19,571
2018-08-20,571
2018-08-21,571
2018-08-22,584
2018-08-23,584
2018-08-24,587
2018-08-25,586
2018-08-26,586
2018-08-27,587
2018-08-28,591
2018-08-29,591
2018-08-30,620
2018-08-31,649
2018-09-01,682
2018-09-02,682
2018-09-03,700
2018-09-04,718
2018-09-05,718
2018-09-06,689
2018-09-07,654
2018-09-08,621
2018-09-09,621
2018-09-10,590
2018-09-11,590
2018-09-12,560
2018-09-13,569
2018-09-14,589
2018-09-15,589
2018-09-16,589
2018-09-17,576
2018-09-18,587
2018-09-19,587
2018-09-20,605
2018-09-21,605
2018-09-22,602
2018-09-23,602
2018-09-24,603
2018-09-25,603
2018-09-26,588
2018-09-27,588
2018-09-28,571
2018-09-29,571
2018-09-30,567
2018-10-01,567
2018-10-02,562
2018-10-03,590
2018-10-04,590
2018-10-05,614
2018-10-06,608
2018-10-07,608
2018-10-08,611
2018-10-09,611
2018-10-10,599
2018-10-11,599
2018-10-12,629
2018-10-13,648
2018-10-14,648
2018-10-15,626
2018-10-16,626
2018-10-17,630
2018-10-18,630
2018-10-19,612
2018-10-20,612
2018-10-21,632
2018-10-22,639
2018-10-23,639
2018-10-24,662
2018-10-25,662
2018-10-26,696
2018-10-27,711
2018-10-28,702
2018-10-29,702
2018-10-30,709
2018-10-31,719
2018-11-01,732
2018-11-03,735
2018-11-04,706
2018-11-05,713
2018-11-06,726
2018-11-07,726
2018-11-08,707
2018-11-09,697
2018-11-10,667
2018-11-11,688
2018-11-12,690
2018-11-13,686
2018-11-14,680
2018-11-15,668
2018-11-16,655
2018-11-17,631
2018-11-18,627
2018-11-19,625
2018-11-20,638
2018-11-21,619
2018-11-22,592
2018-11-23,562
2018-11-24,567
2018-11-25,556
2018-11-26,546
2018-11-27,539
2018-11-28,532
2018-11-29,536
2018-12-01,522
2018-12-02,520
2018-12-03,520
2018-12-04,536
2018-12-05,548
2018-12-07,548
2018-12-09,532
2018-12-10,507
2018-12-11,489
2018-12-12,475
2018-12-13,483
2018-12-14,485
2018-12-15,500
2018-12-16,491
2018-12-17,491
2018-12-18,475
2018-12-19,476
2018-12-20,486
2018-12-21,493
2018-12-22,493
2018-12-23,499
2018-12-24,500
2018-12-25,500
2018-12-26,498
2018-12-27,497
2018-12-28,497
2018-12-29,487
2018-12-30,475
2018-12-31,474
2019-01-01,474
2019-01-02,483
2019-01-03,482
2019-01-04,490
2019-01-05,509
2019-01-06,534
2019-01-08,549
2019-01-10,547
2019-01-11,548
2019-01-12,543
2019-01-13,536
2019-01-14,531
2019-01-15,537
2019-01-16,531
2019-01-17,520
2019-01-18,511
2019-01-19,487
2019-01-20,472
2019-01-21,468
2019-01-22,480
2019-01-23,490
2019-01-24,506
2019-01-25,503
2019-01-26,508
2019-01-27,508
2019-01-28,491
2019-01-29,466
2019-01-30,449
2019-01-31,449
2019-02-01,440
2019-02-02,437
2019-02-03,436
2019-02-04,436
2019-02-05,433
2019-02-06,433
2019-02-07,416
2019-02-08,397
2019-02-09,388
2019-02-10,391
2019-02-11,401
2019-02-12,401
2019-02-13,415
2019-02-14,415
2019-02-15,416
2019-02-16,437
2019-02-17,448
2019-02-18,453
2019-02-19,448
2019-02-20,450
2019-02-21,449
2019-02-22,449
2019-02-23,469
2019-02-24,474
2019-02-25,480
2019-02-26,504
2019-02-27,504
2019-02-28,504
2019-03-01,482
2019-03-02,480
2019-03-03,482
2019-03-04,495
2019-03-05,505
2019-03-06,498
2019-03-07,512
2019-03-08,512
2019-03-09,526
2019-03-10,513
2019-03-11,514
2019-03-12,534
2019-03-13,534
2019-03-14,520
2019-03-15,520
2019-03-16,524
2019-03-17,515
2019-03-18,515
2019-03-19,526
2019-03-20,538
2019-03-21,532
2019-03-22,532
2019-03-23,542
2019-03-24,564
2019-03-25,564
2019-03-26,549
2019-03-27,549
2019-03-28,521
2019-03-29,511
2019-03-30,511
2019-03-31,492
2019-04-01,497
2019-04-02,497
2019-04-03,510
2019-04-04,506
2019-04-05,506
2019-04-06,517
2019-04-07,514
2019-04-08,514
2019-04-09,516
2019-04-10,516
2019-04-11,508
2019-04-12,510
2019-04-13,527
2019-04-14,514
2019-04-15,532
2019-04-16,547
2019-04-17,557
2019-04-18,567
2019-04-19,587
2019-04-20,608
2019-04-21,608
2019-04-22,590
2019-04-23,574
2019-04-24,584
2019-04-25,604
2019-04-26,614
2019-04-27,614
2019-04-28,624
2019-04-29,624
2019-04-30,636
2019-05-01,636
2019-05-02,648
2019-05-03,641
2019-05-04,626
2019-05-05,626
2019-05-06,594
2019-05-07,614
2019-05-08,614
2019-05-09,622
2019-05-10,622
2019-05-11,653
2019-05-12,661
2019-05-13,668
2019-05-14,641
2019-05-15,641
2019-05-16,608
2019-05-17,608
2019-05-18,596
2019-05-19,596
2019-05-20,608
2019-05-21,608
2019-05-22,583
2019-05-23,583
2019-05-24,553
2019-05-25,528
2019-05-26,528
2019-05-27,501
2019-05-28,501
2019-05-29,475
2019-05-30,475
2019-05-31,460
2019-06-01,460
2019-06-02,446
2019-06-03,446
2019-06-04,434
2019-06-05,434
2019-06-06,412
2019-06-07,412
2019-06-08,397
2019-06-09,397
2019-06-10,395
2019-06-11,395
2019-06-12,405
2019-06-13,405
2019-06-14,405
2019-06-15,405
2019-06-16,416
2019-06-17,416
2019-06-18,421
2019-06-19,421
2019-06-20,437
2019-06-21,437
2019-06-22,439
2019-06-23,439
2019-06-24,450
2019-06-25,450
2019-06-26,456
2019-06-27,456
2019-06-28,461
2019-06-29,461
2019-06-30,471
2019-07-01,471
2019-07-02,464
2019-07-03,464
2019-07-04,482
2019-07-05,482
2019-07-06,493
2019-07-07,493
2019-07-08,497
2019-07-09,497
2019-07-10,484
2019-07-11,484
2019-07-12,501
2019-07-13,501
2019-07-14,519
2019-07-15,519
2019-07-16,519
2019-07-17,520
2019-07-18,520
2019-07-19,539
2019-07-20,539
2019-07-21,544
2019-07-22,544
2019-07-23,524
2019-07-24,524
2019-07-25,524
2019-07-26,538
2019-07-27,538
2019-07-28,548
2019-07-29,548
