date_obj,Opal%20machete price
2016-06-02,1754
2016-06-03,1719
2016-06-04,1719
2016-06-05,1719
2016-06-06,1719
2016-06-07,1719
2016-06-08,1719
2016-06-09,1719
2016-06-10,1719
2016-06-11,1719
2016-06-12,1756
2016-06-13,1756
2016-06-14,1756
2016-06-15,1756
2016-06-16,1756
2016-06-17,1756
2016-06-18,1756
2016-06-19,1756
2016-06-20,1756
2016-06-21,1797
2016-06-22,1797
2016-06-23,1797
2016-06-24,1797
2016-06-25,1797
2016-06-26,1797
2016-06-27,1797
2016-06-28,1797
2016-06-29,1797
2016-06-30,1827
2016-07-01,1827
2016-07-02,1827
2016-07-03,1827
2016-07-04,1827
2016-07-05,1827
2016-07-06,1827
2016-07-07,1760
2016-07-08,1760
2016-07-09,1760
2016-07-10,1760
2016-07-11,1691
2016-07-12,1691
2016-07-13,1691
2016-07-14,1691
2016-07-15,1691
2016-07-16,1630
2016-07-17,1630
2016-07-18,1630
2016-07-23,1659
2016-07-24,1659
2016-07-25,1659
2016-07-26,1659
2016-07-27,1659
2016-07-28,1659
2016-07-29,1665
2016-07-30,1665
2016-07-31,1665
2016-08-01,1665
2016-08-02,1665
2016-08-03,1665
2016-08-04,1665
2016-08-05,1700
2016-08-06,1700
2016-08-07,1700
2016-08-08,1700
2016-08-09,1700
2016-08-10,1700
2016-08-11,1700
2016-08-12,1713
2016-08-13,1713
2016-08-14,1713
2016-08-15,1713
2016-08-16,1713
2016-08-17,1713
2016-08-18,1713
2016-08-19,1713
2016-08-20,1713
2016-08-21,1658
2016-08-22,1658
2016-08-23,1658
2016-08-24,1658
2016-08-25,1658
2016-08-26,1658
2016-08-28,1579
2016-08-31,1579
2016-09-01,1579
2016-09-02,1579
2016-09-03,1579
2016-09-04,1580
2016-09-05,1580
2016-09-06,1580
2016-09-07,1580
2016-09-08,1580
2016-09-09,1580
2016-09-10,1580
2016-09-11,1580
2016-09-12,1580
2016-09-13,1580
2016-09-14,1653
2016-09-15,1653
2016-09-16,1653
2016-09-17,1653
2016-09-18,1653
2016-09-19,1653
2016-09-20,1653
2016-09-21,1653
2016-09-22,1653
2016-09-23,1576
2016-09-24,1576
2016-09-25,1576
2016-09-26,1576
2016-09-27,1576
2016-09-28,1576
2016-09-29,1576
2016-09-30,1576
2016-10-01,1556
2016-10-02,1556
2016-10-03,1556
2016-10-04,1556
2016-10-05,1556
2016-10-06,1556
2016-10-07,1556
2016-10-08,1556
2016-10-09,1556
2016-10-10,1556
2016-10-11,1526
2016-10-12,1526
2016-10-13,1526
2016-10-14,1526
2016-10-15,1526
2016-10-16,1526
2016-10-17,1526
2016-10-18,1526
2016-10-19,1526
2016-10-20,1526
2016-10-21,1543
2016-10-22,1543
2016-10-23,1543
2016-10-24,1543
2016-10-25,1543
2016-10-26,1543
2016-10-27,1543
2016-10-28,1543
2016-10-29,1543
2016-10-30,1543
2016-10-31,1521
2016-11-01,1521
2016-11-02,1521
2016-11-03,1521
2016-11-04,1521
2016-11-05,1521
2016-11-06,1521
2016-11-07,1521
2016-11-08,1521
2016-11-09,1521
2016-11-10,1501
2016-11-11,1501
2016-11-12,1501
2016-11-13,1501
2016-11-14,1501
2016-12-07,1516
2016-12-08,1516
2016-12-09,1516
2016-12-10,1516
2016-12-11,1516
2016-12-12,1516
2016-12-13,1510
2016-12-14,1510
2016-12-15,1510
2016-12-16,1510
2016-12-17,1510
2016-12-18,1510
2016-12-19,1510
2016-12-20,1510
2016-12-21,1494
2016-12-22,1494
2016-12-23,1494
2016-12-24,1494
2016-12-25,1494
2016-12-26,1494
2016-12-27,1494
2016-12-28,1494
2016-12-29,1508
2016-12-30,1508
2016-12-31,1508
2017-01-01,1508
2017-01-02,1508
2017-01-03,1508
2017-01-04,1508
2017-01-05,1498
2017-01-06,1498
2017-01-07,1498
2017-01-08,1498
2017-01-09,1498
2017-01-10,1498
2017-01-11,1498
2017-01-12,1486
2017-01-13,1486
2017-01-14,1486
2017-01-15,1486
2017-01-16,1486
2017-01-17,1486
2017-01-18,1507
2017-01-19,1507
2017-01-20,1507
2017-01-21,1507
2017-01-22,1507
2017-01-27,1571
2017-01-28,1571
2017-01-29,1596
2017-01-30,1596
2017-01-31,1596
2017-02-01,1596
2017-02-02,1596
2017-02-03,1596
2017-02-04,1569
2017-02-05,1569
2017-02-06,1569
2017-02-07,1569
2017-02-08,1569
2017-02-09,1569
2017-02-10,1529
2017-02-11,1529
2017-02-12,1529
2017-02-13,1529
2017-02-14,1529
2017-02-15,1529
2017-02-16,1458
2017-02-18,1458
2017-02-19,1458
2017-02-20,1458
2017-02-21,1458
2017-02-22,1388
2017-02-23,1388
2017-02-24,1388
2017-02-25,1388
2017-02-26,1388
2017-02-27,1321
2017-02-28,1321
2017-03-01,1321
2017-03-02,1321
2017-03-03,1321
2017-03-04,1257
2017-03-05,1257
2017-03-06,1257
2017-03-07,1257
2017-03-08,1257
2017-03-09,1257
2017-03-10,1199
2017-03-11,1199
2017-03-12,1199
2017-03-13,1199
2017-03-14,1199
2017-03-15,1141
2017-03-16,1141
2017-03-17,1141
2017-03-18,1141
2017-03-19,1141
2017-03-20,1086
2017-03-21,1086
2017-03-22,1086
2017-03-23,1086
2017-03-24,1086
2017-03-25,1086
2017-03-26,1034
2017-03-27,1034
2017-03-28,1034
2017-03-29,1034
2017-03-30,1034
2017-03-31,984
2017-04-01,984
2017-04-02,984
2017-04-03,984
2017-04-04,984
2017-04-12,892
2017-04-13,892
2017-04-14,892
2017-04-15,851
2017-04-16,851
2017-04-17,851
2017-04-18,851
2017-04-19,809
2017-04-20,809
2017-04-21,809
2017-04-22,809
2017-04-23,809
2017-04-24,770
2017-04-25,770
2017-04-26,770
2017-04-27,770
2017-04-28,732
2017-04-29,732
2017-04-30,732
2017-05-01,732
2017-05-02,732
2017-05-03,696
2017-05-04,696
2017-05-05,696
2017-05-06,696
2017-05-07,663
2017-05-08,663
2017-05-09,663
2017-05-10,663
2017-05-11,632
2017-05-12,632
2017-05-13,632
2017-05-14,632
2017-05-15,601
2017-05-16,601
2017-05-17,601
2017-05-18,572
2017-05-19,572
2017-05-20,572
2017-05-21,572
2017-05-22,572
2017-05-23,552
2017-05-24,552
2017-05-25,552
2017-05-26,552
2017-05-27,552
2017-05-28,536
2017-05-29,536
2017-05-30,536
2017-05-31,536
2017-06-01,536
2017-06-02,531
2017-06-03,531
2017-06-06,531
2017-06-07,524
2017-06-08,524
2017-06-09,524
2017-06-10,524
2017-06-11,524
2017-06-12,524
2017-06-13,537
2017-06-14,537
2017-06-15,537
2017-06-16,537
2017-06-17,537
2017-06-18,537
2017-06-19,534
2017-06-20,534
2017-06-21,534
2017-06-22,534
2017-06-23,534
2017-06-24,532
2017-06-25,532
2017-06-26,532
2017-06-27,532
2017-06-28,532
2017-06-29,539
2017-06-30,539
2017-07-01,539
2017-07-02,539
2017-07-03,539
2017-07-04,539
2017-07-05,541
2017-07-06,541
2017-07-07,541
2017-07-08,541
2017-07-13,559
2017-07-14,559
2017-07-15,559
2017-07-16,559
2017-07-17,550
2017-07-18,550
2017-07-19,550
2017-07-20,550
2017-07-21,550
2017-07-22,550
2017-07-23,537
2017-07-24,537
2017-07-25,537
2017-07-26,537
2017-07-27,537
2017-07-28,537
2017-07-29,514
2017-07-30,514
2017-07-31,514
2017-08-01,514
2017-08-02,514
2017-08-03,514
2017-08-04,514
2017-08-05,491
2017-08-06,491
2017-08-09,491
2017-08-10,491
2017-08-11,491
2017-08-12,498
2017-08-13,498
2017-08-14,498
2017-08-15,498
2017-08-17,498
2017-08-18,498
2017-08-19,493
2017-08-20,493
2017-08-21,493
2017-08-22,493
2017-08-23,493
2017-08-24,472
2017-08-25,472
2017-08-26,472
2017-08-27,472
2017-08-28,472
2017-08-29,450
2017-08-30,450
2017-08-31,450
2017-09-01,450
2017-09-02,429
2017-09-03,429
2017-09-04,429
2017-09-05,429
2017-09-06,429
2017-09-07,429
2017-09-08,408
2017-09-09,408
2017-09-10,408
2017-09-11,408
2017-09-12,408
2017-09-13,388
2017-09-14,388
2017-09-15,388
2017-09-16,388
2017-09-17,382
2017-09-19,382
2017-09-20,382
2017-09-21,382
2017-09-22,375
2017-09-23,375
2017-09-24,375
2017-09-25,375
2017-09-26,375
2017-09-27,375
2017-09-28,390
2017-09-29,390
2017-09-30,390
2017-10-01,390
2017-10-02,390
2017-10-03,390
2017-10-04,390
2017-10-05,404
2017-10-06,404
2017-10-07,404
2017-10-08,404
2017-10-09,404
2017-10-10,404
2017-10-11,404
2017-10-12,409
2017-10-13,409
2017-10-14,409
2017-10-15,409
2017-10-16,409
2017-10-17,409
2017-10-18,407
2017-10-19,407
2017-10-20,407
2017-10-21,407
2017-10-22,407
2017-10-23,407
2017-10-24,418
2017-10-25,418
2017-10-26,418
2017-10-27,418
2017-10-28,418
2017-10-29,408
2017-10-30,408
2017-10-31,408
2017-11-01,408
2017-11-02,408
2017-11-03,408
2017-11-04,415
2017-11-05,415
2017-11-06,415
2017-11-07,415
2017-11-08,415
2017-11-09,415
2017-11-10,418
2017-11-11,418
2017-11-12,418
2017-11-13,418
2017-11-14,418
2017-11-15,418
2017-11-16,412
2017-11-17,412
2017-11-18,412
2017-11-19,412
2017-11-20,412
2017-11-21,412
2017-11-22,426
2017-11-23,426
2017-11-24,426
2017-11-25,426
2017-11-26,426
2017-11-27,426
2017-11-28,424
2017-11-29,424
2017-11-30,424
2017-12-01,424
2017-12-02,424
2017-12-03,403
2017-12-04,403
2017-12-05,403
2017-12-06,403
2017-12-07,403
2017-12-08,394
2017-12-09,394
2017-12-10,394
2017-12-11,394
2017-12-12,394
2017-12-14,385
2017-12-15,385
2017-12-16,385
2017-12-17,385
2017-12-18,382
2017-12-19,382
2017-12-20,382
2017-12-21,382
2017-12-22,382
2017-12-23,382
2017-12-24,387
2017-12-25,387
2017-12-26,387
2017-12-27,387
2017-12-28,387
2017-12-29,387
2017-12-30,401
2017-12-31,401
2018-01-01,401
2018-01-02,401
2018-01-03,401
2018-01-04,395
2018-01-05,395
2018-01-06,395
2018-01-07,400
2018-01-08,400
2018-01-09,400
2018-01-10,400
2018-01-11,418
2018-01-12,418
2018-01-13,418
2018-01-14,418
2018-01-15,421
2018-01-16,421
2018-01-17,421
2018-01-18,421
2018-01-19,421
2018-01-20,405
2018-01-21,405
2018-01-22,405
2018-01-23,405
2018-01-24,416
2018-01-25,416
2018-01-26,416
2018-01-27,413
2018-01-28,413
2018-01-29,392
2018-01-31,392
2018-02-01,372
2018-02-02,372
2018-02-03,354
2018-02-04,354
2018-02-05,337
2018-02-06,337
2018-02-07,320
2018-02-08,320
2018-02-09,320
2018-02-10,304
2018-02-11,289
2018-02-12,289
2018-02-13,275
2018-02-14,275
2018-02-15,262
2018-02-16,262
2018-02-17,249
2018-02-18,249
2018-02-19,236
2018-02-20,236
2018-02-21,236
2018-02-22,236
2018-02-23,238
2018-02-24,238
2018-02-25,232
2018-02-26,232
2018-02-27,225
2018-03-01,225
2018-03-02,219
2018-03-03,219
2018-03-04,219
2018-03-05,218
2018-03-06,218
2018-03-07,216
2018-03-08,216
2018-03-09,214
2018-03-10,214
2018-03-11,206
2018-03-12,206
2018-03-13,204
2018-03-14,204
2018-03-15,201
2018-03-16,201
2018-03-17,198
2018-03-18,198
2018-03-19,198
2018-03-20,188
2018-03-21,188
2018-03-23,184
2018-03-24,184
2018-03-26,177
2018-03-27,174
2018-03-28,174
2018-03-29,166
2018-03-30,166
2018-03-31,158
2018-04-01,158
2018-04-02,150
2018-04-03,150
2018-04-04,150
2018-04-05,150
2018-04-06,150
2018-04-08,150
2018-04-09,151
2018-04-10,151
2018-04-11,151
2018-04-12,144
2018-04-13,144
2018-04-14,144
2018-04-15,136
2018-04-16,136
2018-04-17,129
2018-04-18,129
2018-04-19,129
2018-04-20,125
2018-04-21,125
2018-04-22,125
2018-04-23,122
2018-04-24,122
2018-04-25,122
2018-04-26,122
2018-04-27,120
2018-04-28,120
2018-04-29,117
2018-04-30,117
2018-05-01,117
2018-05-02,119
2018-05-04,119
2018-05-05,118
2018-05-06,118
2018-05-07,118
2018-05-08,119
2018-05-09,119
2018-05-10,125
2018-05-11,125
2018-05-12,126
2018-05-13,126
2018-05-14,126
2018-05-15,130
2018-05-16,130
2018-05-17,130
2018-05-18,131
2018-05-19,131
2018-05-20,131
2018-05-21,133
2018-05-22,133
2018-05-23,134
2018-05-24,134
2018-05-25,134
2018-05-26,136
2018-05-27,136
2018-05-28,136
2018-05-29,140
2018-05-30,140
2018-05-31,140
2018-06-01,141
2018-06-02,141
2018-06-03,149
2018-06-04,149
2018-06-05,151
2018-06-06,151
2018-06-07,151
2018-06-08,155
2018-06-09,155
2018-06-10,155
2018-06-11,154
2018-06-12,154
2018-06-13,155
2018-06-14,155
2018-06-15,155
2018-06-16,150
2018-06-17,150
2018-06-18,150
2018-06-19,155
2018-06-20,155
2018-06-21,155
2018-06-22,163
2018-06-23,163
2018-06-24,163
2018-06-25,170
2018-06-26,170
2018-06-27,170
2018-06-28,178
2018-06-29,178
2018-06-30,178
2018-07-01,179
2018-07-02,179
2018-07-03,179
2018-07-04,181
2018-07-05,181
2018-07-06,181
2018-07-07,191
2018-07-08,191
2018-07-09,191
2018-07-10,185
2018-07-11,185
2018-07-12,185
2018-07-13,176
2018-07-14,176
2018-07-15,167
2018-07-16,167
2018-07-17,159
2018-07-18,159
2018-07-19,159
2018-07-20,151
2018-07-21,151
2018-07-22,144
2018-07-23,138
2018-07-24,138
2018-07-25,138
2018-07-26,136
2018-07-27,136
2018-07-28,131
2018-07-29,131
2018-07-30,127
2018-07-31,126
2018-08-01,126
2018-08-02,126
2018-08-03,126
2018-08-04,129
2018-08-05,129
2018-08-06,129
2018-08-07,133
2018-08-08,133
2018-08-09,133
2018-08-10,136
2018-08-11,136
2018-08-12,136
2018-08-14,136
2018-08-16,141
2018-08-17,141
2018-08-18,149
2018-08-19,149
2018-08-20,155
2018-08-21,155
2018-08-22,155
2018-08-23,159
2018-08-24,159
2018-08-25,167
2018-08-26,167
2018-08-27,167
2018-08-28,175
2018-08-29,175
2018-08-30,175
2018-08-31,184
2018-09-01,184
2018-09-02,180
2018-09-03,180
2018-09-04,188
2018-09-05,188
2018-09-06,197
2018-09-07,197
2018-09-08,206
2018-09-09,206
2018-09-10,206
2018-09-11,217
2018-09-12,217
2018-09-13,221
2018-09-14,221
2018-09-15,233
2018-09-16,233
2018-09-17,233
2018-09-18,245
2018-09-19,245
2018-09-20,256
2018-09-21,256
2018-09-22,258
2018-09-23,258
2018-09-24,246
2018-09-25,246
2018-09-26,244
2018-09-27,244
2018-09-28,248
2018-09-29,248
2018-09-30,248
2018-10-02,253
2018-10-03,252
2018-10-04,252
2018-10-05,252
2018-10-06,252
2018-10-07,252
2018-10-08,252
2018-10-09,250
2018-10-10,250
2018-10-11,252
2018-10-12,252
2018-10-13,252
2018-10-14,252
2018-10-15,252
2018-10-16,252
2018-10-17,260
2018-10-18,260
2018-10-19,260
2018-10-20,270
2018-10-21,270
2018-10-22,267
2018-10-23,267
2018-10-24,267
2018-10-25,281
2018-10-26,281
2018-10-27,281
2018-10-28,295
2018-10-29,295
2018-10-30,295
2018-10-31,309
2018-11-01,309
2018-11-03,317
2018-11-04,330
2018-11-05,330
2018-11-06,336
2018-11-07,336
2018-11-08,336
2018-11-09,337
2018-11-10,333
2018-11-11,333
2018-11-12,345
2018-11-13,345
2018-11-15,353
2018-11-16,368
2018-11-17,368
2018-11-18,379
2018-11-19,379
2018-11-20,374
2018-11-21,374
2018-11-22,371
2018-11-23,371
2018-11-24,354
2018-11-25,354
2018-11-26,352
2018-11-27,352
2018-11-28,349
2018-11-29,349
2018-12-01,348
2018-12-02,348
2018-12-03,365
2018-12-04,365
2018-12-05,365
2018-12-07,359
2018-12-09,358
2018-12-10,367
2018-12-11,367
2018-12-12,372
2018-12-13,372
2018-12-14,390
2018-12-15,390
2018-12-16,400
2018-12-17,400
2018-12-18,407
2018-12-19,407
2018-12-20,413
2018-12-21,413
2018-12-22,419
2018-12-23,440
2018-12-24,440
2018-12-25,451
2018-12-26,451
2018-12-27,464
2018-12-28,464
2018-12-29,467
2018-12-30,467
2018-12-31,469
2019-01-01,469
2019-01-02,484
2019-01-03,484
2019-01-04,483
2019-01-05,495
2019-01-06,479
2019-01-08,472
2019-01-10,459
2019-01-11,459
2019-01-12,436
2019-01-13,424
2019-01-14,424
2019-01-15,442
2019-01-16,442
2019-01-17,463
2019-01-18,463
2019-01-19,467
2019-01-20,480
2019-01-21,480
2019-01-22,481
2019-01-23,479
2019-01-24,479
2019-01-25,467
2019-01-26,467
2019-01-27,470
2019-01-28,470
2019-01-29,481
2019-01-30,481
2019-01-31,465
2019-02-01,472
2019-02-02,472
2019-02-03,473
2019-02-04,473
2019-02-05,488
2019-02-06,488
2019-02-07,484
2019-02-08,484
2019-02-09,499
2019-02-10,499
2019-02-11,501
2019-02-12,501
2019-02-13,508
2019-02-14,508
2019-02-15,516
2019-02-16,516
2019-02-17,528
2019-02-18,528
2019-02-19,526
2019-02-20,526
2019-02-21,529
2019-02-22,529
2019-02-23,523
2019-02-24,523
2019-02-25,526
2019-02-26,526
2019-02-27,502
2019-02-28,502
2019-03-01,495
2019-03-02,495
2019-03-03,496
2019-03-04,495
2019-03-05,495
2019-03-06,490
2019-03-07,490
2019-03-08,506
2019-03-09,506
2019-03-10,514
2019-03-11,514
2019-03-12,519
2019-03-13,519
2019-03-14,520
2019-03-15,520
2019-03-16,500
2019-03-17,495
2019-03-18,495
2019-03-19,494
2019-03-20,474
2019-03-21,474
2019-03-22,477
2019-03-23,477
2019-03-24,477
2019-03-25,496
2019-03-26,496
2019-03-27,520
2019-03-28,520
2019-03-29,541
2019-03-30,541
2019-03-31,556
2019-04-01,556
2019-04-02,570
2019-04-03,570
2019-04-04,577
2019-04-05,577
2019-04-06,563
2019-04-07,563
2019-04-08,543
2019-04-09,543
2019-04-10,570
2019-04-11,555
2019-04-12,540
2019-04-13,524
2019-04-14,502
2019-04-15,502
2019-04-16,476
2019-04-17,476
2019-04-18,453
2019-04-19,438
2019-04-20,428
2019-04-21,428
2019-04-22,432
2019-04-23,446
2019-04-24,446
2019-04-25,466
2019-04-26,487
2019-04-27,487
2019-04-28,511
2019-04-29,511
2019-04-30,534
2019-05-01,534
2019-05-02,551
2019-05-03,570
2019-05-04,599
2019-05-05,599
2019-05-06,620
2019-05-07,626
2019-05-08,626
2019-05-09,646
2019-05-10,646
2019-05-11,668
2019-05-12,668
2019-05-13,664
2019-05-14,664
2019-05-15,698
2019-05-16,698
2019-05-17,726
2019-05-18,747
2019-05-19,747
2019-05-20,753
2019-05-21,753
2019-05-22,785
2019-05-23,785
2019-05-24,803
2019-05-25,803
2019-05-26,830
2019-05-27,796
2019-05-28,796
2019-05-29,758
2019-05-30,758
2019-05-31,723
2019-06-01,723
2019-06-02,690
2019-06-03,690
2019-06-04,676
2019-06-05,676
2019-06-06,671
2019-06-07,671
2019-06-08,684
2019-06-09,670
2019-06-10,670
2019-06-11,684
2019-06-12,684
2019-06-13,676
2019-06-14,676
2019-06-15,669
2019-06-16,665
2019-06-17,658
2019-06-18,658
2019-06-19,656
2019-06-20,661
2019-06-21,661
2019-06-22,669
2019-06-23,669
2019-06-24,675
