date_obj,Godsword%20blade price
2015-12-29,556151
2015-12-30,556151
2015-12-31,556151
2016-01-01,556151
2016-01-02,556151
2016-01-03,556151
2016-01-04,556151
2016-01-05,556151
2016-01-06,556151
2016-01-07,556151
2016-01-08,569895
2016-01-09,569895
2016-01-10,569895
2016-01-11,569895
2016-01-12,569895
2016-01-13,569895
2016-01-14,569895
2016-01-15,569895
2016-01-16,569895
2016-01-17,569895
2016-01-18,587958
2016-01-19,587958
2016-01-20,587958
2016-01-21,587958
2016-01-22,587958
2016-01-23,587958
2016-01-24,587958
2016-01-25,587958
2016-01-26,587958
2016-01-27,561804
2016-01-28,561804
2016-01-29,561804
2016-01-30,561804
2016-01-31,561804
2016-02-01,561804
2016-02-02,561804
2016-02-03,561804
2016-02-04,561804
2016-02-05,542494
2016-02-06,542494
2016-02-07,542494
2016-02-08,542494
2016-02-09,542494
2016-02-10,542494
2016-02-11,542494
2016-02-12,542494
2016-02-13,546860
2016-02-14,546860
2016-02-15,546860
2016-02-16,546860
2016-02-17,546860
2016-02-18,546860
2016-02-19,546860
2016-02-20,546860
2016-02-21,546860
2016-02-22,558477
2016-02-23,558477
2016-02-24,558477
2016-02-25,558477
2016-02-26,558477
2016-02-27,558477
2016-02-28,558477
2016-02-29,558477
2016-03-01,552465
2016-03-02,552465
2016-03-03,552465
2016-03-04,552465
2016-03-05,552465
2016-03-06,552465
2016-03-07,552465
2016-03-08,552465
2016-03-09,552465
2016-03-10,552465
2016-03-11,552465
2016-03-12,542296
2016-03-13,542296
2016-03-14,542296
2016-03-15,542296
2016-03-16,542296
2016-03-17,542296
2016-03-18,542296
2016-03-19,542296
2016-03-20,542296
2016-03-21,542296
2016-03-22,532384
2016-03-23,532384
2016-03-24,532384
2016-03-25,532384
2016-03-26,532384
2016-03-27,532384
2016-03-28,532384
2016-03-29,532384
2016-03-30,532384
2016-03-31,532384
2016-04-01,532384
2016-04-02,546168
2016-04-03,546168
2016-04-04,546168
2016-04-05,546168
2016-04-06,546168
2016-04-07,546168
2016-04-08,546168
2016-04-09,546168
2016-04-10,546168
2016-04-11,546168
2016-04-12,546168
2016-04-13,553409
2016-04-14,553409
2016-04-15,553409
2016-04-16,553409
2016-04-17,553409
2016-04-18,553409
2016-04-19,553409
2016-04-20,553409
2016-04-21,553409
2016-04-22,553409
2016-04-23,553409
2016-04-24,553409
2016-04-25,540852
2016-04-26,540852
2016-04-27,540852
2016-04-28,540852
2016-04-29,540852
2016-04-30,540852
2016-05-01,540852
2016-05-02,540852
2016-05-03,540852
2016-05-04,540852
2016-05-05,532195
2016-05-06,532195
2016-05-07,532195
2016-05-08,532195
2016-05-09,532195
2016-05-10,532195
2016-05-11,532195
2016-05-12,532195
2016-05-13,532195
2016-05-14,532195
2016-05-15,532195
2016-05-16,536023
2016-05-17,536023
2016-05-18,536023
2016-05-19,536023
2016-05-22,536023
2016-05-23,536023
2016-05-24,536023
2016-05-25,536023
2016-05-26,536023
2016-05-27,547938
2016-05-28,547938
2016-05-29,547938
2016-05-30,547938
2016-05-31,547938
2016-06-01,547938
2016-06-02,547938
2016-06-03,547938
2016-06-04,547938
2016-06-05,547938
2016-06-06,547938
2016-06-07,547938
2016-06-08,543352
2016-06-09,543352
2016-06-10,543352
2016-06-11,543352
2016-06-12,543352
2016-06-13,543352
2016-06-14,543352
2016-06-15,543352
2016-06-16,543352
2016-06-17,543352
2016-06-18,543352
2016-06-19,543352
2016-06-20,535598
2016-06-21,535598
2016-06-22,535598
2016-06-23,535598
2016-06-24,535598
2016-06-25,535598
2016-06-26,535598
2016-06-27,535598
2016-06-28,535598
2016-06-29,535598
2016-06-30,535598
2016-07-01,535598
2016-07-02,535598
2016-07-03,535598
2016-07-04,542078
2016-07-05,542078
2016-07-06,542078
2016-07-07,542078
2016-07-08,542078
2016-07-09,542078
2016-07-10,542078
2016-07-11,542078
2016-07-12,542078
2016-07-13,542078
2016-07-14,542078
2016-07-15,542078
2016-07-16,542078
2016-07-17,542078
2016-07-18,542078
2016-07-23,547292
2016-07-24,547292
2016-07-25,547292
2016-07-26,547292
2016-07-27,547292
2016-07-28,547292
2016-07-29,547292
2016-07-30,547292
2016-07-31,547292
2016-08-01,547292
2016-08-02,547292
2016-08-03,547292
2016-08-04,547292
2016-08-05,547292
2016-08-06,547292
2016-08-07,547292
2016-08-08,542339
2016-08-09,542339
2016-08-10,542339
2016-08-11,542339
2016-08-12,542339
2016-08-13,542339
2016-08-14,542339
2016-08-15,542339
2016-08-16,542339
2016-08-17,542339
2016-08-18,542339
2016-08-19,542339
2016-08-20,542339
2016-08-21,542339
2016-08-22,542339
2016-08-23,540423
2016-08-24,540423
2016-08-25,540423
2016-08-26,540423
2016-08-28,540423
2016-08-31,540423
2016-09-01,540423
2016-09-02,540423
2016-09-03,540423
2016-09-04,540423
2016-09-05,540423
2016-09-06,540423
2016-09-07,540423
2016-09-08,540423
2016-09-09,540423
2016-09-10,541870
2016-09-11,541870
2016-09-12,541870
2016-09-13,541870
2016-09-14,541870
2016-09-15,541870
2016-09-16,541870
2016-09-17,541870
2016-09-18,541870
2016-09-19,541870
2016-09-20,541870
2016-09-21,541870
2016-09-22,541870
2016-09-23,541870
2016-09-24,541870
2016-09-25,541870
2016-09-26,541870
2016-09-27,541870
2016-09-28,541870
2016-09-29,549759
2016-09-30,549759
2016-10-01,549759
2016-10-02,549759
2016-10-03,549759
2016-10-04,549759
2016-10-05,549759
2016-10-06,549759
2016-10-07,549759
2016-10-08,549759
2016-10-09,549759
2016-10-10,549759
2016-10-11,549759
2016-10-12,549759
2016-10-13,549759
2016-10-14,549759
2016-10-15,549759
2016-10-16,549759
2016-10-17,551758
2016-10-18,551758
2016-10-19,551758
2016-10-20,551758
2016-10-21,551758
2016-10-22,551758
2016-10-23,551758
2016-10-24,551758
2016-10-25,551758
2016-10-26,551758
2016-10-27,551758
2016-10-28,551758
2016-10-29,542446
2016-10-30,542446
2016-10-31,542446
2016-11-01,542446
2016-11-02,542446
2016-11-03,542446
2016-11-04,542446
2016-11-05,542446
2016-11-06,542446
2016-11-07,542446
2016-11-08,542446
2016-11-09,542446
2016-11-10,561587
2016-11-11,561587
2016-11-12,561587
2016-11-13,561587
2016-11-14,561587
2016-11-15,561587
2016-12-07,552015
2016-12-08,552015
2016-12-09,552015
2016-12-10,571655
2016-12-11,571655
2016-12-12,571655
2016-12-13,571655
2016-12-14,571655
2016-12-15,571655
2016-12-16,571655
2016-12-17,571655
2016-12-18,571655
2016-12-19,571655
2016-12-20,571655
2016-12-21,571655
2016-12-22,571655
2016-12-23,571655
2016-12-24,571655
2016-12-25,571655
2016-12-26,571655
2016-12-27,562734
2016-12-28,562734
2016-12-29,562734
2016-12-30,562734
2016-12-31,562734
2017-01-01,562734
2017-01-02,562734
2017-01-03,562734
2017-01-04,562734
2017-01-05,562734
2017-01-06,562734
2017-01-07,556647
2017-01-08,556647
2017-01-09,556647
2017-01-10,556647
2017-01-11,556647
2017-01-12,556647
2017-01-13,556647
2017-01-14,556647
2017-01-15,556647
2017-01-16,556647
2017-01-17,556647
2017-01-18,548364
2017-01-19,548364
2017-01-20,548364
2017-01-21,548364
2017-01-22,548364
2017-01-23,548364
2017-01-27,548364
2017-01-28,548364
2017-01-29,548364
2017-01-30,548364
2017-01-31,542441
2017-02-01,542441
2017-02-02,542441
2017-02-03,542441
2017-02-04,542441
2017-02-05,542441
2017-02-06,542441
2017-02-07,542441
2017-02-08,542441
2017-02-09,542441
2017-02-10,542441
2017-02-11,542441
2017-02-12,542441
2017-02-13,542441
2017-02-14,541234
2017-02-15,541234
2017-02-16,541234
2017-02-18,541234
2017-02-19,541234
2017-02-20,541234
2017-02-21,541234
2017-02-22,541234
2017-02-23,541234
2017-02-24,541234
2017-02-25,541234
2017-02-26,541234
2017-02-27,541234
2017-02-28,541234
2017-03-01,541234
2017-03-02,544630
2017-03-03,544630
2017-03-04,544630
2017-03-05,544630
2017-03-06,544630
2017-03-07,544630
2017-03-08,544630
2017-03-09,544630
2017-03-10,544630
2017-03-11,544630
2017-03-12,544630
2017-03-13,544630
2017-03-14,544630
2017-03-15,544630
2017-03-16,544630
2017-03-17,543559
2017-03-18,543559
2017-03-19,543559
2017-03-20,543559
2017-03-21,543559
2017-03-22,543559
2017-03-23,543559
2017-03-24,543559
2017-03-25,543559
2017-03-26,543559
2017-03-27,543559
2017-03-28,543559
2017-03-29,543559
2017-03-30,543559
2017-03-31,543559
2017-04-01,543559
2017-04-02,543559
2017-04-03,535932
2017-04-04,535932
2017-04-12,535932
2017-04-13,535932
2017-04-14,535932
2017-04-15,535932
2017-04-16,535932
2017-04-17,535932
2017-04-18,535932
2017-04-19,535932
2017-04-20,532871
2017-04-21,532871
2017-04-22,532871
2017-04-23,532871
2017-04-24,532871
2017-04-25,532871
2017-04-26,532871
2017-04-27,532871
2017-04-28,532871
2017-04-29,532871
2017-04-30,532871
2017-05-01,532871
2017-05-02,532871
2017-05-03,532871
2017-05-04,532871
2017-05-05,532871
2017-05-06,532871
2017-05-07,532871
2017-05-08,532871
2017-05-09,539778
2017-05-10,539778
2017-05-11,539778
2017-05-12,539778
2017-05-13,539778
2017-05-14,539778
2017-05-15,539778
2017-05-16,539778
2017-05-17,539778
2017-05-18,539778
2017-05-19,539778
2017-05-20,539778
2017-05-21,539778
2017-05-22,539778
2017-05-23,539778
2017-05-24,539778
2017-05-25,539778
2017-05-26,539778
2017-05-27,527975
2017-05-28,527975
2017-05-29,527975
2017-05-30,527975
2017-05-31,527975
2017-06-01,527975
2017-06-02,527975
2017-06-03,527975
2017-06-04,527975
2017-06-05,527975
2017-06-06,508945
2017-06-07,508945
2017-06-08,508945
2017-06-09,508945
2017-06-10,508945
2017-06-11,508945
2017-06-12,508945
2017-06-13,508945
2017-06-14,508945
2017-06-15,508945
2017-06-16,508945
2017-06-17,508945
2017-06-18,508945
2017-06-19,508945
2017-06-20,491189
2017-06-21,491189
2017-06-22,491189
2017-06-23,491189
2017-06-24,491189
2017-06-25,491189
2017-06-26,491189
2017-06-27,491189
2017-06-28,491189
2017-06-29,491189
2017-06-30,491189
2017-07-01,491189
2017-07-02,491189
2017-07-03,491189
2017-07-04,491189
2017-07-05,491189
2017-07-06,481312
2017-07-07,481312
2017-07-08,481312
2017-07-13,481312
2017-07-14,481312
2017-07-15,481312
2017-07-16,481312
2017-07-17,481312
2017-07-18,481312
2017-07-19,481312
2017-07-20,481312
2017-07-21,481419
2017-07-22,481419
2017-07-23,481419
2017-07-24,481419
2017-07-25,481419
2017-07-26,481419
2017-07-27,481419
2017-07-28,481419
2017-07-29,481419
2017-07-30,481419
2017-07-31,481419
2017-08-01,481419
2017-08-02,481419
2017-08-03,503447
2017-08-04,503447
2017-08-05,503447
2017-08-06,503447
2017-08-09,503447
2017-08-10,503447
2017-08-11,503447
2017-08-12,503447
2017-08-13,503447
2017-08-14,503447
2017-08-15,503447
2017-08-16,503447
2017-08-17,498745
2017-08-18,498745
2017-08-19,498745
2017-08-20,498745
2017-08-21,498745
2017-08-22,498745
2017-08-23,498745
2017-08-24,498745
2017-08-25,498745
2017-08-26,498745
2017-08-27,498745
2017-08-28,498745
2017-08-29,498745
2017-08-30,498745
2017-08-31,498745
2017-09-01,498745
2017-09-02,481579
2017-09-03,481579
2017-09-04,481579
2017-09-05,481579
2017-09-06,481579
2017-09-07,481579
2017-09-08,481579
2017-09-09,481579
2017-09-10,481579
2017-09-11,481579
2017-09-12,481579
2017-09-13,481579
2017-09-14,485964
2017-09-15,485964
2017-09-16,485964
2017-09-17,485964
2017-09-18,485964
2017-09-19,485964
2017-09-20,485964
2017-09-21,485964
2017-09-22,485964
2017-09-23,485964
2017-09-24,485964
2017-09-25,485964
2017-09-26,485964
2017-09-27,485964
2017-09-28,485964
2017-09-29,485964
2017-09-30,485964
2017-10-01,479161
2017-10-02,479161
2017-10-03,479161
2017-10-04,479161
2017-10-05,479161
2017-10-06,479161
2017-10-07,479161
2017-10-08,479161
2017-10-09,479161
2017-10-10,479161
2017-10-11,479161
2017-10-12,485067
2017-10-13,485067
2017-10-14,485067
2017-10-15,485067
2017-10-16,485067
2017-10-17,485067
2017-10-18,485067
2017-10-19,485067
2017-10-20,485067
2017-10-21,485067
2017-10-22,485067
2017-10-23,478647
2017-10-24,478647
2017-10-25,478647
2017-10-26,478647
2017-10-27,478647
2017-10-28,478647
2017-10-29,478647
2017-10-30,478647
2017-10-31,478647
2017-11-01,478647
2017-11-02,478958
2017-11-03,478958
2017-11-04,478958
2017-11-05,478958
2017-11-06,478958
2017-11-07,478958
2017-11-08,478958
2017-11-09,478958
2017-11-10,478958
2017-11-11,482850
2017-11-12,482850
2017-11-13,482850
2017-11-14,482850
2017-11-15,482850
2017-11-16,482850
2017-11-17,482850
2017-11-18,482850
2017-11-19,482850
2017-11-20,482850
2017-11-21,482850
2017-11-22,486274
2017-11-23,486274
2017-11-24,486274
2017-11-25,486274
2017-11-26,486274
2017-11-27,486274
2017-11-28,486274
2017-11-29,486274
2017-11-30,486274
2017-12-01,480957
2017-12-02,480957
2017-12-03,480957
2017-12-04,480957
2017-12-05,480957
2017-12-06,480957
2017-12-07,480957
2017-12-08,480957
2017-12-09,480957
2017-12-10,487739
2017-12-11,487739
2017-12-12,487739
2017-12-13,487739
2017-12-14,487739
2017-12-15,487739
2017-12-16,487739
2017-12-17,487739
2017-12-18,487739
2017-12-19,487739
2017-12-20,487739
2017-12-21,487739
2017-12-22,483391
2017-12-23,483391
2017-12-24,483391
2017-12-25,483391
2017-12-26,483391
2017-12-27,483391
2017-12-28,483391
2017-12-29,483391
2017-12-30,483391
2017-12-31,491018
2018-01-01,491018
2018-01-02,491018
2018-01-03,491018
2018-01-04,491018
2018-01-05,491018
2018-01-06,491018
2018-01-07,492640
2018-01-08,492640
2018-01-09,492640
2018-01-10,492640
2018-01-11,492640
2018-01-12,492640
2018-01-13,489906
2018-01-14,489906
2018-01-15,489906
2018-01-16,489906
2018-01-17,489906
2018-01-18,489906
2018-01-19,489906
2018-01-20,489906
2018-01-21,487078
2018-01-22,487078
2018-01-23,487078
2018-01-24,487078
2018-01-25,487078
2018-01-26,477775
2018-01-27,477775
2018-01-28,477775
2018-01-29,477775
2018-01-30,477775
2018-01-31,474418
2018-02-01,474418
2018-02-02,474418
2018-02-03,474418
2018-02-04,474418
2018-02-05,471117
2018-02-06,471117
2018-02-07,471117
2018-02-08,471117
2018-02-09,471117
2018-02-10,471117
2018-02-11,479770
2018-02-12,479770
2018-02-13,479770
2018-02-14,479770
2018-02-15,479770
2018-02-16,470011
2018-02-17,470011
2018-02-18,470011
2018-02-19,470011
2018-02-20,470011
2018-02-21,465093
2018-02-22,465093
2018-02-23,465093
2018-02-24,465093
2018-02-25,465093
2018-02-26,465093
2018-02-27,464461
2018-02-28,464461
2018-03-01,464461
2018-03-02,464461
2018-03-03,464461
2018-03-04,464461
2018-03-05,475949
2018-03-06,475949
2018-03-07,475949
2018-03-08,475949
2018-03-09,475949
2018-03-10,475949
2018-03-11,475786
2018-03-12,475786
2018-03-13,475786
2018-03-14,475786
2018-03-15,475786
2018-03-16,475786
2018-03-17,475786
2018-03-18,483985
2018-03-19,483985
2018-03-20,483985
2018-03-21,483985
2018-03-23,483985
2018-03-24,483985
2018-03-25,490999
2018-03-26,490999
2018-03-27,490999
2018-03-28,490999
2018-03-29,490999
2018-03-30,490999
2018-03-31,490999
2018-04-01,502942
2018-04-02,502942
2018-04-03,502942
2018-04-04,502942
2018-04-05,502942
2018-04-06,502942
2018-04-07,502942
2018-04-08,515218
2018-04-09,515218
2018-04-10,515218
2018-04-11,515218
2018-04-12,515218
2018-04-13,515218
2018-04-14,515218
2018-04-15,500058
2018-04-16,500058
2018-04-17,500058
2018-04-18,500058
2018-04-19,500058
2018-04-20,500058
2018-04-21,500058
2018-04-22,500058
2018-04-23,495436
2018-04-24,495436
2018-04-25,495436
2018-04-26,495436
2018-04-27,495436
2018-04-28,495436
2018-04-29,495436
2018-04-30,490433
2018-05-01,490433
2018-05-03,490433
2018-05-04,490433
2018-05-05,490433
2018-05-06,490433
2018-05-07,504131
2018-05-08,504131
2018-05-09,504131
2018-05-10,504131
2018-05-11,504131
2018-05-12,499044
2018-05-13,499044
2018-05-14,499044
2018-05-15,499044
2018-05-16,499044
2018-05-17,499044
2018-05-18,499044
2018-05-19,492317
2018-05-20,492317
2018-05-21,492317
2018-05-22,492317
2018-05-23,492317
2018-05-24,492317
2018-05-25,492317
2018-05-26,506793
2018-05-27,506793
2018-05-28,506793
2018-05-29,506793
2018-05-30,506793
2018-05-31,506793
2018-06-01,506793
2018-06-02,517052
2018-06-03,517052
2018-06-04,517052
2018-06-05,517052
2018-06-06,517052
2018-06-07,517052
2018-06-08,507961
2018-06-09,507961
2018-06-10,507961
2018-06-11,507961
2018-06-12,507961
2018-06-13,507961
2018-06-14,493525
2018-06-15,493525
2018-06-16,493525
2018-06-17,493525
2018-06-18,493525
2018-06-19,493525
2018-06-20,491634
2018-06-21,491634
2018-06-22,491634
2018-06-23,491634
2018-06-24,491634
2018-06-25,491634
2018-06-26,487234
2018-06-27,487234
2018-06-28,487234
2018-06-29,487234
2018-06-30,487234
2018-07-01,482188
2018-07-02,482188
2018-07-03,482188
2018-07-04,482188
2018-07-05,482188
2018-07-06,482188
2018-07-07,482188
2018-07-08,476682
2018-07-09,476682
2018-07-10,476682
2018-07-11,476682
2018-07-12,476682
2018-07-13,476682
2018-07-14,476682
2018-07-15,476682
2018-07-16,476682
2018-07-17,484199
2018-07-18,484199
2018-07-19,484199
2018-07-20,484199
2018-07-21,484199
2018-07-22,484199
2018-07-23,502412
2018-07-24,502412
2018-07-25,502412
2018-07-26,502412
2018-07-27,502412
2018-07-28,502412
2018-07-29,502368
2018-07-30,502368
2018-07-31,502368
2018-08-01,502368
2018-08-02,502368
2018-08-03,502368
2018-08-04,502368
2018-08-05,504319
2018-08-06,504319
2018-08-07,504319
2018-08-08,504319
2018-08-09,504319
2018-08-10,504319
2018-08-11,504319
2018-08-12,503251
2018-08-14,503251
2018-08-16,503251
2018-08-17,503251
2018-08-18,502589
2018-08-19,502589
2018-08-20,502589
2018-08-21,502589
2018-08-22,502589
2018-08-23,502589
2018-08-24,502589
2018-08-25,494576
2018-08-26,494576
2018-08-27,494576
2018-08-28,494576
2018-08-29,494576
2018-08-30,494576
2018-08-31,494576
2018-09-01,494576
2018-09-02,494889
2018-09-03,494889
2018-09-04,494889
2018-09-05,494889
2018-09-06,494889
2018-09-07,494889
2018-09-08,494889
2018-09-09,494889
2018-09-10,491053
2018-09-11,491053
2018-09-12,491053
2018-09-13,491053
2018-09-14,491053
2018-09-15,491053
2018-09-16,491053
2018-09-17,492828
2018-09-18,492828
2018-09-19,492828
2018-09-20,492828
2018-09-21,492828
2018-09-22,492828
2018-09-23,492828
2018-09-24,492828
2018-09-25,492828
2018-09-26,489971
2018-09-27,489971
2018-09-28,489971
2018-09-29,489971
2018-09-30,489971
2018-10-01,489971
2018-10-02,489971
2018-10-03,489971
2018-10-04,484618
2018-10-05,484618
2018-10-06,484618
2018-10-07,484618
2018-10-08,484618
2018-10-09,484618
2018-10-10,484618
2018-10-11,484618
2018-10-12,484618
2018-10-13,481456
2018-10-14,481456
2018-10-15,481456
2018-10-16,481456
2018-10-17,481456
2018-10-18,481456
2018-10-19,481456
2018-10-20,481456
2018-10-21,481456
2018-10-22,483014
2018-10-23,483014
2018-10-24,483014
2018-10-25,483014
2018-10-26,483014
2018-10-27,483014
2018-10-28,483014
2018-10-29,483014
2018-10-30,483014
2018-10-31,476542
2018-11-01,476542
2018-11-03,476542
2018-11-04,476542
2018-11-05,476542
2018-11-06,476542
2018-11-07,476542
2018-11-08,476542
2018-11-09,482062
2018-11-10,482062
2018-11-11,482062
2018-11-12,482062
2018-11-13,482062
2018-11-14,482062
2018-11-15,482062
2018-11-16,480020
2018-11-17,480020
2018-11-18,480020
2018-11-19,480020
2018-11-20,480020
2018-11-21,480020
2018-11-22,480020
2018-11-23,480020
2018-11-24,480276
2018-11-25,480276
2018-11-26,480276
2018-11-27,480276
2018-11-28,480276
2018-11-29,480276
2018-12-01,480062
2018-12-02,480062
2018-12-03,480062
2018-12-04,480062
2018-12-05,480062
2018-12-07,480062
2018-12-09,478885
2018-12-10,478885
2018-12-11,478885
2018-12-12,478885
2018-12-13,478885
2018-12-14,476529
2018-12-15,476529
2018-12-16,476529
2018-12-17,476529
2018-12-18,476529
2018-12-19,476529
2018-12-20,478460
2018-12-21,478460
2018-12-22,478460
2018-12-23,478460
2018-12-24,478460
2018-12-25,486719
2018-12-26,486719
2018-12-27,486719
2018-12-28,486719
2018-12-29,501960
2018-12-30,501960
2018-12-31,501960
2019-01-01,501960
2019-01-02,501960
2019-01-03,495586
2019-01-04,495586
2019-01-05,495586
2019-01-06,495586
2019-01-08,495586
2019-01-10,491413
2019-01-11,491413
2019-01-12,491413
2019-01-13,483192
2019-01-14,483192
2019-01-15,483192
2019-01-16,483192
2019-01-17,482173
2019-01-18,482173
2019-01-19,482173
2019-01-20,478207
2019-01-21,478207
2019-01-22,478207
2019-01-23,478207
2019-01-24,478207
2019-01-25,477851
2019-01-26,477851
2019-01-27,477851
2019-01-28,477851
2019-01-29,477851
2019-01-30,489745
2019-01-31,489745
2019-02-01,489745
2019-02-02,489745
2019-02-03,489745
2019-02-04,489745
2019-02-05,488413
2019-02-06,488413
2019-02-07,488413
2019-02-08,488413
2019-02-09,488413
2019-02-10,488413
2019-02-11,487783
2019-02-12,487783
2019-02-13,487783
2019-02-14,487783
2019-02-15,487783
2019-02-16,487783
2019-02-17,490935
2019-02-18,490935
2019-02-19,490935
2019-02-20,490935
2019-02-21,490935
2019-02-22,490935
2019-02-23,490639
2019-02-24,490639
2019-02-25,490639
2019-02-26,490639
2019-02-27,490639
2019-02-28,490639
2019-03-01,490639
2019-03-02,490639
2019-03-03,490639
2019-03-04,490639
2019-03-05,490766
2019-03-06,490766
2019-03-07,490766
2019-03-08,490766
2019-03-09,490766
2019-03-10,490766
2019-03-11,490766
2019-03-12,489837
2019-03-13,489837
2019-03-14,489837
2019-03-15,489837
2019-03-16,489837
2019-03-17,489837
2019-03-18,489837
2019-03-19,487677
2019-03-20,487677
2019-03-21,487677
2019-03-22,487677
2019-03-23,487677
2019-03-24,487677
2019-03-25,487677
