date_obj,Snapdragon%20potion%20(unf) price
2015-10-19,8301
2015-10-20,8527
2015-10-22,8527
2015-10-23,8527
2015-10-24,8527
2015-10-25,8841
2015-10-26,8841
2015-10-27,8841
2015-10-29,8841
2015-10-30,9128
2015-10-31,9128
2015-11-01,9128
2015-11-02,9128
2015-11-03,9128
2015-11-04,9128
2015-11-05,8938
2015-11-06,8938
2015-11-07,8938
2015-11-08,8938
2015-11-09,8938
2015-11-10,8938
2015-11-11,8938
2015-11-12,8938
2015-11-13,8706
2015-11-14,8706
2015-11-15,8706
2015-11-16,8706
2015-11-17,8706
2015-11-18,8706
2015-11-19,8706
2015-11-20,8702
2015-11-21,8702
2015-11-22,8702
2015-11-23,8702
2015-11-24,8702
2015-11-25,8702
2015-11-26,8702
2015-11-27,8895
2015-11-28,8895
2015-11-29,8895
2015-11-30,8895
2015-12-01,8895
2015-12-02,8895
2015-12-03,9229
2015-12-04,9229
2015-12-05,9229
2015-12-06,9229
2015-12-07,9229
2015-12-08,9229
2015-12-09,9663
2015-12-10,9663
2015-12-11,9663
2015-12-12,9663
2015-12-13,9663
2015-12-14,9663
2015-12-15,9946
2015-12-16,9946
2015-12-17,9946
2015-12-18,9946
2015-12-19,9946
2015-12-20,10152
2015-12-21,10152
2015-12-22,10152
2015-12-23,10152
2015-12-24,10152
2015-12-25,10152
2015-12-26,10556
2015-12-27,10556
2015-12-28,10556
2015-12-29,10556
2015-12-30,10504
2015-12-31,10504
2016-01-01,10504
2016-01-02,10504
2016-01-03,10504
2016-01-04,10336
2016-01-05,10336
2016-01-06,10336
2016-01-07,10336
2016-01-08,9903
2016-01-09,9903
2016-01-10,9903
2016-01-11,9903
2016-01-12,9802
2016-01-13,9802
2016-01-14,9802
2016-01-15,9802
2016-01-16,10121
2016-01-17,10121
2016-01-18,10121
2016-01-19,10121
2016-01-20,10461
2016-01-21,10461
2016-01-22,10461
2016-01-23,10461
2016-01-24,10900
2016-01-25,10900
2016-01-26,10900
2016-01-27,11328
2016-01-28,11328
2016-01-29,11328
2016-01-30,11328
2016-01-31,11470
2016-02-01,11470
2016-02-02,11470
2016-02-03,11470
2016-02-04,11470
2016-02-05,11239
2016-02-06,11239
2016-02-07,11239
2016-02-08,11239
2016-02-09,10797
2016-02-10,10797
2016-02-11,10797
2016-02-12,10797
2016-02-13,11139
2016-02-14,11139
2016-02-15,11139
2016-02-16,11139
2016-02-17,11139
2016-02-18,11465
2016-02-19,11465
2016-02-20,11465
2016-02-21,11465
2016-02-22,11465
2016-02-23,11291
2016-02-24,11291
2016-02-25,11291
2016-02-26,11291
2016-02-27,11172
2016-02-28,11172
2016-02-29,11172
2016-03-01,11172
2016-03-02,11172
2016-03-03,10909
2016-03-04,10909
2016-03-05,10909
2016-03-06,10909
2016-03-07,10909
2016-03-08,10638
2016-03-09,10638
2016-03-10,10638
2016-03-11,10638
2016-03-12,10456
2016-03-13,10456
2016-03-14,10456
2016-03-15,10456
2016-03-16,10456
2016-03-17,10179
2016-03-18,10179
2016-03-19,10179
2016-03-20,10179
2016-03-21,10179
2016-03-22,9975
2016-03-23,9975
2016-03-24,9975
2016-03-25,9975
2016-03-26,9975
2016-03-27,9958
2016-03-28,9958
2016-03-29,9958
2016-03-30,9958
2016-03-31,9958
2016-04-01,9731
2016-04-02,9731
2016-04-03,9731
2016-04-04,9731
2016-04-05,9731
2016-04-06,9587
2016-04-07,9587
2016-04-08,9587
2016-04-09,9587
2016-04-10,9767
2016-04-11,9767
2016-04-12,9767
2016-04-13,9767
2016-04-14,9767
2016-04-15,9795
2016-04-16,9795
2016-04-17,9795
2016-04-18,9795
2016-04-19,9795
2016-04-20,9769
2016-04-21,9769
2016-04-22,9769
2016-04-23,9769
2016-04-24,9769
2016-04-25,9802
2016-04-26,9802
2016-04-27,9802
2016-04-28,9802
2016-04-29,9802
2016-04-30,9859
2016-05-01,9859
2016-05-02,9859
2016-05-03,9859
2016-05-04,9859
2016-05-05,9860
2016-05-06,9860
2016-05-07,9860
2016-05-08,9860
2016-05-09,9860
2016-05-10,9847
2016-05-11,9847
2016-05-12,9847
2016-05-13,9847
2016-05-14,10021
2016-05-15,10021
2016-05-16,10021
2016-05-17,10021
2016-05-18,10241
2016-05-19,10241
2016-05-22,10241
2016-05-23,10203
2016-05-24,10203
2016-05-25,10203
2016-05-26,10203
2016-05-27,10141
2016-05-28,10141
2016-05-29,10141
2016-05-30,10141
2016-05-31,10141
2016-06-01,9903
2016-06-02,9903
2016-06-03,9903
2016-06-04,9903
2016-06-05,10049
2016-06-06,10049
2016-06-07,10049
2016-06-08,10049
2016-06-09,9815
2016-06-10,9815
2016-06-11,9815
2016-06-12,9815
2016-06-13,9921
2016-06-14,9921
2016-06-15,9921
2016-06-16,9921
2016-06-17,10089
2016-06-18,10089
2016-06-19,10089
2016-06-20,10089
2016-06-21,10409
2016-06-22,10409
2016-06-23,10409
2016-06-24,10409
2016-06-25,10540
2016-06-26,10540
2016-06-27,10540
2016-06-28,10540
2016-06-29,10540
2016-06-30,10435
2016-07-01,10435
2016-07-02,10435
2016-07-03,10435
2016-07-04,10310
2016-07-05,10310
2016-07-06,10310
2016-07-07,10310
2016-07-08,10489
2016-07-09,10489
2016-07-10,10489
2016-07-11,10489
2016-07-12,10595
2016-07-13,10595
2016-07-14,10595
2016-07-15,10595
2016-07-16,10672
2016-07-17,10672
2016-07-18,10672
2016-07-24,10644
2016-07-25,10644
2016-07-26,10685
2016-07-27,10685
2016-07-28,10685
2016-07-29,10685
2016-07-30,10685
2016-07-31,10598
2016-08-01,10598
2016-08-02,10598
2016-08-03,10598
2016-08-04,10598
2016-08-05,10598
2016-08-06,10423
2016-08-07,10423
2016-08-08,10423
2016-08-09,10423
2016-08-10,10423
2016-08-11,9984
2016-08-12,9984
2016-08-13,9984
2016-08-14,9984
2016-08-15,9984
2016-08-16,10142
2016-08-17,10142
2016-08-18,10142
2016-08-19,10142
2016-08-20,10142
2016-08-21,10142
2016-08-22,10017
2016-08-23,10017
2016-08-24,10017
2016-08-25,10017
2016-08-26,10017
2016-08-28,9581
2016-08-31,9581
2016-09-01,9258
2016-09-02,9258
2016-09-03,9258
2016-09-04,9258
2016-09-05,9258
2016-09-06,9129
2016-09-07,9129
2016-09-08,9129
2016-09-09,9129
2016-09-10,8833
2016-09-11,8833
2016-09-12,8833
2016-09-13,8833
2016-09-14,8833
2016-09-15,8668
2016-09-16,8668
2016-09-17,8668
2016-09-18,8668
2016-09-19,8668
2016-09-20,8593
2016-09-21,8593
2016-09-22,8593
2016-09-23,8593
2016-09-24,8593
2016-09-25,8249
2016-09-26,8249
2016-09-27,8249
2016-09-28,8249
2016-09-29,7849
2016-09-30,7849
2016-10-01,7849
2016-10-02,7849
2016-10-03,7470
2016-10-04,7470
2016-10-05,7470
2016-10-06,7470
2016-10-07,7659
2016-10-08,7659
2016-10-09,7659
2016-10-11,8001
2016-10-12,8001
2016-10-13,8001
2016-10-14,8001
2016-10-15,7828
2016-10-16,7828
2016-10-17,7828
2016-10-18,7828
2016-10-19,7973
2016-10-20,7973
2016-10-21,7973
2016-10-22,7973
2016-10-23,7973
2016-10-24,8209
2016-10-25,8209
2016-10-26,8209
2016-10-27,8209
2016-10-28,8209
2016-10-29,7972
2016-10-30,7972
2016-10-31,7972
2016-11-01,7972
2016-11-02,7986
2016-11-03,7986
2016-11-04,7986
2016-11-05,7986
2016-11-06,7987
2016-11-07,7987
2016-11-08,7987
2016-11-09,7987
2016-11-10,8051
2016-11-11,8051
2016-11-12,8051
2016-11-13,8051
2016-11-14,8051
2016-12-08,7917
2016-12-09,7855
2016-12-10,7855
2016-12-11,7855
2016-12-12,7855
2016-12-13,7865
2016-12-14,7865
2016-12-15,7865
2016-12-16,7865
2016-12-17,7976
2016-12-18,7976
2016-12-19,7976
2016-12-20,7976
2016-12-21,8173
2016-12-22,8173
2016-12-23,8173
2016-12-24,8404
2016-12-25,8404
2016-12-26,8404
2016-12-27,8211
2016-12-28,8211
2016-12-29,8134
2016-12-30,8134
2016-12-31,8134
2017-01-01,8079
2017-01-02,8079
2017-01-03,8091
2017-01-04,8413
2017-01-05,8413
2017-01-06,8400
2017-01-07,8713
2017-01-08,8713
2017-01-09,9019
2017-01-10,9019
2017-01-11,8896
2017-01-12,8896
2017-01-13,8542
2017-01-14,8542
2017-01-15,8267
2017-01-16,8267
2017-01-17,8114
2017-01-18,8114
2017-01-19,8114
2017-01-20,7832
2017-01-21,7832
2017-01-22,7832
2017-01-27,7777
2017-01-28,7777
2017-01-29,7726
2017-01-30,7726
2017-01-31,7726
2017-02-01,7872
2017-02-02,7872
2017-02-03,7872
2017-02-04,7770
2017-02-05,7770
2017-02-06,7770
2017-02-07,7770
2017-02-08,7892
2017-02-09,7892
2017-02-10,7892
2017-02-11,7973
2017-02-12,7973
2017-02-13,7973
2017-02-14,8154
2017-02-15,8154
2017-02-16,8154
2017-02-18,8243
2017-02-19,8243
2017-02-20,8243
2017-02-21,8187
2017-02-22,8187
2017-02-23,8187
2017-02-24,8187
2017-02-25,7996
2017-02-26,7996
2017-02-27,7996
2017-02-28,8103
2017-03-01,8103
2017-03-02,8103
2017-03-03,8375
2017-03-04,8375
2017-03-05,8375
2017-03-06,8565
2017-03-07,8565
2017-03-08,8565
2017-03-09,8515
2017-03-10,8515
2017-03-11,8735
2017-03-12,8735
2017-03-13,8735
2017-03-14,8509
2017-03-15,8509
2017-03-16,8509
2017-03-17,8545
2017-03-18,8545
2017-03-19,8545
2017-03-20,8544
2017-03-21,8544
2017-03-22,8210
2017-03-23,8210
2017-03-24,8326
2017-03-25,8326
2017-03-26,8326
2017-03-27,8203
2017-03-28,8203
2017-03-29,8335
2017-03-30,8335
2017-03-31,8335
2017-04-01,8246
2017-04-02,8246
2017-04-03,8373
2017-04-04,8373
2017-04-12,8451
2017-04-13,8667
2017-04-14,8667
2017-04-15,8667
2017-04-16,8590
2017-04-17,8590
2017-04-18,8590
2017-04-19,8528
2017-04-20,8528
2017-04-21,8528
2017-04-22,8606
2017-04-23,8606
2017-04-24,8606
2017-04-25,8549
2017-04-26,8549
2017-04-27,8549
2017-04-28,8748
2017-04-29,8748
2017-04-30,8973
2017-05-01,8973
2017-05-02,8973
2017-05-03,9226
2017-05-04,9226
2017-05-05,9268
2017-05-06,9268
2017-05-07,9268
2017-05-08,9720
2017-05-09,9720
2017-05-10,10189
2017-05-11,10189
2017-05-12,10028
2017-05-13,10028
2017-05-14,10028
2017-05-15,10190
2017-05-16,10190
2017-05-17,9906
2017-05-18,9906
2017-05-19,9906
2017-05-20,9862
2017-05-21,9862
2017-05-22,9862
2017-05-23,9796
2017-05-24,9796
2017-05-25,9796
2017-05-26,9838
2017-05-27,9838
2017-05-28,9838
2017-05-29,9765
2017-05-30,9765
2017-05-31,9765
2017-06-01,9738
2017-06-02,9738
2017-06-03,9738
2017-06-06,9399
2017-06-07,9399
2017-06-08,9399
2017-06-09,9296
2017-06-10,9296
2017-06-11,9035
2017-06-12,9035
2017-06-13,9035
2017-06-14,8838
2017-06-15,8838
2017-06-16,8838
2017-06-17,9064
2017-06-18,9064
2017-06-19,9064
2017-06-20,9109
2017-06-21,9109
2017-06-22,9109
2017-06-23,9109
2017-06-24,9257
2017-06-25,9257
2017-06-26,9257
2017-06-27,9262
2017-06-28,9262
2017-06-29,9262
2017-06-30,9443
2017-07-01,9443
2017-07-02,9443
2017-07-03,9443
2017-07-04,9420
2017-07-05,9420
2017-07-06,9420
2017-07-07,9420
2017-07-08,9463
2017-07-13,9305
2017-07-14,9226
2017-07-15,9226
2017-07-16,9226
2017-07-17,9301
2017-07-18,9301
2017-07-19,9301
2017-07-20,9328
2017-07-21,9328
2017-07-22,9328
2017-07-23,9490
2017-07-24,9490
2017-07-25,9490
2017-07-26,9501
2017-07-27,9501
2017-07-28,9501
2017-07-29,9677
2017-07-30,9677
2017-07-31,9677
2017-08-01,9702
2017-08-02,9702
2017-08-03,9781
2017-08-04,9781
2017-08-05,10137
2017-08-06,10137
2017-08-09,10474
2017-08-10,10207
2017-08-11,10207
2017-08-12,10207
2017-08-13,10207
2017-08-14,10219
2017-08-15,10219
2017-08-17,10062
2017-08-18,10062
2017-08-19,10062
2017-08-20,10284
2017-08-21,10284
2017-08-22,10284
2017-08-23,10155
2017-08-24,10155
2017-08-25,10155
2017-08-26,10324
2017-08-27,10324
2017-08-28,10324
2017-08-29,10324
2017-08-30,10217
2017-08-31,10217
2017-09-01,10217
2017-09-02,10137
2017-09-03,10137
2017-09-04,10137
2017-09-05,10137
2017-09-06,10096
2017-09-07,10096
2017-09-08,10096
2017-09-09,10058
2017-09-10,10058
2017-09-11,10058
2017-09-12,9791
2017-09-13,9791
2017-09-14,9320
2017-09-15,9320
2017-09-16,9320
2017-09-17,9072
2017-09-19,9072
2017-09-20,8650
2017-09-21,8650
2017-09-22,8650
2017-09-23,8439
2017-09-24,8439
2017-09-25,8439
2017-09-26,8557
2017-09-27,8557
2017-09-28,8557
2017-09-29,8302
2017-09-30,8302
2017-10-01,8302
2017-10-02,8386
2017-10-03,8386
2017-10-04,8386
2017-10-05,8247
2017-10-06,8247
2017-10-07,8247
2017-10-08,8060
2017-10-09,8060
2017-10-10,8060
2017-10-11,8060
2017-10-12,8122
2017-10-13,8122
2017-10-14,8122
2017-10-15,8166
2017-10-16,8166
2017-10-17,8166
2017-10-18,8148
2017-10-19,8148
2017-10-20,8148
2017-10-21,8148
2017-10-22,7969
2017-10-23,7969
2017-10-24,7969
2017-10-25,7950
2017-10-26,7950
2017-10-27,7950
2017-10-28,7950
2017-10-29,7918
2017-10-30,7918
2017-10-31,7918
2017-11-01,7927
2017-11-02,7927
2017-11-03,7927
2017-11-04,7978
2017-11-05,7978
2017-11-06,7978
2017-11-07,7978
2017-11-08,7955
2017-11-09,7955
2017-11-10,7955
2017-11-11,7991
2017-11-12,7991
2017-11-13,7991
2017-11-14,7909
2017-11-15,7909
2017-11-16,7831
2017-11-17,7831
2017-11-18,7831
2017-11-19,7899
2017-11-20,7899
2017-11-21,7899
2017-11-22,7665
2017-11-23,7665
2017-11-24,7665
2017-11-25,7906
2017-11-26,7906
2017-11-27,7906
2017-11-28,8146
2017-11-29,8146
2017-11-30,8146
2017-12-01,8321
2017-12-02,8321
2017-12-03,8321
2017-12-04,8082
2017-12-05,8082
2017-12-06,8082
2017-12-07,8182
2017-12-08,8182
2017-12-09,8182
2017-12-10,8216
2017-12-11,8216
2017-12-12,8216
2017-12-13,8089
2017-12-14,8089
2017-12-15,8089
2017-12-16,7980
2017-12-17,7980
2017-12-18,7811
2017-12-19,7811
2017-12-20,7811
2017-12-21,8004
2017-12-22,8004
2017-12-23,8004
2017-12-24,7983
2017-12-25,7983
2017-12-26,7983
2017-12-27,7950
2017-12-28,7950
2017-12-29,7950
2017-12-30,8053
2017-12-31,8053
2018-01-01,8053
2018-01-02,8032
2018-01-03,8032
2018-01-04,8032
2018-01-05,7916
2018-01-06,7916
2018-01-07,7946
2018-01-08,7946
2018-01-09,7783
2018-01-10,7783
2018-01-11,7783
2018-01-12,7893
2018-01-13,7893
2018-01-14,7930
2018-01-15,7930
2018-01-16,7884
2018-01-17,7884
2018-01-18,7930
2018-01-19,7930
2018-01-20,7930
2018-01-21,8021
2018-01-22,8021
2018-01-23,8049
2018-01-24,8065
2018-01-25,8065
2018-01-26,7974
2018-01-27,7855
2018-01-28,7916
2018-01-29,7984
2018-01-30,8052
2018-01-31,8052
2018-02-01,7987
2018-02-02,7987
2018-02-04,8039
2018-02-05,8039
2018-02-06,8022
2018-02-07,8060
2018-02-08,8060
2018-02-09,8159
2018-02-10,8159
2018-02-11,8309
2018-02-12,8334
2018-02-13,8670
2018-02-14,8754
2018-02-15,8709
2018-02-16,8709
2018-02-17,8808
2018-02-18,9138
2018-02-19,9129
2018-02-20,9138
2018-02-21,9332
2018-02-22,9332
2018-02-23,9417
2018-02-24,9417
2018-02-25,9039
2018-02-26,9267
2018-02-27,9214
2018-02-28,9214
2018-03-01,9129
2018-03-02,9138
2018-03-03,9336
2018-03-04,9336
2018-03-05,9216
2018-03-06,9194
2018-03-07,9361
2018-03-08,9361
2018-03-09,9337
2018-03-10,9337
2018-03-11,9477
2018-03-12,9477
2018-03-13,9193
2018-03-14,9232
2018-03-15,9372
2018-03-16,9372
2018-03-17,9311
2018-03-18,9311
2018-03-19,8908
2018-03-20,8836
2018-03-21,8836
2018-03-23,8846
2018-03-24,8864
2018-03-26,8822
2018-03-27,8760
2018-03-28,8760
2018-03-29,8782
2018-03-30,8782
2018-03-31,8656
2018-04-01,8656
2018-04-02,8729
2018-04-03,8689
2018-04-04,8689
2018-04-05,8579
2018-04-06,8657
2018-04-08,8669
2018-04-09,8669
2018-04-10,8545
2018-04-11,8545
2018-04-12,8445
2018-04-13,8445
2018-04-14,8583
2018-04-16,8623
2018-04-17,8669
2018-04-18,8669
2018-04-19,8684
2018-04-20,8684
2018-04-21,8675
2018-04-22,8675
2018-04-23,8732
2018-04-24,8732
2018-04-25,8761
2018-04-26,8761
2018-04-27,8745
2018-04-28,8745
2018-04-29,8827
2018-04-30,9018
2018-05-01,9018
2018-05-02,8916
2018-05-03,8916
2018-05-04,8860
2018-05-05,8825
2018-05-06,8825
2018-05-07,9013
2018-05-08,9013
2018-05-09,9036
2018-05-10,9036
2018-05-11,8928
2018-05-12,8954
2018-05-13,8954
2018-05-14,8890
2018-05-15,8890
2018-05-16,8942
2018-05-17,8942
2018-05-18,8916
2018-05-19,8770
2018-05-20,8770
2018-05-21,8809
2018-05-22,8809
2018-05-23,8768
2018-05-24,8768
2018-05-25,8804
2018-05-26,8851
2018-05-27,8851
2018-05-28,8804
2018-05-29,8804
2018-05-30,8759
2018-05-31,8760
2018-06-01,8824
2018-06-02,8975
2018-06-03,8975
2018-06-04,8881
2018-06-05,8892
2018-06-06,8939
2018-06-07,8939
2018-06-08,8792
2018-06-09,8792
2018-06-10,8506
2018-06-11,8506
2018-06-12,8389
2018-06-13,8305
2018-06-14,8374
2018-06-15,8374
2018-06-16,8320
2018-06-17,8302
2018-06-18,8244
2018-06-19,8277
2018-06-20,8277
2018-06-21,8363
2018-06-22,8446
2018-06-23,8446
2018-06-24,8476
2018-06-25,8473
2018-06-26,8473
2018-06-27,8377
2018-06-28,8381
2018-06-29,8356
2018-06-30,8356
2018-07-01,8315
2018-07-02,8315
2018-07-03,8259
2018-07-04,8259
2018-07-05,8385
2018-07-06,8376
2018-07-07,8376
2018-07-08,8220
2018-07-09,8222
2018-07-10,8460
2018-07-11,8479
2018-07-12,8479
2018-07-13,8559
2018-07-14,8485
2018-07-15,8485
2018-07-16,8472
2018-07-17,8504
2018-07-18,8504
2018-07-19,8402
2018-07-20,8398
2018-07-21,8413
2018-07-22,8409
2018-07-23,8450
2018-07-24,8450
2018-07-25,8353
2018-07-26,8381
2018-07-27,8573
2018-07-28,8573
2018-07-29,8556
2018-07-30,8556
2018-07-31,8602
2018-08-01,8602
2018-08-02,8591
2018-08-03,8591
2018-08-04,8655
2018-08-05,8767
2018-08-06,8767
2018-08-07,8818
2018-08-08,8830
2018-08-09,8830
2018-08-10,8742
2018-08-11,8735
2018-08-12,8697
2018-08-14,8705
2018-08-16,8747
2018-08-17,8713
2018-08-18,8713
2018-08-19,8730
2018-08-20,8869
2018-08-21,8869
2018-08-22,9044
2018-08-23,9044
2018-08-24,8979
2018-08-25,8991
2018-08-26,8991
2018-08-27,9030
2018-08-28,8979
2018-08-29,8979
2018-08-30,8965
2018-08-31,9091
2018-09-01,9170
2018-09-02,9170
2018-09-03,9144
2018-09-04,9125
2018-09-05,9114
2018-09-06,9114
2018-09-07,9096
2018-09-08,9137
2018-09-09,9137
2018-09-10,9073
2018-09-11,9073
2018-09-12,8941
2018-09-13,8941
2018-09-14,8880
2018-09-15,8921
2018-09-16,8921
2018-09-17,8995
2018-09-18,9021
2018-09-19,9021
2018-09-20,8901
2018-09-21,8901
2018-09-22,8887
2018-09-23,8957
2018-09-24,9064
2018-09-25,9064
2018-09-26,9144
2018-09-27,9144
2018-09-28,9336
2018-09-29,9336
2018-09-30,9411
2018-10-02,9365
2018-10-03,9251
2018-10-04,9251
2018-10-05,9143
2018-10-06,9232
2018-10-07,9232
2018-10-08,9225
2018-10-09,9296
2018-10-10,9431
2018-10-11,9546
2018-10-12,9546
2018-10-13,9596
2018-10-14,9569
2018-10-15,9524
2018-10-16,9524
2018-10-17,9446
2018-10-18,9381
2018-10-19,9373
2018-10-20,9373
2018-10-21,9492
2018-10-22,9593
2018-10-23,9593
2018-10-24,9742
2018-10-25,9711
2018-10-26,9821
2018-10-27,10263
2018-10-28,10540
2018-10-29,10540
2018-10-30,10541
2018-10-31,10418
2018-11-01,10278
2018-11-03,10158
2018-11-04,10090
2018-11-05,10074
2018-11-06,9969
2018-11-07,9969
2018-11-08,9858
2018-11-09,9858
2018-11-10,9749
2018-11-11,9623
2018-11-12,9485
2018-11-13,9410
2018-11-14,9410
2018-11-15,9293
2018-11-16,9329
2018-11-17,9329
2018-11-18,9344
2018-11-19,9367
2018-11-20,9275
2018-11-21,9249
2018-11-22,9148
2018-11-23,8998
2018-11-24,8947
2018-11-25,8964
2018-11-26,8964
2018-11-27,8792
2018-11-28,8585
2018-11-29,8517
2018-12-01,8780
2018-12-02,8967
2018-12-03,8967
2018-12-04,9060
2018-12-05,9230
2018-12-07,9356
2018-12-09,9467
2018-12-10,9363
2018-12-11,9136
2018-12-12,9135
2018-12-13,9338
2018-12-14,9390
2018-12-15,9404
2018-12-16,9269
2018-12-17,9171
2018-12-18,9210
2018-12-19,9355
2018-12-20,9481
2018-12-21,9402
2018-12-22,9307
2018-12-23,9208
2018-12-24,9087
2018-12-25,9107
2018-12-26,9118
2018-12-27,9241
2018-12-28,9428
2018-12-29,9441
2018-12-30,9396
2018-12-31,9325
2019-01-01,9331
2019-01-02,9336
2019-01-03,9374
2019-01-04,9363
2019-01-05,9420
2019-01-06,9410
2019-01-08,9289
2019-01-10,8992
2019-01-11,9027
2019-01-12,9080
2019-01-13,9062
2019-01-14,8979
2019-01-15,8927
2019-01-16,8840
2019-01-17,8775
2019-01-18,8628
2019-01-19,8578
2019-01-20,8690
2019-01-21,8882
2019-01-22,8908
2019-01-23,8854
2019-01-24,8882
2019-01-25,8856
2019-01-26,8844
2019-01-27,8939
2019-01-28,8908
2019-01-29,9104
2019-01-30,9055
2019-01-31,8882
2019-02-01,8810
2019-02-02,8807
2019-02-03,8883
2019-02-04,8867
2019-02-05,8878
2019-02-06,8876
2019-02-07,8788
2019-02-08,8753
2019-02-09,8853
2019-02-10,8943
2019-02-11,8893
2019-02-12,8840
2019-02-13,8746
2019-02-14,8687
2019-02-15,8676
2019-02-16,8635
2019-02-17,8657
2019-02-18,8624
2019-02-19,8646
2019-02-20,8698
2019-02-21,8699
2019-02-22,8706
2019-02-23,8646
2019-02-24,8578
2019-02-25,8553
2019-02-26,8475
2019-02-27,8437
2019-02-28,8392
2019-03-01,8296
2019-03-02,8228
2019-03-03,8186
2019-03-04,8184
2019-03-05,8210
2019-03-06,8301
2019-03-07,8457
2019-03-08,8345
2019-03-09,8308
2019-03-10,8318
2019-03-11,8378
2019-03-12,8371
2019-03-13,8282
2019-03-14,8229
2019-03-15,8208
2019-03-16,8259
2019-03-17,8347
2019-03-18,8451
2019-03-19,8413
2019-03-20,8357
2019-03-21,8363
2019-03-22,8330
2019-03-23,8380
2019-03-24,8365
2019-03-25,8395
2019-03-26,8323
2019-03-27,8339
2019-03-28,8305
2019-03-29,8349
2019-03-30,8391
2019-03-31,8390
2019-04-01,8343
2019-04-02,8264
2019-04-03,8141
2019-04-04,8135
2019-04-05,8108
