date_obj,Uncooked%20botanical%20pie price
2016-11-12,3121
2016-11-13,3121
2016-11-14,3121
2016-12-08,3106
2016-12-09,3106
2016-12-10,3106
2016-12-11,3106
2016-12-12,3106
2016-12-13,3106
2016-12-14,3106
2016-12-15,3106
2016-12-16,3106
2016-12-17,3106
2016-12-18,3106
2016-12-19,3106
2016-12-20,3106
2016-12-21,3106
2016-12-22,3106
2016-12-23,3106
2016-12-24,3106
2016-12-25,3106
2016-12-26,3106
2016-12-27,3106
2016-12-28,3106
2016-12-29,3106
2016-12-30,3106
2016-12-31,3106
2017-01-01,3106
2017-01-02,3106
2017-01-03,3106
2017-01-04,3106
2017-01-05,3106
2017-01-06,3106
2017-01-07,3106
2017-01-08,3106
2017-01-09,3106
2017-01-10,3106
2017-01-11,3106
2017-01-12,3106
2017-01-13,3106
2017-01-14,3106
2017-01-15,3106
2017-01-16,3106
2017-01-17,3106
2017-01-18,3106
2017-01-19,3106
2017-01-20,3106
2017-01-21,3106
2017-01-22,3106
2017-01-27,3106
2017-01-28,3106
2017-01-29,3106
2017-01-30,3106
2017-01-31,3106
2017-02-01,3106
2017-02-02,3106
2017-02-03,3106
2017-02-04,3106
2017-02-05,3106
2017-02-06,3106
2017-02-07,3106
2017-02-08,3106
2017-02-09,3106
2017-02-10,3106
2017-02-11,3106
2017-02-12,3106
2017-02-13,3106
2017-02-14,3106
2017-02-15,3106
2017-02-16,3106
2017-02-18,3106
2017-02-19,3106
2017-02-20,3106
2017-02-21,3106
2017-02-22,3106
2017-02-23,3106
2017-02-24,3106
2017-02-25,3106
2017-02-26,3106
2017-02-27,3106
2017-02-28,3106
2017-03-01,3106
2017-03-02,3106
2017-03-03,3106
2017-03-04,3106
2017-03-05,3106
2017-03-06,3106
2017-03-07,3106
2017-03-08,3106
2017-03-09,3106
2017-03-10,3106
2017-03-11,3106
2017-03-12,3106
2017-03-13,3092
2017-03-14,3092
2017-03-15,3092
2017-03-16,3092
2017-03-17,3092
2017-03-18,3092
2017-03-19,3092
2017-03-20,3092
2017-03-21,3092
2017-03-22,3092
2017-03-23,3092
2017-03-24,3092
2017-03-25,3092
2017-03-26,3092
2017-03-27,3092
2017-03-28,3092
2017-03-29,3092
2017-03-30,3092
2017-03-31,3092
2017-04-01,3092
2017-04-02,3092
2017-04-03,3092
2017-04-04,3092
2017-04-12,3092
2017-04-13,3092
2017-04-14,3092
2017-04-15,3092
2017-04-16,3092
2017-04-17,3092
2017-04-18,3092
2017-04-19,3092
2017-04-20,3092
2017-04-21,3092
2017-04-22,3092
2017-04-23,3092
2017-04-24,3092
2017-04-25,3092
2017-04-26,3092
2017-04-27,3092
2017-04-28,3092
2017-04-29,3092
2017-04-30,3092
2017-05-01,3092
2017-05-02,3092
2017-05-03,3092
2017-05-04,3092
2017-05-05,3092
2017-05-06,3092
2017-05-07,3092
2017-05-08,3092
2017-05-09,3092
2017-05-10,3092
2017-05-11,3092
2017-05-12,3092
2017-05-13,3092
2017-05-14,3092
2017-05-15,3092
2017-05-16,3092
2017-05-17,3092
2017-05-18,3092
2017-05-19,3092
2017-05-20,3092
2017-05-21,3092
2017-05-22,3092
2017-05-23,3092
2017-05-24,3092
2017-05-25,3092
2017-05-26,3092
2017-05-27,3092
2017-05-28,3092
2017-05-29,3092
2017-05-30,3092
2017-05-31,3057
2017-06-01,3057
2017-06-02,3057
2017-06-03,3057
2017-06-06,3057
2017-06-07,3057
2017-06-08,3057
2017-06-09,3057
2017-06-10,3057
2017-06-11,3057
2017-06-12,3057
2017-06-13,3057
2017-06-14,3057
2017-06-15,3057
2017-06-16,3057
2017-06-17,3057
2017-06-18,3057
2017-06-19,3057
2017-06-20,3057
2017-06-21,3057
2017-06-22,3057
2017-06-23,3057
2017-06-24,3057
2017-06-25,3057
2017-06-26,3057
2017-06-27,3057
2017-06-28,3057
2017-06-29,3057
2017-06-30,3057
2017-07-01,3057
2017-07-02,3057
2017-07-03,3057
2017-07-04,3057
2017-07-05,3057
2017-07-06,3057
2017-07-07,3057
2017-07-08,3057
2017-07-13,3057
2017-07-14,3057
2017-07-15,3057
2017-07-16,3057
2017-07-17,3057
2017-07-18,3057
2017-07-19,3057
2017-07-20,3057
2017-07-21,3057
2017-07-22,3057
2017-07-23,3057
2017-07-24,3057
2017-07-25,3057
2017-07-26,3057
2017-07-27,3057
2017-07-28,3057
2017-07-29,3057
2017-07-30,3057
2017-07-31,3057
2017-08-01,3057
2017-08-02,3057
2017-08-03,3057
2017-08-04,3057
2017-08-05,3057
2017-08-06,3057
2017-08-09,3057
2017-08-10,3057
2017-08-11,3017
2017-08-12,3017
2017-08-13,3017
2017-08-14,3017
2017-08-15,3017
2017-08-16,3017
2017-08-17,3017
2017-08-18,3017
2017-08-19,3017
2017-08-20,3017
2017-08-21,3017
2017-08-22,3017
2017-08-23,3017
2017-08-24,3017
2017-08-25,3017
2017-08-26,3017
2017-08-27,3017
2017-08-28,3017
2017-08-29,3017
2017-08-30,3017
2017-08-31,3017
2017-09-01,3017
2017-09-02,3017
2017-09-03,3017
2017-09-04,3017
2017-09-05,3017
2017-09-06,3017
2017-09-07,3017
2017-09-08,3017
2017-09-09,3017
2017-09-10,3017
2017-09-11,3017
2017-09-12,3017
2017-09-13,3017
2017-09-14,3017
2017-09-15,3017
2017-09-16,3017
2017-09-17,3017
2017-09-19,3017
2017-09-20,3017
2017-09-21,3017
2017-09-22,3017
2017-09-23,3017
2017-09-24,3017
2017-09-25,3017
2017-09-26,3017
2017-09-27,3017
2017-09-28,3017
2017-09-29,3017
2017-09-30,3017
2017-10-01,3017
2017-10-02,3017
2017-10-03,3017
2017-10-04,3017
2017-10-05,3017
2017-10-06,3017
2017-10-07,3017
2017-10-08,3017
2017-10-09,3017
2017-10-10,3017
2017-10-11,3017
2017-10-12,3017
2017-10-13,3017
2017-10-14,3017
2017-10-15,3017
2017-10-16,3017
2017-10-17,3017
2017-10-18,3017
2017-10-19,3017
2017-10-20,3017
2017-10-21,3017
2017-10-22,3017
2017-10-23,3017
2017-10-24,3017
2017-10-25,3017
2017-10-26,3017
2017-10-27,3017
2017-10-28,3017
2017-10-29,3017
2017-10-30,3017
2017-10-31,3017
2017-11-01,3017
2017-11-02,3017
2017-11-03,3017
2017-11-04,3017
2017-11-05,3017
2017-11-06,3044
2017-11-07,3044
2017-11-08,3044
2017-11-09,3044
2017-11-10,3044
2017-11-11,3044
2017-11-12,3044
2017-11-13,3044
2017-11-14,3044
2017-11-15,3044
2017-11-16,3044
2017-11-17,3044
2017-11-18,3044
2017-11-19,3044
2017-11-20,3044
2017-11-21,3044
2017-11-22,3044
2017-11-23,3044
2017-11-24,3044
2017-11-25,3044
2017-11-26,3044
2017-11-27,3044
2017-11-28,3044
2017-11-29,3044
2017-11-30,3044
2017-12-01,3044
2017-12-02,3044
2017-12-03,3044
2017-12-04,3044
2017-12-05,3044
2017-12-06,3044
2017-12-07,3044
2017-12-08,3044
2017-12-09,3044
2017-12-10,3044
2017-12-11,3044
2017-12-12,3044
2017-12-13,3044
2017-12-14,3044
2017-12-15,3044
2017-12-16,3044
2017-12-17,3044
2017-12-18,3044
2017-12-19,3044
2017-12-20,3044
2017-12-21,3044
2017-12-22,3044
2017-12-23,3044
2017-12-24,3044
2017-12-25,3044
2017-12-26,3044
2017-12-27,3044
2017-12-28,3044
2017-12-29,3044
2017-12-30,3044
2017-12-31,3044
2018-01-02,3044
2018-01-03,3044
2018-01-04,3044
2018-01-05,3044
2018-01-06,3044
2018-01-07,3044
2018-01-08,3044
2018-01-09,3044
2018-01-10,3044
2018-01-11,3044
2018-01-12,3044
2018-01-13,3044
2018-01-14,3044
2018-01-15,3044
2018-01-16,3044
2018-01-17,3044
2018-01-18,3044
2018-01-19,3044
2018-01-20,3044
2018-01-21,3044
2018-01-22,3044
2018-01-23,3044
2018-01-24,2951
2018-01-25,2951
2018-01-26,2951
2018-01-27,2951
2018-01-28,2951
2018-01-29,2951
2018-01-30,2951
2018-02-01,2951
2018-02-02,2951
2018-02-03,2951
2018-02-04,2951
2018-02-05,2951
2018-02-06,2951
2018-02-07,2951
2018-02-08,2951
2018-02-09,2951
2018-02-10,2951
2018-02-11,2951
2018-02-12,2951
2018-02-13,2951
2018-02-14,2951
2018-02-15,2951
2018-02-16,2951
2018-02-17,2951
2018-02-18,2951
2018-02-19,2951
2018-02-20,2951
2018-02-21,2951
2018-02-22,2951
2018-02-23,2951
2018-02-24,2951
2018-02-25,2951
2018-02-26,2951
2018-02-27,2951
2018-02-28,2951
2018-03-01,2951
2018-03-02,2951
2018-03-03,2951
2018-03-04,2951
2018-03-05,2951
2018-03-06,2951
2018-03-07,2920
2018-03-08,2920
2018-03-09,2920
2018-03-10,2920
2018-03-11,2920
2018-03-12,2920
2018-03-13,2920
2018-03-14,2920
2018-03-15,2920
2018-03-16,2920
2018-03-17,2920
2018-03-18,2920
2018-03-19,2920
2018-03-20,2920
2018-03-21,2920
2018-03-23,2920
2018-03-24,2920
2018-03-26,2920
2018-03-27,2920
2018-03-28,2920
2018-03-29,2920
2018-03-30,2920
2018-03-31,2920
2018-04-01,2920
2018-04-02,2920
2018-04-03,2920
2018-04-04,2920
2018-04-05,2920
2018-04-06,2920
2018-04-08,2920
2018-04-09,2920
2018-04-10,2920
2018-04-11,2920
2018-04-12,2920
2018-04-13,2920
2018-04-14,2920
2018-04-16,2920
2018-04-17,2920
2018-04-18,2920
2018-04-19,2920
2018-04-20,2920
2018-04-21,2920
2018-04-22,2920
2018-04-23,2920
2018-04-24,2920
2018-04-25,2920
2018-04-26,2892
2018-04-27,2892
2018-04-28,2892
2018-04-29,2892
2018-04-30,2892
2018-05-01,2892
2018-05-02,2892
2018-05-03,2892
2018-05-04,2892
2018-05-05,2892
2018-05-06,2892
2018-05-07,2892
2018-05-08,2892
2018-05-09,2892
2018-05-10,2892
2018-05-11,2892
2018-05-12,2892
2018-05-13,2892
2018-05-14,2892
2018-05-15,2892
2018-05-16,2892
2018-05-17,2892
2018-05-18,2892
2018-05-19,2892
2018-05-20,2892
2018-05-21,2892
2018-05-22,2892
2018-05-23,2892
2018-05-24,2892
2018-05-25,2892
2018-05-26,2892
2018-05-27,2892
2018-05-28,2892
2018-05-29,2892
2018-05-30,2892
2018-05-31,2892
2018-06-01,2892
2018-06-02,2892
2018-06-03,2892
2018-06-04,2892
2018-06-05,2892
2018-06-06,2892
2018-06-07,2892
2018-06-08,2892
2018-06-09,2892
2018-06-10,2892
2018-06-11,2892
2018-06-12,2892
2018-06-13,2892
2018-06-14,2892
2018-06-15,2892
2018-06-16,2892
2018-06-17,2892
2018-06-18,2892
2018-06-19,2881
2018-06-20,2881
2018-06-21,2881
2018-06-22,2881
2018-06-23,2881
2018-06-24,2881
2018-06-25,2881
2018-06-26,2881
2018-06-27,2881
2018-06-28,2881
2018-06-29,2881
2018-06-30,2881
2018-07-01,2881
2018-07-02,2881
2018-07-03,2881
2018-07-04,2881
2018-07-05,2881
2018-07-06,2881
2018-07-07,2881
2018-07-08,2881
2018-07-09,2881
2018-07-10,2881
2018-07-11,2881
2018-07-12,2881
2018-07-13,2881
2018-07-14,2881
2018-07-15,2881
2018-07-16,2881
2018-07-17,2881
2018-07-18,2881
2018-07-19,2881
2018-07-20,2881
2018-07-21,2881
2018-07-22,2881
2018-07-23,2881
2018-07-24,2881
2018-07-25,2881
2018-07-26,2881
2018-07-27,2881
2018-07-28,2881
2018-07-29,2881
2018-07-30,2881
2018-07-31,2881
2018-08-01,2881
2018-08-02,2881
2018-08-03,2881
2018-08-04,2881
2018-08-05,2881
2018-08-06,2881
2018-08-07,2881
2018-08-08,2881
2018-08-09,2881
2018-08-10,2881
2018-08-11,2881
2018-08-12,2881
2018-08-14,2881
2018-08-16,2881
2018-08-17,2881
2018-08-18,2881
2018-08-19,2881
2018-08-20,2881
2018-08-21,2881
2018-08-22,2881
2018-08-23,2881
2018-08-24,2881
2018-08-25,2817
2018-08-26,2817
2018-08-27,2817
2018-08-28,2817
2018-08-29,2817
2018-08-30,2817
2018-08-31,2817
2018-09-01,2817
2018-09-02,2817
2018-09-03,2817
2018-09-04,2817
2018-09-05,2817
2018-09-06,2817
2018-09-07,2817
2018-09-08,2817
2018-09-09,2817
2018-09-10,2817
2018-09-11,2817
2018-09-12,2817
2018-09-13,2817
2018-09-14,2817
2018-09-15,2817
2018-09-16,2817
2018-09-17,2817
2018-09-18,2817
2018-09-19,2817
2018-09-20,2817
2018-09-21,2817
2018-09-22,2817
2018-09-23,2817
2018-09-24,2817
2018-09-25,2817
2018-09-26,2817
2018-09-27,2817
2018-09-28,2817
2018-09-29,2817
2018-09-30,2817
2018-10-02,2817
2018-10-03,2817
2018-10-04,2817
2018-10-05,2817
2018-10-06,2817
2018-10-07,2817
2018-10-08,2817
2018-10-09,2817
2018-10-10,2817
2018-10-11,2817
2018-10-12,2817
2018-10-13,2817
2018-10-14,2732
2018-10-15,2732
2018-10-16,2732
2018-10-17,2732
2018-10-18,2732
2018-10-19,2732
2018-10-20,2732
2018-10-21,2732
2018-10-22,2732
2018-10-23,2732
2018-10-24,2732
2018-10-25,2732
2018-10-26,2732
2018-10-27,2732
2018-10-28,2732
2018-10-29,2732
2018-10-30,2732
2018-10-31,2732
2018-11-01,2732
2018-11-03,2732
2018-11-04,2732
2018-11-05,2732
2018-11-06,2732
2018-11-07,2732
2018-11-08,2732
2018-11-09,2732
2018-11-10,2732
2018-11-11,2732
2018-11-12,2732
2018-11-13,2732
2018-11-14,2732
2018-11-15,2732
2018-11-16,2732
2018-11-17,2732
2018-11-18,2732
2018-11-19,2732
2018-11-20,2732
2018-11-21,2732
2018-11-22,2732
2018-11-23,2732
2018-11-24,2631
2018-11-25,2631
2018-11-26,2631
2018-11-27,2631
2018-11-28,2631
2018-11-29,2631
2018-12-01,2631
2018-12-02,2631
2018-12-03,2631
2018-12-04,2631
2018-12-05,2631
2018-12-07,2631
2018-12-09,2631
2018-12-10,2631
2018-12-11,2631
2018-12-12,2631
2018-12-13,2631
2018-12-14,2631
2018-12-15,2631
2018-12-16,2631
2018-12-17,2631
2018-12-18,2631
2018-12-19,2631
2018-12-20,2631
2018-12-21,2631
2018-12-22,2631
2018-12-23,2525
2018-12-24,2525
2018-12-25,2525
2018-12-26,2525
2018-12-27,2525
2018-12-28,2525
2018-12-29,2525
2018-12-30,2525
2018-12-31,2525
2019-01-01,2525
2019-01-02,2525
2019-01-03,2525
2019-01-04,2525
2019-01-05,2525
2019-01-06,2525
2019-01-08,2525
2019-01-10,2525
2019-01-11,2525
2019-01-12,2525
2019-01-13,2525
2019-01-14,2525
2019-01-15,2525
2019-01-16,2525
2019-01-17,2525
2019-01-18,2525
2019-01-19,2407
2019-01-20,2407
2019-01-21,2407
2019-01-22,2407
2019-01-23,2407
2019-01-24,2407
2019-01-25,2407
2019-01-26,2407
2019-01-27,2407
2019-01-28,2407
2019-01-29,2407
2019-01-30,2407
2019-01-31,2407
2019-02-01,2407
2019-02-02,2407
2019-02-03,2407
2019-02-04,2407
2019-02-05,2407
2019-02-06,2407
2019-02-07,2407
2019-02-08,2407
2019-02-09,2407
2019-02-10,2407
2019-02-11,2407
2019-02-12,2407
2019-02-13,2300
2019-02-14,2300
2019-02-15,2300
2019-02-16,2300
2019-02-17,2300
2019-02-18,2300
2019-02-19,2300
2019-02-20,2300
2019-02-21,2300
2019-02-22,2300
2019-02-23,2300
2019-02-24,2300
2019-02-25,2300
2019-02-26,2300
2019-02-27,2300
2019-02-28,2300
2019-03-01,2300
2019-03-02,2300
2019-03-03,2300
2019-03-04,2300
2019-03-05,2300
2019-03-06,2300
2019-03-07,2300
2019-03-08,2300
2019-03-09,2300
2019-03-10,2300
2019-03-11,2300
2019-03-12,2300
2019-03-13,2300
2019-03-14,2300
2019-03-15,2300
2019-03-16,2300
2019-03-17,2300
2019-03-18,2300
2019-03-19,2300
2019-03-20,2300
2019-03-21,2300
2019-03-22,2300
2019-03-23,2300
2019-03-24,2300
2019-03-25,2300
2019-03-26,2300
2019-03-27,2300
2019-03-28,2300
2019-03-29,2300
2019-03-30,2191
2019-03-31,2191
2019-04-01,2191
2019-04-02,2191
2019-04-03,2191
2019-04-04,2191
2019-04-05,2191
2019-04-06,2191
2019-04-07,2191
2019-04-08,2191
2019-04-09,2191
2019-04-10,2191
2019-04-11,2191
2019-04-12,2191
2019-04-13,2191
2019-04-14,2191
2019-04-15,2191
2019-04-16,2191
2019-04-17,2191
2019-04-18,2191
2019-04-19,2191
2019-04-20,2191
2019-04-21,2191
2019-04-22,2191
2019-04-23,2191
2019-04-24,2191
2019-04-25,2191
2019-04-26,2191
2019-04-27,2191
2019-04-28,2191
2019-04-29,2191
2019-04-30,2191
2019-05-01,2191
2019-05-02,2191
2019-05-03,2191
2019-05-04,2191
2019-05-05,2191
2019-05-06,2191
2019-05-07,2191
2019-05-08,2105
2019-05-09,2105
2019-05-10,2105
2019-05-11,2105
2019-05-12,2105
2019-05-13,2105
2019-05-14,2105
2019-05-15,2105
2019-05-16,2105
2019-05-17,2105
2019-05-18,2105
2019-05-19,2105
2019-05-20,2105
2019-05-21,2105
2019-05-22,2105
2019-05-23,2105
2019-05-24,2105
2019-05-25,2105
2019-05-26,2105
2019-05-27,2105
2019-05-28,2105
2019-05-29,2105
2019-05-30,2105
2019-05-31,2105
2019-06-01,2105
2019-06-02,2105
2019-06-03,2105
2019-06-04,2105
2019-06-05,2105
2019-06-06,2105
2019-06-07,2105
2019-06-08,2105
2019-06-09,2105
2019-06-10,2105
2019-06-11,2105
2019-06-12,2105
2019-06-13,2105
2019-06-14,2105
2019-06-15,2105
2019-06-16,2105
2019-06-17,2105
2019-06-18,2105
2019-06-19,2105
2019-06-20,2105
2019-06-21,2008
2019-06-22,2008
2019-06-23,2008
2019-06-24,2008
2019-06-25,2008
2019-06-26,2008
2019-06-27,2008
2019-06-28,2008
2019-06-29,2008
2019-06-30,2008
2019-07-01,2008
2019-07-02,2008
2019-07-03,2008
2019-07-04,2008
2019-07-05,2008
2019-07-06,2008
2019-07-07,2008
2019-07-08,2008
2019-07-09,2008
2019-07-10,2008
2019-07-11,2008
2019-07-12,2008
2019-07-13,2008
2019-07-14,2008
2019-07-15,2008
2019-07-16,2008
2019-07-17,2008
2019-07-18,2008
2019-07-19,2008
2019-07-20,2008
2019-07-21,2008
2019-07-22,2008
2019-07-23,2008
2019-07-24,2008
2019-07-25,2008
2019-07-26,2008
2019-07-27,2008
2019-07-28,2008
2019-07-29,2008
2019-07-30,1915
2019-07-31,1915
2019-08-01,1915
2019-08-02,1915
2019-08-03,1915
2019-08-04,1915
2019-08-05,1915
2019-08-06,1915
2019-08-07,1915
2019-08-08,1915
2019-08-09,1915
2019-08-10,1915
2019-08-11,1915
2019-08-12,1915
2019-08-13,1915
2019-08-14,1915
2019-08-15,1915
2019-08-16,1915
2019-08-17,1915
2019-08-18,1915
2019-08-19,1915
2019-08-20,1915
2019-08-21,1915
2019-08-22,1915
2019-08-23,1915
2019-08-24,1915
2019-08-24,1915
2019-08-25,1915
2019-08-25,1915
2019-08-26,1915
2019-08-26,1915
2019-08-27,1915
2019-08-27,1915
2019-08-28,1915
2019-08-29,1915
2019-08-30,1915
2019-08-31,1915
2019-09-01,1915
2019-09-02,1915
2019-09-03,1915
2019-09-04,1915
2019-09-05,1915
2019-09-06,1915
2019-09-07,1915
2019-09-08,1915
2019-09-09,1915
2019-09-10,1915
2019-09-11,1915
2019-09-12,1915
2019-09-13,1915
2019-09-14,1915
2019-09-15,1915
2019-09-16,1915
2019-09-17,1915
2019-09-18,1857
2019-09-19,1857
2019-09-20,1857
2019-09-21,1857
2019-09-22,1857
2019-09-23,1857
2019-09-24,1857
2019-09-25,1857
2019-09-26,1857
2019-09-27,1857
2019-09-28,1857
2019-09-29,1857
2019-09-30,1857
2019-10-01,1857
2019-10-02,1857
2019-10-03,1857
2019-10-04,1857
2019-10-05,1857
2019-10-06,1857
2019-10-07,1857
2019-10-08,1857
2019-10-09,1857
2019-10-10,1857
2019-10-11,1857
2019-10-12,1857
2019-10-13,1857
2019-10-14,1857
2019-10-15,1857
2019-10-16,1857
2019-10-17,1857
2019-10-18,1857
2019-10-19,1857
2019-10-20,1857
2019-10-21,1857
2019-10-22,1857
2019-10-23,1857
2019-10-24,1857
2019-10-25,1857
2019-10-26,1857
2019-10-27,1857
2019-10-28,1857
2019-10-29,1857
2019-10-30,1857
2019-10-31,1857
2019-11-01,1857
2019-11-02,1857
2019-11-03,1857
2019-11-04,1857
2019-11-05,1845
2019-11-06,1845
2019-11-07,1845
2019-11-08,1845
2019-11-09,1845
2019-11-10,1845
2019-11-11,1845
2019-11-12,1845
2019-11-13,1845
2019-11-14,1845
2019-11-15,1845
2019-11-16,1845
2019-11-17,1845
2019-11-18,1845
2019-11-19,1845
2019-11-20,1845
2019-11-21,1845
2019-11-22,1845
2019-11-23,1845
2019-11-24,1845
2019-11-25,1845
2019-11-26,1845
2019-11-27,1845
2019-11-28,1845
2019-11-29,1845
2019-11-30,1845
2019-12-01,1845
2019-12-02,1845
2019-12-03,1845
2019-12-04,1845
2019-12-05,1845
2019-12-06,1845
2019-12-07,1845
2019-12-08,1845
2019-12-09,1845
2019-12-10,1845
2019-12-11,1845
2019-12-12,1845
2019-12-13,1845
2019-12-14,1845
2019-12-15,1845
2019-12-16,1845
2019-12-17,1845
2019-12-18,1797
2019-12-19,1797
2019-12-20,1797
2019-12-21,1797
2019-12-22,1797
2019-12-23,1797
2019-12-24,1797
2019-12-25,1797
2019-12-26,1797
2019-12-27,1797
2019-12-28,1797
2019-12-29,1797
2019-12-30,1797
2019-12-31,1797
2020-01-01,1797
2020-01-02,1797
2020-01-03,1797
2020-01-04,1797
2020-01-05,1797
2020-01-06,1797
2020-01-07,1797
2020-01-08,1797
2020-01-09,1797
2020-01-10,1797
2020-01-11,1797
2020-01-12,1797
2020-01-13,1797
2020-01-14,1797
2020-01-15,1797
2020-01-16,1797
2020-01-17,1797
2020-01-18,1797
2020-01-19,1797
2020-01-20,1797
2020-01-21,1797
2020-01-22,1797
2020-01-23,1797
2020-01-24,1797
2020-01-25,1822
2020-01-26,1822
2020-01-27,1822
2020-01-28,1822
2020-01-29,1822
2020-01-30,1822
2020-01-31,1822
2020-02-01,1822
2020-02-02,1822
2020-02-03,1822
2020-02-04,1822
2020-02-05,1822
2020-02-06,1822
2020-02-07,1822
2020-02-08,1822
2020-02-09,1822
2020-02-10,1885
2020-02-11,1885
2020-02-12,1885
2020-02-13,1885
2020-02-14,1885
2020-02-15,1885
2020-02-16,1885
2020-02-17,1885
2020-02-18,1885
2020-02-19,1885
2020-02-20,1885
2020-02-21,1885
2020-02-22,1963
2020-02-23,1963
2020-02-24,1963
2020-02-25,1963
2020-02-26,1963
2020-02-27,1963
2020-02-28,1963
2020-02-29,1963
2020-03-01,1963
2020-03-02,1963
2020-03-03,1963
2020-03-04,1963
2020-03-05,1963
2020-03-06,1963
2020-03-07,1963
2020-03-08,1963
2020-03-09,1963
2020-03-10,1963
2020-03-11,1963
2020-03-12,1963
2020-03-13,1963
2020-03-14,1996
2020-03-15,1996
2020-03-16,1996
2020-03-17,1996
2020-03-18,1996
2020-03-19,1996
2020-03-20,1996
2020-03-21,1996
2020-03-22,1996
2020-03-23,1996
2020-03-24,1996
2020-03-25,1996
2020-03-26,1996
2020-03-27,1996
2020-03-28,1996
2020-03-29,1996
2020-03-30,2014
2020-03-31,2014
2020-04-01,2014
2020-04-02,2014
2020-04-03,2014
2020-04-04,2014
2020-04-05,2014
2020-04-06,2014
2020-04-07,2014
2020-04-08,2014
2020-04-09,2014
2020-04-10,2014
2020-04-11,2047
2020-04-12,2047
2020-04-13,2047
2020-04-14,2047
2020-04-15,2047
2020-04-16,2047
2020-04-17,2047
2020-04-18,2047
2020-04-19,2047
2020-04-20,2047
2020-04-21,2047
2020-04-22,2047
2020-04-23,2047
2020-04-24,2047
2020-04-25,2047
2020-04-26,2063
2020-04-27,2063
2020-04-28,2063
2020-04-29,2063
2020-04-30,2063
2020-05-01,2063
2020-05-02,2063
2020-05-03,2063
2020-05-04,2063
2020-05-05,2063
2020-05-06,2063
2020-05-07,2063
2020-05-08,2054
2020-05-09,2054
2020-05-10,2054
2020-05-11,2054
2020-05-12,2054
2020-05-13,2054
