date_obj,Larupia%20top price
2016-06-07,2963
2016-06-08,2963
2016-06-09,2963
2016-06-10,3062
2016-06-11,3062
2016-06-12,3062
2016-06-13,3062
2016-06-14,3014
2016-06-15,3014
2016-06-16,3014
2016-06-17,3025
2016-06-18,3025
2016-06-19,3025
2016-06-20,3025
2016-06-21,3093
2016-06-22,3093
2016-06-23,3093
2016-06-24,3148
2016-06-25,3148
2016-06-26,3148
2016-06-27,3148
2016-06-28,3280
2016-06-29,3280
2016-06-30,3280
2016-07-01,3280
2016-07-02,3364
2016-07-03,3364
2016-07-04,3364
2016-07-05,3364
2016-07-06,3325
2016-07-07,3325
2016-07-08,3325
2016-07-09,3325
2016-07-10,3287
2016-07-11,3287
2016-07-12,3287
2016-07-13,3345
2016-07-14,3345
2016-07-15,3345
2016-07-16,3345
2016-07-17,3340
2016-07-18,3340
2016-07-23,3416
2016-07-24,3416
2016-07-25,3360
2016-07-26,3360
2016-07-27,3360
2016-07-28,3360
2016-07-29,3360
2016-07-30,3231
2016-07-31,3231
2016-08-01,3231
2016-08-02,3231
2016-08-03,3254
2016-08-04,3254
2016-08-05,3254
2016-08-06,3254
2016-08-07,3254
2016-08-08,3199
2016-08-09,3199
2016-08-10,3199
2016-08-11,3199
2016-08-12,3199
2016-08-13,3106
2016-08-14,3106
2016-08-15,3106
2016-08-16,3106
2016-08-17,3106
2016-08-18,3098
2016-08-19,3098
2016-08-20,3098
2016-08-21,3098
2016-08-22,3098
2016-08-23,3166
2016-08-24,3166
2016-08-25,3166
2016-08-26,3166
2016-08-28,3166
2016-08-31,3293
2016-09-01,3293
2016-09-02,3293
2016-09-03,3293
2016-09-04,3319
2016-09-05,3319
2016-09-06,3319
2016-09-07,3381
2016-09-08,3551
2016-09-09,3729
2016-09-10,3906
2016-09-11,3906
2016-09-12,3946
2016-09-13,3946
2016-09-14,3946
2016-09-15,3958
2016-09-16,3958
2016-09-17,3958
2016-09-18,3958
2016-09-19,4071
2016-09-20,4071
2016-09-21,4071
2016-09-22,4071
2016-09-23,4192
2016-09-24,4192
2016-09-25,4192
2016-09-26,4192
2016-09-27,4192
2016-09-28,4247
2016-09-29,4247
2016-09-30,4247
2016-10-01,4247
2016-10-02,4247
2016-10-03,4220
2016-10-04,4220
2016-10-05,4220
2016-10-06,4220
2016-10-07,4220
2016-10-08,4095
2016-10-09,4095
2016-10-10,4095
2016-10-11,4095
2016-10-12,4095
2016-10-13,4023
2016-10-14,4023
2016-10-15,4023
2016-10-16,4023
2016-10-17,4090
2016-10-18,4090
2016-10-19,4090
2016-10-20,4090
2016-10-21,4090
2016-10-22,3925
2016-10-23,3925
2016-10-24,3925
2016-10-25,3925
2016-10-26,3758
2016-10-27,3758
2016-10-28,3758
2016-10-29,3758
2016-10-30,3758
2016-10-31,3784
2016-11-01,3784
2016-11-02,3784
2016-11-03,3784
2016-11-04,3784
2016-11-05,3879
2016-11-06,3879
2016-11-07,3879
2016-11-08,3879
2016-11-09,3685
2016-11-10,3685
2016-11-11,3685
2016-11-12,3685
2016-11-13,3685
2016-11-14,3779
2016-12-07,3983
2016-12-08,3869
2016-12-09,3869
2016-12-10,3869
2016-12-11,3869
2016-12-12,3914
2016-12-13,3914
2016-12-14,3914
2016-12-15,3914
2016-12-16,3914
2016-12-17,4041
2016-12-18,4041
2016-12-19,4041
2016-12-20,4041
2016-12-21,3903
2016-12-22,3903
2016-12-23,3903
2016-12-24,3903
2016-12-25,3815
2016-12-26,3815
2016-12-27,3815
2016-12-28,3815
2016-12-29,3747
2016-12-30,3747
2016-12-31,3747
2017-01-01,3747
2017-01-02,3725
2017-01-03,3725
2017-01-04,3725
2017-01-05,3725
2017-01-06,3540
2017-01-07,3540
2017-01-08,3540
2017-01-09,3428
2017-01-10,3428
2017-01-11,3428
2017-01-12,3455
2017-01-13,3455
2017-01-14,3455
2017-01-15,3455
2017-01-16,3305
2017-01-17,3305
2017-01-18,3305
2017-01-19,3256
2017-01-20,3256
2017-01-21,3256
2017-01-22,3256
2017-01-27,2987
2017-01-28,2987
2017-01-29,2987
2017-01-30,2918
2017-01-31,2918
2017-02-01,2918
2017-02-02,2948
2017-02-03,2948
2017-02-04,2948
2017-02-05,2948
2017-02-06,3030
2017-02-07,3030
2017-02-08,3030
2017-02-09,3030
2017-02-10,3113
2017-02-11,3113
2017-02-12,3113
2017-02-13,3113
2017-02-14,3197
2017-02-15,3197
2017-02-16,3197
2017-02-18,3197
2017-02-19,3085
2017-02-20,3085
2017-02-21,3085
2017-02-22,3085
2017-02-23,3108
2017-02-24,3108
2017-02-25,3108
2017-02-26,3108
2017-02-27,3085
2017-02-28,3085
2017-03-01,3085
2017-03-02,3085
2017-03-03,3065
2017-03-04,3065
2017-03-05,3065
2017-03-06,2953
2017-03-07,2953
2017-03-08,2953
2017-03-09,2953
2017-03-10,2883
2017-03-11,2883
2017-03-12,2883
2017-03-13,2883
2017-03-14,2852
2017-03-15,2852
2017-03-16,2852
2017-03-17,2852
2017-03-18,2916
2017-03-19,2916
2017-03-20,2916
2017-03-21,2872
2017-03-22,2872
2017-03-23,2872
2017-03-24,2872
2017-03-25,2924
2017-03-26,2924
2017-03-27,2924
2017-03-28,2924
2017-03-29,3053
2017-03-30,3053
2017-03-31,3053
2017-04-01,3053
2017-04-02,3162
2017-04-03,3162
2017-04-04,3162
2017-04-12,3214
2017-04-13,3214
2017-04-14,3061
2017-04-15,3061
2017-04-16,3061
2017-04-17,2934
2017-04-18,2934
2017-04-19,2934
2017-04-20,2934
2017-04-21,2906
2017-04-22,2906
2017-04-23,2906
2017-04-24,2906
2017-04-25,2932
2017-04-26,2932
2017-04-27,2932
2017-04-28,2932
2017-04-29,2871
2017-04-30,2871
2017-05-01,2871
2017-05-02,2871
2017-05-03,2818
2017-05-04,2818
2017-05-05,2818
2017-05-06,2818
2017-05-07,2783
2017-05-08,2783
2017-05-09,2783
2017-05-10,2783
2017-05-11,2802
2017-05-12,2802
2017-05-13,2802
2017-05-14,2802
2017-05-15,2745
2017-05-16,2745
2017-05-17,2745
2017-05-18,2745
2017-05-19,2745
2017-05-20,2745
2017-05-21,2745
2017-05-22,2745
2017-05-23,2759
2017-05-24,2759
2017-05-25,2759
2017-05-26,2759
2017-05-27,2745
2017-05-28,2745
2017-05-29,2745
2017-05-30,2745
2017-05-31,2745
2017-06-01,2729
2017-06-02,2729
2017-06-03,2729
2017-06-04,2729
2017-06-06,2730
2017-06-07,2730
2017-06-08,2730
2017-06-09,2814
2017-06-10,2814
2017-06-11,2814
2017-06-12,2914
2017-06-13,2914
2017-06-14,2914
2017-06-15,2914
2017-06-16,2908
2017-06-17,2908
2017-06-18,2908
2017-06-19,2908
2017-06-20,2975
2017-06-21,2975
2017-06-22,2975
2017-06-23,2975
2017-06-24,2975
2017-06-25,2831
2017-06-26,2831
2017-06-27,2831
2017-06-28,2831
2017-06-29,2812
2017-06-30,2812
2017-07-01,2812
2017-07-02,2812
2017-07-03,2812
2017-07-04,2763
2017-07-05,2763
2017-07-06,2763
2017-07-07,2763
2017-07-08,2763
2017-07-13,2740
2017-07-14,2767
2017-07-15,2767
2017-07-16,2767
2017-07-17,2767
2017-07-18,2767
2017-07-19,2897
2017-07-20,2897
2017-07-21,2897
2017-07-22,2897
2017-07-23,2976
2017-07-24,2976
2017-07-25,2976
2017-07-26,2976
2017-07-27,2891
2017-07-28,2891
2017-07-29,2891
2017-07-30,2891
2017-07-31,2891
2017-08-01,2750
2017-08-02,2750
2017-08-03,2750
2017-08-04,2750
2017-08-05,2758
2017-08-06,2758
2017-08-09,2858
2017-08-10,2858
2017-08-11,2858
2017-08-12,2858
2017-08-13,2858
2017-08-14,2740
2017-08-15,2740
2017-08-17,2740
2017-08-18,2740
2017-08-19,2603
2017-08-20,2603
2017-08-21,2603
2017-08-22,2491
2017-08-23,2491
2017-08-24,2491
2017-08-25,2491
2017-08-26,2381
2017-08-27,2381
2017-08-28,2381
2017-08-29,2381
2017-08-30,2278
2017-08-31,2278
2017-09-01,2278
2017-09-02,2278
2017-09-03,2278
2017-09-04,2272
2017-09-05,2272
2017-09-06,2272
2017-09-07,2272
2017-09-08,2272
2017-09-09,2188
2017-09-10,2188
2017-09-11,2188
2017-09-12,2188
2017-09-13,2095
2017-09-14,2095
2017-09-15,2095
2017-09-16,2095
2017-09-17,2073
2017-09-19,2073
2017-09-20,2073
2017-09-21,2073
2017-09-22,2038
2017-09-23,2038
2017-09-24,2038
2017-09-25,2038
2017-09-26,2038
2017-09-27,2038
2017-09-28,2049
2017-09-29,2049
2017-09-30,2049
2017-10-01,2049
2017-10-02,2049
2017-10-03,1965
2017-10-04,1965
2017-10-05,1965
2017-10-06,1965
2017-10-07,1965
2017-10-08,1970
2017-10-09,1970
2017-10-10,1970
2017-10-11,1970
2017-10-12,1970
2017-10-13,2061
2017-10-14,2061
2017-10-15,2061
2017-10-16,2061
2017-10-17,2061
2017-10-18,2157
2017-10-19,2157
2017-10-20,2157
2017-10-21,2157
2017-10-22,2157
2017-10-23,2221
2017-10-24,2221
2017-10-25,2221
2017-10-26,2221
2017-10-27,2221
2017-10-28,2221
2017-10-29,2307
2017-10-30,2307
2017-10-31,2307
2017-11-01,2307
2017-11-02,2307
2017-11-03,2307
2017-11-04,2374
2017-11-05,2374
2017-11-06,2374
2017-11-07,2374
2017-11-08,2374
2017-11-09,2374
2017-11-10,2373
2017-11-11,2373
2017-11-12,2373
2017-11-13,2373
2017-11-14,2373
2017-11-15,2398
2017-11-16,2398
2017-11-17,2398
2017-11-18,2398
2017-11-19,2398
2017-11-20,2440
2017-11-21,2440
2017-11-22,2440
2017-11-23,2440
2017-11-24,2440
2017-11-25,2466
2017-11-26,2466
2017-11-27,2466
2017-11-28,2466
2017-11-29,2466
2017-11-30,2491
2017-12-01,2491
2017-12-02,2491
2017-12-03,2491
2017-12-04,2543
2017-12-05,2543
2017-12-06,2543
2017-12-07,2543
2017-12-08,2543
2017-12-09,2462
2017-12-10,2462
2017-12-11,2462
2017-12-12,2462
2017-12-14,2368
2017-12-15,2368
2017-12-16,2368
2017-12-17,2368
2017-12-18,2272
2017-12-19,2272
2017-12-20,2272
2017-12-21,2272
2017-12-22,2272
2017-12-23,2309
2017-12-24,2309
2017-12-25,2309
2017-12-26,2309
2017-12-27,2309
2017-12-28,2354
2017-12-29,2354
2017-12-30,2354
2017-12-31,2354
2018-01-01,2238
2018-01-02,2238
2018-01-03,2238
2018-01-04,2238
2018-01-05,2130
2018-01-06,2130
2018-01-07,2130
2018-01-08,2130
2018-01-09,2084
2018-01-10,2084
2018-01-11,2084
2018-01-12,2084
2018-01-13,2084
2018-01-14,2091
2018-01-15,2091
2018-01-16,2091
2018-01-17,2079
2018-01-18,2079
2018-01-19,2079
2018-01-20,2079
2018-01-21,2079
2018-01-22,2010
2018-01-23,2010
2018-01-25,1998
2018-01-26,1998
2018-01-27,2031
2018-01-28,2031
2018-01-29,2032
2018-01-31,2032
2018-02-01,2048
2018-02-02,2048
2018-02-03,2111
2018-02-04,2111
2018-02-05,2111
2018-02-06,2041
2018-02-07,2041
2018-02-08,2041
2018-02-09,1980
2018-02-10,1980
2018-02-11,1980
2018-02-12,1885
2018-02-13,1885
2018-02-14,1885
2018-02-15,1816
2018-02-16,1816
2018-02-17,1816
2018-02-18,1761
2018-02-19,1761
2018-02-20,1761
2018-02-21,1771
2018-02-22,1771
2018-02-23,1771
2018-02-24,1771
2018-02-25,1767
2018-02-26,1767
2018-02-27,1767
2018-02-28,1811
2018-03-01,1811
2018-03-02,1811
2018-03-03,1815
2018-03-04,1815
2018-03-05,1815
2018-03-06,1828
2018-03-07,1828
2018-03-08,1828
2018-03-09,1788
2018-03-10,1788
2018-03-11,1788
2018-03-12,1758
2018-03-13,1758
2018-03-14,1758
2018-03-15,1704
2018-03-16,1704
2018-03-17,1704
2018-03-18,1628
2018-03-19,1628
2018-03-20,1628
2018-03-21,1645
2018-03-23,1645
2018-03-24,1576
2018-03-25,1576
2018-03-26,1576
2018-03-27,1522
2018-03-28,1522
2018-03-29,1522
2018-03-30,1522
2018-03-31,1482
2018-04-01,1482
2018-04-02,1482
2018-04-03,1411
2018-04-04,1411
2018-04-05,1411
2018-04-06,1392
2018-04-07,1392
2018-04-08,1392
2018-04-09,1392
2018-04-10,1437
2018-04-11,1437
2018-04-12,1437
2018-04-13,1459
2018-04-14,1459
2018-04-15,1459
2018-04-16,1469
2018-04-17,1469
2018-04-18,1469
2018-04-19,1492
2018-04-20,1492
2018-04-21,1492
2018-04-22,1519
2018-04-23,1519
2018-04-24,1519
2018-04-25,1551
2018-04-26,1551
2018-04-27,1551
2018-04-28,1551
2018-04-29,1543
2018-04-30,1543
2018-05-01,1543
2018-05-04,1542
2018-05-05,1553
2018-05-06,1553
2018-05-08,1553
2018-05-09,1569
2018-05-10,1569
2018-05-11,1569
2018-05-12,1646
2018-05-13,1646
2018-05-14,1646
2018-05-15,1646
2018-05-16,1660
2018-05-17,1660
2018-05-18,1660
2018-05-19,1642
2018-05-20,1642
2018-05-21,1642
2018-05-22,1668
2018-05-23,1668
2018-05-24,1668
2018-05-25,1684
2018-05-26,1684
2018-05-27,1684
2018-05-28,1743
2018-05-29,1743
2018-05-30,1743
2018-05-31,1828
2018-06-01,1828
2018-06-02,1828
2018-06-03,1834
2018-06-04,1834
2018-06-05,1834
2018-06-06,1779
2018-06-07,1779
2018-06-08,1779
2018-06-09,1813
2018-06-10,1813
2018-06-11,1813
2018-06-12,1893
2018-06-13,1893
2018-06-14,1983
2018-06-15,1983
2018-06-16,1983
2018-06-17,2038
2018-06-18,2038
2018-06-19,2129
2018-06-20,2129
2018-06-21,2129
2018-06-22,2209
2018-06-23,2209
2018-06-24,2209
2018-06-25,2211
2018-06-26,2211
2018-06-27,2211
2018-06-28,2238
2018-06-29,2238
2018-06-30,2238
2018-07-01,2321
2018-07-02,2321
2018-07-03,2321
2018-07-04,2437
2018-07-05,2437
2018-07-06,2437
2018-07-07,2559
2018-07-08,2559
2018-07-09,2559
2018-07-10,2662
2018-07-11,2662
2018-07-12,2662
2018-07-13,2662
2018-07-14,2654
2018-07-15,2654
2018-07-16,2654
2018-07-17,2598
2018-07-18,2598
2018-07-19,2598
2018-07-20,2471
2018-07-21,2471
2018-07-22,2347
2018-07-23,2347
2018-07-24,2347
2018-07-25,2238
2018-07-26,2238
2018-07-27,2165
2018-07-28,2165
2018-07-29,2165
2018-07-30,2100
2018-07-31,2100
2018-08-01,2133
2018-08-02,2133
2018-08-03,2133
2018-08-04,2186
2018-08-05,2186
2018-08-06,2210
2018-08-07,2210
2018-08-08,2191
2018-08-09,2191
2018-08-10,2191
2018-08-11,2150
2018-08-12,2150
2018-08-14,2247
2018-08-16,2357
2018-08-17,2357
2018-08-18,2474
2018-08-19,2474
2018-08-20,2579
2018-08-21,2579
2018-08-22,2579
2018-08-23,2549
2018-08-24,2549
2018-08-25,2554
2018-08-26,2554
2018-08-27,2554
2018-08-28,2591
2018-08-29,2591
2018-08-30,2591
2018-08-31,2514
2018-09-01,2514
2018-09-02,2514
2018-09-03,2479
2018-09-04,2479
2018-09-05,2470
2018-09-06,2470
2018-09-07,2470
2018-09-08,2444
2018-09-09,2444
2018-09-10,2444
2018-09-11,2338
2018-09-12,2338
2018-09-13,2338
2018-09-14,2237
2018-09-15,2237
2018-09-16,2237
2018-09-17,2249
2018-09-18,2249
2018-09-19,2303
2018-09-20,2303
2018-09-21,2303
2018-09-22,2187
2018-09-23,2187
2018-09-24,2187
2018-09-25,2082
2018-09-26,2082
2018-09-27,2082
2018-09-28,1977
2018-09-29,1977
2018-09-30,1977
2018-10-02,1882
2018-10-03,1882
2018-10-04,1806
2018-10-05,1806
2018-10-06,1806
2018-10-07,1716
2018-10-08,1716
2018-10-09,1716
2018-10-10,1630
2018-10-11,1630
2018-10-12,1630
2018-10-13,1550
2018-10-14,1550
2018-10-15,1550
2018-10-16,1479
2018-10-17,1479
2018-10-18,1479
2018-10-19,1410
2018-10-20,1410
2018-10-21,1410
2018-10-22,1371
2018-10-23,1371
2018-10-24,1371
2018-10-25,1371
2018-10-26,1342
2018-10-27,1342
2018-10-28,1289
2018-10-29,1289
2018-10-30,1289
2018-10-31,1226
2018-11-01,1226
2018-11-03,1164
2018-11-04,1164
2018-11-05,1170
2018-11-06,1170
2018-11-07,1170
2018-11-08,1176
2018-11-09,1176
2018-11-10,1192
2018-11-11,1192
2018-11-12,1192
2018-11-13,1210
2018-11-14,1210
2018-11-15,1210
2018-11-16,1227
2018-11-17,1227
2018-11-18,1227
2018-11-19,1241
2018-11-20,1241
2018-11-21,1270
2018-11-22,1270
2018-11-23,1298
2018-11-24,1298
2018-11-25,1321
2018-11-26,1321
2018-11-27,1321
2018-11-28,1355
2018-11-29,1355
2018-12-01,1375
2018-12-02,1375
2018-12-03,1375
2018-12-04,1424
2018-12-05,1424
2018-12-07,1462
2018-12-09,1526
2018-12-10,1526
2018-12-11,1500
2018-12-12,1500
2018-12-13,1556
2018-12-14,1556
2018-12-15,1556
2018-12-16,1579
2018-12-17,1579
2018-12-18,1579
2018-12-19,1534
2018-12-20,1534
2018-12-21,1496
2018-12-22,1496
2018-12-23,1435
2018-12-24,1435
2018-12-25,1435
2018-12-26,1378
2018-12-27,1378
2018-12-28,1378
2018-12-29,1378
2018-12-30,1378
2018-12-31,1378
2019-01-01,1317
2019-01-02,1317
2019-01-03,1271
2019-01-04,1271
2019-01-05,1225
2019-01-06,1166
2019-01-08,1166
2019-01-10,1113
2019-01-11,1076
2019-01-12,1076
2019-01-13,1051
2019-01-14,1051
2019-01-15,1001
2019-01-16,1001
2019-01-17,1001
2019-01-18,995
2019-01-19,995
2019-01-20,971
2019-01-21,971
2019-01-22,971
2019-01-23,931
2019-01-24,931
2019-01-25,914
2019-01-26,914
2019-01-27,920
2019-01-28,920
2019-01-29,934
2019-01-30,934
2019-01-31,934
2019-02-01,959
2019-02-02,959
2019-02-03,961
2019-02-04,961
2019-02-05,961
2019-02-06,994
2019-02-07,994
2019-02-08,1014
2019-02-09,1014
2019-02-10,1014
2019-02-11,1010
2019-02-12,1010
2019-02-13,1010
2019-02-14,1022
2019-02-15,1022
2019-02-16,1051
2019-02-17,1051
2019-02-18,1051
2019-02-19,1085
2019-02-20,1085
2019-02-21,1085
2019-02-22,1096
2019-02-23,1096
2019-02-24,1100
2019-02-25,1100
2019-02-26,1100
2019-02-27,1097
2019-02-28,1097
2019-03-01,1097
2019-03-02,1100
2019-03-03,1100
2019-03-04,1063
2019-03-05,1063
2019-03-06,1063
2019-03-07,1066
2019-03-08,1066
2019-03-09,1066
2019-03-10,1066
2019-03-11,1102
2019-03-12,1102
2019-03-13,1102
2019-03-14,1136
2019-03-15,1136
2019-03-16,1136
2019-03-17,1146
2019-03-18,1146
2019-03-19,1146
2019-03-20,1146
2019-03-21,1170
2019-03-22,1170
2019-03-23,1170
2019-03-24,1167
2019-03-25,1167
2019-03-26,1167
2019-03-27,1167
2019-03-28,1179
2019-03-29,1179
2019-03-30,1179
2019-03-31,1179
2019-04-01,1169
2019-04-02,1169
2019-04-03,1169
2019-04-04,1135
2019-04-05,1135
2019-04-06,1135
2019-04-07,1118
