date_obj,Pastry%20dough price
2016-08-24,244
2016-08-25,249
2016-08-26,249
2016-08-28,249
2016-08-31,249
2016-09-01,249
2016-09-02,249
2016-09-03,249
2016-09-04,249
2016-09-05,254
2016-09-06,254
2016-09-07,254
2016-09-08,254
2016-09-09,254
2016-09-10,254
2016-09-11,254
2016-09-12,254
2016-09-13,254
2016-09-14,254
2016-09-15,254
2016-09-16,257
2016-09-17,257
2016-09-18,257
2016-09-19,257
2016-09-20,257
2016-09-21,257
2016-09-22,257
2016-09-23,257
2016-09-24,257
2016-09-25,257
2016-09-26,257
2016-09-27,257
2016-09-28,260
2016-09-29,260
2016-09-30,260
2016-10-01,260
2016-10-02,260
2016-10-03,260
2016-10-04,260
2016-10-05,260
2016-10-06,260
2016-10-07,260
2016-10-08,260
2016-10-09,260
2016-10-10,260
2016-10-11,260
2016-10-12,260
2016-10-13,260
2016-10-14,260
2016-10-15,260
2016-10-16,260
2016-10-17,260
2016-10-18,260
2016-10-19,261
2016-10-20,261
2016-10-21,261
2016-10-22,261
2016-10-23,261
2016-10-24,261
2016-10-25,261
2016-10-26,261
2016-10-27,261
2016-10-28,261
2016-10-29,262
2016-10-30,262
2016-10-31,262
2016-11-01,262
2016-11-02,262
2016-11-03,262
2016-11-04,262
2016-11-05,262
2016-11-06,262
2016-11-07,262
2016-11-08,262
2016-11-09,269
2016-11-10,269
2016-11-11,269
2016-11-12,269
2016-11-13,269
2016-11-14,269
2016-12-07,272
2016-12-08,273
2016-12-09,273
2016-12-10,273
2016-12-11,273
2016-12-12,273
2016-12-13,273
2016-12-14,273
2016-12-15,273
2016-12-16,273
2016-12-17,273
2016-12-18,273
2016-12-19,273
2016-12-20,269
2016-12-21,269
2016-12-22,269
2016-12-23,269
2016-12-24,269
2016-12-25,269
2016-12-26,269
2016-12-27,269
2016-12-28,269
2016-12-29,269
2016-12-30,269
2016-12-31,269
2017-01-01,262
2017-01-02,262
2017-01-03,262
2017-01-04,262
2017-01-05,262
2017-01-06,262
2017-01-07,262
2017-01-08,262
2017-01-09,262
2017-01-10,255
2017-01-11,255
2017-01-12,255
2017-01-13,255
2017-01-14,255
2017-01-15,255
2017-01-16,255
2017-01-17,255
2017-01-18,255
2017-01-19,246
2017-01-20,246
2017-01-21,246
2017-01-22,246
2017-01-27,245
2017-01-28,245
2017-01-29,245
2017-01-30,245
2017-01-31,245
2017-02-01,245
2017-02-02,245
2017-02-03,248
2017-02-04,248
2017-02-05,248
2017-02-06,248
2017-02-07,248
2017-02-08,248
2017-02-09,248
2017-02-10,248
2017-02-11,238
2017-02-12,238
2017-02-13,238
2017-02-14,238
2017-02-15,238
2017-02-16,238
2017-02-18,238
2017-02-19,238
2017-02-20,238
2017-02-21,234
2017-02-22,234
2017-02-23,234
2017-02-24,234
2017-02-25,234
2017-02-26,234
2017-02-27,234
2017-02-28,234
2017-03-01,234
2017-03-02,234
2017-03-03,234
2017-03-04,234
2017-03-05,232
2017-03-06,232
2017-03-07,232
2017-03-08,232
2017-03-09,232
2017-03-10,232
2017-03-11,232
2017-03-12,232
2017-03-13,232
2017-03-14,232
2017-03-15,231
2017-03-16,231
2017-03-17,231
2017-03-18,231
2017-03-19,231
2017-03-20,231
2017-03-21,231
2017-03-22,231
2017-03-23,231
2017-03-24,231
2017-03-25,239
2017-03-26,239
2017-03-27,239
2017-03-28,239
2017-03-29,239
2017-03-30,239
2017-03-31,239
2017-04-01,239
2017-04-02,245
2017-04-03,245
2017-04-04,245
2017-04-12,245
2017-04-13,245
2017-04-14,245
2017-04-15,245
2017-04-16,245
2017-04-17,245
2017-04-18,245
2017-04-19,245
2017-04-20,245
2017-04-21,245
2017-04-22,238
2017-04-23,238
2017-04-24,238
2017-04-25,238
2017-04-26,238
2017-04-27,238
2017-04-28,238
2017-04-29,238
2017-04-30,228
2017-05-01,228
2017-05-02,228
2017-05-03,228
2017-05-04,228
2017-05-05,228
2017-05-06,228
2017-05-07,226
2017-05-08,226
2017-05-09,226
2017-05-10,226
2017-05-11,226
2017-05-12,226
2017-05-13,226
2017-05-14,226
2017-05-15,226
2017-05-16,231
2017-05-17,231
2017-05-18,231
2017-05-19,231
2017-05-20,231
2017-05-21,231
2017-05-22,231
2017-05-23,231
2017-05-24,231
2017-05-25,231
2017-05-26,220
2017-05-27,220
2017-05-28,220
2017-05-29,220
2017-05-30,220
2017-05-31,220
2017-06-01,220
2017-06-02,220
2017-06-03,218
2017-06-06,218
2017-06-07,218
2017-06-08,218
2017-06-09,218
2017-06-10,218
2017-06-11,212
2017-06-12,212
2017-06-13,212
2017-06-14,212
2017-06-15,212
2017-06-16,212
2017-06-17,212
2017-06-18,205
2017-06-19,205
2017-06-20,205
2017-06-21,205
2017-06-22,205
2017-06-23,205
2017-06-24,205
2017-06-25,205
2017-06-26,205
2017-06-27,205
2017-06-28,201
2017-06-29,201
2017-06-30,201
2017-07-01,201
2017-07-02,201
2017-07-03,201
2017-07-04,201
2017-07-05,201
2017-07-06,203
2017-07-07,203
2017-07-08,203
2017-07-13,203
2017-07-14,201
2017-07-15,201
2017-07-16,201
2017-07-17,201
2017-07-18,201
2017-07-19,201
2017-07-20,201
2017-07-21,199
2017-07-22,199
2017-07-23,199
2017-07-24,199
2017-07-25,199
2017-07-26,199
2017-07-27,199
2017-07-28,199
2017-07-29,199
2017-07-30,199
2017-07-31,199
2017-08-01,199
2017-08-02,199
2017-08-03,199
2017-08-04,202
2017-08-05,202
2017-08-06,202
2017-08-09,202
2017-08-10,202
2017-08-11,202
2017-08-12,202
2017-08-13,202
2017-08-14,202
2017-08-15,202
2017-08-17,200
2017-08-18,200
2017-08-19,200
2017-08-20,200
2017-08-21,194
2017-08-22,194
2017-08-23,194
2017-08-24,194
2017-08-25,194
2017-08-26,194
2017-08-27,194
2017-08-28,194
2017-08-29,194
2017-08-30,194
2017-08-31,194
2017-09-01,194
2017-09-02,189
2017-09-03,189
2017-09-04,189
2017-09-05,189
2017-09-06,189
2017-09-07,189
2017-09-08,187
2017-09-09,187
2017-09-10,187
2017-09-11,187
2017-09-12,182
2017-09-13,182
2017-09-14,182
2017-09-15,182
2017-09-16,181
2017-09-17,181
2017-09-19,181
2017-09-20,183
2017-09-21,183
2017-09-22,183
2017-09-23,183
2017-09-24,183
2017-09-25,183
2017-09-26,185
2017-09-27,185
2017-09-28,185
2017-09-29,185
2017-09-30,185
2017-10-01,185
2017-10-02,185
2017-10-03,182
2017-10-04,182
2017-10-05,182
2017-10-06,182
2017-10-07,182
2017-10-08,179
2017-10-09,179
2017-10-10,179
2017-10-11,179
2017-10-12,179
2017-10-13,179
2017-10-14,176
2017-10-15,176
2017-10-16,176
2017-10-17,176
2017-10-18,176
2017-10-19,176
2017-10-20,176
2017-10-21,178
2017-10-22,178
2017-10-23,178
2017-10-24,178
2017-10-25,178
2017-10-26,172
2017-10-27,172
2017-10-28,172
2017-10-29,172
2017-10-30,172
2017-10-31,172
2017-11-01,172
2017-11-02,172
2017-11-03,165
2017-11-04,165
2017-11-05,165
2017-11-06,165
2017-11-07,165
2017-11-08,165
2017-11-09,157
2017-11-10,157
2017-11-11,157
2017-11-12,157
2017-11-13,157
2017-11-14,157
2017-11-15,157
2017-11-16,157
2017-11-17,157
2017-11-18,160
2017-11-19,160
2017-11-20,160
2017-11-21,160
2017-11-22,160
2017-11-23,160
2017-11-24,160
2017-11-25,160
2017-11-26,163
2017-11-27,163
2017-11-28,163
2017-11-29,163
2017-11-30,163
2017-12-01,163
2017-12-02,163
2017-12-03,163
2017-12-04,163
2017-12-05,169
2017-12-06,169
2017-12-07,169
2017-12-08,169
2017-12-09,169
2017-12-10,169
2017-12-11,169
2017-12-12,169
2017-12-14,177
2017-12-15,177
2017-12-16,177
2017-12-17,177
2017-12-18,177
2017-12-19,177
2017-12-20,177
2017-12-21,184
2017-12-22,184
2017-12-23,184
2017-12-24,184
2017-12-25,184
2017-12-26,184
2017-12-27,184
2017-12-28,184
2017-12-29,189
2017-12-30,189
2017-12-31,189
2018-01-01,189
2018-01-02,189
2018-01-03,189
2018-01-04,189
2018-01-05,186
2018-01-06,186
2018-01-07,186
2018-01-08,186
2018-01-09,186
2018-01-10,186
2018-01-11,186
2018-01-12,179
2018-01-13,179
2018-01-14,179
2018-01-15,179
2018-01-16,179
2018-01-17,172
2018-01-18,172
2018-01-19,172
2018-01-20,172
2018-01-21,172
2018-01-22,172
2018-01-23,167
2018-01-24,167
2018-01-25,167
2018-01-26,167
2018-01-27,168
2018-01-28,168
2018-01-29,168
2018-01-31,171
2018-02-01,171
2018-02-02,171
2018-02-03,171
2018-02-04,171
2018-02-05,172
2018-02-06,172
2018-02-07,172
2018-02-08,172
2018-02-09,166
2018-02-10,166
2018-02-11,166
2018-02-12,166
2018-02-13,166
2018-02-14,166
2018-02-15,166
2018-02-16,166
2018-02-17,168
2018-02-18,168
2018-02-19,168
2018-02-20,168
2018-02-21,168
2018-02-22,168
2018-02-23,168
2018-02-24,168
2018-02-25,170
2018-02-26,170
2018-02-27,170
2018-03-01,162
2018-03-02,162
2018-03-03,162
2018-03-04,162
2018-03-05,167
2018-03-06,167
2018-03-07,167
2018-03-08,165
2018-03-09,165
2018-03-10,165
2018-03-11,165
2018-03-12,170
2018-03-13,170
2018-03-14,170
2018-03-15,170
2018-03-16,170
2018-03-17,171
2018-03-18,171
2018-03-19,171
2018-03-20,171
2018-03-21,172
2018-03-23,172
2018-03-24,172
2018-03-26,178
2018-03-27,178
2018-03-28,178
2018-03-29,178
2018-03-30,186
2018-03-31,186
2018-04-01,186
2018-04-02,186
2018-04-03,195
2018-04-04,195
2018-04-05,195
2018-04-06,195
2018-04-08,204
2018-04-09,204
2018-04-10,204
2018-04-11,214
2018-04-12,214
2018-04-13,214
2018-04-14,214
2018-04-15,224
2018-04-16,224
2018-04-17,224
2018-04-18,224
2018-04-19,224
2018-04-20,220
2018-04-21,220
2018-04-22,220
2018-04-23,220
2018-04-24,220
2018-04-25,220
2018-04-26,220
2018-04-27,220
2018-04-28,214
2018-04-29,214
2018-04-30,214
2018-05-01,214
2018-05-02,214
2018-05-03,213
2018-05-04,213
2018-05-05,213
2018-05-06,213
2018-05-07,213
2018-05-08,210
2018-05-09,210
2018-05-10,210
2018-05-11,210
2018-05-12,214
2018-05-13,214
2018-05-14,214
2018-05-15,214
2018-05-16,214
2018-05-17,214
2018-05-18,223
2018-05-19,223
2018-05-20,223
2018-05-21,223
2018-05-22,223
2018-05-23,223
2018-05-24,223
2018-05-25,223
2018-05-26,223
2018-05-27,230
2018-05-28,230
2018-05-29,230
2018-05-30,230
2018-05-31,237
2018-06-01,237
2018-06-02,237
2018-06-03,237
2018-06-04,237
2018-06-05,240
2018-06-06,240
2018-06-07,240
2018-06-08,240
2018-06-09,240
2018-06-10,229
2018-06-11,229
2018-06-12,229
2018-06-13,229
2018-06-14,222
2018-06-15,222
2018-06-16,222
2018-06-17,222
2018-06-18,222
2018-06-19,219
2018-06-20,219
2018-06-21,219
2018-06-22,219
2018-06-23,219
2018-06-24,211
2018-06-25,211
2018-06-26,211
2018-06-27,211
2018-06-28,211
2018-06-29,211
2018-06-30,200
2018-07-01,200
2018-07-02,200
2018-07-03,200
2018-07-04,200
2018-07-05,200
2018-07-06,190
2018-07-07,190
2018-07-08,190
2018-07-09,190
2018-07-10,181
2018-07-11,181
2018-07-12,181
2018-07-13,181
2018-07-14,181
2018-07-15,181
2018-07-16,181
2018-07-17,177
2018-07-18,177
2018-07-19,177
2018-07-20,177
2018-07-21,177
2018-07-22,177
2018-07-23,177
2018-07-24,177
2018-07-25,177
2018-07-26,177
2018-07-27,179
2018-07-28,179
2018-07-29,179
2018-07-30,178
2018-07-31,178
2018-08-01,178
2018-08-02,179
2018-08-03,179
2018-08-04,179
2018-08-05,179
2018-08-06,177
2018-08-07,177
2018-08-08,177
2018-08-09,177
2018-08-10,182
2018-08-11,182
2018-08-12,182
2018-08-14,186
2018-08-16,186
2018-08-17,190
2018-08-18,190
2018-08-19,190
2018-08-20,188
2018-08-21,188
2018-08-22,188
2018-08-23,188
2018-08-24,189
2018-08-25,189
2018-08-26,189
2018-08-27,189
2018-08-28,187
2018-08-29,187
2018-08-30,187
2018-08-31,187
2018-09-01,188
2018-09-02,188
2018-09-03,188
2018-09-04,188
2018-09-05,182
2018-09-06,182
2018-09-07,182
2018-09-08,182
2018-09-09,182
2018-09-10,185
2018-09-11,185
2018-09-12,185
2018-09-13,185
2018-09-14,189
2018-09-15,189
2018-09-16,189
2018-09-17,189
2018-09-18,192
2018-09-19,192
2018-09-20,192
2018-09-21,192
2018-09-22,195
2018-09-23,195
2018-09-24,195
2018-09-25,195
2018-09-26,196
2018-09-27,196
2018-09-28,196
2018-09-29,196
2018-09-30,196
2018-10-02,199
2018-10-03,199
2018-10-04,199
2018-10-05,199
2018-10-06,204
2018-10-07,204
2018-10-08,204
2018-10-09,204
2018-10-10,204
2018-10-11,206
2018-10-12,206
2018-10-13,206
2018-10-14,206
2018-10-15,199
2018-10-16,199
2018-10-17,199
2018-10-18,199
2018-10-19,198
2018-10-20,198
2018-10-21,198
2018-10-22,198
2018-10-23,204
2018-10-24,204
2018-10-25,204
2018-10-26,204
2018-10-27,212
2018-10-28,212
2018-10-29,212
2018-10-30,208
2018-10-31,208
2018-11-01,217
2018-11-03,221
2018-11-04,230
2018-11-05,234
2018-11-06,228
2018-11-07,230
2018-11-08,227
2018-11-09,223
2018-11-10,232
2018-11-11,240
2018-11-12,249
2018-11-13,247
2018-11-15,247
2018-11-16,248
2018-11-17,248
2018-11-18,246
2018-11-19,251
2018-11-20,251
2018-11-21,249
2018-11-22,248
2018-11-23,248
2018-11-24,256
2018-11-25,266
2018-11-26,274
2018-11-27,265
2018-11-28,252
2018-11-29,244
2018-12-01,243
2018-12-02,235
2018-12-03,235
2018-12-04,228
2018-12-05,220
2018-12-07,209
2018-12-09,198
2018-12-10,188
2018-12-11,188
2018-12-12,182
2018-12-13,182
2018-12-14,182
2018-12-15,182
2018-12-16,184
2018-12-17,184
2018-12-18,184
2018-12-19,184
2018-12-20,182
2018-12-21,182
2018-12-22,182
2018-12-23,182
2018-12-24,181
2018-12-25,181
2018-12-26,181
2018-12-27,178
2018-12-28,178
2018-12-29,174
2018-12-30,174
2018-12-31,170
2019-01-01,170
2019-01-02,170
2019-01-03,170
2019-01-04,169
2019-01-05,168
2019-01-06,160
2019-01-08,153
2019-01-10,150
2019-01-11,150
2019-01-12,152
2019-01-13,152
2019-01-14,150
2019-01-15,150
2019-01-16,148
2019-01-17,148
2019-01-18,146
2019-01-19,151
2019-01-20,154
2019-01-21,154
2019-01-22,156
2019-01-23,156
2019-01-24,153
2019-01-25,153
2019-01-26,149
2019-01-27,149
2019-01-29,153
2019-01-30,153
2019-01-31,148
2019-02-01,148
2019-02-02,146
2019-02-03,146
2019-02-04,147
2019-02-05,147
2019-02-06,147
2019-02-07,148
2019-02-08,148
2019-02-09,148
2019-02-10,143
2019-02-11,143
2019-02-12,143
2019-02-13,142
2019-02-14,142
2019-02-15,142
2019-02-16,141
2019-02-17,141
2019-02-18,141
2019-02-19,136
2019-02-20,136
2019-02-21,129
2019-02-22,129
2019-02-23,126
2019-02-24,126
2019-02-25,129
2019-02-26,129
2019-02-27,129
2019-02-28,129
2019-03-01,129
2019-03-02,125
2019-03-03,125
2019-03-04,126
2019-03-05,126
2019-03-06,127
2019-03-07,127
2019-03-08,127
2019-03-09,122
2019-03-10,122
2019-03-11,122
2019-03-12,123
2019-03-13,123
2019-03-14,127
2019-03-15,127
2019-03-16,127
2019-03-17,124
2019-03-18,124
2019-03-19,124
2019-03-20,124
2019-03-21,124
2019-03-22,124
2019-03-23,125
2019-03-24,125
2019-03-25,125
2019-03-26,126
2019-03-27,126
2019-03-28,126
2019-03-29,133
2019-03-30,133
2019-03-31,133
2019-04-01,136
2019-04-02,136
2019-04-03,136
2019-04-04,134
2019-04-05,134
2019-04-06,134
2019-04-07,129
2019-04-08,129
2019-04-09,124
2019-04-10,124
2019-04-11,124
2019-04-12,126
2019-04-13,126
2019-04-14,126
2019-04-15,128
2019-04-16,128
2019-04-17,128
2019-04-18,127
2019-04-19,127
2019-04-20,127
2019-04-21,130
2019-04-22,130
2019-04-23,130
2019-04-24,129
2019-04-25,129
2019-04-26,134
2019-04-27,134
2019-04-28,134
2019-04-29,134
2019-04-30,137
2019-05-01,137
2019-05-02,137
2019-05-03,143
2019-05-04,143
2019-05-05,143
2019-05-06,138
2019-05-07,138
2019-05-08,138
2019-05-09,135
2019-05-10,135
2019-05-11,135
2019-05-12,135
2019-05-13,135
2019-05-14,135
2019-05-15,139
2019-05-16,139
2019-05-17,139
2019-05-18,145
2019-05-19,145
2019-05-20,145
2019-05-21,148
2019-05-22,148
2019-05-23,148
2019-05-24,154
2019-05-25,154
2019-05-26,160
2019-05-27,160
2019-05-28,155
2019-05-29,155
2019-05-30,155
2019-05-31,153
2019-06-01,153
2019-06-02,153
2019-06-03,148
2019-06-04,148
2019-06-05,148
2019-06-06,148
2019-06-07,145
2019-06-08,145
2019-06-09,145
2019-06-10,145
2019-06-11,138
2019-06-12,138
2019-06-13,138
2019-06-14,133
2019-06-15,133
2019-06-16,133
2019-06-17,133
2019-06-18,132
2019-06-19,132
2019-06-20,132
2019-06-21,134
2019-06-22,134
2019-06-23,134
2019-06-24,134
2019-06-25,137
2019-06-26,137
2019-06-27,137
2019-06-28,137
2019-06-29,136
2019-06-30,136
2019-07-01,136
2019-07-02,136
2019-07-03,136
2019-07-04,136
2019-07-05,136
2019-07-06,136
2019-07-07,140
2019-07-08,140
2019-07-09,140
2019-07-10,142
2019-07-11,142
2019-07-12,142
2019-07-13,142
2019-07-14,149
2019-07-15,149
2019-07-16,149
2019-07-17,152
2019-07-18,152
2019-07-19,152
2019-07-20,152
2019-07-21,152
2019-07-22,157
2019-07-23,157
2019-07-24,157
2019-07-25,157
2019-07-26,157
2019-07-27,158
2019-07-28,158
2019-07-29,158
2019-07-30,160
2019-07-31,160
2019-08-01,160
2019-08-02,166
2019-08-03,166
2019-08-04,172
2019-08-05,172
2019-08-06,172
2019-08-07,174
2019-08-08,174
2019-08-09,174
2019-08-10,174
2019-08-11,178
2019-08-12,178
2019-08-13,178
2019-08-14,178
2019-08-15,178
2019-08-16,178
2019-08-17,178
2019-08-18,178
2019-08-19,178
2019-08-20,178
2019-08-21,181
2019-08-22,181
2019-08-23,181
2019-08-24,181
2019-08-24,181
2019-08-25,174
2019-08-25,174
2019-08-26,174
2019-08-26,174
2019-08-27,174
2019-08-27,174
2019-08-28,168
2019-08-29,168
2019-08-30,168
2019-08-31,167
2019-09-01,167
2019-09-02,167
2019-09-03,174
2019-09-04,174
2019-09-05,174
