date_obj,Raw%20bass price
2016-06-28,463
2016-06-29,463
2016-06-30,463
2016-07-01,463
2016-07-02,463
2016-07-03,463
2016-07-04,463
2016-07-05,463
2016-07-06,453
2016-07-07,453
2016-07-08,453
2016-07-09,453
2016-07-10,453
2016-07-11,453
2016-07-12,453
2016-07-13,453
2016-07-14,453
2016-07-15,463
2016-07-16,463
2016-07-17,463
2016-07-18,463
2016-07-23,463
2016-07-24,463
2016-07-25,473
2016-07-26,473
2016-07-27,473
2016-07-28,473
2016-07-29,473
2016-07-30,473
2016-07-31,473
2016-08-01,473
2016-08-02,473
2016-08-03,473
2016-08-04,473
2016-08-05,461
2016-08-06,461
2016-08-07,461
2016-08-08,461
2016-08-09,461
2016-08-10,461
2016-08-11,461
2016-08-12,461
2016-08-13,461
2016-08-14,461
2016-08-15,461
2016-08-16,446
2016-08-17,446
2016-08-18,446
2016-08-19,446
2016-08-20,446
2016-08-21,446
2016-08-22,446
2016-08-23,446
2016-08-24,446
2016-08-25,446
2016-08-26,446
2016-08-28,442
2016-08-31,442
2016-09-01,442
2016-09-02,442
2016-09-03,442
2016-09-04,442
2016-09-05,442
2016-09-06,442
2016-09-07,442
2016-09-08,442
2016-09-09,442
2016-09-10,439
2016-09-11,439
2016-09-12,439
2016-09-13,439
2016-09-14,439
2016-09-15,439
2016-09-16,439
2016-09-17,439
2016-09-18,424
2016-09-19,424
2016-09-20,424
2016-09-21,424
2016-09-22,424
2016-09-23,424
2016-09-24,424
2016-09-25,408
2016-09-26,408
2016-09-27,408
2016-09-28,408
2016-09-29,408
2016-09-30,408
2016-10-01,408
2016-10-02,390
2016-10-03,390
2016-10-04,390
2016-10-05,390
2016-10-06,390
2016-10-07,390
2016-10-08,390
2016-10-09,390
2016-10-10,371
2016-10-11,371
2016-10-12,371
2016-10-13,371
2016-10-14,371
2016-10-15,371
2016-10-16,361
2016-10-17,361
2016-10-18,361
2016-10-19,361
2016-10-20,361
2016-10-21,361
2016-10-22,361
2016-10-23,362
2016-10-24,362
2016-10-25,362
2016-10-26,362
2016-10-27,362
2016-10-28,362
2016-10-29,362
2016-10-30,351
2016-10-31,351
2016-11-01,351
2016-11-02,351
2016-11-03,351
2016-11-04,351
2016-11-05,351
2016-11-06,336
2016-11-07,336
2016-11-08,336
2016-11-09,336
2016-11-10,336
2016-11-11,336
2016-11-12,336
2016-11-13,329
2016-11-14,329
2016-12-08,311
2016-12-09,311
2016-12-10,311
2016-12-11,301
2016-12-12,301
2016-12-13,301
2016-12-14,301
2016-12-15,301
2016-12-16,290
2016-12-17,290
2016-12-18,290
2016-12-19,290
2016-12-20,277
2016-12-21,277
2016-12-22,277
2016-12-23,277
2016-12-24,277
2016-12-25,264
2016-12-26,264
2016-12-27,264
2016-12-28,264
2016-12-29,254
2016-12-30,254
2016-12-31,254
2017-01-01,254
2017-01-02,248
2017-01-03,248
2017-01-04,248
2017-01-05,248
2017-01-06,237
2017-01-07,237
2017-01-08,237
2017-01-09,237
2017-01-10,235
2017-01-11,235
2017-01-12,235
2017-01-13,235
2017-01-14,226
2017-01-15,226
2017-01-16,226
2017-01-17,215
2017-01-18,215
2017-01-19,215
2017-01-20,215
2017-01-21,208
2017-01-22,208
2017-01-27,204
2017-01-28,204
2017-01-29,200
2017-01-30,200
2017-01-31,200
2017-02-01,200
2017-02-02,197
2017-02-03,197
2017-02-04,197
2017-02-05,197
2017-02-06,195
2017-02-07,195
2017-02-08,195
2017-02-09,195
2017-02-10,194
2017-02-11,194
2017-02-12,194
2017-02-13,191
2017-02-14,191
2017-02-15,191
2017-02-16,191
2017-02-18,191
2017-02-19,191
2017-02-20,195
2017-02-21,195
2017-02-22,195
2017-02-23,195
2017-02-24,195
2017-02-25,195
2017-02-26,195
2017-02-27,195
2017-02-28,195
2017-03-01,202
2017-03-02,202
2017-03-03,202
2017-03-04,202
2017-03-05,209
2017-03-06,209
2017-03-07,209
2017-03-08,209
2017-03-09,215
2017-03-10,215
2017-03-11,215
2017-03-12,216
2017-03-13,216
2017-03-14,216
2017-03-15,225
2017-03-16,225
2017-03-17,225
2017-03-18,225
2017-03-19,228
2017-03-20,228
2017-03-21,228
2017-03-22,228
2017-03-23,223
2017-03-24,223
2017-03-25,223
2017-03-26,223
2017-03-27,218
2017-03-28,218
2017-03-29,218
2017-03-30,218
2017-03-31,220
2017-04-01,220
2017-04-02,220
2017-04-03,220
2017-04-04,224
2017-04-12,232
2017-04-13,232
2017-04-14,232
2017-04-15,238
2017-04-16,238
2017-04-17,238
2017-04-18,246
2017-04-19,246
2017-04-20,246
2017-04-21,246
2017-04-22,256
2017-04-23,256
2017-04-24,256
2017-04-25,251
2017-04-26,251
2017-04-27,251
2017-04-28,251
2017-04-29,243
2017-04-30,243
2017-05-01,243
2017-05-02,243
2017-05-03,231
2017-05-04,231
2017-05-05,231
2017-05-06,231
2017-05-07,223
2017-05-08,223
2017-05-09,223
2017-05-10,223
2017-05-11,232
2017-05-12,232
2017-05-13,232
2017-05-14,232
2017-05-15,238
2017-05-16,238
2017-05-17,238
2017-05-18,238
2017-05-19,238
2017-05-20,240
2017-05-21,240
2017-05-22,240
2017-05-23,240
2017-05-24,250
2017-05-25,250
2017-05-26,250
2017-05-27,250
2017-05-28,258
2017-05-29,258
2017-05-30,258
2017-05-31,258
2017-06-01,257
2017-06-02,257
2017-06-03,257
2017-06-06,255
2017-06-07,255
2017-06-08,255
2017-06-09,257
2017-06-10,257
2017-06-11,257
2017-06-12,264
2017-06-13,264
2017-06-14,264
2017-06-15,264
2017-06-16,273
2017-06-17,273
2017-06-18,273
2017-06-19,273
2017-06-20,268
2017-06-21,268
2017-06-22,268
2017-06-23,268
2017-06-24,268
2017-06-25,273
2017-06-26,273
2017-06-27,273
2017-06-28,273
2017-06-29,273
2017-06-30,273
2017-07-01,273
2017-07-02,273
2017-07-03,273
2017-07-04,275
2017-07-05,275
2017-07-06,275
2017-07-07,275
2017-07-08,275
2017-07-13,277
2017-07-14,268
2017-07-15,268
2017-07-16,268
2017-07-17,268
2017-07-18,270
2017-07-19,270
2017-07-20,270
2017-07-21,270
2017-07-22,262
2017-07-23,262
2017-07-24,262
2017-07-25,262
2017-07-26,252
2017-07-27,252
2017-07-28,252
2017-07-29,252
2017-07-30,242
2017-07-31,242
2017-08-01,242
2017-08-02,242
2017-08-03,235
2017-08-04,235
2017-08-05,235
2017-08-06,235
2017-08-09,227
2017-08-10,227
2017-08-11,220
2017-08-12,220
2017-08-13,220
2017-08-14,220
2017-08-15,214
2017-08-16,214
2017-08-17,214
2017-08-18,214
2017-08-19,217
2017-08-20,217
2017-08-22,217
2017-08-23,217
2017-08-24,217
2017-08-25,217
2017-08-26,212
2017-08-27,212
2017-08-28,212
2017-08-29,212
2017-08-30,219
2017-08-31,219
2017-09-01,219
2017-09-02,219
2017-09-03,219
2017-09-04,217
2017-09-05,217
2017-09-06,217
2017-09-07,217
2017-09-08,214
2017-09-09,214
2017-09-10,214
2017-09-11,214
2017-09-12,207
2017-09-13,207
2017-09-14,207
2017-09-15,207
2017-09-16,198
2017-09-17,198
2017-09-19,198
2017-09-20,195
2017-09-21,195
2017-09-22,195
2017-09-23,195
2017-09-24,195
2017-09-25,195
2017-09-26,195
2017-09-27,195
2017-09-28,195
2017-09-29,197
2017-09-30,197
2017-10-01,197
2017-10-02,197
2017-10-03,197
2017-10-04,190
2017-10-05,190
2017-10-06,190
2017-10-07,190
2017-10-08,182
2017-10-09,182
2017-10-10,182
2017-10-11,182
2017-10-12,175
2017-10-13,175
2017-10-14,175
2017-10-15,175
2017-10-16,169
2017-10-17,169
2017-10-18,169
2017-10-19,169
2017-10-20,169
2017-10-21,164
2017-10-22,164
2017-10-23,164
2017-10-24,164
2017-10-25,160
2017-10-26,160
2017-10-27,160
2017-10-28,160
2017-10-29,154
2017-10-30,154
2017-10-31,154
2017-11-01,154
2017-11-02,150
2017-11-03,150
2017-11-04,150
2017-11-05,150
2017-11-06,146
2017-11-07,146
2017-11-08,146
2017-11-09,146
2017-11-10,143
2017-11-11,143
2017-11-12,143
2017-11-13,143
2017-11-14,138
2017-11-15,138
2017-11-16,138
2017-11-17,138
2017-11-18,138
2017-11-19,133
2017-11-20,133
2017-11-21,133
2017-11-22,133
2017-11-23,129
2017-11-24,129
2017-11-25,129
2017-11-26,129
2017-11-27,129
2017-11-28,125
2017-11-29,125
2017-11-30,125
2017-12-01,125
2017-12-02,127
2017-12-03,127
2017-12-04,127
2017-12-05,127
2017-12-06,120
2017-12-07,120
2017-12-08,120
2017-12-09,120
2017-12-10,118
2017-12-11,118
2017-12-12,118
2017-12-14,118
2017-12-15,116
2017-12-16,116
2017-12-17,116
2017-12-18,116
2017-12-19,119
2017-12-20,119
2017-12-21,119
2017-12-22,119
2017-12-23,116
2017-12-24,116
2017-12-25,116
2017-12-26,116
2017-12-27,114
2017-12-28,114
2017-12-29,114
2017-12-30,114
2017-12-31,113
2018-01-01,113
2018-01-02,113
2018-01-03,114
2018-01-04,114
2018-01-05,114
2018-01-06,110
2018-01-07,110
2018-01-08,110
2018-01-09,105
2018-01-10,105
2018-01-11,105
2018-01-12,105
2018-01-13,102
2018-01-14,102
2018-01-15,102
2018-01-16,100
2018-01-17,100
2018-01-18,100
2018-01-19,96
2018-01-20,96
2018-01-21,96
2018-01-22,94
2018-01-23,94
2018-01-24,92
2018-01-25,92
2018-01-26,90
2018-01-27,90
2018-01-28,89
2018-01-29,89
2018-01-31,88
2018-02-01,88
2018-02-02,87
2018-02-03,87
2018-02-04,85
2018-02-05,85
2018-02-06,84
2018-02-07,84
2018-02-08,82
2018-02-09,82
2018-02-10,83
2018-02-11,83
2018-02-12,86
2018-02-13,86
2018-02-14,89
2018-02-15,89
2018-02-16,93
2018-02-17,93
2018-02-18,97
2018-02-19,97
2018-02-20,99
2018-02-21,99
2018-02-22,104
2018-02-23,104
2018-02-24,109
2018-02-25,109
2018-02-26,113
2018-02-27,113
2018-02-28,113
2018-03-01,114
2018-03-02,114
2018-03-03,117
2018-03-04,117
2018-03-05,117
2018-03-06,122
2018-03-07,122
2018-03-08,127
2018-03-09,127
2018-03-10,126
2018-03-11,126
2018-03-12,128
2018-03-13,128
2018-03-14,127
2018-03-15,127
2018-03-16,127
2018-03-17,127
2018-03-18,127
2018-03-19,127
2018-03-20,127
2018-03-21,127
2018-03-23,123
2018-03-24,123
2018-03-26,125
2018-03-27,126
2018-03-28,126
2018-03-29,123
2018-03-30,123
2018-03-31,127
2018-04-01,127
2018-04-02,129
2018-04-03,129
2018-04-04,130
2018-04-05,130
2018-04-06,130
2018-04-08,130
2018-04-09,125
2018-04-10,125
2018-04-11,123
2018-04-12,123
2018-04-13,121
2018-04-14,121
2018-04-15,119
2018-04-16,119
2018-04-17,120
2018-04-18,120
2018-04-19,120
2018-04-20,122
2018-04-21,122
2018-04-22,122
2018-04-23,122
2018-04-24,122
2018-04-25,122
2018-04-26,120
2018-04-27,120
2018-04-28,119
2018-04-29,119
2018-04-30,117
2018-05-01,117
2018-05-02,115
2018-05-03,115
2018-05-04,115
2018-05-05,112
2018-05-06,112
2018-05-07,112
2018-05-08,108
2018-05-09,108
2018-05-10,108
2018-05-11,108
2018-05-12,108
2018-05-13,108
2018-05-14,106
2018-05-15,106
2018-05-16,104
2018-05-17,104
2018-05-18,107
2018-05-19,107
2018-05-20,105
2018-05-21,105
2018-05-22,107
2018-05-23,107
2018-05-24,109
2018-05-25,109
2018-05-26,110
2018-05-27,110
2018-05-28,113
2018-05-29,113
2018-05-30,116
2018-05-31,116
2018-06-01,113
2018-06-02,118
2018-06-03,118
2018-06-04,118
2018-06-05,120
2018-06-06,120
2018-06-07,119
2018-06-08,119
2018-06-09,117
2018-06-10,117
2018-06-11,113
2018-06-12,113
2018-06-13,116
2018-06-14,116
2018-06-15,116
2018-06-16,113
2018-06-17,113
2018-06-18,114
2018-06-19,114
2018-06-20,114
2018-06-21,114
2018-06-22,114
2018-06-23,114
2018-06-24,114
2018-06-25,116
2018-06-26,116
2018-06-27,120
2018-06-28,120
2018-06-29,118
2018-06-30,118
2018-07-01,118
2018-07-02,118
2018-07-03,116
2018-07-04,116
2018-07-05,116
2018-07-06,113
2018-07-07,113
2018-07-08,108
2018-07-09,108
2018-07-10,111
2018-07-11,111
2018-07-12,111
2018-07-13,116
2018-07-14,112
2018-07-15,112
2018-07-16,106
2018-07-17,105
2018-07-18,105
2018-07-19,108
2018-07-20,108
2018-07-21,113
2018-07-22,113
2018-07-23,112
2018-07-24,112
2018-07-25,111
2018-07-26,111
2018-07-27,111
2018-07-28,111
2018-07-29,112
2018-07-30,112
2018-07-31,110
2018-08-01,110
2018-08-02,108
2018-08-03,108
2018-08-04,108
2018-08-05,108
2018-08-06,111
2018-08-07,111
2018-08-08,115
2018-08-09,115
2018-08-10,121
2018-08-11,121
2018-08-12,125
2018-08-14,129
2018-08-16,135
2018-08-17,140
2018-08-18,140
2018-08-19,146
2018-08-20,152
2018-08-21,152
2018-08-22,159
2018-08-23,159
2018-08-24,167
2018-08-25,175
2018-08-26,175
2018-08-27,183
2018-08-28,191
2018-08-29,191
2018-08-30,200
2018-08-31,200
2018-09-01,210
2018-09-02,210
2018-09-03,210
2018-09-04,220
2018-09-05,220
2018-09-06,227
2018-09-07,235
2018-09-08,235
2018-09-09,247
2018-09-10,255
2018-09-11,255
2018-09-12,266
2018-09-13,266
2018-09-14,269
2018-09-15,268
2018-09-16,268
2018-09-17,268
2018-09-18,277
2018-09-19,277
2018-09-20,289
2018-09-21,289
2018-09-22,304
2018-09-23,304
2018-09-24,318
2018-09-25,318
2018-09-26,309
2018-09-27,309
2018-09-28,295
2018-09-29,295
2018-09-30,290
2018-10-02,290
2018-10-03,285
2018-10-04,285
2018-10-05,285
2018-10-06,276
2018-10-07,276
2018-10-08,267
2018-10-09,267
2018-10-10,259
2018-10-11,259
2018-10-12,254
2018-10-13,254
2018-10-14,248
2018-10-15,248
2018-10-16,247
2018-10-17,247
2018-10-18,245
2018-10-19,245
2018-10-20,238
2018-10-21,238
2018-10-22,230
2018-10-23,230
2018-10-24,239
2018-10-25,239
2018-10-26,244
2018-10-27,244
2018-10-28,254
2018-10-29,254
2018-10-30,254
2018-10-31,260
2018-11-01,260
2018-11-03,250
2018-11-04,246
2018-11-05,245
2018-11-06,250
2018-11-07,250
2018-11-08,253
2018-11-09,253
2018-11-10,245
2018-11-11,245
2018-11-12,238
2018-11-13,227
2018-11-14,227
2018-11-15,222
2018-11-16,218
2018-11-17,218
2018-11-18,216
2018-11-19,216
2018-11-20,212
2018-11-21,212
2018-11-22,209
2018-11-23,215
2018-11-24,214
2018-11-25,211
2018-11-26,211
2018-11-27,213
2018-11-28,217
2018-12-01,220
2018-12-02,219
2018-12-03,219
2018-12-04,208
2018-12-05,207
2018-12-07,213
2018-12-09,218
2018-12-10,216
2018-12-11,216
2018-12-12,212
2018-12-13,203
2018-12-14,208
2018-12-15,213
2018-12-16,215
2018-12-17,215
2018-12-18,214
2018-12-19,217
2018-12-20,206
2018-12-21,195
2018-12-22,185
2018-12-23,175
2018-12-24,170
2018-12-25,171
2018-12-26,171
2018-12-27,178
2018-12-28,178
2018-12-29,184
2018-12-30,184
2018-12-31,186
2019-01-01,186
2019-01-02,190
2019-01-03,189
2019-01-04,189
2019-01-05,196
2019-01-06,200
2019-01-08,199
2019-01-10,212
2019-01-11,212
2019-01-12,218
2019-01-13,225
2019-01-14,229
2019-01-15,239
2019-01-16,239
2019-01-17,236
2019-01-18,236
2019-01-19,232
2019-01-20,231
2019-01-21,231
2019-01-22,230
2019-01-23,227
2019-01-24,227
2019-01-25,227
2019-01-26,227
2019-01-27,230
2019-01-28,238
2019-01-29,240
2019-01-30,240
2019-01-31,238
2019-02-01,242
2019-02-02,242
2019-02-03,243
2019-02-04,243
2019-02-05,247
2019-02-06,247
2019-02-07,246
2019-02-08,246
2019-02-09,250
2019-02-10,250
2019-02-11,258
2019-02-12,258
2019-02-13,258
2019-02-14,258
2019-02-15,253
2019-02-16,253
2019-02-17,254
2019-02-18,254
2019-02-19,245
2019-02-20,245
2019-02-21,234
2019-02-22,234
2019-02-23,227
2019-02-24,230
2019-02-25,221
2019-02-26,221
2019-02-27,214
2019-02-28,214
2019-03-01,206
2019-03-02,203
2019-03-03,203
2019-03-04,203
2019-03-05,203
2019-03-06,200
2019-03-07,200
2019-03-08,193
2019-03-09,193
2019-03-10,191
2019-03-11,191
2019-03-12,187
2019-03-13,187
2019-03-14,182
2019-03-15,182
2019-03-16,175
2019-03-17,178
2019-03-18,178
2019-03-19,180
2019-03-20,180
2019-03-21,176
2019-03-22,176
2019-03-23,174
2019-03-24,174
2019-03-25,175
2019-03-26,175
2019-03-27,175
2019-03-28,175
2019-03-29,173
2019-03-30,173
2019-03-31,172
2019-04-01,172
2019-04-02,168
2019-04-03,168
2019-04-04,163
2019-04-05,163
2019-04-06,157
2019-04-07,157
2019-04-08,154
2019-04-09,154
2019-04-10,155
2019-04-11,155
2019-04-12,162
2019-04-13,162
2019-04-14,170
2019-04-15,170
2019-04-16,179
2019-04-17,179
2019-04-18,188
2019-04-19,188
2019-04-20,198
2019-04-21,198
2019-04-22,208
2019-04-23,208
2019-04-24,217
2019-04-25,217
2019-04-26,222
2019-04-27,222
2019-04-28,228
2019-04-29,228
2019-04-30,230
2019-05-01,230
2019-05-02,231
2019-05-03,231
2019-05-04,233
2019-05-05,233
2019-05-06,223
2019-05-07,223
2019-05-08,224
2019-05-09,224
2019-05-10,215
2019-05-11,215
2019-05-12,206
2019-05-13,206
2019-05-14,200
2019-05-15,200
2019-05-16,195
2019-05-17,195
2019-05-18,192
2019-05-19,192
2019-05-20,194
2019-05-21,194
2019-05-22,194
2019-05-23,191
2019-05-24,191
2019-05-25,194
2019-05-26,194
2019-05-27,192
2019-05-28,192
2019-05-29,201
2019-05-30,212
2019-05-31,223
2019-06-01,234
2019-06-02,246
2019-06-03,259
2019-06-04,272
2019-06-05,284
2019-06-06,297
2019-06-07,311
2019-06-08,326
2019-06-09,336
2019-06-10,336
2019-06-11,353
2019-06-12,353
2019-06-13,365
2019-06-14,365
2019-06-15,374
2019-06-16,389
2019-06-17,389
2019-06-18,407
2019-06-19,407
2019-06-20,408
2019-06-21,408
2019-06-22,404
2019-06-23,392
2019-06-24,392
2019-06-25,373
2019-06-26,373
2019-06-27,354
2019-06-28,354
2019-06-29,344
2019-06-30,346
2019-07-01,346
2019-07-02,351
2019-07-03,351
2019-07-04,336
2019-07-05,336
2019-07-06,319
2019-07-07,319
2019-07-08,304
2019-07-09,304
2019-07-10,292
2019-07-11,292
2019-07-12,283
2019-07-13,283
2019-07-14,281
2019-07-15,281
2019-07-16,271
2019-07-17,274
2019-07-18,274
2019-07-19,278
2019-07-20,278
2019-07-21,282
2019-07-22,282
2019-07-23,293
2019-07-24,293
2019-07-25,302
2019-07-26,302
2019-07-27,304
2019-07-28,304
2019-07-29,308
2019-07-30,308
2019-07-31,315
2019-08-01,315
2019-08-02,303
2019-08-03,298
2019-08-04,298
2019-08-05,291
2019-08-06,291
2019-08-07,285
2019-08-08,285
2019-08-09,282
2019-08-10,288
2019-08-11,288
2019-08-12,290
2019-08-13,290
2019-08-14,290
2019-08-15,290
2019-08-16,299
2019-08-17,299
