date_obj,Teak%20kitchen%20table%20(flatpack) price
2016-02-03,13573
2016-02-04,13573
2016-02-05,13573
2016-02-06,13573
2016-02-07,13573
2016-02-08,13573
2016-02-09,13573
2016-02-10,13573
2016-02-11,13573
2016-02-12,13573
2016-02-13,13573
2016-02-14,13573
2016-02-15,13573
2016-02-16,13573
2016-02-17,13573
2016-02-18,13573
2016-02-19,13573
2016-02-20,13573
2016-02-21,13573
2016-02-22,13573
2016-02-23,13573
2016-02-24,13573
2016-02-25,13573
2016-02-26,13573
2016-02-27,13573
2016-02-28,13573
2016-02-29,13573
2016-03-01,13573
2016-03-02,12919
2016-03-03,12919
2016-03-04,12919
2016-03-05,12919
2016-03-06,12919
2016-03-07,12919
2016-03-08,12919
2016-03-09,12919
2016-03-10,12919
2016-03-11,12919
2016-03-12,12919
2016-03-13,12919
2016-03-14,12919
2016-03-15,12919
2016-03-16,12919
2016-03-17,12919
2016-03-18,12919
2016-03-19,12919
2016-03-20,12919
2016-03-21,12919
2016-03-22,12919
2016-03-23,12919
2016-03-24,12919
2016-03-25,12919
2016-03-26,12919
2016-03-27,12919
2016-03-28,12919
2016-03-29,12919
2016-03-30,12919
2016-03-31,12919
2016-04-01,12919
2016-04-02,12919
2016-04-03,12919
2016-04-04,12919
2016-04-05,12919
2016-04-06,12919
2016-04-07,12919
2016-04-08,12919
2016-04-09,12919
2016-04-10,12919
2016-04-11,12919
2016-04-12,12919
2016-04-13,12919
2016-04-14,12919
2016-04-15,12919
2016-04-16,12919
2016-04-17,12919
2016-04-18,12919
2016-04-19,12919
2016-04-20,12919
2016-04-21,12919
2016-04-22,12919
2016-04-23,12919
2016-04-24,12919
2016-04-25,12919
2016-04-26,12289
2016-04-27,12289
2016-04-28,12289
2016-04-29,12289
2016-04-30,12289
2016-05-01,12289
2016-05-02,12289
2016-05-03,12289
2016-05-04,12289
2016-05-05,12289
2016-05-06,12289
2016-05-07,12289
2016-05-08,12289
2016-05-09,12289
2016-05-10,12289
2016-05-11,12289
2016-05-12,12289
2016-05-13,12289
2016-05-14,12289
2016-05-15,12289
2016-05-16,12289
2016-05-17,12289
2016-05-18,12289
2016-05-19,12289
2016-05-22,12289
2016-05-23,12289
2016-05-24,11729
2016-05-25,11729
2016-05-26,11729
2016-05-27,11729
2016-05-28,11729
2016-05-29,11729
2016-05-30,11729
2016-05-31,11729
2016-06-01,11729
2016-06-02,11729
2016-06-03,11729
2016-06-04,11729
2016-06-05,11729
2016-06-06,11729
2016-06-07,11729
2016-06-08,11729
2016-06-09,11729
2016-06-10,11729
2016-06-11,11729
2016-06-12,11729
2016-06-13,11729
2016-06-14,11729
2016-06-15,11729
2016-06-16,11729
2016-06-17,11729
2016-06-18,11729
2016-06-19,11729
2016-06-20,11729
2016-06-21,11729
2016-06-22,11729
2016-06-23,11729
2016-06-24,11729
2016-06-25,11729
2016-06-26,11729
2016-06-27,11729
2016-06-28,11729
2016-06-29,11729
2016-06-30,11729
2016-07-01,11729
2016-07-02,11729
2016-07-03,11729
2016-07-04,11729
2016-07-05,11729
2016-07-06,11729
2016-07-07,11729
2016-07-08,11729
2016-07-09,11729
2016-07-10,11729
2016-07-11,11729
2016-07-12,11729
2016-07-13,11729
2016-07-14,11729
2016-07-15,11729
2016-07-16,11729
2016-07-17,11729
2016-07-18,11729
2016-07-24,11729
2016-07-25,11729
2016-07-26,11729
2016-07-27,11729
2016-07-28,11729
2016-07-29,11729
2016-07-30,11729
2016-07-31,11729
2016-08-01,11729
2016-08-02,11729
2016-08-03,11729
2016-08-04,11729
2016-08-05,11729
2016-08-06,11729
2016-08-07,11144
2016-08-08,11144
2016-08-09,11144
2016-08-10,11144
2016-08-11,11144
2016-08-12,11144
2016-08-13,11144
2016-08-14,11144
2016-08-15,11144
2016-08-16,11144
2016-08-17,11144
2016-08-18,11144
2016-08-19,11144
2016-08-20,11144
2016-08-21,11144
2016-08-22,11144
2016-08-23,11144
2016-08-24,11144
2016-08-25,11144
2016-08-26,11144
2016-08-28,11144
2016-08-31,11144
2016-09-01,11144
2016-09-02,11144
2016-09-03,11144
2016-09-04,11144
2016-09-05,11144
2016-09-06,11144
2016-09-07,11144
2016-09-08,11144
2016-09-09,11144
2016-09-10,11144
2016-09-11,11144
2016-09-12,11144
2016-09-13,11144
2016-09-14,11144
2016-09-15,11144
2016-09-16,11144
2016-09-17,11144
2016-09-18,11144
2016-09-19,11144
2016-09-20,11144
2016-09-21,11144
2016-09-22,11144
2016-09-23,11144
2016-09-24,11144
2016-09-25,11144
2016-09-26,11144
2016-09-27,11144
2016-09-28,11144
2016-09-29,11144
2016-09-30,11144
2016-10-01,11144
2016-10-02,11144
2016-10-03,11144
2016-10-04,11144
2016-10-05,11144
2016-10-06,11144
2016-10-07,11144
2016-10-08,11144
2016-10-09,11144
2016-10-10,11144
2016-10-11,11144
2016-10-12,11144
2016-10-13,11144
2016-10-14,11144
2016-10-15,11144
2016-10-16,10623
2016-10-17,10623
2016-10-18,10623
2016-10-19,10623
2016-10-20,10623
2016-10-21,10623
2016-10-22,10623
2016-10-23,10623
2016-10-24,10623
2016-10-25,10623
2016-10-26,10623
2016-10-27,10623
2016-10-28,10623
2016-10-29,10623
2016-10-30,10623
2016-10-31,10623
2016-11-01,10623
2016-11-02,10623
2016-11-03,10623
2016-11-04,10623
2016-11-05,10623
2016-11-06,10623
2016-11-07,10623
2016-11-08,10623
2016-11-09,10623
2016-11-10,10623
2016-11-11,10623
2016-11-12,10623
2016-11-13,10623
2016-11-14,10623
2016-12-08,10114
2016-12-09,10114
2016-12-10,10114
2016-12-11,10114
2016-12-12,10114
2016-12-13,10114
2016-12-14,10114
2016-12-15,10114
2016-12-16,10114
2016-12-17,10114
2016-12-18,10114
2016-12-19,10114
2016-12-20,10114
2016-12-21,10114
2016-12-22,10114
2016-12-23,10114
2016-12-24,10114
2016-12-25,10114
2016-12-26,10114
2016-12-27,10114
2016-12-28,10114
2016-12-29,10114
2016-12-30,10114
2016-12-31,10114
2017-01-01,10114
2017-01-02,10114
2017-01-03,10114
2017-01-04,10114
2017-01-05,10114
2017-01-06,10114
2017-01-07,10114
2017-01-08,10114
2017-01-09,10114
2017-01-10,9625
2017-01-11,9625
2017-01-12,9625
2017-01-13,9625
2017-01-14,9625
2017-01-15,9625
2017-01-16,9625
2017-01-17,9625
2017-01-18,9625
2017-01-19,9625
2017-01-20,9625
2017-01-21,9625
2017-01-22,9625
2017-01-27,9625
2017-01-28,9625
2017-01-29,9625
2017-01-30,9625
2017-01-31,9625
2017-02-01,9625
2017-02-02,9625
2017-02-03,9625
2017-02-04,9625
2017-02-05,9625
2017-02-06,9625
2017-02-07,9625
2017-02-08,9625
2017-02-09,9625
2017-02-10,9625
2017-02-11,9625
2017-02-12,9625
2017-02-13,9625
2017-02-14,9625
2017-02-15,9625
2017-02-16,9625
2017-02-18,9625
2017-02-19,9625
2017-02-20,9625
2017-02-21,9625
2017-02-22,9159
2017-02-23,9159
2017-02-24,9159
2017-02-25,9159
2017-02-26,9159
2017-02-27,9159
2017-02-28,9159
2017-03-01,9159
2017-03-02,9159
2017-03-03,9159
2017-03-04,9159
2017-03-05,9159
2017-03-06,9159
2017-03-07,9159
2017-03-08,9159
2017-03-09,9159
2017-03-10,9159
2017-03-11,9159
2017-03-12,9159
2017-03-13,9159
2017-03-14,9159
2017-03-15,9159
2017-03-16,9159
2017-03-17,9159
2017-03-18,9159
2017-03-19,9159
2017-03-20,9159
2017-03-21,9159
2017-03-22,9159
2017-03-23,9159
2017-03-24,9159
2017-03-25,9159
2017-03-26,9159
2017-03-27,9159
2017-03-28,9159
2017-03-29,9159
2017-03-30,9159
2017-03-31,9159
2017-04-01,9159
2017-04-02,9159
2017-04-03,9159
2017-04-04,9159
2017-04-12,8709
2017-04-13,8709
2017-04-14,8709
2017-04-15,8709
2017-04-16,8709
2017-04-17,8709
2017-04-18,8709
2017-04-19,8709
2017-04-20,8709
2017-04-21,8709
2017-04-22,8709
2017-04-23,8709
2017-04-24,8709
2017-04-25,8297
2017-04-26,8297
2017-04-27,8297
2017-04-28,8297
2017-04-29,8297
2017-04-30,8297
2017-05-01,8297
2017-05-02,8297
2017-05-03,8297
2017-05-04,8297
2017-05-05,8297
2017-05-06,8297
2017-05-07,8297
2017-05-08,8297
2017-05-09,8297
2017-05-10,8297
2017-05-11,8297
2017-05-12,8297
2017-05-13,8297
2017-05-14,8297
2017-05-15,8297
2017-05-16,8297
2017-05-17,8297
2017-05-18,7885
2017-05-19,7885
2017-05-20,7885
2017-05-21,7885
2017-05-22,7885
2017-05-23,7885
2017-05-24,7885
2017-05-25,7885
2017-05-26,7885
2017-05-27,7885
2017-05-28,7885
2017-05-29,7885
2017-05-30,7885
2017-05-31,7885
2017-06-01,7885
2017-06-02,7885
2017-06-03,7885
2017-06-06,7885
2017-06-07,7885
2017-06-08,7490
2017-06-09,7490
2017-06-10,7490
2017-06-11,7490
2017-06-12,7490
2017-06-13,7490
2017-06-14,7490
2017-06-15,7490
2017-06-16,7490
2017-06-17,7490
2017-06-18,7490
2017-06-19,7490
2017-06-20,7490
2017-06-21,7490
2017-06-22,7490
2017-06-23,7490
2017-06-24,7490
2017-06-25,7490
2017-06-26,7490
2017-06-27,7490
2017-06-28,7490
2017-06-29,7490
2017-06-30,7490
2017-07-01,7490
2017-07-02,7490
2017-07-03,7490
2017-07-04,7490
2017-07-05,7490
2017-07-06,7490
2017-07-07,7490
2017-07-08,7490
2017-07-13,7490
2017-07-14,7490
2017-07-15,7490
2017-07-16,7490
2017-07-17,7490
2017-07-18,7490
2017-07-19,7490
2017-07-20,7490
2017-07-21,7490
2017-07-22,7120
2017-07-23,7120
2017-07-24,7120
2017-07-25,7120
2017-07-26,7120
2017-07-27,7120
2017-07-28,7120
2017-07-29,7120
2017-07-30,7120
2017-07-31,7120
2017-08-01,7120
2017-08-02,7120
2017-08-03,7120
2017-08-04,7120
2017-08-05,7120
2017-08-06,7120
2017-08-09,7120
2017-08-10,7120
2017-08-11,7120
2017-08-12,7120
2017-08-13,7120
2017-08-14,7120
2017-08-15,7120
2017-08-16,7120
2017-08-17,7120
2017-08-18,7120
2017-08-19,7120
2017-08-20,7120
2017-08-21,7120
2017-08-22,7120
2017-08-23,7120
2017-08-24,7120
2017-08-25,7120
2017-08-26,7120
2017-08-27,7120
2017-08-28,7120
2017-08-29,7120
2017-08-30,7120
2017-08-31,7120
2017-09-01,7120
2017-09-02,7120
2017-09-03,6786
2017-09-04,6786
2017-09-05,6786
2017-09-06,6786
2017-09-07,6786
2017-09-08,6786
2017-09-09,6786
2017-09-10,6786
2017-09-11,6786
2017-09-12,6786
2017-09-13,6786
2017-09-14,6786
2017-09-15,6786
2017-09-16,6786
2017-09-17,6786
2017-09-19,6786
2017-09-20,6786
2017-09-21,6786
2017-09-22,6786
2017-09-23,6786
2017-09-24,6786
2017-09-25,6786
2017-09-26,6786
2017-09-27,6786
2017-09-28,6786
2017-09-29,6459
2017-09-30,6459
2017-10-01,6459
2017-10-02,6459
2017-10-03,6459
2017-10-04,6459
2017-10-05,6459
2017-10-06,6459
2017-10-07,6459
2017-10-08,6459
2017-10-09,6459
2017-10-10,6459
2017-10-11,6459
2017-10-12,6459
2017-10-13,6459
2017-10-14,6459
2017-10-15,6459
2017-10-16,6459
2017-10-17,6459
2017-10-18,6459
2017-10-19,6459
2017-10-20,6459
2017-10-21,6459
2017-10-22,6459
2017-10-23,6459
2017-10-24,6459
2017-10-25,6459
2017-10-26,6459
2017-10-27,6459
2017-10-28,6459
2017-10-29,6459
2017-10-30,6459
2017-10-31,6459
2017-11-01,6459
2017-11-02,6142
2017-11-03,6142
2017-11-04,6142
2017-11-05,6142
2017-11-06,6142
2017-11-07,6142
2017-11-08,850
2017-11-09,850
2017-11-10,850
2017-11-11,850
2017-11-12,850
2017-11-13,850
2017-11-14,850
2017-11-15,850
2017-11-16,850
2017-11-17,850
2017-11-18,850
2017-11-19,850
2017-11-20,850
2017-11-21,850
2017-11-22,850
2017-11-23,850
2017-11-24,850
2017-11-25,850
2017-11-26,850
2017-11-27,850
2017-11-28,850
2017-11-29,850
2017-11-30,850
2017-12-01,850
2017-12-02,850
2017-12-03,850
2017-12-04,850
2017-12-05,850
2017-12-06,850
2017-12-07,850
2017-12-08,850
2017-12-09,850
2017-12-10,850
2017-12-11,850
2017-12-12,850
2017-12-13,850
2017-12-14,850
2017-12-15,850
2017-12-16,850
2017-12-17,850
2017-12-18,850
2017-12-19,850
2017-12-20,850
2017-12-21,850
2017-12-22,850
2017-12-23,850
2017-12-24,850
2017-12-25,850
2017-12-26,850
2017-12-27,850
2017-12-28,850
2017-12-29,850
2017-12-30,850
2017-12-31,850
2018-01-01,850
2018-01-02,850
2018-01-03,850
2018-01-04,850
2018-01-05,850
2018-01-06,850
2018-01-07,850
2018-01-08,850
2018-01-09,850
2018-01-10,850
2018-01-11,850
2018-01-12,810
2018-01-13,810
2018-01-14,810
2018-01-15,810
2018-01-16,810
2018-01-17,810
2018-01-18,810
2018-01-19,810
2018-01-20,810
2018-01-21,810
2018-01-22,810
2018-01-23,810
2018-01-24,810
2018-01-25,810
2018-01-26,810
2018-01-27,810
2018-01-28,810
2018-01-29,810
2018-01-30,810
2018-02-01,810
2018-02-02,810
2018-02-03,810
2018-02-04,810
2018-02-05,810
2018-02-06,810
2018-02-07,810
2018-02-08,810
2018-02-09,771
2018-02-10,771
2018-02-11,771
2018-02-12,771
2018-02-13,771
2018-02-14,771
2018-02-15,771
2018-02-16,771
2018-02-17,771
2018-02-18,771
2018-02-19,771
2018-02-20,771
2018-02-21,771
2018-02-22,771
2018-02-23,771
2018-02-24,771
2018-02-25,771
2018-02-26,771
2018-02-27,771
2018-02-28,771
2018-03-01,771
2018-03-02,771
2018-03-03,771
2018-03-04,771
2018-03-05,771
2018-03-06,771
2018-03-07,771
2018-03-08,771
2018-03-09,771
2018-03-10,771
2018-03-11,771
2018-03-12,733
2018-03-13,733
2018-03-14,733
2018-03-15,733
2018-03-16,733
2018-03-17,733
2018-03-18,733
2018-03-19,733
2018-03-20,733
2018-03-21,733
2018-03-23,733
2018-03-24,733
2018-03-26,733
2018-03-27,733
2018-03-28,733
2018-03-29,733
2018-03-30,733
2018-03-31,733
2018-04-01,733
2018-04-02,733
2018-04-03,733
2018-04-04,733
2018-04-05,733
2018-04-06,733
2018-04-08,733
2018-04-09,733
2018-04-10,733
2018-04-11,733
2018-04-12,702
2018-04-13,702
2018-04-14,702
2018-04-16,702
2018-04-17,702
2018-04-18,702
2018-04-19,702
2018-04-20,702
2018-04-21,702
2018-04-22,702
2018-04-23,702
2018-04-24,702
2018-04-25,702
2018-04-26,702
2018-04-27,702
2018-04-28,702
2018-04-29,702
2018-04-30,702
2018-05-02,702
2018-05-03,702
2018-05-04,702
2018-05-05,702
2018-05-06,702
2018-05-07,702
2018-05-08,702
2018-05-09,702
2018-05-10,702
2018-05-11,702
2018-05-12,702
2018-05-13,702
2018-05-14,702
2018-05-15,702
2018-05-16,702
2018-05-17,702
2018-05-18,672
2018-05-19,672
2018-05-20,672
2018-05-21,672
2018-05-22,672
2018-05-23,672
2018-05-24,672
2018-05-25,672
2018-05-26,672
2018-05-27,672
2018-05-28,672
2018-05-29,672
2018-05-30,672
2018-05-31,672
2018-06-01,672
2018-06-02,672
2018-06-03,672
2018-06-04,672
2018-06-05,672
2018-06-06,672
2018-06-07,672
2018-06-08,672
2018-06-09,672
2018-06-10,672
2018-06-11,672
2018-06-12,672
2018-06-13,645
2018-06-14,645
2018-06-15,645
2018-06-16,645
2018-06-17,645
2018-06-18,645
2018-06-19,645
2018-06-20,645
2018-06-21,645
2018-06-22,645
2018-06-23,645
2018-06-24,645
2018-06-25,645
2018-06-26,645
2018-06-27,645
2018-06-28,645
2018-06-29,645
2018-06-30,645
2018-07-01,645
2018-07-02,645
2018-07-03,645
2018-07-04,645
2018-07-05,645
2018-07-06,645
2018-07-07,645
2018-07-08,645
2018-07-09,645
2018-07-10,645
2018-07-11,645
2018-07-12,645
2018-07-13,645
2018-07-14,645
2018-07-15,645
2018-07-16,645
2018-07-17,645
2018-07-18,645
2018-07-19,645
2018-07-20,645
2018-07-21,645
2018-07-22,645
2018-07-23,645
2018-07-24,645
2018-07-25,645
2018-07-26,645
2018-07-27,645
2018-07-28,645
2018-07-29,645
2018-07-30,645
2018-07-31,645
2018-08-01,645
2018-08-02,645
2018-08-03,645
2018-08-04,645
2018-08-05,645
2018-08-06,645
2018-08-07,645
2018-08-08,645
2018-08-09,645
2018-08-10,645
2018-08-11,616
2018-08-12,616
2018-08-14,616
2018-08-16,616
2018-08-17,616
2018-08-18,616
2018-08-19,616
2018-08-20,616
2018-08-21,616
2018-08-22,616
2018-08-23,616
2018-08-24,616
2018-08-25,616
2018-08-26,616
2018-08-27,616
2018-08-28,616
2018-08-29,616
2018-08-30,616
2018-08-31,616
2018-09-01,616
2018-09-02,616
2018-09-03,616
2018-09-04,588
2018-09-05,588
2018-09-06,588
2018-09-07,588
2018-09-08,588
2018-09-09,588
2018-09-10,588
2018-09-11,588
2018-09-12,588
2018-09-13,588
2018-09-14,588
2018-09-15,588
2018-09-16,588
2018-09-17,588
2018-09-18,588
2018-09-19,588
2018-09-20,588
2018-09-21,588
2018-09-22,588
2018-09-23,588
2018-09-24,560
2018-09-25,560
2018-09-26,560
2018-09-27,560
2018-09-28,560
2018-09-29,560
2018-09-30,560
2018-10-02,560
2018-10-03,560
2018-10-04,560
2018-10-05,560
2018-10-06,560
2018-10-07,560
2018-10-08,560
2018-10-09,560
2018-10-10,560
2018-10-11,560
2018-10-12,560
2018-10-13,560
2018-10-14,560
2018-10-15,560
2018-10-16,560
2018-10-17,560
2018-10-18,560
2018-10-19,535
2018-10-20,535
2018-10-21,535
2018-10-22,535
2018-10-23,535
2018-10-24,535
2018-10-25,535
2018-10-26,535
2018-10-27,535
2018-10-28,535
2018-10-29,535
2018-10-30,535
2018-10-31,535
2018-11-01,535
2018-11-03,535
2018-11-04,535
2018-11-05,535
2018-11-06,535
2018-11-07,535
2018-11-08,535
2018-11-09,535
2018-11-10,535
2018-11-11,535
2018-11-12,535
2018-11-13,535
2018-11-14,508
2018-11-15,508
2018-11-16,508
2018-11-17,508
2018-11-18,508
2018-11-19,508
2018-11-20,508
2018-11-21,508
2018-11-22,508
2018-11-23,508
2018-11-24,508
2018-11-25,508
2018-11-26,508
2018-11-27,508
2018-11-28,484
2018-11-29,484
2018-12-01,484
2018-12-02,484
2018-12-03,484
2018-12-04,484
2018-12-05,484
2018-12-09,484
2018-12-10,484
2018-12-11,484
2018-12-12,484
2018-12-13,463
2018-12-14,463
2018-12-15,463
2018-12-16,463
2018-12-17,463
2018-12-18,463
2018-12-19,463
2018-12-20,463
2018-12-21,463
2018-12-22,463
2018-12-23,463
2018-12-24,463
2018-12-25,463
2018-12-26,463
2018-12-27,463
2018-12-28,463
2018-12-29,463
2018-12-30,440
2018-12-31,440
2019-01-01,440
2019-01-02,440
2019-01-03,440
2019-01-04,440
2019-01-05,440
2019-01-06,440
2019-01-08,440
2019-01-10,440
2019-01-11,440
2019-01-12,440
2019-01-13,420
2019-01-14,420
2019-01-15,420
2019-01-16,420
2019-01-17,420
2019-01-18,420
2019-01-19,420
2019-01-20,420
2019-01-21,420
2019-01-22,420
2019-01-23,420
2019-01-24,420
2019-01-25,420
2019-01-26,420
2019-01-27,420
2019-01-28,420
2019-01-29,420
2019-01-30,420
2019-01-31,420
2019-02-01,400
2019-02-02,400
2019-02-03,400
2019-02-04,400
2019-02-05,400
2019-02-06,400
2019-02-07,400
2019-02-08,400
2019-02-09,400
2019-02-10,400
2019-02-11,400
2019-02-12,400
2019-02-13,400
2019-02-14,400
2019-02-15,400
2019-02-16,400
2019-02-17,400
2019-02-18,400
2019-02-19,400
2019-02-20,400
2019-02-21,382
2019-02-22,382
2019-02-23,382
2019-02-24,382
2019-02-25,382
2019-02-26,382
2019-02-27,382
2019-02-28,382
2019-03-01,382
2019-03-02,382
2019-03-03,382
2019-03-04,382
2019-03-05,382
2019-03-06,382
2019-03-07,382
2019-03-08,382
2019-03-09,382
2019-03-10,382
2019-03-11,382
2019-03-12,382
2019-03-13,382
2019-03-14,365
2019-03-15,365
2019-03-16,365
2019-03-17,365
2019-03-18,365
2019-03-19,365
2019-03-20,365
2019-03-21,365
2019-03-22,365
2019-03-23,365
2019-03-24,365
2019-03-25,365
2019-03-26,365
2019-03-27,365
2019-03-28,365
2019-03-29,365
2019-03-30,365
2019-03-31,365
2019-04-01,365
2019-04-02,365
2019-04-03,365
2019-04-04,347
2019-04-05,347
2019-04-06,347
2019-04-07,347
2019-04-08,347
2019-04-09,347
2019-04-10,347
2019-04-11,347
2019-04-12,347
2019-04-13,347
2019-04-14,347
2019-04-15,347
2019-04-16,347
2019-04-17,347
2019-04-18,347
2019-04-19,347
2019-04-20,347
2019-04-21,347
2019-04-22,347
2019-04-23,347
2019-04-24,330
2019-04-25,330
2019-04-26,330
2019-04-27,330
2019-04-28,330
2019-04-29,330
2019-04-30,330
2019-05-01,330
2019-05-02,330
2019-05-03,330
2019-05-04,330
2019-05-05,330
2019-05-06,330
2019-05-07,330
2019-05-08,330
2019-05-09,330
2019-05-10,330
2019-05-11,314
2019-05-12,314
2019-05-13,314
2019-05-14,314
2019-05-15,314
2019-05-16,314
2019-05-17,314
2019-05-18,314
2019-05-19,314
2019-05-20,314
2019-05-21,314
2019-05-22,314
2019-05-23,314
2019-05-24,314
