date_obj,Lunar%20isle%20teleport price
2017-05-05,6575
2017-05-06,6604
2017-05-07,6775
2017-05-08,6916
2017-05-09,7151
2017-05-10,6949
2017-05-11,6687
2017-05-12,6361
2017-05-13,6334
2017-05-14,6513
2017-05-15,6505
2017-05-16,6600
2017-05-17,6676
2017-05-18,6643
2017-05-19,6569
2017-05-20,6583
2017-05-21,6626
2017-05-22,6635
2017-05-23,6495
2017-05-24,6464
2017-05-25,6368
2017-05-26,6480
2017-05-27,6493
2017-05-28,6493
2017-05-29,6287
2017-05-30,6183
2017-05-31,6127
2017-06-01,6099
2017-06-02,5927
2017-06-03,5789
2017-06-06,6142
2017-06-07,6179
2017-06-08,6191
2017-06-09,6161
2017-06-10,6136
2017-06-11,5909
2017-06-12,5790
2017-06-13,5776
2017-06-14,5788
2017-06-15,5928
2017-06-16,5927
2017-06-17,5952
2017-06-18,5934
2017-06-19,5934
2017-06-20,6089
2017-06-21,6117
2017-06-22,6149
2017-06-23,6143
2017-06-24,6180
2017-06-25,5915
2017-06-26,5674
2017-06-27,5390
2017-06-28,5229
2017-06-29,5187
2017-06-30,5188
2017-07-01,5188
2017-07-02,5260
2017-07-03,5324
2017-07-04,5489
2017-07-05,5489
2017-07-06,5657
2017-07-07,5742
2017-07-08,5638
2017-07-13,5071
2017-07-14,5054
2017-07-15,5150
2017-07-16,5133
2017-07-17,5060
2017-07-18,5007
2017-07-19,4910
2017-07-20,4987
2017-07-21,4897
2017-07-22,4748
2017-07-23,4848
2017-07-24,4995
2017-07-25,5001
2017-07-26,4986
2017-07-27,5146
2017-07-28,5205
2017-07-29,5133
2017-07-30,5131
2017-07-31,5131
2017-08-01,5048
2017-08-02,4949
2017-08-03,4869
2017-08-04,4851
2017-08-05,4779
2017-08-06,4730
2017-08-09,4664
2017-08-10,4686
2017-08-11,4723
2017-08-12,4578
2017-08-13,4561
2017-08-14,4552
2017-08-15,4504
2017-08-16,4538
2017-08-17,4739
2017-08-18,4739
2017-08-19,4862
2017-08-20,4994
2017-08-21,4963
2017-08-22,4986
2017-08-23,5113
2017-08-24,5362
2017-08-25,5503
2017-08-26,5355
2017-08-27,5334
2017-08-28,5323
2017-08-29,5103
2017-08-30,5050
2017-08-31,5090
2017-09-01,5145
2017-09-02,5210
2017-09-03,5210
2017-09-04,5243
2017-09-05,5256
2017-09-06,5064
2017-09-07,4993
2017-09-08,5177
2017-09-09,5224
2017-09-10,5213
2017-09-11,5395
2017-09-12,5665
2017-09-13,5835
2017-09-14,5886
2017-09-15,5886
2017-09-16,5975
2017-09-17,6109
2017-09-19,6217
2017-09-20,6337
2017-09-21,6226
2017-09-22,6012
2017-09-23,5804
2017-09-24,5614
2017-09-25,5582
2017-09-26,5366
2017-09-27,5224
2017-09-28,5016
2017-09-29,4868
2017-09-30,4845
2017-10-01,4782
2017-10-02,4762
2017-10-03,4696
2017-10-04,4677
2017-10-05,4619
2017-10-06,4622
2017-10-07,4641
2017-10-08,4629
2017-10-09,4693
2017-10-10,4661
2017-10-11,4661
2017-10-12,4707
2017-10-13,4770
2017-10-14,4960
2017-10-15,4960
2017-10-16,4718
2017-10-17,4718
2017-10-18,4746
2017-10-19,4953
2017-10-20,5201
2017-10-21,5379
2017-10-22,5286
2017-10-23,5049
2017-10-24,4946
2017-10-25,5017
2017-10-26,5022
2017-10-27,5089
2017-10-28,5089
2017-10-29,5213
2017-10-30,5401
2017-10-31,5604
2017-11-01,5604
2017-11-02,5603
2017-11-03,5480
2017-11-04,5417
2017-11-05,5225
2017-11-06,5081
2017-11-07,4886
2017-11-08,4766
2017-11-09,4806
2017-11-10,4752
2017-11-11,4600
2017-11-12,4553
2017-11-13,4651
2017-11-14,4662
2017-11-15,4659
2017-11-16,4695
2017-11-17,4669
2017-11-18,4611
2017-11-19,4521
2017-11-20,4410
2017-11-21,4331
2017-11-22,4263
2017-11-23,4164
2017-11-24,4086
2017-11-25,4024
2017-11-26,4013
2017-11-27,4013
2017-11-28,4052
2017-11-29,4175
2017-11-30,4131
2017-12-01,4090
2017-12-02,4027
2017-12-03,3929
2017-12-04,3954
2017-12-05,4010
2017-12-06,4076
2017-12-07,4097
2017-12-08,4097
2017-12-09,4129
2017-12-10,4113
2017-12-11,4094
2017-12-12,4149
2017-12-14,4159
2017-12-15,4080
2017-12-16,4007
2017-12-17,3937
2017-12-18,3918
2017-12-19,3984
2017-12-20,4003
2017-12-21,4037
2017-12-22,4237
2017-12-23,4345
2017-12-24,4372
2017-12-25,4345
2017-12-26,4350
2017-12-27,4251
2017-12-28,4363
2017-12-29,4466
2017-12-30,4422
2017-12-31,4523
2018-01-01,4591
2018-01-02,4792
2018-01-03,4948
2018-01-04,5112
2018-01-05,5297
2018-01-06,5474
2018-01-07,5675
2018-01-08,5959
2018-01-09,6257
2018-01-10,6570
2018-01-11,6867
2018-01-12,6939
2018-01-13,6853
2018-01-14,7029
2018-01-15,7325
2018-01-16,7692
2018-01-17,8039
2018-01-18,8414
2018-01-19,8414
2018-01-20,8637
2018-01-21,8558
2018-01-22,8388
2018-01-23,8115
2018-01-25,7400
2018-01-26,7129
2018-01-27,6960
2018-01-28,6763
2018-01-29,6609
2018-01-31,6313
2018-02-01,6148
2018-02-02,6028
2018-02-03,5856
2018-02-04,5845
2018-02-05,5844
2018-02-06,5801
2018-02-07,5740
2018-02-08,5552
2018-02-09,5569
2018-02-10,5611
2018-02-11,5677
2018-02-12,5755
2018-02-13,5747
2018-02-14,5757
2018-02-15,5705
2018-02-16,5693
2018-02-17,5507
2018-02-18,5365
2018-02-19,5184
2018-02-20,5039
2018-02-21,4897
2018-02-22,4764
2018-02-23,4728
2018-02-24,4565
2018-02-25,4466
2018-02-26,4388
2018-02-27,4325
2018-02-28,4355
2018-03-01,4416
2018-03-02,4603
2018-03-03,4834
2018-03-04,5019
2018-03-05,5174
2018-03-06,5299
2018-03-07,5238
2018-03-08,5199
2018-03-09,5143
2018-03-10,4947
2018-03-11,4906
2018-03-12,4996
2018-03-13,5196
2018-03-14,5143
2018-03-15,5171
2018-03-16,5096
2018-03-17,4965
2018-03-18,4719
2018-03-19,4625
2018-03-20,4546
2018-03-21,4651
2018-03-23,4896
2018-03-24,4872
2018-03-26,4947
2018-03-27,5151
2018-03-28,5297
2018-03-29,5506
2018-03-30,5782
2018-03-31,6072
2018-04-01,6253
2018-04-02,6566
2018-04-03,6895
2018-04-04,7194
2018-04-05,7217
2018-04-06,6948
2018-04-07,6803
2018-04-08,6555
2018-04-09,6260
2018-04-10,6193
2018-04-11,6053
2018-04-12,5996
2018-04-13,5937
2018-04-14,5817
2018-04-15,5858
2018-04-16,6032
2018-04-17,6083
2018-04-18,6120
2018-04-19,6103
2018-04-20,6082
2018-04-21,5977
2018-04-22,5918
2018-04-23,5833
2018-04-24,5887
2018-04-25,6047
2018-04-26,6175
2018-04-27,6175
2018-04-28,6263
2018-04-29,6124
2018-04-30,6017
2018-05-01,5956
2018-05-04,5992
2018-05-05,6019
2018-05-06,6046
2018-05-07,6020
2018-05-08,5940
2018-05-09,5919
2018-05-10,5900
2018-05-11,5671
2018-05-12,5677
2018-05-13,5538
2018-05-14,5519
2018-05-15,5347
2018-05-16,5294
2018-05-17,5156
2018-05-18,5121
2018-05-19,5200
2018-05-20,5261
2018-05-21,5302
2018-05-22,5300
2018-05-23,5313
2018-05-24,5341
2018-05-25,5348
2018-05-26,5238
2018-05-27,5182
2018-05-28,5030
2018-05-29,4887
2018-05-30,4710
2018-05-31,4600
2018-06-01,4590
2018-06-02,4522
2018-06-03,4483
2018-06-04,4552
2018-06-05,4649
2018-06-06,4520
2018-06-07,4593
2018-06-08,4634
2018-06-09,4526
2018-06-10,4378
2018-06-11,4333
2018-06-12,4158
2018-06-13,4244
2018-06-14,4426
2018-06-15,4561
2018-06-16,4579
2018-06-17,4591
2018-06-18,4631
2018-06-19,4613
2018-06-20,4573
2018-06-21,4612
2018-06-22,4556
2018-06-23,4428
2018-06-24,4508
2018-06-25,4613
2018-06-26,4697
2018-06-27,4679
2018-06-28,4596
2018-06-29,4517
2018-06-30,4416
2018-07-01,4371
2018-07-02,4212
2018-07-03,4117
2018-07-04,4121
2018-07-05,4097
2018-07-06,4080
2018-07-07,4151
2018-07-08,4316
2018-07-09,4445
2018-07-10,4462
2018-07-11,4390
2018-07-12,4466
2018-07-13,4677
2018-07-14,4881
2018-07-15,5121
2018-07-16,5356
2018-07-17,5574
2018-07-18,5721
2018-07-19,5998
2018-07-20,6039
2018-07-21,5762
2018-07-22,5677
2018-07-23,5578
2018-07-24,5482
2018-07-25,5475
2018-07-26,5584
2018-07-27,5507
2018-07-28,5656
2018-07-29,5373
2018-07-30,5104
2018-07-31,4889
2018-08-01,4644
2018-08-02,4411
2018-08-03,4190
2018-08-04,3992
2018-08-05,3978
2018-08-06,4011
2018-08-07,3920
2018-08-08,3868
2018-08-09,3923
2018-08-10,3882
2018-08-11,3984
2018-08-12,4132
2018-08-14,3978
2018-08-16,3679
2018-08-17,3605
2018-08-18,3496
2018-08-19,3503
2018-08-20,3545
2018-08-21,3555
2018-08-22,3563
2018-08-23,3634
2018-08-24,3654
2018-08-25,3664
2018-08-26,3556
2018-08-27,3552
2018-08-28,3414
2018-08-29,3452
2018-08-30,3421
2018-08-31,3473
2018-09-01,3478
2018-09-02,3464
2018-09-03,3542
2018-09-04,3603
2018-09-05,3685
2018-09-06,3697
2018-09-07,3666
2018-09-08,3598
2018-09-09,3611
2018-09-10,3632
2018-09-11,3602
2018-09-12,3572
2018-09-13,3550
2018-09-14,3492
2018-09-15,3567
2018-09-16,3661
2018-09-17,3611
2018-09-18,3534
2018-09-19,3502
2018-09-20,3430
2018-09-21,3326
2018-09-22,3238
2018-09-23,3154
2018-09-24,3023
2018-09-25,3037
2018-09-26,3001
2018-09-27,3093
2018-09-28,3207
2018-09-29,3288
2018-09-30,3229
2018-10-02,3424
2018-10-03,3477
2018-10-04,3494
2018-10-05,3466
2018-10-06,3452
2018-10-07,3388
2018-10-08,3457
2018-10-09,3324
2018-10-10,3209
2018-10-11,3158
2018-10-12,3227
2018-10-13,3253
2018-10-14,3203
2018-10-15,3167
2018-10-16,3046
2018-10-17,3066
2018-10-18,2941
2018-10-19,2999
2018-10-20,3028
2018-10-21,3044
2018-10-22,3031
2018-10-23,3100
2018-10-24,3164
2018-10-25,3160
2018-10-26,3239
2018-10-27,3259
2018-10-28,3253
2018-10-29,3254
2018-10-30,3253
2018-10-31,3251
2018-11-01,3107
2018-11-03,3155
2018-11-04,3203
2018-11-05,3138
2018-11-06,3159
2018-11-07,3169
2018-11-08,3178
2018-11-09,3103
2018-11-10,3022
2018-11-11,2955
2018-11-12,2924
2018-11-13,2828
2018-11-14,2886
2018-11-15,2999
2018-11-16,3146
2018-11-17,3209
2018-11-18,3097
2018-11-19,3001
2018-11-20,2993
2018-11-21,2932
2018-11-22,2926
2018-11-23,2890
2018-11-24,2888
2018-11-25,2847
2018-11-26,2845
2018-11-27,2939
2018-11-28,2965
2018-11-29,2970
2018-12-01,3068
2018-12-02,3101
2018-12-03,3106
2018-12-04,3031
2018-12-05,2986
2018-12-07,2955
2018-12-09,3159
2018-12-10,3073
2018-12-11,2983
2018-12-12,2878
2018-12-13,2818
2018-12-14,2787
2018-12-15,2751
2018-12-16,2808
2018-12-17,2909
2018-12-18,3055
2018-12-19,3208
2018-12-20,3365
2018-12-21,3269
2018-12-22,3272
2018-12-23,3432
2018-12-24,3446
2018-12-25,3289
2018-12-26,3154
2018-12-27,3068
2018-12-28,3002
2018-12-29,3134
2018-12-30,3155
2018-12-31,3308
2019-01-01,3455
2019-01-02,3575
2019-01-03,3629
2019-01-04,3489
2019-01-05,3469
2019-01-06,3403
2019-01-08,3238
2019-01-10,3146
2019-01-11,3072
2019-01-12,3066
2019-01-13,3020
2019-01-14,3035
2019-01-15,3107
2019-01-16,3158
2019-01-17,3095
2019-01-18,3156
2019-01-19,3267
2019-01-20,3431
2019-01-21,3603
2019-01-22,3784
2019-01-23,3974
2019-01-24,4077
2019-01-25,4156
2019-01-26,4156
2019-01-27,4101
2019-01-28,4033
2019-01-29,3855
2019-01-30,3732
2019-01-31,3726
2019-02-01,3670
2019-02-02,3524
2019-02-03,3371
2019-02-04,3357
2019-02-05,3326
2019-02-06,3299
2019-02-07,3204
2019-02-08,3196
2019-02-09,3182
2019-02-10,3176
2019-02-11,3164
2019-02-12,3128
2019-02-13,3112
2019-02-14,2980
2019-02-15,2855
2019-02-16,2738
2019-02-17,2672
2019-02-18,2708
2019-02-19,2698
2019-02-20,2654
2019-02-21,2696
2019-02-22,2742
2019-02-23,2772
2019-02-24,2758
2019-02-25,2760
2019-02-26,2759
2019-02-27,2781
2019-02-28,2738
2019-03-01,2718
2019-03-02,2805
2019-03-03,2795
2019-03-04,2718
2019-03-05,2626
2019-03-06,2621
2019-03-07,2599
2019-03-08,2625
2019-03-09,2614
2019-03-10,2667
2019-03-11,2751
2019-03-12,2846
2019-03-13,2909
2019-03-14,2943
2019-03-15,3017
2019-03-16,3069
2019-03-17,3127
2019-03-18,3125
2019-03-19,3078
2019-03-20,3035
2019-03-21,3132
2019-03-22,3146
2019-03-23,3235
2019-03-24,3373
2019-03-25,3348
2019-03-26,3305
2019-03-27,3298
2019-03-28,3230
2019-03-29,3208
2019-03-30,3226
2019-03-31,3217
2019-04-01,3230
2019-04-02,3216
2019-04-03,3235
2019-04-04,3308
