date_obj,Runite%20bolts%20(unf) price
2015-08-17,3307
2015-08-18,3307
2015-08-19,3307
2015-08-20,3307
2015-08-21,3307
2015-08-22,3307
2015-08-23,3307
2015-08-24,3307
2015-08-25,3307
2015-08-26,3307
2015-08-27,3141
2015-08-28,3141
2015-08-29,2983
2015-08-30,2983
2015-08-31,2835
2015-09-01,2703
2015-09-02,2703
2015-09-03,2577
2015-09-04,2450
2015-09-05,2450
2015-09-06,2335
2015-09-07,2335
2015-09-08,2220
2015-09-09,2220
2015-09-10,2111
2015-09-11,2111
2015-09-12,2009
2015-09-13,2009
2015-09-14,1913
2015-09-15,1913
2015-09-16,1819
2015-09-17,1819
2015-09-18,1731
2015-09-19,1731
2015-09-20,1731
2015-09-21,1646
2015-09-22,1646
2015-09-23,1564
2015-09-24,1564
2015-09-25,1564
2015-09-27,1487
2015-09-28,1487
2015-09-29,1415
2015-09-30,1415
2015-10-05,1278
2015-10-06,1278
2015-10-07,1215
2015-10-08,1215
2015-10-09,1215
2015-10-10,1215
2015-10-11,1156
2015-10-12,1156
2015-10-13,1156
2015-10-14,1156
2015-10-15,1099
2015-10-16,1099
2015-10-17,1099
2015-10-18,1099
2015-10-19,1045
2015-10-20,1045
2015-10-22,1045
2015-10-23,994
2015-10-24,994
2015-10-25,994
2015-10-26,994
2015-10-27,946
2015-10-29,946
2015-10-30,946
2015-10-31,946
2015-11-01,899
2015-11-02,899
2015-11-03,899
2015-11-04,899
2015-11-05,899
2015-11-06,899
2015-11-07,855
2015-11-08,855
2015-11-09,855
2015-11-10,855
2015-11-11,855
2015-11-12,855
2015-11-13,855
2015-11-14,813
2015-11-15,813
2015-11-16,813
2015-11-17,813
2015-11-18,813
2015-11-19,813
2015-11-20,774
2015-11-21,774
2015-11-22,774
2015-11-23,774
2015-11-24,774
2015-11-25,774
2015-11-26,736
2015-11-27,736
2015-11-28,736
2015-11-29,736
2015-11-30,736
2015-12-01,708
2015-12-02,708
2015-12-03,708
2015-12-04,708
2015-12-05,708
2015-12-06,674
2015-12-07,674
2015-12-08,674
2015-12-09,674
2015-12-10,674
2015-12-11,674
2015-12-12,646
2015-12-13,646
2015-12-14,646
2015-12-15,646
2015-12-16,646
2015-12-17,668
2015-12-18,668
2015-12-19,668
2015-12-20,668
2015-12-21,668
2015-12-22,696
2015-12-23,696
2015-12-24,696
2015-12-25,696
2015-12-26,696
2015-12-27,670
2015-12-28,670
2015-12-29,670
2015-12-30,670
2015-12-31,636
2016-01-01,636
2016-01-02,636
2016-01-03,636
2016-01-04,604
2016-01-05,604
2016-01-06,604
2016-01-07,604
2016-01-08,579
2016-01-09,579
2016-01-10,579
2016-01-11,579
2016-01-12,575
2016-01-13,575
2016-01-14,575
2016-01-15,575
2016-01-16,580
2016-01-17,580
2016-01-18,580
2016-01-19,580
2016-01-20,566
2016-01-21,566
2016-01-22,566
2016-01-23,566
2016-01-24,547
2016-01-25,547
2016-01-26,547
2016-01-27,523
2016-01-28,523
2016-01-29,523
2016-01-30,523
2016-01-31,497
2016-02-01,497
2016-02-02,497
2016-02-03,497
2016-02-04,476
2016-02-05,476
2016-02-06,476
2016-02-07,476
2016-02-08,462
2016-02-09,462
2016-02-10,462
2016-02-11,439
2016-02-12,439
2016-02-13,439
2016-02-14,419
2016-02-15,419
2016-02-16,419
2016-02-17,406
2016-02-18,406
2016-02-19,406
2016-02-20,406
2016-02-21,385
2016-02-22,385
2016-02-23,385
2016-02-24,385
2016-02-25,369
2016-02-26,369
2016-02-27,369
2016-02-28,352
2016-02-29,352
2016-03-01,352
2016-03-02,352
2016-03-03,348
2016-03-04,348
2016-03-05,348
2016-03-06,337
2016-03-07,337
2016-03-08,337
2016-03-09,337
2016-03-10,335
2016-03-11,335
2016-03-12,335
2016-03-13,335
2016-03-14,335
2016-03-15,335
2016-03-16,335
2016-03-17,343
2016-03-18,343
2016-03-19,343
2016-03-20,345
2016-03-21,345
2016-03-22,345
2016-03-23,345
2016-03-24,354
2016-03-25,354
2016-03-26,354
2016-03-27,354
2016-03-28,347
2016-03-29,347
2016-03-30,347
2016-03-31,347
2016-04-01,337
2016-04-02,337
2016-04-03,337
2016-04-04,337
2016-04-05,336
2016-04-06,336
2016-04-07,336
2016-04-08,336
2016-04-09,333
2016-04-10,333
2016-04-11,333
2016-04-12,333
2016-04-13,338
2016-04-14,338
2016-04-15,338
2016-04-16,338
2016-04-17,344
2016-04-18,344
2016-04-19,344
2016-04-20,344
2016-04-21,340
2016-04-22,340
2016-04-23,340
2016-04-24,340
2016-04-25,349
2016-04-26,349
2016-04-27,349
2016-04-28,349
2016-04-29,360
2016-04-30,360
2016-05-01,360
2016-05-02,355
2016-05-03,355
2016-05-04,355
2016-05-05,356
2016-05-06,356
2016-05-07,356
2016-05-08,356
2016-05-09,356
2016-05-10,356
2016-05-11,356
2016-05-12,353
2016-05-13,353
2016-05-14,353
2016-05-15,351
2016-05-16,351
2016-05-17,351
2016-05-18,347
2016-05-19,347
2016-05-22,345
2016-05-23,345
2016-05-24,345
2016-05-25,351
2016-05-26,351
2016-05-27,351
2016-05-28,348
2016-05-29,348
2016-05-30,348
2016-05-31,340
2016-06-01,340
2016-06-02,340
2016-06-03,332
2016-06-04,332
2016-06-05,332
2016-06-06,315
2016-06-07,315
2016-06-08,315
2016-06-09,304
2016-06-10,304
2016-06-11,304
2016-06-12,298
2016-06-13,298
2016-06-14,298
2016-06-15,284
2016-06-16,284
2016-06-17,284
2016-06-18,271
2016-06-19,271
2016-06-20,271
2016-06-21,259
2016-06-22,259
2016-06-23,259
2016-06-24,267
2016-06-25,267
2016-06-26,267
2016-06-27,267
2016-06-28,272
2016-06-29,272
2016-06-30,272
2016-07-01,280
2016-07-02,280
2016-07-03,280
2016-07-04,275
2016-07-05,275
2016-07-06,275
2016-07-07,275
2016-07-08,281
2016-07-09,281
2016-07-10,281
2016-07-11,291
2016-07-12,291
2016-07-13,291
2016-07-14,291
2016-07-15,299
2016-07-16,299
2016-07-17,299
2016-07-18,299
2016-07-23,295
2016-07-24,295
2016-07-25,295
2016-07-26,295
2016-07-27,298
2016-07-28,298
2016-07-29,298
2016-07-30,300
2016-07-31,300
2016-08-01,300
2016-08-02,300
2016-08-03,294
2016-08-04,294
2016-08-05,294
2016-08-06,294
2016-08-07,300
2016-08-08,300
2016-08-09,300
2016-08-10,300
2016-08-11,295
2016-08-12,295
2016-08-13,295
2016-08-14,295
2016-08-15,290
2016-08-16,290
2016-08-17,290
2016-08-18,290
2016-08-19,286
2016-08-20,286
2016-08-21,286
2016-08-22,286
2016-08-23,282
2016-08-24,282
2016-08-25,282
2016-08-26,282
2016-08-28,280
2016-08-31,277
2016-09-01,277
2016-09-02,277
2016-09-03,277
2016-09-04,269
2016-09-05,269
2016-09-06,269
2016-09-07,270
2016-09-08,270
2016-09-09,270
2016-09-10,270
2016-09-11,269
2016-09-12,269
2016-09-13,269
2016-09-14,269
2016-09-15,271
2016-09-16,271
2016-09-17,271
2016-09-18,271
2016-09-19,265
2016-09-20,265
2016-09-21,265
2016-09-22,262
2016-09-23,262
2016-09-24,262
2016-09-25,262
2016-09-26,270
2016-09-27,270
2016-09-28,270
2016-09-29,273
2016-09-30,273
2016-10-01,273
2016-10-02,273
2016-10-03,273
2016-10-04,273
2016-10-05,279
2016-10-06,279
2016-10-07,279
2016-10-08,275
2016-10-09,275
2016-10-10,275
2016-10-11,284
2016-10-12,284
2016-10-13,284
2016-10-14,284
2016-10-15,281
2016-10-16,281
2016-10-17,281
2016-10-18,279
2016-10-19,279
2016-10-20,279
2016-10-21,276
2016-10-22,276
2016-10-23,276
2016-10-24,284
2016-10-25,284
2016-10-26,284
2016-10-27,283
2016-10-28,283
2016-10-29,283
2016-10-30,284
2016-10-31,284
2016-11-01,284
2016-11-02,289
2016-11-03,289
2016-11-04,289
2016-11-05,282
2016-11-06,282
2016-11-07,282
2016-11-08,275
2016-11-09,275
2016-11-10,275
2016-11-11,277
2016-11-12,277
2016-11-13,277
2016-11-14,286
2016-12-08,288
2016-12-09,288
2016-12-10,288
2016-12-11,300
2016-12-12,300
2016-12-13,300
2016-12-14,299
2016-12-15,299
2016-12-16,299
2016-12-17,290
2016-12-18,290
2016-12-19,290
2016-12-20,290
2016-12-21,290
2016-12-22,290
2016-12-23,294
2016-12-24,294
2016-12-25,294
2016-12-26,291
2016-12-27,291
2016-12-28,291
2016-12-29,300
2016-12-30,300
2016-12-31,300
2017-01-01,311
2017-01-02,311
2017-01-03,316
2017-01-04,316
2017-01-05,303
2017-01-06,303
2017-01-07,295
2017-01-08,295
2017-01-09,295
2017-01-10,295
2017-01-11,295
2017-01-12,289
2017-01-13,289
2017-01-14,289
2017-01-15,287
2017-01-16,287
2017-01-17,286
2017-01-18,286
2017-01-19,286
2017-01-20,288
2017-01-21,288
2017-01-22,287
2017-01-27,288
2017-01-28,295
2017-01-29,295
2017-01-30,295
2017-01-31,299
2017-02-01,299
2017-02-02,293
2017-02-03,293
2017-02-04,294
2017-02-05,294
2017-02-06,294
2017-02-07,295
2017-02-08,295
2017-02-09,295
2017-02-10,291
2017-02-11,291
2017-02-12,291
2017-02-13,294
2017-02-14,294
2017-02-15,292
2017-02-16,292
2017-02-18,299
2017-02-19,299
2017-02-20,298
2017-02-21,298
2017-02-22,298
2017-02-23,304
2017-02-24,304
2017-02-25,304
2017-02-26,310
2017-02-27,310
2017-02-28,318
2017-03-01,318
2017-03-02,313
2017-03-03,313
2017-03-04,308
2017-03-05,308
2017-03-06,306
2017-03-07,306
2017-03-08,306
2017-03-09,307
2017-03-10,307
2017-03-11,313
2017-03-12,313
2017-03-13,315
2017-03-14,315
2017-03-15,319
2017-03-16,319
2017-03-17,319
2017-03-18,319
2017-03-19,319
2017-03-20,324
2017-03-21,324
2017-03-22,324
2017-03-23,321
2017-03-24,321
2017-03-25,321
2017-03-26,312
2017-03-27,312
2017-03-28,319
2017-03-29,319
2017-03-30,325
2017-03-31,325
2017-04-01,338
2017-04-02,338
2017-04-03,340
2017-04-04,340
2017-04-12,322
2017-04-13,316
2017-04-14,316
2017-04-15,307
2017-04-16,307
2017-04-17,314
2017-04-18,314
2017-04-19,321
2017-04-20,321
2017-04-21,319
2017-04-22,319
2017-04-23,311
2017-04-24,311
2017-04-25,310
2017-04-26,310
2017-04-27,310
2017-04-28,320
2017-04-29,320
2017-04-30,325
2017-05-01,325
2017-05-02,319
2017-05-03,319
2017-05-04,320
2017-05-05,320
2017-05-06,315
2017-05-07,315
2017-05-08,316
2017-05-09,316
2017-05-10,312
2017-05-11,312
2017-05-12,309
2017-05-13,309
2017-05-14,316
2017-05-15,316
2017-05-16,327
2017-05-17,327
2017-05-18,335
2017-05-19,335
2017-05-20,339
2017-05-21,339
2017-05-22,339
2017-05-23,337
2017-05-24,337
2017-05-25,340
2017-05-26,340
2017-05-27,325
2017-05-28,325
2017-05-29,324
2017-05-30,324
2017-05-31,341
2017-06-01,341
2017-06-02,328
2017-06-03,328
2017-06-06,306
2017-06-07,306
2017-06-08,300
2017-06-09,300
2017-06-10,306
2017-06-11,306
2017-06-12,312
2017-06-13,312
2017-06-14,321
2017-06-15,321
2017-06-16,330
2017-06-17,330
2017-06-18,342
2017-06-19,342
2017-06-20,359
2017-06-21,359
2017-06-22,372
2017-06-23,372
2017-06-24,372
2017-06-25,372
2017-06-26,377
2017-06-27,377
2017-06-28,392
2017-06-29,392
2017-06-30,382
2017-07-01,382
2017-07-02,382
2017-07-03,372
2017-07-04,372
2017-07-05,372
2017-07-06,377
2017-07-07,377
2017-07-08,377
2017-07-13,404
2017-07-14,411
2017-07-15,411
2017-07-16,411
2017-07-17,421
2017-07-18,421
2017-07-19,431
2017-07-20,431
2017-07-21,426
2017-07-22,426
2017-07-23,434
2017-07-24,434
2017-07-25,434
2017-07-26,440
2017-07-27,440
2017-07-28,428
2017-07-29,428
2017-07-30,431
2017-07-31,431
2017-08-01,431
2017-08-02,428
2017-08-03,428
2017-08-04,420
2017-08-05,404
2017-08-06,404
2017-08-09,374
2017-08-10,358
2017-08-11,358
2017-08-12,346
2017-08-13,346
2017-08-14,336
2017-08-15,336
2017-08-17,343
2017-08-18,356
2017-08-19,356
2017-08-20,363
2017-08-21,363
2017-08-22,355
2017-08-23,355
2017-08-24,341
2017-08-25,341
2017-08-26,342
2017-08-27,342
2017-08-28,345
2017-08-29,345
2017-08-30,344
2017-08-31,344
2017-09-01,344
2017-09-02,329
2017-09-03,329
2017-09-04,329
2017-09-05,341
2017-09-06,341
2017-09-07,359
2017-09-08,359
2017-09-09,377
2017-09-10,377
2017-09-11,366
2017-09-12,366
2017-09-13,354
2017-09-14,354
2017-09-15,355
2017-09-16,355
2017-09-17,349
2017-09-19,341
2017-09-20,341
2017-09-21,333
2017-09-22,333
2017-09-23,342
2017-09-24,342
2017-09-25,355
2017-09-26,355
2017-09-27,355
2017-09-28,370
2017-09-29,370
2017-09-30,371
2017-10-01,371
2017-10-02,383
2017-10-03,383
2017-10-04,383
2017-10-05,389
2017-10-06,389
2017-10-07,387
2017-10-08,387
2017-10-09,385
2017-10-10,385
2017-10-11,368
2017-10-12,368
2017-10-13,365
2017-10-14,365
2017-10-15,365
2017-10-16,362
2017-10-17,362
2017-10-18,350
2017-10-19,350
2017-10-20,349
2017-10-21,349
2017-10-22,351
2017-10-23,351
2017-10-24,351
2017-10-25,351
2017-10-26,350
2017-10-27,350
2017-10-28,338
2017-10-29,338
2017-10-30,338
2017-10-31,338
2017-11-01,331
2017-11-02,331
2017-11-03,323
2017-11-04,323
2017-11-05,323
2017-11-06,320
2017-11-07,320
2017-11-08,321
2017-11-09,321
2017-11-10,317
2017-11-11,317
2017-11-12,329
2017-11-13,329
2017-11-14,345
2017-11-15,345
2017-11-16,356
2017-11-17,356
2017-11-18,357
2017-11-19,357
2017-11-20,365
2017-11-21,365
2017-11-22,356
2017-11-23,356
2017-11-24,351
2017-11-25,351
2017-11-26,342
2017-11-27,342
2017-11-28,342
2017-11-29,350
2017-11-30,350
2017-12-01,362
2017-12-02,362
2017-12-03,364
2017-12-04,364
2017-12-05,378
2017-12-06,378
2017-12-07,364
2017-12-08,364
2017-12-09,364
2017-12-10,355
2017-12-11,355
2017-12-12,358
2017-12-13,358
2017-12-14,358
2017-12-15,360
2017-12-16,360
2017-12-17,360
2017-12-18,373
2017-12-19,373
2017-12-20,373
2017-12-21,376
2017-12-22,376
2017-12-23,378
2017-12-24,378
2017-12-25,379
2017-12-26,379
2017-12-27,366
2017-12-28,366
2017-12-29,354
2017-12-30,344
2017-12-31,344
2018-01-01,351
2018-01-02,351
2018-01-03,356
2018-01-04,339
2018-01-05,323
2018-01-06,306
2018-01-07,290
2018-01-08,275
2018-01-09,264
2018-01-10,255
2018-01-11,249
2018-01-12,244
2018-01-13,241
2018-01-14,243
2018-01-15,245
2018-01-16,250
2018-01-17,253
2018-01-18,264
2018-01-19,264
2018-01-20,266
2018-01-21,263
2018-01-22,270
2018-01-23,266
2018-01-24,268
2018-01-25,262
2018-01-26,253
2018-01-27,252
2018-01-28,255
2018-01-29,262
2018-01-30,274
2018-02-01,272
2018-02-02,275
2018-02-03,278
2018-02-04,287
2018-02-05,286
2018-02-06,289
2018-02-07,297
2018-02-08,305
2018-02-09,317
2018-02-10,333
2018-02-11,346
2018-02-12,364
2018-02-13,383
2018-02-14,403
2018-02-15,424
2018-02-16,446
2018-02-17,469
2018-02-18,493
2018-02-19,518
2018-02-20,544
2018-02-21,572
2018-02-22,601
2018-02-23,598
2018-02-24,582
2018-02-25,561
2018-02-26,537
2018-02-27,515
2018-02-28,500
2018-03-01,499
2018-03-02,492
2018-03-03,474
2018-03-04,474
2018-03-05,469
2018-03-06,469
2018-03-07,455
2018-03-08,433
2018-03-09,421
2018-03-10,435
2018-03-11,417
2018-03-12,403
2018-03-13,388
2018-03-14,374
2018-03-15,361
2018-03-16,347
2018-03-17,334
2018-03-18,331
2018-03-19,331
2018-03-20,337
2018-03-21,327
2018-03-23,331
2018-03-24,333
2018-03-26,349
2018-03-27,348
2018-03-28,360
2018-03-29,354
2018-03-30,343
2018-03-31,344
2018-04-01,334
2018-04-02,341
2018-04-03,355
2018-04-04,353
2018-04-05,353
2018-04-06,361
2018-04-08,371
2018-04-09,378
2018-04-10,388
2018-04-11,393
2018-04-12,401
2018-04-13,400
2018-04-14,383
2018-04-15,376
2018-04-16,357
2018-04-17,346
2018-04-18,338
2018-04-19,342
2018-04-20,337
2018-04-21,337
2018-04-22,339
2018-04-23,342
2018-04-24,336
2018-04-25,331
2018-04-26,337
2018-04-27,346
2018-04-28,354
2018-04-29,345
2018-04-30,350
2018-05-01,356
2018-05-02,358
2018-05-03,363
2018-05-04,365
2018-05-05,366
2018-05-06,366
2018-05-07,384
2018-05-08,402
2018-05-09,391
2018-05-10,373
2018-05-11,355
2018-05-12,348
2018-05-13,348
2018-05-14,344
2018-05-15,343
2018-05-16,351
2018-05-17,360
2018-05-18,355
2018-05-19,361
2018-05-20,355
2018-05-21,347
2018-05-22,347
2018-05-23,345
2018-05-24,347
2018-05-25,345
2018-05-26,344
2018-05-27,342
2018-05-28,350
2018-05-29,345
2018-05-30,351
2018-05-31,359
2018-06-01,365
2018-06-02,372
2018-06-03,378
2018-06-04,370
2018-06-05,375
2018-06-06,364
2018-06-07,364
2018-06-08,353
2018-06-09,343
2018-06-10,336
2018-06-11,321
2018-06-12,314
2018-06-13,310
2018-06-14,306
2018-06-15,316
2018-06-16,322
2018-06-17,323
2018-06-18,322
2018-06-19,330
2018-06-20,330
2018-06-21,333
2018-06-22,332
2018-06-23,332
2018-06-24,334
2018-06-25,342
2018-06-26,346
2018-06-27,350
2018-06-28,364
2018-06-29,358
2018-06-30,358
2018-07-01,352
2018-07-02,361
2018-07-03,359
2018-07-04,369
2018-07-05,377
2018-07-06,386
2018-07-07,387
2018-07-08,398
2018-07-09,399
2018-07-10,394
2018-07-11,390
2018-07-12,372
2018-07-13,361
2018-07-14,366
2018-07-15,376
2018-07-16,365
2018-07-17,366
2018-07-18,356
2018-07-19,361
2018-07-20,364
2018-07-21,375
2018-07-22,383
2018-07-23,378
2018-07-24,391
2018-07-25,402
2018-07-26,398
2018-07-27,395
2018-07-28,392
2018-07-29,393
2018-07-30,385
2018-07-31,373
2018-08-01,373
2018-08-02,380
2018-08-03,392
2018-08-04,400
2018-08-05,408
2018-08-06,421
2018-08-07,415
2018-08-08,420
2018-08-09,438
2018-08-10,440
2018-08-11,447
2018-08-12,443
2018-08-14,461
2018-08-16,468
2018-08-17,475
2018-08-18,490
2018-08-19,474
2018-08-20,464
2018-08-21,458
2018-08-22,463
2018-08-23,476
2018-08-24,488
2018-08-25,491
2018-08-26,501
2018-08-27,502
2018-08-28,509
2018-08-29,516
2018-08-30,498
2018-08-31,478
2018-09-01,467
2018-09-02,464
2018-09-03,467
2018-09-04,474
2018-09-05,468
2018-09-06,468
2018-09-07,475
2018-09-08,483
2018-09-09,502
2018-09-10,499
2018-09-11,499
2018-09-12,507
2018-09-13,520
2018-09-14,522
2018-09-15,506
2018-09-16,495
2018-09-17,489
2018-09-18,489
2018-09-19,473
2018-09-20,455
2018-09-21,443
2018-09-22,447
2018-09-23,451
2018-09-24,462
2018-09-25,475
2018-09-26,472
2018-09-27,473
2018-09-28,466
2018-09-29,478
2018-09-30,479
2018-10-02,508
2018-10-03,533
2018-10-04,553
2018-10-05,555
2018-10-06,537
2018-10-07,520
2018-10-08,509
2018-10-09,519
2018-10-10,538
2018-10-11,540
2018-10-12,523
2018-10-13,518
2018-10-14,500
2018-10-15,514
2018-10-16,517
2018-10-17,517
2018-10-18,496
2018-10-19,494
2018-10-20,503
2018-10-21,505
2018-10-22,492
2018-10-23,478
2018-10-24,481
2018-10-25,487
2018-10-26,482
2018-10-27,479
2018-10-28,483
2018-10-29,484
2018-10-30,496
2018-10-31,499
2018-11-01,498
2018-11-03,522
2018-11-04,525
2018-11-05,542
2018-11-06,548
2018-11-07,546
2018-11-08,533
2018-11-09,524
2018-11-10,533
2018-11-11,539
2018-11-12,552
2018-11-13,561
2018-11-14,548
2018-11-15,537
2018-11-16,518
2018-11-17,511
2018-11-18,511
2018-11-19,519
2018-11-20,525
2018-11-21,537
2018-11-22,528
2018-11-23,511
2018-11-24,508
2018-11-25,502
2018-11-26,509
2018-11-27,512
2018-11-28,520
2018-11-29,510
2018-12-01,523
2018-12-02,520
2018-12-03,517
2018-12-04,524
2018-12-05,531
2018-12-07,552
2018-12-09,578
2018-12-10,584
2018-12-11,601
2018-12-12,621
2018-12-13,606
2018-12-14,577
2018-12-15,566
2018-12-16,556
2018-12-17,543
2018-12-18,528
2018-12-19,524
2018-12-20,533
2018-12-21,522
2018-12-22,528
2018-12-23,534
2018-12-24,541
2018-12-25,538
2018-12-26,541
2018-12-27,532
2018-12-28,509
2018-12-29,494
2018-12-30,495
2018-12-31,493
2019-01-01,495
2019-01-02,490
2019-01-03,491
2019-01-04,487
2019-01-05,488
2019-01-06,483
2019-01-08,487
2019-01-10,471
2019-01-11,447
2019-01-12,424
2019-01-13,402
2019-01-14,381
2019-01-15,361
2019-01-16,342
2019-01-17,324
2019-01-18,307
2019-01-19,291
2019-01-20,277
2019-01-21,280
2019-01-22,286
2019-01-23,298
2019-01-24,308
2019-01-25,318
2019-01-26,324
2019-01-28,338
2019-01-29,337
2019-01-30,335
2019-01-31,332
2019-02-01,339
2019-02-02,347
2019-02-03,360
2019-02-04,372
2019-02-05,389
2019-02-06,403
2019-02-07,418
2019-02-08,430
2019-02-09,437
2019-02-10,428
2019-02-11,411
2019-02-12,397
2019-02-13,385
2019-02-14,381
2019-02-15,385
2019-02-16,401
2019-02-17,397
2019-02-18,403
2019-02-19,416
2019-02-20,424
2019-02-21,419
2019-02-22,425
2019-02-23,425
2019-02-24,418
2019-02-25,419
2019-02-26,408
2019-02-27,408
2019-02-28,394
2019-03-01,381
2019-03-02,386
2019-03-03,383
2019-03-04,387
2019-03-05,390
2019-03-06,396
2019-03-07,395
2019-03-08,395
2019-03-09,400
2019-03-10,400
2019-03-11,398
2019-03-12,402
2019-03-13,400
2019-03-14,387
2019-03-15,371
2019-03-16,363
2019-03-17,361
2019-03-18,368
2019-03-19,373
2019-03-20,375
2019-03-21,382
2019-03-22,381
2019-03-23,380
2019-03-24,389
2019-03-25,395
2019-03-26,388
2019-03-27,385
2019-03-28,388
2019-03-29,375
2019-03-30,370
2019-03-31,364
2019-04-01,357
2019-04-02,355
2019-04-03,356
2019-04-04,356
2019-04-05,364
2019-04-06,374
2019-04-07,382
2019-04-08,392
2019-04-09,386
2019-04-10,375
2019-04-11,361
2019-04-12,354
2019-04-13,356
2019-04-14,367
2019-04-15,373
2019-04-16,374
2019-04-17,373
2019-04-18,364
2019-04-19,363
2019-04-20,370
2019-04-21,368
2019-04-22,366
2019-04-23,370
2019-04-24,371
2019-04-25,371
2019-04-26,371
2019-04-27,370
2019-04-28,365
2019-04-29,362
2019-04-30,365
2019-05-01,362
2019-05-02,356
2019-05-03,348
2019-05-04,358
2019-05-05,363
2019-05-06,372
2019-05-07,379
2019-05-08,372
2019-05-09,371
2019-05-10,361
2019-05-11,368
2019-05-12,371
2019-05-13,377
2019-05-14,371
2019-05-15,376
2019-05-16,391
2019-05-17,392
2019-05-18,379
2019-05-19,379
2019-05-20,383
2019-05-21,385
2019-05-22,396
2019-05-23,396
2019-05-24,392
2019-05-25,406
2019-05-26,405
2019-05-27,415
2019-05-28,426
2019-05-29,422
2019-05-30,420
2019-05-31,423
2019-06-01,416
2019-06-02,415
2019-06-03,424
2019-06-04,428
2019-06-05,435
2019-06-06,436
2019-06-07,440
2019-06-08,452
2019-06-09,460
2019-06-10,469
2019-06-11,477
2019-06-12,470
2019-06-13,457
2019-06-14,439
2019-06-15,420
2019-06-16,416
2019-06-17,427
2019-06-18,439
2019-06-19,443
2019-06-20,429
2019-06-21,413
2019-06-22,405
2019-06-23,417
2019-06-24,430
2019-06-25,433
2019-06-26,427
2019-06-27,410
2019-06-28,405
2019-06-29,405
2019-06-30,403
2019-07-01,412
2019-07-02,413
2019-07-03,421
2019-07-04,428
2019-07-05,437
2019-07-06,434
2019-07-07,442
2019-07-08,449
2019-07-09,458
2019-07-10,439
2019-07-11,440
2019-07-12,449
2019-07-13,470
2019-07-14,491
2019-07-15,499
2019-07-16,508
2019-07-17,494
2019-07-18,474
2019-07-19,476
2019-07-20,482
2019-07-21,483
2019-07-22,486
2019-07-23,477
2019-07-24,485
2019-07-25,472
2019-07-26,463
2019-07-27,467
2019-07-28,464
2019-07-29,475
2019-07-30,487
2019-07-31,486
2019-08-01,481
2019-08-02,476
2019-08-03,481
2019-08-04,497
2019-08-05,511
2019-08-06,530
2019-08-07,531
2019-08-08,518
2019-08-09,496
2019-08-10,497
2019-08-11,515
2019-08-12,500
2019-08-13,508
2019-08-14,510
