date_obj,Proselyte%20harness%20f price
2015-09-14,45688
2015-09-16,45688
2015-09-22,45688
2015-09-23,45688
2015-09-24,45688
2015-09-25,45688
2015-09-27,45688
2015-09-28,44292
2015-09-29,44292
2015-09-30,44292
2015-10-05,44292
2015-10-06,44292
2015-10-07,44292
2015-10-08,44292
2015-10-09,44292
2015-10-10,44292
2015-10-11,44292
2015-10-12,44292
2015-10-13,44292
2015-10-14,44292
2015-10-15,44292
2015-10-16,44292
2015-10-17,44292
2015-10-18,44292
2015-10-19,44292
2015-10-20,44292
2015-10-22,44292
2015-10-23,44292
2015-10-24,44292
2015-10-25,44292
2015-10-26,44292
2015-10-27,44292
2015-10-29,44292
2015-10-30,44292
2015-10-31,44292
2015-11-01,44292
2015-11-02,44292
2015-11-03,44292
2015-11-04,44292
2015-11-05,44292
2015-11-06,44292
2015-11-07,42859
2015-11-08,42859
2015-11-09,42859
2015-11-10,42859
2015-11-11,42859
2015-11-12,42859
2015-11-13,42859
2015-11-14,42859
2015-11-15,42859
2015-11-16,42859
2015-11-17,42859
2015-11-18,42859
2015-11-19,42859
2015-11-20,42859
2015-11-21,42859
2015-11-22,42859
2015-11-23,42859
2015-11-24,42859
2015-11-25,42859
2015-11-26,42859
2015-11-27,42859
2015-11-28,42859
2015-11-29,42859
2015-11-30,42859
2015-12-01,42859
2015-12-02,42859
2015-12-03,42859
2015-12-04,42859
2015-12-05,42859
2015-12-06,42859
2015-12-07,42859
2015-12-08,42859
2015-12-09,42859
2015-12-10,42859
2015-12-11,42859
2015-12-12,42859
2015-12-13,42859
2015-12-14,42859
2015-12-15,42859
2015-12-16,42859
2015-12-17,42859
2015-12-18,42859
2015-12-19,42859
2015-12-20,42859
2015-12-21,42859
2015-12-22,42859
2015-12-23,42826
2015-12-24,42826
2015-12-25,42826
2015-12-26,42826
2015-12-27,42826
2015-12-28,42826
2015-12-29,42826
2015-12-30,42826
2015-12-31,42826
2016-01-01,42826
2016-01-02,42826
2016-01-03,42826
2016-01-04,42826
2016-01-05,42826
2016-01-06,42826
2016-01-07,42826
2016-01-08,42826
2016-01-09,42826
2016-01-10,42826
2016-01-11,42826
2016-01-12,42826
2016-01-13,42826
2016-01-14,42826
2016-01-15,42826
2016-01-16,42826
2016-01-17,42826
2016-01-18,42826
2016-01-19,42826
2016-01-20,42826
2016-01-21,42826
2016-01-22,42826
2016-01-23,42826
2016-01-24,42826
2016-01-25,42826
2016-01-26,42826
2016-01-27,41857
2016-01-28,41857
2016-01-29,41857
2016-01-30,41857
2016-01-31,41857
2016-02-01,41857
2016-02-02,41857
2016-02-03,41857
2016-02-04,41857
2016-02-05,41857
2016-02-06,41857
2016-02-07,41857
2016-02-08,41857
2016-02-09,41857
2016-02-10,41857
2016-02-11,41857
2016-02-12,41857
2016-02-13,41857
2016-02-14,41857
2016-02-15,41857
2016-02-16,41857
2016-02-17,41857
2016-02-18,41857
2016-02-19,41857
2016-02-20,41857
2016-02-21,41857
2016-02-22,41857
2016-02-23,41857
2016-02-24,41857
2016-02-25,41857
2016-02-26,41857
2016-02-27,41857
2016-02-28,41857
2016-02-29,41857
2016-03-01,41857
2016-03-02,41857
2016-03-03,41857
2016-03-04,41857
2016-03-05,41234
2016-03-06,41234
2016-03-07,41234
2016-03-08,41234
2016-03-09,41234
2016-03-10,41234
2016-03-11,41234
2016-03-12,41234
2016-03-13,41234
2016-03-14,41234
2016-03-15,41234
2016-03-16,41234
2016-03-17,41234
2016-03-18,41234
2016-03-19,41234
2016-03-20,41234
2016-03-21,41234
2016-03-22,41234
2016-03-23,41234
2016-03-24,41234
2016-03-25,41234
2016-03-26,41234
2016-03-27,41234
2016-03-28,41234
2016-03-29,41234
2016-03-30,41234
2016-03-31,41234
2016-04-01,41234
2016-04-02,41234
2016-04-03,41234
2016-04-04,41234
2016-04-05,41234
2016-04-06,41234
2016-04-07,41234
2016-04-08,41234
2016-04-09,41234
2016-04-10,41234
2016-04-11,40466
2016-04-12,40466
2016-04-13,40466
2016-04-14,40466
2016-04-15,40466
2016-04-16,40466
2016-04-17,40466
2016-04-18,40466
2016-04-19,40466
2016-04-20,40466
2016-04-21,40466
2016-04-22,40466
2016-04-23,40466
2016-04-24,40466
2016-04-25,40466
2016-04-26,40466
2016-04-27,40466
2016-04-28,40466
2016-04-29,40466
2016-04-30,40466
2016-05-01,40466
2016-05-02,40466
2016-05-03,40466
2016-05-04,40466
2016-05-05,40466
2016-05-06,40466
2016-05-07,40466
2016-05-08,40466
2016-05-09,40466
2016-05-10,40466
2016-05-11,40466
2016-05-12,40466
2016-05-13,40466
2016-05-14,40466
2016-05-15,40466
2016-05-16,40466
2016-05-17,40466
2016-05-18,40466
2016-05-19,40466
2016-05-22,40619
2016-05-23,40619
2016-05-24,40619
2016-05-25,40619
2016-05-26,40619
2016-05-27,40619
2016-05-28,40619
2016-05-29,40619
2016-05-30,40619
2016-05-31,40619
2016-06-01,40619
2016-06-02,40619
2016-06-03,40619
2016-06-04,40619
2016-06-05,40619
2016-06-06,40619
2016-06-07,40619
2016-06-08,40619
2016-06-09,40619
2016-06-10,40619
2016-06-11,40619
2016-06-12,40619
2016-06-13,40619
2016-06-14,40619
2016-06-15,40619
2016-06-16,40619
2016-06-17,40619
2016-06-18,40619
2016-06-19,40619
2016-06-20,40619
2016-06-21,40619
2016-06-22,40619
2016-06-23,40619
2016-06-24,40619
2016-06-25,40619
2016-06-26,39956
2016-06-27,39956
2016-06-28,39956
2016-06-29,39956
2016-06-30,39956
2016-07-01,39956
2016-07-02,39956
2016-07-03,39956
2016-07-04,39956
2016-07-05,39956
2016-07-06,39956
2016-07-07,39956
2016-07-08,39956
2016-07-09,39956
2016-07-10,39956
2016-07-11,39956
2016-07-12,39956
2016-07-13,39956
2016-07-14,39956
2016-07-15,39956
2016-07-16,39956
2016-07-17,39956
2016-07-18,39956
2016-07-23,39956
2016-07-24,39956
2016-07-25,39956
2016-07-26,39956
2016-07-27,38011
2016-07-28,38011
2016-07-29,38011
2016-07-30,38011
2016-07-31,38011
2016-08-01,38011
2016-08-02,38011
2016-08-03,38011
2016-08-04,38011
2016-08-05,38011
2016-08-06,38011
2016-08-07,38011
2016-08-08,38011
2016-08-09,38011
2016-08-10,38011
2016-08-11,38011
2016-08-12,38011
2016-08-13,38011
2016-08-14,38011
2016-08-15,38011
2016-08-16,38011
2016-08-17,38011
2016-08-18,38011
2016-08-19,38011
2016-08-20,38011
2016-08-21,38011
2016-08-22,38011
2016-08-23,38011
2016-08-24,38011
2016-08-25,38011
2016-08-26,38011
2016-08-28,38011
2016-08-31,36291
2016-09-01,36291
2016-09-02,36291
2016-09-03,36291
2016-09-04,36291
2016-09-05,36291
2016-09-06,36291
2016-09-07,36291
2016-09-08,36291
2016-09-09,36291
2016-09-10,36291
2016-09-11,36291
2016-09-12,36291
2016-09-13,36291
2016-09-14,36291
2016-09-15,36291
2016-09-16,36291
2016-09-17,36291
2016-09-18,36291
2016-09-19,36291
2016-09-20,36291
2016-09-21,36291
2016-09-22,36291
2016-09-23,36291
2016-09-24,36291
2016-09-25,36291
2016-09-26,36291
2016-09-27,36291
2016-09-28,36291
2016-09-29,36291
2016-09-30,36291
2016-10-01,36291
2016-10-02,36291
2016-10-03,36291
2016-10-04,36291
2016-10-05,36291
2016-10-06,36291
2016-10-07,36291
2016-10-08,34986
2016-10-09,34986
2016-10-10,34986
2016-10-11,34986
2016-10-12,34986
2016-10-13,34986
2016-10-14,34986
2016-10-15,34986
2016-10-16,34986
2016-10-17,34986
2016-10-18,34986
2016-10-19,34986
2016-10-20,34986
2016-10-21,34986
2016-10-22,34986
2016-10-23,34986
2016-10-24,34986
2016-10-25,34986
2016-10-26,34986
2016-10-27,34986
2016-10-28,34986
2016-10-29,34986
2016-10-30,34986
2016-10-31,34986
2016-11-01,34986
2016-11-02,34986
2016-11-03,34986
2016-11-04,34986
2016-11-05,34986
2016-11-06,34986
2016-11-07,34986
2016-11-08,34986
2016-11-09,34986
2016-11-10,34986
2016-11-11,34986
2016-11-12,34986
2016-11-13,34986
2016-11-14,34749
2016-12-08,34749
2016-12-09,34749
2016-12-10,34749
2016-12-11,34749
2016-12-12,34749
2016-12-13,34749
2016-12-14,34330
2016-12-15,34330
2016-12-16,34330
2016-12-17,34330
2016-12-18,34330
2016-12-19,34330
2016-12-20,34330
2016-12-21,34330
2016-12-22,34330
2016-12-23,34330
2016-12-24,34330
2016-12-25,34330
2016-12-26,34330
2016-12-27,34330
2016-12-28,34330
2016-12-29,34330
2016-12-30,34330
2016-12-31,34330
2017-01-01,34330
2017-01-02,34330
2017-01-03,34330
2017-01-04,34330
2017-01-05,34330
2017-01-06,34330
2017-01-07,34330
2017-01-08,34330
2017-01-09,34330
2017-01-10,34227
2017-01-11,34227
2017-01-12,34227
2017-01-13,34227
2017-01-14,34227
2017-01-15,34227
2017-01-16,34227
2017-01-17,34227
2017-01-18,34227
2017-01-19,34227
2017-01-20,34227
2017-01-21,34227
2017-01-22,34227
2017-01-27,34227
2017-01-28,34227
2017-01-29,34227
2017-01-30,34227
2017-01-31,34227
2017-02-01,34227
2017-02-02,34227
2017-02-03,34227
2017-02-04,34227
2017-02-05,34227
2017-02-06,34227
2017-02-07,34227
2017-02-08,34227
2017-02-09,34227
2017-02-10,34621
2017-02-11,34621
2017-02-12,34621
2017-02-13,34621
2017-02-14,34621
2017-02-15,34621
2017-02-16,34621
2017-02-18,34621
2017-02-19,34621
2017-02-20,34621
2017-02-21,34621
2017-02-22,34621
2017-02-23,34621
2017-02-24,34621
2017-02-25,34621
2017-02-26,34621
2017-02-27,34621
2017-02-28,34621
2017-03-01,34621
2017-03-02,34621
2017-03-03,34621
2017-03-04,34621
2017-03-05,34621
2017-03-06,34621
2017-03-07,34621
2017-03-08,34621
2017-03-09,34621
2017-03-10,33352
2017-03-11,33352
2017-03-12,33352
2017-03-13,33352
2017-03-14,33352
2017-03-15,33352
2017-03-16,33352
2017-03-17,33352
2017-03-18,33352
2017-03-19,33352
2017-03-20,33352
2017-03-21,33352
2017-03-22,33352
2017-03-23,33352
2017-03-24,33352
2017-03-25,33352
2017-03-26,33352
2017-03-27,33352
2017-03-28,33352
2017-03-29,33352
2017-03-30,33352
2017-03-31,33352
2017-04-01,33352
2017-04-02,33352
2017-04-03,33352
2017-04-04,33352
2017-04-12,32078
2017-04-13,32078
2017-04-14,32078
2017-04-15,32078
2017-04-16,32078
2017-04-17,32078
2017-04-18,32078
2017-04-19,32078
2017-04-20,32078
2017-04-21,32078
2017-04-22,32078
2017-04-23,32078
2017-04-24,32078
2017-04-25,32078
2017-04-26,32078
2017-04-27,32078
2017-04-28,32078
2017-04-29,32078
2017-04-30,32078
2017-05-01,32078
2017-05-02,32078
2017-05-03,32078
2017-05-04,31100
2017-05-05,31100
2017-05-06,31100
2017-05-07,31100
2017-05-08,31100
2017-05-09,31100
2017-05-10,31100
2017-05-11,31100
2017-05-12,31100
2017-05-13,31100
2017-05-14,31100
2017-05-15,31100
2017-05-16,31100
2017-05-17,31100
2017-05-18,31100
2017-05-19,31100
2017-05-20,31100
2017-05-21,31100
2017-05-22,31100
2017-05-23,31100
2017-05-24,31100
2017-05-25,31100
2017-05-26,31100
2017-05-27,31100
2017-05-28,31100
2017-05-29,31100
2017-05-30,31100
2017-05-31,31100
2017-06-01,31100
2017-06-02,31100
2017-06-03,31100
2017-06-06,30548
2017-06-07,30548
2017-06-08,30548
2017-06-09,30548
2017-06-10,30548
2017-06-11,30548
2017-06-12,30548
2017-06-13,30548
2017-06-14,30548
2017-06-15,30548
2017-06-16,30548
2017-06-17,30548
2017-06-18,30548
2017-06-19,30548
2017-06-20,30548
2017-06-21,30548
2017-06-22,30548
2017-06-23,30548
2017-06-24,30548
2017-06-25,30548
2017-06-26,30548
2017-06-27,30548
2017-06-28,30548
2017-06-29,30548
2017-06-30,30548
2017-07-01,30548
2017-07-02,30548
2017-07-03,30548
2017-07-04,30587
2017-07-05,30587
2017-07-06,30587
2017-07-07,30587
2017-07-08,30587
2017-07-13,30587
2017-07-14,30587
2017-07-15,30587
2017-07-16,30587
2017-07-17,30587
2017-07-18,30587
2017-07-19,30587
2017-07-20,30587
2017-07-21,30587
2017-07-22,30587
2017-07-23,30587
2017-07-24,30587
2017-07-25,30587
2017-07-26,30587
2017-07-27,30587
2017-07-28,30587
2017-07-29,30587
2017-07-30,30587
2017-07-31,30587
2017-08-01,30499
2017-08-02,30499
2017-08-03,30499
2017-08-04,30499
2017-08-05,30499
2017-08-06,30499
2017-08-09,30499
2017-08-10,30499
2017-08-11,30499
2017-08-12,30499
2017-08-13,30499
2017-08-14,30499
2017-08-15,30499
2017-08-16,30499
2017-08-17,30499
2017-08-18,30499
2017-08-19,30499
2017-08-20,30499
2017-08-22,30499
2017-08-23,30499
2017-08-24,30499
2017-08-25,30499
2017-08-26,30499
2017-08-27,30499
2017-08-28,30499
2017-08-29,30499
2017-08-30,30499
2017-08-31,30499
2017-09-01,30499
2017-09-02,30821
2017-09-03,30821
2017-09-04,30821
2017-09-05,30821
2017-09-06,30821
2017-09-07,30821
2017-09-08,30821
2017-09-09,30821
2017-09-10,30821
2017-09-11,30821
2017-09-12,30821
2017-09-13,30821
2017-09-14,30821
2017-09-15,30821
2017-09-16,30821
2017-09-17,30821
2017-09-19,30821
2017-09-20,30821
2017-09-21,30821
2017-09-22,30821
2017-09-23,30821
2017-09-24,30821
2017-09-25,30821
2017-09-26,30821
2017-09-27,30821
2017-09-28,30821
2017-09-29,30821
2017-09-30,30821
2017-10-01,30821
2017-10-02,31039
2017-10-03,31039
2017-10-04,31039
2017-10-05,31039
2017-10-06,31039
2017-10-07,31039
2017-10-08,31039
2017-10-09,31039
2017-10-10,31039
2017-10-11,31039
2017-10-12,31039
2017-10-13,31039
2017-10-14,31039
2017-10-15,31039
2017-10-16,31039
2017-10-17,31039
2017-10-18,31039
2017-10-19,31039
2017-10-20,31039
2017-10-21,31039
2017-10-22,31039
2017-10-23,31039
2017-10-24,31039
2017-10-25,31039
2017-10-26,31039
2017-10-27,31039
2017-10-28,31039
2017-10-29,31039
2017-10-30,31039
2017-10-31,31039
2017-11-01,31039
2017-11-02,31039
2017-11-03,31039
2017-11-04,30944
2017-11-05,30944
2017-11-06,30944
2017-11-07,30944
2017-11-08,30944
2017-11-09,30944
2017-11-10,30944
2017-11-11,30944
2017-11-12,30944
2017-11-13,30944
2017-11-14,30944
2017-11-15,30944
2017-11-16,30944
2017-11-17,30944
2017-11-18,30944
2017-11-19,30944
2017-11-20,30944
2017-11-21,30944
2017-11-22,30944
2017-11-23,30944
2017-11-24,30944
2017-11-25,30944
2017-11-26,30944
2017-11-27,30944
2017-11-28,30944
2017-11-29,30944
2017-11-30,30944
2017-12-01,30944
2017-12-02,30944
2017-12-03,30944
2017-12-04,30944
2017-12-05,30081
2017-12-06,30081
2017-12-07,30081
2017-12-08,30081
2017-12-09,30081
2017-12-10,30081
2017-12-11,30081
2017-12-12,30081
2017-12-14,30081
2017-12-15,30081
2017-12-16,30081
2017-12-17,30081
2017-12-18,30081
2017-12-19,30081
2017-12-20,30081
2017-12-21,30081
2017-12-22,30081
2017-12-23,30081
2017-12-24,30081
2017-12-25,30081
2017-12-26,30081
2017-12-27,30081
2017-12-28,30081
2017-12-29,30081
2017-12-30,30081
2017-12-31,30081
2018-01-01,30081
2018-01-02,30081
2018-01-03,29233
2018-01-04,29233
2018-01-05,29233
2018-01-06,29233
2018-01-07,29233
2018-01-08,29233
2018-01-09,29233
2018-01-10,29233
2018-01-11,29233
2018-01-12,29233
2018-01-13,29233
2018-01-14,29233
2018-01-15,29233
2018-01-16,29233
2018-01-17,29233
2018-01-18,29233
2018-01-19,29233
2018-01-20,29233
2018-01-21,29233
2018-01-22,29233
2018-01-23,29233
2018-01-24,27878
2018-01-25,27878
2018-01-26,27878
2018-01-27,27878
2018-01-28,27878
2018-01-29,27878
2018-01-31,27878
2018-02-01,27878
2018-02-02,27878
2018-02-03,27878
2018-02-04,27878
2018-02-05,27878
2018-02-06,27878
2018-02-07,27878
2018-02-08,27878
2018-02-09,27878
2018-02-10,28386
2018-02-11,28386
2018-02-13,28386
2018-02-14,28386
2018-02-15,28386
2018-02-16,28386
2018-02-17,28386
2018-02-18,28386
2018-02-19,28386
2018-02-20,28386
2018-02-21,28386
2018-02-22,28386
2018-02-23,28386
2018-02-24,28386
2018-02-25,29219
2018-02-26,29219
2018-02-27,29219
2018-02-28,29219
2018-03-01,29219
2018-03-02,29219
2018-03-03,29219
2018-03-04,29219
2018-03-05,29219
2018-03-06,29219
2018-03-07,29219
2018-03-08,29219
2018-03-09,29219
2018-03-10,29219
2018-03-11,29219
2018-03-12,29219
2018-03-13,29219
2018-03-14,29219
2018-03-15,29725
2018-03-16,29725
2018-03-17,29725
2018-03-18,29725
2018-03-19,29725
2018-03-20,29725
2018-03-21,29725
2018-03-23,29725
2018-03-24,29725
2018-03-26,29725
2018-03-27,29725
2018-03-28,29725
2018-03-29,29725
2018-03-30,29725
2018-03-31,29725
2018-04-01,30174
2018-04-02,30174
2018-04-03,30174
2018-04-04,30174
2018-04-05,30174
2018-04-06,30174
2018-04-08,30174
2018-04-09,30174
2018-04-10,30174
2018-04-11,30174
2018-04-12,30174
2018-04-13,30174
2018-04-14,30174
2018-04-15,30174
2018-04-16,30174
2018-04-17,30174
2018-04-18,30174
2018-04-19,30174
2018-04-20,30639
2018-04-21,30639
2018-04-22,30639
2018-04-23,30639
2018-04-24,30639
2018-04-25,30639
2018-04-26,30639
2018-04-27,30639
2018-04-28,30639
2018-04-29,30639
2018-04-30,30639
2018-05-01,30639
2018-05-02,30639
2018-05-03,30639
2018-05-04,30639
2018-05-05,30639
2018-05-06,30639
2018-05-08,30639
2018-05-09,30639
2018-05-10,30712
2018-05-11,30712
2018-05-12,30712
2018-05-13,30712
2018-05-14,30712
2018-05-15,30712
2018-05-16,30712
2018-05-17,30712
2018-05-18,30712
2018-05-19,30712
2018-05-20,30712
2018-05-21,30712
2018-05-22,30712
2018-05-23,30712
2018-05-24,30712
2018-05-25,30712
2018-05-26,30712
2018-05-27,30712
2018-05-28,29814
2018-05-29,29814
2018-05-30,29814
2018-05-31,29814
2018-06-01,29814
2018-06-02,29814
2018-06-03,29814
2018-06-04,29814
2018-06-05,29814
2018-06-06,29814
2018-06-07,29814
2018-06-08,29814
2018-06-09,29814
2018-06-10,29814
2018-06-11,29814
2018-06-12,29814
2018-06-13,29814
2018-06-14,29014
2018-06-15,29014
2018-06-16,29014
2018-06-17,29014
2018-06-18,29014
2018-06-19,29014
2018-06-20,29014
2018-06-21,29014
2018-06-22,29014
2018-06-23,29014
2018-06-24,29014
2018-06-25,29014
2018-06-26,29014
2018-06-27,29014
2018-06-28,29014
2018-06-29,29014
2018-06-30,28272
2018-07-01,28272
2018-07-02,28272
2018-07-03,28272
2018-07-04,28272
2018-07-05,28272
2018-07-06,28272
2018-07-07,28272
2018-07-08,28272
2018-07-09,28272
2018-07-10,28272
2018-07-11,28272
2018-07-12,28272
2018-07-13,28272
2018-07-14,28272
2018-07-15,28272
2018-07-16,28272
2018-07-17,28272
2018-07-18,28272
2018-07-19,28272
2018-07-20,28272
2018-07-21,28272
2018-07-22,28272
2018-07-23,28272
2018-07-24,28272
2018-07-25,27716
2018-07-26,27716
2018-07-27,27716
2018-07-28,27716
2018-07-29,27716
2018-07-30,27716
2018-07-31,27716
2018-08-01,27716
2018-08-02,27716
2018-08-03,27716
2018-08-04,27716
2018-08-05,28028
2018-08-06,28028
2018-08-07,28028
2018-08-08,28028
2018-08-09,28028
2018-08-10,28028
2018-08-11,28028
2018-08-12,28028
2018-08-14,28028
2018-08-16,28028
2018-08-17,28028
2018-08-18,28028
2018-08-19,27157
2018-08-20,27157
2018-08-21,27157
2018-08-22,27157
2018-08-23,27157
2018-08-24,27157
2018-08-25,27157
2018-08-26,27157
2018-08-27,27157
2018-08-28,27157
2018-08-29,27157
2018-08-30,27157
2018-08-31,27157
2018-09-01,27484
2018-09-02,27484
2018-09-03,27484
2018-09-04,27484
2018-09-05,27484
2018-09-06,27484
2018-09-07,27484
2018-09-08,27484
2018-09-09,27484
2018-09-10,27484
2018-09-11,27484
2018-09-12,27484
2018-09-13,27484
2018-09-14,27484
2018-09-15,27797
2018-09-16,27797
2018-09-17,27797
2018-09-18,27797
2018-09-19,27797
2018-09-20,27797
2018-09-21,27797
2018-09-22,27797
2018-09-23,27797
2018-09-24,27797
2018-09-25,27797
2018-09-26,27797
2018-09-27,27797
2018-09-28,27797
2018-09-29,27797
2018-09-30,27576
2018-10-02,27576
2018-10-03,27576
2018-10-04,27576
2018-10-05,27576
2018-10-06,27576
2018-10-07,27576
2018-10-08,27576
2018-10-09,27576
2018-10-10,27576
2018-10-11,27576
2018-10-12,27576
2018-10-13,27576
2018-10-14,27233
2018-10-15,27233
2018-10-16,27233
2018-10-17,27233
2018-10-18,27233
2018-10-19,27233
2018-10-20,27233
2018-10-21,27233
2018-10-22,27233
2018-10-23,27233
2018-10-24,27233
2018-10-25,27233
2018-10-26,27233
2018-10-27,27233
2018-10-28,27233
2018-10-29,27233
2018-10-30,26594
2018-10-31,26594
2018-11-01,26594
2018-11-03,26594
2018-11-04,26594
2018-11-05,26594
2018-11-06,26594
2018-11-07,26594
2018-11-08,26594
2018-11-09,26594
2018-11-10,26594
2018-11-11,25923
2018-11-12,25923
2018-11-13,25923
2018-11-14,25923
2018-11-15,25923
2018-11-16,25923
2018-11-17,25923
2018-11-18,25923
2018-11-19,25923
2018-11-20,25923
2018-11-21,25923
2018-11-22,25848
2018-11-23,25848
2018-11-24,25848
2018-11-25,25848
2018-11-26,25848
2018-11-27,25848
2018-11-28,25848
2018-11-29,25848
2018-12-01,25848
2018-12-02,25836
2018-12-03,25836
2018-12-04,25836
2018-12-05,25836
2018-12-07,25836
2018-12-09,25836
2018-12-10,25836
2018-12-11,25836
2018-12-12,25836
2018-12-13,26043
2018-12-14,26043
2018-12-15,26043
2018-12-16,26043
2018-12-17,26043
2018-12-18,26043
2018-12-19,26043
2018-12-20,26043
2018-12-21,26043
2018-12-22,26043
2018-12-23,26043
2018-12-24,26481
2018-12-25,26481
2018-12-26,26481
2018-12-27,26481
2018-12-28,26481
2018-12-29,26481
2018-12-30,26481
2018-12-31,26481
2019-01-01,26481
2019-01-02,26481
2019-01-03,26481
2019-01-04,26883
2019-01-05,26883
2019-01-06,26883
2019-01-08,26883
2019-01-10,26883
2019-01-11,26883
2019-01-12,26883
2019-01-14,26861
2019-01-15,26861
2019-01-16,26861
2019-01-17,26861
2019-01-18,26861
2019-01-19,26861
2019-01-20,26861
2019-01-21,26861
2019-01-22,26861
2019-01-23,27821
2019-01-24,27821
2019-01-25,27821
2019-01-26,27821
2019-01-27,27821
2019-01-28,27821
2019-01-29,27821
2019-01-30,27821
2019-01-31,27821
2019-02-01,27821
2019-02-02,27119
2019-02-03,27119
2019-02-04,27119
2019-02-05,27119
2019-02-06,27119
2019-02-07,27119
2019-02-08,27119
2019-02-09,27119
2019-02-10,27119
2019-02-11,27119
2019-02-12,27119
2019-02-13,27841
2019-02-14,27841
2019-02-15,27841
2019-02-16,27841
2019-02-17,27841
2019-02-18,27841
2019-02-19,27841
2019-02-20,27841
2019-02-21,27841
2019-02-22,27841
2019-02-23,27841
2019-02-24,28703
2019-02-25,28703
2019-02-26,28703
2019-02-27,28703
2019-02-28,28703
2019-03-01,28703
2019-03-02,28703
2019-03-03,28703
2019-03-04,28703
2019-03-05,28703
2019-03-06,28703
2019-03-07,28703
2019-03-08,28703
2019-03-09,28703
2019-03-10,27292
2019-03-11,27292
2019-03-12,27292
2019-03-13,27292
2019-03-14,27292
2019-03-15,27292
2019-03-16,27292
2019-03-17,27292
2019-03-18,27292
2019-03-19,27292
2019-03-20,27292
2019-03-21,27951
2019-03-22,27951
2019-03-23,27951
2019-03-24,27951
2019-03-25,27951
2019-03-26,27951
2019-03-27,27951
2019-03-28,27951
2019-03-29,27951
2019-03-30,27951
2019-03-31,27951
2019-04-01,28621
