date_obj,Tatty%20larupia%20fur price
2015-08-04,5201
2015-08-05,5201
2015-08-06,5201
2015-08-07,5201
2015-08-08,5201
2015-08-09,5201
2015-08-10,5201
2015-08-11,5201
2015-08-12,5201
2015-08-13,5201
2015-08-14,5201
2015-08-15,5201
2015-08-16,5201
2015-08-17,5201
2015-08-18,5201
2015-08-19,5201
2015-08-20,4954
2015-08-21,4954
2015-08-22,4954
2015-08-23,4954
2015-08-24,4954
2015-08-25,4954
2015-08-26,4954
2015-08-27,4954
2015-08-28,4954
2015-08-29,4954
2015-08-30,4954
2015-08-31,4954
2015-09-01,4954
2015-09-02,4954
2015-09-03,4954
2015-09-04,4954
2015-09-05,4954
2015-09-06,4954
2015-09-07,4954
2015-09-08,4954
2015-09-09,4954
2015-09-10,4954
2015-09-11,4954
2015-09-12,4954
2015-09-13,4954
2015-09-14,4954
2015-09-15,4954
2015-09-16,4954
2015-09-17,4954
2015-09-18,4954
2015-09-19,4954
2015-09-20,4954
2015-09-21,4954
2015-09-22,4954
2015-09-23,4954
2015-09-24,4954
2015-09-25,4954
2015-09-27,4729
2015-09-28,4729
2015-09-29,4729
2015-09-30,4729
2015-10-05,4729
2015-10-06,4729
2015-10-07,4729
2015-10-08,4729
2015-10-09,4729
2015-10-10,4729
2015-10-11,4729
2015-10-12,4729
2015-10-13,4729
2015-10-14,4729
2015-10-15,4729
2015-10-16,4729
2015-10-17,4729
2015-10-18,4729
2015-10-19,4729
2015-10-20,4729
2015-10-22,4729
2015-10-23,4729
2015-10-24,4729
2015-10-25,4729
2015-10-26,4729
2015-10-27,4729
2015-10-29,4729
2015-10-30,4729
2015-10-31,4729
2015-11-01,4729
2015-11-02,4729
2015-11-03,4729
2015-11-04,4729
2015-11-05,4729
2015-11-06,4527
2015-11-07,4527
2015-11-08,4527
2015-11-09,4527
2015-11-10,4527
2015-11-11,4527
2015-11-12,4527
2015-11-13,4527
2015-11-14,4527
2015-11-15,4527
2015-11-16,4527
2015-11-17,4527
2015-11-18,4527
2015-11-19,4527
2015-11-20,4527
2015-11-21,4527
2015-11-22,4527
2015-11-23,4527
2015-11-24,4527
2015-11-25,4527
2015-11-26,4527
2015-11-27,4527
2015-11-28,4527
2015-11-29,4527
2015-11-30,4527
2015-12-01,4527
2015-12-02,4527
2015-12-03,4527
2015-12-04,4527
2015-12-05,4527
2015-12-06,4527
2015-12-07,4527
2015-12-08,4527
2015-12-09,4527
2015-12-10,4527
2015-12-11,4527
2015-12-13,4527
2015-12-14,4527
2015-12-15,4321
2015-12-16,4321
2015-12-17,4321
2015-12-18,4321
2015-12-19,4321
2015-12-20,4321
2015-12-21,4321
2015-12-22,4321
2015-12-23,4321
2015-12-24,4321
2015-12-25,4321
2015-12-26,4321
2015-12-27,4321
2015-12-28,4321
2015-12-29,4321
2015-12-30,4321
2015-12-31,4321
2016-01-01,4321
2016-01-02,4321
2016-01-03,4321
2016-01-04,4321
2016-01-05,4321
2016-01-06,4321
2016-01-07,4321
2016-01-08,4321
2016-01-09,4321
2016-01-10,4321
2016-01-11,4321
2016-01-12,4321
2016-01-13,4321
2016-01-14,4321
2016-01-15,4321
2016-01-16,4321
2016-01-17,4321
2016-01-18,4115
2016-01-19,4115
2016-01-20,4115
2016-01-21,4115
2016-01-22,4115
2016-01-23,4115
2016-01-24,4115
2016-01-25,4115
2016-01-26,4115
2016-01-27,4115
2016-01-28,4115
2016-01-29,4115
2016-01-30,4115
2016-01-31,4115
2016-02-01,4115
2016-02-02,4115
2016-02-03,4115
2016-02-04,4115
2016-02-05,4115
2016-02-06,4115
2016-02-07,4115
2016-02-08,4115
2016-02-09,4115
2016-02-10,4115
2016-02-11,4115
2016-02-12,4115
2016-02-13,4115
2016-02-14,4115
2016-02-15,4115
2016-02-16,4115
2016-02-17,4115
2016-02-18,4115
2016-02-19,4115
2016-02-20,3928
2016-02-21,3928
2016-02-22,3928
2016-02-23,3928
2016-02-24,3928
2016-02-25,3928
2016-02-26,3928
2016-02-27,3928
2016-02-28,3928
2016-02-29,3928
2016-03-01,3928
2016-03-02,3928
2016-03-03,3928
2016-03-04,3928
2016-03-05,3928
2016-03-06,3928
2016-03-07,3928
2016-03-08,3928
2016-03-09,3928
2016-03-10,3928
2016-03-11,3928
2016-03-12,3928
2016-03-13,3928
2016-03-14,3928
2016-03-15,3928
2016-03-16,3928
2016-03-17,3928
2016-03-18,3928
2016-03-19,3928
2016-03-20,3928
2016-03-21,3928
2016-03-22,3928
2016-03-23,3748
2016-03-24,3748
2016-03-25,3748
2016-03-26,3748
2016-03-27,3748
2016-03-28,3748
2016-03-29,3748
2016-03-30,3748
2016-03-31,3748
2016-04-01,3748
2016-04-02,3748
2016-04-03,3748
2016-04-04,3748
2016-04-05,3748
2016-04-06,3748
2016-04-07,3748
2016-04-08,3748
2016-04-09,3748
2016-04-10,3748
2016-04-11,3748
2016-04-12,3748
2016-04-13,3748
2016-04-14,3748
2016-04-15,3748
2016-04-16,3748
2016-04-17,3748
2016-04-18,3748
2016-04-19,3748
2016-04-20,3748
2016-04-21,3748
2016-04-22,3748
2016-04-23,3588
2016-04-24,3588
2016-04-25,3588
2016-04-26,3588
2016-04-27,3588
2016-04-28,3588
2016-04-29,3588
2016-04-30,3588
2016-05-01,3588
2016-05-02,3588
2016-05-03,3588
2016-05-04,3588
2016-05-05,3588
2016-05-06,3588
2016-05-07,3588
2016-05-08,3588
2016-05-09,3588
2016-05-10,3588
2016-05-11,3588
2016-05-12,3588
2016-05-13,3588
2016-05-14,3588
2016-05-15,3588
2016-05-16,3588
2016-05-17,3588
2016-05-18,3588
2016-05-19,3588
2016-05-22,3445
2016-05-23,3445
2016-05-24,3445
2016-05-25,3445
2016-05-26,3445
2016-05-27,3445
2016-05-28,3445
2016-05-29,3445
2016-05-30,3445
2016-05-31,3445
2016-06-01,3445
2016-06-02,3445
2016-06-03,3445
2016-06-04,3445
2016-06-05,3445
2016-06-06,3445
2016-06-07,3445
2016-06-08,3445
2016-06-09,3445
2016-06-10,3445
2016-06-11,3445
2016-06-12,3445
2016-06-13,3445
2016-06-14,3445
2016-06-15,3445
2016-06-16,3445
2016-06-17,3445
2016-06-18,3445
2016-06-19,3445
2016-06-20,3445
2016-06-21,3445
2016-06-22,3278
2016-06-23,3278
2016-06-24,3278
2016-06-25,3278
2016-06-26,3278
2016-06-27,3278
2016-06-28,3278
2016-06-29,3278
2016-06-30,3278
2016-07-01,3278
2016-07-02,3278
2016-07-03,3278
2016-07-04,3278
2016-07-05,3278
2016-07-06,3278
2016-07-07,3278
2016-07-08,3278
2016-07-09,3278
2016-07-10,3278
2016-07-11,3278
2016-07-12,3278
2016-07-13,3278
2016-07-14,3278
2016-07-15,3278
2016-07-16,3278
2016-07-17,3278
2016-07-18,3278
2016-07-24,3127
2016-07-25,3127
2016-07-26,3127
2016-07-27,3127
2016-07-28,3127
2016-07-29,3127
2016-07-30,3127
2016-07-31,3127
2016-08-01,3127
2016-08-02,3127
2016-08-03,3127
2016-08-04,3127
2016-08-05,3127
2016-08-06,3127
2016-08-07,3127
2016-08-08,3127
2016-08-09,3127
2016-08-10,3127
2016-08-11,3127
2016-08-12,3127
2016-08-13,3127
2016-08-14,3127
2016-08-15,3127
2016-08-16,3127
2016-08-17,3127
2016-08-18,3127
2016-08-19,3127
2016-08-20,3127
2016-08-21,3127
2016-08-22,3127
2016-08-23,3127
2016-08-24,3127
2016-08-25,3127
2016-08-26,3127
2016-08-28,2979
2016-08-31,2979
2016-09-01,2979
2016-09-02,2979
2016-09-03,2979
2016-09-04,2979
2016-09-05,2979
2016-09-06,2979
2016-09-07,2979
2016-09-08,2979
2016-09-09,2979
2016-09-10,2979
2016-09-11,2979
2016-09-12,2979
2016-09-13,2979
2016-09-14,2979
2016-09-15,2979
2016-09-16,2979
2016-09-17,2979
2016-09-18,2979
2016-09-19,2979
2016-09-20,2979
2016-09-21,2979
2016-09-22,2979
2016-09-23,2979
2016-09-24,2979
2016-09-25,2979
2016-09-26,2979
2016-09-27,2979
2016-09-28,2979
2016-09-29,2979
2016-09-30,2969
2016-10-01,2969
2016-10-02,2969
2016-10-03,2969
2016-10-04,2969
2016-10-05,2969
2016-10-06,2969
2016-10-07,2969
2016-10-08,2969
2016-10-09,2969
2016-10-10,2969
2016-10-11,2969
2016-10-12,2969
2016-10-13,2969
2016-10-14,2969
2016-10-15,2969
2016-10-16,2969
2016-10-17,2969
2016-10-18,2969
2016-10-19,2969
2016-10-20,2969
2016-10-21,2969
2016-10-22,2969
2016-10-23,2969
2016-10-24,2969
2016-10-25,2969
2016-10-26,2969
2016-10-27,2969
2016-10-28,2969
2016-10-29,2969
2016-10-30,2969
2016-10-31,2969
2016-11-01,2969
2016-11-02,2969
2016-11-03,2969
2016-11-04,2969
2016-11-05,2969
2016-11-06,2969
2016-11-07,2969
2016-11-08,2969
2016-11-09,2969
2016-11-10,2969
2016-11-11,2969
2016-11-12,2969
2016-11-13,2969
2016-11-14,2969
2016-12-08,2836
2016-12-09,2836
2016-12-10,2836
2016-12-11,2836
2016-12-12,2836
2016-12-13,2836
2016-12-14,2836
2016-12-15,2836
2016-12-16,2836
2016-12-17,2798
2016-12-18,2798
2016-12-19,2798
2016-12-20,2798
2016-12-21,2798
2016-12-22,2798
2016-12-23,2798
2016-12-24,2798
2016-12-25,2798
2016-12-26,2798
2016-12-27,2798
2016-12-28,2798
2016-12-29,2798
2016-12-30,2798
2016-12-31,2798
2017-01-01,2798
2017-01-02,2798
2017-01-03,2798
2017-01-04,2798
2017-01-05,2798
2017-01-06,2798
2017-01-07,2798
2017-01-08,2798
2017-01-09,2798
2017-01-10,2798
2017-01-11,2798
2017-01-12,2798
2017-01-13,2798
2017-01-14,2798
2017-01-15,2798
2017-01-16,2798
2017-01-17,2798
2017-01-18,2721
2017-01-19,2721
2017-01-20,2721
2017-01-21,2721
2017-01-22,2721
2017-01-27,2721
2017-01-28,2721
2017-01-29,2721
2017-01-30,2721
2017-01-31,2721
2017-02-01,2721
2017-02-02,2721
2017-02-03,2721
2017-02-04,2721
2017-02-05,2721
2017-02-06,2721
2017-02-07,2721
2017-02-08,2721
2017-02-09,2721
2017-02-10,2721
2017-02-11,2721
2017-02-12,2609
2017-02-13,2609
2017-02-14,2609
2017-02-15,2609
2017-02-16,2609
2017-02-18,2609
2017-02-19,2609
2017-02-20,2609
2017-02-21,2609
2017-02-22,2609
2017-02-23,2609
2017-02-24,2609
2017-02-25,2609
2017-02-26,2609
2017-02-27,2609
2017-02-28,2609
2017-03-01,2609
2017-03-02,2609
2017-03-03,2609
2017-03-04,2609
2017-03-05,2609
2017-03-06,2609
2017-03-07,2609
2017-03-08,2609
2017-03-09,2609
2017-03-10,2609
2017-03-11,2609
2017-03-12,2609
2017-03-13,2491
2017-03-14,2491
2017-03-15,2491
2017-03-16,2491
2017-03-17,2491
2017-03-18,2491
2017-03-19,2491
2017-03-20,2491
2017-03-21,2491
2017-03-22,2491
2017-03-23,2491
2017-03-24,2491
2017-03-25,2491
2017-03-26,2491
2017-03-27,2491
2017-03-28,2491
2017-03-29,2491
2017-03-30,2491
2017-03-31,2491
2017-04-01,2491
2017-04-02,2491
2017-04-03,2491
2017-04-04,2487
2017-04-12,2487
2017-04-13,2487
2017-04-14,2487
2017-04-15,2487
2017-04-16,2487
2017-04-17,2487
2017-04-18,2487
2017-04-19,2487
2017-04-20,2487
2017-04-21,2487
2017-04-22,2487
2017-04-23,2487
2017-04-24,2487
2017-04-25,2487
2017-04-26,2487
2017-04-27,2408
2017-04-28,2408
2017-04-29,2408
2017-04-30,2408
2017-05-01,2408
2017-05-02,2408
2017-05-03,2408
2017-05-04,2408
2017-05-05,2408
2017-05-06,2408
2017-05-07,2408
2017-05-08,2408
2017-05-09,2408
2017-05-10,2408
2017-05-11,2408
2017-05-12,2408
2017-05-13,2408
2017-05-14,2408
2017-05-15,2408
2017-05-16,2408
2017-05-17,2408
2017-05-18,2408
2017-05-19,2408
2017-05-20,2408
2017-05-21,2408
2017-05-22,2408
2017-05-23,2408
2017-05-24,2408
2017-05-25,2408
2017-05-26,2307
2017-05-27,2307
2017-05-28,2307
2017-05-29,2307
2017-05-30,2307
2017-05-31,2307
2017-06-01,2307
2017-06-02,2307
2017-06-03,2307
2017-06-06,2307
2017-06-07,2307
2017-06-08,2307
2017-06-09,2307
2017-06-10,2307
2017-06-11,2307
2017-06-12,2307
2017-06-13,2307
2017-06-14,2307
2017-06-15,2307
2017-06-16,2307
2017-06-17,2307
2017-06-18,2307
2017-06-19,2307
2017-06-20,2224
2017-06-21,2224
2017-06-22,2224
2017-06-23,2224
2017-06-24,2224
2017-06-25,2224
2017-06-26,2224
2017-06-27,2224
2017-06-28,2224
2017-06-29,2224
2017-06-30,2224
2017-07-01,2224
2017-07-02,2224
2017-07-03,2224
2017-07-04,2224
2017-07-05,2224
2017-07-06,2224
2017-07-07,2224
2017-07-08,2224
2017-07-13,2224
2017-07-14,2224
2017-07-15,2224
2017-07-16,2224
2017-07-17,2224
2017-07-18,2124
2017-07-19,2124
2017-07-20,2124
2017-07-21,2124
2017-07-22,2124
2017-07-23,2124
2017-07-24,2124
2017-07-25,2124
2017-07-26,2124
2017-07-27,2124
2017-07-28,2124
2017-07-29,2124
2017-07-30,2124
2017-07-31,2124
2017-08-01,2124
2017-08-02,2124
2017-08-03,2124
2017-08-04,2124
2017-08-05,2124
2017-08-06,2124
2017-08-09,2124
2017-08-10,2124
2017-08-11,2124
2017-08-12,2124
2017-08-13,2044
2017-08-14,2044
2017-08-15,2044
2017-08-16,2044
2017-08-17,2044
2017-08-18,2044
2017-08-19,2044
2017-08-20,2044
2017-08-21,2044
2017-08-22,2044
2017-08-23,2044
2017-08-24,2044
2017-08-25,2044
2017-08-26,2044
2017-08-27,2044
2017-08-28,2044
2017-08-29,2044
2017-08-30,2044
2017-08-31,2044
2017-09-01,2044
2017-09-02,2044
2017-09-03,2044
2017-09-04,2044
2017-09-05,2044
2017-09-06,2044
2017-09-07,2044
2017-09-08,2044
2017-09-09,2044
2017-09-10,1951
2017-09-11,1951
2017-09-12,1951
2017-09-13,1951
2017-09-14,1951
2017-09-15,1951
2017-09-16,1951
2017-09-17,1951
2017-09-19,1951
2017-09-20,1951
2017-09-21,1951
2017-09-22,1951
2017-09-23,1951
2017-09-24,1951
2017-09-25,1951
2017-09-26,1951
2017-09-27,1951
2017-09-28,1951
2017-09-29,1951
2017-09-30,1951
2017-10-01,1951
2017-10-02,1951
2017-10-03,1951
2017-10-04,1951
2017-10-05,1951
2017-10-06,1951
2017-10-07,1951
2017-10-08,1879
2017-10-09,1879
2017-10-10,1879
2017-10-11,1879
2017-10-12,1879
2017-10-13,1879
2017-10-14,1879
2017-10-15,1879
2017-10-16,1879
2017-10-17,1879
2017-10-18,1879
2017-10-19,1879
2017-10-20,1879
2017-10-21,1879
2017-10-22,1879
2017-10-23,1879
2017-10-24,1879
2017-10-25,1879
2017-10-26,1879
2017-10-27,1879
2017-10-28,1879
2017-10-29,1879
2017-10-30,1879
2017-10-31,1879
2017-11-01,1879
2017-11-02,1879
2017-11-03,1879
2017-11-04,1879
2017-11-05,1879
2017-11-06,1879
2017-11-07,1879
2017-11-08,1814
2017-11-09,1814
2017-11-10,1814
2017-11-11,1814
2017-11-12,1814
2017-11-13,1814
2017-11-14,1814
2017-11-15,1814
2017-11-16,1814
2017-11-17,1814
2017-11-18,1814
2017-11-19,1814
2017-11-20,1814
2017-11-21,1814
2017-11-22,1814
2017-11-23,1814
2017-11-24,1814
2017-11-25,1814
2017-11-26,1814
2017-11-27,1814
2017-11-28,1814
2017-11-29,1814
2017-11-30,1814
2017-12-01,1814
2017-12-02,1814
2017-12-03,1814
2017-12-04,1814
2017-12-05,1814
2017-12-06,1814
2017-12-07,1746
2017-12-08,1746
2017-12-09,1746
2017-12-10,1746
2017-12-11,1746
2017-12-12,1746
2017-12-13,1746
2017-12-14,1746
2017-12-15,1746
2017-12-16,1746
2017-12-17,1746
2017-12-18,1746
2017-12-19,1746
2017-12-20,1746
2017-12-21,1746
2017-12-22,1746
2017-12-23,1746
2017-12-24,1746
2017-12-25,1746
2017-12-26,1746
2017-12-27,1746
2017-12-28,1746
2017-12-29,1746
2017-12-30,1746
2017-12-31,1746
2018-01-01,1746
2018-01-02,1746
2018-01-03,1674
2018-01-04,1674
2018-01-05,1674
2018-01-06,1674
2018-01-07,1674
2018-01-08,1674
2018-01-09,1674
2018-01-10,1674
2018-01-11,1674
2018-01-12,1674
2018-01-13,1674
2018-01-14,1674
2018-01-15,1674
2018-01-16,1674
2018-01-17,1674
2018-01-18,1674
2018-01-19,1674
2018-01-20,1674
2018-01-21,1674
2018-01-22,1674
2018-01-23,1674
2018-01-24,1590
2018-01-25,1590
2018-01-26,1590
2018-01-27,1590
2018-01-28,1590
2018-01-29,1590
2018-01-30,1590
2018-02-01,1590
2018-02-02,1590
2018-02-03,1590
2018-02-04,1590
2018-02-05,1515
2018-02-06,1515
2018-02-07,1515
2018-02-08,1515
2018-02-09,1515
2018-02-10,1515
2018-02-11,1515
2018-02-12,1515
2018-02-13,1515
2018-02-14,1515
2018-02-15,1515
2018-02-16,1515
2018-02-17,1515
2018-02-18,1447
2018-02-19,1447
2018-02-20,1447
2018-02-21,1447
2018-02-22,1447
2018-02-23,1447
2018-02-24,1447
2018-02-25,1447
2018-02-26,1447
2018-02-27,1447
2018-02-28,1378
2018-03-01,1378
2018-03-02,1378
2018-03-03,1378
2018-03-04,1378
2018-03-05,1378
2018-03-06,1378
2018-03-07,1378
2018-03-08,1378
2018-03-09,1378
2018-03-10,1378
2018-03-11,1378
2018-03-12,1320
2018-03-13,1320
2018-03-14,1320
2018-03-15,1320
2018-03-16,1320
2018-03-17,1320
2018-03-18,1320
2018-03-19,1320
2018-03-20,1320
2018-03-21,1320
2018-03-23,1320
2018-03-24,1320
2018-03-26,1266
2018-03-27,1266
2018-03-28,1266
2018-03-29,1266
2018-03-30,1266
2018-03-31,1266
2018-04-01,1266
2018-04-02,1266
2018-04-03,1266
2018-04-04,1266
2018-04-05,1266
2018-04-06,1207
2018-04-08,1207
2018-04-09,1207
2018-04-10,1207
2018-04-11,1207
2018-04-12,1207
2018-04-13,1207
2018-04-14,1207
2018-04-16,1207
2018-04-17,1207
2018-04-18,1207
2018-04-19,1163
2018-04-20,1163
2018-04-21,1163
2018-04-22,1163
2018-04-23,1163
2018-04-24,1163
2018-04-25,1163
2018-04-26,1163
2018-04-27,1163
2018-04-28,1163
2018-04-29,1163
2018-04-30,1163
2018-05-02,1163
2018-05-03,1115
2018-05-04,1115
2018-05-05,1115
2018-05-06,1115
2018-05-07,1115
2018-05-08,1115
2018-05-09,1115
2018-05-10,1115
2018-05-11,1115
2018-05-12,1115
2018-05-13,1115
2018-05-14,1115
2018-05-15,1115
2018-05-16,1115
2018-05-17,1115
2018-05-18,1075
2018-05-19,1075
2018-05-20,1075
2018-05-21,1075
2018-05-22,1075
2018-05-23,1075
2018-05-24,1075
2018-05-25,1075
2018-05-26,1075
2018-05-27,1075
2018-05-28,1075
2018-05-29,1056
2018-05-30,1056
2018-05-31,1056
2018-06-01,1056
2018-06-02,1056
2018-06-03,1056
2018-06-04,1056
2018-06-05,1056
2018-06-06,1056
2018-06-07,1056
2018-06-08,1056
2018-06-09,1009
2018-06-10,1009
2018-06-11,1009
2018-06-12,1009
2018-06-13,1009
2018-06-14,1009
2018-06-15,1009
2018-06-16,1009
2018-06-17,1009
2018-06-18,1009
2018-06-19,1009
2018-06-20,1009
2018-06-21,1017
2018-06-22,1017
2018-06-23,1017
2018-06-24,1017
2018-06-25,1017
2018-06-26,1017
2018-06-27,1017
2018-06-28,1017
2018-06-29,1017
2018-06-30,1017
2018-07-01,1017
2018-07-02,1026
2018-07-03,1026
2018-07-04,1026
2018-07-05,1026
2018-07-06,1026
2018-07-07,1026
2018-07-08,1026
2018-07-09,1026
2018-07-10,1026
2018-07-11,1026
2018-07-12,1026
2018-07-13,1026
2018-07-14,1026
2018-07-15,1026
2018-07-16,1026
2018-07-17,1026
2018-07-18,1026
2018-07-19,1026
2018-07-20,1026
2018-07-21,986
2018-07-22,986
2018-07-23,986
2018-07-24,986
2018-07-25,986
2018-07-26,986
2018-07-27,986
2018-07-28,986
2018-07-29,948
2018-07-30,948
2018-07-31,948
2018-08-01,948
2018-08-02,948
2018-08-03,948
2018-08-04,948
2018-08-05,948
2018-08-06,948
2018-08-07,948
2018-08-08,926
2018-08-09,926
2018-08-10,926
2018-08-11,926
2018-08-12,926
2018-08-14,926
2018-08-16,926
2018-08-17,973
2018-08-18,973
2018-08-19,973
2018-08-20,973
2018-08-21,973
2018-08-22,973
2018-08-23,973
2018-08-24,973
2018-08-25,973
2018-08-26,976
2018-08-27,976
2018-08-28,976
2018-08-29,976
2018-08-30,976
2018-08-31,976
2018-09-01,976
2018-09-02,976
2018-09-03,976
2018-09-04,937
2018-09-05,937
2018-09-06,937
2018-09-07,937
2018-09-08,937
2018-09-09,937
2018-09-10,937
2018-09-11,937
2018-09-12,937
2018-09-13,937
2018-09-14,937
2018-09-15,904
2018-09-16,904
2018-09-17,904
2018-09-18,904
2018-09-19,904
2018-09-20,904
2018-09-21,904
2018-09-22,904
2018-09-23,904
2018-09-24,904
2018-09-25,904
2018-09-26,904
2018-09-27,897
2018-09-28,897
2018-09-29,897
2018-09-30,897
2018-10-02,897
2018-10-03,897
2018-10-04,897
2018-10-05,897
2018-10-06,897
2018-10-07,897
2018-10-08,897
2018-10-09,861
2018-10-10,861
2018-10-11,861
2018-10-12,861
2018-10-13,861
2018-10-14,861
2018-10-15,861
2018-10-16,861
2018-10-17,861
2018-10-18,861
2018-10-19,822
2018-10-20,822
2018-10-21,822
2018-10-22,822
2018-10-23,822
2018-10-24,822
2018-10-25,822
2018-10-26,822
2018-10-27,822
2018-10-28,822
2018-10-29,822
2018-10-30,802
2018-10-31,802
2018-11-01,802
2018-11-03,802
2018-11-04,802
2018-11-05,802
2018-11-06,802
2018-11-07,802
2018-11-08,802
2018-11-09,802
2018-11-10,773
2018-11-11,773
2018-11-12,773
2018-11-13,773
2018-11-14,773
2018-11-15,773
2018-11-16,773
2018-11-17,773
2018-11-18,773
2018-11-19,773
2018-11-20,770
2018-11-21,770
2018-11-22,770
2018-11-23,770
2018-11-24,770
2018-11-25,770
2018-11-26,770
2018-11-27,770
2018-11-28,742
2018-11-29,742
2018-12-01,742
2018-12-02,742
2018-12-03,742
2018-12-04,742
2018-12-05,742
2018-12-07,710
2018-12-09,710
2018-12-10,710
2018-12-11,710
2018-12-12,710
2018-12-13,678
2018-12-14,678
2018-12-15,678
2018-12-16,678
2018-12-17,678
2018-12-18,678
2018-12-19,678
2018-12-20,678
2018-12-21,678
2018-12-22,667
2018-12-23,667
2018-12-24,667
2018-12-25,667
2018-12-26,667
2018-12-27,667
2018-12-28,667
2018-12-29,637
2018-12-30,637
2018-12-31,637
2019-01-01,637
2019-01-02,637
2019-01-03,637
2019-01-04,637
2019-01-05,610
2019-01-06,610
2019-01-08,610
2019-01-10,593
2019-01-11,593
2019-01-12,593
2019-01-13,593
2019-01-14,593
2019-01-15,574
2019-01-16,574
2019-01-17,574
2019-01-18,574
2019-01-19,574
2019-01-20,574
2019-01-21,574
2019-01-22,574
2019-01-23,565
2019-01-24,565
2019-01-25,565
2019-01-26,565
2019-01-27,565
2019-01-28,565
2019-01-29,538
2019-01-30,538
2019-01-31,538
2019-02-01,538
2019-02-02,538
2019-02-03,549
2019-02-04,549
2019-02-05,549
2019-02-06,549
2019-02-07,549
2019-02-08,549
2019-02-09,549
2019-02-10,574
2019-02-11,574
2019-02-12,574
2019-02-13,574
2019-02-14,574
2019-02-15,574
2019-02-16,574
2019-02-17,574
2019-02-18,596
2019-02-19,596
2019-02-20,596
2019-02-21,596
2019-02-22,596
2019-02-23,596
2019-02-24,596
2019-02-25,596
2019-02-26,618
2019-02-27,618
2019-02-28,618
2019-03-01,618
2019-03-02,618
2019-03-03,618
2019-03-04,618
2019-03-05,618
2019-03-06,618
2019-03-07,629
2019-03-08,629
2019-03-09,629
2019-03-10,629
2019-03-11,629
2019-03-12,629
2019-03-13,629
2019-03-14,629
2019-03-15,629
2019-03-16,629
2019-03-17,616
2019-03-18,616
2019-03-19,616
2019-03-20,616
2019-03-21,616
2019-03-22,616
2019-03-23,616
2019-03-24,616
2019-03-25,616
2019-03-26,589
2019-03-27,589
2019-03-28,589
2019-03-29,589
2019-03-30,589
2019-03-31,589
2019-04-01,589
2019-04-02,589
2019-04-03,589
2019-04-04,563
2019-04-05,563
2019-04-06,563
2019-04-07,563
2019-04-08,563
2019-04-09,563
2019-04-10,563
2019-04-11,563
2019-04-12,563
2019-04-13,537
2019-04-14,537
2019-04-15,537
2019-04-16,537
2019-04-17,537
2019-04-18,518
2019-04-19,518
2019-04-20,518
2019-04-21,518
2019-04-22,518
2019-04-23,518
2019-04-24,518
2019-04-25,518
2019-04-26,496
2019-04-27,496
2019-04-28,496
2019-04-29,496
2019-04-30,496
2019-05-01,496
2019-05-02,496
2019-05-03,496
