date_obj,Black%20brutal price
2016-01-23,33958
2016-01-24,33958
2016-01-25,33958
2016-01-26,33958
2016-01-27,33958
2016-01-28,33958
2016-01-29,32332
2016-01-30,32332
2016-01-31,32332
2016-02-01,32332
2016-02-02,32332
2016-02-03,32332
2016-02-04,32332
2016-02-05,32332
2016-02-06,32332
2016-02-07,32332
2016-02-08,32332
2016-02-09,32332
2016-02-10,32332
2016-02-11,32332
2016-02-12,30739
2016-02-13,30739
2016-02-14,30739
2016-02-15,30739
2016-02-16,30739
2016-02-17,30739
2016-02-18,30739
2016-02-19,30739
2016-02-20,30739
2016-02-21,30739
2016-02-22,30739
2016-02-23,29222
2016-02-24,29222
2016-02-25,29222
2016-02-26,29222
2016-02-27,29222
2016-02-28,29222
2016-02-29,29222
2016-03-01,29222
2016-03-02,29222
2016-03-03,29222
2016-03-04,29222
2016-03-05,29222
2016-03-06,29222
2016-03-07,29222
2016-03-08,29222
2016-03-09,29222
2016-03-10,29222
2016-03-11,29222
2016-03-12,29222
2016-03-13,29222
2016-03-14,29222
2016-03-15,29222
2016-03-16,29222
2016-03-17,29222
2016-03-18,29222
2016-03-19,29222
2016-03-20,29222
2016-03-21,29222
2016-03-22,29222
2016-03-23,27827
2016-03-24,27827
2016-03-25,27827
2016-03-26,27827
2016-03-27,27827
2016-03-28,27827
2016-03-29,27827
2016-03-30,27827
2016-03-31,27827
2016-04-01,27827
2016-04-02,27827
2016-04-03,27827
2016-04-04,27827
2016-04-05,27827
2016-04-06,27827
2016-04-07,27827
2016-04-08,27827
2016-04-09,27827
2016-04-10,27827
2016-04-11,27827
2016-04-12,27827
2016-04-13,27827
2016-04-14,27827
2016-04-15,27827
2016-04-16,27827
2016-04-17,27827
2016-04-18,27827
2016-04-19,27827
2016-04-20,27827
2016-04-21,27827
2016-04-22,27827
2016-04-23,27827
2016-04-24,27827
2016-04-25,27827
2016-04-26,27827
2016-04-27,27827
2016-04-28,27827
2016-04-29,27827
2016-04-30,27827
2016-05-01,27827
2016-05-02,27827
2016-05-03,27827
2016-05-04,27827
2016-05-05,27827
2016-05-06,27827
2016-05-07,27827
2016-05-08,27827
2016-05-09,27827
2016-05-10,27827
2016-05-11,27827
2016-05-12,27827
2016-05-13,27827
2016-05-14,27827
2016-05-15,27827
2016-05-16,27827
2016-05-17,27827
2016-05-18,27827
2016-05-19,27827
2016-05-22,26502
2016-05-23,26502
2016-05-24,26502
2016-05-25,26502
2016-05-26,26502
2016-05-27,26502
2016-05-28,26502
2016-05-29,26502
2016-05-30,26502
2016-05-31,26502
2016-06-01,26502
2016-06-02,26502
2016-06-03,26502
2016-06-04,26502
2016-06-05,26502
2016-06-06,26502
2016-06-07,26502
2016-06-08,26502
2016-06-09,26502
2016-06-10,26502
2016-06-11,26502
2016-06-12,26502
2016-06-13,26502
2016-06-14,26502
2016-06-15,26502
2016-06-16,26502
2016-06-17,26502
2016-06-18,26502
2016-06-19,26502
2016-06-20,26502
2016-06-21,26502
2016-06-22,26502
2016-06-23,25190
2016-06-24,25190
2016-06-25,25190
2016-06-26,25190
2016-06-27,25190
2016-06-28,25190
2016-06-29,25190
2016-06-30,25190
2016-07-01,25190
2016-07-02,25190
2016-07-03,25190
2016-07-04,25190
2016-07-05,25190
2016-07-06,25190
2016-07-07,25190
2016-07-08,25190
2016-07-09,25190
2016-07-10,25190
2016-07-11,25190
2016-07-12,25190
2016-07-13,25190
2016-07-14,25190
2016-07-15,25190
2016-07-16,25190
2016-07-17,25190
2016-07-18,25190
2016-07-23,25190
2016-07-24,23945
2016-07-25,23945
2016-07-26,23945
2016-07-27,23945
2016-07-28,23945
2016-07-29,23945
2016-07-30,23945
2016-07-31,23945
2016-08-01,23945
2016-08-02,23945
2016-08-03,23945
2016-08-04,23945
2016-08-05,23945
2016-08-06,23945
2016-08-07,23945
2016-08-08,23945
2016-08-09,23945
2016-08-10,23945
2016-08-11,23945
2016-08-12,23945
2016-08-13,23945
2016-08-14,23945
2016-08-15,23945
2016-08-16,23945
2016-08-17,23945
2016-08-18,23945
2016-08-19,23945
2016-08-20,23945
2016-08-21,23945
2016-08-22,23945
2016-08-23,23945
2016-08-24,23945
2016-08-25,23945
2016-08-26,23945
2016-08-28,23945
2016-08-31,23945
2016-09-01,23945
2016-09-02,23945
2016-09-03,23945
2016-09-04,23945
2016-09-05,23945
2016-09-06,23945
2016-09-07,23945
2016-09-08,23945
2016-09-09,23945
2016-09-10,23945
2016-09-11,23945
2016-09-12,23945
2016-09-13,23945
2016-09-14,23945
2016-09-15,23945
2016-09-16,23945
2016-09-17,23945
2016-09-18,23945
2016-09-19,23945
2016-09-20,23945
2016-09-21,23945
2016-09-22,23945
2016-09-23,23945
2016-09-24,23945
2016-09-25,23945
2016-09-26,23945
2016-09-27,23945
2016-09-28,23945
2016-09-29,23945
2016-09-30,23945
2016-10-01,23945
2016-10-02,23945
2016-10-03,23945
2016-10-04,23945
2016-10-05,23945
2016-10-06,23945
2016-10-07,23945
2016-10-08,23945
2016-10-09,23945
2016-10-10,23945
2016-10-11,23945
2016-10-12,23945
2016-10-13,23945
2016-10-14,23945
2016-10-15,23945
2016-10-16,23945
2016-10-17,23945
2016-10-18,23945
2016-10-19,23945
2016-10-20,23945
2016-10-21,23945
2016-10-22,23945
2016-10-23,23945
2016-10-24,23945
2016-10-25,23945
2016-10-26,23945
2016-10-27,23945
2016-10-28,23945
2016-10-29,23945
2016-10-30,23945
2016-10-31,23945
2016-11-01,23945
2016-11-02,23945
2016-11-03,23945
2016-11-04,23945
2016-11-05,23945
2016-11-06,23945
2016-11-07,23945
2016-11-08,23945
2016-11-09,23945
2016-11-10,23945
2016-11-11,23945
2016-11-12,23945
2016-11-13,23945
2016-11-14,23945
2016-11-15,23945
2016-12-07,22769
2016-12-08,22769
2016-12-09,22769
2016-12-10,22769
2016-12-11,22769
2016-12-12,22769
2016-12-13,22769
2016-12-14,22769
2016-12-15,22769
2016-12-16,22769
2016-12-17,22769
2016-12-18,22769
2016-12-19,22769
2016-12-20,22769
2016-12-21,22769
2016-12-22,22769
2016-12-23,22769
2016-12-24,22769
2016-12-25,22769
2016-12-26,22769
2016-12-27,22769
2016-12-28,22769
2016-12-29,22769
2016-12-30,22769
2016-12-31,22769
2017-01-01,22769
2017-01-02,22769
2017-01-03,22769
2017-01-04,22769
2017-01-05,22769
2017-01-06,21645
2017-01-07,21645
2017-01-08,21645
2017-01-09,21645
2017-01-10,21645
2017-01-11,21645
2017-01-12,21645
2017-01-13,21645
2017-01-14,21645
2017-01-15,21645
2017-01-16,21645
2017-01-17,20563
2017-01-18,20563
2017-01-19,20563
2017-01-20,20563
2017-01-21,20563
2017-01-22,20563
2017-01-23,20563
2017-01-27,20563
2017-01-28,19536
2017-01-29,19536
2017-01-30,19536
2017-01-31,19536
2017-02-01,19536
2017-02-02,19536
2017-02-03,19536
2017-02-04,19536
2017-02-05,19536
2017-02-06,19536
2017-02-07,19536
2017-02-08,19536
2017-02-09,19536
2017-02-10,19536
2017-02-11,19536
2017-02-12,19536
2017-02-13,19536
2017-02-14,19536
2017-02-15,19536
2017-02-16,19536
2017-02-18,19536
2017-02-19,19536
2017-02-20,19536
2017-02-21,19536
2017-02-22,19536
2017-02-23,19536
2017-02-24,19536
2017-02-25,19536
2017-02-26,18634
2017-02-27,18634
2017-02-28,18634
2017-03-01,18634
2017-03-02,18634
2017-03-03,18634
2017-03-04,18634
2017-03-05,18634
2017-03-06,18634
2017-03-07,18634
2017-03-08,18634
2017-03-09,18634
2017-03-10,18634
2017-03-11,18634
2017-03-12,18634
2017-03-13,18634
2017-03-14,18634
2017-03-15,18634
2017-03-16,18634
2017-03-17,18634
2017-03-18,18634
2017-03-19,18634
2017-03-20,18634
2017-03-21,18634
2017-03-22,18634
2017-03-23,18634
2017-03-24,18634
2017-03-25,18634
2017-03-26,18634
2017-03-27,18634
2017-03-28,18634
2017-03-29,18634
2017-03-30,18634
2017-03-31,18634
2017-04-01,18634
2017-04-02,18634
2017-04-03,18634
2017-04-04,18634
2017-04-12,18634
2017-04-13,18634
2017-04-14,18634
2017-04-15,18634
2017-04-16,17706
2017-04-17,17706
2017-04-18,17706
2017-04-19,17706
2017-04-20,17706
2017-04-21,17706
2017-04-22,17706
2017-04-23,17706
2017-04-24,17706
2017-04-25,17706
2017-04-26,17706
2017-04-27,17706
2017-04-28,17706
2017-04-29,17706
2017-04-30,17706
2017-05-01,17706
2017-05-02,17706
2017-05-03,17706
2017-05-04,17706
2017-05-05,17706
2017-05-06,17706
2017-05-07,17706
2017-05-08,17706
2017-05-09,16854
2017-05-10,16854
2017-05-11,16854
2017-05-12,16854
2017-05-13,16854
2017-05-14,16854
2017-05-15,16854
2017-05-16,16854
2017-05-17,16854
2017-05-18,16854
2017-05-19,16854
2017-05-20,16854
2017-05-21,16854
2017-05-22,16854
2017-05-23,16854
2017-05-24,16854
2017-05-25,16854
2017-05-26,16854
2017-05-27,16854
2017-05-28,16854
2017-05-29,16854
2017-05-30,16854
2017-05-31,16854
2017-06-01,16854
2017-06-02,16854
2017-06-03,16854
2017-06-04,16854
2017-06-05,16854
2017-06-06,16854
2017-06-07,16011
2017-06-08,16011
2017-06-09,16011
2017-06-10,16011
2017-06-11,16011
2017-06-12,16011
2017-06-13,16011
2017-06-14,16011
2017-06-15,16011
2017-06-16,16011
2017-06-17,16011
2017-06-18,16011
2017-06-19,16011
2017-06-20,16011
2017-06-21,16011
2017-06-22,16011
2017-06-23,16011
2017-06-24,16011
2017-06-25,16011
2017-06-26,16011
2017-06-27,16011
2017-06-28,16011
2017-06-29,16011
2017-06-30,16011
2017-07-01,16011
2017-07-02,16011
2017-07-03,15214
2017-07-04,15214
2017-07-05,15214
2017-07-06,15214
2017-07-07,15214
2017-07-08,15214
2017-07-13,15214
2017-07-14,15214
2017-07-15,15214
2017-07-16,15214
2017-07-17,15214
2017-07-18,15214
2017-07-19,15214
2017-07-20,15214
2017-07-21,15214
2017-07-22,15214
2017-07-23,15214
2017-07-24,15214
2017-07-25,15214
2017-07-26,15214
2017-07-27,15214
2017-07-28,15214
2017-07-29,15214
2017-07-30,14461
2017-07-31,14461
2017-08-01,14461
2017-08-02,14461
2017-08-03,14461
2017-08-04,14461
2017-08-05,14461
2017-08-06,14461
2017-08-07,14461
2017-08-08,14461
2017-08-09,14461
2017-08-10,14461
2017-08-11,14461
2017-08-12,14461
2017-08-13,14461
2017-08-14,14461
2017-08-15,14461
2017-08-16,14461
2017-08-17,14461
2017-08-18,14461
2017-08-19,14461
2017-08-20,13945
2017-08-21,13945
2017-08-22,13945
2017-08-23,13945
2017-08-24,13945
2017-08-25,13945
2017-08-26,13945
2017-08-27,13945
2017-08-28,13945
2017-08-29,13945
2017-08-30,13945
2017-08-31,13945
2017-09-01,13945
2017-09-02,13945
2017-09-03,13945
2017-09-04,13945
2017-09-05,13945
2017-09-06,13945
2017-09-07,13945
2017-09-08,13945
2017-09-09,13945
2017-09-10,13945
2017-09-11,13945
2017-09-12,13945
2017-09-13,13945
2017-09-14,13945
2017-09-15,13945
2017-09-16,13945
2017-09-17,13945
2017-09-18,13945
2017-09-19,13945
2017-09-20,13945
2017-09-22,13269
2017-09-23,13269
2017-09-24,13269
2017-09-25,13269
2017-09-26,13269
2017-09-27,13269
2017-09-28,13269
2017-09-29,13269
2017-09-30,13269
2017-10-01,13269
2017-10-02,13269
2017-10-03,13269
2017-10-04,13269
2017-10-05,13269
2017-10-06,13269
2017-10-07,13269
2017-10-08,13269
2017-10-09,13269
2017-10-10,13269
2017-10-11,13269
2017-10-12,13269
2017-10-13,13269
2017-10-14,12655
2017-10-15,12655
2017-10-16,12655
2017-10-17,12655
2017-10-18,12655
2017-10-19,12655
2017-10-20,12655
2017-10-21,12655
2017-10-22,12655
2017-10-23,12655
2017-10-24,12655
2017-10-25,12655
2017-10-26,12655
2017-10-27,12655
2017-10-28,12655
2017-10-29,12655
2017-10-30,12655
2017-10-31,12655
2017-11-01,12655
2017-11-02,12655
2017-11-03,12655
2017-11-04,12655
2017-11-05,12655
2017-11-06,12655
2017-11-07,12655
2017-11-08,12655
2017-11-09,12655
2017-11-10,12655
2017-11-11,12655
2017-11-12,12655
2017-11-13,12655
2017-11-14,12655
2017-11-15,12655
2017-11-16,12655
2017-11-17,12655
2017-11-18,12655
2017-11-19,12655
2017-11-20,12655
2017-11-21,12655
2017-11-22,12655
2017-11-23,12655
2017-11-24,12655
2017-11-25,12655
2017-11-26,12655
2017-11-27,12655
2017-11-28,12655
2017-11-29,12655
2017-11-30,12655
2017-12-01,12655
2017-12-02,12655
2017-12-03,12655
2017-12-04,12655
2017-12-05,12655
2017-12-06,12655
2017-12-07,12655
2017-12-08,12655
2017-12-09,12655
2017-12-10,12655
2017-12-11,12655
2017-12-12,12655
2017-12-13,12028
2017-12-14,12028
2017-12-15,12028
2017-12-16,12028
2017-12-17,12028
2017-12-18,12028
2017-12-19,12028
2017-12-20,12028
2017-12-21,12028
2017-12-22,12028
2017-12-23,12028
2017-12-24,12028
2017-12-25,12028
2017-12-26,12028
2017-12-27,12028
2017-12-28,12028
2017-12-29,12028
2017-12-30,12028
2017-12-31,12028
2018-01-01,12028
2018-01-02,12028
2018-01-03,12028
2018-01-04,12028
2018-01-05,12028
2018-01-06,12028
2018-01-07,12028
2018-01-08,12028
2018-01-09,12028
2018-01-10,12028
2018-01-11,12028
2018-01-12,12028
2018-01-13,12028
2018-01-14,12028
2018-01-15,12028
2018-01-16,12028
2018-01-17,12028
2018-01-18,12028
2018-01-19,12028
2018-01-20,12028
2018-01-21,12028
2018-01-22,12028
2018-01-23,12028
2018-01-24,11593
2018-01-25,11593
2018-01-26,11593
2018-01-27,11593
2018-01-28,11593
2018-01-29,11593
2018-01-30,11593
2018-01-31,11593
2018-02-01,11593
2018-02-02,11593
2018-02-03,11593
2018-02-04,11593
2018-02-05,11593
2018-02-06,11593
2018-02-07,11593
2018-02-08,11593
2018-02-09,11593
2018-02-10,11593
2018-02-11,11593
2018-02-12,11593
2018-02-13,11593
2018-02-14,11593
2018-02-15,11593
2018-02-16,11593
2018-02-17,11593
2018-02-18,11593
2018-02-19,11593
2018-02-20,11593
2018-02-21,11593
2018-02-22,11593
2018-02-23,11593
2018-02-24,11593
2018-02-25,11593
2018-02-26,11593
2018-02-27,11014
2018-02-28,11014
2018-03-01,11014
2018-03-02,11014
2018-03-03,11014
2018-03-04,11014
2018-03-05,11014
2018-03-06,11014
2018-03-07,11014
2018-03-08,11014
2018-03-09,11014
2018-03-10,11014
2018-03-11,11014
2018-03-12,11014
2018-03-13,11014
2018-03-14,11014
2018-03-15,11014
2018-03-16,11014
2018-03-17,11014
2018-03-18,11014
2018-03-19,11014
2018-03-20,11014
2018-03-21,11014
2018-03-22,11014
2018-03-23,11014
2018-03-24,11014
2018-03-25,11014
2018-03-26,11014
2018-03-27,11014
2018-03-28,11014
2018-03-29,11014
2018-03-30,11014
2018-03-31,11014
2018-04-01,11014
2018-04-02,10470
2018-04-03,10470
2018-04-04,10470
2018-04-05,10470
2018-04-06,10470
2018-04-07,10470
2018-04-08,10470
2018-04-09,10470
2018-04-10,10470
2018-04-11,10470
2018-04-12,10470
2018-04-13,10470
2018-04-14,10470
2018-04-15,10470
2018-04-16,10470
2018-04-17,10470
2018-04-18,10470
2018-04-19,10470
2018-04-20,10470
2018-04-21,10470
2018-04-22,10470
2018-04-23,10470
2018-04-24,10470
2018-04-25,10470
2018-04-26,10470
2018-04-27,10470
2018-04-28,9949
2018-04-29,9949
2018-04-30,9949
2018-05-01,9949
2018-05-02,9949
2018-05-03,9949
2018-05-04,9949
2018-05-05,9949
2018-05-06,9949
2018-05-07,9949
2018-05-08,9949
2018-05-09,9949
2018-05-10,9949
2018-05-11,9949
2018-05-12,9949
2018-05-13,9949
2018-05-14,9949
2018-05-15,9949
2018-05-16,9949
2018-05-17,9949
2018-05-18,9949
2018-05-19,9949
2018-05-20,9949
2018-05-21,9949
2018-05-22,9949
2018-05-23,9949
2018-05-24,9949
2018-05-25,9949
2018-05-26,9949
2018-05-27,9949
2018-05-28,9949
2018-05-29,9949
2018-05-30,9949
2018-05-31,9949
2018-06-01,9949
2018-06-02,9949
2018-06-03,9949
2018-06-04,9465
2018-06-05,9465
2018-06-06,9465
2018-06-07,9465
2018-06-08,9465
2018-06-09,9465
2018-06-10,9465
2018-06-11,9465
2018-06-12,9465
2018-06-13,9465
2018-06-14,9465
2018-06-15,9465
2018-06-16,9465
2018-06-17,9465
2018-06-18,9465
2018-06-19,9465
2018-06-20,9465
2018-06-21,9465
2018-06-22,9465
2018-06-23,9465
2018-06-24,9465
2018-06-25,9465
2018-06-26,9465
2018-06-27,9465
2018-06-28,9465
2018-06-29,9465
2018-06-30,9465
2018-07-01,9465
2018-07-02,9465
2018-07-03,9465
2018-07-04,9465
2018-07-05,9465
2018-07-06,9013
2018-07-07,9013
2018-07-08,9013
2018-07-09,9013
2018-07-10,9013
2018-07-11,9013
2018-07-12,9013
2018-07-13,9013
2018-07-14,9013
2018-07-15,9013
2018-07-16,9013
2018-07-17,9013
2018-07-18,9013
2018-07-19,9013
2018-07-20,9013
2018-07-21,9013
2018-07-22,9013
2018-07-23,9013
2018-07-24,9013
2018-07-25,9013
2018-07-26,9013
2018-07-27,9013
2018-07-28,9013
2018-07-29,9013
2018-07-30,9013
2018-07-31,9013
2018-08-01,9013
2018-08-02,8562
2018-08-03,8562
2018-08-04,8562
2018-08-05,8562
2018-08-06,8562
2018-08-07,8562
2018-08-08,8562
2018-08-09,8562
2018-08-10,8562
2018-08-11,8562
2018-08-12,8138
2018-08-14,8138
2018-08-16,8138
2018-08-17,7731
2018-08-18,7731
2018-08-19,7344
2018-08-20,6976
2018-08-21,6637
2018-08-22,6305
2018-08-23,5989
2018-08-24,5689
2018-08-25,5404
2018-08-26,5137
2018-08-27,4890
2018-08-28,4890
2018-08-29,1998
2018-08-30,1998
2018-08-31,1998
2018-09-01,1955
2018-09-02,1955
2018-09-03,1955
2018-09-04,1955
2018-09-05,1955
2018-09-06,1955
2018-09-07,1955
2018-09-08,1955
2018-09-09,1955
2018-09-10,1955
2018-09-11,1861
2018-09-12,1861
2018-09-13,1861
2018-09-14,1861
2018-09-15,1861
2018-09-16,1861
2018-09-17,1861
2018-09-18,1861
2018-09-19,1861
2018-09-20,1861
2018-09-21,1861
2018-09-22,1861
2018-09-23,1861
2018-09-24,1861
2018-09-25,1861
2018-09-26,1861
2018-09-27,1861
2018-09-28,1861
2018-09-29,1782
2018-09-30,1782
2018-10-01,1782
2018-10-02,1782
2018-10-03,145
2018-10-04,145
2018-10-05,145
2018-10-06,145
2018-10-07,145
2018-10-08,145
2018-10-09,145
2018-10-10,145
2018-10-11,145
2018-10-12,145
2018-10-13,145
2018-10-14,145
2018-10-15,150
2018-10-16,150
2018-10-17,150
2018-10-18,150
2018-10-19,150
2018-10-20,150
2018-10-21,150
2018-10-22,150
2018-10-23,150
2018-10-24,150
2018-10-25,150
2018-10-26,150
2018-10-27,150
2018-10-28,150
2018-10-29,150
2018-10-30,150
2018-10-31,150
2018-11-01,155
2018-11-03,155
2018-11-04,155
2018-11-05,155
2018-11-06,155
2018-11-07,155
2018-11-08,155
2018-11-09,155
2018-11-10,155
2018-11-11,155
2018-11-12,161
2018-11-13,161
2018-11-15,161
2018-11-16,161
2018-11-17,161
2018-11-18,161
2018-11-19,161
2018-11-20,161
2018-11-21,161
2018-11-22,161
2018-11-23,161
2018-11-24,161
2018-11-25,168
2018-11-26,168
2018-11-27,168
2018-11-28,168
2018-11-29,168
2018-12-01,168
2018-12-02,168
2018-12-03,168
2018-12-04,168
2018-12-05,168
2018-12-07,168
2018-12-09,174
2018-12-10,174
2018-12-11,174
2018-12-12,174
2018-12-13,174
2018-12-14,174
2018-12-15,174
2018-12-16,174
2018-12-17,174
2018-12-18,174
2018-12-19,174
2018-12-20,174
2018-12-21,180
2018-12-22,180
2018-12-23,180
2018-12-24,180
2018-12-25,180
2018-12-26,180
2018-12-27,180
2018-12-28,180
2018-12-29,180
2018-12-30,180
2018-12-31,180
2019-01-01,180
2019-01-02,180
2019-01-03,184
2019-01-04,184
2019-01-05,184
2019-01-06,184
2019-01-08,184
2019-01-10,184
2019-01-11,184
2019-01-12,184
2019-01-13,184
2019-01-14,184
2019-01-15,184
2019-01-16,184
2019-01-17,184
2019-01-18,184
2019-01-19,184
2019-01-20,179
2019-01-21,179
2019-01-22,179
2019-01-23,179
2019-01-24,179
2019-01-25,179
2019-01-26,179
2019-01-27,179
2019-01-28,179
2019-01-29,177
2019-01-30,177
2019-01-31,177
2019-02-01,177
2019-02-02,177
2019-02-03,177
2019-02-04,177
2019-02-05,177
2019-02-06,177
2019-02-07,177
2019-02-08,177
2019-02-09,177
2019-02-10,177
2019-02-11,177
2019-02-12,177
2019-02-13,181
2019-02-14,181
2019-02-15,181
2019-02-16,181
2019-02-17,181
2019-02-18,181
2019-02-19,181
2019-02-20,181
2019-02-21,181
2019-02-22,181
2019-02-23,181
2019-02-24,181
2019-02-25,181
2019-02-26,181
2019-02-27,181
2019-02-28,181
2019-03-01,181
2019-03-02,181
2019-03-03,181
2019-03-04,181
2019-03-05,181
2019-03-06,181
2019-03-07,181
2019-03-08,181
2019-03-09,181
2019-03-10,181
2019-03-11,181
2019-03-12,181
2019-03-13,181
2019-03-14,181
2019-03-15,181
2019-03-16,181
2019-03-17,181
2019-03-18,181
2019-03-19,181
2019-03-20,181
2019-03-21,189
2019-03-22,189
2019-03-23,189
2019-03-24,189
2019-03-25,189
2019-03-26,189
2019-03-27,189
2019-03-28,189
2019-03-29,189
2019-03-30,189
2019-03-31,189
2019-04-01,189
2019-04-02,189
2019-04-03,189
2019-04-04,189
2019-04-05,189
2019-04-06,189
2019-04-07,189
2019-04-08,189
2019-04-09,189
