date_obj,Black%20shield%20(h3) price
2015-03-26,5411
2015-03-27,5411
2015-03-28,5411
2015-03-29,5199
2015-03-30,5199
2015-03-31,5199
2015-04-01,4981
2015-04-02,4981
2015-04-03,4981
2015-04-04,4747
2015-04-05,4747
2015-04-06,4747
2015-04-07,4531
2015-04-08,4531
2015-04-09,4531
2015-04-10,4531
2015-04-11,4332
2015-04-12,4332
2015-04-13,4332
2015-04-14,4122
2015-04-15,4122
2015-04-16,4122
2015-04-17,4122
2015-04-18,4018
2015-04-19,4018
2015-04-20,4018
2015-04-21,4018
2015-04-22,3842
2015-04-23,3842
2015-04-24,3842
2015-04-25,3842
2015-04-26,3842
2015-04-27,3649
2015-04-28,3649
2015-04-29,3649
2015-04-30,3649
2015-05-01,3478
2015-05-02,3478
2015-05-03,3478
2015-05-04,3327
2015-05-05,3327
2015-05-06,3327
2015-05-07,3205
2015-05-08,3205
2015-05-09,3205
2015-05-10,3068
2015-05-11,3068
2015-05-12,3068
2015-05-13,3068
2015-05-14,2930
2015-05-15,2930
2015-05-16,2930
2015-05-17,2930
2015-05-18,2842
2015-05-19,2842
2015-05-20,2842
2015-05-21,2842
2015-05-22,2842
2015-05-23,2748
2015-05-24,2748
2015-05-25,2748
2015-05-26,2652
2015-05-27,2652
2015-05-28,2652
2015-05-29,2652
2015-05-30,2531
2015-05-31,2531
2015-06-01,2531
2015-06-02,2531
2015-06-03,2426
2015-06-04,2426
2015-06-05,2426
2015-06-06,2426
2015-06-07,2426
2015-06-08,2342
2015-06-09,2342
2015-06-10,2342
2015-06-11,2342
2015-06-12,2342
2015-06-13,2246
2015-06-14,2246
2015-06-15,2246
2015-06-16,2246
2015-06-17,2246
2015-06-18,2165
2015-06-19,2165
2015-06-20,2165
2015-06-21,2165
2015-06-22,2165
2015-06-23,2091
2015-06-24,2091
2015-06-25,2091
2015-06-26,2091
2015-06-27,2091
2015-06-28,2011
2015-06-29,2011
2015-06-30,2011
2015-07-01,2011
2015-07-02,2011
2015-07-03,1933
2015-07-04,1933
2015-07-05,1933
2015-07-06,1933
2015-07-07,1933
2015-07-08,1872
2015-07-09,1872
2015-07-10,1872
2015-07-11,1872
2015-07-12,1872
2015-07-13,1872
2015-07-14,1798
2015-07-15,1798
2015-07-16,1798
2015-07-17,1798
2015-07-18,1798
2015-07-19,1730
2015-07-20,1730
2015-07-21,1730
2015-07-22,1659
2015-07-23,1659
2015-07-24,1659
2015-07-25,1659
2015-07-26,1659
2015-07-27,1659
2015-07-28,1611
2015-07-29,1611
2015-07-30,1611
2015-07-31,1611
2015-08-01,1611
2015-08-02,1549
2015-08-03,1549
2015-08-04,1549
2015-08-05,1549
2015-08-06,1549
2015-08-07,1549
2015-08-08,1484
2015-08-09,1484
2015-08-10,1484
2015-08-11,1484
2015-08-12,1484
2015-08-13,1460
2015-08-14,1460
2015-08-15,1460
2015-08-16,1460
2015-08-17,1401
2015-08-18,1401
2015-08-19,1401
2015-08-20,1401
2015-08-21,1401
2015-08-22,1401
2015-08-23,1354
2015-08-24,1354
2015-08-25,1354
2015-08-26,1354
2015-08-27,1301
2015-08-28,1301
2015-08-29,1301
2015-08-30,1301
2015-08-31,1301
2015-09-01,1303
2015-09-02,1303
2015-09-03,1303
2015-09-04,1303
2015-09-05,1303
2015-09-06,1303
2015-09-07,1293
2015-09-08,1293
2015-09-09,1293
2015-09-10,1293
2015-09-11,1236
2015-09-12,1236
2015-09-13,1236
2015-09-14,1236
2015-09-15,1188
2015-09-16,1188
2015-09-17,1188
2015-09-18,1188
2015-09-19,1140
2015-09-20,1140
2015-09-21,1140
2015-09-22,1140
2015-09-23,1140
2015-09-24,1140
2015-09-25,1101
2015-09-27,1101
2015-09-28,1101
2015-09-29,1101
2015-09-30,1078
2015-10-05,1042
2015-10-06,1042
2015-10-07,1042
2015-10-08,1042
2015-10-09,1016
2015-10-10,1016
2015-10-11,1016
2015-10-12,1016
2015-10-13,1016
2015-10-14,1037
2015-10-15,1037
2015-10-16,1037
2015-10-17,1037
