date_obj,Cavalier%20mask price
2019-03-12,88943
2019-03-13,88361
2019-03-14,88361
2019-03-15,88361
2019-03-16,88361
2019-03-17,89960
2019-03-18,89960
2019-03-19,89960
2019-03-20,89960
2019-03-21,89960
2019-03-22,89960
2019-03-23,89278
2019-03-24,89278
2019-03-25,89278
2019-03-26,89278
2019-03-27,89278
2019-03-28,89278
2019-03-29,86090
2019-03-30,86090
2019-03-31,86090
2019-04-01,86090
2019-04-02,86090
2019-04-03,82024
2019-04-04,82024
2019-04-05,82024
2019-04-06,82024
2019-04-07,82024
2019-04-08,78128
2019-04-09,78128
2019-04-10,78128
2019-04-11,78128
2019-04-12,78128
2019-04-13,74456
2019-04-14,74456
2019-04-15,74456
2019-04-16,74456
2019-04-17,74456
2019-04-18,71609
2019-04-19,71609
2019-04-20,71609
2019-04-21,71609
2019-04-22,71609
2019-04-23,69129
2019-04-24,69129
2019-04-25,69129
2019-04-26,69129
2019-04-27,69129
2019-04-28,69129
2019-04-29,66620
2019-04-30,66620
2019-05-01,66620
2019-05-02,66620
2019-05-03,66620
2019-05-04,64863
2019-05-05,64863
2019-05-06,64863
2019-05-07,64863
2019-05-08,64863
2019-05-09,64863
2019-05-10,63804
2019-05-11,63804
2019-05-12,63804
2019-05-13,63804
2019-05-14,63804
2019-05-15,63804
2019-05-16,63016
2019-05-17,63016
2019-05-18,63016
2019-05-19,63016
2019-05-20,63016
2019-05-21,62236
2019-05-22,62236
2019-05-23,62236
2019-05-24,62236
2019-05-25,62236
2019-05-26,62709
2019-05-27,62709
2019-05-28,62709
2019-05-29,62709
2019-05-30,62709
2019-05-31,61584
2019-06-01,61584
2019-06-02,61584
2019-06-03,61584
2019-06-04,61584
2019-06-05,63081
2019-06-06,63081
2019-06-07,63081
2019-06-08,63081
2019-06-09,63081
2019-06-10,63081
2019-06-11,62433
2019-06-12,62433
2019-06-13,62433
2019-06-14,62433
2019-06-15,62433
2019-06-16,62433
2019-06-17,59373
2019-06-18,59373
2019-06-19,59373
2019-06-20,59373
2019-06-21,59373
2019-06-22,59373
2019-06-23,59899
2019-06-24,59899
2019-06-25,59899
2019-06-26,59899
2019-06-27,59899
2019-06-28,59899
2019-06-29,61838
2019-06-30,61838
2019-07-01,61838
2019-07-02,61838
2019-07-03,61838
2019-07-04,61838
2019-07-05,64060
2019-07-06,64060
2019-07-07,64060
2019-07-08,64060
2019-07-09,64060
2019-07-10,64060
2019-07-11,64060
2019-07-12,64734
2019-07-13,64734
2019-07-14,64734
2019-07-15,64734
2019-07-16,64734
2019-07-17,64734
2019-07-18,64734
2019-07-19,65461
2019-07-20,65461
2019-07-21,65461
2019-07-22,65461
2019-07-23,65461
2019-07-24,65461
2019-07-25,65461
2019-07-26,66544
2019-07-27,66544
2019-07-28,66544
2019-07-29,66544
2019-07-30,66544
2019-07-31,66544
2019-08-01,67984
2019-08-02,67984
2019-08-03,67984
2019-08-04,67984
2019-08-05,67984
2019-08-06,67984
2019-08-07,69212
2019-08-08,69212
2019-08-09,69212
2019-08-10,69212
2019-08-11,69212
2019-08-12,69212
2019-08-13,69212
2019-08-14,70147
2019-08-15,70147
2019-08-16,70147
2019-08-17,70147
2019-08-18,70147
2019-08-19,71389
2019-08-20,71389
2019-08-21,71389
2019-08-22,71389
2019-08-23,71389
2019-08-24,71389
2019-08-24,71389
2019-08-25,71389
2019-08-25,71389
2019-08-26,73571
2019-08-27,73571
2019-08-27,73571
2019-08-28,73571
2019-08-29,73571
2019-08-30,73571
2019-08-31,73571
2019-09-01,76040
2019-09-02,76040
2019-09-03,76040
2019-09-04,76040
2019-09-05,76040
2019-09-06,76040
2019-09-07,76040
2019-09-08,79433
2019-09-09,79433
2019-09-10,79433
2019-09-11,79433
2019-09-12,79433
2019-09-13,79433
2019-09-14,79433
2019-09-15,79433
2019-09-16,83236
2019-09-17,83236
2019-09-18,83236
2019-09-19,83236
2019-09-20,83236
2019-09-21,83236
2019-09-22,83236
2019-09-23,86684
2019-09-24,86684
2019-09-25,86684
2019-09-26,86684
2019-09-27,86684
2019-09-28,86684
2019-09-29,86684
2019-09-30,86684
2019-10-01,89550
2019-10-02,89550
2019-10-03,89550
2019-10-04,89550
2019-10-05,89550
2019-10-06,89550
2019-10-07,89550
2019-10-08,89550
2019-10-09,89269
2019-10-10,89269
2019-10-11,89269
2019-10-12,89269
2019-10-13,89269
2019-10-14,89269
2019-10-15,89269
2019-10-16,91608
2019-10-17,91608
2019-10-18,91608
2019-10-19,91608
2019-10-20,91608
2019-10-21,91608
2019-10-22,91608
2019-10-23,91608
2019-10-24,93030
2019-10-25,93030
2019-10-26,93030
2019-10-27,93030
2019-10-28,93030
2019-10-29,93030
2019-10-30,93030
2019-10-31,93030
2019-11-01,96724
2019-11-02,96724
2019-11-03,96724
2019-11-04,96724
2019-11-05,96724
2019-11-06,96724
2019-11-07,96724
2019-11-08,96724
2019-11-09,99379
2019-11-10,99379
2019-11-11,99379
2019-11-12,99379
2019-11-13,99379
2019-11-14,99379
2019-11-15,99379
2019-11-16,103252
2019-11-17,103252
2019-11-18,103252
2019-11-19,103252
2019-11-20,103252
2019-11-21,103252
2019-11-22,103252
2019-11-23,103252
2019-11-24,101749
2019-11-25,101749
2019-11-26,101749
2019-11-27,101749
2019-11-28,101749
2019-11-29,101749
2019-11-30,101749
2019-12-01,96903
2019-12-02,96903
2019-12-03,96903
2019-12-04,96903
2019-12-05,96903
2019-12-06,96903
2019-12-07,96903
2019-12-08,94385
2019-12-09,94385
2019-12-10,94385
2019-12-11,94385
2019-12-12,94385
2019-12-13,94385
2019-12-14,94385
2019-12-15,93008
2019-12-16,93008
2019-12-17,93008
2019-12-18,93008
2019-12-19,93008
2019-12-20,93008
2019-12-21,93008
2019-12-22,93008
2019-12-23,93008
2019-12-24,95956
2019-12-25,95956
2019-12-26,95956
2019-12-27,95956
2019-12-28,95956
2019-12-29,95956
2019-12-30,95956
2019-12-31,95956
2020-01-01,97843
2020-01-02,97843
2020-01-03,97843
2020-01-04,97843
2020-01-05,97843
2020-01-06,97843
2020-01-07,97843
2020-01-08,97843
2020-01-09,97843
2020-01-10,95097
2020-01-11,95097
2020-01-12,95097
2020-01-13,95097
2020-01-14,95097
2020-01-15,95097
2020-01-16,90574
2020-01-17,90574
2020-01-18,90574
2020-01-19,90574
2020-01-20,90574
2020-01-21,90574
2020-01-22,86354
2020-01-23,86354
2020-01-24,86354
2020-01-25,86354
2020-01-26,86354
2020-01-27,86354
2020-01-28,84512
2020-01-29,84512
2020-01-30,84512
2020-01-31,84512
2020-02-01,84512
2020-02-02,84512
2020-02-03,84512
2020-02-04,83127
2020-02-05,83127
2020-02-06,83127
2020-02-07,83127
2020-02-08,83127
2020-02-09,83127
2020-02-10,83127
2020-02-11,79587
2020-02-12,79587
2020-02-13,79587
2020-02-14,79587
2020-02-15,79587
2020-02-16,79587
2020-02-17,79587
2020-02-18,76801
2020-02-19,76801
2020-02-20,76801
2020-02-21,76801
2020-02-22,76801
2020-02-23,76801
2020-02-24,76801
2020-02-25,76308
2020-02-26,76308
2020-02-27,76308
2020-02-28,76308
2020-02-29,76308
2020-03-01,76308
2020-03-02,76308
2020-03-03,73744
2020-03-04,73744
2020-03-05,73744
2020-03-06,73744
2020-03-07,73744
2020-03-08,73744
2020-03-09,73744
2020-03-10,70194
2020-03-11,70194
2020-03-12,70194
2020-03-13,70194
2020-03-14,70194
2020-03-15,70194
2020-03-16,70194
2020-03-17,68578
2020-03-18,68578
2020-03-19,68578
2020-03-20,68578
2020-03-21,68578
2020-03-22,69600
2020-03-23,69600
2020-03-24,69600
2020-03-25,69600
2020-03-26,69600
2020-03-27,69600
2020-03-28,71473
2020-03-29,71473
2020-03-30,71473
2020-03-31,71473
2020-04-01,71473
2020-04-02,73935
2020-04-03,73935
2020-04-04,73935
2020-04-05,73935
2020-04-06,73935
2020-04-07,73935
2020-04-08,74479
2020-04-09,74479
2020-04-10,74479
2020-04-11,74479
2020-04-12,74479
2020-04-13,74479
2020-04-14,76778
2020-04-15,76778
2020-04-16,76778
2020-04-17,76778
2020-04-18,76778
2020-04-19,80433
2020-04-20,80433
2020-04-21,80433
2020-04-22,80433
2020-04-23,80433
2020-04-24,80433
2020-04-25,77631
2020-04-26,77631
2020-04-27,77631
2020-04-28,77631
2020-04-29,75861
2020-04-30,75861
2020-05-01,75861
2020-05-02,75861
2020-05-03,75861
2020-05-04,75861
2020-05-05,73935
2020-05-06,73935
2020-05-07,73935
2020-05-08,73935
2020-05-09,73935
2020-05-10,73935
2020-05-11,71946
2020-05-12,71946
2020-05-13,71946
