date_obj,Xerician%20fabric price
2016-10-09,2314
2016-10-10,2314
2016-10-11,2294
2016-10-12,2294
2016-10-13,2325
2016-10-14,2325
2016-10-15,2279
2016-10-16,2279
2016-10-17,2343
2016-10-18,2343
2016-10-19,2343
2016-10-20,2391
2016-10-21,2391
2016-10-22,2509
2016-10-23,2509
2016-10-24,2533
2016-10-25,2533
2016-10-26,2557
2016-10-27,2557
2016-10-28,2557
2016-10-29,2508
2016-10-30,2508
2016-10-31,2496
2016-11-01,2496
2016-11-02,2482
2016-11-03,2482
2016-11-04,2459
2016-11-05,2459
2016-11-06,2471
2016-11-07,2471
2016-11-08,2574
2016-11-09,2574
2016-11-10,2595
2016-11-11,2595
2016-11-12,2644
2016-11-13,2644
2016-11-14,2722
2016-12-08,2339
2016-12-09,2339
2016-12-10,2380
2016-12-11,2380
2016-12-12,2374
2016-12-13,2374
2016-12-14,2348
2016-12-15,2348
2016-12-16,2348
2016-12-17,2341
2016-12-18,2341
2016-12-19,2262
2016-12-20,2262
2016-12-21,2314
2016-12-22,2314
2016-12-23,2405
2016-12-24,2405
2016-12-25,2355
2016-12-26,2355
2016-12-27,2359
2016-12-28,2359
2016-12-29,2435
2016-12-30,2435
2016-12-31,2524
2017-01-01,2524
2017-01-02,2647
2017-01-03,2647
2017-01-04,2769
2017-01-05,2769
2017-01-06,2701
2017-01-07,2593
2017-01-08,2593
2017-01-09,2518
2017-01-10,2518
2017-01-11,2409
2017-01-12,2379
2017-01-13,2379
2017-01-14,2333
2017-01-15,2392
2017-01-16,2494
2017-01-17,2591
2017-01-18,2686
2017-01-19,2686
2017-01-20,2745
2017-01-21,2781
2017-01-22,2781
2017-01-27,2607
2017-01-28,2518
2017-01-29,2455
2017-01-30,2455
2017-01-31,2405
2017-02-01,2401
2017-02-02,2401
2017-02-03,2372
2017-02-04,2331
2017-02-05,2331
2017-02-06,2277
2017-02-07,2277
2017-02-08,2209
2017-02-09,2209
2017-02-10,2225
2017-02-11,2261
2017-02-12,2261
2017-02-13,2312
2017-02-14,2312
2017-02-15,2353
2017-02-16,2354
2017-02-18,2309
2017-02-19,2277
2017-02-20,2277
2017-02-21,2272
2017-02-22,2272
2017-02-23,2333
2017-02-24,2333
2017-02-25,2371
2017-02-26,2371
2017-02-27,2308
2017-02-28,2234
2017-03-01,2234
2017-03-02,2162
2017-03-03,2162
2017-03-04,2112
2017-03-05,2112
2017-03-06,2127
2017-03-07,2127
2017-03-08,2159
2017-03-09,2159
2017-03-10,2178
2017-03-11,2178
2017-03-12,2192
2017-03-13,2169
2017-03-14,2169
2017-03-15,2188
2017-03-16,2188
2017-03-17,2219
2017-03-18,2219
2017-03-19,2207
2017-03-20,2207
2017-03-21,2181
2017-03-22,2181
2017-03-23,2223
2017-03-24,2223
2017-03-25,2217
2017-03-26,2217
2017-03-27,2171
2017-03-28,2171
2017-03-29,2146
2017-03-30,2146
2017-03-31,2152
2017-04-01,2152
2017-04-02,2203
2017-04-03,2213
2017-04-04,2213
2017-04-12,2300
2017-04-13,2336
2017-04-14,2336
2017-04-15,2415
2017-04-16,2533
2017-04-17,2660
2017-04-18,2660
2017-04-19,2793
2017-04-20,2793
2017-04-21,2929
2017-04-22,2929
2017-04-23,3037
2017-04-24,3037
2017-04-25,3015
2017-04-26,3015
2017-04-27,2969
2017-04-28,2969
2017-04-29,2956
2017-04-30,2956
2017-05-01,3044
2017-05-02,3080
2017-05-03,3080
2017-05-04,3069
2017-05-05,2943
2017-05-06,2943
2017-05-07,2909
2017-05-08,2909
2017-05-09,2817
2017-05-10,2817
2017-05-11,2684
2017-05-12,2565
2017-05-13,2489
2017-05-14,2489
2017-05-15,2382
2017-05-16,2340
2017-05-17,2340
2017-05-18,2333
2017-05-19,2333
2017-05-20,2409
2017-05-21,2409
2017-05-22,2380
2017-05-23,2380
2017-05-24,2393
2017-05-25,2393
2017-05-26,2397
2017-05-27,2396
2017-05-28,2396
2017-05-29,2369
2017-05-30,2369
2017-05-31,2307
2017-06-01,2307
2017-06-02,2270
2017-06-03,2270
2017-06-06,2221
2017-06-07,2221
2017-06-08,2199
2017-06-09,2199
2017-06-10,2220
2017-06-11,2235
2017-06-12,2235
2017-06-13,2209
2017-06-14,2216
2017-06-15,2216
2017-06-16,2229
2017-06-17,2229
2017-06-18,2244
2017-06-19,2244
2017-06-20,2210
2017-06-21,2210
2017-06-22,2199
2017-06-23,2199
2017-06-24,2201
2017-06-25,2201
2017-06-26,2181
2017-06-27,2211
2017-06-28,2211
2017-06-29,2224
2017-06-30,2224
2017-07-01,2180
2017-07-02,2180
2017-07-03,2191
2017-07-04,2191
2017-07-05,2177
2017-07-06,2177
2017-07-07,2166
2017-07-08,2166
2017-07-13,2089
2017-07-14,2114
2017-07-15,2114
2017-07-16,2156
2017-07-17,2225
2017-07-18,2225
2017-07-19,2300
2017-07-20,2300
2017-07-21,2346
2017-07-22,2346
2017-07-23,2418
2017-07-24,2418
2017-07-25,2477
2017-07-26,2477
2017-07-27,2550
2017-07-28,2550
2017-07-29,2643
2017-07-30,2684
2017-07-31,2684
2017-08-01,2735
2017-08-02,2701
2017-08-03,2701
2017-08-04,2639
2017-08-05,2515
2017-08-06,2515
2017-08-09,2396
2017-08-10,2311
2017-08-11,2311
2017-08-12,2245
2017-08-13,2245
2017-08-14,2170
2017-08-15,2170
2017-08-16,2145
2017-08-17,2091
2017-08-18,2091
2017-08-19,2052
2017-08-20,2073
2017-08-21,2073
2017-08-22,2100
2017-08-23,2100
2017-08-24,2119
2017-08-25,2119
2017-08-26,2087
2017-08-27,2087
2017-08-28,2058
2017-08-29,2058
2017-08-30,2070
2017-08-31,2070
2017-09-01,2063
2017-09-02,1983
2017-09-03,1983
2017-09-04,1938
2017-09-05,1909
2017-09-06,1909
2017-09-07,1899
2017-09-08,1899
2017-09-09,1895
2017-09-10,1895
2017-09-11,1963
2017-09-12,1963
2017-09-13,2013
2017-09-14,1967
2017-09-15,1967
2017-09-16,1938
2017-09-17,1975
2017-09-18,1975
2017-09-19,1976
2017-09-20,2000
2017-09-21,2000
2017-09-22,2008
2017-09-23,2008
2017-09-24,1990
2017-09-25,1990
2017-09-26,2018
2017-09-27,2018
2017-09-28,2028
2017-09-29,2028
2017-09-30,2031
2017-10-01,2031
2017-10-02,2067
2017-10-03,2067
2017-10-04,2047
2017-10-05,2047
2017-10-06,2029
2017-10-07,2029
2017-10-08,2072
2017-10-09,2072
2017-10-10,2161
2017-10-11,2161
2017-10-12,2233
2017-10-13,2246
2017-10-14,2246
2017-10-15,2240
2017-10-16,2240
2017-10-17,2240
2017-10-18,2177
2017-10-19,2177
2017-10-20,2130
2017-10-21,2130
2017-10-22,2108
2017-10-23,2108
2017-10-24,2031
2017-10-25,2008
2017-10-26,2008
2017-10-27,2021
2017-10-28,2021
2017-10-29,2047
2017-10-30,2047
2017-10-31,2073
2017-11-01,2073
2017-11-02,2105
2017-11-03,2105
2017-11-04,2104
2017-11-05,2104
2017-11-06,2099
2017-11-07,2099
2017-11-08,2033
2017-11-09,1963
2017-11-10,1963
2017-11-11,1944
2017-11-12,1921
2017-11-13,1921
2017-11-14,1889
2017-11-15,1889
2017-11-16,1851
2017-11-17,1851
2017-11-18,1876
2017-11-19,1916
2017-11-20,1916
2017-11-21,1924
2017-11-22,1924
2017-11-23,1979
2017-11-24,2062
2017-11-25,2166
2017-11-26,2275
2017-11-27,2275
2017-11-28,2389
2017-11-29,2508
2017-11-30,2508
2017-12-01,2634
2017-12-02,2634
2017-12-03,2766
2017-12-04,2766
2017-12-05,2905
2017-12-06,3041
2017-12-07,3121
2017-12-08,3121
2017-12-09,3110
2017-12-10,2969
2017-12-11,2828
2017-12-12,2706
2017-12-13,2663
2017-12-14,2663
2017-12-15,2675
2017-12-16,2675
2017-12-17,2573
2017-12-18,2528
2017-12-19,2528
2017-12-20,2498
2017-12-21,2513
2017-12-22,2459
2017-12-23,2480
2017-12-24,2480
2017-12-25,2446
2017-12-26,2366
2017-12-27,2448
2017-12-28,2448
2017-12-29,2558
2017-12-30,2616
2017-12-31,2616
2018-01-01,2660
2018-01-02,2637
2018-01-03,2600
2018-01-04,2573
2018-01-05,2529
2018-01-06,2461
2018-01-07,2401
2018-01-08,2424
2018-01-09,2402
2018-01-10,2402
2018-01-11,2392
2018-01-12,2369
2018-01-13,2326
2018-01-14,2332
2018-01-15,2314
2018-01-16,2302
2018-01-17,2296
2018-01-18,2252
2018-01-19,2252
2018-01-20,2211
2018-01-21,2205
2018-01-22,2245
2018-01-23,2249
2018-01-24,2223
2018-01-25,2172
2018-01-26,2174
2018-01-27,2180
2018-01-28,2174
2018-01-29,2211
2018-01-30,2246
2018-02-01,2381
2018-02-02,2439
2018-02-03,2461
2018-02-04,2359
2018-02-05,2310
2018-02-06,2343
2018-02-07,2314
2018-02-08,2310
2018-02-09,2359
2018-02-10,2435
2018-02-11,2540
2018-02-12,2667
2018-02-13,2801
2018-02-14,2942
2018-02-15,3090
2018-02-16,3245
2018-02-17,3408
2018-02-18,3579
2018-02-19,3758
2018-02-20,3946
2018-02-21,4081
2018-02-22,3896
2018-02-23,3701
2018-02-24,3515
2018-02-25,3342
2018-02-26,3174
2018-02-27,3015
2018-02-28,2903
2018-03-01,2775
2018-03-02,2767
2018-03-03,2761
2018-03-04,2855
2018-03-05,2829
2018-03-06,2792
2018-03-07,2721
2018-03-08,2678
2018-03-09,2599
2018-03-10,2665
2018-03-11,2695
2018-03-12,2682
2018-03-13,2723
2018-03-14,2692
2018-03-15,2587
2018-03-16,2558
2018-03-17,2611
2018-03-18,2580
2018-03-20,2688
2018-03-21,2749
2018-03-23,2661
2018-03-24,2617
2018-03-26,2668
2018-03-27,2657
2018-03-28,2643
2018-03-29,2624
2018-03-30,2591
2018-03-31,2608
2018-04-01,2605
2018-04-02,2597
2018-04-03,2559
2018-04-04,2516
2018-04-05,2503
2018-04-06,2479
2018-04-08,2537
2018-04-09,2505
2018-04-10,2475
2018-04-11,2505
2018-04-12,2511
2018-04-13,2447
2018-04-14,2381
2018-04-16,2234
2018-04-17,2172
2018-04-18,2087
2018-04-19,2014
2018-04-20,1953
2018-04-21,2045
2018-04-22,2110
2018-04-23,2214
2018-04-24,2325
2018-04-25,2363
2018-04-26,2339
2018-04-27,2252
2018-04-28,2206
2018-04-29,2221
2018-04-30,2227
2018-05-02,2161
2018-05-03,2190
2018-05-04,2147
2018-05-05,2069
2018-05-06,1967
2018-05-07,1875
2018-05-08,1896
2018-05-09,1859
2018-05-10,1841
2018-05-11,1831
2018-05-12,1866
2018-05-13,1895
2018-05-14,1903
2018-05-15,1912
2018-05-16,1952
2018-05-17,1946
2018-05-18,1950
2018-05-19,1947
2018-05-20,1963
2018-05-21,1976
2018-05-22,2022
2018-05-23,2013
2018-05-24,1949
2018-05-25,1954
2018-05-26,1912
2018-05-27,1895
2018-05-28,1906
2018-05-29,1904
2018-05-30,1914
2018-05-31,1923
2018-06-01,1946
2018-06-02,1991
2018-06-03,1995
2018-06-04,2006
2018-06-05,1972
2018-06-06,1919
2018-06-07,1879
2018-06-08,1860
2018-06-09,1854
2018-06-10,1819
2018-06-11,1793
2018-06-12,1826
2018-06-13,1847
2018-06-14,1804
2018-06-15,1770
2018-06-16,1809
2018-06-17,1792
2018-06-18,1847
2018-06-19,1877
2018-06-20,1877
2018-06-21,1849
2018-06-22,1865
2018-06-23,1863
2018-06-24,1826
2018-06-25,1845
2018-06-26,1850
2018-06-27,1891
2018-06-28,1929
2018-06-29,1988
2018-06-30,2021
2018-07-01,2073
2018-07-02,2088
2018-07-03,2121
2018-07-04,2175
2018-07-05,2148
2018-07-06,2166
2018-07-07,2230
2018-07-08,2276
2018-07-09,2382
2018-07-10,2452
2018-07-11,2538
2018-07-12,2597
2018-07-13,2727
2018-07-14,2864
2018-07-15,2814
2018-07-16,2729
2018-07-17,2603
2018-07-18,2500
2018-07-19,2401
2018-07-20,2322
2018-07-21,2337
2018-07-22,2379
2018-07-23,2425
2018-07-24,2474
2018-07-25,2499
2018-07-26,2481
2018-07-27,2396
2018-07-28,2339
2018-07-29,2334
2018-07-30,2365
2018-07-31,2396
2018-08-01,2387
2018-08-02,2397
2018-08-03,2390
2018-08-04,2416
2018-08-05,2342
2018-08-06,2266
2018-08-07,2211
2018-08-08,2296
2018-08-09,2324
2018-08-10,2341
2018-08-11,2302
2018-08-12,2288
2018-08-14,2328
2018-08-16,2390
2018-08-17,2418
2018-08-18,2430
2018-08-19,2491
2018-08-20,2551
2018-08-21,2538
2018-08-22,2584
2018-08-23,2616
2018-08-24,2586
2018-08-25,2679
2018-08-26,2690
2018-08-27,2630
2018-08-28,2614
2018-08-29,2675
2018-08-30,2666
2018-08-31,2643
2018-09-01,2688
2018-09-02,2722
2018-09-03,2776
2018-09-04,2727
2018-09-05,2689
2018-09-06,2677
2018-09-07,2677
2018-09-08,2696
2018-09-09,2659
2018-09-10,2656
2018-09-11,2692
2018-09-12,2628
2018-09-13,2559
2018-09-14,2530
2018-09-15,2520
2018-09-16,2449
2018-09-17,2411
2018-09-18,2376
2018-09-19,2388
2018-09-20,2398
2018-09-21,2414
2018-09-22,2356
2018-09-23,2317
2018-09-24,2349
2018-09-25,2418
2018-09-26,2398
2018-09-27,2414
2018-09-28,2488
2018-09-29,2478
2018-09-30,2447
2018-10-02,2301
2018-10-03,2284
2018-10-04,2284
2018-10-05,2311
2018-10-06,2408
2018-10-07,2529
2018-10-08,2656
2018-10-09,2789
2018-10-10,2929
2018-10-11,3076
2018-10-12,3177
2018-10-13,3336
2018-10-14,3205
2018-10-15,3090
2018-10-16,3122
2018-10-17,3046
2018-10-18,2931
2018-10-19,2787
2018-10-20,2695
2018-10-21,2683
2018-10-22,2752
2018-10-23,2835
2018-10-24,2922
2018-10-25,2909
2018-10-26,2790
2018-10-27,2821
2018-10-28,2747
2018-10-29,2745
2018-10-30,2724
2018-10-31,2699
2018-11-01,2646
2018-11-03,2604
2018-11-04,2662
2018-11-05,2699
2018-11-06,2746
2018-11-07,2757
2018-11-08,2744
2018-11-09,2808
2018-11-10,2803
2018-11-11,2753
2018-11-12,2727
2018-11-13,2706
2018-11-14,2676
2018-11-15,2690
2018-11-16,2717
2018-11-17,2702
2018-11-18,2707
2018-11-19,2705
2018-11-20,2647
2018-11-21,2583
2018-11-22,2481
2018-11-23,2394
2018-11-24,2303
2018-11-25,2279
2018-11-26,2265
2018-11-27,2321
2018-11-28,2407
2018-11-29,2406
2018-12-01,2367
2018-12-02,2318
2018-12-03,2275
2018-12-05,2326
2018-12-07,2321
2018-12-09,2426
2018-12-10,2466
2018-12-11,2589
2018-12-12,2701
2018-12-13,2675
2018-12-14,2663
2018-12-15,2635
2018-12-16,2553
2018-12-17,2483
2018-12-18,2454
2018-12-19,2515
2018-12-20,2450
2018-12-21,2367
2018-12-22,2259
2018-12-23,2206
2018-12-24,2180
2018-12-25,2221
2018-12-26,2224
2018-12-27,2227
2018-12-28,2250
2018-12-29,2239
2018-12-30,2202
2018-12-31,2211
2019-01-01,2201
2019-01-02,2235
2019-01-03,2237
2019-01-04,2320
2019-01-05,2300
2019-01-06,2245
2019-01-08,2218
2019-01-10,2136
2019-01-11,2051
2019-01-12,1960
2019-01-13,1868
2019-01-14,1820
2019-01-15,1843
2019-01-16,1875
2019-01-17,1835
2019-01-18,1831
2019-01-19,1751
2019-01-20,1678
2019-01-21,1656
2019-01-22,1691
2019-01-23,1701
2019-01-24,1622
2019-01-25,1601
2019-01-26,1597
2019-01-27,1590
2019-01-28,1574
2019-01-29,1604
2019-01-30,1672
2019-01-31,1682
2019-02-01,1737
2019-02-02,1784
2019-02-03,1757
2019-02-04,1764
2019-02-05,1725
2019-02-06,1778
2019-02-07,1781
2019-02-08,1786
2019-02-09,1793
2019-02-10,1773
2019-02-11,1721
2019-02-12,1695
2019-02-13,1701
2019-02-14,1713
2019-02-15,1729
2019-02-16,1732
2019-02-17,1716
2019-02-18,1690
2019-02-19,1692
2019-02-20,1681
2019-02-21,1686
2019-02-22,1720
2019-02-23,1717
2019-02-24,1743
2019-02-25,1760
2019-02-26,1731
2019-02-27,1691
2019-02-28,1703
2019-03-01,1742
2019-03-02,1719
2019-03-03,1701
2019-03-04,1685
2019-03-05,1666
2019-03-06,1682
2019-03-07,1642
2019-03-08,1657
2019-03-09,1678
2019-03-10,1684
2019-03-11,1649
2019-03-12,1624
2019-03-13,1644
2019-03-14,1654
2019-03-15,1627
2019-03-16,1624
2019-03-17,1643
2019-03-18,1670
2019-03-19,1677
2019-03-20,1638
2019-03-21,1678
2019-03-22,1665
2019-03-23,1664
2019-03-24,1614
2019-03-25,1630
2019-03-26,1621
2019-03-27,1643
2019-03-28,1627
2019-03-29,1625
2019-03-30,1621
2019-03-31,1632
2019-04-01,1662
2019-04-02,1740
2019-04-03,1765
2019-04-04,1722
2019-04-05,1710
2019-04-06,1675
2019-04-07,1664
2019-04-08,1655
2019-04-09,1666
2019-04-10,1724
2019-04-11,1768
2019-04-12,1781
2019-04-13,1811
2019-04-14,1866
2019-04-15,1885
2019-04-16,1980
2019-04-17,2079
2019-04-18,2140
2019-04-19,2247
2019-04-20,2316
2019-04-21,2351
2019-04-22,2320
2019-04-23,2289
2019-04-24,2282
2019-04-25,2316
2019-04-26,2284
2019-04-27,2229
2019-04-28,2229
2019-04-29,2215
2019-04-30,2181
2019-05-01,2107
2019-05-02,2057
2019-05-03,2054
2019-05-04,2053
2019-05-05,2037
2019-05-06,2042
2019-05-07,2060
2019-05-08,2081
2019-05-09,2078
2019-05-10,2061
2019-05-11,2032
2019-05-12,2030
2019-05-13,2087
2019-05-14,2119
2019-05-15,2149
2019-05-16,2121
2019-05-17,2187
2019-05-18,2266
2019-05-19,2329
2019-05-20,2353
2019-05-21,2267
2019-05-22,2194
2019-05-23,2140
2019-05-24,2085
2019-05-25,2057
2019-05-26,2137
2019-05-27,2126
2019-05-28,2149
2019-05-29,2104
2019-05-30,2144
2019-05-31,2190
2019-06-01,2160
2019-06-02,2157
2019-06-03,2182
2019-06-04,2106
2019-06-05,2052
2019-06-06,2089
2019-06-07,2131
2019-06-08,2074
2019-06-09,2091
2019-06-10,2095
2019-06-11,2084
2019-06-12,2084
2019-06-13,2092
2019-06-14,2054
2019-06-15,2053
2019-06-16,2106
2019-06-17,2091
2019-06-18,2037
2019-06-19,2027
2019-06-20,2015
2019-06-21,2018
2019-06-22,1992
2019-06-23,1930
2019-06-24,1961
2019-06-25,2016
2019-06-26,2095
2019-06-27,2094
2019-06-28,2091
2019-06-29,2084
2019-06-30,2004
2019-07-01,2041
2019-07-02,2054
2019-07-03,2083
2019-07-04,2145
2019-07-05,2132
2019-07-06,2158
2019-07-07,2128
2019-07-08,2145
2019-07-09,2145
2019-07-10,2128
2019-07-11,2139
2019-07-12,2101
2019-07-13,2078
2019-07-14,2109
2019-07-15,2215
2019-07-16,2326
2019-07-17,2372
2019-07-18,2369
2019-07-19,2488
2019-07-20,2613
2019-07-21,2712
2019-07-22,2754
2019-07-23,2796
2019-07-24,2656
2019-07-25,2523
2019-07-26,2396
2019-07-27,2276
2019-07-28,2162
2019-07-29,2053
2019-07-30,1950
2019-07-31,1852
2019-08-01,1759
2019-08-02,1671
2019-08-03,1587
2019-08-04,1514
2019-08-05,1468
2019-08-06,1421
2019-08-07,1451
2019-08-08,1471
2019-08-09,1508
2019-08-10,1515
2019-08-11,1531
2019-08-12,1540
2019-08-13,1506
2019-08-14,1505
2019-08-15,1500
2019-08-16,1461
2019-08-17,1428
2019-08-18,1427
2019-08-19,1371
2019-08-20,1418
2019-08-21,1422
2019-08-22,1439
2019-08-23,1483
2019-08-24,1513
2019-08-24,1513
2019-08-25,1534
2019-08-25,1534
2019-08-26,1553
2019-08-26,1553
2019-08-27,1576
2019-08-27,1576
2019-08-28,1650
2019-08-29,1641
2019-08-30,1617
2019-08-31,1608
2019-09-01,1680
2019-09-02,1725
2019-09-03,1707
2019-09-04,1719
2019-09-05,1746
2019-09-06,1785
2019-09-07,1782
2019-09-08,1813
2019-09-09,1786
2019-09-10,1770
2019-09-11,1822
2019-09-12,1866
2019-09-13,1848
2019-09-14,1848
2019-09-15,1843
2019-09-16,1892
2019-09-17,1862
2019-09-18,1858
2019-09-19,1905
2019-09-20,1979
2019-09-21,1970
2019-09-22,1958
2019-09-23,1992
2019-09-24,1967
2019-09-25,2014
2019-09-26,1953
2019-09-27,1990
2019-09-28,1965
2019-09-29,1942
2019-09-30,1953
2019-10-01,1938
2019-10-02,1966
2019-10-03,1937
2019-10-04,1899
2019-10-05,1875
2019-10-06,1901
2019-10-07,1875
2019-10-08,1835
2019-10-09,1830
2019-10-10,1878
2019-10-11,1902
2019-10-12,1900
2019-10-13,1907
2019-10-14,1928
2019-10-15,1892
2019-10-16,1883
2019-10-17,1859
2019-10-18,1887
2019-10-19,1867
2019-10-20,1851
2019-10-21,1831
2019-10-22,1860
2019-10-23,1845
2019-10-24,1791
2019-10-25,1819
2019-10-26,1816
2019-10-27,1848
2019-10-28,1886
2019-10-29,1898
2019-10-30,1880
2019-10-31,1862
2019-11-01,1863
2019-11-02,1885
2019-11-03,1851
2019-11-04,1823
2019-11-05,1752
2019-11-06,1774
2019-11-07,1737
2019-11-08,1685
2019-11-09,1626
2019-11-10,1587
2019-11-11,1610
2019-11-12,1632
2019-11-13,1593
2019-11-14,1566
2019-11-15,1522
2019-11-16,1506
2019-11-17,1480
2019-11-18,1492
2019-11-19,1499
2019-11-20,1557
2019-11-21,1605
2019-11-22,1568
2019-11-23,1513
2019-11-24,1483
2019-11-25,1502
2019-11-26,1551
2019-11-27,1583
2019-11-28,1576
2019-11-29,1555
2019-11-30,1618
2019-12-01,1650
2019-12-02,1712
2019-12-03,1739
2019-12-04,1728
2019-12-05,1755
2019-12-06,1706
2019-12-07,1708
2019-12-08,1733
2019-12-09,1817
2019-12-10,1833
2019-12-11,1883
2019-12-12,1893
2019-12-13,1933
2019-12-14,1924
2019-12-15,1940
2019-12-16,1911
2019-12-17,1893
2019-12-18,1826
2019-12-19,1807
2019-12-20,1802
2019-12-21,1770
2019-12-22,1822
2019-12-23,1863
2019-12-24,1844
2019-12-25,1900
2019-12-26,1854
2019-12-27,1849
2019-12-28,1835
2019-12-29,1798
2019-12-30,1760
2019-12-31,1708
2020-01-01,1721
2020-01-02,1777
2020-01-03,1834
2020-01-04,1790
2020-01-05,1795
2020-01-06,1873
2020-01-07,1932
2020-01-08,1998
2020-01-09,2081
2020-01-10,2186
2020-01-11,2251
2020-01-12,2357
2020-01-13,2475
2020-01-14,2599
2020-01-15,2729
2020-01-16,2866
2020-01-17,2940
2020-01-18,2901
2020-01-19,3041
