date_obj,Toktz-xil-ak price
2016-01-04,159279
2016-01-05,159279
2016-01-06,159279
2016-01-07,159279
2016-01-08,154382
2016-01-09,154382
2016-01-10,154382
2016-01-11,154382
2016-01-12,154382
2016-01-13,154382
2016-01-14,153678
2016-01-15,153678
2016-01-16,153678
2016-01-17,153678
2016-01-18,153678
2016-01-19,153678
2016-01-20,154799
2016-01-21,154799
2016-01-22,154799
2016-01-23,154799
2016-01-24,154799
2016-01-25,160245
2016-01-26,160245
2016-01-27,160245
2016-01-28,160245
2016-01-29,160245
2016-01-30,160245
2016-01-31,164210
2016-02-01,164210
2016-02-02,164210
2016-02-03,164210
2016-02-04,164210
2016-02-05,164210
2016-02-06,172170
2016-02-07,172170
2016-02-08,172170
2016-02-09,172170
2016-02-10,172170
2016-02-11,175210
2016-02-12,175210
2016-02-13,175210
2016-02-14,175210
2016-02-15,175210
2016-02-16,170103
2016-02-17,170103
2016-02-18,170103
2016-02-19,170103
2016-02-20,170103
2016-02-21,175135
2016-02-22,175135
2016-02-23,175135
2016-02-24,175135
2016-02-25,175135
2016-02-26,179103
2016-02-27,179103
2016-02-28,179103
2016-02-29,179103
2016-03-01,188059
2016-03-02,188059
2016-03-03,188059
2016-03-04,188059
2016-03-05,188059
2016-03-06,190830
2016-03-07,190830
2016-03-08,190830
2016-03-09,190830
2016-03-10,190830
2016-03-11,183819
2016-03-12,183819
2016-03-13,183819
2016-03-14,183819
2016-03-15,183819
2016-03-16,174767
2016-03-17,174767
2016-03-18,174767
2016-03-19,174767
2016-03-20,174767
2016-03-21,168678
2016-03-22,168678
2016-03-23,168678
2016-03-24,168678
2016-03-25,168678
2016-03-26,174090
2016-03-27,174090
2016-03-28,174090
2016-03-29,174090
2016-03-30,174090
2016-03-31,167461
2016-04-01,167461
2016-04-02,167461
2016-04-03,167461
2016-04-04,167461
2016-04-05,160605
2016-04-06,160605
2016-04-07,160605
2016-04-08,160605
2016-04-09,160605
2016-04-10,166034
2016-04-11,166034
2016-04-12,166034
2016-04-13,166034
2016-04-14,166034
2016-04-15,166034
2016-04-16,163560
2016-04-17,163560
2016-04-18,163560
2016-04-19,163560
2016-04-20,163560
2016-04-21,166209
2016-04-22,166209
2016-04-23,166209
2016-04-24,166209
2016-04-25,166209
2016-04-26,166209
2016-04-27,167590
2016-04-28,167590
2016-04-29,167590
2016-04-30,167590
2016-05-01,167590
2016-05-02,167590
2016-05-03,166597
2016-05-04,166597
2016-05-05,166597
2016-05-06,166597
2016-05-07,166597
2016-05-08,166597
2016-05-09,167686
2016-05-10,167686
2016-05-11,167686
2016-05-12,167686
2016-05-13,167686
2016-05-14,164356
2016-05-15,164356
2016-05-16,164356
2016-05-17,164356
2016-05-18,164356
2016-05-19,156642
2016-05-22,156642
2016-05-23,156642
2016-05-24,156045
2016-05-25,156045
2016-05-26,156045
2016-05-27,156045
2016-05-28,156045
2016-05-29,162582
2016-05-30,162582
2016-05-31,162582
2016-06-01,162582
2016-06-02,162582
2016-06-03,162582
2016-06-04,164094
2016-06-05,164094
2016-06-06,164094
2016-06-07,164094
2016-06-08,164094
2016-06-09,170013
2016-06-10,170013
2016-06-11,170013
2016-06-12,170013
2016-06-13,170013
2016-06-14,177816
2016-06-15,177816
2016-06-16,177816
2016-06-17,177816
2016-06-18,177816
2016-06-19,179459
2016-06-20,179459
2016-06-21,179459
2016-06-22,179459
2016-06-23,179459
2016-06-24,175917
2016-06-25,175917
2016-06-26,175917
2016-06-27,175917
2016-06-28,175917
2016-06-29,170212
2016-06-30,170212
2016-07-01,170212
2016-07-02,170212
2016-07-03,170212
2016-07-04,169695
2016-07-05,169695
2016-07-06,169695
2016-07-07,169695
2016-07-08,169695
2016-07-09,176476
2016-07-10,176476
2016-07-11,176476
2016-07-12,176476
2016-07-13,176476
2016-07-14,182870
2016-07-15,182870
2016-07-16,182870
2016-07-17,182870
2016-07-18,182870
2016-07-24,176098
2016-07-25,176238
2016-07-26,176238
2016-07-27,176238
2016-07-28,176238
2016-07-29,176238
2016-07-30,181934
2016-07-31,181934
2016-08-01,181934
2016-08-02,181934
2016-08-03,181934
2016-08-04,187477
2016-08-05,187477
2016-08-06,187477
2016-08-07,187477
2016-08-08,187477
2016-08-09,187477
2016-08-10,188303
2016-08-11,188303
2016-08-12,188303
2016-08-13,188303
2016-08-14,188303
2016-08-15,188303
2016-08-16,186461
2016-08-17,186461
2016-08-18,186461
2016-08-19,186461
2016-08-20,186461
2016-08-21,186461
2016-08-22,195629
2016-08-23,195629
2016-08-24,195629
2016-08-25,195629
2016-08-26,195629
2016-08-28,204051
2016-08-31,204051
2016-09-01,204051
2016-09-02,204051
2016-09-03,214219
2016-09-04,214219
2016-09-05,214219
2016-09-06,214219
2016-09-07,214219
2016-09-08,214219
2016-09-09,214219
2016-09-10,223040
2016-09-11,223040
2016-09-12,223040
2016-09-13,223040
2016-09-14,223040
2016-09-15,223040
2016-09-16,223040
2016-09-17,232807
2016-09-18,232807
2016-09-19,232807
2016-09-20,232807
2016-09-21,232807
2016-09-22,232807
2016-09-23,242532
2016-09-24,242532
2016-09-25,242532
2016-09-26,242532
2016-09-27,242532
2016-09-28,242532
2016-09-29,248869
2016-09-30,248869
2016-10-01,248869
2016-10-02,248869
2016-10-03,248869
2016-10-04,248869
2016-10-05,260630
2016-10-06,260630
2016-10-07,260630
2016-10-08,260630
2016-10-09,260630
2016-10-10,273662
2016-10-11,273662
2016-10-12,273662
2016-10-13,286888
2016-10-14,286888
2016-10-15,286888
2016-10-16,286888
2016-10-17,286888
2016-10-18,301233
2016-10-19,301233
2016-10-20,301233
2016-10-21,301233
2016-10-22,315996
2016-10-23,315996
2016-10-24,315996
2016-10-25,315996
2016-10-26,331796
2016-10-27,331796
2016-10-28,331796
2016-10-29,331796
2016-10-30,331796
2016-10-31,343096
2016-11-01,343096
2016-11-02,343096
2016-11-03,343096
2016-11-04,330456
2016-11-05,330456
2016-11-06,330456
2016-11-07,330456
2016-11-08,330456
2016-11-09,324287
2016-11-10,324287
2016-11-11,324287
2016-11-12,324287
2016-11-13,324287
2016-11-14,324287
2016-12-08,259819
2016-12-09,259819
2016-12-10,259819
2016-12-11,259819
2016-12-12,259819
2016-12-13,249483
2016-12-14,249483
2016-12-15,249483
2016-12-16,246407
2016-12-17,246407
2016-12-18,246407
2016-12-19,246407
2016-12-20,241956
2016-12-21,241956
2016-12-22,241956
2016-12-23,241956
2016-12-24,236085
2016-12-25,236085
2016-12-26,236085
2016-12-27,236085
2016-12-28,233687
2016-12-29,233687
2016-12-30,233687
2016-12-31,233687
2017-01-01,224889
2017-01-02,224889
2017-01-03,224889
2017-01-04,219914
2017-01-05,219914
2017-01-06,219914
2017-01-07,219914
2017-01-08,213123
2017-01-09,213123
2017-01-10,213123
2017-01-11,203444
2017-01-12,203444
2017-01-13,203444
2017-01-14,203444
2017-01-15,194083
2017-01-16,194083
2017-01-17,194083
2017-01-18,184790
2017-01-19,184790
2017-01-20,184790
2017-01-21,184790
2017-01-22,177334
2017-01-27,169820
2017-01-28,169820
2017-01-29,169820
2017-01-30,169820
2017-01-31,163447
2017-02-01,163447
2017-02-02,163447
2017-02-03,163447
2017-02-04,158490
2017-02-05,158490
2017-02-06,158490
2017-02-07,158490
2017-02-08,160785
2017-02-09,160785
2017-02-10,160785
2017-02-11,160785
2017-02-12,161992
2017-02-13,161992
2017-02-14,161992
2017-02-15,161992
2017-02-16,165715
2017-02-18,165715
2017-02-19,165715
2017-02-20,165715
2017-02-21,164540
2017-02-22,164540
2017-02-23,164540
2017-02-24,164540
2017-02-25,164540
2017-02-26,164540
2017-02-27,168350
2017-02-28,168350
2017-03-01,168350
2017-03-02,168350
2017-03-03,168534
2017-03-04,168534
2017-03-05,168534
2017-03-06,168534
2017-03-07,171485
2017-03-08,171485
2017-03-09,171485
2017-03-10,171485
2017-03-11,177423
2017-03-12,177423
2017-03-13,177423
2017-03-14,177423
2017-03-15,184290
2017-03-16,184290
2017-03-17,184290
2017-03-18,184290
2017-03-19,193426
2017-03-20,193426
2017-03-21,193426
2017-03-22,193426
2017-03-23,202249
2017-03-24,202249
2017-03-25,202249
2017-03-26,202249
2017-03-27,204512
2017-03-28,204512
2017-03-29,204512
2017-03-30,204512
2017-03-31,207428
2017-04-01,207428
2017-04-02,207428
2017-04-03,207428
2017-04-04,207428
2017-04-12,218358
2017-04-13,228855
2017-04-14,228855
2017-04-15,228855
2017-04-16,228855
2017-04-17,240121
2017-04-18,240121
2017-04-19,240121
2017-04-20,251469
2017-04-21,251469
2017-04-22,251469
2017-04-23,251469
2017-04-24,251469
2017-04-25,263585
2017-04-26,263585
2017-04-27,263585
2017-04-28,263585
2017-04-29,263585
2017-04-30,263585
2017-05-01,263512
2017-05-02,263512
2017-05-03,263512
2017-05-04,263512
2017-05-05,275271
2017-05-06,275271
2017-05-07,275271
2017-05-08,275271
2017-05-09,275271
2017-05-10,274608
2017-05-11,274608
2017-05-12,274608
2017-05-13,274608
2017-05-14,274608
2017-05-15,271880
2017-05-16,271880
2017-05-17,271880
2017-05-18,271880
2017-05-19,276310
2017-05-20,276310
2017-05-21,276310
2017-05-22,276310
2017-05-23,276310
2017-05-24,271978
2017-05-25,271978
2017-05-26,271978
2017-05-27,271978
2017-05-28,271978
2017-05-29,271978
2017-05-30,271978
2017-05-31,269649
2017-06-01,280651
2017-06-02,294461
2017-06-03,294461
2017-06-06,323925
2017-06-07,323925
2017-06-08,339223
2017-06-09,339223
2017-06-10,350316
2017-06-11,350316
2017-06-12,362329
2017-06-13,362329
2017-06-14,359327
2017-06-15,359327
2017-06-16,376657
2017-06-17,376657
2017-06-18,380513
2017-06-19,380513
2017-06-20,362518
2017-06-21,362518
2017-06-22,362518
2017-06-23,345055
2017-06-24,345055
2017-06-25,329750
2017-06-26,329750
2017-06-27,315365
2017-06-28,315365
2017-06-29,306369
2017-06-30,306369
2017-07-01,306369
2017-07-02,294921
2017-07-03,294921
2017-07-04,281632
2017-07-05,281632
2017-07-06,278962
2017-07-07,278962
2017-07-08,278962
2017-07-13,278416
2017-07-14,291658
2017-07-15,291658
2017-07-16,291658
2017-07-17,306241
2017-07-18,306241
2017-07-19,321455
2017-07-20,321455
2017-07-21,337118
2017-07-22,337118
2017-07-23,347773
2017-07-24,347773
2017-07-25,343148
2017-07-26,343148
2017-07-27,355541
2017-07-28,355541
2017-07-29,373056
2017-07-30,383811
2017-07-31,383811
2017-08-01,383811
2017-08-02,378348
2017-08-03,378348
2017-08-04,378348
2017-08-05,376575
2017-08-06,376575
2017-08-09,358683
2017-08-10,354959
2017-08-11,354959
2017-08-12,372055
2017-08-13,372055
2017-08-14,372055
2017-08-15,377919
2017-08-16,377919
2017-08-17,377074
2017-08-18,377074
2017-08-19,377074
2017-08-20,393159
2017-08-21,393159
2017-08-22,389491
2017-08-23,389491
2017-08-24,389491
2017-08-25,387453
2017-08-26,387453
2017-08-27,384851
2017-08-28,384851
2017-08-29,384851
2017-08-30,381656
2017-08-31,381656
2017-09-01,381656
2017-09-02,373242
2017-09-03,373242
2017-09-04,373242
2017-09-05,360254
2017-09-06,360254
2017-09-07,343268
2017-09-08,343268
2017-09-09,329578
2017-09-10,329578
2017-09-11,329578
2017-09-12,313202
2017-09-13,313202
2017-09-14,298152
2017-09-15,298152
2017-09-16,298152
2017-09-17,285302
2017-09-19,285302
2017-09-20,271036
2017-09-21,271036
2017-09-22,271036
2017-09-23,257484
2017-09-24,257484
2017-09-25,257484
2017-09-26,244609
2017-09-27,244609
2017-09-28,244609
2017-09-29,232378
2017-09-30,232378
2017-10-01,232378
2017-10-02,220759
2017-10-03,220759
2017-10-04,220759
2017-10-05,210273
2017-10-06,210273
2017-10-07,210273
2017-10-08,201270
2017-10-09,201270
2017-10-10,201270
2017-10-11,195306
2017-10-12,195306
2017-10-13,195306
2017-10-14,187232
2017-10-15,187232
2017-10-16,187232
2017-10-17,185170
2017-10-18,185170
2017-10-19,185170
2017-10-20,178626
2017-10-21,178626
2017-10-22,171658
2017-10-23,171658
2017-10-24,171658
2017-10-25,163540
2017-10-26,163540
2017-10-27,163540
2017-10-28,163540
2017-10-29,156410
2017-10-30,156410
2017-10-31,156197
2017-11-01,156197
2017-11-02,156197
2017-11-03,162457
2017-11-04,162457
2017-11-05,170074
2017-11-06,170074
2017-11-07,170074
2017-11-08,178456
2017-11-09,178456
2017-11-10,178456
2017-11-11,187379
2017-11-12,187379
2017-11-13,187379
2017-11-14,194718
2017-11-15,194718
2017-11-16,194718
2017-11-17,191005
2017-11-18,191005
2017-11-19,191005
2017-11-20,183874
2017-11-21,183874
2017-11-22,183874
2017-11-23,179991
2017-11-24,179991
2017-11-25,179991
2017-11-26,173508
2017-11-27,173508
2017-11-28,173508
2017-11-29,167058
2017-11-30,167058
2017-12-01,168953
2017-12-02,168953
2017-12-03,168953
2017-12-04,176411
2017-12-05,176411
2017-12-06,181262
2017-12-07,181262
2017-12-08,181262
2017-12-09,184686
2017-12-10,184686
2017-12-11,184686
2017-12-12,177762
2017-12-13,177762
2017-12-14,177762
2017-12-15,171823
2017-12-16,171823
2017-12-17,171823
2017-12-18,172719
2017-12-19,172719
2017-12-20,172719
2017-12-21,171422
2017-12-22,171422
2017-12-23,170605
2017-12-24,170605
2017-12-25,170605
2017-12-26,172895
2017-12-27,172895
2017-12-28,172895
2017-12-29,171566
2017-12-30,171566
2017-12-31,171876
2018-01-01,171876
2018-01-02,168976
2018-01-03,168976
2018-01-04,168976
2018-01-05,162661
2018-01-06,162661
2018-01-07,156092
2018-01-08,156092
2018-01-09,151547
2018-01-10,151547
2018-01-11,151547
2018-01-12,151871
2018-01-13,151871
2018-01-14,155993
2018-01-15,155993
2018-01-16,156586
2018-01-17,156586
2018-01-18,160537
2018-01-19,160537
2018-01-20,160537
2018-01-21,167052
2018-01-22,167052
2018-01-23,174420
2018-01-24,181358
2018-01-25,181358
2018-01-26,180346
2018-01-27,180346
2018-01-28,189077
2018-01-29,189077
2018-01-30,196275
2018-02-01,187740
2018-02-02,187740
2018-02-03,189011
2018-02-04,189011
2018-02-05,191459
2018-02-06,196306
2018-02-07,198317
2018-02-08,198317
2018-02-09,192997
2018-02-10,192997
2018-02-11,191211
2018-02-12,191211
2018-02-13,187399
2018-02-14,187399
2018-02-15,182944
2018-02-16,182944
2018-02-17,184878
2018-02-18,184878
2018-02-19,180071
2018-02-20,180071
2018-02-21,183189
2018-02-22,183189
2018-02-23,184315
2018-02-24,184315
2018-02-25,187054
2018-02-26,187054
2018-02-27,188142
2018-02-28,188142
2018-03-01,188446
2018-03-02,188527
2018-03-03,184336
2018-03-04,184336
2018-03-05,180180
2018-03-06,174504
2018-03-07,166416
2018-03-08,165459
2018-03-09,167774
2018-03-10,167774
2018-03-11,175958
2018-03-12,184584
2018-03-13,192457
2018-03-14,202080
2018-03-15,202080
2018-03-16,212009
2018-03-17,221162
2018-03-18,221162
2018-03-19,220130
2018-03-20,227909
2018-03-21,227909
2018-03-23,248811
2018-03-24,259336
2018-03-26,272303
2018-03-27,285919
2018-03-28,285919
2018-03-29,300215
2018-03-30,300215
2018-03-31,315226
2018-04-01,315226
2018-04-02,330988
2018-04-03,347538
2018-04-04,364607
2018-04-05,364607
2018-04-06,382838
2018-04-08,401980
2018-04-09,422079
2018-04-10,422079
2018-04-11,442884
2018-04-12,465029
2018-04-13,488229
2018-04-14,488229
2018-04-16,512641
2018-04-17,538274
2018-04-18,538274
2018-04-19,565100
2018-04-20,581561
2018-04-21,572036
2018-04-22,572036
2018-04-23,558150
2018-04-24,558150
2018-04-25,571252
2018-04-26,571252
2018-04-27,567338
2018-04-28,567338
2018-04-29,557578
2018-04-30,553716
2018-05-02,534924
2018-05-03,523636
2018-05-04,523636
2018-05-05,534578
2018-05-06,534578
2018-05-07,526832
2018-05-08,526832
2018-05-09,517775
2018-05-10,511007
2018-05-11,513579
2018-05-12,514754
2018-05-13,514754
2018-05-14,497285
2018-05-15,497285
2018-05-16,483427
2018-05-17,481578
2018-05-18,501532
2018-05-19,517100
2018-05-20,536734
2018-05-21,562948
2018-05-22,562948
2018-05-23,583143
2018-05-24,592021
2018-05-25,602175
2018-05-26,618511
2018-05-27,618511
2018-05-28,627406
2018-05-29,635657
2018-05-30,635657
2018-05-31,611799
2018-06-01,628126
2018-06-02,621219
2018-06-03,621219
2018-06-04,606805
2018-06-05,576696
2018-06-06,547975
2018-06-07,525157
2018-06-08,502343
2018-06-09,502343
2018-06-10,486923
2018-06-11,486923
2018-06-12,467356
2018-06-13,457507
2018-06-14,454361
2018-06-15,454361
2018-06-16,440305
2018-06-17,438279
2018-06-18,435100
2018-06-19,439920
2018-06-20,439920
2018-06-21,439590
2018-06-22,430345
2018-06-23,430345
2018-06-24,418235
2018-06-25,407714
2018-06-26,407714
2018-06-27,397923
2018-06-28,383722
2018-06-29,368105
2018-06-30,368105
2018-07-01,351623
2018-07-02,351623
2018-07-03,338546
2018-07-04,338546
2018-07-05,323922
2018-07-06,316607
2018-07-07,316607
2018-07-08,302989
2018-07-09,287922
2018-07-10,273525
2018-07-11,259867
2018-07-12,259867
2018-07-13,247621
2018-07-14,235647
2018-07-15,235647
2018-07-16,227036
2018-07-17,219087
2018-07-18,213325
2018-07-19,213325
2018-07-20,215080
2018-07-21,225694
2018-07-22,236654
2018-07-23,248487
2018-07-24,260296
2018-07-25,253636
2018-07-26,244970
2018-07-27,243732
2018-07-28,243732
2018-07-29,240678
2018-07-30,250522
2018-07-31,262349
2018-08-01,262349
2018-08-02,275002
2018-08-03,288753
2018-08-04,302017
2018-08-05,314491
2018-08-06,324633
2018-08-07,329458
2018-08-08,327696
2018-08-09,327696
2018-08-10,325171
2018-08-11,325167
2018-08-12,326239
2018-08-14,337901
2018-08-16,333574
2018-08-17,333305
2018-08-18,333305
2018-08-19,331052
2018-08-20,329285
2018-08-21,329285
2018-08-22,327804
2018-08-23,318996
2018-08-24,313767
2018-08-25,311630
2018-08-26,311630
2018-08-27,302661
2018-08-28,297176
2018-08-29,301196
2018-08-30,309598
2018-08-31,311814
2018-09-01,305410
2018-09-02,305410
2018-09-03,300118
2018-09-04,299292
2018-09-05,304558
2018-09-06,304558
2018-09-07,305024
2018-09-08,303626
2018-09-09,303626
2018-09-10,297778
2018-09-11,297778
2018-09-12,298222
2018-09-13,294866
2018-09-14,291317
2018-09-15,279431
2018-09-16,279431
2018-09-17,274546
2018-09-18,271647
2018-09-19,271647
2018-09-20,264905
2018-09-21,264905
2018-09-22,262690
2018-09-23,273558
2018-09-24,276037
2018-09-25,276037
2018-09-26,274292
2018-09-27,274292
2018-09-28,276588
2018-09-29,279077
2018-09-30,280848
2018-10-02,274503
2018-10-03,263874
2018-10-04,263874
2018-10-05,259666
2018-10-06,260972
2018-10-07,260972
2018-10-08,261357
2018-10-09,273993
2018-10-10,281337
2018-10-11,288972
2018-10-12,288972
2018-10-13,300631
2018-10-14,313433
2018-10-15,322833
2018-10-16,329409
2018-10-17,319839
2018-10-18,311088
2018-10-19,313769
2018-10-20,313769
2018-10-21,327535
2018-10-22,343891
2018-10-23,343891
2018-10-24,361074
2018-10-25,378838
2018-10-26,397162
2018-10-27,400042
2018-10-28,392600
2018-10-29,392600
2018-10-30,384180
2018-10-31,375044
2018-11-01,361247
2018-11-03,353122
2018-11-04,354759
2018-11-05,369036
2018-11-06,384289
2018-11-07,392239
2018-11-08,406262
2018-11-09,426339
2018-11-10,447614
2018-11-11,465445
2018-11-12,459203
2018-11-13,460218
2018-11-14,458278
2018-11-15,446366
2018-11-16,426262
2018-11-17,415543
2018-11-18,406144
2018-11-19,393151
2018-11-20,380973
2018-11-21,385715
2018-11-22,384508
2018-11-23,370326
2018-11-24,352736
2018-11-25,337732
2018-11-26,334796
2018-11-27,340592
2018-11-28,337616
2018-12-01,331579
2018-12-02,330677
2018-12-03,326429
2018-12-04,330625
2018-12-05,327964
2018-12-09,329874
2018-12-10,326741
2018-12-11,328370
2018-12-12,329582
2018-12-13,329774
2018-12-14,323273
2018-12-15,324417
2018-12-16,321685
2018-12-17,321000
2018-12-18,312665
2018-12-19,308143
2018-12-20,306654
2018-12-21,304805
2018-12-22,294532
2018-12-23,303270
2018-12-24,317976
2018-12-25,311256
2018-12-26,304815
2018-12-27,300955
2018-12-28,305349
2018-12-29,308025
2018-12-30,302989
2018-12-31,296042
2019-01-01,291774
2019-01-02,293088
2019-01-03,300529
2019-01-04,304495
2019-01-05,301591
2019-01-06,299704
2019-01-08,294845
2019-01-10,290850
2019-01-11,282595
2019-01-12,276377
2019-01-13,269653
2019-01-14,272671
2019-01-15,281266
2019-01-16,288379
2019-01-17,288124
2019-01-18,274542
2019-01-19,261698
2019-01-20,248696
2019-01-21,236261
2019-01-22,224618
2019-01-23,213769
2019-01-24,206456
2019-01-25,204570
2019-01-26,214341
2019-01-27,225059
2019-01-28,236312
2019-01-29,248128
2019-01-30,260535
2019-01-31,273562
2019-02-01,287241
2019-02-02,301604
2019-02-03,316685
2019-02-04,332520
2019-02-05,349146
2019-02-06,366604
2019-02-07,384935
2019-02-08,404182
2019-02-09,424392
2019-02-10,445573
2019-02-11,467852
2019-02-12,491245
2019-02-13,515808
2019-02-14,541581
2019-02-15,568624
2019-02-16,596816
2019-02-17,611573
2019-02-18,601779
2019-02-19,587968
2019-02-20,575483
2019-02-21,573004
2019-02-22,578669
2019-02-23,597570
2019-02-24,595364
2019-02-25,601930
2019-02-26,609831
2019-02-27,606257
2019-02-28,598703
2019-03-01,591156
2019-03-02,593151
2019-03-03,590106
2019-03-04,587334
2019-03-05,591837
2019-03-06,608153
2019-03-07,607649
2019-03-08,609263
2019-03-09,603920
2019-03-10,601149
2019-03-11,590655
2019-03-12,586229
2019-03-13,590519
2019-03-14,594488
2019-03-15,589923
2019-03-16,580804
2019-03-17,589515
2019-03-18,589240
2019-03-19,589969
2019-03-20,594028
2019-03-21,615138
2019-03-22,616401
2019-03-23,609357
2019-03-24,604999
2019-03-25,592166
2019-03-26,579863
2019-03-27,574706
2019-03-28,563818
2019-03-29,538376
2019-03-30,511457
2019-03-31,500660
2019-04-01,476230
2019-04-02,462710
2019-04-03,453795
2019-04-04,433010
2019-04-05,437625
2019-04-06,457786
2019-04-07,463947
2019-04-08,486263
