date_obj,Black%20spear price
2016-10-23,4877
2016-10-24,4877
2016-10-25,4877
2016-10-26,4877
2016-10-27,4877
2016-10-28,4877
2016-10-29,4877
2016-10-30,4877
2016-10-31,4877
2016-11-01,4877
2016-11-02,4877
2016-11-03,4877
2016-11-04,4877
2016-11-05,4877
2016-11-06,4877
2016-11-07,4877
2016-11-08,4877
2016-11-09,4877
2016-11-10,4877
2016-11-11,4877
2016-11-12,4877
2016-11-13,4877
2016-11-14,4877
2016-11-15,4636
2016-12-07,4408
2016-12-08,4408
2016-12-09,4408
2016-12-10,4408
2016-12-11,4408
2016-12-12,4408
2016-12-13,4408
2016-12-14,4408
2016-12-15,4408
2016-12-16,4408
2016-12-17,4408
2016-12-18,4408
2016-12-19,4408
2016-12-20,4408
2016-12-21,4408
2016-12-22,4408
2016-12-23,4408
2016-12-24,4408
2016-12-25,4408
2016-12-26,4408
2016-12-27,4192
2016-12-28,4192
2016-12-29,4192
2016-12-30,4192
2016-12-31,4192
2017-01-01,4192
2017-01-02,4192
2017-01-03,4192
2017-01-04,4192
2017-01-05,4192
2017-01-06,4192
2017-01-07,4192
2017-01-08,4192
2017-01-09,4192
2017-01-10,4192
2017-01-11,4192
2017-01-12,4192
2017-01-13,4192
2017-01-14,4192
2017-01-15,3986
2017-01-16,3986
2017-01-17,3986
2017-01-18,3986
2017-01-19,3986
2017-01-20,3986
2017-01-21,3986
2017-01-22,3986
2017-01-23,3986
2017-01-27,3986
2017-01-28,3986
2017-01-29,3986
2017-01-30,3986
2017-01-31,3791
2017-02-01,3791
2017-02-02,3791
2017-02-03,3791
2017-02-04,3791
2017-02-05,3791
2017-02-06,3791
2017-02-07,3791
2017-02-08,3791
2017-02-09,3791
2017-02-10,3791
2017-02-11,3791
2017-02-12,3791
2017-02-13,3791
2017-02-14,3602
2017-02-15,3602
2017-02-16,3602
2017-02-18,3602
2017-02-19,3602
2017-02-20,3602
2017-02-21,3602
2017-02-22,3602
2017-02-23,3602
2017-02-24,3602
2017-02-25,3602
2017-02-26,3602
2017-02-27,3602
2017-02-28,3602
2017-03-01,3602
2017-03-02,3602
2017-03-03,3602
2017-03-04,3425
2017-03-05,3425
2017-03-06,3425
2017-03-07,3425
2017-03-08,3425
2017-03-09,3425
2017-03-10,3425
2017-03-11,3425
2017-03-12,3425
2017-03-13,3425
2017-03-14,3425
2017-03-15,3425
2017-03-16,3425
2017-03-17,3425
2017-03-18,3425
2017-03-19,3425
2017-03-20,3425
2017-03-21,3425
2017-03-22,3257
2017-03-23,3257
2017-03-24,3257
2017-03-25,3257
2017-03-26,3257
2017-03-27,3257
2017-03-28,3257
2017-03-29,3257
2017-03-30,3257
2017-03-31,3257
2017-04-01,3257
2017-04-02,3257
2017-04-03,3257
2017-04-04,3257
2017-04-12,3098
2017-04-13,3098
2017-04-14,3098
2017-04-15,3098
2017-04-16,3098
2017-04-17,3098
2017-04-18,3098
2017-04-19,3098
2017-04-20,3098
2017-04-21,2945
2017-04-22,2945
2017-04-23,2945
2017-04-24,2945
2017-04-25,2945
2017-04-26,2945
2017-04-27,2945
2017-04-28,2945
2017-04-29,2945
2017-04-30,2945
2017-05-01,2945
2017-05-02,2945
2017-05-03,2945
2017-05-04,2945
2017-05-05,2945
2017-05-06,2945
2017-05-07,2945
2017-05-08,2800
2017-05-09,2800
2017-05-10,2800
2017-05-11,2800
2017-05-12,2800
2017-05-13,2800
2017-05-14,2800
2017-05-15,2800
2017-05-16,2800
2017-05-17,2800
2017-05-18,2800
2017-05-19,2800
2017-05-20,2800
2017-05-21,2800
2017-05-22,2800
2017-05-23,2800
2017-05-24,2665
2017-05-25,2665
2017-05-26,2665
2017-05-27,2665
2017-05-28,2665
2017-05-29,2665
2017-05-30,2665
2017-05-31,2665
2017-06-01,2665
2017-06-02,2665
2017-06-03,2665
2017-06-04,2665
2017-06-05,2665
2017-06-06,2665
2017-06-07,2665
2017-06-08,2665
2017-06-09,2665
2017-06-10,2665
2017-06-11,2534
2017-06-12,2534
2017-06-13,2534
2017-06-14,2534
2017-06-15,2534
2017-06-16,2534
2017-06-17,2534
2017-06-18,2534
2017-06-19,2534
2017-06-20,2534
2017-06-22,2534
2017-06-23,2534
2017-06-24,2534
2017-06-25,2534
2017-06-26,2534
2017-06-27,2534
2017-06-28,2534
2017-06-29,2534
2017-06-30,2534
2017-07-01,2534
2017-07-02,2413
2017-07-03,2413
2017-07-04,2413
2017-07-05,2413
2017-07-06,2413
2017-07-07,2413
2017-07-08,2413
2017-07-13,2413
2017-07-14,2413
2017-07-15,2413
2017-07-16,2413
2017-07-17,2413
2017-07-18,2413
2017-07-19,2413
2017-07-20,2413
2017-07-21,2413
2017-07-22,2413
2017-07-23,2413
2017-07-24,2294
2017-07-25,2294
2017-07-26,2294
2017-07-27,2294
2017-07-28,2294
2017-07-29,2294
2017-07-30,2294
2017-07-31,2294
2017-08-01,2294
2017-08-02,2294
2017-08-03,2294
2017-08-04,2294
2017-08-05,2294
2017-08-06,2294
2017-08-07,2181
2017-08-08,2181
2017-08-09,2181
2017-08-10,2181
2017-08-11,2181
2017-08-12,2181
2017-08-13,2181
2017-08-14,2181
2017-08-15,2181
2017-08-16,2181
2017-08-17,2181
2017-08-18,2181
2017-08-19,2181
2017-08-20,2181
2017-08-21,2181
2017-08-22,2181
2017-08-23,2074
2017-08-24,2074
2017-08-25,2074
2017-08-26,2074
2017-08-27,2074
2017-08-28,2074
2017-08-29,2074
2017-08-30,2074
2017-08-31,2074
2017-09-01,2074
2017-09-02,2074
2017-09-03,2074
2017-09-04,2074
2017-09-05,2074
2017-09-06,2074
2017-09-07,2074
2017-09-08,2074
2017-09-09,2074
2017-09-10,1973
2017-09-11,1973
2017-09-12,1973
2017-09-13,1973
2017-09-14,1973
2017-09-15,1973
2017-09-16,1973
2017-09-17,1973
2017-09-18,1973
2017-09-19,1973
2017-09-20,1973
2017-09-22,1973
2017-09-23,1973
2017-09-24,1973
2017-09-25,1973
2017-09-26,1973
2017-09-27,1973
2017-09-28,1973
2017-09-29,1876
2017-09-30,1876
2017-10-01,1876
2017-10-02,1876
2017-10-03,1876
2017-10-04,1876
2017-10-05,1876
2017-10-06,1876
2017-10-07,1876
2017-10-08,1876
2017-10-09,1876
2017-10-10,1876
2017-10-11,1876
2017-10-12,1876
2017-10-13,1876
2017-10-14,1876
2017-10-15,1876
2017-10-16,1876
2017-10-17,1876
2017-10-18,1876
2017-10-19,1876
2017-10-20,1876
2017-10-21,1876
2017-10-22,1783
2017-10-23,1783
2017-10-24,1783
2017-10-25,1783
2017-10-26,1783
2017-10-27,1783
2017-10-28,1783
2017-10-29,1783
2017-10-30,1783
2017-10-31,1783
2017-11-01,1783
2017-11-02,1783
2017-11-03,1783
2017-11-04,1783
2017-11-05,1783
2017-11-06,1783
2017-11-07,1783
2017-11-08,1783
2017-11-09,1783
2017-11-10,1783
2017-11-11,1783
2017-11-12,1783
2017-11-13,1694
2017-11-14,1694
2017-11-15,1694
2017-11-16,1694
2017-11-17,1694
2017-11-18,1694
2017-11-19,1694
2017-11-20,1694
2017-11-21,1694
2017-11-22,1694
2017-11-23,1694
2017-11-24,1694
2017-11-25,1694
2017-11-26,1694
2017-11-27,1694
2017-11-28,1694
2017-11-29,1694
2017-11-30,1694
2017-12-01,1694
2017-12-02,1694
2017-12-03,1694
2017-12-04,1694
2017-12-05,1694
2017-12-06,1694
2017-12-07,1694
2017-12-08,1694
2017-12-09,1611
2017-12-10,1611
2017-12-11,1611
2017-12-12,1611
2017-12-13,1611
2017-12-14,1611
2017-12-15,1611
2017-12-16,1611
2017-12-17,1611
2017-12-18,1611
2017-12-19,1611
2017-12-20,1611
2017-12-21,1611
2017-12-22,1611
2017-12-23,1611
2017-12-24,1611
2017-12-25,1611
2017-12-26,1611
2017-12-27,1611
2017-12-28,1611
2017-12-29,1611
2017-12-30,1531
2017-12-31,1531
2018-01-01,1531
2018-01-02,1531
2018-01-03,1531
2018-01-04,1531
2018-01-05,1531
2018-01-06,1531
2018-01-07,1531
2018-01-08,1531
2018-01-09,1531
2018-01-10,1531
2018-01-11,1531
2018-01-12,1531
2018-01-13,1531
2018-01-14,1531
2018-01-15,1531
2018-01-16,1456
2018-01-17,1456
2018-01-18,1456
2018-01-19,1456
2018-01-20,1456
2018-01-21,1456
2018-01-22,1456
2018-01-23,1456
2018-01-24,1385
2018-01-25,1385
2018-01-26,1385
2018-01-27,1385
2018-01-28,1385
2018-01-29,1385
2018-01-30,1316
2018-01-31,1316
2018-02-01,1316
2018-02-02,1316
2018-02-03,1316
2018-02-04,1316
2018-02-05,1316
2018-02-06,1254
2018-02-07,1254
2018-02-08,1254
2018-02-09,1254
2018-02-10,1254
2018-02-11,1254
2018-02-12,1254
2018-02-13,1254
2018-02-14,1193
2018-02-15,1193
2018-02-16,1193
2018-02-17,1193
2018-02-18,1193
2018-02-19,1193
2018-02-20,1134
2018-02-21,1134
2018-02-22,1134
2018-02-23,1134
2018-02-24,1134
2018-02-25,1134
2018-02-26,1134
2018-02-27,1134
2018-02-28,1078
2018-03-01,1078
2018-03-02,1078
2018-03-03,1078
2018-03-04,1078
2018-03-05,1078
2018-03-06,1026
2018-03-07,1026
2018-03-08,1026
2018-03-09,1026
2018-03-10,1026
2018-03-11,1026
2018-03-12,977
2018-03-13,977
2018-03-14,977
2018-03-15,977
2018-03-16,977
2018-03-17,977
2018-03-18,977
2018-03-20,932
2018-03-21,932
2018-03-22,932
2018-03-23,932
2018-03-24,886
2018-03-25,886
2018-03-26,841
2018-03-27,841
2018-03-28,841
2018-03-29,841
2018-03-30,841
2018-03-31,841
2018-04-01,799
2018-04-02,799
2018-04-03,799
2018-04-04,799
2018-04-05,799
2018-04-06,760
2018-04-07,760
2018-04-08,760
2018-04-09,760
2018-04-10,760
2018-04-11,760
2018-04-12,760
2018-04-13,723
2018-04-14,723
2018-04-15,723
2018-04-16,723
2018-04-17,723
2018-04-18,723
2018-04-19,723
2018-04-20,723
2018-04-21,723
2018-04-22,723
2018-04-23,723
2018-04-24,723
2018-04-25,687
2018-04-26,687
2018-04-27,687
2018-04-28,687
2018-04-29,687
2018-04-30,653
2018-05-01,653
2018-05-02,653
2018-05-03,653
2018-05-04,653
2018-05-05,620
2018-05-06,620
2018-05-07,620
2018-05-08,620
2018-05-09,620
2018-05-10,620
2018-05-11,589
2018-05-12,589
2018-05-13,589
2018-05-14,589
2018-05-15,589
2018-05-16,589
2018-05-17,589
2018-05-18,560
2018-05-19,560
2018-05-20,560
2018-05-21,560
2018-05-22,560
2018-05-23,533
2018-05-24,533
2018-05-25,533
2018-05-26,533
2018-05-27,533
2018-05-28,533
2018-05-29,506
2018-05-30,506
2018-05-31,506
2018-06-01,506
2018-06-02,506
2018-06-03,506
2018-06-04,506
2018-06-05,481
2018-06-06,481
2018-06-07,481
2018-06-08,481
2018-06-09,481
2018-06-10,481
2018-06-11,481
2018-06-12,481
2018-06-13,457
2018-06-14,457
2018-06-15,457
2018-06-16,457
2018-06-17,457
2018-06-18,457
2018-06-19,435
2018-06-20,435
2018-06-21,435
2018-06-22,435
2018-06-23,435
2018-06-24,435
2018-06-25,435
2018-06-26,435
2018-06-27,413
2018-06-28,413
2018-06-29,413
2018-06-30,413
2018-07-01,413
2018-07-02,413
2018-07-03,413
2018-07-04,413
2018-07-05,393
2018-07-06,393
2018-07-07,393
2018-07-08,393
2018-07-09,393
2018-07-10,393
2018-07-11,374
2018-07-12,374
2018-07-13,374
2018-07-14,374
2018-07-15,374
2018-07-16,374
2018-07-17,374
2018-07-18,374
2018-07-19,374
2018-07-20,374
2018-07-21,355
2018-07-22,355
2018-07-23,355
2018-07-24,355
2018-07-25,355
2018-07-26,355
2018-07-27,338
2018-07-28,338
2018-07-29,338
2018-07-30,338
2018-07-31,338
2018-08-01,338
2018-08-02,338
2018-08-03,338
2018-08-04,333
2018-08-05,333
2018-08-06,333
2018-08-07,333
2018-08-08,333
2018-08-09,333
2018-08-10,333
2018-08-11,333
2018-08-12,333
2018-08-14,320
2018-08-16,320
2018-08-17,320
2018-08-18,320
2018-08-19,320
2018-08-20,320
2018-08-21,320
2018-08-22,320
2018-08-23,310
2018-08-24,310
2018-08-25,310
2018-08-26,310
2018-08-27,310
2018-08-28,310
2018-08-29,310
2018-08-30,310
2018-08-31,299
2018-09-01,299
2018-09-02,299
2018-09-03,299
2018-09-04,299
2018-09-05,299
2018-09-06,286
2018-09-07,286
2018-09-08,286
2018-09-09,286
2018-09-10,286
2018-09-11,286
2018-09-12,286
2018-09-13,286
2018-09-14,273
2018-09-15,273
2018-09-16,273
2018-09-17,273
2018-09-18,273
2018-09-19,273
2018-09-20,273
2018-09-21,273
2018-09-22,262
2018-09-23,262
2018-09-24,262
2018-09-25,262
2018-09-26,262
2018-09-27,262
2018-09-28,262
2018-09-29,262
2018-09-30,249
2018-10-01,249
2018-10-02,249
2018-10-03,249
2018-10-04,249
2018-10-05,249
2018-10-06,249
2018-10-07,240
2018-10-08,240
2018-10-09,240
2018-10-10,240
2018-10-11,240
2018-10-12,240
2018-10-13,240
2018-10-14,229
2018-10-15,229
2018-10-16,229
2018-10-17,229
2018-10-18,229
2018-10-19,229
2018-10-20,229
2018-10-21,218
2018-10-22,218
2018-10-23,218
2018-10-24,218
2018-10-25,218
2018-10-26,218
2018-10-27,218
2018-10-28,208
2018-10-29,208
2018-10-30,208
2018-10-31,208
2018-11-01,208
2018-11-03,202
2018-11-04,202
2018-11-05,204
2018-11-06,204
2018-11-07,204
2018-11-08,204
2018-11-09,204
2018-11-10,204
2018-11-11,204
2018-11-12,204
2018-11-13,204
2018-11-15,205
2018-11-16,205
2018-11-17,205
2018-11-18,198
2018-11-19,198
2018-11-20,198
2018-11-21,198
2018-11-22,197
2018-11-23,197
2018-11-24,197
2018-11-25,197
2018-11-26,197
2018-11-27,191
2018-11-28,191
2018-11-29,191
2018-12-01,191
2018-12-02,188
2018-12-03,188
2018-12-04,188
2018-12-05,188
2018-12-07,186
2018-12-09,186
2018-12-10,186
2018-12-11,179
2018-12-12,179
2018-12-13,179
2018-12-14,179
2018-12-15,179
2018-12-16,179
2018-12-17,176
2018-12-18,176
2018-12-19,176
2018-12-20,176
2018-12-21,176
2018-12-22,176
2018-12-23,181
2018-12-24,181
2018-12-25,181
2018-12-26,181
2018-12-27,181
2018-12-28,181
2018-12-29,186
2018-12-30,186
2018-12-31,186
2019-01-01,186
2019-01-02,186
2019-01-03,186
2019-01-04,182
2019-01-05,182
2019-01-06,182
2019-01-08,182
2019-01-10,174
2019-01-11,174
2019-01-12,174
2019-01-13,174
2019-01-14,173
2019-01-15,173
2019-01-16,173
2019-01-17,173
2019-01-18,173
2019-01-19,171
2019-01-20,171
2019-01-21,171
2019-01-22,171
2019-01-23,171
2019-01-24,171
2019-01-25,170
2019-01-26,170
2019-01-27,170
2019-01-28,170
2019-01-29,170
2019-01-30,170
2019-01-31,167
2019-02-01,167
2019-02-02,167
2019-02-03,170
2019-02-04,170
2019-02-05,170
2019-02-06,170
2019-02-07,167
2019-02-08,167
2019-02-09,167
2019-02-10,169
2019-02-11,169
2019-02-12,169
2019-02-13,174
2019-02-14,174
2019-02-15,174
2019-02-16,174
2019-02-17,177
2019-02-18,177
2019-02-19,177
2019-02-20,177
2019-02-21,179
2019-02-22,179
2019-02-23,179
2019-02-24,178
2019-02-25,178
2019-02-26,178
2019-02-27,179
2019-02-28,179
2019-03-01,179
2019-03-02,183
2019-03-03,183
2019-03-04,183
2019-03-05,185
2019-03-06,185
2019-03-07,185
2019-03-08,185
2019-03-09,185
2019-03-10,185
2019-03-11,185
2019-03-12,185
2019-03-13,185
2019-03-14,188
2019-03-15,188
2019-03-16,188
2019-03-17,188
2019-03-18,188
2019-03-19,186
2019-03-20,186
2019-03-21,186
2019-03-22,186
2019-03-23,186
2019-03-24,188
2019-03-25,188
2019-03-26,188
2019-03-27,188
2019-03-28,188
2019-03-29,188
2019-03-30,188
2019-03-31,183
2019-04-01,183
2019-04-02,183
2019-04-03,183
2019-04-04,183
2019-04-05,177
2019-04-06,177
2019-04-07,177
2019-04-08,177
2019-04-09,177
2019-04-10,177
2019-04-11,171
2019-04-12,171
2019-04-13,171
2019-04-14,171
2019-04-15,171
2019-04-16,171
2019-04-17,165
2019-04-18,165
2019-04-19,165
2019-04-20,165
2019-04-21,165
2019-04-22,163
2019-04-23,163
2019-04-24,163
2019-04-25,163
2019-04-26,163
2019-04-27,162
2019-04-28,162
2019-04-29,162
2019-04-30,162
2019-05-01,162
2019-05-02,162
2019-05-03,165
2019-05-04,165
2019-05-05,165
