date_obj,Teal%20robe%20top price
2015-08-09,3792
2015-08-10,3792
2015-08-11,3792
2015-08-12,3792
2015-08-13,3792
2015-08-14,3792
2015-08-15,3792
2015-08-16,3792
2015-08-17,3792
2015-08-18,3792
2015-08-19,3792
2015-08-20,3792
2015-08-21,3792
2015-08-22,3792
2015-08-23,3792
2015-08-24,3792
2015-08-25,3792
2015-08-26,3792
2015-08-27,3792
2015-08-28,3616
2015-08-29,3616
2015-08-30,3616
2015-08-31,3616
2015-09-02,3616
2015-09-07,3616
2015-09-08,3616
2015-09-10,3616
2015-09-14,3616
2015-09-16,3616
2015-09-22,3456
2015-09-23,3456
2015-09-24,3456
2015-09-25,3456
2015-09-27,3456
2015-09-28,3456
2015-09-29,3456
2015-09-30,3456
2015-10-05,3456
2015-10-06,3456
2015-10-07,3456
2015-10-08,3456
2015-10-09,3456
2015-10-10,3456
2015-10-11,3456
2015-10-12,3456
2015-10-13,3456
2015-10-14,3456
2015-10-15,3289
2015-10-16,3289
2015-10-17,3289
2015-10-18,3289
2015-10-19,3289
2015-10-20,3289
2015-10-22,3289
2015-10-23,3289
2015-10-24,3289
2015-10-25,3289
2015-10-26,3289
2015-10-27,3289
2015-10-29,3289
2015-10-30,3289
2015-10-31,3289
2015-11-01,3289
2015-11-02,3289
2015-11-03,3289
2015-11-04,3289
2015-11-05,3289
2015-11-06,3289
2015-11-07,3289
2015-11-08,3289
2015-11-09,3289
2015-11-10,3289
2015-11-11,3289
2015-11-12,3150
2015-11-13,3150
2015-11-14,3150
2015-11-15,3150
2015-11-16,3150
2015-11-17,3150
2015-11-18,3150
2015-11-19,3150
2015-11-20,3150
2015-11-21,3150
2015-11-22,3150
2015-11-23,3150
2015-11-24,3150
2015-11-25,3150
2015-11-26,3150
2015-11-27,3150
2015-11-28,3150
2015-11-29,3150
2015-11-30,3150
2015-12-01,3150
2015-12-02,3150
2015-12-03,3150
2015-12-04,3150
2015-12-05,3150
2015-12-06,3150
2015-12-07,3150
2015-12-08,3003
2015-12-09,3003
2015-12-10,3003
2015-12-11,3003
2015-12-13,3003
2015-12-14,3003
2015-12-15,3003
2015-12-16,3003
2015-12-17,3003
2015-12-18,3003
2015-12-19,3003
2015-12-20,3003
2015-12-21,3003
2015-12-22,3003
2015-12-23,3003
2015-12-24,3003
2015-12-25,3003
2015-12-26,3003
2015-12-27,3003
2015-12-28,3003
2015-12-29,3003
2015-12-30,3003
2015-12-31,3003
2016-01-01,3003
2016-01-02,3003
2016-01-03,3003
2016-01-04,2858
2016-01-05,2858
2016-01-06,2858
2016-01-07,2858
2016-01-08,2858
2016-01-09,2858
2016-01-10,2858
2016-01-11,2858
2016-01-12,2858
2016-01-13,2858
2016-01-14,2858
2016-01-15,2858
2016-01-16,2858
2016-01-17,2858
2016-01-18,2858
2016-01-19,2858
2016-01-20,2858
2016-01-21,2858
2016-01-22,2858
2016-01-23,2858
2016-01-24,2858
2016-01-25,2858
2016-01-26,2858
2016-01-27,2719
2016-01-28,2719
2016-01-29,2719
2016-01-30,2719
2016-01-31,2719
2016-02-01,2719
2016-02-02,2719
2016-02-03,2719
2016-02-04,2719
2016-02-05,2719
2016-02-06,2719
2016-02-07,2719
2016-02-08,2719
2016-02-09,2719
2016-02-10,2719
2016-02-11,2719
2016-02-12,2719
2016-02-13,2719
2016-02-14,2719
2016-02-15,2719
2016-02-16,2719
2016-02-17,2592
2016-02-18,2592
2016-02-19,2592
2016-02-20,2592
2016-02-21,2592
2016-02-22,2592
2016-02-23,2592
2016-02-24,2592
2016-02-25,2592
2016-02-26,2592
2016-02-27,2592
2016-02-28,2592
2016-02-29,2592
2016-03-01,2592
2016-03-02,2592
2016-03-03,2592
2016-03-04,2592
2016-03-05,2592
2016-03-06,2467
2016-03-07,2467
2016-03-08,2467
2016-03-09,2467
2016-03-10,2467
2016-03-11,2467
2016-03-12,2467
2016-03-13,2467
2016-03-14,2467
2016-03-15,2467
2016-03-16,2467
2016-03-17,2467
2016-03-18,2467
2016-03-19,2467
2016-03-20,2467
2016-03-21,2467
2016-03-22,2467
2016-03-23,2467
2016-03-24,2467
2016-03-25,2373
2016-03-26,2373
2016-03-27,2373
2016-03-28,2373
2016-03-29,2373
2016-03-30,2373
2016-03-31,2373
2016-04-01,2373
2016-04-02,2373
2016-04-03,2373
2016-04-04,2373
2016-04-05,2373
2016-04-06,2373
2016-04-07,2373
2016-04-08,2373
2016-04-09,2373
2016-04-10,2373
2016-04-11,2373
2016-04-12,2373
2016-04-13,2373
2016-04-14,2373
2016-04-15,2373
2016-04-16,2373
2016-04-17,2273
2016-04-18,2273
2016-04-19,2273
2016-04-20,2273
2016-04-21,2273
2016-04-22,2273
2016-04-23,2273
2016-04-24,2273
2016-04-25,2273
2016-04-26,2273
2016-04-27,2273
2016-04-28,2273
2016-04-29,2273
2016-04-30,2273
2016-05-01,2273
2016-05-02,2273
2016-05-03,2273
2016-05-04,2273
2016-05-05,2273
2016-05-06,2273
2016-05-07,2182
2016-05-08,2182
2016-05-09,2182
2016-05-10,2182
2016-05-11,2182
2016-05-12,2182
2016-05-13,2182
2016-05-14,2182
2016-05-15,2182
2016-05-16,2182
2016-05-17,2182
2016-05-18,2182
2016-05-19,2182
2016-05-22,2182
2016-05-23,2182
2016-05-24,2182
2016-05-25,2182
2016-05-26,2182
2016-05-27,2182
2016-05-28,2075
2016-05-29,2075
2016-05-30,2075
2016-05-31,2075
2016-06-01,2075
2016-06-02,2075
2016-06-03,2075
2016-06-04,2075
2016-06-05,2075
2016-06-06,2075
2016-06-07,2075
2016-06-08,2075
2016-06-09,2075
2016-06-10,2075
2016-06-11,2075
2016-06-12,2075
2016-06-13,2075
2016-06-14,2075
2016-06-15,2075
2016-06-16,2075
2016-06-17,1974
2016-06-18,1974
2016-06-19,1974
2016-06-20,1974
2016-06-21,1974
2016-06-22,1974
2016-06-23,1974
2016-06-24,1974
2016-06-25,1974
2016-06-26,1974
2016-06-27,1974
2016-06-28,1974
2016-06-29,1974
2016-06-30,1974
2016-07-01,1974
2016-07-02,1974
2016-07-03,1974
2016-07-04,1974
2016-07-05,1974
2016-07-06,1974
2016-07-07,1880
2016-07-08,1880
2016-07-09,1880
2016-07-10,1880
2016-07-11,1880
2016-07-12,1880
2016-07-13,1880
2016-07-14,1880
2016-07-15,1880
2016-07-16,1880
2016-07-17,1880
2016-07-18,1880
2016-07-24,1880
2016-07-25,1880
2016-07-26,1880
2016-07-27,1880
2016-07-28,1880
2016-07-29,1880
2016-07-30,1880
2016-07-31,1880
2016-08-01,1880
2016-08-02,1791
2016-08-03,1791
2016-08-04,1791
2016-08-05,1791
2016-08-06,1791
2016-08-07,1791
2016-08-08,1791
2016-08-09,1791
2016-08-10,1791
2016-08-11,1791
2016-08-12,1791
2016-08-13,1791
2016-08-14,1791
2016-08-15,1791
2016-08-16,1791
2016-08-17,1791
2016-08-18,1791
2016-08-19,1791
2016-08-20,1791
2016-08-21,1791
2016-08-22,1791
2016-08-23,1791
2016-08-24,1791
2016-08-25,1791
2016-08-26,1791
2016-08-28,1791
2016-08-31,1791
2016-09-01,1705
2016-09-02,1705
2016-09-03,1705
2016-09-04,1705
2016-09-05,1705
2016-09-06,1705
2016-09-07,1705
2016-09-08,1705
2016-09-09,1705
2016-09-10,1705
2016-09-11,1705
2016-09-12,1705
2016-09-13,1705
2016-09-14,1705
2016-09-15,1705
2016-09-16,1705
2016-09-17,1705
2016-09-18,1705
2016-09-19,1705
2016-09-20,1705
2016-09-21,1705
2016-09-22,1705
2016-09-23,1705
2016-09-24,1705
2016-09-25,1705
2016-09-26,1705
2016-09-27,1705
2016-09-28,1705
2016-09-29,1705
2016-09-30,1705
2016-10-01,1705
2016-10-02,1705
2016-10-03,1705
2016-10-04,1623
2016-10-05,1623
2016-10-06,1623
2016-10-07,1623
2016-10-08,1623
2016-10-09,1623
2016-10-10,1623
2016-10-11,1623
2016-10-12,1623
2016-10-13,1623
2016-10-14,1623
2016-10-15,1623
2016-10-16,1623
2016-10-17,1623
2016-10-18,1623
2016-10-19,1623
2016-10-20,1623
2016-10-21,1623
2016-10-22,1623
2016-10-23,1623
2016-10-24,1623
2016-10-25,1623
2016-10-26,1623
2016-10-27,1623
2016-10-28,1623
2016-10-29,1623
2016-10-30,1623
2016-10-31,1623
2016-11-01,1543
2016-11-02,1543
2016-11-03,1543
2016-11-04,1543
2016-11-05,1543
2016-11-06,1543
2016-11-07,1543
2016-11-08,1543
2016-11-09,1543
2016-11-10,1543
2016-11-11,1543
2016-11-12,1543
2016-11-13,1543
2016-11-14,1543
2016-12-08,1467
2016-12-09,1467
2016-12-10,1467
2016-12-11,1467
2016-12-12,1467
2016-12-13,1467
2016-12-14,1467
2016-12-15,1467
2016-12-16,1467
2016-12-17,1467
2016-12-18,1467
2016-12-19,1467
2016-12-20,1467
2016-12-21,1467
2016-12-22,1467
2016-12-23,1467
2016-12-24,1467
2016-12-25,1467
2016-12-26,1467
2016-12-27,1395
2016-12-28,1395
2016-12-29,1395
2016-12-30,1395
2016-12-31,1395
2017-01-01,1395
2017-01-02,1395
2017-01-03,1395
2017-01-04,1395
2017-01-05,1395
2017-01-06,1395
2017-01-07,1395
2017-01-08,1395
2017-01-09,1395
2017-01-10,1395
2017-01-11,1395
2017-01-12,1395
2017-01-13,1395
2017-01-14,1395
2017-01-15,1395
2017-01-16,1395
2017-01-17,1395
2017-01-18,1334
2017-01-19,1334
2017-01-20,1334
2017-01-21,1334
2017-01-22,1334
2017-01-27,1334
2017-01-28,1334
2017-01-29,1334
2017-01-30,1334
2017-01-31,1334
2017-02-01,1334
2017-02-02,1334
2017-02-03,1334
2017-02-04,1334
2017-02-05,1334
2017-02-06,1334
2017-02-07,1334
2017-02-08,1269
2017-02-09,1269
2017-02-10,1269
2017-02-11,1269
2017-02-12,1269
2017-02-13,1269
2017-02-14,1269
2017-02-15,1269
2017-02-16,1269
2017-02-18,1269
2017-02-19,1269
2017-02-20,1269
2017-02-21,1269
2017-02-22,1269
2017-02-23,1269
2017-02-24,1269
2017-02-25,1269
2017-02-26,1269
2017-02-27,1269
2017-02-28,1245
2017-03-01,1245
2017-03-02,1245
2017-03-03,1245
2017-03-04,1245
2017-03-05,1245
2017-03-06,1245
2017-03-07,1245
2017-03-08,1245
2017-03-09,1245
2017-03-10,1245
2017-03-11,1245
2017-03-12,1245
2017-03-13,1245
2017-03-14,1245
2017-03-15,1245
2017-03-16,1245
2017-03-17,1245
2017-03-18,1245
2017-03-19,1245
2017-03-20,1245
2017-03-21,1245
2017-03-22,1245
2017-03-23,1213
2017-03-24,1213
2017-03-25,1213
2017-03-26,1213
2017-03-27,1213
2017-03-28,1213
2017-03-29,1213
2017-03-30,1213
2017-03-31,1213
2017-04-01,1213
2017-04-02,1213
2017-04-03,1213
2017-04-04,1213
2017-04-12,1213
2017-04-13,1213
2017-04-14,1213
2017-04-15,1161
2017-04-16,1161
2017-04-17,1161
2017-04-18,1161
2017-04-19,1161
2017-04-20,1161
2017-04-21,1161
2017-04-22,1161
2017-04-23,1161
2017-04-24,1161
2017-04-25,1161
2017-04-26,1161
2017-04-27,1161
2017-04-28,1161
2017-04-29,1161
2017-04-30,1161
2017-05-01,1161
2017-05-02,1161
2017-05-03,1161
2017-05-04,1161
2017-05-05,1161
2017-05-06,1161
2017-05-07,1161
2017-05-08,1131
2017-05-09,1131
2017-05-10,1131
2017-05-11,1131
2017-05-12,1131
2017-05-13,1131
2017-05-14,1131
2017-05-15,1131
2017-05-16,1131
2017-05-17,1131
2017-05-18,1131
2017-05-19,1131
2017-05-20,1131
2017-05-21,1131
2017-05-22,1131
2017-05-23,1131
2017-05-24,1131
2017-05-25,1131
2017-05-26,1131
2017-05-27,1131
2017-05-28,1131
2017-05-29,1131
2017-05-30,1131
2017-05-31,1131
2017-06-01,1131
2017-06-02,1131
2017-06-03,1131
2017-06-06,1118
2017-06-07,1118
2017-06-08,1118
2017-06-09,1118
2017-06-10,1118
2017-06-11,1118
2017-06-12,1118
2017-06-13,1118
2017-06-14,1118
2017-06-15,1118
2017-06-16,1118
2017-06-17,1118
2017-06-18,1118
2017-06-19,1118
2017-06-20,1118
2017-06-21,1118
2017-06-22,1118
2017-06-23,1118
2017-06-24,1118
2017-06-25,1118
2017-06-26,1118
2017-06-27,1118
2017-06-28,1118
2017-06-29,1115
2017-06-30,1115
2017-07-01,1115
2017-07-02,1115
2017-07-03,1115
2017-07-04,1115
2017-07-05,1115
2017-07-06,1115
2017-07-07,1115
2017-07-08,1115
2017-07-13,1115
2017-07-14,1115
2017-07-15,1115
2017-07-16,1115
2017-07-17,1115
2017-07-18,1115
2017-07-19,1115
2017-07-20,1115
2017-07-21,1115
2017-07-22,1115
2017-07-23,1115
2017-07-24,1115
2017-07-25,1115
2017-07-26,1115
2017-07-27,1115
2017-07-28,1102
2017-07-29,1102
2017-07-30,1102
2017-07-31,1102
2017-08-01,1102
2017-08-02,1102
2017-08-03,1102
2017-08-04,1102
2017-08-05,1102
2017-08-06,1102
2017-08-09,1102
2017-08-10,1102
2017-08-11,1102
2017-08-12,1102
2017-08-13,1102
2017-08-14,1102
2017-08-15,1102
2017-08-16,1102
2017-08-17,1102
2017-08-18,1102
2017-08-19,1102
2017-08-20,1102
2017-08-21,1102
2017-08-22,1097
2017-08-23,1097
2017-08-24,1097
2017-08-25,1097
2017-08-26,1097
2017-08-27,1097
2017-08-28,1097
2017-08-29,1097
2017-08-30,1097
2017-08-31,1097
2017-09-01,1097
2017-09-02,1097
2017-09-03,1097
2017-09-04,1097
2017-09-05,1097
2017-09-06,1097
2017-09-07,1097
2017-09-08,1097
2017-09-09,1097
2017-09-10,1097
2017-09-11,1097
2017-09-12,1097
2017-09-13,1097
2017-09-14,1097
2017-09-15,1097
2017-09-16,1097
2017-09-17,1097
2017-09-19,1058
2017-09-20,1058
2017-09-21,1058
2017-09-22,1058
2017-09-23,1058
2017-09-24,1058
2017-09-25,1058
2017-09-26,1058
2017-09-27,1058
2017-09-28,1058
2017-09-29,1058
2017-09-30,1058
2017-10-01,1058
2017-10-02,1058
2017-10-03,1058
2017-10-04,1058
2017-10-05,1058
2017-10-06,1058
2017-10-07,1058
2017-10-08,1058
2017-10-09,1058
2017-10-10,1058
2017-10-11,1058
2017-10-12,1058
2017-10-13,1058
2017-10-14,1029
2017-10-15,1029
2017-10-16,1029
2017-10-17,1029
2017-10-18,1029
2017-10-19,1029
2017-10-20,1029
2017-10-21,1029
2017-10-22,1029
2017-10-23,1029
2017-10-24,1029
2017-10-25,1029
2017-10-26,1029
2017-10-27,1029
2017-10-28,1029
2017-10-29,1029
2017-10-30,1029
2017-10-31,1029
2017-11-01,1029
2017-11-02,1029
2017-11-03,1029
2017-11-04,1029
2017-11-05,1029
2017-11-06,1029
2017-11-07,1029
2017-11-08,1029
2017-11-09,1029
2017-11-10,1029
2017-11-11,1029
2017-11-12,1029
2017-11-13,995
2017-11-14,995
2017-11-15,995
2017-11-16,995
2017-11-17,995
2017-11-18,995
2017-11-19,995
2017-11-20,995
2017-11-21,995
2017-11-22,995
2017-11-23,995
2017-11-24,995
2017-11-25,995
2017-11-26,995
2017-11-27,995
2017-11-28,995
2017-11-29,995
2017-11-30,995
2017-12-01,995
2017-12-02,995
2017-12-03,995
2017-12-04,995
2017-12-05,995
2017-12-06,995
2017-12-07,995
2017-12-08,995
2017-12-09,995
2017-12-10,995
2017-12-11,995
2017-12-12,995
2017-12-13,995
2017-12-14,995
2017-12-15,968
2017-12-16,968
2017-12-17,968
2017-12-18,968
2017-12-19,968
2017-12-20,968
2017-12-21,968
2017-12-22,968
2017-12-23,968
2017-12-24,968
2017-12-25,968
2017-12-26,968
2017-12-27,968
2017-12-28,968
2017-12-29,968
2017-12-30,968
2017-12-31,968
2018-01-01,968
2018-01-02,968
2018-01-03,968
2018-01-04,968
2018-01-05,968
2018-01-06,968
2018-01-07,968
2018-01-08,968
2018-01-09,968
2018-01-10,968
2018-01-11,943
2018-01-12,943
2018-01-13,943
2018-01-14,943
2018-01-15,943
2018-01-16,943
2018-01-17,943
2018-01-18,943
2018-01-19,943
2018-01-20,943
2018-01-21,943
2018-01-22,943
2018-01-23,943
2018-01-24,917
2018-01-25,917
2018-01-26,917
2018-01-27,917
2018-01-28,917
2018-01-29,917
2018-01-30,917
2018-02-01,917
2018-02-02,917
2018-02-03,917
2018-02-04,917
2018-02-05,917
2018-02-06,922
2018-02-07,922
2018-02-08,922
2018-02-09,922
2018-02-10,922
2018-02-11,922
2018-02-12,922
2018-02-13,922
2018-02-14,922
2018-02-15,922
2018-02-16,922
2018-02-17,922
2018-02-18,922
2018-02-19,926
2018-02-20,926
2018-02-21,926
2018-02-22,926
2018-02-23,926
2018-02-24,926
2018-02-25,926
2018-02-26,926
2018-02-27,926
2018-02-28,926
2018-03-01,926
2018-03-02,926
2018-03-03,926
2018-03-04,906
2018-03-05,906
2018-03-06,906
2018-03-07,906
2018-03-08,906
2018-03-09,906
2018-03-10,906
2018-03-11,906
2018-03-12,906
2018-03-13,906
2018-03-14,906
2018-03-15,906
2018-03-16,906
2018-03-17,906
2018-03-18,887
2018-03-19,887
2018-03-20,887
2018-03-21,887
2018-03-23,887
2018-03-24,887
2018-03-26,887
2018-03-27,887
2018-03-28,887
2018-03-29,887
2018-03-30,887
2018-03-31,887
2018-04-01,887
2018-04-02,887
2018-04-03,856
2018-04-04,856
2018-04-05,856
2018-04-06,856
2018-04-08,856
2018-04-09,856
2018-04-10,856
2018-04-11,856
2018-04-12,856
2018-04-13,856
2018-04-14,856
2018-04-16,856
2018-04-17,856
2018-04-18,856
2018-04-19,823
2018-04-20,823
2018-04-21,823
2018-04-22,823
2018-04-23,823
2018-04-24,823
2018-04-25,823
2018-04-26,823
2018-04-27,823
2018-04-28,823
2018-04-29,823
2018-04-30,823
2018-05-02,823
2018-05-03,823
2018-05-04,823
2018-05-05,822
2018-05-06,822
2018-05-07,822
2018-05-08,822
2018-05-09,822
2018-05-10,822
2018-05-11,822
2018-05-12,822
2018-05-13,822
2018-05-14,822
2018-05-15,822
2018-05-16,822
2018-05-17,822
2018-05-18,822
2018-05-19,822
2018-05-20,822
2018-05-21,844
2018-05-22,844
2018-05-23,844
2018-05-24,844
2018-05-25,844
2018-05-26,844
2018-05-27,844
2018-05-28,844
2018-05-29,844
2018-05-30,844
2018-05-31,844
2018-06-01,844
2018-06-02,844
2018-06-03,844
2018-06-04,844
2018-06-05,844
2018-06-06,847
2018-06-07,847
2018-06-08,847
2018-06-09,847
2018-06-10,847
2018-06-11,847
2018-06-12,847
2018-06-13,847
2018-06-14,847
2018-06-15,847
2018-06-16,847
2018-06-17,847
2018-06-18,847
2018-06-19,847
2018-06-20,847
2018-06-21,847
2018-06-22,847
2018-06-23,847
2018-06-24,847
2018-06-25,826
2018-06-26,826
2018-06-27,826
2018-06-28,826
2018-06-29,826
2018-06-30,826
2018-07-01,826
2018-07-02,826
2018-07-03,826
2018-07-04,826
2018-07-05,826
2018-07-06,826
2018-07-07,826
2018-07-08,826
2018-07-09,826
2018-07-10,826
2018-07-11,826
2018-07-12,826
2018-07-13,826
2018-07-14,826
2018-07-15,826
2018-07-16,826
2018-07-17,826
2018-07-18,826
2018-07-19,826
2018-07-20,826
2018-07-21,826
2018-07-22,826
2018-07-23,826
2018-07-24,826
2018-07-25,826
2018-07-26,845
2018-07-27,845
2018-07-28,845
2018-07-29,845
2018-07-30,845
2018-07-31,845
2018-08-01,845
2018-08-02,845
2018-08-03,845
2018-08-04,845
2018-08-05,845
2018-08-06,845
2018-08-07,845
2018-08-08,839
2018-08-09,839
2018-08-10,839
2018-08-11,839
2018-08-12,839
2018-08-14,839
2018-08-16,839
2018-08-17,839
2018-08-18,839
2018-08-19,839
2018-08-20,839
2018-08-21,855
2018-08-22,855
2018-08-23,855
2018-08-24,855
2018-08-25,855
2018-08-26,855
2018-08-27,855
2018-08-28,855
2018-08-29,855
2018-08-30,855
2018-08-31,855
2018-09-01,877
2018-09-02,877
2018-09-03,877
2018-09-04,877
2018-09-05,877
2018-09-06,877
2018-09-07,877
2018-09-08,877
2018-09-09,877
2018-09-10,877
2018-09-11,877
2018-09-12,877
2018-09-13,875
2018-09-14,875
2018-09-15,875
2018-09-16,875
2018-09-17,875
2018-09-18,875
2018-09-19,875
2018-09-20,875
2018-09-21,875
2018-09-22,875
2018-09-23,875
2018-09-24,859
2018-09-25,859
2018-09-26,859
2018-09-27,859
2018-09-28,859
2018-09-29,859
2018-09-30,859
2018-10-02,859
2018-10-03,859
2018-10-04,859
2018-10-05,859
2018-10-06,859
2018-10-07,859
2018-10-08,859
2018-10-09,875
2018-10-10,875
2018-10-11,875
2018-10-12,875
2018-10-13,875
2018-10-14,875
2018-10-15,875
2018-10-16,875
2018-10-17,875
2018-10-18,875
2018-10-19,875
2018-10-20,875
2018-10-21,875
2018-10-22,875
2018-10-23,875
2018-10-24,875
2018-10-25,858
2018-10-26,858
2018-10-27,858
2018-10-28,858
2018-10-29,858
2018-10-30,858
2018-10-31,858
2018-11-01,858
2018-11-03,858
2018-11-04,858
2018-11-05,854
2018-11-06,854
2018-11-07,854
2018-11-08,854
2018-11-09,854
2018-11-10,854
2018-11-11,854
2018-11-12,834
2018-11-13,834
2018-11-14,834
2018-11-15,834
2018-11-16,834
2018-11-17,834
2018-11-18,834
2018-11-19,834
2018-11-20,834
2018-11-21,820
2018-11-22,820
2018-11-23,820
2018-11-24,820
2018-11-25,820
2018-11-26,820
2018-11-27,820
2018-11-28,820
2018-11-29,799
2018-12-01,799
2018-12-02,799
2018-12-03,799
2018-12-04,799
2018-12-05,799
2018-12-07,799
2018-12-09,774
2018-12-10,774
2018-12-11,774
2018-12-12,774
2018-12-13,774
2018-12-14,774
2018-12-15,774
2018-12-16,801
2018-12-17,801
2018-12-18,801
2018-12-19,801
2018-12-20,801
2018-12-21,801
2018-12-22,801
2018-12-23,801
2018-12-24,801
2018-12-25,811
2018-12-26,811
2018-12-27,811
2018-12-28,811
2018-12-29,811
2018-12-30,811
2018-12-31,811
2019-01-01,811
2019-01-02,811
2019-01-03,811
2019-01-04,793
2019-01-05,793
2019-01-06,793
2019-01-08,793
2019-01-10,793
2019-01-11,793
2019-01-12,793
2019-01-13,777
2019-01-14,777
2019-01-15,777
2019-01-16,777
2019-01-17,777
2019-01-18,777
2019-01-19,777
2019-01-20,777
2019-01-21,777
2019-01-22,752
2019-01-23,752
2019-01-24,752
2019-01-25,752
2019-01-26,752
2019-01-27,752
2019-01-28,752
2019-01-29,752
2019-01-30,752
2019-01-31,752
2019-02-01,717
2019-02-02,717
2019-02-03,717
2019-02-04,717
2019-02-05,717
2019-02-06,717
2019-02-07,717
2019-02-08,717
2019-02-09,717
2019-02-10,717
2019-02-11,717
2019-02-12,684
2019-02-13,684
2019-02-14,684
2019-02-15,684
2019-02-16,684
2019-02-17,684
2019-02-18,684
2019-02-19,684
2019-02-20,684
2019-02-21,652
2019-02-22,652
2019-02-23,652
2019-02-24,652
2019-02-25,652
2019-02-26,652
2019-02-27,652
2019-02-28,652
2019-03-01,652
2019-03-02,652
2019-03-03,652
2019-03-04,652
2019-03-05,652
2019-03-06,652
2019-03-07,652
2019-03-08,652
2019-03-09,652
2019-03-10,662
2019-03-11,662
2019-03-12,662
2019-03-13,662
2019-03-14,662
2019-03-15,662
2019-03-16,662
2019-03-17,662
2019-03-18,662
2019-03-19,662
2019-03-20,662
2019-03-21,662
2019-03-22,662
2019-03-23,666
2019-03-24,666
2019-03-25,666
2019-03-26,666
2019-03-27,666
2019-03-28,666
2019-03-29,666
2019-03-30,666
2019-03-31,666
2019-04-01,666
2019-04-02,666
2019-04-03,666
2019-04-04,675
2019-04-05,675
2019-04-06,675
2019-04-07,675
2019-04-08,675
2019-04-09,675
2019-04-10,675
2019-04-11,675
2019-04-12,675
2019-04-13,675
2019-04-14,675
2019-04-15,675
2019-04-16,682
2019-04-17,682
2019-04-18,682
2019-04-19,682
2019-04-20,682
2019-04-21,682
2019-04-22,682
2019-04-23,682
2019-04-24,682
2019-04-25,682
2019-04-26,682
2019-04-27,682
2019-04-28,682
2019-04-29,675
2019-04-30,675
2019-05-01,675
2019-05-02,675
2019-05-03,675
2019-05-04,675
2019-05-05,675
2019-05-06,675
2019-05-07,675
2019-05-08,675
2019-05-09,675
2019-05-10,675
2019-05-11,688
2019-05-12,688
2019-05-13,688
2019-05-14,688
2019-05-15,688
2019-05-16,688
2019-05-17,688
2019-05-18,688
2019-05-19,688
2019-05-20,688
2019-05-21,688
2019-05-22,688
2019-05-23,688
