date_obj,Harmony%20island%20teleport%20(tablet) price
2018-03-06,1735
2018-03-07,1735
2018-03-08,1735
2018-03-09,1735
2018-03-10,1735
2018-03-11,1735
2018-03-12,1723
2018-03-13,1723
2018-03-14,1723
2018-03-15,1723
2018-03-16,1723
2018-03-17,1723
2018-03-18,1723
2018-03-19,1723
2018-03-20,1723
2018-03-21,1723
2018-03-23,1758
2018-03-24,1758
2018-03-25,1758
2018-03-26,1758
2018-03-27,1758
2018-03-28,1758
2018-03-29,1758
2018-03-30,1758
2018-03-31,1758
2018-04-01,1758
2018-04-02,1758
2018-04-03,1824
2018-04-04,1824
2018-04-05,1824
2018-04-06,1824
2018-04-07,1824
2018-04-08,1824
2018-04-09,1824
2018-04-10,1824
2018-04-11,1824
2018-04-12,1824
2018-04-13,1864
2018-04-14,1864
2018-04-15,1864
2018-04-16,1864
2018-04-17,1864
2018-04-18,1864
2018-04-19,1864
2018-04-20,1864
2018-04-21,1864
2018-04-22,1864
2018-04-23,1864
2018-04-24,1800
2018-04-25,1800
2018-04-26,1800
2018-04-27,1800
2018-04-28,1800
2018-04-29,1800
2018-04-30,1800
2018-05-01,1800
2018-05-03,1800
2018-05-04,1800
2018-05-05,1741
2018-05-06,1741
2018-05-07,1741
2018-05-08,1741
2018-05-09,1741
2018-05-10,1741
2018-05-11,1741
2018-05-12,1741
2018-05-13,1741
2018-05-14,1741
2018-05-15,1741
2018-05-16,1670
2018-05-17,1670
2018-05-18,1670
2018-05-19,1670
2018-05-20,1670
2018-05-21,1670
2018-05-22,1670
2018-05-23,1670
2018-05-24,1670
2018-05-25,1631
2018-05-26,1631
2018-05-27,1631
2018-05-28,1631
2018-05-29,1631
2018-05-30,1631
2018-05-31,1631
2018-06-01,1631
2018-06-02,1651
2018-06-03,1651
2018-06-04,1651
2018-06-05,1651
2018-06-06,1651
2018-06-07,1651
2018-06-08,1651
2018-06-09,1651
2018-06-10,1651
2018-06-11,1703
2018-06-12,1703
2018-06-13,1703
2018-06-14,1703
2018-06-15,1703
2018-06-16,1703
2018-06-17,1703
2018-06-18,1703
2018-06-19,1772
2018-06-20,1772
2018-06-21,1772
2018-06-22,1772
2018-06-23,1772
2018-06-24,1772
2018-06-25,1772
2018-06-26,1772
2018-06-27,1772
2018-06-28,1772
2018-06-29,1726
2018-06-30,1726
2018-07-01,1726
2018-07-02,1726
2018-07-03,1726
2018-07-04,1726
2018-07-05,1726
2018-07-06,1726
2018-07-07,1726
2018-07-08,1775
2018-07-09,1775
2018-07-10,1775
2018-07-11,1775
2018-07-12,1775
2018-07-13,1775
2018-07-14,1775
2018-07-15,1775
2018-07-16,1775
2018-07-17,1775
2018-07-18,1775
2018-07-19,1817
2018-07-20,1817
2018-07-21,1817
2018-07-22,1817
2018-07-23,1817
2018-07-24,1817
2018-07-25,1817
2018-07-26,1860
2018-07-27,1860
2018-07-28,1860
2018-07-29,1860
2018-07-30,1860
2018-07-31,1860
2018-08-01,1860
2018-08-02,1780
2018-08-03,1780
2018-08-04,1780
2018-08-05,1780
2018-08-06,1780
2018-08-07,1780
2018-08-08,1780
2018-08-09,1780
2018-08-10,1691
2018-08-11,1691
2018-08-12,1691
2018-08-14,1691
2018-08-16,1691
2018-08-17,1718
2018-08-18,1718
2018-08-19,1718
2018-08-20,1718
2018-08-21,1718
2018-08-22,1718
2018-08-23,1718
2018-08-24,1718
2018-08-25,1768
2018-08-26,1768
2018-08-27,1768
2018-08-28,1768
2018-08-29,1768
2018-08-30,1768
2018-08-31,1768
2018-09-01,1768
2018-09-02,1806
2018-09-03,1806
2018-09-04,1806
2018-09-05,1806
2018-09-06,1806
2018-09-07,1806
2018-09-08,1806
2018-09-09,1854
2018-09-10,1854
2018-09-11,1854
2018-09-12,1854
2018-09-13,1854
2018-09-14,1854
2018-09-15,1854
2018-09-16,1854
2018-09-17,1875
2018-09-18,1875
2018-09-19,1875
2018-09-20,1875
2018-09-21,1875
2018-09-22,1875
2018-09-23,1875
2018-09-24,1860
2018-09-25,1860
2018-09-26,1860
2018-09-27,1860
2018-09-28,1860
2018-09-29,1860
2018-09-30,1860
2018-10-01,1860
2018-10-02,1817
2018-10-03,1817
2018-10-04,1817
2018-10-05,1817
2018-10-06,1817
2018-10-07,1817
2018-10-08,1817
2018-10-09,1854
2018-10-10,1854
2018-10-11,1854
2018-10-12,1854
2018-10-13,1854
2018-10-14,1854
2018-10-15,1854
2018-10-16,1876
2018-10-17,1876
2018-10-18,1876
2018-10-19,1876
2018-10-20,1876
2018-10-21,1876
2018-10-22,1876
2018-10-23,1844
2018-10-24,1844
2018-10-25,1844
2018-10-26,1844
2018-10-27,1844
2018-10-28,1844
2018-10-29,1844
2018-10-30,1797
2018-10-31,1797
2018-11-01,1797
2018-11-03,1797
2018-11-04,1797
2018-11-05,1824
2018-11-06,1824
2018-11-07,1824
2018-11-08,1824
2018-11-09,1824
2018-11-10,1824
2018-11-11,1914
2018-11-12,1914
2018-11-13,1914
2018-11-14,1914
2018-11-15,1914
2018-11-16,1998
2018-11-17,1998
2018-11-18,1998
2018-11-19,1998
2018-11-20,1998
2018-11-21,1998
2018-11-22,2092
2018-11-23,2092
2018-11-24,2092
2018-11-25,2092
2018-11-26,2092
2018-11-27,2179
2018-11-28,2179
2018-11-29,2179
2018-12-01,2179
2018-12-02,2284
2018-12-03,2284
2018-12-04,2284
2018-12-05,2284
2018-12-07,2284
2018-12-09,2351
2018-12-10,2351
2018-12-11,2351
2018-12-12,2351
2018-12-13,2351
2018-12-14,2339
2018-12-15,2339
2018-12-16,2339
2018-12-17,2339
2018-12-18,2339
2018-12-19,2282
2018-12-20,2282
2018-12-21,2282
2018-12-22,2282
2018-12-23,2282
2018-12-24,2204
2018-12-25,2204
2018-12-26,2204
2018-12-27,2204
2018-12-28,2204
2018-12-29,2272
2018-12-30,2272
2018-12-31,2272
2019-01-01,2272
2019-01-02,2272
2019-01-03,2349
2019-01-04,2349
2019-01-05,2349
2019-01-06,2349
2019-01-08,2436
2019-01-10,2436
2019-01-11,2436
2019-01-12,2436
2019-01-13,2436
2019-01-14,2436
2019-01-15,2483
2019-01-16,2483
2019-01-17,2483
2019-01-18,2483
2019-01-19,2408
2019-01-20,2408
2019-01-21,2408
2019-01-22,2408
2019-01-23,2295
2019-01-24,2295
2019-01-25,2295
2019-01-26,2295
2019-01-27,2198
2019-01-28,2198
2019-01-29,2198
2019-01-30,2198
2019-01-31,2149
2019-02-01,2149
2019-02-02,2149
2019-02-03,2149
2019-02-04,2079
2019-02-05,2079
2019-02-06,2079
2019-02-07,2079
2019-02-08,2134
2019-02-09,2134
2019-02-10,2134
2019-02-11,2134
2019-02-12,2134
2019-02-13,2136
2019-02-14,2136
2019-02-15,2136
2019-02-16,2136
2019-02-17,2136
2019-02-18,2037
2019-02-19,2037
2019-02-20,2037
2019-02-21,2037
2019-02-22,2037
2019-02-23,1943
2019-02-24,1943
2019-02-25,1943
2019-02-26,1943
2019-02-27,1943
2019-02-28,1943
2019-03-01,1943
2019-03-02,1943
2019-03-03,1943
2019-03-04,1890
2019-03-05,1890
2019-03-06,1890
2019-03-07,1890
2019-03-08,1890
2019-03-09,1957
2019-03-10,1957
2019-03-11,1957
2019-03-12,1957
2019-03-13,2046
2019-03-14,2046
2019-03-15,2046
2019-03-16,2046
2019-03-17,2128
2019-03-18,2128
2019-03-19,2128
2019-03-20,2128
2019-03-21,2128
2019-03-22,2128
2019-03-23,2227
2019-03-24,2227
2019-03-25,2227
2019-03-26,2227
2019-03-27,2227
2019-03-28,2227
2019-03-29,2307
2019-03-30,2307
2019-03-31,2307
2019-04-01,2307
2019-04-02,2307
2019-04-03,2307
2019-04-04,2418
2019-04-05,2418
2019-04-06,2418
2019-04-07,2418
2019-04-08,2418
2019-04-09,2418
2019-04-10,2533
2019-04-11,2533
2019-04-12,2533
2019-04-13,2654
2019-04-14,2654
2019-04-15,2654
2019-04-16,2654
2019-04-17,2779
2019-04-18,2779
2019-04-19,2779
2019-04-20,2779
2019-04-21,2779
2019-04-22,2677
2019-04-23,2677
2019-04-24,2677
2019-04-25,2677
2019-04-26,2543
2019-04-27,2543
2019-04-28,2543
2019-04-29,2543
2019-04-30,2543
2019-05-01,2415
2019-05-02,2415
2019-05-03,2415
2019-05-04,2415
2019-05-05,2415
2019-05-06,2294
2019-05-07,2294
2019-05-08,2294
2019-05-09,2294
2019-05-10,2294
2019-05-11,2180
2019-05-12,2180
2019-05-13,2180
2019-05-14,2180
2019-05-15,2180
2019-05-16,2071
2019-05-17,2071
2019-05-18,2071
2019-05-19,2071
2019-05-20,2071
2019-05-21,1974
2019-05-22,1974
2019-05-23,1974
2019-05-24,1974
2019-05-25,1974
2019-05-26,1884
2019-05-27,1884
2019-05-28,1884
2019-05-29,1884
2019-05-30,1884
2019-05-31,1928
2019-06-01,1928
2019-06-02,1928
2019-06-03,1928
2019-06-04,1928
2019-06-05,1941
2019-06-06,1941
2019-06-07,1941
2019-06-08,1941
2019-06-09,1941
2019-06-10,2020
2019-06-11,2020
2019-06-12,2020
2019-06-13,2020
2019-06-14,2020
2019-06-15,2020
2019-06-16,1923
2019-06-17,1923
2019-06-18,1923
2019-06-19,1923
2019-06-20,1923
2019-06-21,1923
2019-06-22,1992
2019-06-23,1992
2019-06-24,1992
2019-06-25,1992
2019-06-26,1992
2019-06-27,1997
2019-06-28,1997
2019-06-29,1997
2019-06-30,1997
2019-07-01,1997
2019-07-02,1997
2019-07-03,1987
2019-07-04,1987
2019-07-05,1987
2019-07-06,1987
2019-07-07,1987
2019-07-08,1987
2019-07-09,1896
2019-07-10,1896
2019-07-11,1896
2019-07-12,1896
2019-07-13,1896
2019-07-14,1880
2019-07-15,1880
2019-07-16,1880
2019-07-17,1880
2019-07-18,1880
2019-07-19,1880
2019-07-20,1830
2019-07-21,1830
2019-07-22,1830
2019-07-23,1830
2019-07-24,1830
2019-07-25,1830
2019-07-26,1744
2019-07-27,1744
2019-07-28,1744
2019-07-29,1744
2019-07-30,1744
2019-07-31,1752
2019-08-01,1752
2019-08-02,1752
2019-08-03,1752
2019-08-04,1752
2019-08-05,1752
2019-08-06,1839
2019-08-07,1839
2019-08-08,1839
2019-08-09,1839
2019-08-10,1839
2019-08-11,1839
2019-08-12,1910
2019-08-13,1910
2019-08-14,1910
2019-08-15,1910
2019-08-16,1910
2019-08-17,1910
2019-08-18,1939
2019-08-19,1939
2019-08-20,1939
2019-08-21,1939
2019-08-22,1939
2019-08-23,1939
2019-08-24,1995
2019-08-24,1995
2019-08-25,1995
2019-08-25,1995
2019-08-26,1995
2019-08-26,1995
2019-08-27,1995
2019-08-27,1995
2019-08-28,1995
2019-08-29,1995
2019-08-30,2032
2019-08-31,2032
2019-09-01,2032
2019-09-02,2032
2019-09-03,2032
2019-09-04,2032
2019-09-05,2032
2019-09-06,2062
2019-09-07,2062
2019-09-08,2062
2019-09-09,2062
2019-09-10,2062
2019-09-11,2062
2019-09-12,2062
2019-09-13,2117
2019-09-14,2117
2019-09-15,2117
2019-09-16,2117
2019-09-17,2117
2019-09-18,2117
2019-09-19,2107
2019-09-20,2107
2019-09-21,2107
2019-09-22,2107
2019-09-23,2107
2019-09-24,2107
2019-09-25,2107
2019-09-26,2053
2019-09-27,2053
2019-09-28,2053
2019-09-29,2053
2019-09-30,2053
2019-10-01,2053
2019-10-02,2081
2019-10-03,2081
2019-10-04,2081
2019-10-05,2081
2019-10-06,2081
2019-10-07,2081
2019-10-08,2125
2019-10-09,2125
2019-10-10,2125
2019-10-11,2125
2019-10-12,2125
2019-10-13,2125
2019-10-14,2185
2019-10-15,2185
2019-10-16,2185
2019-10-17,2185
2019-10-18,2185
2019-10-19,2185
2019-10-20,2281
2019-10-21,2281
2019-10-22,2281
2019-10-23,2281
2019-10-24,2281
2019-10-25,2281
2019-10-26,2297
2019-10-27,2297
2019-10-28,2297
2019-10-29,2297
2019-10-30,2297
2019-10-31,2297
2019-11-01,2297
2019-11-02,2259
2019-11-03,2259
2019-11-04,2259
2019-11-05,2259
2019-11-06,2259
2019-11-07,2259
2019-11-08,2259
2019-11-09,2257
2019-11-10,2257
2019-11-11,2257
2019-11-12,2257
2019-11-13,2257
2019-11-14,2257
2019-11-15,2328
2019-11-16,2328
2019-11-17,2328
2019-11-18,2328
2019-11-19,2328
2019-11-20,2328
2019-11-21,2328
2019-11-22,2432
2019-11-23,2432
2019-11-24,2432
2019-11-25,2432
2019-11-26,2432
2019-11-27,2432
2019-11-28,2432
2019-11-29,2553
2019-11-30,2553
2019-12-01,2553
2019-12-02,2553
2019-12-03,2553
2019-12-04,2553
2019-12-05,2542
2019-12-06,2542
2019-12-07,2542
2019-12-08,2542
2019-12-09,2542
2019-12-10,2542
2019-12-11,2542
2019-12-12,2561
2019-12-13,2561
2019-12-14,2561
2019-12-15,2561
2019-12-16,2561
2019-12-17,2561
2019-12-18,2561
2019-12-19,2447
2019-12-20,2447
2019-12-21,2447
2019-12-22,2447
2019-12-23,2447
2019-12-24,2447
2019-12-25,2325
2019-12-26,2325
2019-12-27,2325
2019-12-28,2325
2019-12-29,2325
2019-12-30,2325
2019-12-31,2331
2020-01-01,2331
2020-01-02,2331
2020-01-03,2331
2020-01-04,2331
2020-01-05,2331
2020-01-06,2444
2020-01-07,2444
2020-01-08,2444
2020-01-09,2444
2020-01-10,2444
2020-01-11,2567
2020-01-12,2567
2020-01-13,2567
2020-01-14,2567
2020-01-15,2567
2020-01-16,2584
2020-01-17,2584
2020-01-18,2584
2020-01-19,2584
2020-01-20,2584
2020-01-21,2459
2020-01-22,2459
2020-01-23,2459
2020-01-24,2459
2020-01-25,2459
2020-01-26,2373
2020-01-27,2373
2020-01-28,2373
2020-01-29,2373
2020-01-30,2373
2020-01-31,2278
2020-02-01,2278
2020-02-02,2278
2020-02-03,2278
2020-02-04,2278
2020-02-05,2314
2020-02-06,2314
2020-02-07,2314
2020-02-08,2314
2020-02-09,2314
2020-02-10,2252
2020-02-11,2252
2020-02-12,2252
2020-02-13,2252
2020-02-14,2252
2020-02-15,2221
2020-02-16,2221
2020-02-17,2221
2020-02-18,2221
2020-02-19,2221
2020-02-20,2173
2020-02-21,2173
2020-02-22,2173
2020-02-23,2173
2020-02-24,2173
2020-02-25,2153
2020-02-26,2153
2020-02-27,2153
2020-02-28,2153
2020-02-29,2153
2020-03-01,2086
2020-03-02,2086
2020-03-03,2086
2020-03-04,2086
2020-03-05,2086
2020-03-06,2101
2020-03-07,2101
2020-03-08,2101
2020-03-09,2101
2020-03-10,2101
2020-03-11,2046
2020-03-12,2046
2020-03-13,2046
2020-03-14,2046
2020-03-15,1951
2020-03-16,1951
2020-03-17,1951
2020-03-18,1951
2020-03-19,1921
2020-03-20,1921
2020-03-21,1921
2020-03-22,1929
2020-03-23,1929
2020-03-24,1929
2020-03-25,1929
2020-03-26,2008
2020-03-27,2008
2020-03-28,2008
2020-03-29,2098
2020-03-30,2098
2020-03-31,2098
2020-04-01,2203
2020-04-02,2203
2020-04-03,2203
2020-04-04,2305
2020-04-05,2305
2020-04-06,2305
2020-04-07,2421
2020-04-08,2421
2020-04-09,2534
2020-04-10,2534
2020-04-11,2534
2020-04-12,2613
2020-04-13,2613
2020-04-14,2613
2020-04-15,2627
2020-04-16,2627
2020-04-17,2627
2020-04-18,2530
2020-04-19,2530
2020-04-20,2489
2020-04-21,2489
2020-04-22,2596
2020-04-23,2596
2020-04-24,2596
2020-04-25,2596
2020-04-26,2596
2020-04-27,2466
2020-04-28,2466
2020-04-29,2466
