date_obj,Lava%20dragon%20mask price
2015-07-04,3277920
2015-07-05,3277920
2015-07-06,3277920
2015-07-07,3114024
2015-07-08,3114024
2015-07-09,3114024
2015-07-10,3114024
2015-07-11,3114024
2015-07-12,3114024
2015-07-13,3114024
2015-07-14,3114024
2015-07-15,2963697
2015-07-16,2963697
2015-07-17,2963697
2015-07-18,2963697
2015-07-19,2963697
2015-07-20,2963697
2015-07-21,2963697
2015-07-22,2980624
2015-07-23,2980624
2015-07-24,2980624
2015-07-25,2980624
2015-07-26,2980624
2015-07-27,2980624
2015-07-28,3033741
2015-07-29,3033741
2015-07-30,3033741
2015-07-31,3033741
2015-08-01,3033741
2015-08-02,3033741
2015-08-03,3155619
2015-08-04,3155619
2015-08-05,3155619
2015-08-06,3155619
2015-08-07,3155619
2015-08-08,3297782
2015-08-09,3297782
2015-08-10,3297782
2015-08-11,3297782
2015-08-12,3297782
2015-08-13,3297782
2015-08-14,3434408
2015-08-15,3434408
2015-08-16,3434408
2015-08-17,3434408
2015-08-18,3434408
2015-08-19,3434408
2015-08-20,3434408
2015-08-21,3434408
2015-08-22,3464268
2015-08-23,3464268
2015-08-24,3464268
2015-08-25,3464268
2015-08-26,3464268
2015-08-27,3464268
2015-08-28,3574848
2015-08-29,3574848
2015-08-30,3574848
2015-08-31,3574848
2015-09-01,3574848
2015-09-02,3574848
2015-09-03,3685965
2015-09-04,3685965
2015-09-05,3685965
2015-09-06,3685965
2015-09-07,3685965
2015-09-08,3685965
2015-09-09,3685965
2015-09-10,3836867
2015-09-11,3836867
2015-09-12,3836867
2015-09-13,3836867
2015-09-14,3836867
2015-09-15,3836867
2015-09-16,3836867
2015-09-17,4003741
2015-09-18,4003741
2015-09-19,4003741
2015-09-20,4003741
2015-09-21,4003741
2015-09-22,4003741
2015-09-23,4003741
2015-09-24,4003741
2015-09-25,4178535
2015-09-27,4178535
2015-09-28,4178535
2015-09-29,4178535
2015-09-30,4178535
2015-10-05,4307307
2015-10-06,4307307
2015-10-07,4307307
2015-10-08,4307307
2015-10-09,4307307
2015-10-10,4307307
2015-10-11,4402843
2015-10-12,4402843
2015-10-13,4402843
2015-10-14,4402843
2015-10-15,4402843
2015-10-16,4402843
2015-10-17,4402843
2015-10-18,4402843
2015-10-19,4402843
2015-10-20,4402843
2015-10-22,4395161
2015-10-23,4395161
2015-10-24,4395161
2015-10-25,4395161
2015-10-26,4395161
2015-10-27,4395161
2015-10-29,4565439
2015-10-30,4565439
2015-10-31,4565439
2015-11-01,4565439
2015-11-02,4565439
2015-11-03,4565439
2015-11-04,4565439
2015-11-05,4565439
2015-11-06,4565439
2015-11-07,4565439
2015-11-08,4565439
2015-11-09,4774728
2015-11-10,4774728
2015-11-11,4774728
2015-11-12,4774728
2015-11-13,4774728
2015-11-14,4774728
2015-11-15,4774728
2015-11-16,4774728
2015-11-17,4774728
2015-11-18,4774728
2015-11-19,4774728
2015-11-20,4980284
2015-11-21,4980284
2015-11-22,4980284
2015-11-23,4980284
2015-11-24,4980284
2015-11-25,4980284
2015-11-26,4980284
2015-11-27,4980284
2015-11-28,4980284
2015-11-29,4980284
2015-11-30,5177445
2015-12-01,5177445
2015-12-02,5177445
2015-12-03,5177445
2015-12-04,5177445
2015-12-05,5177445
2015-12-06,5177445
2015-12-07,5177445
2015-12-08,5177445
2015-12-09,5177445
2015-12-10,5177445
2015-12-11,5177445
2015-12-12,5400078
2015-12-13,5400078
2015-12-14,5400078
2015-12-15,5400078
2015-12-16,5400078
2015-12-17,5400078
2015-12-18,5400078
2015-12-19,5400078
2015-12-20,5400078
2015-12-21,5400078
2015-12-22,5400078
2015-12-23,5461093
2015-12-24,5461093
2015-12-25,5461093
2015-12-26,5461093
2015-12-27,5461093
2015-12-28,5461093
2015-12-29,5461093
2015-12-30,5461093
2015-12-31,5461093
2016-01-01,5461093
2016-01-02,5238683
2016-01-03,5238683
2016-01-04,5238683
2016-01-05,5238683
2016-01-06,5238683
2016-01-07,5238683
2016-01-08,5238683
2016-01-09,5238683
2016-01-10,5238683
2016-01-11,5002075
2016-01-12,5002075
2016-01-13,5002075
2016-01-14,5002075
2016-01-15,5002075
2016-01-16,5002075
2016-01-17,5002075
2016-01-18,5002075
2016-01-19,5002075
2016-01-20,4755768
2016-01-21,4755768
2016-01-22,4755768
2016-01-23,4755768
2016-01-24,4755768
2016-01-25,4755768
2016-01-26,4755768
2016-01-27,4755768
2016-01-28,4755768
2016-01-29,4528710
2016-01-30,4528710
2016-01-31,4528710
2016-02-01,4528710
2016-02-02,4528710
2016-02-03,4528710
2016-02-04,4528710
2016-02-05,4528710
2016-02-06,4302274
2016-02-07,4302274
2016-02-08,4302274
2016-02-09,4302274
2016-02-10,4302274
2016-02-11,4302274
2016-02-12,4302274
2016-02-13,4094178
2016-02-14,4094178
2016-02-15,4094178
2016-02-16,4094178
2016-02-17,4094178
2016-02-18,4094178
2016-02-19,4094178
2016-02-20,4094178
2016-02-21,3889469
2016-02-22,3889469
2016-02-23,3889469
2016-02-24,3889469
2016-02-25,3889469
2016-02-26,3889469
2016-02-27,3889469
2016-02-28,3889469
2016-02-29,3709181
2016-03-01,3709181
2016-03-02,3709181
2016-03-03,3709181
2016-03-04,3709181
2016-03-05,3709181
2016-03-06,3709181
2016-03-07,3709181
2016-03-08,3709181
2016-03-09,3779964
2016-03-10,3779964
2016-03-11,3779964
2016-03-12,3779964
2016-03-13,3779964
2016-03-14,3779964
2016-03-15,3779964
2016-03-16,3779964
2016-03-17,3919081
2016-03-18,3919081
2016-03-19,3919081
2016-03-20,3919081
2016-03-21,3919081
2016-03-22,3919081
2016-03-23,3919081
2016-03-24,3919081
2016-03-25,4043288
2016-03-26,4043288
2016-03-27,4043288
2016-03-28,4043288
2016-03-29,4043288
2016-03-30,4043288
2016-03-31,4043288
2016-04-01,4043288
2016-04-02,4043288
2016-04-03,4043288
2016-04-04,4043288
2016-04-05,3968838
2016-04-06,3968838
2016-04-07,3968838
2016-04-08,3968838
2016-04-09,3968838
2016-04-10,3968838
2016-04-11,3968838
2016-04-12,3968838
2016-04-13,3968838
2016-04-14,3968838
2016-04-15,3889732
2016-04-16,3889732
2016-04-17,3889732
2016-04-18,3889732
2016-04-19,3889732
2016-04-20,3889732
2016-04-21,3889732
2016-04-22,3889732
2016-04-23,3889732
2016-04-24,3907851
2016-04-25,3907851
2016-04-26,3907851
2016-04-27,3907851
2016-04-28,3907851
2016-04-29,3907851
2016-04-30,3907851
2016-05-01,3907851
2016-05-02,3907851
2016-05-03,4001109
2016-05-04,4001109
2016-05-05,4001109
2016-05-06,4001109
2016-05-07,4001109
2016-05-08,4001109
2016-05-09,4001109
2016-05-10,4001109
2016-05-11,4001109
2016-05-12,4001109
2016-05-13,4005291
2016-05-14,4005291
2016-05-15,4005291
2016-05-16,4005291
2016-05-17,4005291
2016-05-18,4005291
2016-05-19,4005291
2016-05-22,4005291
2016-05-23,3996788
2016-05-24,3996788
2016-05-25,3996788
2016-05-26,3996788
2016-05-27,3996788
2016-05-28,3996788
2016-05-29,3996788
2016-05-30,3996788
2016-05-31,3996788
2016-06-01,4009974
2016-06-02,4009974
2016-06-03,4009974
2016-06-04,4009974
2016-06-05,4009974
2016-06-06,4009974
2016-06-07,4009974
2016-06-08,4009974
2016-06-09,4009974
2016-06-10,3930396
2016-06-11,3930396
2016-06-12,3930396
2016-06-13,3930396
2016-06-14,3930396
2016-06-15,3930396
2016-06-16,3930396
2016-06-17,3771342
2016-06-18,3771342
2016-06-19,3771342
2016-06-20,3771342
2016-06-21,3771342
2016-06-22,3771342
2016-06-23,3792088
2016-06-24,3792088
2016-06-25,3792088
2016-06-26,3792088
2016-06-27,3792088
2016-06-28,3792088
2016-06-29,3792088
2016-06-30,3792088
2016-07-01,3798144
2016-07-02,3798144
2016-07-03,3798144
2016-07-04,3798144
2016-07-05,3798144
2016-07-06,3798144
2016-07-07,3798144
2016-07-08,3961665
2016-07-09,3961665
2016-07-10,3961665
2016-07-11,3961665
2016-07-12,3961665
2016-07-13,3961665
2016-07-14,3961665
2016-07-15,3961665
2016-07-16,3961665
2016-07-17,3961665
2016-07-18,3961665
2016-07-23,4002897
2016-07-24,4002897
2016-07-25,4002897
2016-07-26,4002897
2016-07-27,4002897
2016-07-28,4002897
2016-07-29,4002897
2016-07-30,4002897
2016-07-31,4002897
2016-08-01,4002897
2016-08-02,3886302
2016-08-03,3886302
2016-08-04,3886302
2016-08-05,3886302
2016-08-06,3886302
2016-08-07,3886302
2016-08-08,3886302
2016-08-09,3886302
2016-08-10,3886302
2016-08-11,3886302
2016-08-12,3886302
2016-08-13,3886302
2016-08-14,3886302
2016-08-15,3886302
2016-08-16,3886302
2016-08-17,3886302
2016-08-18,3886302
2016-08-19,3729101
2016-08-20,3729101
2016-08-21,3729101
2016-08-22,3729101
2016-08-23,3729101
2016-08-24,3729101
2016-08-25,3729101
2016-08-26,3729101
2016-08-28,3729101
2016-08-31,3729101
2016-09-01,3542645
2016-09-02,3542645
2016-09-03,3542645
2016-09-04,3542645
2016-09-05,3542645
2016-09-06,3542645
2016-09-07,3542645
2016-09-08,3542645
2016-09-09,3542645
2016-09-10,3542645
2016-09-11,3542645
2016-09-12,3542645
2016-09-13,3542645
2016-09-14,3542645
2016-09-15,3542645
2016-09-16,3542645
2016-09-17,3542645
2016-09-18,3366518
2016-09-19,3366518
2016-09-20,3366518
2016-09-21,3366518
2016-09-22,3366518
2016-09-23,3366518
2016-09-24,3366518
2016-09-25,3366518
2016-09-26,3366518
2016-09-27,3366518
2016-09-28,3366518
2016-09-29,3366518
2016-09-30,3366518
2016-10-01,3366518
2016-10-02,3366518
2016-10-03,3198192
2016-10-04,3198192
2016-10-05,3198192
2016-10-06,3198192
2016-10-07,3198192
2016-10-08,3198192
2016-10-09,3198192
2016-10-10,3198192
2016-10-11,3198192
2016-10-12,3198192
2016-10-13,3039449
2016-10-14,3039449
2016-10-15,3039449
2016-10-16,3039449
2016-10-17,3039449
2016-10-18,3039449
2016-10-19,3039449
2016-10-20,3039449
2016-10-21,3039449
2016-10-22,3039449
2016-10-23,3039449
2016-10-24,3039449
2016-10-25,3039449
2016-10-26,2888293
2016-10-27,2888293
2016-10-28,2888293
2016-10-29,2888293
2016-10-30,2888293
2016-10-31,2888293
2016-11-01,2888293
2016-11-02,2888293
2016-11-03,2888293
2016-11-04,2888293
2016-11-05,2888293
2016-11-06,2888293
2016-11-07,2888293
2016-11-08,2888293
2016-11-09,2930481
2016-11-10,2930481
2016-11-11,2930481
2016-11-12,2930481
2016-11-13,2930481
2016-11-14,2930481
2016-12-07,2850627
2016-12-08,2850627
2016-12-09,2850627
2016-12-10,2718224
2016-12-11,2718224
2016-12-12,2718224
2016-12-13,2718224
2016-12-14,2718224
2016-12-15,2718224
2016-12-16,2718224
2016-12-17,2718224
2016-12-18,2718224
2016-12-19,2718224
2016-12-20,2718224
2016-12-21,2718224
2016-12-22,2718224
2016-12-23,2718224
2016-12-24,2718224
2016-12-25,2718224
2016-12-26,2718224
2016-12-27,2585261
2016-12-28,2585261
2016-12-29,2585261
2016-12-30,2585261
2016-12-31,2585261
2017-01-01,2585261
2017-01-02,2585261
2017-01-03,2585261
2017-01-04,2585261
2017-01-05,2585261
2017-01-06,2585261
2017-01-07,2585261
2017-01-08,2534537
2017-01-09,2534537
2017-01-10,2534537
2017-01-11,2534537
2017-01-12,2534537
2017-01-13,2534537
2017-01-14,2534537
2017-01-15,2534537
2017-01-16,2534537
2017-01-17,2534537
2017-01-18,2534537
2017-01-19,2534537
2017-01-20,2534537
2017-01-21,2411107
2017-01-22,2411107
2017-01-27,2411107
2017-01-28,2411107
2017-01-29,2411107
2017-01-30,2411107
2017-01-31,2411107
2017-02-01,2411107
2017-02-02,2411107
2017-02-03,2388285
2017-02-04,2388285
2017-02-05,2388285
2017-02-06,2388285
2017-02-07,2388285
2017-02-08,2388285
2017-02-09,2388285
2017-02-10,2388285
2017-02-11,2388285
2017-02-12,2388285
2017-02-13,2388285
2017-02-14,2388285
2017-02-15,2278870
2017-02-16,2278870
2017-02-18,2278870
2017-02-19,2278870
2017-02-20,2278870
2017-02-21,2278870
2017-02-22,2278870
2017-02-23,2278870
2017-02-24,2278870
2017-02-25,2167898
2017-02-26,2167898
2017-02-27,2167898
2017-02-28,2167898
2017-03-01,2167898
2017-03-02,2167898
2017-03-03,2167898
2017-03-04,2167898
2017-03-05,2167898
2017-03-06,2167898
2017-03-07,2167898
2017-03-08,2059503
2017-03-09,2059503
2017-03-10,2059503
2017-03-11,2059503
2017-03-12,2059503
2017-03-13,2059503
2017-03-14,2059503
2017-03-15,2059503
2017-03-16,2059503
2017-03-17,2059503
2017-03-18,2059503
2017-03-19,1956843
2017-03-20,1956843
2017-03-21,1956843
2017-03-22,1956843
2017-03-23,1956843
2017-03-24,1956843
2017-03-25,1956843
2017-03-26,1956843
2017-03-27,1956843
2017-03-28,1956843
2017-03-29,1914281
2017-03-30,1914281
2017-03-31,1914281
2017-04-01,1914281
2017-04-02,1914281
2017-04-03,1914281
2017-04-04,1914281
2017-04-12,1995211
2017-04-13,1995211
2017-04-14,1995211
2017-04-15,1995211
2017-04-16,1995211
2017-04-17,1995211
2017-04-18,1995211
2017-04-19,1995211
2017-04-20,1995211
2017-04-21,1995211
2017-04-22,1995211
2017-04-23,1995211
2017-04-24,1995211
2017-04-25,2073993
2017-04-26,2073993
2017-04-27,2073993
2017-04-28,2073993
2017-04-29,2073993
2017-04-30,2073993
2017-05-01,2073993
2017-05-02,2073993
2017-05-03,2073993
2017-05-04,2166460
2017-05-05,2166460
2017-05-06,2166460
2017-05-07,2166460
2017-05-08,2166460
2017-05-09,2166460
2017-05-10,2166460
2017-05-11,2166460
2017-05-12,2166460
2017-05-13,2089306
2017-05-14,2089306
2017-05-15,2089306
2017-05-16,2089306
2017-05-17,2089306
2017-05-18,2089306
2017-05-19,2089306
2017-05-20,2089306
2017-05-21,1988623
2017-05-22,1988623
2017-05-23,1988623
2017-05-24,1988623
2017-05-25,1988623
2017-05-26,1988623
2017-05-27,1988623
2017-05-28,1892153
2017-05-29,1892153
2017-05-30,1892153
2017-05-31,1892153
2017-06-01,1892153
2017-06-02,1892153
2017-06-03,1892153
2017-06-04,1799632
2017-06-06,1799632
2017-06-07,1799632
2017-06-08,1799632
2017-06-09,1799632
2017-06-10,1720556
2017-06-11,1720556
2017-06-12,1720556
2017-06-13,1720556
2017-06-14,1720556
2017-06-15,1720556
2017-06-16,1638245
2017-06-17,1638245
2017-06-18,1638245
2017-06-19,1638245
2017-06-20,1638245
2017-06-21,1638245
2017-06-22,1638245
2017-06-23,1638245
2017-06-24,1638245
2017-06-25,1586605
2017-06-26,1586605
2017-06-27,1586605
2017-06-28,1586605
2017-06-29,1586605
2017-06-30,1586605
2017-07-01,1586605
2017-07-02,1586605
2017-07-03,1623724
2017-07-04,1623724
2017-07-05,1623724
2017-07-06,1623724
2017-07-07,1623724
2017-07-08,1623724
2017-07-13,1576791
2017-07-14,1576791
2017-07-15,1576791
2017-07-16,1576791
2017-07-17,1576791
2017-07-18,1576791
2017-07-19,1576791
2017-07-20,1576791
2017-07-21,1507868
2017-07-22,1507868
2017-07-23,1507868
2017-07-24,1507868
2017-07-25,1507868
2017-07-26,1507868
2017-07-27,1507868
2017-07-28,1462046
2017-07-29,1462046
2017-07-30,1462046
2017-07-31,1462046
2017-08-01,1462046
2017-08-02,1462046
2017-08-03,1462046
2017-08-04,1420140
2017-08-05,1420140
2017-08-06,1420140
2017-08-09,1420140
2017-08-10,1420140
2017-08-11,1386363
2017-08-12,1386363
2017-08-13,1386363
2017-08-14,1386363
2017-08-15,1386363
2017-08-17,1386363
2017-08-18,1324559
2017-08-19,1324559
2017-08-20,1324559
2017-08-21,1324559
2017-08-22,1324559
2017-08-23,1270447
2017-08-24,1270447
2017-08-25,1270447
2017-08-26,1270447
2017-08-27,1270447
2017-08-28,1270447
2017-08-29,1226942
2017-08-30,1226942
2017-08-31,1226942
2017-09-01,1226942
2017-09-02,1226942
2017-09-03,1226942
2017-09-04,1197363
2017-09-05,1197363
2017-09-06,1197363
2017-09-07,1197363
2017-09-08,1197363
2017-09-09,1142166
2017-09-10,1142166
2017-09-11,1142166
2017-09-12,1142166
2017-09-13,1142166
2017-09-14,1142166
2017-09-15,1142166
2017-09-16,1142166
2017-09-17,1092008
2017-09-19,1092008
2017-09-20,1092008
2017-09-21,1092008
2017-09-22,1092008
2017-09-23,1092008
2017-09-24,1092008
2017-09-25,1063290
2017-09-26,1063290
2017-09-27,1063290
2017-09-28,1063290
2017-09-29,1063290
2017-09-30,1063290
2017-10-01,1073222
2017-10-02,1073222
2017-10-03,1073222
2017-10-04,1073222
2017-10-05,1073222
2017-10-06,1073222
2017-10-07,1073222
2017-10-08,1104872
2017-10-09,1104872
2017-10-10,1104872
2017-10-11,1104872
2017-10-12,1104872
2017-10-13,1104872
2017-10-14,1131730
2017-10-15,1131730
2017-10-16,1131730
2017-10-17,1131730
2017-10-18,1131730
2017-10-19,1131730
2017-10-20,1131730
2017-10-21,1167490
2017-10-22,1167490
2017-10-23,1167490
2017-10-24,1167490
2017-10-25,1167490
2017-10-26,1167490
2017-10-27,1167490
2017-10-28,1167490
2017-10-29,1217401
2017-10-30,1217401
2017-10-31,1217401
2017-11-01,1217401
2017-11-02,1217401
2017-11-03,1217401
2017-11-04,1217401
2017-11-05,1257258
2017-11-06,1257258
2017-11-07,1257258
2017-11-08,1257258
2017-11-09,1257258
2017-11-10,1257258
2017-11-11,1312302
2017-11-12,1312302
2017-11-13,1312302
2017-11-14,1312302
2017-11-15,1312302
2017-11-16,1312302
2017-11-17,1312302
2017-11-18,1312302
2017-11-19,1312302
2017-11-20,1371421
2017-11-21,1371421
2017-11-22,1371421
2017-11-23,1371421
2017-11-24,1371421
2017-11-25,1371421
2017-11-26,1371421
2017-11-27,1371421
2017-11-28,1371421
2017-11-29,1371421
2017-11-30,1409139
2017-12-01,1409139
2017-12-02,1409139
2017-12-03,1409139
2017-12-04,1409139
2017-12-05,1409139
2017-12-06,1465360
2017-12-07,1465360
2017-12-08,1465360
2017-12-09,1465360
2017-12-10,1465360
2017-12-11,1465360
2017-12-12,1465360
2017-12-14,1526964
2017-12-15,1526964
2017-12-16,1526964
2017-12-17,1526964
2017-12-18,1526964
2017-12-19,1526964
2017-12-20,1597364
2017-12-21,1597364
2017-12-22,1597364
2017-12-23,1597364
2017-12-24,1597364
2017-12-25,1597364
2017-12-26,1597364
2017-12-27,1597364
2017-12-28,1597364
2017-12-29,1597364
2017-12-30,1625072
2017-12-31,1625072
2018-01-01,1625072
2018-01-02,1625072
2018-01-03,1625072
2018-01-04,1625072
2018-01-05,1625072
2018-01-06,1625072
2018-01-07,1625072
2018-01-08,1625072
2018-01-09,1679487
2018-01-10,1679487
2018-01-11,1679487
2018-01-12,1679487
2018-01-13,1679487
2018-01-14,1679487
2018-01-15,1679487
2018-01-16,1679487
2018-01-17,1679487
2018-01-18,1652097
2018-01-19,1652097
2018-01-20,1652097
2018-01-21,1652097
2018-01-22,1652097
2018-01-23,1652097
2018-01-25,1652097
2018-01-26,1652097
2018-01-27,1582763
2018-01-28,1582763
2018-01-29,1582763
2018-01-31,1582763
2018-02-01,1582763
2018-02-02,1582763
2018-02-03,1582763
2018-02-04,1566219
2018-02-05,1566219
2018-02-06,1566219
2018-02-07,1566219
2018-02-08,1566219
2018-02-09,1566219
2018-02-10,1566219
2018-02-11,1566219
2018-02-12,1620797
2018-02-13,1620797
2018-02-14,1620797
2018-02-15,1620797
2018-02-16,1620797
2018-02-17,1620797
2018-02-18,1620797
2018-02-19,1620797
2018-02-20,1620797
2018-02-21,1694421
2018-02-22,1694421
2018-02-23,1694421
2018-02-24,1694421
2018-02-25,1694421
2018-02-26,1694421
2018-02-27,1694421
2018-02-28,1694421
2018-03-01,1694421
2018-03-02,1748163
2018-03-03,1748163
2018-03-04,1748163
2018-03-05,1748163
2018-03-06,1748163
2018-03-07,1748163
2018-03-08,1748163
2018-03-09,1748163
2018-03-10,1816315
2018-03-11,1816315
2018-03-12,1816315
2018-03-13,1816315
2018-03-14,1816315
2018-03-15,1816315
2018-03-16,1816315
2018-03-17,1865971
2018-03-18,1865971
2018-03-19,1865971
2018-03-20,1865971
2018-03-21,1865971
2018-03-23,1865971
2018-03-24,1865971
2018-03-25,1865971
2018-03-26,1865971
2018-03-27,1916917
2018-03-28,1916917
2018-03-29,1916917
2018-03-30,1916917
2018-03-31,1916917
2018-04-01,1916917
2018-04-02,1916917
2018-04-03,1916917
2018-04-04,1916917
2018-04-05,1916917
2018-04-06,1964829
2018-04-07,1964829
2018-04-08,1964829
2018-04-09,1964829
2018-04-10,1964829
2018-04-11,1964829
2018-04-12,1964829
2018-04-13,1964829
2018-04-14,1964829
2018-04-15,1964829
2018-04-16,1964829
2018-04-17,1993660
2018-04-18,1993660
2018-04-19,1993660
2018-04-20,1993660
2018-04-21,1993660
2018-04-22,1993660
2018-04-23,1993660
2018-04-24,1993660
2018-04-25,1993660
2018-04-26,1993660
2018-04-27,2049254
2018-04-28,2049254
2018-04-29,2049254
2018-04-30,2049254
2018-05-01,2049254
2018-05-04,2049254
2018-05-05,2126369
2018-05-06,2126369
2018-05-08,2126369
2018-05-09,2126369
2018-05-10,2126369
2018-05-11,2126369
2018-05-12,2126369
2018-05-13,2126369
2018-05-14,2219569
2018-05-15,2219569
2018-05-16,2219569
2018-05-17,2219569
2018-05-18,2219569
2018-05-19,2219569
2018-05-20,2296620
2018-05-21,2296620
2018-05-22,2296620
2018-05-23,2296620
2018-05-24,2296620
2018-05-25,2296620
2018-05-26,2296620
2018-05-27,2296620
2018-05-28,2256110
2018-05-29,2256110
2018-05-30,2256110
2018-05-31,2256110
2018-06-01,2256110
2018-06-02,2256110
2018-06-03,2146783
2018-06-04,2146783
2018-06-05,2146783
2018-06-06,2146783
2018-06-07,2146783
2018-06-08,2146783
2018-06-09,2146783
2018-06-10,2043348
2018-06-11,2043348
2018-06-12,2043348
2018-06-13,2043348
2018-06-14,2043348
2018-06-15,2043348
2018-06-16,2043348
2018-06-17,2043348
2018-06-18,1944142
2018-06-19,1944142
2018-06-20,1944142
2018-06-21,1944142
2018-06-22,1944142
2018-06-23,1944142
2018-06-24,1944142
2018-06-25,1944142
2018-06-26,1944142
2018-06-27,1894581
2018-06-28,1894581
2018-06-29,1894581
2018-06-30,1894581
2018-07-01,1894581
2018-07-02,1894581
2018-07-03,1894581
2018-07-04,1894581
2018-07-05,1894581
2018-07-06,1852472
2018-07-07,1852472
2018-07-08,1852472
2018-07-09,1852472
2018-07-10,1852472
2018-07-11,1852472
2018-07-12,1852472
2018-07-13,1852472
2018-07-14,1852472
2018-07-15,1852472
2018-07-16,1852472
2018-07-17,1852472
2018-07-18,1772612
2018-07-19,1772612
2018-07-20,1772612
2018-07-21,1772612
2018-07-22,1772612
2018-07-23,1772612
2018-07-24,1772612
2018-07-25,1772612
2018-07-26,1686534
2018-07-27,1686534
2018-07-28,1686534
2018-07-29,1686534
2018-07-30,1686534
2018-07-31,1686534
2018-08-01,1686534
2018-08-02,1630886
2018-08-03,1630886
2018-08-04,1630886
2018-08-05,1630886
2018-08-06,1630886
2018-08-07,1630886
2018-08-08,1630886
2018-08-09,1621348
2018-08-10,1621348
2018-08-11,1621348
2018-08-12,1621348
2018-08-14,1628481
2018-08-16,1628481
2018-08-17,1628481
2018-08-18,1628481
2018-08-19,1628481
2018-08-20,1584595
2018-08-21,1584595
2018-08-22,1584595
2018-08-23,1584595
2018-08-24,1584595
2018-08-25,1584595
2018-08-26,1578670
2018-08-27,1578670
2018-08-28,1578670
2018-08-29,1578670
2018-08-30,1578670
2018-08-31,1578670
2018-09-01,1558400
2018-09-02,1558400
2018-09-03,1558400
2018-09-04,1558400
2018-09-05,1558400
2018-09-06,1558400
2018-09-07,1602263
2018-09-08,1602263
2018-09-09,1602263
2018-09-10,1602263
2018-09-11,1602263
2018-09-12,1602263
2018-09-13,1653132
2018-09-14,1653132
2018-09-15,1653132
2018-09-16,1653132
2018-09-17,1653132
2018-09-18,1719516
2018-09-19,1719516
2018-09-20,1719516
2018-09-21,1719516
2018-09-22,1719516
2018-09-23,1719516
2018-09-24,1796624
2018-09-25,1796624
2018-09-26,1796624
2018-09-27,1796624
2018-09-28,1876971
2018-09-29,1876971
2018-09-30,1876971
2018-10-02,1876971
2018-10-03,1934709
2018-10-04,1934709
2018-10-05,1934709
2018-10-06,1934709
2018-10-07,1934709
2018-10-08,1993052
2018-10-09,1993052
2018-10-10,1993052
2018-10-11,1993052
2018-10-12,1993052
2018-10-13,1993052
2018-10-14,2076358
2018-10-15,2076358
2018-10-16,2076358
2018-10-17,2076358
2018-10-18,2076358
2018-10-19,2076358
2018-10-20,2076358
2018-10-21,2076358
2018-10-22,2096410
2018-10-23,2096410
2018-10-24,2096410
2018-10-25,2096410
2018-10-26,2096410
2018-10-27,2096410
2018-10-28,2153556
2018-10-29,2153556
2018-10-30,2153556
2018-10-31,2153556
2018-11-01,2220251
2018-11-03,2220251
2018-11-04,2220251
2018-11-05,2311536
2018-11-06,2311536
2018-11-07,2311536
2018-11-08,2311536
2018-11-09,2412501
2018-11-10,2412501
2018-11-11,2412501
2018-11-12,2511363
2018-11-13,2511363
2018-11-14,2511363
2018-11-15,2511363
2018-11-16,2534084
2018-11-17,2534084
2018-11-18,2534084
2018-11-19,2534084
2018-11-20,2613139
2018-11-21,2613139
2018-11-22,2613139
2018-11-23,2613139
