date_obj,Cooked%20sweetcorn price
2015-07-29,376
2015-07-30,376
2015-07-31,376
2015-08-01,391
2015-08-02,391
2015-08-03,391
2015-08-04,391
2015-08-05,391
2015-08-06,391
2015-08-07,393
2015-08-08,393
2015-08-09,393
2015-08-10,393
2015-08-11,393
2015-08-12,393
2015-08-13,393
2015-08-14,387
2015-08-15,387
2015-08-16,387
2015-08-17,387
2015-08-18,387
2015-08-19,387
2015-08-20,387
2015-08-21,386
2015-08-22,386
2015-08-23,386
2015-08-24,386
2015-08-25,386
2015-08-26,386
2015-08-27,386
2015-08-28,380
2015-08-29,380
2015-08-30,380
2015-08-31,380
2015-09-01,380
2015-09-02,380
2015-09-03,380
2015-09-04,380
2015-09-05,369
2015-09-06,369
2015-09-07,369
2015-09-08,369
2015-09-09,369
2015-09-10,369
2015-09-11,369
2015-09-12,364
2015-09-13,364
2015-09-14,364
2015-09-15,364
2015-09-16,364
2015-09-17,364
2015-09-18,364
2015-09-19,364
2015-09-20,367
2015-09-21,367
2015-09-22,367
2015-09-23,367
2015-09-24,367
2015-09-25,367
2015-09-27,367
2015-09-28,367
2015-09-29,364
2015-09-30,364
2015-10-05,364
2015-10-06,364
2015-10-07,364
2015-10-08,350
2015-10-09,350
2015-10-10,350
2015-10-11,350
2015-10-12,350
2015-10-13,350
2015-10-14,350
2015-10-15,350
2015-10-16,363
2015-10-17,363
2015-10-18,363
2015-10-19,363
2015-10-20,363
2015-10-22,363
2015-10-23,363
2015-10-24,363
2015-10-25,379
2015-10-26,379
2015-10-27,379
2015-10-29,379
2015-10-30,379
2015-10-31,379
2015-11-01,379
2015-11-02,379
2015-11-03,379
2015-11-04,379
2015-11-05,394
2015-11-06,394
2015-11-07,394
2015-11-08,394
2015-11-09,394
2015-11-10,394
2015-11-11,394
2015-11-12,394
2015-11-13,394
2015-11-14,394
2015-11-15,394
2015-11-16,396
2015-11-17,396
2015-11-18,396
2015-11-19,396
2015-11-20,396
2015-11-21,396
2015-11-22,396
2015-11-23,396
2015-11-24,396
2015-11-25,400
2015-11-26,400
2015-11-27,400
2015-11-28,400
2015-11-29,400
2015-11-30,400
2015-12-01,400
2015-12-02,400
2015-12-03,400
2015-12-04,400
2015-12-05,397
2015-12-06,397
2015-12-07,397
2015-12-08,397
2015-12-09,397
2015-12-10,397
2015-12-11,397
2015-12-12,397
2015-12-13,393
2015-12-14,393
2015-12-15,393
2015-12-16,393
2015-12-17,393
2015-12-18,393
2015-12-19,393
2015-12-20,393
2015-12-21,393
2015-12-22,391
2015-12-23,391
2015-12-24,391
2015-12-25,391
2015-12-26,391
2015-12-27,391
2015-12-28,391
2015-12-29,379
2015-12-30,379
2015-12-31,379
2016-01-01,379
2016-01-02,379
2016-01-03,379
2016-01-04,367
2016-01-05,367
2016-01-06,367
2016-01-07,367
2016-01-08,367
2016-01-09,367
2016-01-10,367
2016-01-11,350
2016-01-12,350
2016-01-13,350
2016-01-14,350
2016-01-15,350
2016-01-16,350
2016-01-17,342
2016-01-18,342
2016-01-19,342
2016-01-20,342
2016-01-21,342
2016-01-22,342
2016-01-23,342
2016-01-24,334
2016-01-25,334
2016-01-26,334
2016-01-27,334
2016-01-28,334
2016-01-29,334
2016-01-30,334
2016-01-31,318
2016-02-01,318
2016-02-02,318
2016-02-03,318
2016-02-04,318
2016-02-05,318
2016-02-06,318
2016-02-07,302
2016-02-08,302
2016-02-09,302
2016-02-10,302
2016-02-11,302
2016-02-12,302
2016-02-13,302
2016-02-14,287
2016-02-15,287
2016-02-16,287
2016-02-17,287
2016-02-18,287
2016-02-19,287
2016-02-20,287
2016-02-21,275
2016-02-22,275
2016-02-23,275
2016-02-24,275
2016-02-25,275
2016-02-26,275
2016-02-27,275
2016-02-28,275
2016-02-29,277
2016-03-01,277
2016-03-02,277
2016-03-03,277
2016-03-04,277
2016-03-05,277
2016-03-06,283
2016-03-07,283
2016-03-08,283
2016-03-09,283
2016-03-10,283
2016-03-11,283
2016-03-12,283
2016-03-13,283
2016-03-14,283
2016-03-15,283
2016-03-16,283
2016-03-17,283
2016-03-18,283
2016-03-19,273
2016-03-20,273
2016-03-21,273
2016-03-22,273
2016-03-23,273
2016-03-24,273
2016-03-25,273
2016-03-26,260
2016-03-27,260
2016-03-28,260
2016-03-29,260
2016-03-30,260
2016-03-31,260
2016-04-01,260
2016-04-02,252
2016-04-03,252
2016-04-04,252
2016-04-05,252
2016-04-06,252
2016-04-07,252
2016-04-08,252
2016-04-09,241
2016-04-10,241
2016-04-11,241
2016-04-12,241
2016-04-13,241
2016-04-14,241
2016-04-15,241
2016-04-16,231
2016-04-17,231
2016-04-18,231
2016-04-19,231
2016-04-20,231
2016-04-21,231
2016-04-22,231
2016-04-23,226
2016-04-24,226
2016-04-25,226
2016-04-26,226
2016-04-27,226
2016-04-28,226
2016-04-29,226
2016-04-30,236
2016-05-01,236
2016-05-02,236
2016-05-03,236
2016-05-04,236
2016-05-05,236
2016-05-06,236
2016-05-07,248
2016-05-08,248
2016-05-09,248
2016-05-10,248
2016-05-11,248
2016-05-12,248
2016-05-13,260
2016-05-14,260
2016-05-15,260
2016-05-16,260
2016-05-17,260
2016-05-18,260
2016-05-19,272
2016-05-22,272
2016-05-23,272
2016-05-24,272
2016-05-25,286
2016-05-26,286
2016-05-27,286
2016-05-28,286
2016-05-29,286
2016-05-30,286
2016-05-31,301
2016-06-01,301
2016-06-02,301
2016-06-03,301
2016-06-04,301
2016-06-05,301
2016-06-06,316
2016-06-07,316
2016-06-08,316
2016-06-09,316
2016-06-10,316
2016-06-11,316
2016-06-12,321
2016-06-13,321
2016-06-14,321
2016-06-15,321
2016-06-16,321
2016-06-17,321
2016-06-18,321
2016-06-19,331
2016-06-20,331
2016-06-21,331
2016-06-22,331
2016-06-23,331
2016-06-24,347
2016-06-25,347
2016-06-26,347
2016-06-27,347
2016-06-28,347
2016-06-29,347
2016-06-30,353
2016-07-01,353
2016-07-02,353
2016-07-03,353
2016-07-04,353
2016-07-05,353
2016-07-06,359
2016-07-07,359
2016-07-08,359
2016-07-09,359
2016-07-10,359
2016-07-11,372
2016-07-12,372
2016-07-13,372
2016-07-14,372
2016-07-15,372
2016-07-16,372
2016-07-17,378
2016-07-18,378
2016-07-23,378
2016-07-24,374
2016-07-25,374
2016-07-26,374
2016-07-27,374
2016-07-28,374
2016-07-29,374
2016-07-30,374
2016-07-31,374
2016-08-01,390
2016-08-02,390
2016-08-03,390
2016-08-04,390
2016-08-05,390
2016-08-06,390
2016-08-07,390
2016-08-08,410
2016-08-09,410
2016-08-10,410
2016-08-11,410
2016-08-12,410
2016-08-13,410
2016-08-14,410
2016-08-15,410
2016-08-16,410
2016-08-17,410
2016-08-18,410
2016-08-19,410
2016-08-20,410
2016-08-21,410
2016-08-22,392
2016-08-23,392
2016-08-24,392
2016-08-25,392
2016-08-26,392
2016-08-28,392
2016-08-31,374
2016-09-01,374
2016-09-02,374
2016-09-03,374
2016-09-04,374
2016-09-05,374
2016-09-06,374
2016-09-07,374
2016-09-08,359
2016-09-09,359
2016-09-10,359
2016-09-11,359
2016-09-12,359
2016-09-13,359
2016-09-14,359
2016-09-15,352
2016-09-16,352
2016-09-17,352
2016-09-18,352
2016-09-19,352
2016-09-20,352
2016-09-21,352
2016-09-22,352
2016-09-23,362
2016-09-24,362
2016-09-25,362
2016-09-26,362
2016-09-27,362
2016-09-28,362
2016-09-29,362
2016-09-30,362
2016-10-01,380
2016-10-02,380
2016-10-03,380
2016-10-04,380
2016-10-05,380
2016-10-06,380
2016-10-07,380
2016-10-08,380
2016-10-09,380
2016-10-10,380
2016-10-11,398
2016-10-12,398
2016-10-13,398
2016-10-14,398
2016-10-15,398
2016-10-16,398
2016-10-17,398
2016-10-18,398
2016-10-19,398
2016-10-20,418
2016-10-21,418
2016-10-22,418
2016-10-23,418
2016-10-24,418
2016-10-25,418
2016-10-26,418
2016-10-27,418
2016-10-28,433
2016-10-29,433
2016-10-30,433
2016-10-31,433
2016-11-01,433
2016-11-02,433
2016-11-03,433
2016-11-04,438
2016-11-05,438
2016-11-06,438
2016-11-07,438
2016-11-08,438
2016-11-09,438
2016-11-10,438
2016-11-11,438
2016-11-12,429
2016-11-13,429
2016-11-14,429
2016-11-15,429
2016-12-07,420
2016-12-08,420
2016-12-09,420
2016-12-10,420
2016-12-11,430
2016-12-12,430
2016-12-13,430
2016-12-14,430
2016-12-15,430
2016-12-16,430
2016-12-17,430
2016-12-18,440
2016-12-19,440
2016-12-20,440
2016-12-21,440
2016-12-22,440
2016-12-23,440
2016-12-24,440
2016-12-25,461
2016-12-26,461
2016-12-27,461
2016-12-28,461
2016-12-29,461
2016-12-30,461
2016-12-31,461
2017-01-01,475
2017-01-02,475
2017-01-03,475
2017-01-04,475
2017-01-05,475
2017-01-06,475
2017-01-07,451
2017-01-08,451
2017-01-09,451
2017-01-10,451
2017-01-11,451
2017-01-12,429
2017-01-13,429
2017-01-14,429
2017-01-15,429
2017-01-16,429
2017-01-17,429
2017-01-18,410
2017-01-19,410
2017-01-20,410
2017-01-21,410
2017-01-22,410
2017-01-23,410
2017-01-27,413
2017-01-28,413
2017-01-29,408
2017-01-30,408
2017-01-31,408
2017-02-01,408
2017-02-02,408
2017-02-03,396
2017-02-04,396
2017-02-05,396
2017-02-06,396
2017-02-07,396
2017-02-08,387
2017-02-09,387
2017-02-10,387
2017-02-11,387
2017-02-12,387
2017-02-13,376
2017-02-14,376
2017-02-15,376
2017-02-16,376
2017-02-18,359
2017-02-19,359
2017-02-20,359
2017-02-21,359
2017-02-22,359
2017-02-23,342
2017-02-24,342
2017-02-25,342
2017-02-26,342
2017-02-27,342
2017-02-28,327
2017-03-01,327
2017-03-02,327
2017-03-03,327
2017-03-04,327
2017-03-05,319
2017-03-06,319
2017-03-07,319
2017-03-08,319
2017-03-09,319
2017-03-10,319
2017-03-11,319
2017-03-12,319
2017-03-13,319
2017-03-14,319
2017-03-15,327
2017-03-16,327
2017-03-17,327
2017-03-18,327
2017-03-19,327
2017-03-20,327
2017-03-21,327
2017-03-22,327
2017-03-23,327
2017-03-24,327
2017-03-25,327
2017-03-26,330
2017-03-27,330
2017-03-28,330
2017-03-29,330
2017-03-30,330
2017-03-31,337
2017-04-01,337
2017-04-02,337
2017-04-03,337
2017-04-04,337
2017-04-12,339
2017-04-13,339
2017-04-14,339
2017-04-15,339
2017-04-16,329
2017-04-17,329
2017-04-18,329
2017-04-19,329
2017-04-20,329
2017-04-21,338
2017-04-22,338
2017-04-23,338
2017-04-24,338
2017-04-25,338
2017-04-26,338
2017-04-27,350
2017-04-28,350
2017-04-29,350
2017-04-30,350
2017-05-01,350
2017-05-02,361
2017-05-03,361
2017-05-04,361
2017-05-05,361
2017-05-06,361
2017-05-07,369
2017-05-08,369
2017-05-09,369
2017-05-10,369
2017-05-11,369
2017-05-12,361
2017-05-13,361
2017-05-14,361
2017-05-15,361
2017-05-16,361
2017-05-17,374
2017-05-18,374
2017-05-19,374
2017-05-20,374
2017-05-21,374
2017-05-22,393
2017-05-23,393
2017-05-24,393
2017-05-25,393
2017-05-26,393
2017-05-27,413
2017-05-28,413
2017-05-29,413
2017-05-30,413
2017-05-31,413
2017-06-01,413
2017-06-02,409
2017-06-03,409
2017-06-04,409
2017-06-05,409
2017-06-06,409
2017-06-07,389
2017-06-08,389
2017-06-09,389
2017-06-10,389
2017-06-11,389
2017-06-12,379
2017-06-13,379
2017-06-14,379
2017-06-15,379
2017-06-16,379
2017-06-17,361
2017-06-18,361
2017-06-19,361
2017-06-20,361
2017-06-21,361
2017-06-22,361
2017-06-23,343
2017-06-24,343
2017-06-25,343
2017-06-26,343
2017-06-27,343
2017-06-28,326
2017-06-29,326
2017-06-30,326
2017-07-01,326
2017-07-02,326
2017-07-03,326
2017-07-04,327
2017-07-05,327
2017-07-06,327
2017-07-07,327
2017-07-08,327
2017-07-13,336
2017-07-14,336
2017-07-15,336
2017-07-16,336
2017-07-17,320
2017-07-18,320
2017-07-19,320
2017-07-20,320
2017-07-21,320
2017-07-22,320
2017-07-23,306
2017-07-24,306
2017-07-25,306
2017-07-26,306
2017-07-27,306
2017-07-28,306
2017-07-29,306
2017-07-30,305
2017-07-31,305
2017-08-01,305
2017-08-02,305
2017-08-03,305
2017-08-04,305
2017-08-05,289
2017-08-06,289
2017-08-09,289
2017-08-10,289
2017-08-11,279
2017-08-12,279
2017-08-13,279
2017-08-14,279
2017-08-15,279
2017-08-16,279
2017-08-17,267
2017-08-18,267
2017-08-19,267
2017-08-20,267
2017-08-21,267
2017-08-22,267
2017-08-23,254
2017-08-24,254
2017-08-25,254
2017-08-26,254
2017-08-27,254
2017-08-28,254
2017-08-29,254
2017-08-30,244
2017-08-31,244
2017-09-01,244
2017-09-03,244
2017-09-04,244
2017-09-05,244
2017-09-06,238
2017-09-07,238
2017-09-08,238
2017-09-09,238
2017-09-10,238
2017-09-11,238
2017-09-12,238
2017-09-13,241
2017-09-14,241
2017-09-15,241
2017-09-16,241
2017-09-17,241
2017-09-18,241
2017-09-19,241
2017-09-20,246
2017-09-21,246
2017-09-22,246
2017-09-23,246
2017-09-24,246
2017-09-25,246
2017-09-26,246
2017-09-27,259
2017-09-28,259
2017-09-29,259
2017-09-30,259
2017-10-01,259
2017-10-02,259
2017-10-03,259
2017-10-04,270
2017-10-05,270
2017-10-06,270
2017-10-07,270
2017-10-08,270
2017-10-09,270
2017-10-10,281
2017-10-11,281
2017-10-12,281
2017-10-13,281
2017-10-14,281
2017-10-15,281
2017-10-16,281
2017-10-17,293
2017-10-18,293
2017-10-19,293
2017-10-20,293
2017-10-21,293
2017-10-22,293
2017-10-23,294
2017-10-24,294
2017-10-25,294
2017-10-26,294
2017-10-27,294
2017-10-28,294
2017-10-29,294
2017-10-30,295
2017-10-31,295
2017-11-01,295
2017-11-02,295
2017-11-03,295
2017-11-04,295
2017-11-05,295
2017-11-06,297
2017-11-07,297
2017-11-08,297
2017-11-09,297
2017-11-10,297
2017-11-11,297
2017-11-12,297
2017-11-13,297
2017-11-14,297
2017-11-15,298
2017-11-16,298
2017-11-17,298
2017-11-18,298
2017-11-19,298
2017-11-20,298
2017-11-21,298
2017-11-22,298
2017-11-23,300
2017-11-24,300
2017-11-25,300
2017-11-26,300
2017-11-27,300
2017-11-28,300
2017-11-29,300
2017-11-30,300
2017-12-01,306
2017-12-02,306
2017-12-03,306
2017-12-04,306
2017-12-05,306
2017-12-06,306
2017-12-07,306
2017-12-08,306
2017-12-09,306
2017-12-10,302
2017-12-11,302
2017-12-12,302
2017-12-13,302
2017-12-14,302
2017-12-15,302
2017-12-16,302
2017-12-17,302
2017-12-18,308
2017-12-19,308
2017-12-20,308
2017-12-21,308
2017-12-22,308
2017-12-23,308
2017-12-24,308
2017-12-25,308
2017-12-26,293
2017-12-27,293
2017-12-28,293
2017-12-29,293
2017-12-30,293
2017-12-31,293
2018-01-01,293
2018-01-02,288
2018-01-03,288
2018-01-04,288
2018-01-05,288
2018-01-06,288
2018-01-07,288
2018-01-08,288
2018-01-09,289
2018-01-10,289
2018-01-11,289
2018-01-12,289
2018-01-13,289
2018-01-14,289
2018-01-15,289
2018-01-16,283
2018-01-17,283
2018-01-18,283
2018-01-19,283
2018-01-20,283
2018-01-21,283
2018-01-22,277
2018-01-23,277
2018-01-24,277
2018-01-25,277
2018-01-26,277
2018-01-27,269
2018-01-28,269
2018-01-29,269
2018-01-30,269
2018-01-31,262
2018-02-01,262
2018-02-02,262
2018-02-03,262
2018-02-04,252
2018-02-05,252
2018-02-06,252
2018-02-07,252
2018-02-08,253
2018-02-09,253
2018-02-10,253
2018-02-11,253
2018-02-12,242
2018-02-13,242
2018-02-14,242
2018-02-15,242
2018-02-16,231
2018-02-17,231
2018-02-18,231
2018-02-19,219
2018-02-20,219
2018-02-21,219
2018-02-22,219
2018-02-23,219
2018-02-24,209
2018-02-25,209
2018-02-26,209
2018-02-27,209
2018-02-28,207
2018-03-01,207
2018-03-02,207
2018-03-03,207
2018-03-04,207
2018-03-05,202
2018-03-06,202
2018-03-07,202
2018-03-08,202
2018-03-09,202
2018-03-10,193
2018-03-11,193
2018-03-12,193
2018-03-13,193
2018-03-14,184
2018-03-15,184
2018-03-16,184
2018-03-17,184
2018-03-18,184
2018-03-19,174
2018-03-20,174
2018-03-21,174
2018-03-23,174
2018-03-24,167
2018-03-25,167
2018-03-26,167
2018-03-27,167
2018-03-28,167
2018-03-29,158
2018-03-30,158
2018-03-31,158
2018-04-02,158
2018-04-03,154
2018-04-04,154
2018-04-05,154
2018-04-06,154
2018-04-07,154
2018-04-08,162
2018-04-09,162
2018-04-10,162
2018-04-11,162
2018-04-12,162
2018-04-13,171
2018-04-14,171
2018-04-15,171
2018-04-16,171
2018-04-17,171
2018-04-18,179
2018-04-19,179
2018-04-20,179
2018-04-21,179
2018-04-22,179
2018-04-23,179
2018-04-24,186
2018-04-25,186
2018-04-26,186
2018-04-27,186
2018-04-28,186
2018-04-29,186
2018-04-30,195
2018-05-01,195
2018-05-03,195
2018-05-04,195
2018-05-05,195
2018-05-07,200
2018-05-08,200
2018-05-09,200
2018-05-10,200
2018-05-11,200
2018-05-12,200
2018-05-13,200
2018-05-14,200
2018-05-15,200
2018-05-16,200
2018-05-17,201
2018-05-18,201
2018-05-19,201
2018-05-20,201
2018-05-21,197
2018-05-22,197
2018-05-23,197
2018-05-24,197
2018-05-25,197
2018-05-26,198
2018-05-27,198
2018-05-28,198
2018-05-29,198
2018-05-30,198
2018-05-31,203
2018-06-01,203
2018-06-02,203
2018-06-03,203
2018-06-04,203
2018-06-05,207
2018-06-06,207
2018-06-07,207
2018-06-08,207
2018-06-09,207
2018-06-10,210
2018-06-11,210
2018-06-12,210
2018-06-13,210
2018-06-14,210
2018-06-15,206
2018-06-16,206
2018-06-17,206
2018-06-18,206
2018-06-19,206
2018-06-20,206
2018-06-21,203
2018-06-22,203
2018-06-23,203
2018-06-24,203
2018-06-25,203
2018-06-26,203
2018-06-27,202
2018-06-28,202
2018-06-29,202
2018-06-30,202
2018-07-01,202
2018-07-02,198
2018-07-03,198
2018-07-04,198
2018-07-05,198
2018-07-06,198
2018-07-07,198
2018-07-08,198
2018-07-09,198
2018-07-10,198
2018-07-11,192
2018-07-12,192
2018-07-13,192
2018-07-14,192
2018-07-15,192
2018-07-16,196
2018-07-17,196
2018-07-18,196
2018-07-19,199
2018-07-20,199
2018-07-21,199
2018-07-22,204
2018-07-23,204
2018-07-24,204
2018-07-25,204
2018-07-26,203
2018-07-27,203
2018-07-28,203
2018-07-29,203
2018-07-30,209
2018-07-31,209
2018-08-01,209
2018-08-02,209
2018-08-03,205
2018-08-04,205
2018-08-05,205
2018-08-06,205
2018-08-07,198
2018-08-08,198
2018-08-09,198
2018-08-10,198
2018-08-11,192
2018-08-12,192
2018-08-14,191
2018-08-16,191
2018-08-17,191
2018-08-18,191
2018-08-19,187
2018-08-20,187
2018-08-21,187
2018-08-22,187
2018-08-23,183
2018-08-24,183
2018-08-25,183
2018-08-26,180
2018-08-27,180
2018-08-28,180
2018-08-29,180
2018-08-30,173
2018-08-31,173
2018-09-01,173
2018-09-02,173
2018-09-03,168
2018-09-04,168
2018-09-05,168
2018-09-06,168
2018-09-07,162
2018-09-08,162
2018-09-09,162
2018-09-10,162
2018-09-11,162
2018-09-12,163
2018-09-13,163
2018-09-14,163
2018-09-15,163
2018-09-16,163
2018-09-17,164
2018-09-18,164
2018-09-19,164
2018-09-20,164
2018-09-21,164
2018-09-22,162
2018-09-23,162
2018-09-24,162
2018-09-25,162
2018-09-26,162
2018-09-27,170
2018-09-28,170
2018-09-29,170
2018-09-30,170
2018-10-01,170
2018-10-02,173
2018-10-03,173
2018-10-04,173
2018-10-05,173
2018-10-06,173
2018-10-07,173
2018-10-08,173
2018-10-09,173
2018-10-10,173
2018-10-11,169
2018-10-12,169
2018-10-13,169
2018-10-14,169
2018-10-15,163
2018-10-16,163
2018-10-17,163
2018-10-18,163
2018-10-19,163
2018-10-20,163
2018-10-21,164
2018-10-22,164
2018-10-23,164
2018-10-24,164
2018-10-25,164
2018-10-26,158
2018-10-27,158
2018-10-28,158
2018-10-29,158
2018-10-30,154
2018-10-31,154
2018-11-01,154
2018-11-03,159
2018-11-04,159
2018-11-05,159
2018-11-06,166
2018-11-07,166
2018-11-08,166
2018-11-09,166
2018-11-10,167
2018-11-11,167
2018-11-12,167
2018-11-13,170
2018-11-14,170
2018-11-15,170
2018-11-16,170
2018-11-17,173
2018-11-18,173
2018-11-19,173
2018-11-20,174
2018-11-21,174
2018-11-22,174
2018-11-23,175
2018-11-24,175
2018-11-25,179
2018-11-26,179
2018-11-27,179
2018-11-28,183
2018-11-29,183
2018-12-01,190
2018-12-02,190
2018-12-03,190
2018-12-04,193
2018-12-05,193
2018-12-07,200
2018-12-09,206
2018-12-10,206
2018-12-11,206
2018-12-12,201
2018-12-13,201
2018-12-14,201
2018-12-15,205
2018-12-16,205
2018-12-17,205
2018-12-18,197
2018-12-19,197
2018-12-20,197
2018-12-21,195
2018-12-22,195
2018-12-23,195
2018-12-24,185
2018-12-25,185
2018-12-26,185
2018-12-27,179
2018-12-28,179
2018-12-29,172
2018-12-30,172
2018-12-31,173
2019-01-01,173
2019-01-02,169
2019-01-03,169
2019-01-04,169
2019-01-05,175
2019-01-06,175
2019-01-08,183
2019-01-10,193
2019-01-11,193
2019-01-12,202
2019-01-13,202
2019-01-14,211
2019-01-15,211
2019-01-16,219
2019-01-17,219
2019-01-18,228
2019-01-19,228
2019-01-20,240
2019-01-21,240
2019-01-22,237
2019-01-23,237
2019-01-24,237
2019-01-25,233
2019-01-26,233
2019-01-27,228
2019-01-28,228
2019-01-29,227
2019-01-30,227
2019-01-31,227
2019-02-01,218
2019-02-02,218
2019-02-03,211
2019-02-04,211
2019-02-05,211
2019-02-06,203
2019-02-07,203
2019-02-08,199
2019-02-09,199
2019-02-10,191
2019-02-11,191
2019-02-12,191
2019-02-13,181
2019-02-14,181
2019-02-15,181
2019-02-16,171
2019-02-17,171
2019-02-18,163
2019-02-19,163
2019-02-20,163
2019-02-21,157
2019-02-22,157
2019-02-23,157
2019-02-24,159
2019-02-25,159
2019-02-26,159
2019-02-27,163
2019-02-28,163
2019-03-01,163
2019-03-02,169
2019-03-03,169
2019-03-04,169
2019-03-05,175
2019-03-06,175
2019-03-07,175
2019-03-08,182
2019-03-09,182
2019-03-10,182
2019-03-11,175
2019-03-12,175
2019-03-13,175
2019-03-14,170
2019-03-15,170
2019-03-16,170
2019-03-17,171
2019-03-18,171
2019-03-19,171
2019-03-20,171
2019-03-21,179
2019-03-22,179
2019-03-23,179
2019-03-24,180
2019-03-25,180
2019-03-26,180
2019-03-27,180
2019-03-28,180
2019-03-29,180
2019-03-30,180
2019-03-31,181
2019-04-01,181
2019-04-02,181
2019-04-03,181
2019-04-04,181
2019-04-05,181
2019-04-06,181
2019-04-07,189
2019-04-08,189
2019-04-09,189
2019-04-10,189
2019-04-11,192
2019-04-12,192
2019-04-13,192
2019-04-14,201
2019-04-15,201
2019-04-16,201
2019-04-17,201
2019-04-18,211
2019-04-19,211
2019-04-20,211
2019-04-21,211
2019-04-22,216
2019-04-23,216
2019-04-24,216
2019-04-25,216
2019-04-26,214
2019-04-27,214
2019-04-28,214
2019-04-29,214
2019-04-30,225
2019-05-01,225
2019-05-02,225
2019-05-03,225
2019-05-04,235
2019-05-05,235
2019-05-06,235
2019-05-07,235
2019-05-08,247
2019-05-09,247
2019-05-10,247
2019-05-11,247
2019-05-12,256
2019-05-13,256
2019-05-14,256
2019-05-15,256
2019-05-16,263
2019-05-17,263
2019-05-18,263
2019-05-19,263
2019-05-20,263
2019-05-21,263
2019-05-22,263
2019-05-23,274
2019-05-24,274
2019-05-25,274
2019-05-26,274
2019-05-27,273
2019-05-28,273
2019-05-29,273
2019-05-30,266
2019-05-31,266
2019-06-01,266
2019-06-02,266
2019-06-03,257
2019-06-04,257
2019-06-05,257
2019-06-06,254
2019-06-07,254
2019-06-08,254
2019-06-09,262
2019-06-10,262
2019-06-11,262
2019-06-12,262
2019-06-13,266
2019-06-14,266
2019-06-15,266
2019-06-16,253
2019-06-17,253
2019-06-18,253
2019-06-19,242
2019-06-20,242
2019-06-21,242
2019-06-22,230
2019-06-23,230
2019-06-24,230
2019-06-25,223
2019-06-26,223
2019-06-27,223
2019-06-28,223
2019-06-29,220
2019-06-30,220
2019-07-01,220
2019-07-02,220
2019-07-03,213
2019-07-04,213
2019-07-05,213
2019-07-06,213
2019-07-07,214
2019-07-08,214
2019-07-09,214
2019-07-10,214
2019-07-11,205
2019-07-12,205
2019-07-13,205
2019-07-14,196
2019-07-15,196
2019-07-16,196
2019-07-17,196
2019-07-18,193
2019-07-19,193
2019-07-20,193
2019-07-21,193
2019-07-22,186
2019-07-23,186
2019-07-24,186
2019-07-25,186
2019-07-26,186
2019-07-27,180
2019-07-28,180
2019-07-29,180
2019-07-30,180
2019-07-31,176
2019-08-01,176
2019-08-02,176
2019-08-03,176
2019-08-04,174
2019-08-05,174
2019-08-06,174
2019-08-07,174
2019-08-08,174
2019-08-09,174
2019-08-10,174
2019-08-11,174
2019-08-12,174
2019-08-13,182
2019-08-14,182
2019-08-15,182
2019-08-16,182
2019-08-17,182
2019-08-18,189
2019-08-19,189
2019-08-20,189
2019-08-21,189
2019-08-22,189
2019-08-23,185
2019-08-24,185
2019-08-24,185
2019-08-25,185
2019-08-25,185
2019-08-26,185
2019-08-27,185
