date_obj,3rd%20age%20platelegs price
2015-11-08,162614791
2015-11-09,162614791
2015-11-10,162614791
2015-11-11,163443829
2015-11-12,163443829
2015-11-13,163443829
2015-11-14,163443829
2015-11-15,169674569
2015-11-16,169674569
2015-11-17,169674569
2015-11-18,169674569
2015-11-19,176722272
2015-11-20,176722272
2015-11-21,176722272
2015-11-22,176722272
2015-11-23,182947285
2015-11-24,182947285
2015-11-25,182947285
2015-11-26,182947285
2015-11-27,183016847
2015-11-28,183016847
2015-11-29,183016847
2015-11-30,183016847
2015-12-01,183016847
2015-12-02,178593199
2015-12-03,178593199
2015-12-04,178593199
2015-12-05,178593199
2015-12-06,178188006
2015-12-07,178188006
2015-12-08,178188006
2015-12-09,178188006
2015-12-10,184853847
2015-12-11,184853847
2015-12-12,184853847
2015-12-13,184853847
2015-12-14,190428934
2015-12-15,190428934
2015-12-16,190428934
2015-12-17,190428934
2015-12-18,190428934
2015-12-19,192352312
2015-12-20,192352312
2015-12-21,192352312
2015-12-22,192352312
2015-12-23,192352312
2015-12-24,188712919
2015-12-25,188712919
2015-12-26,188712919
2015-12-27,188712919
2015-12-28,188712919
2015-12-29,187145372
2015-12-30,187145372
2015-12-31,187145372
2016-01-01,187145372
2016-01-02,187145372
2016-01-03,187690478
2016-01-04,187690478
2016-01-05,187690478
2016-01-06,187690478
2016-01-07,187690478
2016-01-08,195763726
2016-01-09,195763726
2016-01-10,195763726
2016-01-11,195763726
2016-01-12,195763726
2016-01-13,195763726
2016-01-14,204694581
2016-01-15,204694581
2016-01-16,204694581
2016-01-17,204694581
2016-01-18,213738153
2016-01-19,213738153
2016-01-20,213738153
2016-01-21,213738153
2016-01-22,213738153
2016-01-23,213738153
2016-01-24,221474365
2016-01-25,221474365
2016-01-26,221474365
2016-01-27,221474365
2016-01-28,221474365
2016-01-29,215091777
2016-01-30,215091777
2016-01-31,215091777
2016-02-01,215091777
2016-02-02,215091777
2016-02-03,207596211
2016-02-04,207596211
2016-02-05,207596211
2016-02-06,207596211
2016-02-07,207596211
2016-02-08,207596211
2016-02-09,206806861
2016-02-10,206806861
2016-02-11,206806861
2016-02-12,206806861
2016-02-13,203004507
2016-02-14,203004507
2016-02-15,203004507
2016-02-16,203004507
2016-02-17,203004507
2016-02-18,203004507
2016-02-19,201851644
2016-02-20,201851644
2016-02-21,201851644
2016-02-22,201851644
2016-02-23,200903035
2016-02-24,200903035
2016-02-25,200903035
2016-02-26,200903035
2016-02-27,200903035
2016-02-28,202340036
2016-02-29,202340036
2016-03-01,202340036
2016-03-02,202340036
2016-03-03,197187313
2016-03-04,197187313
2016-03-05,197187313
2016-03-06,190596285
2016-03-07,190596285
2016-03-08,190596285
2016-03-09,190596285
2016-03-10,185581912
2016-03-11,185581912
2016-03-12,185581912
2016-03-13,185581912
2016-03-14,178895879
2016-03-15,178895879
2016-03-16,178895879
2016-03-17,178895879
2016-03-18,172360011
2016-03-19,172360011
2016-03-20,172360011
2016-03-21,172360011
2016-03-22,172360011
2016-03-23,171344953
2016-03-24,171344953
2016-03-25,171344953
2016-03-26,177855947
2016-03-27,177855947
2016-03-28,177855947
2016-03-29,177820677
2016-03-30,177820677
2016-03-31,177820677
2016-04-01,177820677
2016-04-02,174033481
2016-04-03,174033481
2016-04-04,174033481
2016-04-05,174033481
2016-04-06,169126207
2016-04-07,169126207
2016-04-08,169126207
2016-04-09,169126207
2016-04-10,168859248
2016-04-11,168859248
2016-04-12,168859248
2016-04-13,168859248
2016-04-14,167305761
2016-04-15,167305761
2016-04-16,167305761
2016-04-17,167305761
2016-04-18,166834915
2016-04-19,166834915
2016-04-20,166834915
2016-04-21,166834915
2016-04-22,166834915
2016-04-23,166904246
2016-04-24,166904246
2016-04-25,166904246
2016-04-26,173398221
2016-04-27,173398221
2016-04-28,173398221
2016-04-29,173398221
2016-04-30,173731892
2016-05-01,173731892
2016-05-02,173731892
2016-05-03,173731892
2016-05-04,168446771
2016-05-05,168446771
2016-05-06,168446771
2016-05-07,168446771
2016-05-08,167107601
2016-05-09,167107601
2016-05-10,167107601
2016-05-11,167107601
2016-05-12,167107601
2016-05-13,165656448
2016-05-14,165656448
2016-05-15,165656448
2016-05-16,165656448
2016-05-17,165656448
2016-05-18,165003894
2016-05-19,165003894
2016-05-21,165003894
2016-05-22,163158749
2016-05-23,163158749
2016-05-24,163158749
2016-05-25,163158749
2016-05-26,161635560
2016-05-27,161635560
2016-05-28,161635560
2016-05-29,161635560
2016-05-30,160449839
2016-05-31,160449839
2016-06-01,160449839
2016-06-02,160812648
2016-06-03,160812648
2016-06-04,160812648
2016-06-05,160812648
2016-06-06,161969956
2016-06-07,161969956
2016-06-08,161969956
2016-06-09,161969956
2016-06-10,165908509
2016-06-11,165908509
2016-06-12,165908509
2016-06-13,165908509
2016-06-14,164947658
2016-06-15,164947658
2016-06-16,164947658
2016-06-17,164947658
2016-06-18,162910380
2016-06-19,162910380
2016-06-20,162910380
2016-06-21,163147559
2016-06-22,163147559
2016-06-23,163147559
2016-06-24,162442531
2016-06-25,162442531
2016-06-26,162442531
2016-06-27,162442531
2016-06-28,161548995
2016-06-29,161548995
2016-06-30,161548995
2016-07-01,161548995
2016-07-02,160623105
2016-07-03,160623105
2016-07-04,160623105
2016-07-05,160623105
2016-07-06,159777291
2016-07-07,159777291
2016-07-08,159777291
2016-07-09,154526929
2016-07-10,154526929
2016-07-11,147719092
2016-07-12,147719092
2016-07-13,147719092
2016-07-14,140632943
2016-07-15,140632943
2016-07-16,140632943
2016-07-17,144202748
2016-07-18,144202748
2016-07-23,143200039
2016-07-24,136880604
2016-07-25,136880604
2016-07-26,136880604
2016-07-27,138935409
2016-07-28,138935409
2016-07-29,138935409
2016-07-30,138935409
2016-07-31,139618346
2016-08-01,139618346
2016-08-02,139618346
2016-08-03,139618346
2016-08-04,137603012
2016-08-05,137603012
2016-08-06,137603012
2016-08-07,136299885
2016-08-08,136299885
2016-08-09,136299885
2016-08-10,136299885
2016-08-11,132709769
2016-08-12,132709769
2016-08-13,132709769
2016-08-14,132709769
2016-08-15,129140561
2016-08-16,129140561
2016-08-17,129140561
2016-08-18,129140561
2016-08-19,124166186
2016-08-20,124166186
2016-08-21,117980567
2016-08-22,117980567
2016-08-23,112081538
2016-08-24,112081538
2016-08-25,112081538
2016-08-26,107450404
2016-08-28,106432148
2016-08-31,109982153
2016-09-01,109982153
2016-09-02,109982153
2016-09-03,115013102
2016-09-04,115013102
2016-09-05,120352442
2016-09-06,120352442
2016-09-07,120352442
2016-09-08,122858905
2016-09-09,122858905
2016-09-10,122858905
2016-09-11,122858905
2016-09-12,118449517
2016-09-13,118449517
2016-09-14,118449517
2016-09-15,113625645
2016-09-16,113625645
2016-09-17,113625645
2016-09-18,113112935
2016-09-19,113112935
2016-09-20,113112935
2016-09-21,112093567
2016-09-22,112093567
2016-09-23,111119601
2016-09-24,111119601
2016-09-25,111119601
2016-09-26,113475376
2016-09-27,113475376
2016-09-28,113475376
2016-09-29,113867681
2016-09-30,113867681
2016-10-01,115072780
2016-10-02,115072780
2016-10-03,115072780
2016-10-04,115483085
2016-10-05,115483085
2016-10-06,118079944
2016-10-07,118079944
2016-10-08,118247357
2016-10-09,118247357
2016-10-10,118247357
2016-10-11,118465196
2016-10-12,118465196
2016-10-13,118465196
2016-10-14,118899260
2016-10-15,118899260
2016-10-16,118899260
2016-10-17,120565816
2016-10-18,120565816
2016-10-19,120565816
2016-10-20,121393924
2016-10-21,121393924
2016-10-22,121855362
2016-10-23,121855362
2016-10-24,122237700
2016-10-25,122237700
2016-10-26,126104466
2016-10-27,126104466
2016-10-28,126104466
2016-10-29,128679040
2016-10-30,128679040
2016-10-31,128679040
2016-11-01,126990893
2016-11-02,126990893
2016-11-03,127270003
2016-11-04,127270003
2016-11-05,127270003
2016-11-06,126699035
2016-11-07,126699035
2016-11-08,126699035
2016-11-09,123457810
2016-11-10,123457810
2016-11-11,123457810
2016-11-12,120056915
2016-11-13,120056915
2016-11-14,120056915
2016-11-15,117349099
2016-12-07,109754110
2016-12-08,109754110
2016-12-09,106477882
2016-12-10,106477882
2016-12-11,106413496
2016-12-12,106413496
2016-12-13,107090906
2016-12-14,107090906
2016-12-15,107090906
2016-12-16,106242554
2016-12-17,106242554
2016-12-18,106242554
2016-12-19,105411263
2016-12-20,105411263
2016-12-21,104656287
2016-12-22,104656287
2016-12-23,104656287
2016-12-24,104801769
2016-12-25,104801769
2016-12-26,104801769
2016-12-27,104266786
2016-12-28,104266786
2016-12-29,104266786
2016-12-30,103791541
2016-12-31,103791541
2017-01-01,103750120
2017-01-02,103750120
2017-01-03,103003788
2017-01-04,103003788
2017-01-05,103003788
2017-01-06,103027269
2017-01-07,103027269
2017-01-08,103027269
2017-01-09,100324449
2017-01-10,100324449
2017-01-11,96018831
2017-01-12,96018831
2017-01-13,96816885
2017-01-14,96816885
2017-01-15,97515771
2017-01-16,97515771
2017-01-17,98150210
2017-01-18,98150210
2017-01-19,95528770
2017-01-20,95528770
2017-01-21,93548282
2017-01-22,93548282
2017-01-23,93548282
2017-01-27,89738850
2017-01-28,86448327
2017-01-29,86448327
2017-01-30,86448327
2017-01-31,83045028
2017-02-01,83045028
2017-02-02,79246140
2017-02-03,79246140
2017-02-04,79816607
2017-02-05,79816607
2017-02-06,78564531
2017-02-07,78564531
2017-02-08,77602638
2017-02-09,77602638
2017-02-10,75942461
2017-02-11,75942461
2017-02-12,76296816
2017-02-13,76296816
2017-02-14,75528580
2017-02-15,75528580
2017-02-16,73904571
2017-02-17,73904571
2017-02-18,73904571
2017-02-19,72878588
2017-02-20,72878588
2017-02-21,69263835
2017-02-22,69263835
2017-02-23,67356953
2017-02-24,67356953
2017-02-25,66078029
2017-02-26,66078029
2017-02-27,62785374
2017-02-28,61430324
2017-03-01,61430324
2017-03-02,58934304
2017-03-03,58934304
2017-03-04,55987601
2017-03-05,55987601
2017-03-06,56036230
2017-03-07,58523923
2017-03-08,58523923
2017-03-09,61450120
2017-03-10,63669696
2017-03-11,63669696
2017-03-12,65948629
2017-03-13,68485300
2017-03-14,71523058
2017-03-15,71523058
2017-03-16,71966629
2017-03-17,71966629
2017-03-18,69437236
2017-03-19,69437236
2017-03-20,66836884
2017-03-21,66836884
2017-03-22,66703759
2017-03-23,66703759
2017-03-24,67643210
2017-03-25,67643210
2017-03-26,67643210
2017-03-27,68575316
2017-03-28,68575316
2017-03-29,71346593
2017-03-30,71346593
2017-03-31,72484236
2017-04-01,72484236
2017-04-02,72484236
2017-04-03,73990612
2017-04-04,73990612
2017-04-05,76527123
2017-04-12,75676690
2017-04-13,73605930
2017-04-14,73605930
2017-04-15,71838987
2017-04-16,69248835
2017-04-17,69248835
2017-04-18,66364876
2017-04-19,68883979
2017-04-20,68883979
2017-04-21,68341894
2017-04-22,68341894
2017-04-23,68182904
2017-04-24,68182904
2017-04-25,68990093
2017-04-26,68990093
2017-04-27,68990093
2017-04-28,67749221
2017-04-29,67749221
2017-04-30,68489877
2017-05-01,68489877
2017-05-02,68489877
2017-05-03,68251667
2017-05-04,68251667
2017-05-05,69255299
2017-05-06,69255299
2017-05-07,69255299
2017-05-08,68718310
2017-05-09,68103475
2017-05-10,68103475
2017-05-11,68103475
2017-05-12,66764155
2017-05-13,66764155
2017-05-14,64820584
2017-05-15,64820584
2017-05-16,63717945
2017-05-17,63717945
2017-05-18,63633398
2017-05-19,63633398
2017-05-20,63833327
2017-05-21,63833327
2017-05-22,64772128
2017-05-23,64772128
2017-05-24,64772128
2017-05-25,63928569
2017-05-26,63928569
2017-05-27,62313281
2017-05-28,62313281
2017-05-29,63488288
2017-05-30,63488288
2017-05-31,64919699
2017-06-01,64919699
2017-06-02,64762165
2017-06-03,64762165
2017-06-04,62812512
2017-06-05,62812512
2017-06-06,62360396
2017-06-07,62360396
2017-06-08,62651159
2017-06-09,62651159
2017-06-10,62848656
2017-06-11,62848656
2017-06-12,62848656
2017-06-13,61839949
2017-06-14,61839949
2017-06-15,61839949
2017-06-16,61571132
2017-06-17,61571132
2017-06-18,62696221
2017-06-19,62696221
2017-06-20,62077312
2017-06-21,62077312
2017-06-22,62077312
2017-06-23,61938221
2017-06-24,61938221
2017-06-25,62304011
2017-06-26,62304011
2017-06-27,61627081
2017-06-28,61627081
2017-06-29,61016773
2017-06-30,61016773
2017-07-01,61987784
2017-07-02,61987784
2017-07-03,64298064
2017-07-04,64298064
2017-07-05,64298064
2017-07-06,64265959
2017-07-07,64265959
2017-07-08,64265959
2017-07-09,63418610
2017-07-13,61692422
2017-07-14,61692422
2017-07-15,60757618
2017-07-16,60757618
2017-07-17,59442530
2017-07-18,59442530
2017-07-19,59583803
2017-07-20,59583803
2017-07-21,60577653
2017-07-22,61607891
2017-07-23,61607891
2017-07-24,62275810
2017-07-25,62275810
2017-07-26,61745942
2017-07-27,61745942
2017-07-28,60967475
2017-07-29,60967475
2017-07-30,60256224
2017-07-31,60256224
2017-08-01,60007419
2017-08-02,60007419
2017-08-03,59608537
2017-08-04,59608537
2017-08-05,58745300
2017-08-06,58745300
2017-08-07,59315964
2017-08-08,59315964
2017-08-09,61652677
2017-08-10,61564756
2017-08-11,61564756
2017-08-12,60440729
2017-08-13,60440729
2017-08-14,60025239
2017-08-15,60025239
2017-08-16,59699390
2017-08-17,59331105
2017-08-18,59331105
2017-08-19,58923435
2017-08-20,58654358
2017-08-21,58654358
2017-08-22,57768657
2017-08-23,57768657
2017-08-24,57120516
2017-08-25,57120516
2017-08-26,56694084
2017-08-27,56694084
2017-08-28,56737550
2017-08-29,56737550
2017-08-30,56483559
2017-08-31,56483559
2017-09-01,56483559
2017-09-02,56018214
2017-09-03,56018214
2017-09-04,55853727
2017-09-05,55853727
2017-09-06,55094662
2017-09-07,55094662
2017-09-08,53668478
2017-09-09,53668478
2017-09-10,53627309
2017-09-11,53627309
2017-09-12,54447907
2017-09-13,54447907
2017-09-14,53657420
2017-09-15,53657420
2017-09-16,53943206
2017-09-17,53946866
2017-09-18,53946866
2017-09-19,55064260
2017-09-20,55064260
2017-09-21,56343509
2017-09-22,56742626
2017-09-23,56742626
2017-09-24,56983060
2017-09-25,56983060
2017-09-26,56808233
2017-09-27,56808233
2017-09-28,58548087
2017-09-29,58548087
2017-09-30,58727412
2017-10-01,58727412
2017-10-02,57779115
2017-10-03,57779115
2017-10-04,56781951
2017-10-05,56781951
2017-10-06,56357359
2017-10-07,57386044
2017-10-08,57386044
2017-10-09,57751516
2017-10-10,58553578
2017-10-11,58553578
2017-10-12,58409724
2017-10-13,58409724
2017-10-14,57779879
2017-10-15,57779879
2017-10-16,57290204
2017-10-17,57290204
2017-10-18,57344320
2017-10-19,57344320
2017-10-20,58252237
2017-10-21,58252237
2017-10-22,59143165
2017-10-23,61246613
2017-10-24,61246613
2017-10-25,61783518
2017-10-26,61783518
2017-10-27,60807158
2017-10-28,60807158
2017-10-29,60261404
2017-10-30,60261404
2017-10-31,59245107
2017-11-01,59245107
2017-11-02,59245107
2017-11-03,59043937
2017-11-04,59130555
2017-11-05,59130555
2017-11-06,60066428
2017-11-07,60066428
2017-11-08,59790176
2017-11-09,59790176
2017-11-10,59503209
2017-11-11,59503209
2017-11-12,59320677
2017-11-13,59320677
2017-11-14,59320677
2017-11-15,59180404
2017-11-16,60623982
2017-11-17,61965655
2017-11-18,61965655
2017-11-19,62059861
2017-11-20,62059861
2017-11-21,61749963
2017-11-22,61749963
2017-11-23,62099367
2017-11-24,62099367
2017-11-25,63885599
2017-11-26,63885599
2017-11-27,64975775
2017-11-28,67779794
2017-11-29,67779794
2017-11-30,68513937
2017-12-01,68232369
2017-12-02,68232369
2017-12-03,71369110
2017-12-04,71369110
2017-12-05,71834854
2017-12-06,71834854
2017-12-07,72082207
2017-12-08,72082207
2017-12-09,71733954
2017-12-10,71733954
2017-12-11,70815818
2017-12-12,70815818
2017-12-13,72654592
2017-12-14,72654592
2017-12-15,73835895
2017-12-16,73835895
2017-12-17,74207266
2017-12-18,76081184
2017-12-19,76081184
2017-12-20,79442526
2017-12-21,82449630
2017-12-22,82449630
2017-12-23,86179161
2017-12-24,86179161
2017-12-25,88472465
2017-12-26,88472465
2017-12-27,86285349
2017-12-28,86285349
2017-12-29,85721291
2017-12-30,83805276
2017-12-31,83805276
2018-01-01,80083584
2018-01-02,80083584
2018-01-03,76079404
2018-01-04,76079404
2018-01-05,72612404
2018-01-06,72612404
2018-01-07,70142215
2018-01-08,67038975
2018-01-09,67038975
2018-01-10,63801351
2018-01-11,63875876
2018-01-12,66027978
2018-01-13,68482976
2018-01-14,69977500
2018-01-15,70838076
2018-01-16,69596790
2018-01-17,70655254
2018-01-18,70655254
2018-01-19,70787659
2018-01-20,71674567
2018-01-21,71674567
2018-01-22,71473679
2018-01-23,73291231
2018-01-24,73787492
2018-01-25,75740010
2018-01-26,78656974
2018-01-27,77786598
2018-01-28,77519392
2018-01-29,79126664
2018-01-30,81642357
2018-01-31,81642357
2018-02-01,84279719
2018-02-02,84279719
2018-02-03,88321953
2018-02-04,88321953
2018-02-05,89836777
2018-02-06,89836777
2018-02-07,86520793
2018-02-08,86520793
2018-02-09,85956410
2018-02-10,85956410
2018-02-11,84978582
2018-02-12,84978582
2018-02-13,85190491
2018-02-14,85190491
2018-02-15,83579235
2018-02-16,83579235
2018-02-17,82646005
2018-02-18,82646005
2018-02-19,81205772
2018-02-20,81205772
2018-02-21,81294465
2018-02-22,81294465
2018-02-23,80975766
2018-02-24,80975766
2018-02-25,81148798
2018-02-26,83152748
2018-02-27,84201910
2018-02-28,84201910
2018-03-01,83968916
2018-03-02,83408626
2018-03-03,83204913
2018-03-04,83204913
2018-03-05,82440988
2018-03-06,82440988
2018-03-07,82743770
2018-03-08,82743770
2018-03-09,82326315
2018-03-10,82326315
2018-03-11,82432219
2018-03-12,82432219
2018-03-13,82759008
2018-03-14,82759008
2018-03-15,82498413
2018-03-16,82498413
2018-03-17,82250749
2018-03-18,82250749
2018-03-19,81687447
2018-03-20,81687447
2018-03-21,81153114
2018-03-22,81153114
2018-03-23,80560372
2018-03-24,80560372
2018-03-25,80566546
2018-03-26,80566546
2018-03-27,79864323
2018-03-28,79864323
2018-03-29,80479883
2018-03-30,80479883
2018-03-31,79103650
2018-04-01,79103650
2018-04-02,78543262
2018-04-03,78543262
2018-04-04,80048391
2018-04-05,80048391
2018-04-06,83342354
2018-04-07,83342354
2018-04-08,85373195
2018-04-09,86158311
2018-04-10,86158311
2018-04-11,85733940
2018-04-12,86932974
2018-04-13,86932974
2018-04-14,87147472
2018-04-15,87966149
2018-04-16,87966149
2018-04-17,89003773
2018-04-18,89003773
2018-04-19,88806461
2018-04-20,89604894
2018-04-21,89604894
2018-04-22,89817441
2018-04-23,89817441
2018-04-24,88769768
2018-04-25,89822762
2018-04-26,89822762
2018-04-27,89981998
2018-04-28,89981998
2018-04-29,88821206
2018-04-30,88821206
2018-05-01,88434739
2018-05-02,88434739
2018-05-03,88326387
2018-05-04,88326387
2018-05-05,87889292
2018-05-06,87889292
2018-05-07,87465066
2018-05-08,87465066
2018-05-09,86287412
2018-05-10,83095277
2018-05-11,83095277
2018-05-12,80128382
2018-05-13,80128382
2018-05-14,80520273
2018-05-15,80520273
2018-05-16,80860379
2018-05-17,80860379
2018-05-18,80980380
2018-05-19,80980380
2018-05-20,80966786
2018-05-21,81486109
2018-05-22,81486109
2018-05-23,82251694
2018-05-24,82251694
2018-05-25,82575406
2018-05-26,83526849
2018-05-27,83526849
2018-05-28,85020911
2018-05-29,85020911
2018-05-30,84473258
2018-05-31,84473258
2018-06-01,84938063
2018-06-02,85966528
2018-06-03,85966528
2018-06-04,85532967
2018-06-05,84182619
2018-06-06,83417586
2018-06-07,83417586
2018-06-08,81609972
2018-06-09,81609972
2018-06-10,81034254
2018-06-11,81034254
2018-06-12,78152539
2018-06-13,77516415
2018-06-14,77516415
2018-06-15,77394954
2018-06-16,77394954
2018-06-17,77406953
2018-06-18,77406953
2018-06-19,77139896
2018-06-20,77139896
2018-06-21,77607031
2018-06-22,79393831
2018-06-23,79393831
2018-06-24,78126905
2018-06-25,78126905
2018-06-26,78019476
2018-06-27,78019476
2018-06-28,77484116
2018-06-29,75800804
2018-06-30,75800804
2018-07-01,74508795
2018-07-02,74508795
2018-07-03,72999307
2018-07-04,72999307
2018-07-05,70956121
2018-07-06,67771197
2018-07-07,67771197
2018-07-08,67325108
2018-07-09,67325108
2018-07-10,67374107
2018-07-11,69758946
2018-07-12,69758946
2018-07-13,68074083
2018-07-14,67533974
2018-07-15,67533974
2018-07-16,67078638
2018-07-17,67078638
2018-07-18,66422578
2018-07-19,66422578
2018-07-20,66006301
2018-07-21,65934768
2018-07-22,65934768
2018-07-23,66132226
2018-07-24,66132226
2018-07-25,65927014
2018-07-26,65927014
2018-07-27,66127570
2018-07-28,66127570
2018-07-29,63639705
2018-07-30,63639705
2018-07-31,60943024
2018-08-01,60943024
2018-08-02,60616124
2018-08-03,60616124
2018-08-04,60516684
2018-08-05,60516684
2018-08-06,60511532
2018-08-07,60511532
2018-08-08,60423703
2018-08-09,60423703
2018-08-10,61130411
2018-08-11,61130411
2018-08-12,62262430
2018-08-14,61918224
2018-08-16,61565201
2018-08-17,61565201
2018-08-18,61066500
2018-08-19,61066500
2018-08-20,60375593
2018-08-21,60375593
2018-08-22,59615877
2018-08-23,59615877
2018-08-24,59800080
2018-08-25,59800080
2018-08-26,59291145
2018-08-27,59291145
2018-08-28,60310632
2018-08-29,60310632
2018-08-30,60693548
2018-08-31,61352039
2018-09-01,61352039
2018-09-02,61265720
2018-09-03,61265720
2018-09-04,61202734
2018-09-05,61202734
2018-09-06,62289002
2018-09-07,62289002
2018-09-08,64594546
2018-09-09,64594546
2018-09-10,63277813
2018-09-11,63277813
2018-09-12,64621757
2018-09-13,64621757
2018-09-14,63617753
2018-09-15,63617753
2018-09-16,63617753
2018-09-17,63198405
2018-09-18,63198405
2018-09-19,62777114
2018-09-20,62777114
2018-09-21,62601600
2018-09-22,62797389
2018-09-23,62797389
2018-09-24,63494948
2018-09-25,63494948
2018-09-26,64665142
2018-09-27,64665142
2018-09-28,64942273
2018-09-29,64942273
2018-09-30,65347902
2018-10-01,65347902
2018-10-02,65347902
2018-10-03,65076958
2018-10-04,65076958
2018-10-05,65076958
2018-10-06,65177663
2018-10-07,65177663
2018-10-08,65116247
2018-10-09,65116247
2018-10-10,64989836
2018-10-11,64989836
2018-10-12,64989836
2018-10-13,64587543
2018-10-14,64587543
2018-10-15,64779588
2018-10-16,64779588
2018-10-17,65442040
2018-10-18,65442040
2018-10-19,66070498
2018-10-20,66070498
2018-10-21,64982168
2018-10-22,64982168
2018-10-23,64673883
2018-10-24,64673883
2018-10-25,64429262
2018-10-26,64429262
2018-10-27,64188116
2018-10-28,64188116
2018-10-29,63887793
2018-10-30,63887793
2018-10-31,63861648
2018-11-01,63861648
2018-11-03,64057903
