date_obj,Candle price
2019-08-25,241
2019-08-25,241
2019-08-26,228
2019-08-26,228
2019-08-27,216
2019-08-27,216
2019-08-28,212
2019-08-29,202
2019-08-30,196
2019-08-31,187
2019-09-01,187
2019-09-02,197
2019-09-03,199
2019-09-04,202
2019-09-05,211
2019-09-06,216
2019-09-07,221
2019-09-08,224
2019-09-09,230
2019-09-10,236
2019-09-11,238
2019-09-12,242
2019-09-13,251
2019-09-14,245
2019-09-15,241
2019-09-16,230
2019-09-17,218
2019-09-18,207
2019-09-19,198
2019-09-20,196
2019-09-21,193
2019-09-22,195
2019-09-23,197
2019-09-24,205
2019-09-25,207
2019-09-26,207
2019-09-27,217
2019-09-28,221
2019-09-29,224
2019-09-30,232
2019-10-01,223
2019-10-02,226
2019-10-03,222
2019-10-04,231
2019-10-05,243
2019-10-06,249
2019-10-07,252
2019-10-08,243
2019-10-09,235
2019-10-10,223
2019-10-11,215
2019-10-12,212
2019-10-13,210
2019-10-14,205
2019-10-15,207
2019-10-16,204
2019-10-17,201
2019-10-18,199
2019-10-19,198
2019-10-20,204
2019-10-21,207
2019-10-22,208
2019-10-23,209
2019-10-24,211
2019-10-25,212
2019-10-26,219
2019-10-27,222
2019-10-28,230
2019-10-29,239
2019-10-30,240
2019-10-31,235
2019-11-01,242
2019-11-02,250
2019-11-03,248
2019-11-04,258
2019-11-05,270
2019-11-06,274
2019-11-07,277
2019-11-08,283
2019-11-09,284
2019-11-10,282
2019-11-11,282
2019-11-12,279
2019-11-13,277
2019-11-14,263
2019-11-15,250
2019-11-16,238
2019-11-17,236
2019-11-18,234
2019-11-19,223
2019-11-20,217
2019-11-21,225
2019-11-22,231
2019-11-23,231
2019-11-24,240
2019-11-25,248
2019-11-26,252
2019-11-27,256
2019-11-28,267
2019-11-29,275
2019-11-30,278
2019-12-01,283
2019-12-02,292
2019-12-03,285
2019-12-04,285
2019-12-05,281
2019-12-06,281
2019-12-07,281
2019-12-08,292
2019-12-09,288
2019-12-10,297
2019-12-11,306
2019-12-12,303
2019-12-13,295
2019-12-14,297
2019-12-15,305
2019-12-16,303
2019-12-17,296
2019-12-18,281
2019-12-19,267
2019-12-20,270
2019-12-21,281
2019-12-22,292
2019-12-23,306
2019-12-24,311
2019-12-25,301
2019-12-26,295
2019-12-27,294
2019-12-28,289
2019-12-29,281
2019-12-30,278
2019-12-31,289
2020-01-01,287
2020-01-02,285
2020-01-03,279
2020-01-04,279
2020-01-05,284
2020-01-06,283
2020-01-07,287
2020-01-08,273
2020-01-09,269
2020-01-10,271
2020-01-11,268
2020-01-12,277
2020-01-13,291
2020-01-14,303
2020-01-15,307
2020-01-16,303
2020-01-17,303
2020-01-18,294
2020-01-19,303
2020-01-20,301
2020-01-21,287
2020-01-22,277
2020-01-23,272
2020-01-24,260
2020-01-25,247
2020-01-26,240
2020-01-27,248
2020-01-28,254
2020-01-29,252
2020-01-30,251
2020-01-31,252
2020-02-01,251
2020-02-02,248
2020-02-03,252
2020-02-04,239
2020-02-05,232
2020-02-06,229
2020-02-07,234
2020-02-08,242
2020-02-09,251
2020-02-10,258
2020-02-11,260
2020-02-12,263
2020-02-13,267
2020-02-14,271
2020-02-15,260
2020-02-16,259
2020-02-17,256
2020-02-18,254
2020-02-19,248
2020-02-20,235
2020-02-21,226
2020-02-22,219
2020-02-23,221
2020-02-24,220
2020-02-25,217
2020-02-26,221
2020-02-27,224
2020-02-28,216
2020-02-29,224
2020-03-01,224
2020-03-02,222
2020-03-03,223
2020-03-04,224
2020-03-05,223
2020-03-06,225
2020-03-07,228
2020-03-08,233
2020-03-09,239
2020-03-10,243
2020-03-11,250
2020-03-12,248
2020-03-13,249
2020-03-14,250
2020-03-15,241
2020-03-16,233
2020-03-17,227
2020-03-18,220
2020-03-19,209
2020-03-20,198
2020-03-21,188
2020-03-22,185
2020-03-23,182
2020-03-24,187
2020-03-25,186
2020-03-26,187
2020-03-27,191
2020-03-28,187
2020-03-29,183
2020-03-30,174
2020-03-31,165
2020-04-01,163
2020-04-02,170
2020-04-03,179
2020-04-04,183
2020-04-05,190
2020-04-06,194
2020-04-07,202
2020-04-08,209
2020-04-09,216
2020-04-10,213
2020-04-11,206
2020-04-12,208
2020-04-13,214
2020-04-14,204
2020-04-15,197
2020-04-16,199
2020-04-17,205
2020-04-18,212
2020-04-19,214
2020-04-20,217
2020-04-21,212
2020-04-22,215
2020-04-23,219
2020-04-24,217
2020-04-25,207
2020-04-26,204
2020-04-27,197
2020-04-28,187
2020-04-29,177
2020-04-30,168
2020-05-01,167
2020-05-02,171
2020-05-03,172
2020-05-04,174
2020-05-05,178
2020-05-06,183
2020-05-07,190
2020-05-08,196
2020-05-09,205
2020-05-10,214
2020-05-11,219
2020-05-12,222
2020-05-13,230
