date_obj,Dragon%20bitter%20(flatpack) price
2018-01-14,120
2018-01-15,120
2018-01-16,120
2018-01-17,120
2018-01-18,120
2018-01-19,120
2018-01-20,120
2018-01-21,120
2018-01-22,120
2018-01-23,120
2018-01-25,120
2018-01-26,120
2018-01-27,120
2018-01-28,120
2018-01-29,120
2018-01-30,120
2018-01-31,120
2018-02-01,120
2018-02-02,120
2018-02-03,120
2018-02-04,120
2018-02-05,120
2018-02-06,120
2018-02-07,120
2018-02-08,120
2018-02-09,120
2018-02-10,120
2018-02-11,120
2018-02-12,120
2018-02-13,120
2018-02-14,120
2018-02-15,120
2018-02-16,120
2018-02-17,120
2018-02-18,120
2018-02-19,126
2018-02-20,126
2018-02-21,126
2018-02-22,126
2018-02-23,126
2018-02-24,126
2018-02-25,126
2018-02-26,126
2018-02-27,126
2018-02-28,126
2018-03-01,126
2018-03-02,126
2018-03-03,126
2018-03-04,126
2018-03-05,126
2018-03-06,126
2018-03-07,126
2018-03-08,126
2018-03-09,126
2018-03-10,126
2018-03-11,126
2018-03-12,126
2018-03-13,126
2018-03-14,126
2018-03-15,126
2018-03-16,126
2018-03-17,126
2018-03-18,126
2018-03-19,126
2018-03-20,126
2018-03-21,126
2018-03-23,126
2018-03-24,126
2018-03-25,126
2018-03-26,126
2018-03-27,126
2018-03-28,126
2018-03-29,126
2018-03-30,126
2018-03-31,126
2018-04-01,126
2018-04-02,126
2018-04-03,126
2018-04-04,126
2018-04-05,126
2018-04-06,126
2018-04-07,126
2018-04-08,126
2018-04-09,126
2018-04-10,126
2018-04-11,126
2018-04-12,126
2018-04-13,126
2018-04-14,126
2018-04-15,126
2018-04-16,126
2018-04-17,126
2018-04-18,126
2018-04-19,126
2018-04-20,126
2018-04-21,126
2018-04-22,126
2018-04-23,126
2018-04-24,126
2018-04-25,126
2018-04-26,126
2018-04-27,126
2018-04-28,126
2018-04-29,126
2018-04-30,126
2018-05-01,126
2018-05-03,126
2018-05-04,126
2018-05-05,126
2018-05-07,126
2018-05-08,126
2018-05-09,126
2018-05-10,126
2018-05-11,126
2018-05-12,126
2018-05-13,126
2018-05-14,126
2018-05-15,126
2018-05-16,126
2018-05-17,126
2018-05-18,126
2018-05-19,126
2018-05-20,126
2018-05-21,126
2018-05-22,126
2018-05-23,126
2018-05-24,126
2018-05-25,126
2018-05-26,126
2018-05-27,126
2018-05-28,126
2018-05-29,126
2018-05-30,126
2018-05-31,126
2018-06-01,126
2018-06-02,126
2018-06-03,126
2018-06-04,126
2018-06-05,126
2018-06-06,126
2018-06-07,126
2018-06-08,133
2018-06-09,133
2018-06-10,133
2018-06-11,133
2018-06-12,133
2018-06-13,133
2018-06-14,133
2018-06-15,133
2018-06-16,133
2018-06-17,133
2018-06-18,133
2018-06-19,133
2018-06-20,133
2018-06-21,133
2018-06-22,133
2018-06-23,133
2018-06-24,133
2018-06-25,133
2018-06-26,133
2018-06-27,133
2018-06-28,133
2018-06-29,133
2018-06-30,133
2018-07-01,133
2018-07-02,133
2018-07-03,133
2018-07-04,133
2018-07-05,133
2018-07-06,133
2018-07-07,133
2018-07-08,133
2018-07-09,133
2018-07-10,133
2018-07-11,133
2018-07-12,133
2018-07-13,133
2018-07-14,133
2018-07-15,133
2018-07-16,133
2018-07-17,133
2018-07-18,133
2018-07-19,133
2018-07-20,133
2018-07-21,133
2018-07-22,133
2018-07-23,133
2018-07-24,133
2018-07-25,133
2018-07-26,133
2018-07-27,133
2018-07-28,133
2018-07-29,133
2018-07-30,133
2018-07-31,133
2018-08-01,133
2018-08-02,133
2018-08-03,133
2018-08-04,133
2018-08-05,133
2018-08-06,133
2018-08-07,133
2018-08-08,133
2018-08-09,133
2018-08-10,133
2018-08-11,133
2018-08-12,133
2018-08-14,133
2018-08-16,133
2018-08-17,133
2018-08-18,133
2018-08-19,133
2018-08-20,133
2018-08-21,133
2018-08-22,133
2018-08-23,133
2018-08-24,133
2018-08-25,133
2018-08-26,133
2018-08-27,133
2018-08-28,133
2018-08-29,133
2018-08-30,133
2018-08-31,133
2018-09-01,133
2018-09-02,133
2018-09-03,133
2018-09-04,133
2018-09-05,133
2018-09-06,133
2018-09-07,133
2018-09-08,133
2018-09-09,133
2018-09-10,133
2018-09-11,133
2018-09-12,133
2018-09-13,133
2018-09-14,133
2018-09-15,133
2018-09-16,133
2018-09-17,133
2018-09-18,133
2018-09-19,133
2018-09-20,133
2018-09-21,133
2018-09-22,133
2018-09-23,133
2018-09-24,133
2018-09-25,133
2018-09-26,133
2018-09-27,133
2018-09-28,133
2018-09-29,133
2018-09-30,133
2018-10-02,133
2018-10-03,133
2018-10-04,133
2018-10-05,133
2018-10-06,133
2018-10-07,133
2018-10-08,140
2018-10-09,140
2018-10-10,140
2018-10-11,140
2018-10-12,140
2018-10-13,140
2018-10-14,140
2018-10-15,140
2018-10-16,140
2018-10-17,140
2018-10-18,140
2018-10-19,140
2018-10-20,140
2018-10-21,140
2018-10-22,140
2018-10-23,140
2018-10-24,140
2018-10-25,140
2018-10-26,140
2018-10-27,140
2018-10-28,140
2018-10-29,140
2018-10-30,140
2018-10-31,140
2018-11-01,140
2018-11-03,140
2018-11-04,140
2018-11-05,140
2018-11-06,140
2018-11-07,140
2018-11-08,140
2018-11-09,140
2018-11-10,140
2018-11-11,140
2018-11-12,140
2018-11-13,140
2018-11-14,140
2018-11-15,140
2018-11-16,140
2018-11-17,140
2018-11-18,140
2018-11-19,140
2018-11-20,140
2018-11-21,140
2018-11-22,140
2018-11-23,140
2018-11-24,140
2018-11-25,140
2018-11-26,140
2018-11-27,140
2018-11-28,140
2018-11-29,140
2018-12-01,140
2018-12-02,140
2018-12-03,140
2018-12-04,140
2018-12-05,140
2018-12-07,140
2018-12-09,140
2018-12-10,140
2018-12-11,140
2018-12-12,140
2018-12-13,140
2018-12-14,140
2018-12-15,140
2018-12-16,147
2018-12-17,147
2018-12-18,147
2018-12-19,147
2018-12-20,147
2018-12-21,147
2018-12-22,147
2018-12-23,147
2018-12-24,147
2018-12-25,147
2018-12-26,147
2018-12-27,147
2018-12-28,147
2018-12-29,147
2018-12-30,147
2018-12-31,147
2019-01-01,147
2019-01-02,147
2019-01-03,147
2019-01-04,147
2019-01-05,147
2019-01-06,147
2019-01-08,147
2019-01-10,147
2019-01-11,147
2019-01-12,147
2019-01-13,147
2019-01-14,147
2019-01-15,147
2019-01-16,147
2019-01-17,147
2019-01-18,147
2019-01-19,147
2019-01-20,147
2019-01-21,147
2019-01-22,147
2019-01-23,147
2019-01-24,147
2019-01-25,147
2019-01-26,147
2019-01-27,147
2019-01-28,147
2019-01-29,147
2019-01-30,147
2019-01-31,147
2019-02-01,147
2019-02-02,147
2019-02-03,147
2019-02-04,147
2019-02-05,147
2019-02-06,154
2019-02-07,154
2019-02-08,154
2019-02-09,154
2019-02-10,154
2019-02-11,154
2019-02-12,154
2019-02-13,154
2019-02-14,154
2019-02-15,154
2019-02-16,154
2019-02-17,154
2019-02-18,154
2019-02-19,154
2019-02-20,154
2019-02-21,154
2019-02-22,154
2019-02-23,154
2019-02-24,154
2019-02-25,154
2019-02-26,154
2019-02-27,154
2019-02-28,154
2019-03-01,154
2019-03-02,154
2019-03-03,154
2019-03-04,154
2019-03-05,154
2019-03-06,154
2019-03-07,154
2019-03-08,154
2019-03-09,154
2019-03-10,154
2019-03-11,154
2019-03-12,154
2019-03-13,154
2019-03-14,154
2019-03-15,154
2019-03-16,154
2019-03-17,154
2019-03-18,154
2019-03-19,154
2019-03-20,154
2019-03-21,154
2019-03-22,154
2019-03-23,154
2019-03-24,154
2019-03-25,154
2019-03-26,154
2019-03-27,154
2019-03-28,154
2019-03-29,154
2019-03-30,154
2019-03-31,154
2019-04-01,154
2019-04-02,154
2019-04-03,154
2019-04-04,154
2019-04-05,154
2019-04-06,154
2019-04-07,154
2019-04-08,154
2019-04-09,154
2019-04-10,154
2019-04-11,154
2019-04-12,154
2019-04-13,154
2019-04-14,154
2019-04-15,154
2019-04-16,154
2019-04-17,154
2019-04-18,154
2019-04-19,154
2019-04-20,154
2019-04-21,154
2019-04-22,154
2019-04-23,154
2019-04-24,154
2019-04-25,154
2019-04-26,154
2019-04-27,154
2019-04-28,154
2019-04-29,154
2019-04-30,154
2019-05-01,154
2019-05-02,154
2019-05-03,161
2019-05-04,161
2019-05-05,161
2019-05-06,161
2019-05-07,161
2019-05-08,161
2019-05-09,161
2019-05-10,161
2019-05-11,161
2019-05-12,161
2019-05-13,161
2019-05-14,161
2019-05-15,161
2019-05-16,161
2019-05-17,161
2019-05-18,161
2019-05-19,161
2019-05-20,161
2019-05-21,161
2019-05-22,161
2019-05-23,161
2019-05-24,161
2019-05-25,161
2019-05-26,161
2019-05-27,161
2019-05-28,161
2019-05-29,161
2019-05-30,161
2019-05-31,161
2019-06-01,161
2019-06-02,161
2019-06-03,161
2019-06-04,161
2019-06-05,161
2019-06-06,161
2019-06-07,161
2019-06-08,161
2019-06-09,161
2019-06-10,161
2019-06-11,161
2019-06-12,161
2019-06-13,161
2019-06-14,161
2019-06-15,161
2019-06-16,161
2019-06-17,161
2019-06-18,161
2019-06-19,161
2019-06-20,161
2019-06-21,161
2019-06-22,161
2019-06-23,161
2019-06-24,161
2019-06-25,161
2019-06-26,161
2019-06-27,161
2019-06-28,161
2019-06-29,161
2019-06-30,161
2019-07-01,161
2019-07-02,161
2019-07-03,161
2019-07-04,161
2019-07-05,161
2019-07-06,161
2019-07-07,161
2019-07-08,161
2019-07-09,161
2019-07-10,161
2019-07-11,161
2019-07-12,161
2019-07-13,161
2019-07-14,161
2019-07-15,161
2019-07-16,161
2019-07-17,161
2019-07-18,161
2019-07-19,161
2019-07-20,161
2019-07-21,170
2019-07-22,170
2019-07-23,170
2019-07-24,170
2019-07-25,170
2019-07-26,170
2019-07-27,170
2019-07-28,170
2019-07-29,170
2019-07-30,170
2019-07-31,170
2019-08-01,170
2019-08-02,170
2019-08-03,170
2019-08-04,170
2019-08-05,170
2019-08-06,170
2019-08-07,170
2019-08-08,170
2019-08-09,170
2019-08-10,170
2019-08-11,170
2019-08-12,170
2019-08-13,170
2019-08-14,170
2019-08-15,170
2019-08-16,170
2019-08-17,170
2019-08-18,170
2019-08-19,170
2019-08-20,170
2019-08-21,170
2019-08-22,170
2019-08-23,170
2019-08-24,170
2019-08-24,170
2019-08-25,170
2019-08-25,170
2019-08-26,170
2019-08-27,170
2019-08-27,170
2019-08-28,170
2019-08-29,170
2019-08-30,170
2019-08-31,170
2019-09-01,170
2019-09-02,170
2019-09-03,170
2019-09-04,170
2019-09-05,170
2019-09-06,170
2019-09-07,170
2019-09-08,170
2019-09-09,170
2019-09-10,170
2019-09-11,170
2019-09-12,170
2019-09-13,170
2019-09-14,170
2019-09-15,170
2019-09-16,170
2019-09-17,170
2019-09-18,170
2019-09-19,170
2019-09-20,170
2019-09-21,170
2019-09-22,170
2019-09-23,170
2019-09-24,170
2019-09-25,170
2019-09-26,170
2019-09-27,170
2019-09-28,170
2019-09-29,170
2019-09-30,170
2019-10-01,170
2019-10-02,170
2019-10-03,170
2019-10-04,170
2019-10-05,170
2019-10-06,178
2019-10-07,178
2019-10-08,178
2019-10-09,178
2019-10-10,178
2019-10-11,178
2019-10-12,178
2019-10-13,178
2019-10-14,178
2019-10-15,178
2019-10-16,178
2019-10-17,178
2019-10-18,178
2019-10-19,178
2019-10-20,178
2019-10-21,178
2019-10-22,178
2019-10-23,178
2019-10-24,178
2019-10-25,178
2019-10-26,178
2019-10-27,178
2019-10-28,178
2019-10-29,178
2019-10-30,178
2019-10-31,178
2019-11-01,178
2019-11-02,178
2019-11-03,178
2019-11-04,178
2019-11-05,178
2019-11-06,178
2019-11-07,178
2019-11-08,178
2019-11-09,178
2019-11-10,178
2019-11-11,178
2019-11-12,178
2019-11-13,178
2019-11-14,178
2019-11-15,178
2019-11-16,178
2019-11-17,178
2019-11-18,178
2019-11-19,178
2019-11-20,178
2019-11-21,178
2019-11-22,178
2019-11-23,178
2019-11-24,178
2019-11-25,178
2019-11-26,178
2019-11-27,178
2019-11-28,178
2019-11-29,178
2019-11-30,178
2019-12-01,178
2019-12-02,178
2019-12-03,178
2019-12-04,178
2019-12-05,178
2019-12-06,178
2019-12-07,178
2019-12-08,178
2019-12-09,178
2019-12-10,178
2019-12-11,178
2019-12-12,178
2019-12-13,178
2019-12-14,178
2019-12-15,178
2019-12-16,178
2019-12-17,178
2019-12-18,178
2019-12-19,178
2019-12-20,178
2019-12-21,178
2019-12-22,178
2019-12-23,178
2019-12-24,178
2019-12-25,178
2019-12-26,178
2019-12-27,178
2019-12-28,178
2019-12-29,178
2019-12-30,178
2019-12-31,178
2020-01-01,178
2020-01-02,178
2020-01-03,178
2020-01-04,178
2020-01-05,178
2020-01-06,178
2020-01-07,178
2020-01-08,178
2020-01-09,178
2020-01-10,178
2020-01-11,178
2020-01-12,178
2020-01-13,178
2020-01-14,178
2020-01-15,178
2020-01-16,178
2020-01-17,178
2020-01-18,178
2020-01-19,178
2020-01-20,178
2020-01-21,178
2020-01-22,178
2020-01-23,178
2020-01-24,178
2020-01-25,178
2020-01-26,178
2020-01-27,178
2020-01-28,178
2020-01-29,178
2020-01-30,178
2020-01-31,178
2020-02-01,178
2020-02-02,178
2020-02-03,178
2020-02-04,178
2020-02-05,178
2020-02-06,178
2020-02-07,187
2020-02-08,187
2020-02-09,187
2020-02-10,187
2020-02-11,187
2020-02-12,187
2020-02-13,187
2020-02-14,187
2020-02-15,187
2020-02-16,187
2020-02-17,187
2020-02-18,187
2020-02-19,187
2020-02-20,187
2020-02-21,187
2020-02-22,187
2020-02-23,187
2020-02-24,187
2020-02-25,187
2020-02-26,187
2020-02-27,187
2020-02-28,187
2020-02-29,187
2020-03-01,187
2020-03-02,187
2020-03-03,187
2020-03-04,187
2020-03-05,187
2020-03-06,187
2020-03-07,187
2020-03-08,187
2020-03-09,187
2020-03-10,187
2020-03-11,187
2020-03-12,187
2020-03-13,187
2020-03-14,187
2020-03-15,187
2020-03-16,187
2020-03-17,187
2020-03-18,187
2020-03-19,187
2020-03-20,187
2020-03-21,187
2020-03-22,187
2020-03-23,187
2020-03-24,187
2020-03-25,187
2020-03-26,187
2020-03-27,187
2020-03-28,187
2020-03-29,187
2020-03-30,187
2020-03-31,187
2020-04-01,187
2020-04-02,187
2020-04-03,187
2020-04-04,187
2020-04-05,187
2020-04-06,187
2020-04-07,187
2020-04-08,187
2020-04-09,187
2020-04-10,187
2020-04-11,187
2020-04-12,187
2020-04-13,187
2020-04-14,187
2020-04-15,187
2020-04-16,187
2020-04-17,193
2020-04-18,193
2020-04-19,193
2020-04-20,193
2020-04-21,193
2020-04-22,193
2020-04-23,193
2020-04-24,193
2020-04-25,193
2020-04-26,193
2020-04-27,193
2020-04-28,193
2020-04-29,193
2020-04-30,193
2020-05-01,193
2020-05-02,193
2020-05-03,193
2020-05-04,193
2020-05-05,193
2020-05-06,193
2020-05-07,193
2020-05-08,193
2020-05-09,193
2020-05-10,193
2020-05-11,193
2020-05-12,193
2020-05-13,193
