date_obj,Ankou%20leggings price
2016-10-10,8770760
2016-10-11,8770760
2016-10-12,8770760
2016-10-13,8770760
2016-10-14,8770760
2016-10-15,8770760
2016-10-16,8770760
2016-10-17,8770760
2016-10-18,8770760
2016-10-19,9170615
2016-10-20,9170615
2016-10-21,9170615
2016-10-22,9170615
2016-10-23,9170615
2016-10-24,9170615
2016-10-25,9170615
2016-10-26,9170615
2016-10-27,9170615
2016-10-28,9170615
2016-10-29,9170615
2016-10-30,9170615
2016-10-31,9170615
2016-11-01,9170615
2016-11-02,9170615
2016-11-03,9170615
2016-11-04,9170615
2016-11-05,9170615
2016-11-06,9170615
2016-11-07,9170615
2016-11-08,9170615
2016-11-09,9170615
2016-11-10,9558752
2016-11-11,9558752
2016-11-12,9558752
2016-11-13,9558752
2016-11-14,9558752
2016-11-15,9558752
2016-12-07,10004493
2016-12-08,10004493
2016-12-09,10004493
2016-12-10,10004493
2016-12-11,10004493
2016-12-12,10004493
2016-12-13,10004493
2016-12-14,10004493
2016-12-15,10004493
2016-12-16,10004493
2016-12-17,10004493
2016-12-18,10004493
2016-12-19,10004493
2016-12-20,10004493
2016-12-21,10458690
2016-12-22,10458690
2016-12-23,10458690
2016-12-24,10458690
2016-12-25,10458690
2016-12-26,10458690
2016-12-27,10458690
2016-12-28,10458690
2016-12-29,10458690
2016-12-30,10458690
2016-12-31,10458690
2017-01-01,10458690
2017-01-02,10458690
2017-01-03,10458690
2017-01-04,10458690
2017-01-05,10458690
2017-01-06,10458690
2017-01-07,10458690
2017-01-08,10458690
2017-01-09,10458690
2017-01-10,10458690
2017-01-11,10939017
2017-01-12,10939017
2017-01-13,10939017
2017-01-14,10939017
2017-01-15,10939017
2017-01-16,10939017
2017-01-17,10939017
2017-01-18,10939017
2017-01-19,10939017
2017-01-20,10939017
2017-01-21,10939017
2017-01-22,10939017
2017-01-23,10939017
2017-01-27,10939017
2017-01-28,10939017
2017-01-29,10939017
2017-01-30,10939017
2017-01-31,10787757
2017-02-01,10787757
2017-02-02,10787757
2017-02-03,10787757
2017-02-04,10787757
2017-02-05,10787757
2017-02-06,10787757
2017-02-07,10787757
2017-02-08,10787757
2017-02-09,10787757
2017-02-10,10787757
2017-02-11,10787757
2017-02-12,10787757
2017-02-13,10787757
2017-02-14,10787757
2017-02-15,10787757
2017-02-16,10674448
2017-02-17,10674448
2017-02-18,10674448
2017-02-19,10674448
2017-02-20,10674448
2017-02-21,10674448
2017-02-22,10674448
2017-02-23,10674448
2017-02-24,10674448
2017-02-25,10674448
2017-02-26,10674448
2017-02-27,10674448
2017-02-28,10674448
2017-03-01,10674448
2017-03-02,10674448
2017-03-03,10674448
2017-03-04,10674448
2017-03-05,10674448
2017-03-06,10674448
2017-03-07,10674448
2017-03-08,10674448
2017-03-09,10674448
2017-03-10,10674448
2017-03-11,10188818
2017-03-12,10188818
2017-03-13,10188818
2017-03-14,10188818
2017-03-15,10188818
2017-03-16,10188818
2017-03-17,10188818
2017-03-18,10188818
2017-03-19,10188818
2017-03-20,10188818
2017-03-21,10188818
2017-03-22,10188818
2017-03-23,10188818
2017-03-24,10188818
2017-03-25,10188818
2017-03-26,10395817
2017-03-27,10395817
2017-03-28,10395817
2017-03-29,10395817
2017-03-30,10395817
2017-03-31,10395817
2017-04-01,10395817
2017-04-02,10395817
2017-04-03,10395817
2017-04-04,10395817
2017-04-05,10395817
2017-04-12,10212216
2017-04-13,10212216
2017-04-14,10212216
2017-04-15,10212216
2017-04-16,10212216
2017-04-17,10212216
2017-04-18,10212216
2017-04-19,10212216
2017-04-20,10212216
2017-04-21,10212216
2017-04-22,10212216
2017-04-23,10212216
2017-04-24,10212216
2017-04-25,9997919
2017-04-26,9997919
2017-04-27,9997919
2017-04-28,9997919
2017-04-29,9997919
2017-04-30,9997919
2017-05-01,9997919
2017-05-02,9997919
2017-05-03,9997919
2017-05-04,9997919
2017-05-05,10392826
2017-05-06,10392826
2017-05-07,10392826
2017-05-08,10392826
2017-05-09,10392826
2017-05-10,10392826
2017-05-11,10392826
2017-05-12,10392826
2017-05-13,10392826
2017-05-14,10392826
2017-05-15,10392826
2017-05-16,10392826
2017-05-17,10840364
2017-05-18,10840364
2017-05-19,10840364
2017-05-20,10840364
2017-05-21,10840364
2017-05-22,10840364
2017-05-23,10840364
2017-05-24,10840364
2017-05-25,10840364
2017-05-26,10840364
2017-05-27,10840364
2017-05-28,10840364
2017-05-29,10840364
2017-05-30,10840364
2017-05-31,10840364
2017-06-01,11221888
2017-06-02,11221888
2017-06-03,11221888
2017-06-04,11221888
2017-06-05,11221888
2017-06-06,11221888
2017-06-07,11221888
2017-06-08,11221888
2017-06-09,11221888
2017-06-10,11221888
2017-06-11,11221888
2017-06-12,11221888
2017-06-13,11221888
2017-06-14,11221888
2017-06-15,11585259
2017-06-16,11585259
2017-06-17,11585259
2017-06-18,11585259
2017-06-19,11585259
2017-06-20,11585259
2017-06-21,11585259
2017-06-22,11585259
2017-06-23,11585259
2017-06-24,11585259
2017-06-25,11585259
2017-06-26,11585259
2017-06-27,11585259
2017-06-28,11585259
2017-06-29,12138905
2017-06-30,12138905
2017-07-01,12138905
2017-07-02,12138905
2017-07-03,12138905
2017-07-04,12138905
2017-07-05,12138905
2017-07-06,12138905
2017-07-07,12138905
2017-07-08,12138905
2017-07-09,12138905
2017-07-13,12717068
2017-07-14,12717068
2017-07-15,12717068
2017-07-16,12717068
2017-07-17,12717068
2017-07-18,12717068
2017-07-19,12717068
2017-07-20,12717068
2017-07-21,12717068
2017-07-22,12717068
2017-07-23,12717068
2017-07-24,12717068
2017-07-25,12717068
2017-07-26,12717068
2017-07-27,12717068
2017-07-28,12717068
2017-07-29,12717068
2017-07-30,13062696
2017-07-31,13062696
2017-08-01,13062696
2017-08-02,13062696
2017-08-03,13062696
2017-08-04,13062696
2017-08-05,13062696
2017-08-06,13062696
2017-08-07,13062696
2017-08-08,13062696
2017-08-09,13062696
2017-08-10,13062696
2017-08-11,13062696
2017-08-12,13062696
2017-08-13,13062696
2017-08-14,13062696
2017-08-15,13062696
2017-08-16,13200978
2017-08-17,13200978
2017-08-18,13200978
2017-08-19,13200978
2017-08-20,13200978
2017-08-21,13200978
2017-08-22,13200978
2017-08-23,13200978
2017-08-24,13200978
2017-08-25,13200978
2017-08-26,13200978
2017-08-27,13200978
2017-08-28,13200978
2017-08-29,13820136
2017-08-30,13820136
2017-08-31,13820136
2017-09-01,13820136
2017-09-02,13820136
2017-09-03,13820136
2017-09-04,13820136
2017-09-05,13820136
2017-09-06,13820136
2017-09-07,13820136
2017-09-08,13820136
2017-09-09,14470488
2017-09-10,14470488
2017-09-11,14470488
2017-09-12,14470488
2017-09-13,14470488
2017-09-14,14470488
2017-09-15,14470488
2017-09-16,14470488
2017-09-17,14470488
2017-09-18,14470488
2017-09-19,14470488
2017-09-20,14470488
2017-09-22,14470488
2017-09-23,14470488
2017-09-24,14871414
2017-09-25,14871414
2017-09-26,14871414
2017-09-27,14871414
2017-09-28,14871414
2017-09-29,14871414
2017-09-30,14871414
2017-10-01,14871414
2017-10-02,14871414
2017-10-03,14871414
2017-10-04,14871414
2017-10-05,14871414
2017-10-06,14871414
2017-10-07,14871414
2017-10-08,15312783
2017-10-09,15312783
2017-10-10,15312783
2017-10-11,15312783
2017-10-12,15312783
2017-10-13,15312783
2017-10-14,15312783
2017-10-15,15312783
2017-10-16,15312783
2017-10-17,15312783
2017-10-18,15312783
2017-10-19,16035931
2017-10-20,16035931
2017-10-21,16035931
2017-10-22,16035931
2017-10-23,16035931
2017-10-24,16035931
2017-10-25,16035931
2017-10-26,16035931
2017-10-27,16035931
2017-10-28,16035931
2017-10-29,16035931
2017-10-30,16035931
2017-10-31,16035931
2017-11-01,16035931
2017-11-02,16044061
2017-11-03,16044061
2017-11-04,16044061
2017-11-05,16044061
2017-11-06,16044061
2017-11-07,16044061
2017-11-08,16044061
2017-11-09,16044061
2017-11-10,16044061
2017-11-11,16044061
2017-11-12,16044061
2017-11-13,16044061
2017-11-14,16044061
2017-11-15,15248490
2017-11-16,15248490
2017-11-17,15248490
2017-11-18,15248490
2017-11-19,15248490
2017-11-20,15248490
2017-11-21,15248490
2017-11-22,15248490
2017-11-23,15248490
2017-11-24,15248490
2017-11-25,15248490
2017-11-26,15248490
2017-11-27,15248490
2017-11-28,15248490
2017-11-29,15248490
2017-11-30,14489602
2017-12-01,14489602
2017-12-02,14489602
2017-12-03,14489602
2017-12-04,14489602
2017-12-05,14489602
2017-12-06,14489602
2017-12-07,14489602
2017-12-08,14489602
2017-12-09,14489602
2017-12-10,14489602
2017-12-11,14086839
2017-12-12,14086839
2017-12-13,14086839
2017-12-14,14086839
2017-12-15,14086839
2017-12-16,14086839
2017-12-17,14086839
2017-12-18,14086839
2017-12-19,14086839
2017-12-20,14086839
2017-12-21,14086839
2017-12-22,14086839
2017-12-23,14086839
2017-12-24,14642928
2017-12-25,14642928
2017-12-26,14642928
2017-12-27,14642928
2017-12-28,14642928
2017-12-29,14642928
2017-12-30,14642928
2017-12-31,14642928
2018-01-01,14642928
2018-01-02,14642928
2018-01-03,15321651
2018-01-04,15321651
2018-01-05,15321651
2018-01-06,15321651
2018-01-07,15321651
2018-01-08,15321651
2018-01-09,15321651
2018-01-10,15321651
2018-01-11,15321651
2018-01-12,15321651
2018-01-13,15321651
2018-01-14,15321651
2018-01-15,15321651
2018-01-16,15321651
2018-01-17,15321651
2018-01-18,15456151
2018-01-19,15456151
2018-01-20,15456151
2018-01-21,15456151
2018-01-22,15456151
2018-01-23,15456151
2018-01-24,15895956
2018-01-25,15895956
2018-01-26,15895956
2018-01-27,15895956
2018-01-28,15895956
2018-01-29,15310187
2018-01-30,15310187
2018-01-31,15310187
2018-02-01,15310187
2018-02-02,15310187
2018-02-03,15310187
2018-02-04,15038282
2018-02-05,15038282
2018-02-06,15038282
2018-02-07,15038282
2018-02-08,15038282
2018-02-09,15324140
2018-02-10,15324140
2018-02-11,15324140
2018-02-12,15324140
2018-02-13,15324140
2018-02-14,15946752
2018-02-15,15946752
2018-02-16,15946752
2018-02-17,15946752
2018-02-18,15946752
2018-02-19,15946752
2018-02-20,15823593
2018-02-21,15823593
2018-02-22,15823593
2018-02-23,15823593
2018-02-24,15823593
2018-02-25,15866784
2018-02-26,15866784
2018-02-27,15866784
2018-02-28,15866784
2018-03-01,15866784
2018-03-02,15989318
2018-03-03,15989318
2018-03-04,15989318
2018-03-05,15989318
2018-03-06,16359357
2018-03-07,16359357
2018-03-08,16359357
2018-03-09,16359357
2018-03-10,16359357
2018-03-11,16817859
2018-03-12,16817859
2018-03-13,16817859
2018-03-14,16817859
2018-03-15,17293325
2018-03-16,17293325
2018-03-17,17293325
2018-03-18,17293325
2018-03-19,17293325
2018-03-20,17293325
2018-03-21,16853287
2018-03-22,16853287
2018-03-23,16853287
2018-03-24,16853287
2018-03-25,16853287
2018-03-26,16853287
2018-03-27,16899257
2018-03-28,16899257
2018-03-29,16899257
2018-03-30,16899257
2018-03-31,16899257
2018-04-01,16899257
2018-04-02,16514327
2018-04-03,16514327
2018-04-04,16514327
2018-04-05,16514327
2018-04-06,16514327
2018-04-07,16514327
2018-04-08,16698038
2018-04-09,16698038
2018-04-10,16698038
2018-04-11,16698038
2018-04-12,17469739
2018-04-13,17469739
2018-04-14,17469739
2018-04-15,17469739
2018-04-16,17469739
2018-04-17,17578108
2018-04-18,17578108
2018-04-19,17578108
2018-04-20,17578108
2018-04-21,17578108
2018-04-22,17190520
2018-04-23,17190520
2018-04-24,17190520
2018-04-25,17190520
2018-04-26,17190520
2018-04-27,17190520
2018-04-28,17176455
2018-04-29,17176455
2018-04-30,17176455
2018-05-01,17176455
2018-05-02,17081646
2018-05-03,17081646
2018-05-04,17081646
2018-05-05,17081646
2018-05-06,17081646
2018-05-07,16885410
2018-05-08,16885410
2018-05-09,16885410
2018-05-10,16885410
2018-05-11,16885410
2018-05-12,16087153
2018-05-13,16087153
2018-05-14,16087153
2018-05-15,16087153
2018-05-16,15304801
2018-05-17,15304801
2018-05-18,15304801
2018-05-19,15304801
2018-05-20,14550907
2018-05-21,14550907
2018-05-22,14550907
2018-05-23,14550907
2018-05-24,14550907
2018-05-25,13843673
2018-05-26,13843673
2018-05-27,13843673
2018-05-28,13843673
2018-05-29,13675692
2018-05-30,13675692
2018-05-31,13675692
2018-06-01,13675692
2018-06-02,13642536
2018-06-03,13642536
2018-06-04,13642536
2018-06-05,13642536
2018-06-06,13642536
2018-06-07,13498130
2018-06-08,13498130
2018-06-09,13498130
2018-06-10,13498130
2018-06-11,13498130
2018-06-12,12910490
2018-06-13,12910490
2018-06-14,12910490
2018-06-15,12910490
2018-06-16,12910490
2018-06-17,12382249
2018-06-18,12382249
2018-06-19,12382249
2018-06-20,12382249
2018-06-21,11791733
2018-06-22,11791733
2018-06-23,11791733
2018-06-24,11791733
2018-06-25,11787692
2018-06-26,11787692
2018-06-27,11787692
2018-06-28,11787692
2018-06-29,11281275
2018-06-30,11281275
2018-07-01,11281275
2018-07-02,11281275
2018-07-03,11281275
2018-07-04,11166903
2018-07-05,11166903
2018-07-06,11166903
2018-07-07,11166903
2018-07-08,11166903
2018-07-09,10734182
2018-07-10,10734182
2018-07-11,10734182
2018-07-12,10734182
2018-07-13,10734182
2018-07-14,11101299
2018-07-15,11101299
2018-07-16,11101299
2018-07-17,11101299
2018-07-18,11423063
2018-07-19,11423063
2018-07-20,11423063
2018-07-21,11423063
2018-07-22,11025729
2018-07-23,11025729
2018-07-24,11025729
2018-07-25,11025729
2018-07-26,11025729
2018-07-27,10712099
2018-07-28,10712099
2018-07-29,10712099
2018-07-30,10712099
2018-07-31,10229382
2018-08-01,10229382
2018-08-02,10229382
2018-08-03,10229382
2018-08-04,10229382
2018-08-05,9921042
2018-08-06,9921042
2018-08-07,9921042
2018-08-08,9921042
2018-08-09,9750341
2018-08-10,9750341
2018-08-11,9750341
2018-08-12,9750341
2018-08-14,9613348
2018-08-16,9613348
2018-08-17,9613348
2018-08-18,9631872
2018-08-19,9631872
2018-08-20,9631872
2018-08-21,9631872
2018-08-22,9592033
2018-08-23,9592033
2018-08-24,9592033
2018-08-25,9957131
2018-08-26,9957131
2018-08-27,9957131
2018-08-28,9957131
2018-08-29,10264927
2018-08-30,10264927
2018-08-31,10264927
2018-09-01,10264927
2018-09-02,10264927
2018-09-03,10147548
2018-09-04,10147548
2018-09-05,10356739
2018-09-06,10356739
2018-09-07,10356739
2018-09-08,10356739
2018-09-09,10460025
2018-09-10,10460025
2018-09-11,10460025
2018-09-12,10460025
2018-09-13,10460025
2018-09-14,10402970
2018-09-15,10402970
2018-09-16,10402970
2018-09-17,10402970
2018-09-18,10252180
2018-09-19,10252180
2018-09-20,10252180
2018-09-21,10252180
2018-09-22,10252180
2018-09-23,10176277
2018-09-24,10176277
2018-09-25,10176277
2018-09-26,10432986
2018-09-27,10432986
2018-09-28,10432986
2018-09-29,10432986
2018-09-30,10804037
2018-10-01,10804037
2018-10-02,10804037
2018-10-03,11285307
2018-10-04,11285307
2018-10-05,11285307
2018-10-06,11564233
2018-10-07,11564233
2018-10-08,11564233
2018-10-09,12048764
2018-10-10,12048764
2018-10-11,12048764
2018-10-12,12048764
2018-10-13,12568683
2018-10-14,12568683
2018-10-15,12568683
2018-10-16,12568683
2018-10-17,12584572
2018-10-18,12584572
2018-10-19,12584572
2018-10-20,12584572
2018-10-21,12584572
2018-10-22,12495215
2018-10-23,12495215
2018-10-24,12495215
2018-10-25,12495215
2018-10-26,12828950
2018-10-27,12828950
2018-10-28,12828950
2018-10-29,13319168
2018-10-30,13319168
2018-10-31,13319168
2018-11-01,13864791
2018-11-03,13864791
2018-11-04,13864791
2018-11-05,13580701
2018-11-06,13580701
2018-11-07,13580701
2018-11-08,13580701
2018-11-09,13580701
2018-11-10,13383776
2018-11-11,13383776
2018-11-12,13383776
2018-11-13,13383776
2018-11-14,13383776
2018-11-15,13247720
2018-11-16,13247720
2018-11-17,13247720
2018-11-18,13247720
2018-11-19,13041384
2018-11-20,13041384
2018-11-21,13041384
2018-11-22,13041384
2018-11-23,12795939
2018-11-24,12795939
2018-11-25,12795939
2018-11-26,12795939
2018-11-27,12795939
2018-11-28,12321868
2018-11-29,12321868
2018-12-01,12321868
2018-12-02,11770925
2018-12-03,11770925
2018-12-04,11770925
2018-12-05,11486637
2018-12-07,11486637
2018-12-09,11417245
2018-12-10,11417245
2018-12-11,11417245
2018-12-12,11452626
2018-12-13,11452626
2018-12-14,11732585
2018-12-15,11732585
2018-12-16,11732585
2018-12-17,11732585
2018-12-18,11890735
2018-12-19,11890735
2018-12-20,11890735
2018-12-21,11782615
2018-12-22,11782615
2018-12-23,11782615
2018-12-24,11872980
2018-12-25,11872980
2018-12-26,11872980
2018-12-27,11872980
2018-12-28,12095899
2018-12-29,12095899
2018-12-30,12095899
2018-12-31,12346909
2019-01-01,12346909
2019-01-02,12346909
2019-01-03,12346909
2019-01-04,12546383
2019-01-05,12546383
2019-01-06,12727641
2019-01-08,12727641
2019-01-10,12696751
2019-01-11,12696751
2019-01-12,12696751
2019-01-13,12696751
2019-01-14,12249065
2019-01-15,12249065
2019-01-16,12249065
2019-01-17,12249065
2019-01-18,11777733
2019-01-19,11777733
2019-01-20,11777733
2019-01-21,11752257
2019-01-22,11752257
2019-01-23,11752257
2019-01-24,11752257
2019-01-25,11837728
2019-01-26,11837728
2019-01-27,11837728
2019-01-28,11429874
2019-01-29,11429874
2019-01-30,11429874
2019-01-31,11429874
2019-02-01,11182045
2019-02-02,11182045
2019-02-03,11182045
2019-02-04,11182045
2019-02-05,11267993
2019-02-06,11267993
2019-02-07,11267993
2019-02-08,11138279
2019-02-09,11138279
2019-02-10,11138279
2019-02-11,11193240
2019-02-12,11193240
2019-02-13,11193240
2019-02-14,11193240
2019-02-15,11304698
2019-02-16,11304698
2019-02-17,11304698
2019-02-18,11314575
2019-02-19,11314575
2019-02-20,11314575
2019-02-21,11363816
2019-02-22,11363816
2019-02-23,11363816
2019-02-24,11684046
2019-02-25,11684046
2019-02-26,12181188
2019-02-27,12181188
2019-02-28,12181188
2019-03-01,12181188
2019-03-02,12402574
2019-03-03,12402574
2019-03-04,12402574
2019-03-05,12476104
2019-03-06,12476104
2019-03-07,12738860
2019-03-08,12738860
2019-03-09,12738860
2019-03-10,12609758
2019-03-11,12609758
2019-03-12,12609758
2019-03-13,12616402
2019-03-14,12616402
2019-03-15,12616402
2019-03-16,12558658
2019-03-17,12558658
2019-03-18,12492371
2019-03-19,12492371
2019-03-20,12492371
2019-03-21,12461042
2019-03-22,12461042
2019-03-23,12489285
2019-03-24,12489285
2019-03-25,12489285
2019-03-26,12561865
2019-03-27,12561865
2019-03-28,12561865
2019-03-29,12561865
2019-03-30,12675795
2019-03-31,12675795
2019-04-01,12675795
2019-04-02,12972310
2019-04-03,12972310
2019-04-04,12972310
2019-04-05,13144865
2019-04-06,13144865
2019-04-07,13144865
2019-04-08,13421930
2019-04-09,13421930
2019-04-10,13421930
2019-04-11,13421930
2019-04-12,13559829
2019-04-13,13559829
2019-04-14,13559829
2019-04-15,13559829
2019-04-16,13567491
2019-04-17,13567491
2019-04-18,13567491
2019-04-19,13567491
2019-04-20,13770141
2019-04-21,13770141
2019-04-22,13770141
2019-04-23,13613916
2019-04-24,13613916
2019-04-25,13613916
2019-04-26,13666692
2019-04-27,13666692
2019-04-28,13666692
2019-04-29,13666692
2019-04-30,14017604
2019-05-01,14017604
2019-05-02,14017604
2019-05-03,14071182
2019-05-04,14071182
2019-05-05,14071182
2019-05-06,13930941
2019-05-07,13930941
2019-05-08,13930941
2019-05-09,13930941
2019-05-10,13734552
2019-05-11,13734552
2019-05-12,13734552
2019-05-13,13316111
2019-05-14,13316111
2019-05-15,13316111
2019-05-16,13436276
2019-05-17,13436276
2019-05-18,13436276
2019-05-19,13436276
2019-05-20,13238958
2019-05-21,13238958
2019-05-22,13238958
2019-05-23,13238958
2019-05-24,12985773
2019-05-25,12985773
2019-05-26,12985773
2019-05-27,12594290
2019-05-28,12594290
2019-05-29,12594290
2019-05-30,12098807
2019-05-31,12098807
2019-06-01,12098807
2019-06-02,11587973
2019-06-03,11587973
2019-06-04,11587973
2019-06-05,11311467
2019-06-06,11311467
2019-06-07,11311467
2019-06-08,11078702
2019-06-09,11078702
2019-06-10,11078702
2019-06-11,10843273
2019-06-12,10843273
2019-06-13,10843273
2019-06-14,10638816
2019-06-15,10638816
2019-06-16,10638816
2019-06-17,10363521
2019-06-18,10363521
2019-06-19,10363521
2019-06-20,10343592
2019-06-21,10343592
2019-06-22,10343592
2019-06-23,9868875
2019-06-24,9868875
2019-06-25,9868875
2019-06-26,9397030
2019-06-27,9397030
2019-06-28,9051196
2019-06-29,9051196
2019-06-30,9184901
2019-07-01,9184901
2019-07-02,9184901
2019-07-03,9401449
2019-07-04,9401449
2019-07-05,9401449
2019-07-06,9478214
2019-07-07,9478214
2019-07-08,9478214
2019-07-09,9269116
2019-07-10,9269116
2019-07-11,9269116
2019-07-12,8945815
2019-07-13,8945815
2019-07-14,8892086
2019-07-15,8892086
2019-07-16,8892086
2019-07-17,8884953
2019-07-18,8884953
2019-07-19,8884953
2019-07-20,8884953
2019-07-21,9043388
2019-07-22,9043388
2019-07-23,9254699
2019-07-24,9254699
2019-07-25,9254699
2019-07-26,9418053
2019-07-27,9418053
2019-07-28,9782961
2019-07-29,9782961
2019-07-30,10196139
2019-07-31,10196139
2019-08-01,10389273
2019-08-02,10389273
2019-08-03,10831408
2019-08-04,10831408
2019-08-05,10831408
2019-08-06,11164739
2019-08-07,11164739
2019-08-08,11164739
2019-08-09,11164739
2019-08-10,10904653
2019-08-11,10904653
2019-08-12,10904653
2019-08-13,10784735
2019-08-14,10784735
2019-08-15,10784735
2019-08-16,10533568
2019-08-17,10533568
2019-08-18,10533568
2019-08-19,10433148
2019-08-20,10433148
2019-08-21,10433148
2019-08-22,10584788
2019-08-23,10584788
2019-08-24,10688800
2019-08-24,10688800
2019-08-25,10688800
2019-08-25,10688800
2019-08-26,10688800
2019-08-27,10881954
2019-08-27,10881954
2019-08-28,10881954
2019-08-29,10881954
2019-08-30,10906353
2019-08-31,10906353
2019-09-01,10906353
2019-09-02,10906353
2019-09-03,10860881
2019-09-04,10860881
2019-09-05,10860881
2019-09-06,11046021
2019-09-07,11046021
2019-09-08,11157823
2019-09-09,11157823
2019-09-10,11157823
2019-09-11,11282884
2019-09-12,11282884
2019-09-13,11282884
2019-09-14,11664230
2019-09-15,11664230
2019-09-16,12149551
2019-09-17,12149551
2019-09-18,12149551
2019-09-19,11756274
2019-09-20,11756274
2019-09-21,11756274
2019-09-22,11943918
2019-09-23,11943918
2019-09-24,11943918
2019-09-25,11876319
2019-09-26,11876319
2019-09-27,11400534
2019-09-28,11400534
2019-09-29,11400534
2019-09-30,11247489
2019-10-01,11247489
2019-10-02,11247489
2019-10-03,11221485
2019-10-04,11221485
2019-10-05,11624144
2019-10-06,11624144
2019-10-07,11882784
2019-10-08,11882784
2019-10-09,11882784
2019-10-10,11882784
2019-10-11,11780614
2019-10-12,11780614
2019-10-13,11686291
2019-10-14,11686291
2019-10-15,11686291
2019-10-16,11548438
2019-10-17,11548438
2019-10-18,11548438
2019-10-19,11392248
2019-10-20,11392248
2019-10-21,11392248
2019-10-22,11098426
2019-10-23,11098426
2019-10-24,11098426
2019-10-25,11043958
2019-10-26,11043958
2019-10-27,11043958
2019-10-28,10989027
2019-10-29,10989027
2019-10-30,10989027
2019-10-31,10948791
2019-11-01,10948791
2019-11-02,10948791
2019-11-03,10810800
2019-11-04,10810800
2019-11-05,10810800
2019-11-06,10810800
2019-11-07,10690591
2019-11-08,10690591
2019-11-09,10690591
2019-11-10,10378723
2019-11-11,10378723
2019-11-12,10378723
2019-11-13,10222879
2019-11-14,10222879
2019-11-15,10222879
2019-11-16,10071684
2019-11-17,10071684
2019-11-18,10071684
2019-11-19,9804392
2019-11-20,9804392
2019-11-21,9804392
2019-11-22,9802254
2019-11-23,9802254
2019-11-24,9802254
2019-11-25,9692790
2019-11-26,9692790
2019-11-27,9692790
2019-11-28,9613607
2019-11-29,9613607
2019-11-30,9613607
2019-12-01,9473478
2019-12-02,9473478
2019-12-03,9408596
2019-12-04,9408596
2019-12-05,9408596
2019-12-06,9317524
2019-12-07,9317524
2019-12-08,9317524
2019-12-09,9237322
2019-12-10,9237322
2019-12-11,9237322
2019-12-12,9088931
2019-12-13,9088931
2019-12-14,9088931
2019-12-15,9028681
2019-12-16,9028681
2019-12-17,9028681
2019-12-18,8888181
2019-12-19,8888181
2019-12-20,8888181
2019-12-21,8973360
2019-12-22,8973360
2019-12-23,8973360
2019-12-24,9234026
2019-12-25,9234026
2019-12-26,9234026
2019-12-27,9296785
2019-12-28,9296785
2019-12-29,9296785
2019-12-30,9501756
2019-12-31,9501756
2020-01-01,9501756
2020-01-02,9732489
2020-01-03,9732489
2020-01-04,9732489
2020-01-05,9842009
2020-01-06,9842009
2020-01-07,9842009
2020-01-08,9842009
2020-01-09,9787172
2020-01-10,9787172
2020-01-11,9632516
2020-01-12,9632516
2020-01-13,9632516
2020-01-14,9575605
2020-01-15,9575605
2020-01-16,9410277
2020-01-17,9410277
2020-01-18,9410277
2020-01-19,9286482
2020-01-20,9286482
2020-01-21,9286482
2020-01-22,9286482
2020-01-23,9017831
2020-01-24,9017831
2020-01-25,9017831
2020-01-26,8923991
2020-01-27,8923991
2020-01-28,8923991
2020-01-29,8830088
2020-01-30,8830088
2020-01-31,8830088
2020-02-01,8540529
2020-02-02,8540529
2020-02-03,8645877
2020-02-04,8645877
2020-02-05,8645877
2020-02-06,8441909
2020-02-07,8441909
2020-02-08,8441909
2020-02-09,8019813
2020-02-10,8019813
