date_obj,Mithril%20hasta price
2016-02-27,4583
2016-02-28,4583
2016-02-29,4583
2016-03-01,4583
2016-03-02,4583
2016-03-03,4583
2016-03-04,4583
2016-03-05,4583
2016-03-06,4358
2016-03-07,4358
2016-03-08,4358
2016-03-09,4358
2016-03-10,4358
2016-03-11,4358
2016-03-12,4358
2016-03-13,4358
2016-03-14,4358
2016-03-15,4358
2016-03-16,4358
2016-03-17,4358
2016-03-18,4358
2016-03-19,4358
2016-03-20,4358
2016-03-21,4149
2016-03-22,4149
2016-03-23,4149
2016-03-24,4149
2016-03-25,4149
2016-03-26,4149
2016-03-27,4149
2016-03-28,4149
2016-03-29,4149
2016-03-30,4149
2016-03-31,4149
2016-04-01,4149
2016-04-02,4149
2016-04-03,4149
2016-04-04,4149
2016-04-05,4149
2016-04-06,4149
2016-04-07,4149
2016-04-08,3946
2016-04-09,3946
2016-04-10,3946
2016-04-11,3946
2016-04-12,3946
2016-04-13,3946
2016-04-14,3946
2016-04-15,3946
2016-04-16,3946
2016-04-17,3946
2016-04-18,3946
2016-04-19,3946
2016-04-20,3946
2016-04-21,3946
2016-04-22,3946
2016-04-23,3946
2016-04-24,3759
2016-04-25,3759
2016-04-26,3759
2016-04-27,3759
2016-04-28,3759
2016-04-29,3759
2016-04-30,3759
2016-05-01,3759
2016-05-02,3759
2016-05-03,3759
2016-05-04,3759
2016-05-05,3759
2016-05-06,3759
2016-05-07,3759
2016-05-08,3759
2016-05-09,3607
2016-05-10,3607
2016-05-11,3607
2016-05-12,3607
2016-05-13,3607
2016-05-14,3607
2016-05-15,3607
2016-05-16,3607
2016-05-17,3607
2016-05-18,3607
2016-05-19,3607
2016-05-22,3433
2016-05-23,3433
2016-05-24,3433
2016-05-25,3433
2016-05-26,3433
2016-05-27,3433
2016-05-28,3433
2016-05-29,3433
2016-05-30,3433
2016-05-31,3433
2016-06-01,3433
2016-06-02,3433
2016-06-03,3433
2016-06-04,3266
2016-06-05,3266
2016-06-06,3266
2016-06-07,3266
2016-06-08,3266
2016-06-09,3266
2016-06-10,3266
2016-06-11,3266
2016-06-12,3266
2016-06-13,3266
2016-06-14,3266
2016-06-15,3266
2016-06-16,3266
2016-06-17,3266
2016-06-18,3266
2016-06-19,3266
2016-06-20,3109
2016-06-21,3109
2016-06-22,3109
2016-06-23,3109
2016-06-24,3109
2016-06-25,3109
2016-06-26,3109
2016-06-27,3109
2016-06-28,3109
2016-06-29,3109
2016-06-30,3109
2016-07-01,3109
2016-07-02,3109
2016-07-03,3109
2016-07-04,3109
2016-07-05,3109
2016-07-06,2963
2016-07-07,2963
2016-07-08,2963
2016-07-09,2963
2016-07-10,2963
2016-07-11,2963
2016-07-12,2963
2016-07-13,2963
2016-07-14,2963
2016-07-15,2963
2016-07-16,2963
2016-07-17,2963
2016-07-18,2963
2016-07-23,2828
2016-07-24,2828
2016-07-25,2828
2016-07-26,2828
2016-07-27,2828
2016-07-28,2828
2016-07-29,2828
2016-07-30,2828
2016-07-31,2828
2016-08-01,2828
2016-08-02,2828
2016-08-03,2828
2016-08-04,2828
2016-08-05,2828
2016-08-06,2828
2016-08-07,2828
2016-08-08,2828
2016-08-09,2703
2016-08-10,2703
2016-08-11,2703
2016-08-12,2703
2016-08-13,2703
2016-08-14,2703
2016-08-15,2703
2016-08-16,2703
2016-08-17,2703
2016-08-18,2703
2016-08-19,2703
2016-08-20,2703
2016-08-21,2703
2016-08-22,2703
2016-08-23,2703
2016-08-24,2703
2016-08-25,2703
2016-08-26,2703
2016-08-28,2703
2016-08-31,2589
2016-09-01,2589
2016-09-02,2589
2016-09-03,2589
2016-09-04,2589
2016-09-05,2589
2016-09-06,2589
2016-09-07,2589
2016-09-08,2589
2016-09-09,2589
2016-09-10,2589
2016-09-11,2589
2016-09-12,2589
2016-09-13,2589
2016-09-14,2589
2016-09-15,2589
2016-09-16,2589
2016-09-17,2589
2016-09-18,2589
2016-09-19,2589
2016-09-20,2589
2016-09-21,2589
2016-09-22,2490
2016-09-23,2490
2016-09-24,2490
2016-09-25,2490
2016-09-26,2490
2016-09-27,2490
2016-09-28,2490
2016-09-29,2490
2016-09-30,2490
2016-10-01,2490
2016-10-02,2490
2016-10-03,2490
2016-10-04,2490
2016-10-05,2490
2016-10-06,2490
2016-10-07,2490
2016-10-08,2490
2016-10-09,2490
2016-10-10,2490
2016-10-11,2490
2016-10-12,2490
2016-10-13,2490
2016-10-14,2490
2016-10-15,2375
2016-10-16,2375
2016-10-17,2375
2016-10-18,2375
2016-10-19,2375
2016-10-20,2375
2016-10-21,2375
2016-10-22,2375
2016-10-23,2375
2016-10-24,2375
2016-10-25,2375
2016-10-26,2375
2016-10-27,2375
2016-10-28,2375
2016-10-29,2375
2016-10-30,2375
2016-10-31,2375
2016-11-01,2375
2016-11-02,2375
2016-11-03,2375
2016-11-04,2375
2016-11-05,2261
2016-11-06,2261
2016-11-07,2261
2016-11-08,2261
2016-11-09,2261
2016-11-10,2261
2016-11-11,2261
2016-11-12,2261
2016-11-13,2261
2016-11-14,2261
2016-12-07,2158
2016-12-08,2158
2016-12-09,2158
2016-12-10,2158
2016-12-11,2158
2016-12-12,2158
2016-12-13,2053
2016-12-14,2053
2016-12-15,2053
2016-12-16,2053
2016-12-17,2053
2016-12-18,2053
2016-12-19,2053
2016-12-20,2053
2016-12-21,2053
2016-12-22,2053
2016-12-23,2053
2016-12-24,2053
2016-12-25,2053
2016-12-26,2053
2016-12-27,2053
2016-12-28,2053
2016-12-29,2053
2016-12-30,2053
2016-12-31,1954
2017-01-01,1954
2017-01-02,1954
2017-01-03,1954
2017-01-04,1954
2017-01-05,1954
2017-01-06,1954
2017-01-07,1954
2017-01-08,1954
2017-01-09,1954
2017-01-10,1954
2017-01-11,1954
2017-01-12,1859
2017-01-13,1859
2017-01-14,1859
2017-01-15,1859
2017-01-16,1859
2017-01-17,1859
2017-01-18,1859
2017-01-19,1859
2017-01-20,1859
2017-01-21,1859
2017-01-22,1859
2017-01-27,1769
2017-01-28,1769
2017-01-29,1769
2017-01-30,1769
2017-01-31,1769
2017-02-01,1769
2017-02-02,1769
2017-02-03,1769
2017-02-04,1769
2017-02-05,1769
2017-02-06,1769
2017-02-07,1687
2017-02-08,1687
2017-02-09,1687
2017-02-10,1687
2017-02-11,1687
2017-02-12,1687
2017-02-13,1687
2017-02-14,1687
2017-02-15,1687
2017-02-16,1687
2017-02-18,1687
2017-02-19,1607
2017-02-20,1607
2017-02-21,1607
2017-02-22,1607
2017-02-23,1607
2017-02-24,1607
2017-02-25,1607
2017-02-26,1607
2017-02-27,1607
2017-02-28,1607
2017-03-01,1607
2017-03-02,1607
2017-03-03,1607
2017-03-04,1607
2017-03-05,1528
2017-03-06,1528
2017-03-07,1528
2017-03-08,1528
2017-03-09,1528
2017-03-10,1528
2017-03-11,1528
2017-03-12,1528
2017-03-13,1528
2017-03-14,1528
2017-03-15,1456
2017-03-16,1456
2017-03-17,1456
2017-03-18,1456
2017-03-19,1456
2017-03-20,1456
2017-03-21,1456
2017-03-22,1456
2017-03-23,1456
2017-03-24,1456
2017-03-25,1456
2017-03-26,1456
2017-03-27,1384
2017-03-28,1384
2017-03-29,1384
2017-03-30,1384
2017-03-31,1384
2017-04-01,1384
2017-04-02,1384
2017-04-03,1384
2017-04-04,1384
2017-04-12,1316
2017-04-13,1316
2017-04-14,1316
2017-04-15,1316
2017-04-16,1316
2017-04-17,1316
2017-04-18,1316
2017-04-19,1316
2017-04-20,1316
2017-04-21,1252
2017-04-22,1252
2017-04-23,1252
2017-04-24,1252
2017-04-25,1252
2017-04-26,1252
2017-04-27,1252
2017-04-28,1252
2017-04-29,1252
2017-04-30,1252
2017-05-01,1252
2017-05-02,1252
2017-05-03,1252
2017-05-04,1252
2017-05-05,1252
2017-05-06,1252
2017-05-07,1189
2017-05-08,1189
2017-05-09,1189
2017-05-10,1189
2017-05-11,1189
2017-05-12,1189
2017-05-13,1189
2017-05-14,1189
2017-05-15,1189
2017-05-16,1189
2017-05-17,1189
2017-05-18,1189
2017-05-19,1189
2017-05-20,1189
2017-05-21,1189
2017-05-22,1189
2017-05-23,1189
2017-05-24,1130
2017-05-25,1130
2017-05-26,1130
2017-05-27,1130
2017-05-28,1130
2017-05-29,1130
2017-05-30,1130
2017-05-31,1130
2017-06-01,1130
2017-06-02,1130
2017-06-03,1130
2017-06-06,1130
2017-06-07,1130
2017-06-08,1130
2017-06-09,1077
2017-06-10,1077
2017-06-11,1077
2017-06-12,1077
2017-06-13,1077
2017-06-14,1077
2017-06-15,1077
2017-06-16,1077
2017-06-17,1077
2017-06-18,1077
2017-06-19,1077
2017-06-20,1077
2017-06-21,1077
2017-06-22,1077
2017-06-23,1077
2017-06-24,1077
2017-06-25,1077
2017-06-26,1077
2017-06-27,1026
2017-06-28,1026
2017-06-29,1026
2017-06-30,1026
2017-07-01,1026
2017-07-02,1026
2017-07-03,1026
2017-07-04,1026
2017-07-05,1026
2017-07-06,1026
2017-07-07,1026
2017-07-08,1026
2017-07-13,985
2017-07-14,985
2017-07-15,985
2017-07-16,985
2017-07-17,985
2017-07-18,985
2017-07-19,985
2017-07-20,985
2017-07-21,985
2017-07-22,985
2017-07-23,985
2017-07-24,985
2017-07-25,985
2017-07-26,985
2017-07-27,985
2017-07-28,985
2017-07-29,985
2017-07-30,985
2017-07-31,943
2017-08-01,943
2017-08-02,943
2017-08-03,943
2017-08-04,943
2017-08-05,943
2017-08-06,943
2017-08-09,943
2017-08-10,943
2017-08-11,943
2017-08-12,943
2017-08-13,943
2017-08-14,943
2017-08-15,943
2017-08-16,943
2017-08-17,903
2017-08-18,903
2017-08-19,903
2017-08-20,903
2017-08-21,903
2017-08-22,903
2017-08-23,903
2017-08-24,903
2017-08-25,903
2017-08-26,903
2017-08-27,903
2017-08-28,903
2017-08-29,903
2017-08-30,903
2017-08-31,903
2017-09-01,903
2017-09-02,903
2017-09-03,903
2017-09-04,863
2017-09-05,863
2017-09-06,863
2017-09-07,863
2017-09-08,863
2017-09-09,863
2017-09-10,863
2017-09-11,863
2017-09-12,863
2017-09-13,863
2017-09-14,863
2017-09-15,863
2017-09-16,863
2017-09-17,863
2017-09-19,863
2017-09-20,833
2017-09-21,833
2017-09-22,833
2017-09-23,833
2017-09-24,833
2017-09-25,833
2017-09-26,833
2017-09-27,833
2017-09-28,833
2017-09-29,833
2017-09-30,833
2017-10-01,833
2017-10-02,833
2017-10-03,833
2017-10-04,833
2017-10-05,833
2017-10-06,833
2017-10-07,833
2017-10-08,833
2017-10-09,833
2017-10-10,833
2017-10-11,833
2017-10-12,794
2017-10-13,794
2017-10-14,794
2017-10-15,794
2017-10-16,794
2017-10-17,794
2017-10-18,794
2017-10-19,794
2017-10-20,794
2017-10-21,794
2017-10-22,794
2017-10-23,794
2017-10-24,794
2017-10-25,794
2017-10-26,794
2017-10-27,794
2017-10-28,794
2017-10-29,794
2017-10-30,794
2017-10-31,756
2017-11-02,756
2017-11-03,756
2017-11-04,756
2017-11-05,756
2017-11-06,756
2017-11-07,756
2017-11-08,756
2017-11-09,756
2017-11-10,756
2017-11-11,756
2017-11-12,756
2017-11-13,756
2017-11-14,756
2017-11-15,756
2017-11-16,756
2017-11-17,756
2017-11-18,732
2017-11-19,732
2017-11-20,732
2017-11-21,732
2017-11-22,732
2017-11-23,732
2017-11-24,732
2017-11-25,732
2017-11-26,732
2017-11-27,732
2017-11-28,732
2017-11-29,732
2017-11-30,732
2017-12-01,732
2017-12-02,732
2017-12-03,732
2017-12-04,732
2017-12-05,732
2017-12-06,732
2017-12-07,733
2017-12-08,733
2017-12-09,733
2017-12-10,733
2017-12-11,733
2017-12-12,733
2017-12-14,733
2017-12-15,733
2017-12-17,733
2017-12-18,733
2017-12-19,733
2017-12-20,733
2017-12-21,733
2017-12-22,733
2017-12-23,733
2017-12-24,733
2017-12-25,733
2017-12-26,707
2017-12-27,707
2017-12-28,707
2017-12-29,707
2017-12-30,707
2017-12-31,707
2018-01-01,707
2018-01-02,707
2018-01-03,707
2018-01-04,707
2018-01-05,707
2018-01-06,707
2018-01-07,707
2018-01-08,679
2018-01-09,679
2018-01-10,679
2018-01-11,679
2018-01-12,679
2018-01-13,679
2018-01-14,679
2018-01-15,679
2018-01-16,679
2018-01-17,679
2018-01-18,679
2018-01-19,679
2018-01-20,679
2018-01-21,646
2018-01-22,646
2018-01-23,646
2018-01-25,646
2018-01-26,646
2018-01-27,615
2018-01-28,615
2018-01-29,615
2018-01-31,615
2018-02-01,615
2018-02-02,615
2018-02-03,586
2018-02-04,586
2018-02-05,586
2018-02-06,586
2018-02-07,586
2018-02-08,586
2018-02-09,586
2018-02-10,586
2018-02-11,560
2018-02-12,560
2018-02-13,560
2018-02-14,560
2018-02-15,560
2018-02-16,560
2018-02-17,560
2018-02-18,535
2018-02-19,535
2018-02-20,535
2018-02-21,535
2018-02-22,535
2018-02-23,535
2018-02-24,535
2018-02-25,512
2018-02-26,512
2018-02-27,512
2018-03-01,512
2018-03-02,512
2018-03-03,512
2018-03-04,512
2018-03-05,512
2018-03-06,490
2018-03-07,490
2018-03-08,490
2018-03-09,490
2018-03-10,490
2018-03-11,490
2018-03-12,490
2018-03-13,490
2018-03-14,487
2018-03-15,487
2018-03-16,487
2018-03-17,487
2018-03-18,487
2018-03-19,487
2018-03-20,487
2018-03-21,487
2018-03-23,466
2018-03-24,466
2018-03-26,466
2018-03-27,466
2018-03-28,466
2018-03-29,450
2018-03-30,450
2018-03-31,450
2018-04-01,450
2018-04-02,450
2018-04-03,450
2018-04-04,450
2018-04-05,450
2018-04-06,450
2018-04-07,450
2018-04-08,450
2018-04-09,438
2018-04-10,438
2018-04-11,438
2018-04-12,438
2018-04-13,438
2018-04-14,438
2018-04-15,438
2018-04-16,427
2018-04-17,427
2018-04-18,427
2018-04-19,427
2018-04-20,427
2018-04-21,427
2018-04-22,427
2018-04-23,427
2018-04-24,427
2018-04-25,427
2018-04-26,427
2018-04-27,427
2018-04-28,427
2018-04-29,408
2018-04-30,408
2018-05-01,408
2018-05-04,408
2018-05-05,408
2018-05-06,408
2018-05-07,408
2018-05-08,408
2018-05-09,388
2018-05-10,388
2018-05-11,388
2018-05-12,388
2018-05-13,388
2018-05-14,388
2018-05-15,388
2018-05-16,388
2018-05-17,388
2018-05-18,388
2018-05-19,380
2018-05-20,380
2018-05-21,380
2018-05-22,380
2018-05-23,380
2018-05-24,380
2018-05-25,380
2018-05-26,380
2018-05-27,380
2018-05-28,380
2018-05-29,377
2018-05-30,377
2018-05-31,377
2018-06-01,377
2018-06-02,377
2018-06-03,377
2018-06-04,377
2018-06-05,377
2018-06-06,377
2018-06-07,386
2018-06-08,386
2018-06-09,386
2018-06-10,386
2018-06-11,386
2018-06-12,386
2018-06-13,386
2018-06-14,371
2018-06-15,371
2018-06-16,371
2018-06-17,371
2018-06-18,371
2018-06-19,371
2018-06-20,371
2018-06-21,371
2018-06-22,371
2018-06-23,371
2018-06-24,374
2018-06-25,374
2018-06-26,374
2018-06-27,374
2018-06-28,374
2018-06-29,374
2018-06-30,374
2018-07-01,374
2018-07-02,374
2018-07-03,367
2018-07-04,367
2018-07-05,367
2018-07-06,367
2018-07-07,367
2018-07-08,367
2018-07-09,367
2018-07-10,373
2018-07-11,373
2018-07-12,373
2018-07-13,373
2018-07-14,373
2018-07-15,373
2018-07-16,373
2018-07-17,373
2018-07-18,377
2018-07-19,377
2018-07-20,377
2018-07-21,377
2018-07-22,377
2018-07-23,377
2018-07-24,377
2018-07-25,382
2018-07-26,382
2018-07-27,382
2018-07-28,382
2018-07-29,382
2018-07-30,382
2018-07-31,372
2018-08-01,372
2018-08-02,372
2018-08-03,372
2018-08-04,372
2018-08-05,372
2018-08-06,372
2018-08-07,372
2018-08-08,367
2018-08-09,367
2018-08-10,367
2018-08-11,367
2018-08-12,367
2018-08-14,367
2018-08-16,357
2018-08-17,357
2018-08-18,357
2018-08-19,357
2018-08-20,357
2018-08-21,357
2018-08-22,355
2018-08-23,355
2018-08-24,355
2018-08-25,355
2018-08-26,355
2018-08-27,355
2018-08-28,355
2018-08-29,355
2018-08-30,355
2018-08-31,338
2018-09-01,338
2018-09-02,338
2018-09-03,338
2018-09-04,338
2018-09-05,338
2018-09-06,338
2018-09-07,327
2018-09-08,327
2018-09-09,327
2018-09-10,327
2018-09-11,327
2018-09-12,327
2018-09-13,327
2018-09-14,335
2018-09-15,335
2018-09-16,335
2018-09-17,335
2018-09-18,335
2018-09-19,335
2018-09-20,335
2018-09-21,335
2018-09-22,340
2018-09-23,340
2018-09-24,340
2018-09-25,340
2018-09-26,340
2018-09-27,340
2018-09-28,340
2018-09-29,340
2018-09-30,347
2018-10-02,347
2018-10-03,347
2018-10-04,347
2018-10-05,347
2018-10-06,347
2018-10-07,347
2018-10-08,341
2018-10-09,341
2018-10-10,341
2018-10-11,341
2018-10-12,341
2018-10-13,341
2018-10-14,341
2018-10-15,347
2018-10-16,347
2018-10-17,347
2018-10-18,347
2018-10-19,347
2018-10-20,347
2018-10-21,347
2018-10-22,347
2018-10-23,347
2018-10-24,354
2018-10-25,354
2018-10-26,354
2018-10-27,354
2018-10-28,354
2018-10-29,354
2018-10-30,354
2018-10-31,354
2018-11-01,362
2018-11-03,362
2018-11-04,362
2018-11-05,362
2018-11-06,359
2018-11-07,359
2018-11-08,359
2018-11-09,359
2018-11-10,359
2018-11-11,363
2018-11-12,363
2018-11-13,363
2018-11-14,363
2018-11-15,381
2018-11-16,381
2018-11-17,381
2018-11-18,381
2018-11-19,381
2018-11-20,367
2018-11-21,367
2018-11-22,367
2018-11-23,367
2018-11-24,367
2018-11-25,359
2018-11-26,359
2018-11-27,359
2018-11-28,359
2018-11-29,359
2018-12-01,345
2018-12-02,345
2018-12-03,345
2018-12-05,345
2018-12-07,343
2018-12-09,343
2018-12-10,343
2018-12-11,343
2018-12-12,343
2018-12-13,342
2018-12-14,342
2018-12-15,342
2018-12-16,342
2018-12-17,342
2018-12-18,342
2018-12-19,327
2018-12-20,327
2018-12-21,327
2018-12-22,327
2018-12-23,327
2018-12-24,327
2018-12-25,329
2018-12-26,329
2018-12-27,329
2018-12-28,329
2018-12-29,329
2018-12-30,329
2018-12-31,315
2019-01-01,315
2019-01-02,315
2019-01-03,315
2019-01-04,315
2019-01-05,303
2019-01-06,303
2019-01-08,303
2019-01-10,293
2019-01-11,293
2019-01-12,293
2019-01-13,293
2019-01-14,280
2019-01-15,280
2019-01-16,280
2019-01-17,280
2019-01-18,281
2019-01-19,281
2019-01-20,281
2019-01-21,281
2019-01-22,276
2019-01-23,276
2019-01-25,276
2019-01-26,276
2019-01-27,277
2019-01-28,277
2019-01-29,277
2019-01-30,277
2019-01-31,282
2019-02-01,282
2019-02-02,282
2019-02-03,282
2019-02-04,282
2019-02-05,288
2019-02-06,288
2019-02-07,288
2019-02-08,288
2019-02-09,293
2019-02-10,293
2019-02-11,293
2019-02-12,293
2019-02-13,293
2019-02-14,296
2019-02-15,296
2019-02-16,296
2019-02-17,296
2019-02-18,296
2019-02-19,296
2019-02-20,301
2019-02-21,301
2019-02-22,301
2019-02-23,301
2019-02-24,301
2019-02-25,306
2019-02-26,306
2019-02-27,306
2019-02-28,306
2019-03-01,306
2019-03-02,306
2019-03-03,306
2019-03-04,310
2019-03-05,310
2019-03-06,310
2019-03-07,310
2019-03-08,310
2019-03-09,310
2019-03-10,319
2019-03-11,319
2019-03-12,319
2019-03-13,319
2019-03-14,319
2019-03-15,319
2019-03-16,319
2019-03-17,319
2019-03-18,319
2019-03-19,319
2019-03-20,319
2019-03-21,319
2019-03-22,319
2019-03-23,319
2019-03-24,318
2019-03-25,318
2019-03-26,318
2019-03-27,318
2019-03-28,318
2019-03-29,318
2019-03-30,318
2019-03-31,316
2019-04-01,316
2019-04-02,316
2019-04-03,316
2019-04-04,316
2019-04-05,316
2019-04-06,316
2019-04-07,307
2019-04-08,307
2019-04-09,307
2019-04-10,307
2019-04-11,307
2019-04-12,307
2019-04-13,307
2019-04-14,319
2019-04-15,319
2019-04-16,319
2019-04-17,319
2019-04-18,319
2019-04-19,319
2019-04-20,319
2019-04-21,319
2019-04-22,318
2019-04-23,318
2019-04-24,318
2019-04-25,318
2019-04-26,318
2019-04-27,318
2019-04-28,318
2019-04-29,318
2019-04-30,318
2019-05-01,318
2019-05-02,318
2019-05-03,318
2019-05-04,318
2019-05-05,317
2019-05-06,317
2019-05-07,317
2019-05-08,317
2019-05-09,317
2019-05-10,317
2019-05-11,313
2019-05-12,313
2019-05-13,313
2019-05-14,313
2019-05-15,313
2019-05-16,313
2019-05-17,313
2019-05-18,305
2019-05-19,305
2019-05-20,305
2019-05-21,305
2019-05-22,305
2019-05-23,305
2019-05-24,305
2019-05-25,305
2019-05-26,307
2019-05-27,307
2019-05-28,307
2019-05-29,307
2019-05-30,307
2019-05-31,305
2019-06-01,305
2019-06-02,305
2019-06-03,305
2019-06-04,305
2019-06-05,312
2019-06-06,312
2019-06-07,312
2019-06-08,312
2019-06-09,312
2019-06-10,312
2019-06-11,311
2019-06-12,311
2019-06-13,311
2019-06-14,311
2019-06-15,311
2019-06-16,311
