date_obj,Adamant%20helm%20(h4) price
2017-01-02,3080
2017-01-03,3080
2017-01-04,3080
2017-01-05,3080
2017-01-06,3234
2017-01-07,3234
2017-01-08,3362
2017-01-09,3362
2017-01-10,3362
2017-01-11,3332
2017-01-12,3332
2017-01-13,3332
2017-01-14,3380
2017-01-15,3380
2017-01-16,3427
2017-01-17,3427
2017-01-18,3377
2017-01-19,3377
2017-01-20,3377
2017-01-21,3498
2017-01-22,3498
2017-01-23,3498
2017-01-27,3487
2017-01-28,3419
2017-01-29,3419
2017-01-30,3419
2017-01-31,3295
2017-02-01,3295
2017-02-02,3237
2017-02-03,3237
2017-02-04,3237
2017-02-05,3205
2017-02-06,3205
2017-02-07,3205
2017-02-08,3064
2017-02-09,3064
2017-02-10,3107
2017-02-11,3107
2017-02-12,3107
2017-02-13,2995
2017-02-14,2995
2017-02-15,2883
2017-02-16,2883
2017-02-17,2883
2017-02-18,2892
2017-02-19,2892
2017-02-20,3014
2017-02-21,3014
2017-02-22,3014
2017-02-23,2959
2017-02-24,2959
2017-02-25,2959
2017-02-26,3020
2017-02-27,3020
2017-02-28,3167
2017-03-01,3167
2017-03-02,3167
2017-03-03,3313
2017-03-04,3313
2017-03-05,3313
2017-03-06,3479
2017-03-07,3479
2017-03-08,3479
2017-03-09,3593
2017-03-10,3593
2017-03-11,3732
2017-03-12,3732
2017-03-13,3898
2017-03-14,3898
2017-03-15,3811
2017-03-16,3811
2017-03-17,3811
2017-03-18,3965
2017-03-19,3965
2017-03-20,4012
2017-03-21,4012
2017-03-22,4012
2017-03-23,4159
2017-03-24,4159
2017-03-25,4159
2017-03-26,4361
2017-03-27,4361
2017-03-28,4361
2017-03-29,4453
2017-03-30,4453
2017-03-31,4611
2017-04-01,4611
2017-04-02,4611
2017-04-03,4762
2017-04-04,4762
2017-04-05,4762
2017-04-12,5306
2017-04-13,5306
2017-04-14,5306
2017-04-15,5500
2017-04-16,5500
2017-04-17,5277
2017-04-18,5277
2017-04-19,5277
2017-04-20,5288
2017-04-21,5288
2017-04-22,5288
2017-04-23,5176
2017-04-24,5176
2017-04-25,5176
2017-04-26,5295
2017-04-27,5295
2017-04-28,5037
2017-04-29,5037
2017-04-30,5065
2017-05-01,5065
2017-05-02,5065
2017-05-03,4829
2017-05-04,4829
2017-05-05,4686
2017-05-06,4686
2017-05-07,4686
2017-05-08,4920
2017-05-09,4920
2017-05-10,4920
2017-05-11,4992
2017-05-12,4992
2017-05-13,5079
2017-05-14,5079
2017-05-15,5079
2017-05-16,4837
2017-05-17,4837
2017-05-18,4837
2017-05-19,4687
2017-05-20,4687
2017-05-21,4511
2017-05-22,4511
2017-05-23,4511
2017-05-24,4402
2017-05-25,4402
2017-05-26,4402
2017-05-27,4432
2017-05-28,4432
2017-05-29,4432
2017-05-30,4472
2017-05-31,4472
2017-06-01,4260
2017-06-02,4260
2017-06-03,4260
2017-06-04,4157
2017-06-05,4157
2017-06-06,4157
2017-06-07,4209
2017-06-08,4209
2017-06-09,4209
2017-06-10,4130
2017-06-11,4130
2017-06-12,4130
2017-06-13,3984
2017-06-14,3984
2017-06-15,3984
2017-06-16,3956
2017-06-17,3956
2017-06-18,3956
2017-06-19,3956
2017-06-20,3829
2017-06-21,3829
2017-06-22,3829
2017-06-23,3829
2017-06-24,3654
2017-06-25,3654
2017-06-26,3654
2017-06-27,3482
2017-06-28,3482
2017-06-29,3482
2017-06-30,3329
2017-07-01,3329
2017-07-02,3329
2017-07-03,3163
2017-07-04,3163
2017-07-05,3163
2017-07-06,3163
2017-07-07,3023
2017-07-08,3023
2017-07-09,2883
2017-07-13,2785
2017-07-14,2665
2017-07-15,2665
2017-07-16,2665
2017-07-17,2531
2017-07-18,2531
2017-07-19,2531
2017-07-20,2417
2017-07-21,2417
2017-07-22,2382
2017-07-23,2382
2017-07-24,2382
2017-07-25,2445
2017-07-26,2445
2017-07-27,2445
2017-07-28,2545
2017-07-29,2545
2017-07-30,2646
2017-07-31,2646
2017-08-01,2646
2017-08-02,2661
2017-08-03,2661
2017-08-04,2661
2017-08-05,2661
2017-08-06,2661
2017-08-07,2661
2017-08-08,2795
2017-08-09,2795
2017-08-10,2919
2017-08-11,2919
2017-08-12,2919
2017-08-13,2919
2017-08-14,2919
2017-08-15,2919
2017-08-16,2855
2017-08-17,2855
2017-08-18,2855
2017-08-19,2998
2017-08-20,2998
2017-08-21,2998
2017-08-22,3046
2017-08-23,3046
2017-08-24,3046
2017-08-25,3063
2017-08-26,3063
2017-08-27,3217
2017-08-28,3217
2017-08-29,3217
2017-08-30,3368
2017-08-31,3368
2017-09-01,3368
2017-09-02,3488
2017-09-03,3488
2017-09-04,3488
2017-09-05,3419
2017-09-06,3419
2017-09-07,3419
2017-09-08,3351
2017-09-09,3351
2017-09-10,3519
2017-09-11,3519
2017-09-12,3519
2017-09-13,3631
2017-09-14,3631
2017-09-15,3631
2017-09-16,3597
2017-09-17,3597
2017-09-18,3682
2017-09-19,3682
2017-09-20,3682
2017-09-21,3748
2017-09-22,3748
2017-09-23,3748
2017-09-24,3748
2017-09-25,3871
2017-09-26,3871
2017-09-27,3871
2017-09-28,3871
2017-09-29,3948
2017-09-30,3948
2017-10-01,3948
2017-10-02,4146
2017-10-03,4146
2017-10-04,4146
2017-10-05,4146
2017-10-06,4340
2017-10-07,4340
2017-10-08,4340
2017-10-09,4391
2017-10-10,4391
2017-10-11,4391
2017-10-12,4411
2017-10-13,4411
2017-10-14,4411
2017-10-15,4564
2017-10-16,4564
2017-10-17,4564
2017-10-18,4710
2017-10-19,4710
2017-10-20,4710
2017-10-21,4676
2017-10-22,4676
2017-10-23,4676
2017-10-24,4583
2017-10-25,4583
2017-10-26,4583
2017-10-27,4370
2017-10-28,4370
2017-10-29,4370
2017-10-30,4198
2017-10-31,4198
2017-11-01,4198
2017-11-02,4029
2017-11-03,4029
2017-11-04,4116
2017-11-05,4116
2017-11-06,4116
2017-11-07,4116
2017-11-08,4196
2017-11-09,4196
2017-11-10,4196
2017-11-11,4198
2017-11-12,4198
2017-11-13,4198
2017-11-14,4079
2017-11-15,4079
2017-11-16,3918
2017-11-17,3918
2017-11-18,3918
2017-11-19,3749
2017-11-20,3749
2017-11-21,3749
2017-11-22,3562
2017-11-23,3562
2017-11-24,3562
2017-11-25,3399
2017-11-26,3399
2017-11-27,3399
2017-11-28,3244
2017-11-29,3244
2017-11-30,3094
2017-12-01,3094
2017-12-02,2957
2017-12-03,2957
2017-12-04,2957
2017-12-05,2837
2017-12-06,2837
2017-12-07,2709
2017-12-08,2709
2017-12-09,2709
2017-12-10,2593
2017-12-11,2593
2017-12-12,2593
2017-12-13,2470
2017-12-14,2470
2017-12-15,2470
2017-12-16,2354
2017-12-17,2354
2017-12-18,2354
2017-12-19,2243
2017-12-20,2243
2017-12-21,2243
2017-12-22,2137
2017-12-23,2137
2017-12-24,2137
2017-12-25,2093
2017-12-26,2093
2017-12-27,2009
2017-12-28,2009
2017-12-29,2009
2017-12-30,1917
2017-12-31,1917
2018-01-01,1852
2018-01-02,1852
2018-01-03,1834
2018-01-04,1834
2018-01-05,1829
2018-01-06,1829
2018-01-07,1904
2018-01-08,1904
2018-01-09,1921
2018-01-10,1921
2018-01-11,1921
2018-01-12,1854
2018-01-13,1854
2018-01-14,1790
2018-01-15,1790
2018-01-16,1809
2018-01-17,1809
2018-01-18,1834
2018-01-19,1834
2018-01-20,1834
2018-01-21,1832
2018-01-22,1832
2018-01-23,1814
2018-01-24,1814
2018-01-25,1841
2018-01-26,1841
2018-01-27,1837
2018-01-28,1862
2018-01-29,1862
2018-01-30,1802
2018-01-31,1802
2018-02-01,1802
2018-02-02,1807
2018-02-03,1807
2018-02-04,1838
2018-02-05,1838
2018-02-06,1815
2018-02-07,1815
2018-02-08,1814
2018-02-09,1824
2018-02-10,1824
2018-02-11,1838
2018-02-12,1838
2018-02-13,1812
2018-02-14,1812
2018-02-15,1777
2018-02-16,1777
2018-02-17,1812
2018-02-18,1812
2018-02-19,1829
2018-02-20,1829
2018-02-21,1847
2018-02-22,1847
2018-02-23,1887
2018-02-24,1887
2018-02-25,1902
2018-02-26,1902
2018-02-27,1919
2018-02-28,1919
2018-03-01,1919
2018-03-02,1870
2018-03-03,1870
2018-03-04,1870
2018-03-05,1886
2018-03-06,1886
2018-03-07,1891
2018-03-08,1891
2018-03-09,1891
2018-03-10,1909
2018-03-11,1909
2018-03-12,1913
2018-03-13,1913
2018-03-14,1913
2018-03-15,1912
2018-03-16,1912
2018-03-17,1913
2018-03-18,1913
2018-03-19,1913
2018-03-20,1910
2018-03-21,1910
2018-03-22,1910
2018-03-23,1905
2018-03-24,1905
2018-03-25,1903
2018-03-26,1903
2018-03-27,1905
2018-03-28,1905
2018-03-29,1905
2018-03-30,1907
2018-03-31,1907
2018-04-01,1907
2018-04-02,1912
2018-04-03,1912
2018-04-04,1904
2018-04-05,1904
2018-04-06,1924
2018-04-07,1924
2018-04-08,1924
2018-04-09,1841
2018-04-10,1841
2018-04-11,1864
2018-04-12,1864
2018-04-13,1896
2018-04-14,1896
2018-04-15,1865
2018-04-16,1865
2018-04-17,1877
2018-04-18,1877
2018-04-19,1877
2018-04-20,1795
2018-04-21,1795
2018-04-22,1782
2018-04-23,1782
2018-04-24,1804
2018-04-25,1804
2018-04-26,1804
2018-04-27,1798
2018-04-28,1798
2018-04-29,1814
2018-04-30,1814
2018-05-01,1810
2018-05-02,1810
2018-05-03,1810
2018-05-04,1845
2018-05-05,1936
2018-05-06,1936
2018-05-07,1936
2018-05-08,2033
2018-05-09,2033
2018-05-10,2110
2018-05-11,2110
2018-05-12,2213
2018-05-13,2213
2018-05-14,2323
2018-05-15,2323
2018-05-16,2323
2018-05-17,2327
2018-05-18,2327
2018-05-19,2440
2018-05-20,2440
2018-05-21,2481
2018-05-22,2481
2018-05-23,2481
2018-05-24,2576
2018-05-25,2576
2018-05-26,2617
2018-05-27,2617
2018-05-28,2617
2018-05-29,2648
2018-05-30,2648
2018-05-31,2648
2018-06-01,2753
2018-06-02,2753
2018-06-03,2696
2018-06-04,2696
2018-06-05,2569
2018-06-06,2569
2018-06-07,2461
2018-06-08,2461
2018-06-09,2346
2018-06-10,2346
2018-06-11,2234
2018-06-12,2234
2018-06-13,2123
2018-06-14,2123
2018-06-15,2049
2018-06-16,2049
2018-06-17,2110
2018-06-18,2110
2018-06-19,2214
2018-06-20,2214
2018-06-21,2224
2018-06-22,2224
2018-06-23,2327
2018-06-24,2327
2018-06-25,2392
2018-06-26,2392
2018-06-27,2392
2018-06-28,2446
2018-06-29,2446
2018-06-30,2485
2018-07-01,2485
2018-07-02,2570
2018-07-03,2570
2018-07-04,2570
2018-07-05,2623
2018-07-06,2623
2018-07-07,2626
2018-07-08,2626
2018-07-09,2746
2018-07-10,2746
2018-07-11,2761
2018-07-12,2761
2018-07-13,2756
2018-07-14,2756
2018-07-15,2755
2018-07-16,2755
2018-07-17,2758
2018-07-18,2758
2018-07-19,2758
2018-07-20,2757
2018-07-21,2757
2018-07-22,2696
2018-07-23,2696
2018-07-24,2581
2018-07-25,2581
2018-07-26,2459
2018-07-27,2399
2018-07-28,2399
2018-07-29,2463
2018-07-30,2463
2018-07-31,2523
2018-08-01,2523
2018-08-02,2551
2018-08-03,2551
2018-08-04,2651
2018-08-05,2651
2018-08-06,2678
2018-08-07,2678
2018-08-08,2785
2018-08-09,2785
2018-08-10,2785
2018-08-11,2786
2018-08-12,2786
2018-08-14,2807
2018-08-16,2920
2018-08-17,2920
2018-08-18,3028
2018-08-19,3028
2018-08-20,3004
2018-08-21,3004
2018-08-22,3150
2018-08-23,3150
2018-08-24,3185
2018-08-25,3115
2018-08-26,3115
2018-08-27,3146
2018-08-28,3146
2018-08-29,3261
2018-08-30,3261
2018-08-31,3251
2018-09-01,3251
2018-09-02,3185
2018-09-03,3185
2018-09-04,3221
2018-09-05,3221
2018-09-06,3221
2018-09-07,3165
2018-09-08,3165
2018-09-09,3038
2018-09-10,3038
2018-09-11,3149
2018-09-12,3149
2018-09-13,3222
2018-09-14,3222
2018-09-15,3322
2018-09-16,3322
2018-09-17,3322
2018-09-18,3322
2018-09-19,3322
2018-09-20,3400
2018-09-21,3400
2018-09-22,3570
2018-09-23,3570
2018-09-24,3742
2018-09-25,3742
2018-09-26,3930
2018-09-27,3930
2018-09-28,3930
2018-09-29,4095
2018-09-30,4095
2018-10-01,3919
2018-10-02,3919
2018-10-03,3805
2018-10-04,3805
2018-10-05,3805
2018-10-06,3665
2018-10-07,3665
2018-10-08,3824
2018-10-09,3824
2018-10-10,3886
2018-10-11,3886
2018-10-12,3870
2018-10-13,3870
2018-10-14,4064
2018-10-15,4064
2018-10-16,4160
2018-10-17,4160
2018-10-18,4258
2018-10-19,4258
2018-10-20,4244
2018-10-21,4244
2018-10-22,4173
2018-10-23,4173
2018-10-24,4179
2018-10-25,4179
2018-10-26,4226
2018-10-27,4226
2018-10-28,4133
2018-10-29,4133
2018-10-30,4122
2018-10-31,4122
2018-11-01,4168
2018-11-03,4152
2018-11-04,4160
2018-11-05,4172
2018-11-06,4165
2018-11-07,4165
2018-11-08,4192
2018-11-09,4310
2018-11-10,4446
2018-11-11,4446
2018-11-12,4361
2018-11-13,4580
2018-11-14,4702
2018-11-15,4622
2018-11-16,4482
2018-11-17,4486
2018-11-18,4406
2018-11-19,4303
2018-11-20,4214
2018-11-21,4214
2018-11-22,4269
2018-11-23,4123
2018-11-24,4130
2018-11-25,4207
2018-11-26,4207
2018-11-27,4222
2018-11-28,4186
2018-11-29,4117
2018-12-01,4118
2018-12-02,4221
2018-12-03,4221
2018-12-04,4218
2018-12-05,4158
2018-12-07,4135
2018-12-09,4140
2018-12-10,4136
2018-12-11,4136
2018-12-12,4138
2018-12-13,4126
2018-12-14,4126
2018-12-15,4122
2018-12-16,4133
2018-12-17,4133
2018-12-18,4111
2018-12-19,4180
2018-12-20,4180
2018-12-21,4155
2018-12-22,4155
2018-12-23,4115
2018-12-24,4105
2018-12-25,4105
2018-12-26,4113
2018-12-27,4118
2018-12-28,4118
2018-12-29,4117
2018-12-30,4117
2018-12-31,4121
2019-01-01,4121
2019-01-02,4125
2019-01-03,4128
2019-01-04,4128
2019-01-05,4117
2019-01-06,4120
2019-01-08,4117
2019-01-10,4124
2019-01-11,4124
2019-01-12,4125
2019-01-13,4125
2019-01-14,4183
2019-01-15,4241
2019-01-16,4241
2019-01-17,4128
2019-01-18,4128
2019-01-19,4104
2019-01-20,3963
2019-01-21,3963
2019-01-22,3826
2019-01-23,3644
2019-01-24,3476
2019-01-25,3332
2019-01-26,3176
2019-01-27,3033
2019-01-28,2889
2019-01-29,2766
2019-01-30,2786
2019-01-31,2786
2019-02-01,2843
2019-02-02,2843
2019-02-03,2827
2019-02-04,2827
2019-02-05,2746
2019-02-06,2746
2019-02-07,2632
2019-02-08,2540
2019-02-09,2479
2019-02-10,2370
2019-02-11,2294
2019-02-12,2294
2019-02-13,2201
2019-02-14,2201
2019-02-15,2109
2019-02-16,2109
2019-02-17,2013
2019-02-18,1926
2019-02-19,1926
2019-02-20,1836
2019-02-21,1847
2019-02-22,1847
2019-02-23,1848
2019-02-24,1941
2019-02-25,2035
2019-02-26,2035
2019-02-27,2126
2019-02-28,2126
2019-03-01,2044
2019-03-02,2044
2019-03-03,1961
2019-03-04,1881
2019-03-05,1881
2019-03-06,1946
2019-03-07,1946
2019-03-08,2036
2019-03-09,2036
2019-03-10,2138
2019-03-11,2138
2019-03-12,2243
2019-03-13,2243
2019-03-14,2356
