date_obj,Seercull price
2019-04-02,20389
2019-04-03,20593
2019-04-04,20755
2019-04-05,20957
2019-04-06,21133
2019-04-07,21441
2019-04-08,22034
2019-04-09,21349
2019-04-10,22164
2019-04-11,22817
2019-04-12,23546
2019-04-13,24154
2019-04-14,23606
2019-04-15,22987
2019-04-16,22337
2019-04-17,22295
2019-04-18,21958
2019-04-19,21492
2019-04-20,20417
2019-04-21,19649
2019-04-22,19491
2019-04-23,19246
2019-04-24,19253
2019-04-25,19587
2019-04-26,19668
2019-04-27,19958
2019-04-28,20493
2019-04-29,21045
2019-04-30,21289
2019-05-01,21390
2019-05-02,20801
2019-05-03,21242
2019-05-04,21833
2019-05-05,21505
2019-05-06,22417
2019-05-07,22531
2019-05-08,23147
2019-05-09,23719
2019-05-10,24144
2019-05-11,22936
2019-05-12,21842
2019-05-13,21223
2019-05-14,20630
2019-05-15,19898
2019-05-16,19957
2019-05-17,20088
2019-05-18,20508
2019-05-19,20248
2019-05-20,19850
2019-05-21,19370
2019-05-22,19165
2019-05-23,19180
2019-05-24,18903
2019-05-25,19071
2019-05-26,19060
2019-05-27,19134
2019-05-28,19381
2019-05-29,19042
2019-05-30,18493
2019-05-31,18269
2019-06-01,18175
2019-06-02,17642
2019-06-03,17174
2019-06-04,17265
2019-06-05,17368
2019-06-06,16790
2019-06-07,16357
2019-06-08,16727
2019-06-09,16149
2019-06-10,15901
2019-06-11,16068
2019-06-12,16687
2019-06-13,17337
2019-06-14,17299
2019-06-15,18147
2019-06-16,18672
2019-06-17,19384
2019-06-18,19558
2019-06-19,19606
2019-06-20,19994
2019-06-21,20515
2019-06-22,20005
2019-06-23,19633
2019-06-24,19011
2019-06-25,19657
2019-06-26,19116
2019-06-27,18160
2019-06-28,17643
2019-06-29,17941
2019-06-30,17411
2019-07-01,17061
2019-07-02,16972
2019-07-03,16632
2019-07-04,16027
2019-07-05,16415
2019-07-06,16744
2019-07-07,17194
2019-07-08,17676
2019-07-09,18184
2019-07-10,17666
2019-07-11,17591
2019-07-12,17555
2019-07-13,17861
2019-07-14,17478
2019-07-15,17100
2019-07-16,17765
2019-07-17,18331
2019-07-18,18883
2019-07-19,19556
2019-07-20,19585
2019-07-21,19007
2019-07-22,18817
2019-07-23,19600
2019-07-24,19187
2019-07-25,19546
2019-07-26,19532
2019-07-27,19773
2019-07-28,19994
2019-07-29,20208
2019-07-30,19950
2019-07-31,18952
2019-08-01,18267
2019-08-02,18292
2019-08-03,18206
2019-08-04,18094
2019-08-05,18437
2019-08-06,18523
2019-08-07,18602
2019-08-08,18195
2019-08-09,17509
2019-08-10,16846
2019-08-11,16518
2019-08-12,16722
2019-08-13,17083
2019-08-14,16928
2019-08-15,16495
2019-08-16,16314
2019-08-17,15920
2019-08-18,16158
2019-08-19,16762
2019-08-20,17186
2019-08-21,17758
2019-08-22,17374
2019-08-23,16505
2019-08-24,15688
2019-08-24,15688
2019-08-25,14966
2019-08-25,14966
2019-08-26,14411
2019-08-26,14411
2019-08-27,14121
2019-08-27,14121
2019-08-28,14360
2019-08-29,14046
2019-08-30,13410
2019-08-31,12739
2019-09-01,12108
2019-09-02,11714
2019-09-03,11964
2019-09-04,12546
2019-09-05,13059
2019-09-06,13712
2019-09-07,14394
2019-09-08,15060
2019-09-09,15759
2019-09-10,16194
2019-09-11,16339
2019-09-12,16783
2019-09-13,16512
2019-09-14,16537
2019-09-15,17086
2019-09-16,17401
2019-09-17,17641
2019-09-18,17868
2019-09-19,18187
2019-09-20,18315
2019-09-21,18752
2019-09-22,19294
2019-09-23,19621
2019-09-24,18998
2019-09-25,19475
2019-09-26,19379
2019-09-27,19444
2019-09-28,19346
2019-09-29,19283
2019-09-30,19045
2019-10-01,18557
2019-10-02,18856
2019-10-03,18885
2019-10-04,19007
2019-10-05,18406
2019-10-06,18774
2019-10-07,19187
2019-10-08,19342
2019-10-09,18830
2019-10-10,18572
2019-10-11,18171
2019-10-12,18378
2019-10-13,18458
2019-10-14,18525
2019-10-15,18617
2019-10-16,19106
2019-10-17,19022
2019-10-18,18743
2019-10-19,18606
2019-10-20,18999
2019-10-21,18858
2019-10-22,18917
2019-10-23,19267
2019-10-24,19130
2019-10-25,19266
2019-10-26,18977
2019-10-27,19243
2019-10-28,19251
2019-10-29,18850
2019-10-30,18803
2019-10-31,18812
2019-11-01,18706
2019-11-02,18309
2019-11-03,18198
2019-11-04,18063
2019-11-05,18378
2019-11-06,18455
2019-11-07,18583
2019-11-08,18852
2019-11-09,18889
2019-11-10,19208
2019-11-11,18879
2019-11-12,18790
2019-11-13,18174
2019-11-14,18075
2019-11-15,18234
2019-11-16,18165
2019-11-17,17997
2019-11-18,18520
2019-11-19,18835
2019-11-20,19457
2019-11-21,19131
2019-11-22,19901
2019-11-23,19695
2019-11-24,19935
2019-11-25,20335
2019-11-26,20635
2019-11-27,20635
2019-11-28,20108
2019-11-29,19420
2019-11-30,19663
2019-12-01,19934
2019-12-02,19877
2019-12-03,20457
2019-12-04,20392
2019-12-05,20994
2019-12-06,21190
2019-12-07,20701
2019-12-08,20676
2019-12-09,20963
2019-12-10,21405
2019-12-11,21676
2019-12-12,21678
2019-12-13,21569
2019-12-14,21813
2019-12-15,22392
2019-12-16,22853
2019-12-17,23605
2019-12-18,23647
2019-12-19,22902
2019-12-20,23345
2019-12-21,22617
2019-12-22,21869
2019-12-23,21814
2019-12-24,22756
2019-12-25,23201
2019-12-26,23167
2019-12-27,23037
2019-12-28,23264
2019-12-29,23249
2019-12-30,23160
2019-12-31,23370
2020-01-01,23530
2020-01-02,23837
2020-01-03,23972
2020-01-04,23821
2020-01-05,23228
2020-01-06,22407
2020-01-07,21829
2020-01-08,20976
2020-01-09,20275
2020-01-10,19806
2020-01-11,19828
2020-01-12,19843
2020-01-13,20563
2020-01-14,21051
2020-01-15,20986
2020-01-16,20485
2020-01-17,20781
2020-01-18,21225
2020-01-19,21751
2020-01-20,21511
2020-01-21,21244
2020-01-22,21467
2020-01-23,21549
2020-01-24,20917
2020-01-25,20119
2020-01-26,20374
2020-01-27,20693
2020-01-28,21262
2020-01-29,21897
2020-01-30,22005
2020-01-31,21981
2020-02-01,22247
2020-02-02,22449
2020-02-03,22952
2020-02-04,23592
2020-02-05,24584
2020-02-06,24347
2020-02-07,24176
2020-02-08,23331
2020-02-09,22582
2020-02-10,22699
2020-02-11,23145
2020-02-12,23284
2020-02-13,23286
2020-02-14,23631
2020-02-15,22957
2020-02-16,22654
2020-02-17,22583
2020-02-18,23063
2020-02-19,23181
2020-02-20,22950
2020-02-21,22274
2020-02-22,21763
2020-02-23,21280
2020-02-24,20809
2020-02-25,20012
2020-02-26,19188
2020-02-27,18456
2020-02-28,17750
2020-02-29,16926
2020-03-01,16500
2020-03-02,16353
2020-03-03,15597
2020-03-04,15199
2020-03-05,15013
2020-03-06,14790
2020-03-07,14571
2020-03-08,14624
2020-03-09,14762
2020-03-10,15146
2020-03-11,15413
2020-03-12,15640
2020-03-13,15655
2020-03-14,15303
2020-03-15,15590
2020-03-16,15943
2020-03-17,15406
2020-03-18,15174
2020-03-19,15028
2020-03-20,14662
2020-03-21,14429
2020-03-22,14037
2020-03-23,13349
2020-03-24,13394
2020-03-25,13721
2020-03-26,14000
2020-03-27,14311
2020-03-28,14634
2020-03-29,14876
2020-03-30,15027
2020-03-31,15280
2020-04-01,14791
2020-04-02,14482
2020-04-03,14301
2020-04-04,14288
2020-04-05,14114
2020-04-06,14312
2020-04-07,14655
2020-04-08,14541
2020-04-09,14050
2020-04-10,13810
2020-04-11,13902
2020-04-12,14082
2020-04-13,14386
2020-04-14,14405
2020-04-15,14932
2020-04-16,15311
2020-04-17,15760
2020-04-18,15719
2020-04-19,16255
2020-04-20,16888
2020-04-21,16933
2020-04-22,17074
2020-04-23,17316
2020-04-24,17539
2020-04-25,17672
2020-04-26,17911
2020-04-27,18212
2020-04-28,17423
2020-04-29,16555
2020-04-30,16001
2020-05-01,15596
2020-05-02,15390
2020-05-03,15661
2020-05-04,15968
2020-05-05,16300
2020-05-06,16115
2020-05-07,16445
2020-05-08,16851
2020-05-09,17175
2020-05-10,17340
2020-05-11,17392
2020-05-12,16836
2020-05-13,16162
