date_obj,Bandana%20eyepatch%20(white) price
2015-10-26,66028
2015-10-27,66028
2015-10-28,66028
2015-10-29,66028
2015-10-30,66028
2015-10-31,66028
2015-11-01,66028
2015-11-02,66028
2015-11-03,66028
2015-11-04,66028
2015-11-05,66028
2015-11-06,66028
2015-11-07,66028
2015-11-08,66028
2015-11-09,66028
2015-11-10,66028
2015-11-11,66028
2015-11-12,66028
2015-11-13,66028
2015-11-14,66028
2015-11-15,66028
2015-11-16,66028
2015-11-17,66028
2015-11-18,66028
2015-11-19,66028
2015-11-20,66028
2015-11-21,66028
2015-11-22,66028
2015-11-23,66028
2015-11-24,66028
2015-11-25,66028
2015-11-26,66028
2015-11-27,66028
2015-11-28,66028
2015-11-29,66028
2015-11-30,66028
2015-12-01,66028
2015-12-02,66028
2015-12-03,66028
2015-12-04,66028
2015-12-05,66028
2015-12-06,66028
2015-12-07,66028
2015-12-08,66028
2015-12-09,66028
2015-12-10,66028
2015-12-11,66028
2015-12-12,66028
2015-12-13,66028
2015-12-14,66028
2015-12-15,66028
2015-12-16,66028
2015-12-17,66028
2015-12-18,66028
2015-12-19,66028
2015-12-20,66028
2015-12-21,66028
2015-12-22,66028
2015-12-23,66028
2015-12-24,66028
2015-12-25,66028
2015-12-26,66028
2015-12-27,66028
2015-12-28,66028
2015-12-29,66028
2015-12-30,66028
2015-12-31,66028
2016-01-01,66028
2016-01-02,66028
2016-01-03,66028
2016-01-04,66028
2016-01-05,66028
2016-01-06,66028
2016-01-07,66028
2016-01-08,66028
2016-01-09,66028
2016-01-10,62856
2016-01-11,62856
2016-01-12,62856
2016-01-13,62856
2016-01-14,62856
2016-01-15,62856
2016-01-16,62856
2016-01-17,62856
2016-01-18,62856
2016-01-19,62856
2016-01-20,62856
2016-01-21,62856
2016-01-22,62856
2016-01-23,62856
2016-01-24,62856
2016-01-25,62856
2016-01-26,62856
2016-01-27,62856
2016-01-28,62856
2016-01-29,62856
2016-01-30,62856
2016-01-31,62856
2016-02-01,62856
2016-02-02,62856
2016-02-03,62856
2016-02-04,62856
2016-02-05,62856
2016-02-06,62856
2016-02-07,62856
2016-02-08,62856
2016-02-09,62856
2016-02-10,62856
2016-02-11,62856
2016-02-12,62856
2016-02-13,62856
2016-02-14,62856
2016-02-15,62856
2016-02-16,62856
2016-02-17,62856
2016-02-18,62856
2016-02-19,62856
2016-02-20,62856
2016-02-21,62856
2016-02-22,62856
2016-02-23,62856
2016-02-24,62856
2016-02-25,62856
2016-02-26,62856
2016-02-27,62856
2016-02-28,62856
2016-02-29,62856
2016-03-01,62856
2016-03-02,62856
2016-03-03,62856
2016-03-04,62856
2016-03-05,62856
2016-03-06,62856
2016-03-07,62856
2016-03-08,62856
2016-03-09,62856
2016-03-10,62856
2016-03-11,62856
2016-03-12,62856
2016-03-13,62856
2016-03-14,62856
2016-03-15,62856
2016-03-16,62856
2016-03-17,62856
2016-03-18,62856
2016-03-19,62856
2016-03-20,62856
2016-03-21,62856
2016-03-22,62856
2016-03-23,62856
2016-03-24,62856
2016-03-25,62856
2016-03-26,62856
2016-03-27,62856
2016-03-28,62856
2016-03-29,62856
2016-03-30,62856
2016-03-31,62856
2016-04-01,62856
2016-04-02,62856
2016-04-03,62856
2016-04-04,62856
2016-04-05,62856
2016-04-06,62856
2016-04-07,62856
2016-04-08,62856
2016-04-09,62856
2016-04-10,62856
2016-04-11,62856
2016-04-12,62856
2016-04-13,62856
2016-04-14,62856
2016-04-15,62856
2016-04-16,62856
2016-04-17,62856
2016-04-18,62856
2016-04-19,62856
2016-04-20,59943
2016-04-21,59943
2016-04-22,59943
2016-04-23,59943
2016-04-24,59943
2016-04-25,59943
2016-04-26,59943
2016-04-27,59943
2016-04-28,59943
2016-04-29,59943
2016-04-30,59943
2016-05-01,59943
2016-05-02,59943
2016-05-03,59943
2016-05-04,59943
2016-05-05,59943
2016-05-06,59943
2016-05-07,59943
2016-05-08,59943
2016-05-09,59943
2016-05-10,59943
2016-05-11,59943
2016-05-12,59943
2016-05-13,59943
2016-05-14,59943
2016-05-15,59943
2016-05-16,59943
2016-05-17,59943
2016-05-18,59943
2016-05-19,59943
2016-05-22,59943
2016-05-23,59943
2016-05-24,59943
2016-05-25,59943
2016-05-26,59943
2016-05-27,59943
2016-05-28,59943
2016-05-29,59943
2016-05-30,59943
2016-05-31,59943
2016-06-01,59943
2016-06-02,59943
2016-06-03,59943
2016-06-04,59943
2016-06-05,59943
2016-06-06,59943
2016-06-07,59943
2016-06-08,59943
2016-06-09,59943
2016-06-10,59943
2016-06-11,59943
2016-06-12,59943
2016-06-13,59943
2016-06-14,59943
2016-06-15,59943
2016-06-16,59943
2016-06-17,59943
2016-06-18,59943
2016-06-19,59943
2016-06-20,59943
2016-06-21,59943
2016-06-22,59943
2016-06-23,59943
2016-06-24,59943
2016-06-25,59943
2016-06-26,59943
2016-06-27,59943
2016-06-28,59943
2016-06-29,59943
2016-06-30,59943
2016-07-01,59943
2016-07-02,59943
2016-07-03,59943
2016-07-04,59943
2016-07-05,59943
2016-07-06,59943
2016-07-07,59943
2016-07-08,59943
2016-07-09,59943
2016-07-10,59943
2016-07-11,59943
2016-07-12,59943
2016-07-13,59943
2016-07-14,59943
2016-07-15,59943
2016-07-16,59943
2016-07-17,59943
2016-07-18,59943
2016-07-23,59943
2016-07-24,59943
2016-07-25,59943
2016-07-26,59943
2016-07-27,59943
2016-07-28,59943
2016-07-29,59943
2016-07-30,59943
2016-07-31,57038
2016-08-01,57038
2016-08-02,57038
2016-08-03,57038
2016-08-04,57038
2016-08-05,57038
2016-08-06,57038
2016-08-07,57038
2016-08-08,57038
2016-08-09,57038
2016-08-10,57038
2016-08-11,57038
2016-08-12,57038
2016-08-13,57038
2016-08-14,57038
2016-08-15,57038
2016-08-16,57038
2016-08-17,57038
2016-08-18,57038
2016-08-19,57038
2016-08-20,57038
2016-08-21,57038
2016-08-22,57038
2016-08-23,57038
2016-08-24,57038
2016-08-25,57038
2016-08-26,57038
2016-08-28,57038
2016-08-31,57038
2016-09-01,57038
2016-09-02,57038
2016-09-03,57038
2016-09-04,57038
2016-09-05,57038
2016-09-06,57038
2016-09-07,57038
2016-09-08,57038
2016-09-09,57038
2016-09-10,57038
2016-09-11,57038
2016-09-12,57038
2016-09-13,57038
2016-09-14,57038
2016-09-15,57038
2016-09-16,57038
2016-09-17,57038
2016-09-18,57038
2016-09-19,57038
2016-09-20,57038
2016-09-21,57038
2016-09-22,57038
2016-09-23,57038
2016-09-24,57038
2016-09-25,57038
2016-09-26,57038
2016-09-27,57038
2016-09-28,57038
2016-09-29,57038
2016-09-30,57038
2016-10-01,57038
2016-10-02,57038
2016-10-03,57038
2016-10-04,57038
2016-10-05,57038
2016-10-06,57038
2016-10-07,57038
2016-10-08,57038
2016-10-09,57038
2016-10-10,57038
2016-10-11,57038
2016-10-12,57038
2016-10-13,57038
2016-10-14,57038
2016-10-15,57038
2016-10-16,57038
2016-10-17,57038
2016-10-18,57038
2016-10-19,57038
2016-10-20,57038
2016-10-21,57038
2016-10-22,57038
2016-10-23,57038
2016-10-24,57038
2016-10-25,57038
2016-10-26,57038
2016-10-27,57038
2016-10-28,57038
2016-10-29,57038
2016-10-30,57038
2016-10-31,57038
2016-11-01,57038
2016-11-02,57038
2016-11-03,57038
2016-11-04,57038
2016-11-05,57038
2016-11-06,57038
2016-11-07,57038
2016-11-08,57038
2016-11-09,57038
2016-11-10,57038
2016-11-11,57038
2016-11-12,57038
2016-11-13,57038
2016-11-14,57038
2016-11-15,57038
2016-12-07,57038
2016-12-08,57038
2016-12-09,57038
2016-12-10,57038
2016-12-11,57038
2016-12-12,57038
2016-12-13,57038
2016-12-14,57038
2016-12-15,57038
2016-12-16,57038
2016-12-17,57038
2016-12-18,57038
2016-12-19,57038
2016-12-20,57038
2016-12-21,57038
2016-12-22,57038
2016-12-23,57038
2016-12-24,57038
2016-12-25,54204
2016-12-26,54204
2016-12-27,54204
2016-12-28,54204
2016-12-29,54204
2016-12-30,54204
2016-12-31,54204
2017-01-01,54204
2017-01-02,54204
2017-01-03,54204
2017-01-04,54204
2017-01-05,54204
2017-01-06,54204
2017-01-07,54204
2017-01-08,54204
2017-01-09,54204
2017-01-10,54204
2017-01-11,54204
2017-01-12,54204
2017-01-13,54204
2017-01-14,54204
2017-01-15,54204
2017-01-16,54204
2017-01-17,54204
2017-01-18,54204
2017-01-19,54204
2017-01-20,54204
2017-01-21,54204
2017-01-22,54204
2017-01-23,54204
2017-01-27,54204
2017-01-28,54204
2017-01-29,54204
2017-01-30,54204
2017-01-31,54204
2017-02-01,54204
2017-02-02,54204
2017-02-03,54204
2017-02-04,54204
2017-02-05,54204
2017-02-06,54204
2017-02-07,54204
2017-02-08,54204
2017-02-09,54204
2017-02-10,54204
2017-02-11,54204
2017-02-12,54204
2017-02-13,54204
2017-02-14,54204
2017-02-15,54204
2017-02-16,54204
2017-02-18,54204
2017-02-19,54204
2017-02-20,54204
2017-02-21,54204
2017-02-22,54204
2017-02-23,54204
2017-02-24,54204
2017-02-25,54204
2017-02-26,54204
2017-02-27,54204
2017-02-28,54204
2017-03-01,54204
2017-03-02,54204
2017-03-03,54204
2017-03-04,54204
2017-03-05,54204
2017-03-06,54204
2017-03-07,54204
2017-03-08,54204
2017-03-09,54204
2017-03-10,54204
2017-03-11,54204
2017-03-12,54204
2017-03-13,54204
2017-03-14,54204
2017-03-15,54204
2017-03-16,54204
2017-03-17,54204
2017-03-18,54204
2017-03-19,54204
2017-03-20,54204
2017-03-21,54204
2017-03-22,54204
2017-03-23,54204
2017-03-24,54204
2017-03-25,54204
2017-03-26,54204
2017-03-27,54204
2017-03-28,54204
2017-03-29,54204
2017-03-30,54204
2017-03-31,54204
2017-04-01,54204
2017-04-02,54204
2017-04-03,54204
2017-04-04,54204
2017-04-05,54204
2017-04-12,54204
2017-04-13,54204
2017-04-14,54204
2017-04-15,54204
2017-04-16,51523
2017-04-17,51523
2017-04-18,51523
2017-04-19,51523
2017-04-20,51523
2017-04-21,51523
2017-04-22,51523
2017-04-23,51523
2017-04-24,51523
2017-04-25,51523
2017-04-26,51523
2017-04-27,51523
2017-04-28,51523
2017-04-29,51523
2017-04-30,51523
2017-05-01,51523
2017-05-02,51523
2017-05-03,51523
2017-05-04,51523
2017-05-05,51523
2017-05-06,51523
2017-05-07,51523
2017-05-08,51523
2017-05-09,51523
2017-05-10,51523
2017-05-11,51523
2017-05-12,51523
2017-05-13,51523
2017-05-14,51523
2017-05-15,51523
2017-05-16,51523
2017-05-17,51523
2017-05-18,51523
2017-05-19,51523
2017-05-20,51523
2017-05-21,51523
2017-05-22,51523
2017-05-23,51523
2017-05-24,51523
2017-05-25,51523
2017-05-26,51523
2017-05-27,51523
2017-05-28,51523
2017-05-29,51523
2017-05-30,51523
2017-05-31,51523
2017-06-01,51523
2017-06-02,51523
2017-06-03,51523
2017-06-04,51523
2017-06-05,51523
2017-06-06,51523
2017-06-07,51523
2017-06-08,51523
2017-06-09,51523
2017-06-10,51523
2017-06-11,51523
2017-06-12,51523
2017-06-13,51523
2017-06-14,51523
2017-06-15,51523
2017-06-16,51523
2017-06-17,51523
2017-06-18,51523
2017-06-19,51523
2017-06-20,51523
2017-06-21,51523
2017-06-22,51523
2017-06-23,51523
2017-06-24,51523
2017-06-25,51523
2017-06-26,51523
2017-06-27,51523
2017-06-28,51523
2017-06-29,51523
2017-06-30,51523
2017-07-01,51523
2017-07-02,51523
2017-07-03,51523
2017-07-04,51523
2017-07-05,51523
2017-07-06,51523
2017-07-07,51523
2017-07-08,51523
2017-07-09,51523
2017-07-13,51523
2017-07-14,51523
2017-07-15,51523
2017-07-16,51523
2017-07-17,51523
2017-07-18,51523
2017-07-19,51523
2017-07-20,51523
2017-07-21,51523
2017-07-22,49016
2017-07-23,49016
2017-07-24,49016
2017-07-25,49016
2017-07-26,49016
2017-07-27,49016
2017-07-28,49016
2017-07-29,49016
2017-07-30,49016
2017-07-31,49016
2017-08-01,49016
2017-08-02,49016
2017-08-03,49016
2017-08-04,49016
2017-08-05,49016
2017-08-06,49016
2017-08-07,49016
2017-08-08,49016
2017-08-09,49016
2017-08-10,49016
2017-08-11,49016
2017-08-12,49016
2017-08-13,49016
2017-08-14,49016
2017-08-15,49016
2017-08-16,49016
2017-08-17,49016
2017-08-18,49016
2017-08-19,49016
2017-08-20,49016
2017-08-21,49016
2017-08-22,49016
2017-08-23,49016
2017-08-24,49016
2017-08-25,49016
2017-08-26,49016
2017-08-27,49016
2017-08-28,49016
2017-08-29,49016
2017-08-30,49016
2017-08-31,49016
2017-09-01,49016
2017-09-02,49016
2017-09-03,49016
2017-09-04,49016
2017-09-05,49016
2017-09-06,49016
2017-09-07,49016
2017-09-08,49016
2017-09-09,49016
2017-09-10,49016
2017-09-11,49016
2017-09-12,49016
2017-09-13,49016
2017-09-14,49016
2017-09-15,49016
2017-09-16,49016
2017-09-17,49016
2017-09-18,49016
2017-09-19,49016
2017-09-20,49016
2017-09-22,49016
2017-09-23,49016
2017-09-24,49016
2017-09-25,49016
2017-09-26,49016
2017-09-27,49016
2017-09-28,49016
2017-09-29,49016
2017-09-30,49016
2017-10-01,49016
2017-10-02,49016
2017-10-03,49016
2017-10-04,49016
2017-10-05,49016
2017-10-06,49016
2017-10-07,49016
2017-10-08,49016
2017-10-09,49016
2017-10-10,46714
2017-10-11,46714
2017-10-12,46714
2017-10-13,46714
2017-10-14,46714
2017-10-15,46714
2017-10-16,46714
2017-10-17,46714
2017-10-18,46714
2017-10-19,46714
2017-10-20,46714
2017-10-21,46714
2017-10-22,46714
2017-10-23,46714
2017-10-24,46714
2017-10-25,46714
2017-10-26,46714
2017-10-27,46714
2017-10-28,46714
2017-10-29,46714
2017-10-30,46714
2017-10-31,46714
2017-11-01,46714
2017-11-02,46714
2017-11-03,46714
2017-11-04,46714
2017-11-05,46714
2017-11-06,46714
2017-11-07,46714
2017-11-08,46714
2017-11-09,46714
2017-11-10,46714
2017-11-11,46714
2017-11-12,46714
2017-11-13,46714
2017-11-14,46714
2017-11-15,46714
2017-11-16,46714
2017-11-17,46714
2017-11-18,46714
2017-11-19,46714
2017-11-20,46714
2017-11-21,46714
2017-11-22,46714
2017-11-23,46714
2017-11-24,46714
2017-11-25,46714
2017-11-26,46714
2017-11-27,46714
2017-11-28,46714
2017-11-29,46714
2017-11-30,46714
2017-12-01,46714
2017-12-02,46714
2017-12-03,46714
2017-12-04,46714
2017-12-05,46714
2017-12-06,46714
2017-12-07,46714
2017-12-08,46714
2017-12-09,46714
2017-12-10,46714
2017-12-11,44404
2017-12-12,44404
2017-12-13,44404
2017-12-14,44404
2017-12-15,44404
2017-12-16,44404
2017-12-17,44404
2017-12-18,44404
2017-12-19,44404
2017-12-20,44404
2017-12-21,44404
2017-12-22,44404
2017-12-23,44404
2017-12-24,44404
2017-12-25,44404
2017-12-26,44404
2017-12-27,44404
2017-12-28,44404
2017-12-29,44404
2017-12-30,44404
2017-12-31,44404
2018-01-01,44404
2018-01-02,44404
2018-01-03,44404
2018-01-04,44404
2018-01-05,44404
2018-01-06,44404
2018-01-07,44404
2018-01-08,44404
2018-01-09,44404
2018-01-10,44404
2018-01-11,44404
2018-01-12,44404
2018-01-13,44404
2018-01-14,44404
2018-01-15,44404
2018-01-16,44404
2018-01-17,44404
2018-01-18,44404
2018-01-19,44404
2018-01-20,44404
2018-01-21,44404
2018-01-22,44404
2018-01-23,42305
2018-01-24,42305
2018-01-25,42305
2018-01-26,42305
2018-01-27,42305
2018-01-28,42305
2018-01-29,42305
2018-01-30,42305
2018-01-31,42305
2018-02-01,42305
2018-02-02,42305
2018-02-03,42305
2018-02-04,42305
2018-02-05,42305
2018-02-06,42305
2018-02-07,42305
2018-02-08,42305
2018-02-09,42305
2018-02-10,42305
2018-02-11,42305
2018-02-12,42305
2018-02-13,42305
2018-02-14,42305
2018-02-15,42305
2018-02-16,42305
2018-02-17,42305
2018-02-18,42305
2018-02-19,42305
2018-02-20,42305
2018-02-21,42305
2018-02-22,42305
2018-02-23,40202
2018-02-24,40202
2018-02-25,40202
2018-02-26,40202
2018-02-27,40202
2018-02-28,40202
2018-03-01,40202
2018-03-02,38224
2018-03-03,38224
2018-03-04,38224
2018-03-05,38224
2018-03-06,38224
2018-03-07,38224
2018-03-08,38224
2018-03-09,36410
2018-03-10,36410
2018-03-11,36410
2018-03-12,36410
2018-03-13,36410
2018-03-14,36410
2018-03-15,36410
2018-03-16,36410
2018-03-17,34722
2018-03-18,34722
2018-03-20,2950
2018-03-22,2950
2018-03-23,2950
2018-03-24,2950
2018-03-25,2950
2018-03-26,2950
2018-03-27,2950
2018-03-28,2950
2018-03-29,2950
2018-03-30,2950
2018-03-31,2950
2018-04-01,2950
2018-04-02,2950
2018-04-03,2950
2018-04-04,2950
2018-04-05,2950
2018-04-06,2950
2018-04-07,2950
2018-04-08,2950
2018-04-09,2950
2018-04-10,2950
2018-04-11,2950
2018-04-12,2841
2018-04-13,2841
2018-04-14,2841
2018-04-15,2841
2018-04-16,2841
2018-04-17,2841
2018-04-18,2841
2018-04-19,2841
2018-04-20,2841
2018-04-21,2841
2018-04-22,2841
2018-04-23,2841
2018-04-24,2841
2018-04-25,2841
2018-04-26,2841
2018-04-27,2841
2018-04-28,2841
2018-04-29,2841
2018-04-30,2841
2018-05-01,2717
2018-05-02,2717
2018-05-03,2717
2018-05-04,2717
2018-05-05,2717
2018-05-06,2717
2018-05-07,2717
2018-05-08,2717
2018-05-09,2717
2018-05-10,2717
2018-05-11,2717
2018-05-12,2717
2018-05-13,2717
2018-05-14,2717
2018-05-15,2717
2018-05-16,2717
2018-05-17,2717
2018-05-18,2717
2018-05-19,2603
2018-05-20,2603
2018-05-21,2603
2018-05-22,2603
2018-05-23,2603
2018-05-24,2603
2018-05-25,2603
2018-05-26,2603
2018-05-27,2603
2018-05-28,2603
2018-05-29,2603
2018-05-30,2603
2018-05-31,2603
2018-06-01,2603
2018-06-02,2487
2018-06-03,2487
2018-06-04,2487
2018-06-05,2487
2018-06-06,2487
2018-06-07,2487
2018-06-08,2487
2018-06-09,2487
2018-06-10,2487
2018-06-11,2487
2018-06-12,2487
2018-06-13,2487
2018-06-14,2487
2018-06-15,2487
2018-06-16,2487
2018-06-17,2487
2018-06-18,2487
2018-06-19,2487
2018-06-20,2487
2018-06-21,2372
2018-06-22,2372
2018-06-23,2372
2018-06-24,2372
2018-06-25,2372
2018-06-26,2372
2018-06-27,2372
2018-06-28,2372
2018-06-29,2372
2018-06-30,2372
2018-07-01,2372
2018-07-02,2372
2018-07-03,2372
2018-07-04,2372
2018-07-05,2372
2018-07-06,2372
2018-07-07,2372
2018-07-08,2372
2018-07-09,2372
2018-07-10,2372
2018-07-11,2372
2018-07-12,2372
2018-07-13,2372
2018-07-14,2372
2018-07-15,2372
2018-07-16,2372
2018-07-17,2372
2018-07-18,2372
2018-07-19,2372
2018-07-20,2372
2018-07-21,2372
2018-07-22,2372
2018-07-23,2372
2018-07-24,2372
2018-07-25,2372
2018-07-26,2372
2018-07-27,2372
2018-07-28,2372
2018-07-29,2259
2018-07-30,2259
2018-07-31,2259
2018-08-01,2259
2018-08-02,2259
2018-08-03,2259
2018-08-04,2259
2018-08-05,2259
2018-08-06,2259
2018-08-07,2259
2018-08-08,2259
2018-08-09,2259
2018-08-10,2259
2018-08-11,2259
2018-08-12,2259
2018-08-14,2156
2018-08-16,2156
2018-08-17,2156
2018-08-18,2156
2018-08-19,2156
2018-08-20,2156
2018-08-21,2156
2018-08-22,2156
2018-08-23,2156
2018-08-24,2156
2018-08-25,2156
2018-08-26,2156
2018-08-27,2056
2018-08-28,2056
2018-08-29,2056
2018-08-30,2056
2018-08-31,2056
2018-09-01,2056
2018-09-02,2056
2018-09-03,2056
2018-09-04,2056
2018-09-05,2056
2018-09-06,2056
2018-09-07,2056
2018-09-08,1963
2018-09-09,1963
2018-09-10,1963
2018-09-11,1963
2018-09-12,1963
2018-09-13,1963
2018-09-14,1963
2018-09-15,1963
2018-09-16,1963
2018-09-17,1963
2018-09-18,1963
2018-09-19,1963
2018-09-20,1963
2018-09-21,1963
2018-09-22,1963
2018-09-23,1963
2018-09-24,1876
2018-09-25,1876
2018-09-26,1876
2018-09-27,1876
2018-09-28,1876
2018-09-29,1876
2018-09-30,1876
2018-10-02,1876
2018-10-03,1876
2018-10-04,1876
2018-10-05,1876
2018-10-06,1876
2018-10-07,1876
2018-10-08,1786
2018-10-09,1786
2018-10-10,1786
2018-10-11,1786
2018-10-12,1786
2018-10-13,1786
2018-10-14,1786
2018-10-15,1786
2018-10-16,1786
2018-10-17,1786
2018-10-18,1786
2018-10-19,1786
2018-10-20,1786
2018-10-21,1786
2018-10-22,1706
2018-10-23,1706
2018-10-24,1706
2018-10-25,1706
2018-10-26,1706
2018-10-27,1706
2018-10-28,1706
2018-10-29,1706
2018-10-30,1706
2018-10-31,1706
2018-11-01,1706
2018-11-03,1706
2018-11-04,1706
2018-11-05,1706
2018-11-06,1706
2018-11-07,1621
2018-11-08,1621
2018-11-09,1621
2018-11-10,1621
2018-11-11,1621
2018-11-12,1621
2018-11-13,1621
2018-11-14,1621
2018-11-15,1621
2018-11-16,1621
2018-11-17,1621
2018-11-18,1621
2018-11-19,1553
2018-11-20,1553
2018-11-21,1553
2018-11-22,1553
2018-11-23,1553
2018-11-24,1553
2018-11-25,1553
2018-11-26,1553
2018-11-27,1553
2018-11-28,1553
2018-11-29,1553
2018-12-01,1553
2018-12-02,1489
2018-12-03,1489
2018-12-04,1489
2018-12-05,1489
2018-12-07,1489
2018-12-09,1489
2018-12-10,1489
2018-12-11,1489
2018-12-12,1489
2018-12-13,1489
2018-12-14,1489
2018-12-15,1489
2018-12-16,1433
2018-12-17,1433
2018-12-18,1433
2018-12-19,1433
2018-12-20,1433
2018-12-21,1433
2018-12-22,1433
2018-12-23,1433
2018-12-24,1433
2018-12-25,1433
2018-12-26,1433
2018-12-27,1433
2018-12-28,1433
2018-12-29,1433
2018-12-30,1417
2018-12-31,1417
2019-01-01,1417
2019-01-02,1417
2019-01-03,1417
2019-01-04,1417
2019-01-05,1417
2019-01-06,1417
2019-01-08,1417
2019-01-10,1417
2019-01-11,1417
2019-01-12,1417
2019-01-13,1417
2019-01-14,1417
2019-01-15,1362
2019-01-16,1362
2019-01-17,1362
2019-01-18,1362
2019-01-19,1362
2019-01-20,1362
2019-01-21,1362
2019-01-22,1362
2019-01-23,1362
2019-01-24,1362
2019-01-25,1362
2019-01-26,1362
2019-01-27,1362
2019-01-28,1362
2019-01-29,1362
2019-01-30,1294
2019-01-31,1294
2019-02-01,1294
2019-02-02,1294
2019-02-03,1294
2019-02-04,1294
2019-02-05,1294
2019-02-06,1294
2019-02-07,1294
2019-02-08,1294
2019-02-09,1294
2019-02-10,1294
2019-02-11,1294
2019-02-12,1294
2019-02-13,1294
2019-02-14,1294
2019-02-15,1260
2019-02-16,1260
2019-02-17,1260
2019-02-18,1260
2019-02-19,1260
2019-02-20,1260
2019-02-21,1260
2019-02-22,1260
2019-02-23,1260
2019-02-24,1260
2019-02-25,1260
2019-02-26,1260
2019-02-27,1260
2019-02-28,1260
2019-03-01,1260
2019-03-02,1260
2019-03-03,1260
2019-03-04,1260
2019-03-05,1260
2019-03-06,1260
2019-03-07,1260
2019-03-08,1260
2019-03-09,1260
2019-03-10,1260
2019-03-11,1260
2019-03-12,1260
2019-03-13,1260
2019-03-14,1260
