date_obj,Iron%20trimmed%20set%20(sk) price
2015-11-26,873332
2015-11-27,873332
2015-11-28,873332
2015-11-29,873332
2015-11-30,873332
2015-12-01,873332
2015-12-02,873332
2015-12-03,873332
2015-12-04,873332
2015-12-05,873332
2015-12-06,873332
2015-12-07,873332
2015-12-08,873332
2015-12-09,873332
2015-12-10,873332
2015-12-11,873332
2015-12-12,873332
2015-12-13,873332
2015-12-14,873332
2015-12-15,873332
2015-12-16,873332
2015-12-17,873332
2015-12-18,873332
2015-12-19,873332
2015-12-20,873332
2015-12-21,873332
2015-12-22,873332
2015-12-23,873332
2015-12-24,873332
2015-12-25,873332
2015-12-26,873332
2015-12-27,873332
2015-12-28,873332
2015-12-29,873332
2015-12-30,873332
2015-12-31,842345
2016-01-01,842345
2016-01-02,842345
2016-01-03,842345
2016-01-04,842345
2016-01-05,842345
2016-01-06,842345
2016-01-07,842345
2016-01-08,842345
2016-01-09,842345
2016-01-10,842345
2016-01-11,842345
2016-01-12,842345
2016-01-13,842345
2016-01-14,842345
2016-01-15,842345
2016-01-16,842345
2016-01-17,842345
2016-01-18,842345
2016-01-19,842345
2016-01-20,842345
2016-01-21,842345
2016-01-22,842345
2016-01-23,842345
2016-01-24,842345
2016-01-25,842345
2016-01-26,842345
2016-01-27,842345
2016-01-28,842345
2016-01-29,842345
2016-01-30,842345
2016-01-31,842345
2016-02-01,842345
2016-02-02,842345
2016-02-03,842345
2016-02-04,842345
2016-02-05,842345
2016-02-06,842345
2016-02-07,842345
2016-02-08,842345
2016-02-09,842345
2016-02-10,842345
2016-02-11,842345
2016-02-12,842345
2016-02-13,842345
2016-02-14,842345
2016-02-15,842345
2016-02-16,842345
2016-02-17,842345
2016-02-18,842345
2016-02-19,842345
2016-02-20,842345
2016-02-21,842345
2016-02-22,842345
2016-02-23,842345
2016-02-24,842345
2016-02-25,842345
2016-02-26,842345
2016-02-27,842345
2016-02-28,842345
2016-02-29,842345
2016-03-01,842345
2016-03-02,842345
2016-03-03,842345
2016-03-04,842345
2016-03-05,842345
2016-03-06,806926
2016-03-07,806926
2016-03-08,806926
2016-03-09,806926
2016-03-10,806926
2016-03-11,806926
2016-03-12,806926
2016-03-13,806926
2016-03-14,806926
2016-03-15,806926
2016-03-16,806926
2016-03-17,806926
2016-03-18,806926
2016-03-19,806926
2016-03-20,806926
2016-03-21,806926
2016-03-22,806926
2016-03-23,806926
2016-03-24,806926
2016-03-25,806926
2016-03-26,806926
2016-03-27,806926
2016-03-28,806926
2016-03-29,806926
2016-03-30,806926
2016-03-31,806926
2016-04-01,806926
2016-04-02,806926
2016-04-03,806926
2016-04-04,806926
2016-04-05,806926
2016-04-06,806926
2016-04-07,806926
2016-04-08,806926
2016-04-09,806926
2016-04-10,806926
2016-04-11,806926
2016-04-12,806926
2016-04-13,806926
2016-04-14,806926
2016-04-15,806926
2016-04-16,806926
2016-04-17,806926
2016-04-18,806926
2016-04-19,806926
2016-04-20,806926
2016-04-21,806926
2016-04-22,806926
2016-04-23,806926
2016-04-24,806926
2016-04-25,806926
2016-04-26,806926
2016-04-27,806926
2016-04-28,806926
2016-04-29,806926
2016-04-30,806926
2016-05-01,806926
2016-05-02,806926
2016-05-03,806926
2016-05-04,806926
2016-05-05,806926
2016-05-06,806926
2016-05-07,806926
2016-05-08,806926
2016-05-09,806926
2016-05-10,806926
2016-05-11,806926
2016-05-12,806926
2016-05-13,806926
2016-05-14,806926
2016-05-15,771391
2016-05-16,771391
2016-05-17,771391
2016-05-18,771391
2016-05-19,771391
2016-05-22,771391
2016-05-23,771391
2016-05-24,771391
2016-05-25,771391
2016-05-26,771391
2016-05-27,771391
2016-05-28,771391
2016-05-29,771391
2016-05-30,771391
2016-05-31,771391
2016-06-01,771391
2016-06-02,771391
2016-06-03,771391
2016-06-04,771391
2016-06-05,771391
2016-06-06,771391
2016-06-07,771391
2016-06-08,771391
2016-06-09,771391
2016-06-10,771391
2016-06-11,771391
2016-06-12,771391
2016-06-13,771391
2016-06-14,771391
2016-06-15,771391
2016-06-16,771391
2016-06-17,771391
2016-06-18,771391
2016-06-19,771391
2016-06-20,771391
2016-06-21,771391
2016-06-22,771391
2016-06-23,771391
2016-06-24,771391
2016-06-25,771391
2016-06-26,771391
2016-06-27,771391
2016-06-28,771391
2016-06-29,771391
2016-06-30,771391
2016-07-01,771391
2016-07-02,771391
2016-07-03,771391
2016-07-04,771391
2016-07-05,771391
2016-07-06,771391
2016-07-07,771391
2016-07-08,736989
2016-07-09,736989
2016-07-10,736989
2016-07-11,736989
2016-07-12,736989
2016-07-13,736989
2016-07-14,736989
2016-07-15,736989
2016-07-16,736989
2016-07-17,736989
2016-07-18,736989
2016-07-23,736989
2016-07-24,736989
2016-07-25,736989
2016-07-26,736989
2016-07-27,736989
2016-07-28,736989
2016-07-29,736989
2016-07-30,736989
2016-07-31,736989
2016-08-01,736989
2016-08-02,736989
2016-08-03,736989
2016-08-04,736989
2016-08-05,736989
2016-08-06,736989
2016-08-07,736989
2016-08-08,736989
2016-08-09,736989
2016-08-10,736989
2016-08-11,736989
2016-08-12,736989
2016-08-13,736989
2016-08-14,736989
2016-08-15,736989
2016-08-16,736989
2016-08-17,736989
2016-08-18,736989
2016-08-19,736989
2016-08-20,736989
2016-08-21,736989
2016-08-22,736989
2016-08-23,736989
2016-08-24,736989
2016-08-25,736989
2016-08-26,736989
2016-08-28,736989
2016-08-31,736989
2016-09-01,736989
2016-09-02,736989
2016-09-03,736989
2016-09-04,736989
2016-09-05,736989
2016-09-06,736989
2016-09-07,736989
2016-09-08,736989
2016-09-09,736989
2016-09-10,736989
2016-09-11,736989
2016-09-12,736989
2016-09-13,736989
2016-09-14,736989
2016-09-15,736989
2016-09-16,736989
2016-09-17,736989
2016-09-18,736989
2016-09-19,736989
2016-09-20,736989
2016-09-21,736989
2016-09-22,736989
2016-09-23,736989
2016-09-24,736989
2016-09-25,736989
2016-09-26,736989
2016-09-27,736989
2016-09-28,702205
2016-09-29,702205
2016-09-30,702205
2016-10-01,702205
2016-10-02,702205
2016-10-03,702205
2016-10-04,702205
2016-10-05,702205
2016-10-06,702205
2016-10-07,702205
2016-10-08,702205
2016-10-09,702205
2016-10-10,702205
2016-10-11,702205
2016-10-12,702205
2016-10-13,702205
2016-10-14,702205
2016-10-15,702205
2016-10-16,702205
2016-10-17,702205
2016-10-18,702205
2016-10-19,702205
2016-10-20,702205
2016-10-21,702205
2016-10-22,702205
2016-10-23,702205
2016-10-24,702205
2016-10-25,702205
2016-10-26,702205
2016-10-27,702205
2016-10-28,702205
2016-10-29,702205
2016-10-30,702205
2016-10-31,702205
2016-11-01,702205
2016-11-02,702205
2016-11-03,702205
2016-11-04,702205
2016-11-05,702205
2016-11-06,702205
2016-11-07,702205
2016-11-08,702205
2016-11-09,702205
2016-11-10,702205
2016-11-11,702205
2016-11-12,702205
2016-11-13,702205
2016-11-14,702205
2016-12-07,702205
2016-12-08,702205
2016-12-09,702205
2016-12-10,702205
2016-12-11,702205
2016-12-12,702205
2016-12-13,702205
2016-12-14,685570
2016-12-15,685570
2016-12-16,685570
2016-12-17,685570
2016-12-18,685570
2016-12-19,685570
2016-12-20,685570
2016-12-21,685570
2016-12-22,685570
2016-12-23,685570
2016-12-24,685570
2016-12-25,685570
2016-12-26,685570
2016-12-27,685570
2016-12-28,685570
2016-12-29,685570
2016-12-30,685570
2016-12-31,685570
2017-01-01,685570
2017-01-02,685570
2017-01-03,685570
2017-01-04,685570
2017-01-05,685570
2017-01-06,685570
2017-01-07,685570
2017-01-08,685570
2017-01-09,685570
2017-01-10,685570
2017-01-11,685570
2017-01-12,685570
2017-01-13,685570
2017-01-14,685570
2017-01-15,685570
2017-01-16,685570
2017-01-17,685570
2017-01-18,685570
2017-01-19,685570
2017-01-20,685570
2017-01-21,685570
2017-01-22,685570
2017-01-27,685570
2017-01-28,685570
2017-01-29,685570
2017-01-30,685570
2017-01-31,685570
2017-02-01,685570
2017-02-02,685570
2017-02-03,685570
2017-02-04,685570
2017-02-05,685570
2017-02-06,685570
2017-02-07,685570
2017-02-08,685570
2017-02-09,685570
2017-02-10,685570
2017-02-11,685570
2017-02-12,685570
2017-02-13,659233
2017-02-14,659233
2017-02-15,659233
2017-02-16,659233
2017-02-18,659233
2017-02-19,659233
2017-02-20,659233
2017-02-21,659233
2017-02-22,659233
2017-02-23,659233
2017-02-24,659233
2017-02-25,659233
2017-02-26,659233
2017-02-27,659233
2017-02-28,659233
2017-03-01,659233
2017-03-02,659233
2017-03-03,659233
2017-03-04,659233
2017-03-05,659233
2017-03-06,659233
2017-03-07,659233
2017-03-08,659233
2017-03-09,659233
2017-03-10,659233
2017-03-11,659233
2017-03-12,659233
2017-03-13,659233
2017-03-14,659233
2017-03-15,659233
2017-03-16,659233
2017-03-17,659233
2017-03-18,659233
2017-03-19,659233
2017-03-20,659233
2017-03-21,659233
2017-03-22,659233
2017-03-23,659233
2017-03-24,659233
2017-03-25,659233
2017-03-26,659233
2017-03-27,659233
2017-03-28,659233
2017-03-29,659233
2017-03-30,659233
2017-03-31,659233
2017-04-01,659233
2017-04-02,659233
2017-04-03,659233
2017-04-04,659233
2017-04-12,628022
2017-04-13,628022
2017-04-14,628022
2017-04-15,628022
2017-04-16,628022
2017-04-17,628022
2017-04-18,628022
2017-04-19,628022
2017-04-20,628022
2017-04-21,628022
2017-04-22,628022
2017-04-23,628022
2017-04-24,628022
2017-04-25,628022
2017-04-26,628022
2017-04-27,628022
2017-04-28,628022
2017-04-29,628022
2017-04-30,628022
2017-05-01,628022
2017-05-02,628022
2017-05-03,628022
2017-05-04,628022
2017-05-05,628022
2017-05-06,628022
2017-05-07,628022
2017-05-08,628022
2017-05-09,628022
2017-05-10,628022
2017-05-11,628022
2017-05-12,628022
2017-05-13,628022
2017-05-14,628022
2017-05-15,628022
2017-05-16,628022
2017-05-17,628022
2017-05-18,628022
2017-05-19,628022
2017-05-20,628022
2017-05-21,628022
2017-05-22,628022
2017-05-23,628022
2017-05-24,628022
2017-05-25,628022
2017-05-26,628022
2017-05-27,628022
2017-05-28,628022
2017-05-29,628022
2017-05-30,628022
2017-05-31,628022
2017-06-01,628022
2017-06-02,628022
2017-06-03,628022
2017-06-04,628022
2017-06-06,596841
2017-06-07,596841
2017-06-08,596841
2017-06-09,596841
2017-06-10,596841
2017-06-11,596841
2017-06-12,596841
2017-06-13,596841
2017-06-14,596841
2017-06-15,596841
2017-06-16,596841
2017-06-17,596841
2017-06-18,596841
2017-06-19,596841
2017-06-20,596841
2017-06-21,596841
2017-06-22,596841
2017-06-23,596841
2017-06-24,596841
2017-06-25,596841
2017-06-26,596841
2017-06-27,596841
2017-06-28,596841
2017-06-29,596841
2017-06-30,596841
2017-07-01,596841
2017-07-02,596841
2017-07-03,596841
2017-07-04,596841
2017-07-05,596841
2017-07-06,596841
2017-07-07,596841
2017-07-08,596841
2017-07-13,596841
2017-07-14,596841
2017-07-15,596841
2017-07-16,596841
2017-07-17,596841
2017-07-18,596841
2017-07-19,596841
2017-07-20,596841
2017-07-21,596841
2017-07-22,596841
2017-07-23,596841
2017-07-24,596841
2017-07-25,596841
2017-07-26,596841
2017-07-27,596841
2017-07-28,596841
2017-07-29,572087
2017-07-30,572087
2017-07-31,572087
2017-08-01,572087
2017-08-02,572087
2017-08-03,572087
2017-08-04,572087
2017-08-05,572087
2017-08-06,572087
2017-08-09,572087
2017-08-10,572087
2017-08-11,572087
2017-08-12,572087
2017-08-13,572087
2017-08-14,572087
2017-08-15,572087
2017-08-16,572087
2017-08-17,572087
2017-08-18,572087
2017-08-19,572087
2017-08-20,572087
2017-08-21,572087
2017-08-22,572087
2017-08-23,572087
2017-08-24,572087
2017-08-25,572087
2017-08-26,572087
2017-08-27,572087
2017-08-28,572087
2017-08-29,572087
2017-08-30,572087
2017-08-31,572087
2017-09-01,572087
2017-09-02,572087
2017-09-03,572087
2017-09-04,572087
2017-09-05,572087
2017-09-06,572087
2017-09-07,572087
2017-09-08,572087
2017-09-09,572087
2017-09-10,572087
2017-09-11,572087
2017-09-12,572087
2017-09-13,572087
2017-09-14,572087
2017-09-15,572087
2017-09-16,572087
2017-09-17,572087
2017-09-19,572087
2017-09-20,572087
2017-09-21,572087
2017-09-22,572087
2017-09-23,572087
2017-09-24,572087
2017-09-25,558797
2017-09-26,558797
2017-09-27,558797
2017-09-28,558797
2017-09-29,558797
2017-09-30,558797
2017-10-01,558797
2017-10-02,558797
2017-10-03,558797
2017-10-04,558797
2017-10-05,558797
2017-10-06,558797
2017-10-07,558797
2017-10-08,558797
2017-10-09,558797
2017-10-10,558797
2017-10-11,558797
2017-10-12,558797
2017-10-13,558797
2017-10-14,558797
2017-10-15,558797
2017-10-16,558797
2017-10-17,558797
2017-10-18,558797
2017-10-19,558797
2017-10-20,558797
2017-10-21,558797
2017-10-22,558797
2017-10-23,558797
2017-10-24,558797
2017-10-25,558797
2017-10-26,558797
2017-10-27,558797
2017-10-28,558797
2017-10-29,558797
2017-10-30,558797
2017-10-31,558797
2017-11-01,558797
2017-11-02,558797
2017-11-03,558797
2017-11-04,558797
2017-11-05,558797
2017-11-06,558797
2017-11-07,558797
2017-11-08,558797
2017-11-09,558797
2017-11-10,558797
2017-11-11,558797
2017-11-12,558797
2017-11-13,558797
2017-11-14,558797
2017-11-15,558797
2017-11-16,558797
2017-11-17,558797
2017-11-18,558797
2017-11-19,558797
2017-11-20,558797
2017-11-21,558797
2017-11-22,558797
2017-11-23,558797
2017-11-24,537283
2017-11-25,537283
2017-11-26,537283
2017-11-27,537283
2017-11-28,537283
2017-11-29,537283
2017-11-30,537283
2017-12-01,537283
2017-12-02,537283
2017-12-03,537283
2017-12-04,537283
2017-12-05,537283
2017-12-06,537283
2017-12-07,537283
2017-12-08,537283
2017-12-09,537283
2017-12-10,537283
2017-12-11,537283
2017-12-12,537283
2017-12-14,537283
2017-12-15,537283
2017-12-16,537283
2017-12-17,537283
2017-12-18,537283
2017-12-19,537283
2017-12-20,537283
2017-12-21,537283
2017-12-22,537283
2017-12-23,537283
2017-12-24,537283
2017-12-25,537283
2017-12-26,537283
2017-12-27,537283
2017-12-28,537283
2017-12-29,537283
2017-12-30,537283
2017-12-31,537283
2018-01-01,537283
2018-01-02,537283
2018-01-03,537283
2018-01-04,537283
2018-01-05,537283
2018-01-06,537283
2018-01-07,537283
2018-01-08,517771
2018-01-09,517771
2018-01-10,517771
2018-01-11,517771
2018-01-12,517771
2018-01-13,517771
2018-01-14,517771
2018-01-15,517771
2018-01-16,517771
2018-01-17,517771
2018-01-18,517771
2018-01-19,517771
2018-01-20,517771
2018-01-21,517771
2018-01-22,517771
2018-01-23,517771
2018-01-25,517771
2018-01-26,517771
2018-01-27,517771
2018-01-28,493007
2018-01-29,493007
2018-01-30,493007
2018-01-31,493007
2018-02-01,493007
2018-02-02,493007
2018-02-03,493007
2018-02-04,493007
2018-02-05,493007
2018-02-06,493007
2018-02-07,493007
2018-02-08,493007
2018-02-09,493007
2018-02-10,493007
2018-02-11,493007
2018-02-12,493007
2018-02-13,493007
2018-02-14,493007
2018-02-15,493007
2018-02-16,493007
2018-02-17,493007
2018-02-18,493007
2018-02-19,493007
2018-02-20,493007
2018-02-21,493007
2018-02-22,475477
2018-02-23,475477
2018-02-24,475477
2018-02-25,475477
2018-02-26,475477
2018-02-27,475477
2018-02-28,475477
2018-03-01,475477
2018-03-02,475477
2018-03-03,475477
2018-03-04,475477
2018-03-05,475477
2018-03-06,475477
2018-03-07,475477
2018-03-08,475477
2018-03-09,475477
2018-03-10,475477
2018-03-11,475477
2018-03-12,475477
2018-03-13,475477
2018-03-14,475477
2018-03-15,475477
2018-03-16,475477
2018-03-17,456913
2018-03-18,456913
2018-03-19,456913
2018-03-20,456913
2018-03-21,456913
2018-03-23,456913
2018-03-24,456913
2018-03-25,456913
2018-03-26,456913
2018-03-27,456913
2018-03-28,456913
2018-03-29,456913
2018-03-30,456913
2018-03-31,456913
2018-04-01,456913
2018-04-02,456913
2018-04-03,456913
2018-04-04,456913
2018-04-05,456913
2018-04-06,456913
2018-04-07,456913
2018-04-08,456913
2018-04-09,456913
2018-04-10,456913
2018-04-11,456913
2018-04-12,456913
2018-04-13,456913
2018-04-14,456913
2018-04-15,456913
2018-04-16,456913
2018-04-17,450954
2018-04-18,450954
2018-04-19,450954
2018-04-20,450954
2018-04-21,450954
2018-04-22,450954
2018-04-23,450954
2018-04-24,450954
2018-04-25,450954
2018-04-26,450954
2018-04-27,450954
2018-04-28,450954
2018-04-29,450954
2018-04-30,450954
2018-05-01,450954
2018-05-04,450954
2018-05-05,450954
2018-05-06,450954
2018-05-07,456116
2018-05-08,456116
2018-05-09,456116
2018-05-10,456116
2018-05-11,456116
2018-05-12,456116
2018-05-13,456116
2018-05-14,456116
2018-05-15,456116
2018-05-16,456116
2018-05-17,456116
2018-05-18,456116
2018-05-19,456116
2018-05-20,456116
2018-05-21,456116
2018-05-22,456116
2018-05-23,468019
2018-05-24,468019
2018-05-25,468019
2018-05-26,468019
2018-05-27,468019
2018-05-28,468019
2018-05-29,468019
2018-05-30,468019
2018-05-31,468019
2018-06-01,468019
2018-06-02,468019
2018-06-03,468019
2018-06-04,468019
2018-06-05,468019
2018-06-06,468019
2018-06-07,468019
2018-06-08,468019
2018-06-09,468019
2018-06-10,468019
2018-06-11,468019
2018-06-12,468019
2018-06-13,468019
2018-06-14,475147
2018-06-15,475147
2018-06-16,475147
2018-06-17,475147
2018-06-18,475147
2018-06-19,475147
2018-06-20,475147
2018-06-21,475147
2018-06-22,475147
2018-06-23,475147
2018-06-24,475147
2018-06-25,475147
2018-06-26,475147
2018-06-27,475147
2018-06-28,475147
2018-06-29,475147
2018-06-30,475147
2018-07-01,475147
2018-07-02,475147
2018-07-03,475147
2018-07-04,475147
2018-07-05,475147
2018-07-06,475147
2018-07-07,462319
2018-07-08,462319
2018-07-09,462319
2018-07-10,462319
2018-07-11,462319
2018-07-12,462319
2018-07-13,462319
2018-07-14,462319
2018-07-15,462319
2018-07-16,462319
2018-07-17,462319
2018-07-18,462319
2018-07-19,462319
2018-07-20,462319
2018-07-21,462319
2018-07-22,462319
2018-07-23,462319
2018-07-24,462319
2018-07-25,462319
2018-07-26,462319
2018-07-27,462319
2018-07-28,462319
2018-07-29,462319
2018-07-30,462319
2018-07-31,462319
2018-08-01,451602
2018-08-02,451602
2018-08-03,451602
2018-08-04,451602
2018-08-05,451602
2018-08-06,451602
2018-08-07,451602
2018-08-08,451602
2018-08-09,451602
2018-08-10,451602
2018-08-11,451602
2018-08-12,451602
2018-08-14,451602
2018-08-16,451602
2018-08-17,451602
2018-08-18,451602
2018-08-19,451602
2018-08-20,453785
2018-08-21,453785
2018-08-22,453785
2018-08-23,453785
2018-08-24,453785
2018-08-25,453785
2018-08-26,453785
2018-08-27,453785
2018-08-28,453785
2018-08-29,453785
2018-08-30,453785
2018-08-31,453785
2018-09-01,453785
2018-09-02,453785
2018-09-03,453785
2018-09-05,453785
2018-09-06,446629
2018-09-07,446629
2018-09-08,446629
2018-09-09,446629
2018-09-10,446629
2018-09-11,446629
2018-09-12,446629
2018-09-13,446629
2018-09-14,446629
2018-09-15,446629
2018-09-16,446629
2018-09-17,446629
2018-09-18,446629
2018-09-19,446629
2018-09-20,446629
2018-09-21,446629
2018-09-22,446629
2018-09-23,446629
2018-09-24,448003
2018-09-25,448003
2018-09-26,448003
2018-09-27,448003
2018-09-28,448003
2018-09-29,448003
2018-09-30,448003
2018-10-02,448003
2018-10-03,448003
2018-10-04,448003
2018-10-05,448003
2018-10-06,448003
2018-10-07,448003
2018-10-08,448003
2018-10-09,448003
2018-10-10,448003
2018-10-11,448003
2018-10-12,441665
2018-10-13,441665
2018-10-14,441665
2018-10-15,441665
2018-10-16,441665
2018-10-17,441665
2018-10-18,441665
2018-10-19,441665
2018-10-20,441665
2018-10-21,441665
2018-10-22,441665
2018-10-23,441665
2018-10-24,441665
2018-10-25,441665
2018-10-26,441665
2018-10-27,452353
2018-10-28,452353
2018-10-29,452353
2018-10-30,452353
2018-10-31,452353
2018-11-01,452353
2018-11-03,452353
2018-11-04,469191
2018-11-05,469191
2018-11-06,469191
2018-11-07,469191
2018-11-08,469191
2018-11-09,469191
2018-11-10,469191
2018-11-11,487550
2018-11-12,487550
2018-11-13,487550
2018-11-14,487550
2018-11-15,487550
2018-11-16,487550
2018-11-17,487550
2018-11-18,487550
2018-11-19,505993
2018-11-20,505993
2018-11-21,505993
2018-11-22,505993
2018-11-23,505993
2018-11-24,505993
2018-11-25,505993
2018-11-26,505993
2018-11-27,505993
2018-11-28,505993
2018-11-29,505993
2018-12-01,527312
2018-12-02,527312
2018-12-03,527312
2018-12-05,527312
2018-12-07,527312
2018-12-09,527312
2018-12-10,527312
2018-12-11,527312
2018-12-12,527312
2018-12-13,527312
2018-12-14,527312
2018-12-15,527312
2018-12-16,541537
2018-12-17,541537
2018-12-18,541537
2018-12-19,541537
2018-12-20,541537
2018-12-21,541537
2018-12-22,541537
2018-12-23,541537
2018-12-24,541537
2018-12-25,541537
2018-12-26,541537
2018-12-27,541537
2018-12-28,541537
2018-12-29,541537
2018-12-30,541537
2018-12-31,541537
2019-01-01,534471
2019-01-02,534471
2019-01-03,534471
2019-01-04,534471
2019-01-05,534471
2019-01-06,534471
2019-01-08,511279
2019-01-10,511279
2019-01-11,511279
2019-01-12,511279
2019-01-13,511279
2019-01-14,488302
2019-01-15,488302
2019-01-16,488302
2019-01-17,488302
2019-01-18,488302
2019-01-19,488302
2019-01-20,488302
2019-01-21,488302
2019-01-22,465759
2019-01-23,465759
2019-01-25,465759
2019-01-26,465759
2019-01-27,465759
2019-01-28,465759
2019-01-29,465759
2019-01-30,465759
2019-01-31,443588
2019-02-01,443588
2019-02-02,443588
2019-02-03,443588
2019-02-04,443588
2019-02-05,443588
2019-02-06,443588
2019-02-07,443588
2019-02-08,443588
2019-02-09,422409
2019-02-10,422409
2019-02-11,422409
2019-02-12,422409
2019-02-13,422409
2019-02-14,422409
2019-02-15,422409
2019-02-16,422409
2019-02-17,422409
2019-02-18,422409
2019-02-19,422409
2019-02-20,422409
2019-02-21,403409
2019-02-22,403409
2019-02-23,403409
2019-02-24,403409
2019-02-25,403409
2019-02-26,403409
2019-02-27,403409
2019-02-28,403409
2019-03-01,403409
2019-03-02,403409
2019-03-03,403409
2019-03-04,403409
2019-03-05,403409
2019-03-06,403409
2019-03-07,403409
2019-03-08,403409
2019-03-09,384588
2019-03-10,384588
2019-03-11,384588
2019-03-12,384588
2019-03-13,384588
2019-03-14,384588
2019-03-15,384588
2019-03-16,384588
2019-03-17,384588
2019-03-18,384588
2019-03-19,384588
2019-03-20,366705
2019-03-21,366705
2019-03-22,366705
2019-03-23,366705
2019-03-24,366705
2019-03-25,366705
2019-03-26,366705
2019-03-27,366705
2019-03-28,366705
2019-03-29,366705
2019-03-30,366705
2019-03-31,366705
2019-04-01,357973
2019-04-02,357973
2019-04-03,357973
